molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
632,6.32,410,8.2,-43.349,5.708,4.015,58.656,4.581,-0.142,-40.971,-1.009,5.635,9.85,-10.204,3.187,9.887,-3.304,-5.6,8.948,-4.789,-8.403,11.412,4.384,2.775,0.112,-0.013,0.995,0.003,-0.628,0.368,-0.06,-0.137,1.025,-0.03,-0.679,0.524,0.001,0.082,0.958,0.063,0.06,0.953,-0.194,-0.741,0.611,-28.912,-8.327,1.828,-94.562,7.901,8.892,-26.679,6.492,-5.585,104.876,-44.582,6.493,1.832,4.755,-4.364,2.167,-10.052,2.529,102.308,41.048,0.378,0.995,-0.051,-0.033,-0.083,0.871,-0.489,-0.035,0.018,0.996,-0.054,0.015,0.073,0.909,-0.414,0.036,-0.041,0.999,0.034,-0.006,0.021,1.0,0.03,0.0,-0.006,0.916,-0.401,0.011,0.029
633,6.33,410,8.2,-42.044,5.439,4.299,59.581,4.488,-0.123,-39.658,-1.308,5.764,11.781,-9.581,3.428,10.183,-3.309,-5.566,9.278,-4.802,-8.358,13.359,4.703,2.659,0.142,-0.017,1.003,0.005,-0.632,0.393,0.011,-0.141,1.021,0.079,-0.643,0.535,0.144,0.071,0.937,0.053,0.091,0.933,-0.114,-0.749,0.632,-28.415,-6.235,6.159,-93.108,7.345,6.459,-26.075,6.915,-7.902,101.541,-43.71,3.002,0.722,5.552,-5.785,3.753,-4.075,2.928,105.169,35.937,1.627,0.995,-0.053,-0.034,-0.083,0.867,-0.496,-0.035,0.019,0.996,-0.057,0.015,0.072,0.912,-0.406,0.032,-0.039,0.999,0.034,-0.006,0.021,1.0,0.031,-0.001,-0.006,0.919,-0.393,0.015,0.028
634,6.34,411,8.22,-40.779,5.111,4.453,60.475,4.4,-0.127,-38.316,-1.582,5.718,13.643,-8.991,3.686,10.458,-3.167,-5.481,9.596,-4.83,-8.257,15.337,4.918,2.593,0.158,-0.05,1.01,0.025,-0.647,0.396,0.005,-0.094,1.008,0.221,-0.673,0.581,0.027,0.064,0.945,0.118,0.059,0.951,-0.13,-0.713,0.661,-27.817,-2.52,11.92,-91.659,7.95,5.642,-26.738,3.101,-15.197,98.062,-40.959,-3.157,0.286,14.875,-7.019,4.638,2.092,2.346,109.883,24.196,4.325,0.995,-0.055,-0.034,-0.082,0.863,-0.503,-0.034,0.018,0.996,-0.059,0.014,0.071,0.916,-0.399,0.028,-0.038,0.999,0.034,-0.005,0.02,0.999,0.031,-0.001,-0.006,0.923,-0.384,0.017,0.027
635,6.35,411,8.22,-39.534,4.743,4.557,61.391,4.311,-0.141,-36.977,-1.784,5.55,15.503,-8.403,3.935,10.746,-2.949,-5.328,9.94,-4.906,-8.134,17.343,5.051,2.538,0.193,-0.09,1.006,0.04,-0.677,0.369,-0.073,0.005,0.973,0.259,-0.72,0.621,-0.042,0.072,0.928,0.048,0.084,0.944,-0.257,-0.655,0.62,-26.72,0.695,14.191,-89.178,9.704,7.095,-27.8,-0.212,-22.123,96.575,-40.333,-4.935,0.809,15.405,-6.377,6.309,9.295,2.213,109.952,15.888,4.358,0.994,-0.058,-0.034,-0.081,0.859,-0.51,-0.033,0.018,0.996,-0.061,0.014,0.069,0.919,-0.391,0.024,-0.038,0.999,0.034,-0.003,0.02,0.999,0.032,0.0,-0.005,0.926,-0.375,0.019,0.027
636,6.36,412,8.24,-38.289,4.382,4.625,62.272,4.2,-0.151,-35.661,-1.956,5.37,17.319,-7.856,4.186,11.068,-2.771,-5.149,10.254,-5.002,-8.042,19.281,5.139,2.472,0.169,-0.159,1.053,0.067,-0.705,0.359,-0.202,-0.029,0.971,0.187,-0.754,0.616,-0.129,0.102,0.928,0.008,0.056,0.98,-0.249,-0.63,0.636,-26.412,2.816,10.768,-86.275,12.212,7.916,-27.171,-1.823,-23.414,96.611,-33.929,-7.406,3.254,11.742,-4.988,6.507,13.165,1.311,106.372,13.764,2.358,0.994,-0.06,-0.034,-0.08,0.855,-0.517,-0.032,0.018,0.996,-0.063,0.014,0.067,0.922,-0.384,0.02,-0.037,0.999,0.035,-0.002,0.019,0.999,0.032,0.001,-0.005,0.93,-0.366,0.021,0.027
637,6.37,412,8.24,-37.024,4.081,4.587,63.106,4.081,-0.151,-34.329,-2.104,5.298,19.135,-7.44,4.513,11.376,-2.719,-5.048,10.577,-5.156,-7.996,21.188,5.222,2.383,0.136,-0.137,1.025,0.067,-0.724,0.381,-0.223,-0.159,1.014,0.22,-0.786,0.575,-0.141,0.075,0.932,-0.07,0.061,0.941,-0.157,-0.613,0.671,-26.477,3.71,5.109,-83.38,13.341,9.078,-25.019,-0.631,-14.411,100.827,-19.131,-15.599,3.79,2.139,-4.16,6.623,12.483,0.612,107.434,14.311,0.024,0.994,-0.063,-0.033,-0.08,0.852,-0.523,-0.031,0.018,0.996,-0.065,0.014,0.065,0.926,-0.376,0.018,-0.038,0.999,0.035,-0.002,0.019,0.999,0.033,0.002,-0.005,0.933,-0.358,0.023,0.026
638,6.38,413,8.26,-35.717,3.804,4.45,63.924,3.977,-0.155,-33.03,-2.203,5.274,21.005,-7.135,4.896,11.657,-2.869,-5.054,10.908,-5.193,-7.977,23.042,5.257,2.32,0.149,-0.118,1.016,0.073,-0.771,0.387,-0.107,-0.23,1.001,0.312,-0.778,0.572,0.051,0.044,0.933,0.028,0.066,0.925,-0.098,-0.597,0.635,-26.547,6.675,3.295,-81.447,11.669,8.434,-23.285,1.803,-3.811,106.983,-8.457,-21.325,4.337,-8.73,-5.205,6.997,9.93,0.697,105.108,8.444,2.441,0.994,-0.065,-0.033,-0.079,0.848,-0.529,-0.03,0.017,0.995,-0.068,0.014,0.065,0.929,-0.367,0.016,-0.04,0.999,0.035,-0.003,0.018,0.999,0.034,0.002,-0.005,0.936,-0.349,0.024,0.026
639,6.39,413,8.26,-34.382,3.583,4.289,64.711,3.905,-0.165,-31.738,-2.315,5.193,22.879,-6.93,5.262,11.94,-2.939,-5.077,11.244,-5.248,-7.97,24.858,5.262,2.299,0.188,-0.159,1.036,0.078,-0.795,0.389,-0.02,-0.237,1.008,0.277,-0.709,0.614,0.037,0.035,0.965,0.063,0.082,0.959,-0.128,-0.607,0.641,-25.445,8.532,1.767,-78.597,8.567,7.475,-22.968,0.197,-2.208,109.749,-0.427,-19.661,5.022,-5.337,-4.915,7.743,13.109,0.198,104.387,2.371,6.646,0.994,-0.067,-0.032,-0.079,0.844,-0.535,-0.03,0.017,0.995,-0.07,0.014,0.065,0.932,-0.358,0.014,-0.042,0.999,0.036,-0.003,0.018,0.999,0.034,0.003,-0.005,0.939,-0.341,0.025,0.026
640,6.4,414,8.28,-33.055,3.49,4.137,65.475,3.857,-0.171,-30.441,-2.488,5.038,24.747,-6.855,5.601,12.237,-2.934,-5.04,11.516,-5.373,-8.003,26.664,5.296,2.284,0.163,-0.176,1.046,0.084,-0.822,0.37,-0.031,-0.2,1.04,0.198,-0.667,0.643,0.036,0.056,0.936,0.001,0.05,0.981,-0.23,-0.66,0.653,-23.769,7.837,-3.102,-75.369,5.956,7.458,-22.726,-4.647,-8.188,110.132,11.315,-16.119,4.981,-2.809,-3.805,7.836,17.317,-0.828,105.454,3.006,8.502,0.994,-0.069,-0.032,-0.08,0.841,-0.54,-0.029,0.017,0.995,-0.072,0.013,0.064,0.936,-0.35,0.014,-0.044,0.999,0.036,-0.004,0.018,0.999,0.035,0.005,-0.005,0.942,-0.332,0.026,0.027
641,6.41,414,8.28,-31.744,3.477,3.96,66.217,3.814,-0.167,-29.147,-2.606,4.804,26.582,-6.879,5.929,12.502,-2.845,-4.961,11.8,-5.511,-8.056,28.491,5.271,2.273,0.117,-0.217,1.041,0.068,-0.849,0.351,-0.114,-0.144,1.0,0.12,-0.653,0.637,-0.044,0.059,0.944,-0.024,0.046,0.955,-0.287,-0.659,0.74,-23.168,8.383,-5.186,-72.107,5.078,7.484,-21.29,-8.106,-12.297,108.753,21.345,-14.85,5.117,-1.151,-2.678,8.217,16.883,-0.81,108.797,-3.322,9.772,0.994,-0.071,-0.031,-0.08,0.837,-0.546,-0.029,0.017,0.995,-0.074,0.013,0.063,0.939,-0.341,0.015,-0.046,0.999,0.036,-0.004,0.017,0.999,0.035,0.006,-0.005,0.946,-0.323,0.026,0.027
642,6.42,415,8.3,-30.469,3.486,3.749,66.904,3.785,-0.182,-27.887,-2.648,4.567,28.332,-6.973,6.209,12.77,-2.799,-4.921,12.105,-5.548,-8.082,30.247,5.176,2.293,0.086,-0.2,1.027,0.053,-0.869,0.345,-0.163,-0.135,0.988,0.1,-0.666,0.612,-0.064,0.087,0.92,-0.001,0.058,0.955,-0.25,-0.669,0.749,-22.892,11.633,-1.883,-66.391,3.44,4.57,-19.825,-8.438,-7.175,105.854,25.797,-12.437,6.178,-4.501,-1.439,8.623,16.012,-1.074,107.412,-12.317,11.254,0.994,-0.074,-0.03,-0.081,0.834,-0.551,-0.028,0.017,0.995,-0.076,0.012,0.063,0.942,-0.332,0.016,-0.048,0.999,0.037,-0.004,0.017,0.999,0.036,0.008,-0.005,0.948,-0.315,0.026,0.028
643,6.43,415,8.3,-29.245,3.495,3.512,67.504,3.786,-0.211,-26.651,-2.604,4.385,29.962,-7.113,6.449,13.041,-2.862,-4.972,12.414,-5.534,-8.059,31.898,5.037,2.329,0.11,-0.223,1.074,0.046,-0.895,0.38,-0.106,-0.169,0.996,0.078,-0.665,0.656,-0.005,0.093,0.934,0.013,0.065,0.983,-0.123,-0.625,0.739,-21.513,15.844,3.582,-59.706,0.961,4.209,-18.078,-6.864,2.846,102.562,26.714,-9.156,6.079,-9.896,-1.365,8.763,15.795,-1.424,106.327,-19.689,12.849,0.993,-0.076,-0.028,-0.081,0.831,-0.555,-0.028,0.017,0.995,-0.077,0.012,0.063,0.945,-0.324,0.017,-0.05,0.999,0.038,-0.004,0.017,0.999,0.037,0.009,-0.005,0.951,-0.306,0.025,0.03
644,6.44,416,8.32,-28.073,3.51,3.283,68.037,3.794,-0.2,-25.409,-2.501,4.234,31.503,-7.243,6.709,13.301,-2.939,-5.08,12.735,-5.566,-8.033,33.487,4.786,2.309,0.124,-0.239,1.061,0.052,-0.918,0.415,0.008,-0.201,1.017,0.049,-0.679,0.644,0.017,0.079,0.95,-0.021,0.103,0.951,-0.015,-0.585,0.794,-19.128,17.515,3.975,-55.357,-0.365,6.108,-17.412,-5.703,8.673,100.171,26.714,-8.313,5.5,-10.648,-1.466,9.215,17.441,-1.274,104.91,-25.054,13.432,0.993,-0.077,-0.027,-0.08,0.828,-0.559,-0.028,0.017,0.995,-0.079,0.011,0.064,0.947,-0.316,0.019,-0.051,0.999,0.039,-0.005,0.017,0.999,0.038,0.01,-0.005,0.954,-0.297,0.024,0.031
645,6.45,416,8.32,-26.892,3.464,3.105,68.549,3.798,-0.158,-24.207,-2.42,4.061,33.054,-7.293,6.986,13.52,-2.985,-5.154,12.968,-5.535,-8.042,35.034,4.533,2.263,0.092,-0.284,1.09,0.056,-0.947,0.433,0.103,-0.221,1.014,-0.013,-0.714,0.628,0.093,0.079,0.943,-0.004,0.06,0.986,0.031,-0.568,0.771,-16.263,18.809,2.175,-53.417,-0.172,8.786,-16.93,-6.34,4.144,103.545,20.598,-8.046,4.667,-9.131,-2.143,8.214,17.125,-0.685,102.837,-22.948,12.21,0.993,-0.079,-0.025,-0.08,0.826,-0.563,-0.028,0.018,0.995,-0.081,0.01,0.064,0.95,-0.307,0.02,-0.053,0.999,0.039,-0.007,0.017,0.999,0.038,0.011,-0.005,0.957,-0.289,0.022,0.033
646,6.46,417,8.34,-25.733,3.349,3.004,69.021,3.786,-0.084,-22.997,-2.393,3.831,34.561,-7.236,7.263,13.745,-2.916,-5.126,13.187,-5.56,-8.084,36.557,4.303,2.168,0.042,-0.274,1.057,0.06,-0.976,0.428,0.102,-0.224,1.014,-0.075,-0.693,0.675,0.051,0.088,0.939,-0.069,0.073,0.942,0.077,-0.55,0.733,-13.63,19.181,-1.256,-49.308,1.632,12.104,-16.327,-8.686,-7.79,103.578,12.638,-7.208,3.84,-2.904,-2.993,8.31,17.303,-0.491,104.805,-17.372,8.303,0.993,-0.08,-0.023,-0.081,0.824,-0.566,-0.028,0.018,0.995,-0.082,0.009,0.064,0.953,-0.299,0.02,-0.054,0.999,0.039,-0.007,0.017,0.999,0.039,0.013,-0.005,0.959,-0.28,0.021,0.034
647,6.47,417,8.34,-24.633,3.201,2.916,69.477,3.778,-0.007,-21.767,-2.432,3.575,36.022,-7.157,7.537,13.989,-2.743,-5.008,13.383,-5.527,-8.143,38.083,4.153,2.027,-0.03,-0.249,1.063,0.062,-1.028,0.406,0.02,-0.244,1.016,-0.115,-0.667,0.75,0.011,0.086,0.939,-0.065,0.083,0.931,0.09,-0.558,0.726,-11.396,19.254,-1.982,-46.618,1.895,13.543,-14.877,-11.249,-18.378,100.487,9.941,-7.831,2.601,-0.352,-3.417,8.115,13.191,0.286,107.591,-9.39,3.474,0.993,-0.081,-0.021,-0.081,0.821,-0.57,-0.027,0.019,0.995,-0.084,0.008,0.062,0.955,-0.291,0.021,-0.055,0.999,0.04,-0.007,0.016,0.999,0.04,0.015,-0.005,0.962,-0.271,0.02,0.034
648,6.48,418,8.36,-23.576,3.022,2.853,69.883,3.788,0.071,-20.568,-2.52,3.324,37.402,-7.037,7.784,14.143,-2.573,-4.852,13.571,-5.458,-8.18,39.543,4.097,1.873,-0.066,-0.248,1.057,0.068,-1.041,0.405,-0.05,-0.27,1.012,-0.202,-0.653,0.764,0.01,0.059,0.941,-0.042,0.089,0.984,0.058,-0.589,0.748,-9.609,18.628,0.369,-41.645,0.068,13.344,-12.579,-11.444,-22.396,97.361,3.855,-5.3,1.884,0.279,-3.458,7.615,10.295,0.539,106.851,-1.466,2.228,0.993,-0.082,-0.019,-0.081,0.819,-0.572,-0.027,0.019,0.995,-0.085,0.006,0.06,0.957,-0.283,0.021,-0.055,0.999,0.04,-0.007,0.016,0.999,0.041,0.016,-0.005,0.964,-0.262,0.02,0.034
649,6.49,418,8.36,-22.568,2.833,2.797,70.269,3.807,0.116,-19.387,-2.677,3.133,38.724,-6.908,7.981,14.322,-2.463,-4.721,13.715,-5.39,-8.204,40.986,4.156,1.746,-0.104,-0.242,1.049,0.081,-1.045,0.387,-0.031,-0.276,1.013,-0.19,-0.622,0.735,0.028,0.083,0.932,-0.109,0.097,0.928,-0.001,-0.635,0.812,-7.879,17.323,2.792,-38.771,-0.674,10.308,-9.979,-9.248,-19.056,94.581,0.52,-3.139,2.15,0.749,-3.588,6.191,9.728,1.548,108.232,6.734,2.182,0.993,-0.083,-0.017,-0.081,0.817,-0.575,-0.027,0.02,0.995,-0.086,0.005,0.059,0.96,-0.275,0.02,-0.056,0.999,0.04,-0.007,0.016,0.999,0.041,0.017,-0.005,0.967,-0.253,0.021,0.034
650,6.5,419,8.38,-21.602,2.642,2.721,70.635,3.836,0.145,-18.237,-2.87,3.003,39.995,-6.779,8.146,14.479,-2.345,-4.636,13.846,-5.264,-8.189,42.403,4.273,1.623,-0.104,-0.249,1.048,0.084,-1.06,0.364,0.0,-0.246,1.021,-0.151,-0.585,0.723,0.022,0.087,0.939,-0.101,0.106,0.927,-0.046,-0.628,0.89,-6.024,16.674,7.243,-35.734,-1.768,8.372,-7.502,-7.76,-14.255,92.044,-1.297,-1.118,1.646,1.954,-3.604,5.088,4.365,2.172,107.91,10.338,1.727,0.993,-0.083,-0.016,-0.08,0.815,-0.578,-0.027,0.02,0.995,-0.087,0.005,0.058,0.962,-0.267,0.02,-0.056,0.999,0.041,-0.007,0.015,0.999,0.042,0.018,-0.005,0.969,-0.244,0.022,0.033
651,6.51,419,8.38,-20.648,2.455,2.649,70.971,3.866,0.164,-17.112,-3.051,2.888,41.237,-6.637,8.262,14.59,-2.178,-4.573,13.975,-5.08,-8.145,43.794,4.388,1.511,-0.103,-0.247,1.063,0.059,-1.091,0.35,-0.007,-0.256,1.035,-0.123,-0.546,0.773,-0.004,0.082,0.942,-0.073,0.12,0.946,-0.087,-0.627,0.866,-4.317,16.113,10.912,-31.682,-2.15,6.305,-4.569,-7.655,-12.086,92.119,-3.24,2.59,1.323,2.603,-3.378,4.474,-0.338,2.775,108.177,8.797,1.706,0.993,-0.084,-0.014,-0.079,0.814,-0.58,-0.027,0.021,0.995,-0.088,0.004,0.057,0.964,-0.26,0.02,-0.056,0.999,0.041,-0.007,0.015,0.999,0.042,0.018,-0.005,0.971,-0.236,0.023,0.033
652,6.52,420,8.4,-19.711,2.292,2.607,71.273,3.902,0.175,-15.997,-3.145,2.752,42.447,-6.494,8.326,14.642,-2.096,-4.515,14.051,-4.897,-8.08,45.163,4.436,1.416,-0.097,-0.226,1.056,0.042,-1.115,0.335,-0.048,-0.256,1.009,-0.134,-0.528,0.786,0.023,0.074,0.948,-0.086,0.099,0.929,-0.118,-0.59,0.853,-2.067,14.27,12.332,-27.695,-3.117,4.06,-2.317,-7.788,-10.749,92.39,-4.409,7.045,0.641,2.335,-2.995,2.674,-1.953,2.414,109.146,0.594,2.967,0.993,-0.084,-0.012,-0.078,0.812,-0.582,-0.027,0.021,0.995,-0.088,0.003,0.056,0.966,-0.252,0.019,-0.055,0.999,0.041,-0.007,0.015,0.999,0.043,0.018,-0.004,0.973,-0.227,0.024,0.033
653,6.53,420,8.4,-18.796,2.152,2.594,71.541,3.932,0.169,-14.862,-3.182,2.594,43.611,-6.351,8.326,14.666,-1.95,-4.475,14.117,-4.689,-8.014,46.536,4.428,1.365,-0.078,-0.214,1.047,0.04,-1.129,0.349,-0.082,-0.282,1.019,-0.14,-0.497,0.786,-0.009,0.062,0.939,-0.059,0.098,0.947,-0.173,-0.496,0.885,-0.549,12.558,13.799,-24.477,-2.476,2.467,-0.654,-8.042,-8.403,91.275,-5.306,11.396,0.097,3.654,-2.111,1.805,-5.399,4.025,111.387,-7.3,5.261,0.993,-0.084,-0.011,-0.077,0.811,-0.584,-0.027,0.021,0.995,-0.088,0.002,0.055,0.968,-0.245,0.019,-0.054,0.999,0.041,-0.006,0.015,0.999,0.043,0.018,-0.004,0.975,-0.217,0.024,0.033
654,6.54,421,8.42,-17.887,2.024,2.593,71.755,3.975,0.155,-13.732,-3.181,2.475,44.715,-6.212,8.303,14.683,-1.881,-4.476,14.178,-4.489,-7.935,47.866,4.401,1.327,-0.035,-0.242,1.057,0.021,-1.136,0.341,-0.049,-0.255,1.022,-0.129,-0.449,0.807,0.016,0.076,0.936,-0.056,0.1,0.959,-0.163,-0.459,0.89,1.026,11.256,15.146,-18.85,-4.191,-0.08,1.248,-7.203,-2.428,90.067,-6.973,13.382,-0.311,4.071,-1.033,1.332,-6.037,4.421,112.193,-11.024,6.559,0.994,-0.084,-0.009,-0.076,0.81,-0.586,-0.027,0.021,0.995,-0.088,0.002,0.055,0.97,-0.237,0.018,-0.053,0.999,0.041,-0.006,0.015,0.999,0.043,0.017,-0.004,0.977,-0.208,0.024,0.034
655,6.55,421,8.42,-17.028,1.862,2.598,71.914,4.001,0.138,-12.607,-3.144,2.368,45.716,-6.019,8.266,14.683,-1.742,-4.514,14.172,-4.268,-7.853,49.153,4.327,1.319,0.009,-0.239,1.056,0.016,-1.138,0.344,-0.018,-0.195,1.019,-0.05,-0.456,0.781,-0.007,0.077,0.943,-0.033,0.059,0.964,-0.099,-0.413,0.904,3.112,10.345,15.41,-13.397,-2.726,-1.14,3.189,-7.041,1.06,88.257,-11.176,13.092,-0.776,4.981,-0.838,0.913,-6.627,4.247,113.033,-15.105,8.126,0.994,-0.084,-0.008,-0.075,0.809,-0.587,-0.028,0.021,0.995,-0.088,0.001,0.055,0.972,-0.23,0.018,-0.052,0.999,0.04,-0.005,0.014,0.999,0.043,0.017,-0.003,0.979,-0.198,0.023,0.035
656,6.56,422,8.44,-16.168,1.678,2.611,72.044,4.002,0.137,-11.554,-3.018,2.247,46.694,-5.761,8.243,14.597,-1.606,-4.544,14.163,-4.061,-7.787,50.421,4.132,1.319,0.033,-0.253,1.053,0.0,-1.139,0.324,-0.014,-0.167,1.01,0.006,-0.468,0.794,-0.044,0.071,0.938,-0.026,0.061,0.969,-0.004,-0.352,0.907,4.453,9.52,13.385,-10.616,-0.4,-0.346,4.807,-7.218,0.649,90.091,-12.209,11.985,-0.635,3.62,-0.236,1.58,-7.072,4.174,111.559,-18.744,10.016,0.994,-0.084,-0.007,-0.074,0.808,-0.588,-0.028,0.022,0.995,-0.088,0.001,0.055,0.974,-0.222,0.016,-0.051,0.999,0.04,-0.005,0.014,0.999,0.043,0.016,-0.003,0.981,-0.188,0.022,0.036
657,6.57,422,8.44,-15.315,1.492,2.644,72.11,3.996,0.167,-10.539,-2.908,2.095,47.615,-5.463,8.242,14.546,-1.482,-4.553,14.144,-3.886,-7.741,51.582,3.894,1.327,0.041,-0.206,1.048,-0.019,-1.139,0.328,0.027,-0.162,0.991,0.05,-0.463,0.824,0.002,0.084,0.929,-0.028,0.071,0.954,0.078,-0.293,0.884,5.832,9.069,10.678,-4.598,-0.011,1.383,6.412,-6.952,-0.659,90.305,-12.289,11.439,-0.407,0.291,0.658,2.541,-6.49,3.839,107.313,-20.338,11.261,0.994,-0.084,-0.007,-0.073,0.808,-0.588,-0.027,0.022,0.995,-0.087,0.0,0.055,0.975,-0.215,0.015,-0.049,0.999,0.041,-0.004,0.015,0.999,0.043,0.015,-0.003,0.983,-0.179,0.02,0.037
658,6.58,423,8.46,-14.506,1.35,2.693,72.09,3.972,0.23,-9.553,-2.835,1.963,48.439,-5.166,8.242,14.472,-1.413,-4.542,14.145,-3.735,-7.72,52.634,3.67,1.316,0.052,-0.194,1.06,-0.008,-1.137,0.32,0.08,-0.158,0.989,0.064,-0.447,0.86,0.031,0.087,0.924,0.015,0.095,0.955,0.116,-0.246,0.884,7.274,8.904,8.076,4.281,1.983,4.688,7.456,-6.53,-2.077,88.076,-8.674,11.347,-0.746,-0.205,0.66,3.061,-4.652,3.856,105.038,-15.609,8.832,0.994,-0.083,-0.006,-0.072,0.808,-0.588,-0.027,0.022,0.995,-0.086,-0.001,0.055,0.977,-0.208,0.014,-0.049,0.999,0.041,-0.005,0.015,0.999,0.043,0.015,-0.002,0.985,-0.17,0.019,0.038
659,6.59,423,8.46,-13.73,1.261,2.736,72.01,3.947,0.319,-8.577,-2.825,1.868,49.197,-4.911,8.262,14.408,-1.317,-4.502,14.115,-3.618,-7.713,53.615,3.505,1.244,0.041,-0.185,1.047,0.002,-1.129,0.305,0.112,-0.178,0.996,0.039,-0.418,0.866,0.02,0.094,0.926,0.006,0.083,0.976,0.133,-0.206,0.907,9.155,8.994,5.895,10.461,2.319,7.579,7.991,-6.022,-5.216,86.714,-2.9,10.077,-1.547,0.776,0.597,3.541,-1.389,3.007,103.788,-7.926,3.258,0.994,-0.082,-0.006,-0.072,0.808,-0.588,-0.026,0.022,0.995,-0.085,-0.002,0.055,0.978,-0.2,0.013,-0.048,0.999,0.041,-0.005,0.015,0.999,0.044,0.014,-0.002,0.986,-0.161,0.019,0.038
660,6.6,424,8.48,-12.992,1.199,2.753,71.873,3.927,0.42,-7.644,-2.872,1.827,49.897,-4.743,8.298,14.321,-1.234,-4.429,14.03,-3.517,-7.714,54.506,3.418,1.1,-0.007,-0.183,1.031,0.026,-1.104,0.312,0.135,-0.185,1.001,-0.007,-0.398,0.855,0.029,0.09,0.926,-0.032,0.071,0.946,0.133,-0.191,0.899,10.268,8.707,4.419,16.085,2.09,9.591,8.736,-4.39,-8.035,86.433,3.358,7.905,-2.367,1.373,0.738,3.843,1.067,2.353,100.583,0.574,-3.508,0.994,-0.082,-0.005,-0.071,0.809,-0.587,-0.026,0.023,0.995,-0.085,-0.002,0.054,0.98,-0.193,0.013,-0.047,0.999,0.041,-0.005,0.015,0.999,0.044,0.014,-0.002,0.988,-0.152,0.019,0.037
661,6.61,424,8.48,-12.235,1.182,2.753,71.661,3.936,0.492,-6.767,-2.931,1.791,50.566,-4.664,8.333,14.21,-1.151,-4.323,13.99,-3.416,-7.711,55.274,3.413,0.926,-0.038,-0.153,1.033,0.055,-1.098,0.314,0.143,-0.163,0.99,-0.066,-0.362,0.852,0.059,0.098,0.94,-0.035,0.099,0.941,0.135,-0.192,0.925,10.237,9.055,5.399,23.3,-0.475,7.539,9.162,-1.921,-10.994,87.869,5.373,6.938,-3.364,3.251,0.487,4.171,0.943,2.901,96.033,4.692,-6.523,0.994,-0.081,-0.004,-0.071,0.81,-0.585,-0.025,0.024,0.995,-0.084,-0.003,0.053,0.981,-0.186,0.014,-0.047,0.999,0.041,-0.005,0.015,0.999,0.044,0.015,-0.002,0.989,-0.143,0.019,0.036
