molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
783,7.83,497,9.94,-95.796,7.96,-5.753,-8.65,-0.638,-0.308,-96.081,1.275,-1.879,-99.245,-9.58,-4.016,0.063,-0.871,-3.623,-0.455,-3.963,-3.86,-98.903,-5.372,-0.593,0.07,0.082,1.025,-0.012,0.168,0.997,-0.026,0.115,0.994,-0.09,-1.04,-0.026,-0.017,0.099,0.939,0.004,0.071,0.957,-0.008,-1.017,0.002,3.403,2.075,3.613,-2.295,-0.365,1.645,4.034,-2.512,-3.31,7.165,-3.78,0.334,-0.979,-0.159,0.515,-0.362,0.444,-1.234,6.406,-0.083,-1.274,0.998,0.04,-0.035,-0.04,0.997,0.075,0.006,-0.002,0.998,0.051,0.015,0.029,0.702,-0.706,0.089,-0.032,0.999,0.051,0.009,-0.003,0.999,0.037,-0.002,-0.006,0.705,-0.708,-0.031,0.032
784,7.84,498,9.96,-95.802,7.92,-5.764,-8.666,-0.639,-0.292,-96.055,1.268,-1.925,-99.198,-9.567,-3.993,-0.033,-0.892,-3.576,-0.493,-3.947,-3.807,-98.822,-5.361,-0.59,0.069,0.09,1.024,-0.014,0.165,1.001,-0.033,0.111,0.989,-0.078,-1.042,-0.02,-0.015,0.095,0.939,0.003,0.072,0.952,-0.005,-1.016,0.016,3.716,2.249,3.86,-1.807,-0.365,1.646,3.983,-2.91,-3.949,8.058,-3.523,0.143,-1.23,-0.284,0.396,-0.343,0.724,-1.382,7.103,-0.347,-1.163,0.998,0.04,-0.035,-0.04,0.997,0.076,0.006,-0.002,0.998,0.051,0.015,0.029,0.702,-0.705,0.089,-0.032,0.999,0.051,0.009,-0.003,0.999,0.037,-0.002,-0.006,0.706,-0.707,-0.031,0.032
785,7.85,498,9.96,-95.806,7.858,-5.777,-8.688,-0.644,-0.276,-96.028,1.251,-1.978,-99.162,-9.56,-3.968,-0.121,-0.838,-3.532,-0.551,-3.942,-3.758,-98.747,-5.353,-0.59,0.063,0.093,1.022,-0.015,0.164,0.997,-0.034,0.124,0.991,-0.073,-1.039,-0.027,-0.025,0.094,0.933,0.001,0.073,0.953,-0.005,-1.011,0.019,4.136,2.287,3.63,-1.137,-0.282,1.671,3.898,-3.195,-4.236,7.732,-2.896,0.01,-1.282,-0.173,0.545,-0.591,0.833,-1.357,7.325,-0.783,-1.045,0.998,0.041,-0.035,-0.04,0.997,0.076,0.006,-0.002,0.998,0.052,0.015,0.028,0.703,-0.705,0.088,-0.032,0.999,0.051,0.009,-0.003,0.999,0.037,-0.001,-0.006,0.706,-0.706,-0.031,0.032
786,7.86,499,9.98,-95.829,7.81,-5.801,-8.655,-0.666,-0.263,-95.998,1.229,-2.03,-99.074,-9.564,-3.922,-0.185,-0.789,-3.487,-0.599,-3.926,-3.709,-98.615,-5.346,-0.606,0.067,0.104,1.025,-0.013,0.153,1.008,-0.032,0.125,0.989,-0.074,-1.045,-0.026,-0.024,0.099,0.943,0.002,0.077,0.952,-0.007,-1.012,0.022,4.373,2.19,3.398,-1.015,-0.307,1.754,3.721,-3.233,-4.146,7.242,-1.802,-0.228,-1.013,-0.561,0.605,-0.601,0.501,-1.484,7.645,-0.85,-1.073,0.998,0.042,-0.034,-0.039,0.997,0.075,0.006,-0.002,0.998,0.052,0.015,0.028,0.703,-0.705,0.088,-0.032,0.999,0.051,0.009,-0.003,0.999,0.038,-0.001,-0.006,0.707,-0.706,-0.031,0.033
787,7.87,499,9.98,-95.851,7.786,-5.824,-8.605,-0.668,-0.247,-95.951,1.211,-2.075,-98.972,-9.576,-3.902,-0.233,-0.755,-3.449,-0.65,-3.921,-3.668,-98.457,-5.341,-0.597,0.076,0.11,1.022,-0.013,0.151,1.007,-0.044,0.134,0.991,-0.079,-1.051,-0.019,-0.024,0.099,0.941,0.004,0.081,0.949,-0.01,-1.018,0.021,4.335,1.904,2.261,-1.625,-0.229,1.642,3.23,-3.351,-3.3,7.466,-0.928,-0.124,-0.626,-0.982,0.607,-1.054,0.638,-1.838,8.521,-0.946,-1.181,0.998,0.042,-0.034,-0.039,0.997,0.075,0.006,-0.002,0.998,0.053,0.015,0.028,0.703,-0.705,0.088,-0.032,0.999,0.051,0.01,-0.003,0.999,0.038,-0.001,-0.006,0.708,-0.705,-0.031,0.033
788,7.88,500,10.0,-95.853,7.742,-5.839,-8.546,-0.662,-0.228,-95.891,1.187,-2.112,-98.84,-9.598,-3.868,-0.284,-0.722,-3.421,-0.715,-3.901,-3.644,-98.279,-5.34,-0.571,0.075,0.118,1.021,-0.01,0.139,1.001,-0.044,0.138,0.988,-0.077,-1.057,-0.012,-0.022,0.097,0.936,0.006,0.077,0.964,-0.02,-1.022,0.029,4.165,1.363,0.84,-2.539,-0.118,1.719,2.829,-3.108,-2.128,8.453,-0.038,-0.051,-0.778,-1.227,0.813,-1.551,0.857,-1.788,9.596,-1.407,-0.93,0.998,0.043,-0.034,-0.039,0.997,0.074,0.006,-0.002,0.998,0.053,0.015,0.028,0.704,-0.704,0.088,-0.032,0.999,0.051,0.01,-0.003,0.999,0.038,-0.001,-0.006,0.708,-0.704,-0.031,0.033
789,7.89,500,10.0,-95.838,7.733,-5.839,-8.477,-0.661,-0.211,-95.809,1.16,-2.139,-98.698,-9.624,-3.834,-0.342,-0.693,-3.411,-0.799,-3.972,-3.635,-98.076,-5.345,-0.543,0.073,0.095,1.019,-0.011,0.139,1.001,-0.04,0.132,0.985,-0.071,-1.046,-0.014,-0.025,0.095,0.935,-0.008,0.07,0.956,-0.023,-1.021,0.028,3.73,0.504,-1.167,-3.515,0.072,1.685,2.206,-2.827,-0.63,8.931,0.365,0.037,-0.46,-1.765,0.678,-1.472,1.609,-1.914,11.375,-2.068,-0.787,0.998,0.043,-0.035,-0.039,0.997,0.074,0.006,-0.001,0.998,0.054,0.014,0.027,0.704,-0.704,0.088,-0.032,0.999,0.051,0.01,-0.003,0.999,0.038,-0.001,-0.007,0.709,-0.704,-0.032,0.033
790,7.9,501,10.02,-95.847,7.735,-5.837,-8.394,-0.658,-0.194,-95.702,1.127,-2.169,-98.551,-9.652,-3.831,-0.416,-0.682,-3.4,-0.871,-4.022,-3.636,-97.842,-5.357,-0.506,0.069,0.096,1.012,-0.009,0.132,1.01,-0.037,0.123,0.989,-0.084,-1.042,-0.024,-0.021,0.093,0.937,-0.003,0.075,0.958,-0.025,-1.013,0.029,3.828,0.328,-1.891,-4.917,0.256,1.514,1.554,-3.054,-0.315,8.875,0.656,-0.105,-0.419,-2.222,0.886,-1.499,1.368,-1.72,13.127,-2.583,-0.365,0.998,0.044,-0.035,-0.039,0.997,0.073,0.006,-0.001,0.998,0.054,0.014,0.027,0.705,-0.703,0.088,-0.032,0.999,0.051,0.01,-0.002,0.999,0.038,-0.001,-0.007,0.71,-0.703,-0.032,0.033
791,7.91,501,10.02,-95.814,7.71,-5.838,-8.289,-0.66,-0.18,-95.586,1.085,-2.203,-98.363,-9.684,-3.834,-0.455,-0.668,-3.391,-0.907,-4.01,-3.636,-97.587,-5.379,-0.458,0.059,0.098,1.016,-0.01,0.123,1.011,-0.041,0.12,0.992,-0.093,-1.044,-0.016,-0.022,0.095,0.944,0.0,0.074,0.952,-0.025,-1.014,0.017,3.349,0.619,-1.667,-7.112,0.441,1.342,1.138,-3.128,-0.131,10.244,1.13,-0.325,-0.285,-2.435,0.892,-1.433,1.198,-1.808,14.076,-3.439,0.176,0.998,0.045,-0.034,-0.04,0.997,0.072,0.006,-0.001,0.998,0.055,0.014,0.027,0.705,-0.703,0.088,-0.032,0.999,0.05,0.01,-0.002,0.999,0.038,0.0,-0.007,0.711,-0.702,-0.031,0.034
792,7.92,502,10.04,-95.791,7.697,-5.851,-8.159,-0.663,-0.168,-95.469,1.029,-2.243,-98.142,-9.711,-3.825,-0.496,-0.65,-3.386,-1.023,-3.995,-3.631,-97.306,-5.414,-0.407,0.066,0.103,1.011,-0.01,0.116,1.018,-0.041,0.131,0.986,-0.088,-1.043,-0.017,-0.022,0.094,0.937,0.001,0.071,0.954,-0.032,-1.016,0.009,3.266,0.986,-0.494,-9.612,0.456,0.984,0.554,-3.202,0.258,11.413,0.929,-0.332,-0.195,-2.917,0.961,-1.585,1.011,-1.602,15.616,-4.452,0.415,0.998,0.045,-0.034,-0.04,0.997,0.071,0.006,-0.001,0.998,0.055,0.014,0.027,0.706,-0.702,0.088,-0.033,0.999,0.05,0.01,-0.002,0.999,0.038,0.0,-0.007,0.712,-0.701,-0.031,0.034
793,7.93,502,10.04,-95.74,7.7,-5.855,-7.999,-0.667,-0.162,-95.328,0.976,-2.282,-97.876,-9.721,-3.801,-0.548,-0.646,-3.389,-1.128,-4.022,-3.619,-96.98,-5.462,-0.357,0.079,0.109,1.008,-0.011,0.107,1.018,-0.048,0.137,0.985,-0.081,-1.04,-0.021,-0.023,0.091,0.937,-0.002,0.063,0.953,-0.032,-1.008,0.008,2.67,1.101,-0.059,-12.599,0.412,0.518,-0.176,-3.242,1.161,12.839,-0.439,-0.236,-0.18,-3.098,1.027,-1.784,1.027,-1.571,17.47,-5.238,0.524,0.998,0.046,-0.034,-0.04,0.998,0.07,0.006,-0.001,0.998,0.055,0.014,0.027,0.706,-0.702,0.088,-0.033,0.999,0.05,0.01,-0.002,0.999,0.037,0.0,-0.007,0.713,-0.7,-0.032,0.035
794,7.94,503,10.06,-95.668,7.68,-5.847,-7.808,-0.663,-0.156,-95.136,0.923,-2.317,-97.563,-9.722,-3.761,-0.58,-0.65,-3.409,-1.198,-4.004,-3.61,-96.585,-5.528,-0.289,0.083,0.119,1.003,-0.005,0.102,1.02,-0.048,0.13,0.976,-0.075,-1.045,-0.007,-0.021,0.093,0.936,0.003,0.07,0.954,-0.043,-1.026,0.022,2.052,1.177,-0.335,-15.709,0.212,0.274,-1.259,-2.785,3.023,14.044,-1.049,-0.387,-0.263,-3.721,1.141,-1.411,0.863,-1.608,20.147,-6.779,0.963,0.998,0.046,-0.035,-0.04,0.998,0.068,0.006,-0.001,0.998,0.055,0.014,0.028,0.707,-0.701,0.088,-0.033,0.999,0.05,0.01,-0.002,0.999,0.037,0.0,-0.007,0.714,-0.698,-0.032,0.036
795,7.95,503,10.06,-95.504,7.666,-5.809,-7.589,-0.655,-0.151,-94.906,0.861,-2.337,-97.147,-9.717,-3.704,-0.559,-0.699,-3.457,-1.22,-4.008,-3.616,-96.124,-5.61,-0.211,0.095,0.114,1.007,-0.003,0.094,1.028,-0.035,0.139,0.977,-0.058,-1.052,0.017,-0.017,0.097,0.934,0.006,0.076,0.962,-0.04,-1.033,0.026,1.384,0.88,-2.109,-18.635,-0.174,0.201,-2.33,-1.953,5.854,17.893,-1.846,-0.672,0.339,-4.264,0.759,-1.096,0.954,-1.547,23.666,-8.322,1.201,0.998,0.046,-0.035,-0.04,0.998,0.066,0.006,-0.001,0.998,0.055,0.014,0.028,0.708,-0.7,0.087,-0.033,0.999,0.05,0.009,-0.002,0.999,0.037,-0.001,-0.007,0.716,-0.697,-0.032,0.037
796,7.96,504,10.08,-95.32,7.651,-5.744,-7.332,-0.651,-0.146,-94.641,0.794,-2.37,-96.687,-9.703,-3.631,-0.559,-0.76,-3.51,-1.268,-4.019,-3.643,-95.605,-5.709,-0.141,0.1,0.108,1.014,-0.007,0.079,1.03,-0.02,0.138,0.971,-0.045,-1.059,0.006,-0.007,0.093,0.933,0.006,0.067,0.957,-0.015,-1.014,0.019,0.656,0.471,-3.833,-22.233,-0.147,0.25,-3.888,-1.534,6.222,20.08,-2.793,-0.929,0.299,-4.743,0.754,-1.02,1.486,-1.333,27.96,-10.08,1.652,0.998,0.046,-0.035,-0.04,0.998,0.064,0.006,-0.001,0.998,0.055,0.014,0.029,0.71,-0.698,0.087,-0.033,0.999,0.05,0.009,-0.002,0.999,0.037,-0.001,-0.007,0.717,-0.695,-0.032,0.037
797,7.97,504,10.08,-95.128,7.645,-5.666,-7.036,-0.649,-0.141,-94.319,0.76,-2.412,-96.182,-9.679,-3.563,-0.512,-0.768,-3.568,-1.32,-4.041,-3.676,-95.004,-5.817,-0.094,0.091,0.103,1.013,-0.007,0.071,1.026,-0.025,0.139,0.977,-0.035,-1.059,-0.02,-0.018,0.097,0.941,0.006,0.063,0.955,-0.003,-1.011,0.015,0.647,0.543,-4.129,-26.257,-0.018,0.105,-5.341,-1.306,6.387,21.957,-3.851,-0.978,0.199,-3.88,0.771,-0.647,1.582,-1.026,32.747,-10.879,1.882,0.997,0.047,-0.035,-0.04,0.998,0.061,0.006,-0.001,0.998,0.055,0.014,0.029,0.711,-0.697,0.086,-0.033,0.999,0.051,0.008,-0.002,0.999,0.036,-0.001,-0.008,0.719,-0.693,-0.033,0.038
798,7.98,505,10.1,-94.905,7.643,-5.571,-6.695,-0.651,-0.138,-93.945,0.75,-2.453,-95.609,-9.643,-3.49,-0.503,-0.846,-3.636,-1.36,-4.066,-3.713,-94.32,-5.938,-0.046,0.094,0.107,1.011,-0.011,0.055,1.033,-0.036,0.135,0.977,-0.037,-1.052,-0.023,-0.008,0.088,0.939,0.003,0.066,0.962,-0.002,-1.01,0.024,-0.344,0.47,-4.594,-30.647,0.111,-0.04,-6.513,-0.478,7.815,24.575,-5.109,-1.096,0.284,-4.439,0.745,0.124,1.632,-1.009,36.578,-11.945,2.164,0.997,0.047,-0.035,-0.041,0.998,0.058,0.006,-0.001,0.998,0.055,0.014,0.03,0.712,-0.696,0.086,-0.034,0.999,0.05,0.008,-0.002,0.999,0.036,-0.001,-0.008,0.721,-0.691,-0.033,0.039
799,7.99,505,10.1,-94.643,7.637,-5.478,-6.299,-0.661,-0.137,-93.517,0.727,-2.499,-94.957,-9.616,-3.399,-0.445,-0.93,-3.713,-1.36,-4.141,-3.757,-93.543,-6.079,0.007,0.089,0.101,1.01,-0.016,0.041,1.04,-0.034,0.144,0.972,-0.036,-1.05,-0.026,-0.002,0.098,0.939,-0.004,0.068,0.962,-0.005,-1.012,0.033,-1.524,0.518,-5.238,-36.196,0.727,-0.312,-8.323,-0.257,8.972,26.895,-3.981,-1.817,0.723,-4.476,0.827,0.868,1.577,-0.511,40.369,-13.761,2.585,0.997,0.047,-0.036,-0.041,0.998,0.055,0.006,-0.001,0.998,0.054,0.014,0.031,0.714,-0.694,0.085,-0.034,0.999,0.05,0.007,-0.002,0.999,0.036,0.0,-0.008,0.723,-0.689,-0.034,0.04
800,8.0,506,10.12,-94.352,7.624,-5.391,-5.852,-0.679,-0.137,-92.982,0.704,-2.566,-94.221,-9.606,-3.287,-0.372,-0.946,-3.804,-1.373,-4.204,-3.812,-92.619,-6.247,0.065,0.09,0.104,1.001,-0.018,0.024,1.038,-0.033,0.144,0.971,-0.031,-1.055,-0.017,-0.021,0.097,0.939,-0.004,0.063,0.956,-0.006,-1.005,0.059,-1.925,0.202,-6.283,-41.257,1.484,-0.45,-9.442,-0.153,9.537,30.004,-2.355,-2.379,0.463,-4.221,0.794,1.425,1.707,-0.597,45.165,-16.449,2.628,0.997,0.046,-0.036,-0.042,0.999,0.051,0.006,-0.001,0.998,0.054,0.014,0.032,0.715,-0.693,0.085,-0.034,0.999,0.051,0.007,-0.002,0.999,0.036,0.0,-0.008,0.726,-0.686,-0.034,0.042
801,8.01,506,10.12,-94.006,7.615,-5.295,-5.335,-0.699,-0.142,-92.395,0.648,-2.656,-93.373,-9.612,-3.162,-0.33,-1.018,-3.892,-1.332,-4.291,-3.889,-91.586,-6.448,0.163,0.098,0.106,1.004,-0.014,0.011,1.038,-0.04,0.148,0.97,-0.031,-1.046,-0.012,-0.012,0.092,0.943,-0.004,0.07,0.964,-0.02,-0.997,0.062,-3.475,-0.697,-8.831,-48.269,1.789,-1.041,-10.708,-0.334,9.82,34.291,-0.383,-2.928,0.592,-5.445,0.908,2.087,1.378,-0.607,50.478,-19.352,2.86,0.997,0.046,-0.036,-0.043,0.999,0.047,0.006,-0.001,0.998,0.053,0.014,0.032,0.717,-0.691,0.084,-0.035,0.999,0.05,0.007,-0.002,0.999,0.036,0.0,-0.008,0.729,-0.682,-0.035,0.043
802,8.02,507,10.14,-93.616,7.61,-5.187,-4.737,-0.726,-0.149,-91.739,0.585,-2.755,-92.401,-9.631,-3.018,-0.247,-1.102,-3.976,-1.252,-4.372,-3.991,-90.421,-6.655,0.262,0.111,0.117,0.999,-0.015,0.003,1.04,-0.031,0.15,0.964,-0.031,-1.049,-0.003,-0.012,0.094,0.938,-0.002,0.072,0.962,-0.034,-1.002,0.081,-4.727,-1.862,-11.541,-56.44,2.51,-1.373,-12.646,-0.538,9.261,38.271,1.171,-3.194,1.366,-5.475,0.652,2.852,1.577,-0.712,55.03,-19.624,3.27,0.997,0.046,-0.037,-0.044,0.999,0.041,0.006,-0.001,0.998,0.052,0.014,0.033,0.72,-0.688,0.084,-0.035,0.999,0.05,0.006,-0.002,0.999,0.037,0.001,-0.008,0.732,-0.679,-0.036,0.045
803,8.03,507,10.14,-93.159,7.617,-5.035,-4.061,-0.761,-0.16,-91.001,0.528,-2.85,-91.3,-9.651,-2.855,-0.154,-1.181,-4.063,-1.207,-4.467,-4.149,-89.121,-6.862,0.364,0.109,0.138,0.984,-0.017,-0.021,1.046,-0.035,0.167,0.961,-0.026,-1.05,0.005,-0.01,0.094,0.947,-0.006,0.068,0.968,-0.028,-1.0,0.087,-7.322,-3.809,-16.061,-64.123,3.253,-1.923,-15.083,-0.163,9.325,43.34,1.726,-3.313,1.187,-5.817,0.546,3.302,0.973,-0.135,60.85,-19.326,3.535,0.997,0.046,-0.037,-0.045,0.999,0.035,0.007,-0.001,0.998,0.051,0.014,0.034,0.722,-0.686,0.083,-0.036,0.999,0.05,0.005,-0.002,0.999,0.037,0.001,-0.008,0.736,-0.675,-0.036,0.047
804,8.04,508,10.16,-92.604,7.632,-4.843,-3.31,-0.807,-0.172,-90.152,0.498,-2.966,-90.048,-9.67,-2.661,-0.017,-1.274,-4.148,-1.115,-4.512,-4.354,-87.666,-7.089,0.445,0.105,0.134,0.991,-0.016,-0.043,1.038,-0.022,0.19,0.944,-0.021,-1.047,0.028,0.003,0.086,0.946,0.007,0.068,0.966,-0.012,-0.985,0.101,-10.134,-5.419,-19.787,-71.745,4.305,-2.155,-18.338,0.282,9.042,49.837,1.786,-3.671,1.561,-6.304,0.367,3.975,0.252,0.5,67.755,-20.881,3.364,0.997,0.045,-0.038,-0.047,1.0,0.029,0.007,-0.001,0.998,0.05,0.014,0.035,0.725,-0.683,0.083,-0.037,0.999,0.05,0.004,-0.002,0.999,0.037,0.001,-0.008,0.74,-0.67,-0.037,0.048
805,8.05,508,10.16,-91.965,7.636,-4.624,-2.497,-0.859,-0.183,-89.196,0.507,-3.072,-88.665,-9.686,-2.438,0.166,-1.364,-4.259,-0.984,-4.554,-4.582,-86.083,-7.331,0.514,0.103,0.148,0.981,-0.002,-0.061,1.021,-0.026,0.198,0.944,-0.028,-1.039,0.049,-0.006,0.091,0.939,0.0,0.072,0.962,-0.001,-1.0,0.123,-12.153,-5.828,-21.799,-77.904,5.333,-2.304,-22.498,1.675,11.349,55.952,1.615,-4.453,3.041,-5.578,0.167,4.285,-0.11,1.013,74.492,-22.088,2.966,0.997,0.044,-0.038,-0.049,1.0,0.022,0.008,-0.001,0.998,0.048,0.014,0.036,0.728,-0.679,0.082,-0.038,0.999,0.05,0.004,-0.002,0.999,0.038,0.0,-0.008,0.744,-0.665,-0.038,0.05
806,8.06,509,10.18,-91.24,7.617,-4.413,-1.643,-0.919,-0.191,-88.14,0.533,-3.184,-87.175,-9.72,-2.181,0.447,-1.441,-4.385,-0.847,-4.581,-4.828,-84.393,-7.591,0.581,0.094,0.157,0.987,0.013,-0.082,1.025,-0.017,0.197,0.941,-0.036,-1.049,0.075,-0.009,0.1,0.934,0.007,0.07,0.963,0.026,-0.988,0.155,-14.619,-5.675,-22.642,-81.99,6.454,-2.152,-26.005,2.243,12.651,61.248,3.588,-6.208,3.013,-6.275,0.18,4.635,-0.761,1.69,81.294,-23.935,2.979,0.997,0.043,-0.039,-0.051,1.0,0.014,0.008,-0.002,0.998,0.046,0.014,0.037,0.732,-0.675,0.082,-0.039,0.999,0.051,0.003,-0.002,0.999,0.038,0.0,-0.008,0.749,-0.659,-0.039,0.052
807,8.07,509,10.18,-90.459,7.579,-4.24,-0.75,-0.992,-0.191,-87.006,0.556,-3.344,-85.584,-9.794,-1.895,0.732,-1.562,-4.503,-0.684,-4.598,-5.073,-82.613,-7.889,0.65,0.079,0.156,0.99,0.012,-0.089,1.007,-0.006,0.19,0.94,-0.043,-1.06,0.103,0.008,0.103,0.944,0.006,0.076,0.957,0.049,-0.966,0.179,-14.789,-5.034,-22.379,-86.016,7.757,-1.406,-28.73,1.815,12.224,66.037,7.076,-7.856,2.807,-7.314,0.086,4.964,-0.843,2.056,86.555,-28.278,3.661,0.997,0.042,-0.039,-0.053,1.0,0.007,0.009,-0.002,0.998,0.044,0.014,0.038,0.736,-0.671,0.082,-0.041,0.999,0.051,0.002,-0.002,0.999,0.039,0.0,-0.007,0.754,-0.654,-0.041,0.054
808,8.08,510,10.2,-89.627,7.513,-4.11,0.183,-1.077,-0.174,-85.788,0.582,-3.538,-83.892,-9.908,-1.575,1.053,-1.678,-4.632,-0.547,-4.661,-5.303,-80.751,-8.219,0.726,0.07,0.147,0.997,0.017,-0.121,0.989,0.015,0.174,0.948,-0.05,-1.052,0.116,0.012,0.102,0.938,-0.008,0.073,0.96,0.041,-0.959,0.207,-14.503,-3.764,-21.272,-89.921,9.081,0.022,-32.569,2.757,13.111,71.566,10.268,-9.326,2.757,-6.477,-0.034,5.039,-0.805,2.038,90.647,-32.606,4.199,0.997,0.041,-0.039,-0.055,1.0,-0.002,0.009,-0.002,0.998,0.042,0.014,0.039,0.74,-0.666,0.081,-0.043,0.999,0.051,0.001,-0.002,0.999,0.039,0.0,-0.007,0.759,-0.647,-0.042,0.056
809,8.09,510,10.2,-88.723,7.435,-4.027,1.149,-1.18,-0.144,-84.496,0.616,-3.77,-82.097,-10.057,-1.218,1.42,-1.763,-4.731,-0.406,-4.713,-5.521,-78.809,-8.548,0.785,0.058,0.16,0.982,0.016,-0.138,0.959,0.016,0.161,0.957,-0.059,-1.034,0.121,0.004,0.108,0.94,-0.008,0.074,0.955,0.025,-0.954,0.217,-15.247,-3.218,-19.822,-93.278,10.917,1.244,-35.195,1.7,9.924,77.941,13.28,-10.453,2.597,-5.864,-0.125,4.49,-0.972,2.077,95.287,-33.403,2.882,0.997,0.04,-0.039,-0.057,1.0,-0.01,0.01,-0.001,0.998,0.039,0.014,0.04,0.744,-0.661,0.081,-0.045,0.999,0.052,0.001,-0.002,0.999,0.039,0.0,-0.007,0.764,-0.641,-0.044,0.059
810,8.1,511,10.22,-87.744,7.374,-4.005,2.135,-1.31,-0.101,-83.125,0.686,-3.997,-80.2,-10.253,-0.838,1.818,-1.851,-4.813,-0.244,-4.751,-5.725,-76.8,-8.858,0.81,0.041,0.16,0.978,0.009,-0.154,0.938,0.009,0.161,0.956,-0.099,-1.038,0.156,0.002,0.109,0.949,-0.005,0.076,0.952,0.004,-0.956,0.21,-15.818,-2.928,-18.666,-95.293,13.481,2.145,-38.249,2.196,8.197,85.543,17.891,-10.985,2.409,-5.825,-0.146,4.537,-1.546,2.079,100.21,-31.541,0.454,0.997,0.039,-0.039,-0.058,1.0,-0.019,0.011,-0.001,0.998,0.036,0.013,0.041,0.749,-0.656,0.081,-0.047,0.999,0.052,0.0,-0.002,0.999,0.04,0.0,-0.007,0.77,-0.634,-0.046,0.061
811,8.11,511,10.22,-86.682,7.328,-4.054,3.136,-1.45,-0.049,-81.693,0.825,-4.144,-78.215,-10.504,-0.441,2.25,-1.9,-4.911,-0.069,-4.785,-5.915,-74.764,-9.106,0.775,0.026,0.164,0.959,0.004,-0.164,0.909,-0.001,0.109,0.976,-0.122,-1.008,0.181,-0.027,0.105,0.953,-0.028,0.076,0.959,0.001,-0.977,0.177,-17.845,-2.838,-17.176,-96.757,14.512,2.903,-42.559,3.817,9.221,92.711,23.636,-10.208,3.558,-5.562,-0.189,4.404,-1.699,2.022,106.432,-25.396,-4.476,0.997,0.038,-0.039,-0.06,1.0,-0.027,0.013,-0.001,0.999,0.032,0.013,0.042,0.754,-0.649,0.082,-0.049,0.999,0.053,0.0,-0.002,0.999,0.04,0.0,-0.007,0.776,-0.626,-0.047,0.062
