frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_ear_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
388,7.76,0.43934822,0.39094815,0.69721335,0.46965706,0.3832771,0.71950024,0.4905452,0.43736187,0.82571054,0.44475043,0.4420174,0.8496921,,,0.4661976,0.43110842,0.52656204,0.7808275,,,0.4329246,,,0.503368,0.5071801,0.59453523,0.87116724,0.47420034,0.5998151,0.7860018,0.47522658,0.7329636,0.83192354,0.45031497,0.7191612,0.8175277,0.48715517,0.8663027,0.7930862,0.46532884,0.8359183,0.90130615,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,7.78,0.438952775,0.397836435,0.54526424,0.47008693,0.3889674,0.8819554,0.4899763,0.4425285,0.8822502,0.4449263,0.45034572,0.76614535,,,0.5109671,0.4304506,0.53516465,0.75657946,,,0.5168137,,,0.45153147,0.5082398,0.59757024,0.8815468,0.47631118,0.6029212,0.814448,0.47390568,0.735056,0.90586275,0.44877097,0.7195957,0.8667979,0.48700446,0.8661929,0.87695616,0.46463522,0.83570355,0.8359297,True,False,False,False,False,False,False,False,False,False,False,False,False,False
390,7.8,0.43855733,0.40472472,0.8262808,0.4676622,0.3967476,0.8297332,0.48927957,0.44970405,0.684694,0.4466055,0.4564492,0.7623653,,,0.5227523,0.43109047,0.54364365,0.7821189,,,0.5865524,,,0.40466785,0.50992835,0.60291415,0.77996284,0.47855708,0.60744417,0.83965755,0.4748969,0.7365531,0.8273565,0.44652012,0.72352576,0.70025283,0.48740095,0.86612743,0.8324487,0.4661794,0.83347166,0.90738684,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,7.82,0.43734267,0.41408116,0.85012597,0.4684939,0.4031273,0.8672029,0.4866506,0.4562622,0.79815096,0.4446157,0.46478218,0.815251,,,0.5581878,0.42997605,0.55178255,0.81097734,,,0.3902626,,,0.52056277,0.5112613,0.60673016,0.89153993,0.47966576,0.61107475,0.82922274,0.47276047,0.7356608,0.91302645,0.44506308,0.7211295,0.81845003,0.48681512,0.86842424,0.7149776,0.46602985,0.8358273,0.62597036,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,7.84,0.43765023,0.42253467,0.68177587,0.46660417,0.41193292,0.79144174,0.48823968,0.4651067,0.8900071,0.44351548,0.47408295,0.81266034,0.43291137,0.5590723,0.6141085,0.43043056,0.5579298,0.7155309,,,0.59813535,,,0.48253834,0.51282066,0.6150219,0.8443448,0.47990933,0.61818653,0.85423815,0.47100297,0.7386806,0.92419076,0.44390038,0.72130895,0.7947073,0.48815605,0.8672735,0.8912846,0.46647903,0.83740073,0.82857364,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,7.86,0.4372829,0.43098104,0.79141694,0.46697992,0.42214927,0.8748789,0.48893586,0.47410458,0.6699888,0.44369194,0.4814166,0.8175127,0.4338766716666666,0.5674677266666667,0.46496615,0.43104032,0.56796956,0.78843004,,,0.4708397,,,0.42336243,0.51306367,0.61925083,0.8099002,0.4797683,0.624203,0.8488203,0.47074285,0.7409238,0.9229482,0.4420379,0.72709,0.7351822,0.48768526,0.87030303,0.8800975,0.4662536,0.8362098,0.7537661,False,False,False,False,True,False,False,False,False,False,False,False,False,False
394,7.88,0.4368192,0.44087368,0.8558623,0.46718094,0.43000662,0.9103441,0.48841056,0.48239797,0.8843447,0.44439167,0.4897318,0.87834024,0.4348419733333333,0.5758631533333333,0.47351205,0.43196157,0.5772489,0.7233349,,,0.51196283,,,0.48034024,0.5144645,0.6244415,0.7872609,0.4808151,0.62961054,0.86675847,0.4682349,0.7432864,0.9282224,0.440388315,0.728150665,0.542092,0.48770282,0.8695518,0.9063374,0.4654438,0.83773327,0.76346034,False,False,False,False,True,False,False,False,False,False,False,True,False,False
395,7.9,0.43775275,0.44746006,0.77802616,0.46869764,0.43960643,0.867047,0.48970434,0.4921823,0.79905313,0.44537613,0.4982536,0.87560874,0.435807275,0.58425858,0.54122096,0.4326496,0.58537847,0.8076706,,,0.47215325,,,0.37119544,0.51644695,0.63020563,0.7421513,0.48176748,0.63557947,0.8623225,0.46691656,0.74545014,0.89532185,0.43873873,0.72921133,0.71975523,0.48778838,0.87046844,0.8451813,0.4656338,0.8360841,0.6624662,False,False,False,False,True,False,False,False,False,False,False,False,False,False
396,7.92,0.4382574,0.45492274,0.70358706,0.4675922,0.44861156,0.7198035,0.48980567,0.50035614,0.84630644,0.4449753,0.5042413,0.8403985,0.4367725766666667,0.5926540066666667,0.52954006,0.43336353,0.5932389,0.7570641,0.4386762,0.52616835,0.73133856,,,0.45566097,0.5176116,0.6357758,0.8283456,0.48384342,0.63968956,0.85881287,0.46584758,0.74732107,0.91576517,0.43924624,0.7286895,0.8343068,0.4875613,0.8696006,0.78451335,0.46506247,0.83184063,0.8809465,False,False,False,False,True,False,False,False,False,False,False,False,False,False
397,7.94,0.4385582,0.46499723,0.806755,0.4684759,0.4560269,0.74294335,0.48940098,0.5080457,0.7435148,0.44640684,0.5118736,0.8193374,0.4377378783333333,0.6010494333333333,0.55573946,0.43055335,0.6013932,0.8646581,0.4396617666666667,0.53461995,0.5289416,,,0.49610806,0.518504,0.64039904,0.8530584,0.48502654,0.6439331,0.83992153,0.46409047,0.7438436,0.79681563,0.43849355,0.7310575,0.8662731,0.48800954,0.87185353,0.8987598,0.46270847,0.83860815,0.86817455,False,False,False,False,True,False,True,False,False,False,False,False,False,False
398,7.96,0.43976694,0.47320753,0.81013757,0.46973488,0.46289617,0.82577276,0.48976168,0.51626754,0.8514508,0.44685793,0.517753,0.86921996,0.43870318,0.60944486,0.656759,0.4311396,0.60927635,0.80469537,0.4406473333333333,0.54307155,0.54604816,,,0.5719756,0.51922345,0.6478615,0.8858458,0.48463696,0.6504567,0.76478845,0.46352383,0.7462381,0.68652093,0.43911782,0.73376584,0.8404388,0.48878762,0.8739561,0.8741417,0.46354187,0.843256,0.8249347,False,False,False,False,False,False,True,False,False,False,False,False,False,False
399,7.98,0.4403113,0.47966337,0.6049402,0.47025463,0.4692073,0.9024874,0.48988107,0.5233723,0.84006643,0.4468216,0.5261763,0.84873146,0.44007167,0.614519,0.64783794,0.4296788,0.6144724,0.9037701,0.4416329,0.55152315,0.60097855,,,0.49341074,0.5198067,0.65266305,0.8543288,0.48580074,0.6565083,0.7341333,0.4622043,0.75082415,0.873731,0.43900806,0.7329305,0.8256802,0.48792994,0.8734159,0.87790245,0.46417817,0.8410413,0.80096453,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,8.0,0.4409796,0.48791063,0.8623494,0.4719678,0.47664976,0.8640795,0.49006376,0.5322984,0.8747463,0.4479638,0.53350043,0.89710814,0.44153768,0.62054926,0.6338501,0.4305696,0.6204544,0.7889661,0.44244468,0.5556153899999999,0.48310798,,,0.50838584,0.5185854,0.65675366,0.670341,0.48597234,0.6581651,0.7813861,0.46186945,0.75330347,0.7988552,0.43816763,0.732979,0.8217053,0.48707092,0.87191886,0.8187803,0.46487987,0.84175086,0.79110765,False,False,False,False,False,False,True,False,False,False,False,False,False,False
401,8.02,0.44191188,0.494706,0.8324992,0.47228202,0.48322177,0.8821261,0.49145183,0.5384973,0.8247098,0.4492589,0.5394398,0.8807361,0.44250125,0.625332,0.70612323,0.43127808,0.62488145,0.76381123,0.44325646,0.55970763,0.49533743,,,0.557486,0.5200036,0.6611719,0.821042,0.4870184,0.66218287,0.7178103,0.4621733,0.75395924,0.78315383,0.4380627,0.73455006,0.8354497,0.48732367,0.8721303,0.8330274,0.465334885,0.84187923,0.599393,False,False,False,False,False,False,True,False,False,False,False,False,False,True
402,8.04,0.44323796,0.50006384,0.8415814,0.4737454,0.48908037,0.7680676,0.49229595,0.5440432,0.8352056,0.45050734,0.5423342,0.8559637,0.44382557,0.6307205,0.6158312,0.43166003,0.6301889,0.7441759,0.44406824,0.56379987,0.58520055,,,0.58351886,0.5189675,0.6631166,0.62517387,0.48784623,0.6635862,0.7718056,0.46362895,0.75344056,0.8913798,0.43841892,0.73379177,0.880254,0.4880004,0.87450856,0.89703506,0.4657899,0.8420076,0.7748459,False,False,False,False,False,False,True,False,False,False,False,False,False,False
403,8.06,0.4440362,0.5038538,0.82339543,0.4738412,0.49394158,0.9050829,0.49258563,0.5474548,0.6497815,0.4512125,0.5474243,0.8067963,0.44481218,0.63539565,0.79665196,0.4322613,0.635475,0.8932232,0.44488002,0.5678921100000001,0.45424125,,,0.5544272,0.5214611,0.668892,0.79976237,0.4886361,0.66825426,0.7050959,0.46390027,0.7523587,0.84159154,0.4388394,0.73213637,0.8971529,0.48753703,0.8719815,0.79796946,0.4657787,0.84157455,0.7420196,False,False,False,False,False,False,True,False,False,False,False,False,False,False
404,8.08,0.44522896,0.5061704,0.6836839,0.4757456,0.4973777,0.82837594,0.4935728,0.5508348,0.763886,0.45138845,0.55079705,0.8163126,0.44777074,0.6407322,0.711393,0.43464768,0.63920856,0.7454418,0.4456918,0.57198435,0.66919816,0.4416589,0.57181036,0.61533946,0.52151075,0.6693234,0.56380963,0.48868293,0.67014503,0.83603275,0.4657966,0.75262666,0.8608259,0.43803865,0.73213714,0.8556025,0.4859899,0.87135565,0.77891976,0.46707186,0.8388928,0.84834707,False,False,False,False,False,False,False,False,True,False,False,False,False,False
405,8.1,0.44576976,0.50751895,0.77743363,0.4758499,0.49837318,0.8000397,0.4944506,0.552636,0.62971437,0.45206553,0.5509847,0.75570524,0.44808802,0.6440305,0.7309887,0.4365915,0.6439432,0.89608043,0.4456352,0.5774878,0.69445753,0.44220364,0.5769175,0.64264554,0.5215604,0.6697548,0.76813823,0.48887202,0.668521,0.7783955,0.46647856,0.75330687,0.7759648,0.43813834,0.73153687,0.8754929,0.48608425,0.8713156,0.816564,0.4668463,0.8387233,0.90303415,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,8.12,0.44560167,0.5082086,0.6444189,0.4739338,0.5003875,0.82420504,0.49397764,0.5528176,0.7591353,0.45120862,0.5517882,0.8444924,0.44863096,0.6460897,0.80953485,0.43856373,0.6484437,0.72583973,0.44634871,0.5793349299999999,0.5954331,,,0.55891716,0.5227126,0.66985077,0.7303475,0.4892134,0.6693961,0.80501896,0.467593,0.7525742,0.8158473,0.4389272,0.72922784,0.9163406,0.48571822,0.8706367,0.76795846,0.46693772,0.83790016,0.9160228,False,False,False,False,False,False,True,False,False,False,False,False,False,False
407,8.14,0.44521305,0.5091244,0.85242957,0.4740191,0.5004923,0.890418,0.49383625,0.55340976,0.76455826,0.45135164,0.5498532,0.783576,0.44979873,0.6478405,0.8210761,0.4390826,0.648269,0.7438102,0.44706222,0.58118206,0.66022146,,,0.52009773,0.52378094,0.6707672,0.6875774,0.48982617,0.6693302,0.812792,0.46866405,0.75137615,0.8086899,0.43979713,0.7289561,0.93867135,0.48682198,0.87058073,0.922495,0.46782818,0.837258,0.9096789,False,False,False,False,False,False,False,False,False,False,False,False,False,False
408,8.16,0.44544706,0.50948983,0.8468309,0.47448114,0.4997684,0.87580705,0.49435228,0.5528574,0.8942152,0.4508896,0.5504028,0.7610426,0.45071915,0.647586,0.8103797,0.4401495,0.6465841,0.9289797,0.4480516,0.5820621,0.64163786,,,0.44369435,0.5241581,0.6714309,0.6915708,0.49076408,0.66924554,0.8005555,0.46904847,0.75186306,0.7318675,0.44047108,0.72954625,0.9202145,0.48764715,0.87013084,0.9162369,0.46855268,0.8370853,0.9063353,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,8.18,0.44562954,0.5088678,0.8213443,0.47488457,0.49854505,0.69745356,0.49383932,0.5527843,0.89959043,0.45115694,0.5512139,0.7535124,0.45150372,0.6476749,0.7641512,0.44200557,0.6477737,0.7312741,0.44803375,0.58151406,0.7006897,,,0.43006107,0.523742,0.6715012,0.7660115,0.490691,0.66946375,0.8055385,0.4690489,0.75186425,0.8801662,0.44064426,0.72958,0.8973311,0.4873605,0.86980313,0.87206835,0.46866956,0.83747184,0.87192243,False,False,False,False,False,False,False,False,False,False,False,False,False,False
