frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_ear_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
460,9.2,0.45614183,0.33811212,0.7350371,0.48521692,0.33909655,0.6966121,0.49809042,0.4021677,0.9164264,0.45814356,0.40889832,0.617313,0.5073569,0.51020396,0.85391504,,,0.5313461,0.48872161000000003,0.590596075,0.555755,0.44981626,0.57511854,0.70700747,0.49493375,0.57284,0.79986745,0.4634967,0.5749806,0.8031814,0.49372247,0.7175857,0.74925756,0.47285327,0.7167912,0.8369158,0.50388205,0.8552514,0.6368392,0.4814111,0.83752406,0.85141915,False,False,False,False,False,False,True,False,False,False,False,False,False,False
461,9.22,0.45628726,0.33864477,0.6936067,0.48411492,0.33912796,0.71821076,0.49812979,0.40200302,0.8886879,0.45950496,0.4072815,0.65163517,0.5071816,0.5105688,0.8224727,,,0.48227516,0.4884958266666667,0.5908177833333333,0.5907558,0.4502178,0.5749591,0.7246823,0.49452356,0.574136,0.805656,0.4635936,0.5754596,0.8094427,0.49453342,0.71938205,0.88465184,0.4721021,0.71543896,0.7931772,0.50529945,0.8553845,0.8108089,0.48124015,0.8384537,0.8361407,False,False,False,False,False,False,True,False,False,False,False,False,False,False
462,9.24,0.45646498,0.33868825,0.7356309,0.48527178,0.3392163,0.7038914,0.49819252,0.4022769,0.9187118,0.4583399,0.40953115,0.627093,0.507173,0.5107405,0.8494872,,,0.53758353,0.48827004333333335,0.5910394916666667,0.53711945,0.45008948,0.57554245,0.713462,0.49517554,0.5723277,0.7877126,0.46365947,0.5743466,0.7937225,0.49374893,0.7166921,0.7488757,0.4731217,0.7160301,0.82748485,0.5037358,0.85442203,0.63891345,0.48155892,0.8380163,0.8532111,False,False,False,False,False,False,True,False,False,False,False,False,False,False
463,9.26,0.45609978,0.33896342,0.6560992,0.48416692,0.33901212,0.75548434,0.49806845,0.40168673,0.82424223,0.45842463,0.40855843,0.6254105,0.5056211,0.5096543,0.88510627,,,0.5036534,0.48804426,0.5912612,0.6290167,0.45045292,0.5747545,0.70097345,0.49493936,0.57309186,0.8080888,0.46341503,0.5748307,0.8180768,0.49493644,0.7189819,0.8707766,0.4718404,0.7137793,0.7345582,0.503361,0.8531796,0.6372069,0.48067406,0.8383122,0.7857707,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,9.28,0.4565083,0.3386022,0.7320273,0.48533848,0.33895066,0.69385916,0.49799946,0.40194014,0.91607374,0.45833084,0.40795615,0.61405575,0.5071216,0.5100375,0.8536098,,,0.54295313,0.4883,0.5919777,0.6059645,0.45043972,0.57481796,0.71126765,0.49538586,0.57258326,0.7971775,0.46377972,0.5748141,0.8107627,0.4936666,0.71840066,0.88956124,0.47236788,0.7145835,0.7906535,0.5047592,0.8559807,0.7975883,0.48155868,0.8371214,0.8198548,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,9.3,0.45632395,0.33912936,0.64059806,0.48452547,0.33869106,0.7374455,0.49850956,0.4021544,0.8418612,0.4584982,0.40996876,0.85523236,0.5058717,0.5097151,0.9019067,,,0.53004676,0.4883693925,0.591751625,0.5542735,0.45068014,0.5747807,0.72047585,0.4948765,0.57400495,0.8114058,0.463425,0.5750417,0.8155748,0.49511516,0.7192876,0.8890635,0.47277647,0.71626395,0.79877526,0.5042556,0.85479885,0.61314046,0.48122784,0.83862495,0.83711845,False,False,False,False,False,False,True,False,False,False,False,False,False,False
466,9.32,0.45699927,0.33930352,0.73853225,0.48532295,0.33927575,0.6855447,0.49805406,0.4021156,0.9118916,0.458653,0.40887016,0.82583106,0.50739765,0.51001173,0.84901994,,,0.53906745,0.488438785,0.5915255500000001,0.5812474,0.4498705,0.5747681,0.7074801,0.494895,0.5739939,0.80257004,0.46343994,0.5763533,0.8124977,0.4935595,0.7168647,0.7179904,0.47197184,0.7147175,0.78997916,0.5034255,0.8540213,0.60770017,0.48110905,0.83849263,0.808263,False,False,False,False,False,False,True,False,False,False,False,False,False,False
467,9.34,0.45668,0.33822492,0.7101534,0.48521206,0.33835545,0.6617173,0.49751914,0.40243796,0.9008533,0.45927125,0.4071344,0.6202219,0.50686204,0.51021683,0.85313165,,,0.5031233,0.4885081775,0.591299475,0.5548856,0.45024484,0.57451874,0.69875264,0.49527535,0.5736484,0.8068333,0.463717,0.5755335,0.79382557,0.49346262,0.7165483,0.7085861,0.47212344,0.7148415,0.78898215,0.5030853,0.8540595,0.62193227,0.48137233,0.8376272,0.82850486,False,False,False,False,False,False,True,False,False,False,False,False,False,False
468,9.36,0.4569063,0.33857477,0.7263445,0.48545465,0.33959547,0.6618673,0.49796563,0.40188882,0.9046252,0.45950407,0.40835702,0.63586146,0.5068921,0.5096449,0.8428212,,,0.52149576,0.48857757,0.5910734,0.6207974,0.4504467,0.57399416,0.67548895,0.4949705,0.5738478,0.7977493,0.46384573,0.5757454,0.80348694,0.4937854,0.71736205,0.7035263,0.47190076,0.7140456,0.7743996,0.5037336,0.85596716,0.76192516,0.48113137,0.83914864,0.78869665,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469,9.38,0.4567691,0.33835226,0.73365,0.4853372,0.33949533,0.6689311,0.49819863,0.40178928,0.911797,0.4589901,0.40885863,0.65276784,0.50699866,0.51045847,0.8121244,,,0.51797056,0.48795605,0.5910763,0.63157815,0.45028332,0.5754378,0.7262309,0.49547067,0.57487327,0.82265097,0.4635497,0.57751656,0.8233998,0.49505627,0.7193426,0.67104316,0.47301427,0.71646905,0.8205018,0.5039138,0.8558058,0.6228779,0.48105496,0.8377724,0.8410573,False,False,False,False,False,False,False,False,False,False,False,False,False,False
