frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
374,7.48,0.47544983,0.35497722,0.7603853,0.51151603,0.4084346,0.8466069,0.47487354,0.41903788,0.8667488,,,0.49909747,0.45109135,0.48238537,0.7620506,,,0.30569908,0.4773197,0.4141683,0.6074082,0.5246326,0.5726496,0.9123866,0.49579987,0.5759613,0.86413413,0.48982817,0.72100323,0.80499774,0.4711128,0.71754503,0.7913723,0.51315284,0.8610918,0.7486365,0.48876116,0.84292454,0.7202382,False,False,False,False,False,False,False,False,False,False,False,False,False
375,7.5,0.4739603,0.36231813,0.60758615,0.51160824,0.41583756,0.82012004,0.47440434,0.4232753,0.68577987,,,0.42432225,0.44896522,0.49072403,0.78784055,,,0.325737,0.47488739,0.42586893,0.5245289,0.5264172,0.5772349,0.92296404,0.49720877,0.58113605,0.8073437,0.48959643,0.724722,0.82500625,0.47067702,0.71949553,0.8110699,0.51425695,0.86117387,0.8301739,0.4892641,0.84520644,0.6738875,False,False,False,False,False,False,True,False,False,False,False,False,False
376,7.52,0.47310576,0.36959115,0.7953804,0.51118743,0.42206603,0.84683967,0.4745074,0.43069935,0.8463511,,,0.48076203,0.4492076,0.5016452,0.6034221,,,0.32394776,0.47245508,0.43756956,0.6512938,0.52843666,0.5831966,0.93213564,0.49911702,0.5877041,0.8462023,0.48793137,0.7250675,0.80782527,0.46951252,0.7212927,0.71003926,0.51546156,0.86234677,0.71916205,0.4896726,0.8438793,0.8471681,False,False,False,False,False,False,False,False,False,False,False,False,False
377,7.54,0.472413705,0.377376925,0.444084,0.509343,0.43065062,0.8408118,0.47285905,0.43923938,0.781461,,,0.44295597,0.44977686,0.51111156,0.7592875,,,0.3078934,0.47177124,0.4416546,0.6838046,0.5293243,0.59011513,0.9334452,0.5002937,0.5943363,0.8618408,0.4844373,0.72361404,0.6665542,0.4676736,0.7216555,0.8272411,0.5152992,0.865009,0.83605075,0.48978043,0.846146,0.88689095,True,False,False,False,False,False,False,False,False,False,False,False,False
378,7.56,0.47172165,0.3851627,0.7604979,0.50957066,0.4413734,0.862017,0.47245166,0.44952878,0.8921922,,,0.34386092,0.44872645,0.5224738,0.80514306,,,0.37341762,0.47162687,0.4532878825,0.5781837,0.53091145,0.5984662,0.9247788,0.5010535,0.6025803,0.8741246,0.4832574,0.726584585,0.5234776,0.4652992,0.721056,0.6133725,0.5152219,0.8656098,0.87830305,0.48868588,0.8448064,0.764151,False,False,False,False,False,False,True,False,False,True,False,False,False
379,7.58,0.47007307,0.3967762,0.79786307,0.50867444,0.44992805,0.8129909,0.47141665,0.4587062,0.7723896,,,0.48644084,0.44917247,0.53277737,0.81662256,,,0.36109525,0.4714825,0.464921165,0.5198117,0.5335046,0.6050363,0.9066647,0.5029753,0.6090426,0.8639409,0.4820775,0.72955513,0.65172416,0.46448785,0.7247485,0.7331481,0.51517403,0.86524385,0.90087754,0.48794967,0.84219384,0.72407526,False,False,False,False,False,False,True,False,False,False,False,False,False
380,7.6,0.4680273,0.406219,0.7910848,0.50956136,0.4609677,0.81648576,0.4701409,0.47067046,0.7059736,,,0.5560003,0.4500794,0.54835296,0.7595116,,,0.45741132,0.47133813,0.4765544475,0.42954278,0.53541106,0.6132746,0.89648145,0.50387645,0.6158321,0.86451334,0.48286292,0.7270581,0.74106103,0.4640356,0.7246771,0.77609307,0.51592976,0.86591554,0.8879956,0.49027425,0.84238154,0.82080305,False,False,False,False,False,False,True,False,False,False,False,False,False
381,7.62,0.46843603,0.41425028,0.750307,0.5095087,0.46905014,0.7934761,0.470017,0.4820056,0.89009374,,,0.53298634,0.4506612,0.55771434,0.7138955,,,0.39256996,0.47119376,0.48818773,0.624262,0.537635,0.6185577,0.8845291,0.50470346,0.6237144,0.85202515,0.48166968,0.729004375,0.56413656,0.4629648,0.7271457,0.8880941,0.51639754,0.8670961,0.8887528,0.48787355,0.8387883,0.8130938,False,False,False,False,False,False,False,False,False,True,False,False,False
382,7.64,0.46783993,0.4235503,0.80279833,0.50801605,0.47907975,0.89578295,0.47114122,0.49193975,0.8489401,,,0.52597207,0.45016104,0.5667885,0.81528234,,,0.42589837,0.4716193075,0.4979758549999999,0.5228519,0.5382681,0.6255276,0.8572554,0.5055918,0.6314989,0.8654772,0.48047644,0.73095065,0.67757046,0.46297994,0.7291594,0.8085014,0.516051,0.8651275,0.74911135,0.48856983,0.8407936,0.8392096,False,False,False,False,False,False,True,False,False,False,False,False,False
383,7.66,0.46798798,0.43498182,0.74343383,0.5090354,0.48689133,0.85836047,0.47029507,0.5025843,0.85971874,,,0.52038825,0.44997752,0.57705665,0.8806441,,,0.34100798,0.472044855,0.50776398,0.40456378,0.5399815,0.63154244,0.78567547,0.50696963,0.63762504,0.86197674,0.4790575,0.73011726,0.6321043,0.46242055,0.72904754,0.8291531,0.5144949,0.8665362,0.7526593,0.48808256,0.84191716,0.7856618,False,False,False,False,False,False,True,False,False,False,False,False,False
384,7.68,0.46712774,0.44379166,0.809669,0.5084963,0.49521175,0.8135093,0.46864617,0.50897634,0.7958085,0.47355735,0.59393346,0.67423815,0.45171314,0.5861542,0.8594498,,,0.37548697,0.4724704025,0.5175521049999999,0.5482551,0.5407217,0.6367107,0.8705115,0.5079042,0.64196944,0.8579324,0.4782388,0.7319527,0.7676485,0.4627681,0.7293969,0.7403958,0.515544,0.8679,0.86757374,0.488073,0.8420607,0.75474745,False,False,False,False,False,False,True,False,False,False,False,False,False
385,7.7,0.46734333,0.45122063,0.7137452,0.5100671,0.504642,0.8939946,0.46994278,0.515522,0.80540705,0.4756094,0.6022247,0.715973,0.45209542,0.59438705,0.7526514,,,0.28498137,0.47289595,0.52734023,0.63787615,0.5398969,0.6410347,0.7046619,0.50720346,0.6461144,0.7923107,0.4790715,0.73539907,0.8128171,0.4628247,0.7312563,0.8898521,0.51422346,0.8696418,0.75119305,0.4876027,0.8443567,0.7198965,False,False,False,False,False,False,False,False,False,False,False,False,False
386,7.72,0.46765253,0.45953235,0.7948178,0.5091545,0.51029414,0.847462,0.47053787,0.5234062,0.78436273,0.47534052,0.60888994,0.67507136,0.45382768,0.60220045,0.8652658,,,0.33907592,0.4752839,0.5339827,0.6995738,0.5422514,0.64391536,0.7596995,0.51028615,0.6493786,0.83071417,0.48014647,0.7355032,0.793352,0.46303514,0.72997326,0.8942387,0.5153297,0.8705467,0.8387771,0.48920375,0.8449943,0.69430435,False,False,False,False,False,False,False,False,False,False,False,False,False
387,7.74,0.46817252,0.4657364,0.8308844,0.5108918,0.515755,0.7683336,0.4715613,0.5263415,0.68311566,0.4777678,0.61563843,0.68387085,0.45272288,0.60770416,0.79014546,,,0.2352425,0.47725418,0.5366794,0.6248855,0.54318553,0.6479804,0.84410995,0.5103341,0.65506536,0.76639533,0.47914818,0.73739094,0.7478743,0.46282166,0.7318424,0.7574305,0.51455843,0.86836237,0.9024427,0.4880483,0.8453803,0.76006454,False,False,False,False,False,False,False,False,False,False,False,False,False
388,7.76,0.46904132,0.46987787,0.80419093,0.5111852,0.521783,0.90415263,0.47110564,0.5342753,0.8459995,0.47762206,0.62106127,0.8147457,0.45484564,0.6132766,0.86194396,,,0.39596605,0.4774585,0.54262763,0.6956431,0.5431012,0.65321517,0.83962506,0.51107305,0.65854543,0.7870743,0.47915637,0.73710734,0.8637176,0.4622754,0.7311854,0.85874826,0.5148795,0.8694724,0.8674895,0.48807678,0.8451788,0.79748845,False,False,False,False,False,False,False,False,False,False,False,False,False
389,7.78,0.4701246,0.4754542,0.81840235,0.51207346,0.52678156,0.8854589,0.4720129,0.5385476,0.8086413,0.4783637,0.6256965,0.74273664,0.4560935,0.6182218,0.86606276,,,0.42947373,0.47811586,0.54751575,0.67030495,0.54350907,0.65683085,0.82617,0.511275,0.6618691,0.8015007,0.4796243,0.73829615,0.82318765,0.46256194,0.73165745,0.8408821,0.5140812,0.86815304,0.70646924,0.48829898,0.8454624,0.82533485,False,False,False,False,False,False,False,False,False,False,False,False,False
390,7.8,0.47149342,0.4790077,0.8232316,0.5125554,0.5315759,0.8644456,0.473522,0.5391832,0.85293853,0.4790355,0.62939185,0.74677485,0.4575596,0.62230986,0.8393465,,,0.29573745,0.48127562,0.5515597,0.6468891,0.5432661,0.6588388,0.83151245,0.5117365,0.6638728,0.82096374,0.48068917,0.73888236,0.8057404,0.4627456,0.73120964,0.7685306,0.5142851,0.86918896,0.87455136,0.48813373,0.8467218,0.8186288,False,False,False,False,False,False,False,False,False,False,False,False,False
391,7.82,0.47243533,0.48214823,0.821909,0.5146604,0.5345206,0.8079996,0.4743002,0.5423982,0.82935554,0.4799407,0.6317015,0.715292,0.45825297,0.62442005,0.8108314,,,0.43486932,0.48260678,0.55359895,0.567548,0.54386467,0.6621472,0.73414886,0.5126479,0.666988,0.78756523,0.48123312,0.73945504,0.7686333,0.46293354,0.73105025,0.72199935,0.5141337,0.86839074,0.87221974,0.4882909,0.8467822,0.8044871,False,False,False,False,False,False,True,False,False,False,False,False,False
392,7.84,0.47348645,0.4838571,0.8209056,0.51643604,0.5361056,0.6872891,0.47561225,0.5470035,0.83281493,0.48095113,0.6338991,0.70975024,0.45963517,0.6258651,0.8058131,,,0.44335517,0.48393794,0.5556382,0.58523923,0.54685295,0.6649215,0.8773225,0.5159448,0.6693608,0.866925,0.4806537,0.7366226,0.7373762,0.464807,0.7301984,0.89048404,0.51396817,0.86919194,0.60945475,0.4902989,0.8474206,0.84424627,False,False,False,False,False,False,True,False,False,False,False,False,False
393,7.86,0.4748653,0.4854734,0.7433093,0.51778513,0.5375696,0.76182014,0.47674075,0.54523295,0.7781269,0.4824162,0.6335658,0.69785786,0.46101335,0.6266154,0.8140079,,,0.3625498,0.4852691,0.55767745,0.6699456,0.5464187,0.6648449,0.6231014,0.5146702,0.6691898,0.65711546,0.48444447,0.7372791,0.7980963,0.46506596,0.7300173,0.84475297,0.5131066,0.8689303,0.90779144,0.4893437,0.84603184,0.8667639,False,False,False,False,False,False,False,False,False,False,False,False,False
394,7.88,0.4754885,0.48637858,0.80337185,0.5188253,0.53825736,0.8216873,0.4778544,0.547127,0.8110144,0.4829095,0.63358843,0.6764631,0.46155852,0.6267106,0.8620636,,,0.3982399,0.48602232,0.5574365,0.6730683,0.54771537,0.66664076,0.7515297,0.51592594,0.6704888,0.7543024,0.48365512,0.73611236,0.73821306,0.4660069,0.7295845,0.8697414,0.5130593,0.8688011,0.7790632,0.48945624,0.8477139,0.7701156,False,False,False,False,False,False,False,False,False,False,False,False,False
395,7.9,0.4764667,0.4853289,0.8303818,0.51979685,0.5372443,0.7800536,0.47885352,0.5471667,0.77056324,0.48432013,0.6334237,0.7363725,0.46331936,0.6260817,0.8893623,,,0.45132378,0.4868429,0.5583074,0.64672285,0.549435,0.6668803,0.7263792,0.517555,0.6705838,0.77548087,0.48412463,0.73359245,0.7436766,0.46620205,0.72981995,0.88814664,0.51356953,0.86719733,0.83760506,0.4902829,0.8470936,0.73674494,False,False,False,False,False,False,False,False,False,False,False,False,False
396,7.92,0.4779293,0.48519394,0.82414234,0.52054757,0.5358601,0.8326079,0.48037922,0.5464751,0.77410775,0.48527923,0.6332245,0.7179561,0.46466434,0.6252845,0.8686035,,,0.3280261,0.4879603,0.5570032,0.64621615,0.55006164,0.6657715,0.8121834,0.5187827,0.6693946,0.7863661,0.48463356,0.73323965,0.6972908,0.4676342,0.72927165,0.71481496,0.5138581,0.8687919,0.7552445,0.49053165,0.8489189,0.83156526,False,False,False,False,False,False,False,False,False,False,False,False,False
397,7.94,0.47958034,0.48577175,0.8347178,0.5223582,0.5371525,0.82624197,0.48097605,0.54776603,0.82311857,0.48543167,0.63329124,0.7127666,0.46538398,0.6246176,0.8603561,,,0.31960854,0.4891661,0.55610454,0.62173355,0.5489834,0.66714084,0.6951021,0.5191781,0.6706683,0.5977595,0.48719236,0.7342296,0.86869705,0.46707672,0.72930527,0.83793193,0.5139032,0.8675019,0.67152405,0.4905109,0.8474269,0.8720074,False,False,False,False,False,False,False,False,True,False,False,False,False
398,7.96,0.4813502,0.48570025,0.7754738,0.52393353,0.5353289,0.8519772,0.4832975,0.54861456,0.816206,0.48719528,0.63238317,0.61823326,0.46497554,0.62348753,0.7121607,,,0.48943058,0.49175403,0.5543385,0.64928484,0.55055255,0.6680007,0.76049614,0.5195735,0.671942,0.6524012,0.48483738,0.7329262,0.7477608,0.46692944,0.7297908,0.86746675,0.5139074,0.868096,0.9427002,0.49089372,0.84912604,0.7804436,False,False,False,False,False,False,False,False,False,False,False,False,False
399,7.98,0.48223692,0.48708242,0.7314557,0.5246258,0.53514755,0.89861506,0.4843345,0.5478674,0.80830985,0.4875066775,0.6313945275,0.54420507,0.46579546,0.62122416,0.7035397,,,0.5073954,0.49084833,0.5541295,0.6406009,0.5503479,0.66858,0.6387758,0.51965594,0.6720812,0.79555935,0.4851372,0.73235863,0.64853656,0.468337,0.72865427,0.8280671,0.5143645,0.86654365,0.93715477,0.49032173,0.8477379,0.838173,False,False,False,True,False,False,False,False,False,False,False,False,False
400,8.0,0.48331282,0.48882943,0.838595,0.52648324,0.5376748,0.86163205,0.48496565,0.5458001,0.77127165,0.487818075,0.630405885,0.5927606,0.4673924,0.62093586,0.7481878,,,0.31263447,0.49200276,0.55409807,0.61022687,0.551859,0.66810787,0.79796195,0.52012384,0.67193484,0.75642455,0.4847961,0.7299647,0.69920677,0.46869686,0.728453,0.8383917,0.5146261,0.8652486,0.8481484,0.4900497,0.84658384,0.87783355,False,False,False,True,False,False,False,False,False,False,False,False,False
401,8.02,0.48416385,0.48900327,0.72608703,0.5277151,0.5397362,0.86086243,0.4853474,0.5447426,0.8757619,0.4881294725,0.6294172425,0.49381107,0.46714708,0.62100494,0.8947459,,,0.49146503,0.49468488,0.55512196,0.6433945,0.55254006,0.6678694,0.8020168,0.52093464,0.6711387,0.80684936,0.4867133,0.7326997,0.7714902,0.4688958,0.72724247,0.70853895,0.5148453,0.86556107,0.8976575,0.49148557,0.8463277,0.9050689,False,False,False,True,False,False,False,False,False,False,False,False,False
402,8.04,0.4850573,0.4913113,0.7163021,0.5293133,0.54067266,0.82484376,0.4868086,0.54502267,0.8749162,0.48844087,0.6284286,0.6496337,0.46790743,0.62074476,0.8274143,,,0.4255385,0.4958596,0.55611664,0.6554518,0.5517367,0.6706986,0.64426005,0.52108942,0.67203587,0.5526682,0.48591,0.7341737,0.7253931,0.46791774,0.7267315,0.8395525,0.514258,0.8656011,0.7774185,0.49159378,0.8479024,0.74499196,False,False,False,False,False,False,False,False,True,False,False,False,False
403,8.06,0.48533216,0.49188995,0.8044167,0.52944636,0.5399045,0.73059464,0.48789698,0.5483813,0.6857198,0.48829885,0.628937375,0.5830626,0.4677981,0.62166446,0.85665727,,,0.40421614,0.49623433,0.5573934,0.732591,0.5528727,0.6708949,0.77176833,0.5212442,0.67293304,0.78656244,0.48686334,0.7294109,0.67527187,0.4689569,0.7248814,0.7153795,0.5142322,0.8650737,0.8787297,0.49168187,0.8470749,0.90721315,False,False,False,True,False,False,False,False,False,False,False,False,False
404,8.08,0.48591182,0.4933469,0.83340484,0.53007156,0.54099625,0.77743053,0.48816493,0.5484313,0.7409524,0.48815683,0.62944615,0.6190201,0.4683066,0.6226569,0.8708426,,,0.27394527,0.4970669,0.55702186,0.7027878,0.5545133,0.6719846,0.7566444,0.52278006,0.67426074,0.7540389,0.48773575,0.7287629,0.70042795,0.46902707,0.7225972,0.7357282,0.51451194,0.8634148,0.87103605,0.49173608,0.8457141,0.8668373,False,False,False,False,False,False,False,False,False,False,False,False,False
405,8.1,0.48659095,0.4933713,0.7064741,0.5303519,0.5400735,0.8109934,0.48813716,0.54944617,0.8884633,0.48975283,0.6320570249999999,0.58611023,0.46909824,0.62638736,0.80534536,,,0.43460095,0.49835983,0.55889827,0.73665124,0.556127,0.6731137,0.7422953,0.52437276,0.6744715,0.748631,0.48980433,0.7303459,0.8129139,0.46988997,0.72082317,0.61326337,0.51471245,0.8629815,0.79597145,0.49098668,0.845891,0.80490965,False,False,False,True,False,False,False,False,False,False,False,False,False
406,8.12,0.4863963,0.49500513,0.7737537,0.52993166,0.5422089,0.8903103,0.48837954,0.5511491,0.70299494,0.49134883,0.6346679,0.6378395,0.4702074,0.6276363,0.824556,,,0.28578717,0.49830422,0.5619698,0.73695904,0.5547941,0.6720432,0.62870944,0.52260244,0.6743896,0.66940784,0.49010926,0.73005754,0.8049904,0.4702409,0.7197018,0.6157869,0.51428545,0.8639117,0.6213111,0.4905439,0.8427948,0.9214293,False,False,False,False,False,False,False,False,False,False,False,False,False
407,8.14,0.4868592,0.4941388,0.65491414,0.5299819,0.54074425,0.8359101,0.48768225,0.5513114,0.69746774,0.491655495,0.63609095,0.54442376,0.46967632,0.63051766,0.76085144,,,0.4186826,0.49750486,0.56353736,0.749252,0.555598,0.67185557,0.7657687,0.52465,0.67430747,0.73353213,0.48963168,0.7284686,0.72702706,0.47056463,0.7195138,0.6593356,0.5152545,0.86198044,0.8289985,0.4914871,0.8442915,0.8314855,False,False,False,True,False,False,False,False,False,False,False,False,False
408,8.16,0.48649558,0.49712315,0.8202195,0.5285199,0.54206455,0.78044355,0.48707142,0.5515627,0.7873169,0.49196216,0.637514,0.63576394,0.47155127,0.63257873,0.8684623,,,0.44012773,0.49718517,0.5659114,0.618944,0.5554793175,0.6727024275,0.58251,0.52474606,0.67511123,0.7906201,0.48953608,0.7293314,0.66396505,0.46989396,0.72019774,0.7776673,0.5149608,0.8627683,0.6381359,0.49114278,0.84341294,0.9051877,False,False,False,False,False,False,False,True,False,False,False,False,False
409,8.18,0.48562577,0.49856052,0.85176957,0.52803016,0.54236925,0.7836086,0.48637637,0.5527128,0.826442,0.492387,0.638701,0.637351,0.4717713,0.6354198,0.85172045,,,0.46934974,0.4964324033333333,0.5669403666666666,0.5586761,0.555360635,0.673549285,0.59363765,0.52431333,0.6752774,0.8198587,0.4898117,0.72918063,0.6878581,0.46997616,0.7205008,0.7843739,0.51554024,0.86275,0.7803175,0.49129382,0.8433719,0.8869475,False,False,False,False,False,False,True,True,False,False,False,False,False
410,8.2,0.48529643,0.4987479,0.85216063,0.52817327,0.5432446,0.7726948,0.48593673,0.55160636,0.8129664,0.4919502,0.64008194,0.6708277,0.47158414,0.63704157,0.84382135,,,0.44486785,0.4956796366666667,0.5679693333333333,0.58605325,0.5552419525,0.6743961425,0.54039323,0.5248115,0.67673707,0.77475137,0.49029604,0.72898626,0.7376401,0.47068465,0.7208233,0.78028846,0.5162728,0.86333704,0.8329681,0.49158242,0.8423438,0.901495,False,False,False,False,False,False,True,True,False,False,False,False,False
