frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.5025391,0.4697304,0.5316,0.54661167,0.5181982,0.5683477,0.49892202,0.5139689,0.41829887,0.5462801,0.60545075,0.476451,0.4853186,0.5949751,0.42691725,0.52496606,0.66236275,0.41591138,0.47272646,0.6510904,0.33249703,0.5456453,0.6516111,0.4830419,0.50877154,0.64698136,0.36257857,0.5194501,0.7209163,0.2221497,0.46747017,0.69711065,0.3214336,0.52381444,0.8526108,0.28461912,0.48422527,0.83995306,0.3649987
1,0,0.5011963,0.4560905,0.6139203,0.5475591,0.5234882,0.79467624,0.50044364,0.51786214,0.93461937,0.5453564,0.6234154,0.8317028,0.49244174,0.59812087,0.7518261,0.5029289,0.68185306,0.8529955,0.4749485,0.6524285,0.76597697,0.5514852,0.66421574,0.8427085,0.51446444,0.6578385,0.74450415,0.48834822,0.7156697,0.479896,0.46676213,0.69846565,0.8330314,0.5099478,0.84836525,0.93208987,0.486873,0.8311214,0.8909876
2,0,0.50145084,0.45662454,0.7548376,0.54690146,0.5232603,0.89182264,0.49999672,0.5185494,0.9013975,0.54605407,0.62321687,0.8304556,0.491593,0.5972339,0.93393874,0.50316125,0.68305635,0.7863224,0.47557724,0.6553525,0.6663001,0.5502348,0.65906125,0.88541526,0.51332253,0.65234894,0.7447071,0.4886957,0.716882,0.535327,0.4662409,0.70189244,0.8241711,0.50800574,0.8484185,0.877375,0.48560145,0.8313807,0.7754458
3,0,0.50142217,0.45740908,0.7724118,0.54741687,0.52362883,0.8058751,0.49984676,0.51912856,0.90700424,0.54510975,0.6228832,0.88111585,0.492192,0.59828377,0.90866846,0.5029906,0.6821471,0.56008637,0.47573298,0.65203875,0.6831369,0.5521505,0.6611509,0.8265747,0.51452434,0.65609753,0.7708396,0.48676318,0.7141562,0.5726076,0.466396,0.70045215,0.824434,0.50820535,0.8477176,0.8415168,0.48654285,0.83199704,0.8788682
4,0,0.50124115,0.45642754,0.763016,0.5471467,0.5234191,0.9104133,0.50058275,0.5189149,0.8817213,0.5452641,0.6234808,0.7192208,0.49240533,0.5975933,0.8392007,0.5019715,0.68367827,0.73250574,0.475627,0.65344876,0.7951753,0.55340123,0.66230434,0.85973054,0.51654,0.6569697,0.7579034,0.48971024,0.71403414,0.5439263,0.46684852,0.7004808,0.8705327,0.5067161,0.8476378,0.714844,0.486345,0.8322517,0.77760416
5,0,0.5010401,0.45798868,0.7264225,0.5470753,0.5227771,0.84431523,0.49965593,0.51891375,0.81240046,0.5454165,0.6230003,0.88747895,0.49236456,0.59733266,0.87147,0.50268245,0.6836837,0.6837181,0.4747656,0.6550951,0.79887706,0.5527407,0.6635326,0.9305685,0.51619583,0.6578331,0.7824296,0.4889619,0.7179397,0.4193178,0.46740633,0.7011827,0.8557266,0.5072094,0.84762955,0.64636385,0.48605856,0.8308683,0.7491811
6,0,0.50136966,0.45672512,0.7080847,0.54695183,0.52295595,0.86949146,0.50036746,0.51851827,0.86679524,0.5466586,0.6233012,0.9107959,0.49224022,0.5990466,0.90980864,0.5026089,0.6834649,0.7495654,0.47551247,0.65461254,0.7830655,0.55215836,0.6640555,0.92363685,0.5155424,0.6578203,0.76119584,0.48711795,0.7157708,0.46118435,0.46677354,0.70213544,0.87037843,0.50739735,0.85029984,0.7621803,0.4856408,0.833877,0.7512349
7,0,0.5015393,0.45597094,0.7439606,0.54675746,0.5224738,0.8728353,0.50046974,0.5190129,0.8928852,0.54598695,0.6222591,0.7325543,0.49196196,0.59847957,0.9269207,0.5027158,0.6831571,0.7662649,0.47643125,0.65319437,0.7775424,0.55215454,0.6615863,0.9174992,0.515001,0.6550959,0.7473849,0.48842305,0.71566164,0.4817588,0.46639857,0.699576,0.86981887,0.5077765,0.84878814,0.8116942,0.4859225,0.83254814,0.8534148
8,0,0.5022746,0.4556848,0.72478694,0.5461266,0.5260515,0.74484146,0.50127196,0.5205703,0.87361336,0.54610294,0.6237801,0.8902542,0.49222848,0.5981661,0.73464304,0.5023096,0.6840446,0.6967374,0.47555745,0.6534979,0.7458167,0.5526976,0.66278,0.8038071,0.51639235,0.65849465,0.7394642,0.48923114,0.714937,0.46535394,0.46718088,0.69865453,0.82842135,0.509265,0.8470497,0.87930095,0.4866294,0.833282,0.7510847
9,0,0.50220984,0.4557563,0.6021734,0.5460899,0.5262327,0.6806005,0.5009953,0.521262,0.786027,0.5461965,0.6223615,0.863122,0.49190727,0.5971882,0.8974929,0.50297606,0.68316185,0.6561352,0.47578862,0.6546067,0.70496774,0.550765,0.6643488,0.89324296,0.5159302,0.6580876,0.74171495,0.48782098,0.7174425,0.30961674,0.46786532,0.70181495,0.8058498,0.508596,0.8476725,0.88564914,0.48607406,0.83217853,0.73936594
10,0,0.50205064,0.45508716,0.67974037,0.54611576,0.52570647,0.7967273,0.5008062,0.5204535,0.78250426,0.54606086,0.62184155,0.72718805,0.4921207,0.59839565,0.86481047,0.5028931,0.68330985,0.72562045,0.47617295,0.65397996,0.71095884,0.5507361,0.66148406,0.8921794,0.5151958,0.6551621,0.7203681,0.48749968,0.71650213,0.40842655,0.46653497,0.70263183,0.85927194,0.5067689,0.84874606,0.71574223,0.48621407,0.8336585,0.761345
11,0,0.50229305,0.4552947,0.6571006,0.5457968,0.528758,0.6529068,0.50155187,0.5216227,0.8136918,0.54686,0.62384415,0.7967036,0.49243194,0.598338,0.7743572,0.50291914,0.68246394,0.565127,0.4761447,0.6534286,0.59830797,0.54891783,0.6636834,0.5618862,0.5140544,0.6548869,0.5876205,0.4897669,0.718739,0.3630172,0.46748644,0.70243293,0.801317,0.5081245,0.84757125,0.90528846,0.48655835,0.83314663,0.5329944
12,0,0.50156605,0.45546457,0.60578305,0.54592484,0.5255097,0.88372785,0.50094384,0.52094024,0.79303116,0.544958,0.6231674,0.85467005,0.49163994,0.5978578,0.92089075,0.5033787,0.6819821,0.7820257,0.47654173,0.651016,0.7286618,0.55046535,0.66406417,0.8259575,0.5147687,0.6571151,0.7373937,0.4878523,0.717695,0.5221806,0.46624368,0.70051396,0.851555,0.5088457,0.8492546,0.8842229,0.4869645,0.83219206,0.55113596
13,0,0.50217605,0.45490858,0.6967221,0.5456487,0.52839243,0.69609153,0.50137275,0.52150095,0.77992946,0.54625446,0.6234321,0.8051117,0.4921259,0.59851116,0.8381188,0.5027742,0.6828819,0.5452894,0.47692034,0.652174,0.6030422,0.5475214,0.66180474,0.70043594,0.51360404,0.65309346,0.55569166,0.48812297,0.7185238,0.32462472,0.46723494,0.7032389,0.7605065,0.50922996,0.84810525,0.91598994,0.4854139,0.8324265,0.645681
14,0,0.50215787,0.45460543,0.6396852,0.54568493,0.527282,0.85564464,0.5010491,0.521114,0.6018117,0.5455563,0.6240163,0.67790586,0.49146876,0.5981505,0.85145605,0.50292915,0.68215907,0.65575695,0.4760649,0.6511053,0.60461926,0.5494805,0.66326416,0.71380615,0.5136872,0.6547218,0.6049227,0.48744237,0.7133438,0.3960954,0.4669059,0.6993756,0.7775253,0.50959754,0.8486889,0.91409916,0.48443505,0.83395046,0.70309573
15,0,0.50200367,0.45557454,0.65853757,0.54552364,0.5264293,0.8167284,0.5013393,0.5216454,0.80770105,0.5453864,0.623067,0.7686752,0.49164543,0.59778863,0.8685677,0.5036481,0.68164444,0.7063916,0.47643906,0.6511393,0.6448417,0.5502231,0.6643567,0.7263526,0.5144356,0.6569407,0.6624081,0.48820072,0.71690816,0.41805553,0.46654445,0.7009462,0.7925965,0.50921625,0.8488374,0.91813284,0.48507366,0.8322026,0.7525074
16,0,0.50240886,0.45563787,0.6758599,0.5460788,0.5267204,0.7993384,0.5015997,0.5210439,0.736838,0.5457426,0.62265676,0.6598775,0.49192783,0.5982854,0.82477033,0.50305873,0.6824833,0.5877675,0.477355,0.65115494,0.59371966,0.5486361,0.66343224,0.79437023,0.51407784,0.65412754,0.5729292,0.4883668,0.71822083,0.3334716,0.46704867,0.70352036,0.7739663,0.5090839,0.84729517,0.9208314,0.48424926,0.8324775,0.57517755
17,0,0.5023042,0.45495215,0.54364914,0.5454724,0.527247,0.7998096,0.5012159,0.5215865,0.8107557,0.54500186,0.62344146,0.7106382,0.4916803,0.5973793,0.84267426,0.5036456,0.68194777,0.63962764,0.47663224,0.65123296,0.6057881,0.5493058,0.66536206,0.73325235,0.513558,0.65508085,0.6305841,0.48799267,0.7171588,0.35069022,0.4667603,0.7018285,0.7943954,0.5096227,0.8494332,0.9048771,0.48621446,0.83228034,0.7621948
18,0,0.5023989,0.4549365,0.5213856,0.5456382,0.52748877,0.8033155,0.50135934,0.52129745,0.76696527,0.54533464,0.6229156,0.72454727,0.49187583,0.5971554,0.81833893,0.50321084,0.68225044,0.62413156,0.47722933,0.65199035,0.59480554,0.54890305,0.6649885,0.76242507,0.51408,0.65623814,0.5441356,0.48892167,0.71861947,0.35190645,0.46632195,0.7043325,0.6985706,0.5086043,0.84881544,0.87731844,0.48444134,0.833267,0.6227609
19,0,0.5023946,0.4550569,0.57047945,0.5455121,0.52738804,0.7809535,0.5013831,0.5213857,0.786272,0.5453201,0.62247574,0.64397824,0.49194235,0.59703857,0.8118532,0.503556,0.6819309,0.5377532,0.4759467,0.65536666,0.44854882,0.54840463,0.6631914,0.7617539,0.5133423,0.65430987,0.6464089,0.48976046,0.71905696,0.34047607,0.4671437,0.704522,0.71068716,0.50891936,0.8469612,0.9078519,0.48427486,0.833285,0.51757276
