frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.50810015,0.49006408,0.6020752,0.544898,0.5394434,0.43177935,0.51133704,0.54707515,0.38790968,0.5589998,0.61193556,0.3357439,0.5168436,0.61609316,0.27789536,0.5441004,0.6492627,0.3004315,0.51239383,0.6590956,0.23256503,0.548534,0.6799139,0.3728247,0.5231182,0.6830121,0.37408075,0.5050628,0.7668179,0.2737688,0.4874088,0.75513285,0.40373957,0.5059154,0.8724673,0.2547526,0.49463502,0.86326283,0.2754703
1,0,0.5101581,0.48218638,0.8609429,0.55035645,0.53648627,0.81971294,0.5083713,0.5392914,0.7183818,0.552707,0.6398334,0.8881686,0.506873,0.623846,0.64759195,0.52395093,0.71698034,0.7109851,0.48645115,0.6874498,0.5503477,0.55546355,0.6742062,0.8765582,0.5284857,0.6693976,0.8007477,0.48893982,0.720008,0.65868974,0.47301692,0.7078376,0.9088466,0.5044575,0.8564783,0.67226684,0.483475,0.8391543,0.8166991
2,0,0.50903666,0.4835543,0.85761064,0.5508792,0.5351393,0.87443393,0.50868195,0.5364035,0.84351146,0.55215305,0.63845474,0.94225335,0.50659555,0.62109536,0.84304017,0.5284535,0.7181568,0.69374305,0.48776105,0.6844191,0.435046,0.5558394,0.67449874,0.9134486,0.5275405,0.6690139,0.77287835,0.48909074,0.7175585,0.60471505,0.472884,0.7058242,0.9401493,0.5044175,0.8566924,0.8548375,0.4825299,0.83845586,0.869576
3,0,0.5097935,0.48306105,0.49649936,0.5507327,0.53446954,0.88262135,0.5090566,0.53669536,0.8944671,0.55231947,0.638078,0.9476585,0.50715137,0.6214303,0.76980865,0.52836317,0.7174038,0.7287454,0.48698395,0.6877425,0.45801374,0.5565687,0.67505735,0.8660351,0.52951187,0.67043847,0.8094109,0.4894673,0.7168385,0.735714,0.47346202,0.7041834,0.89145637,0.50427574,0.85730964,0.8763797,0.48242447,0.8406875,0.8751968
4,0,0.50924224,0.4837118,0.58801055,0.55142975,0.5347121,0.85642076,0.50832605,0.5366855,0.8582634,0.5525022,0.6375193,0.9273554,0.5068015,0.6213076,0.83345443,0.5281632,0.7160372,0.6932525,0.48764092,0.6880421,0.39712393,0.5559987,0.6763549,0.92376596,0.52898115,0.67108256,0.79375964,0.4892002,0.719199,0.7221158,0.47299057,0.70463306,0.8998218,0.50385475,0.85526735,0.81175023,0.48283356,0.83754474,0.83047676
5,0,0.5098879,0.4830645,0.5032467,0.551325,0.5343208,0.86338496,0.50835353,0.53664124,0.8756537,0.5525284,0.6389183,0.92534995,0.50614846,0.6219226,0.85399884,0.52584267,0.7169249,0.6583909,0.487671,0.6866046,0.41775528,0.55721545,0.6763292,0.9257968,0.52994764,0.67058885,0.7756437,0.4894337,0.7158715,0.6844421,0.47269294,0.70343393,0.91986173,0.50341415,0.8562463,0.8136994,0.4829586,0.83625084,0.86678094
6,0,0.5091093,0.4836268,0.6766127,0.5514659,0.5344021,0.8282466,0.5078175,0.5367735,0.81844276,0.5527243,0.63762707,0.90159124,0.50652325,0.62206227,0.7939171,0.5279241,0.7157375,0.63084936,0.4879782,0.68602854,0.40118313,0.5559171,0.67398536,0.9187797,0.5287109,0.6693338,0.717483,0.48853296,0.7176004,0.69160396,0.47325268,0.7051553,0.893514,0.5035316,0.8573415,0.7118916,0.48255286,0.83825195,0.76921964
7,0,0.50977826,0.48342878,0.47708517,0.5512341,0.53455144,0.88691217,0.5088571,0.5366428,0.89221674,0.55233026,0.63824534,0.93472743,0.506255,0.6207913,0.8200325,0.52740276,0.7153457,0.6572927,0.4876173,0.6870023,0.45943654,0.55573136,0.6747149,0.90800655,0.52801913,0.6687316,0.77371895,0.48889747,0.71726817,0.69409335,0.4732066,0.70609397,0.9366036,0.50398284,0.8582097,0.8136912,0.4823778,0.84041363,0.85414004
8,0,0.51002973,0.4826364,0.5144324,0.55099005,0.5348516,0.8972144,0.50871885,0.53689927,0.9062277,0.55259293,0.638889,0.9351422,0.5063024,0.6209336,0.85322046,0.5281093,0.71567434,0.7148783,0.48685104,0.68781126,0.49772137,0.5560872,0.6740996,0.91293573,0.5289894,0.6686863,0.7954664,0.48955366,0.71710974,0.7261,0.47316843,0.70468885,0.8771118,0.5042322,0.85847425,0.876421,0.48243922,0.8387224,0.8661081
9,0,0.50958604,0.4833659,0.8054247,0.55129707,0.53457606,0.87517136,0.5085562,0.5366589,0.87487876,0.55236715,0.63743675,0.9416827,0.5068371,0.62042207,0.8275142,0.5273168,0.71540946,0.6165157,0.48827145,0.6849824,0.4394903,0.55600476,0.6740594,0.8444378,0.527381,0.67024755,0.8134933,0.48802128,0.71723384,0.6630912,0.47308418,0.7053915,0.93988633,0.50438255,0.85685074,0.8157627,0.48227465,0.8387668,0.8695568
10,0,0.51010126,0.48305196,0.58545196,0.5509399,0.53528684,0.9069892,0.50918275,0.53697217,0.9159738,0.5525252,0.63868356,0.9412744,0.5066275,0.62061924,0.8703898,0.52796483,0.71789867,0.71250635,0.48739335,0.6865878,0.43246058,0.55634767,0.6756031,0.91845,0.5295598,0.6702829,0.80521464,0.49013436,0.7164637,0.760885,0.47400576,0.7039665,0.8995562,0.5043808,0.8571211,0.86996126,0.48184508,0.83839303,0.8738803
11,0,0.5096396,0.48384297,0.78492016,0.550989,0.5344396,0.8238144,0.50829786,0.5366632,0.8490381,0.5522031,0.638033,0.9248478,0.50673413,0.62178314,0.82282346,0.5279259,0.7165905,0.6696735,0.4845908,0.68866646,0.4186362,0.556632,0.67535526,0.9145398,0.5286658,0.67011863,0.7629718,0.4888032,0.71811783,0.70321476,0.47292587,0.7051211,0.89841574,0.5040294,0.8564119,0.81040084,0.48163885,0.83792084,0.7880754
12,0,0.50917625,0.48402607,0.5973817,0.55125463,0.5343784,0.8532933,0.5092851,0.53699267,0.9029858,0.55227053,0.6377173,0.92970043,0.5065224,0.6209687,0.84996253,0.52736336,0.7156363,0.64848477,0.48770627,0.6869973,0.41039765,0.55691254,0.677086,0.9056674,0.52996624,0.67153585,0.79480773,0.48933306,0.71706915,0.70623964,0.47322667,0.7038423,0.8986165,0.5037593,0.8571246,0.8217274,0.48194015,0.83822215,0.8132796
13,0,0.5093678,0.48341155,0.6068609,0.55103296,0.5349251,0.8012605,0.5089921,0.5373074,0.87650704,0.5529298,0.6387537,0.8984439,0.5066216,0.62155014,0.8415949,0.52725405,0.71644545,0.5972483,0.4887164,0.6843631,0.44943446,0.55711615,0.67500013,0.91352814,0.5306026,0.6711984,0.7675757,0.4883642,0.71672153,0.63286376,0.472953,0.7044027,0.9086199,0.5037444,0.856377,0.7326293,0.48195314,0.83861876,0.8019211
14,0,0.50966847,0.48324648,0.7745418,0.55112433,0.5356392,0.7607636,0.50842965,0.5368228,0.79558086,0.5524482,0.63831276,0.8524812,0.50655717,0.6198926,0.8451544,0.52771527,0.71593875,0.5842837,0.48865977,0.6844757,0.4384302,0.55689466,0.67414105,0.9139202,0.5300128,0.67006284,0.7234164,0.48776585,0.7142732,0.620888,0.4737381,0.7047517,0.9023884,0.50458944,0.8590218,0.69457674,0.48133287,0.83785343,0.7425281
15,0,0.5095144,0.48280844,0.83358496,0.5511022,0.5348391,0.7948144,0.50813097,0.5366324,0.7837769,0.552236,0.6384001,0.90567404,0.50613654,0.62058836,0.86584604,0.5278852,0.7142445,0.6131625,0.48426515,0.6858266,0.4314336,0.55686986,0.6737458,0.9164675,0.52933383,0.6690172,0.75186723,0.4881266,0.71521723,0.6349832,0.47374442,0.70387965,0.9064839,0.50438803,0.8575162,0.7988511,0.48200625,0.83879155,0.79679686
16,0,0.5095839,0.48266625,0.8353686,0.5510325,0.53435063,0.8228192,0.5083912,0.536226,0.83277565,0.5522508,0.6377017,0.9285751,0.5059011,0.62191427,0.77647924,0.5275051,0.71456367,0.64811856,0.4842325,0.6863117,0.45799327,0.55678064,0.6753053,0.8974688,0.5286874,0.6703774,0.78726155,0.48877826,0.7158782,0.6719188,0.47318238,0.70408356,0.8947194,0.50408685,0.8575521,0.77761275,0.4817485,0.839189,0.80876184
17,0,0.5102202,0.48249292,0.36916086,0.55052465,0.5368427,0.76443255,0.51016366,0.5376213,0.89707094,0.5524127,0.6378815,0.90235114,0.5064941,0.6216203,0.79270214,0.52713335,0.71499056,0.60843813,0.4882015,0.68635684,0.38531303,0.5553952,0.6762057,0.9059226,0.530043,0.67107874,0.76354027,0.4893643,0.7155585,0.6549849,0.47358122,0.7040176,0.889848,0.5035764,0.8578352,0.7801107,0.48215336,0.83718216,0.802367
18,0,0.50926924,0.48280102,0.83613205,0.55089444,0.53606987,0.8030014,0.50865245,0.5371718,0.82679176,0.5525183,0.63903266,0.92212087,0.5065572,0.6226344,0.8285524,0.5267993,0.71539414,0.6322126,0.48460862,0.68802446,0.40130952,0.5570661,0.6752578,0.913866,0.529001,0.6690285,0.7092969,0.48892462,0.7166235,0.66125095,0.47324795,0.7043257,0.91501087,0.5037746,0.85717833,0.77772164,0.4820353,0.8383329,0.8101148
