frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0,0.55544627,0.5049753,0.48949683,0.5815364,0.5502883,0.34298515,0.5400349,0.54656327,0.58039945,0.5574377,0.6067323,0.31025067,0.51198184,0.5932859,0.36116746,0.5339002,0.61459404,0.27042452,0.5035865,0.61609936,0.20761073,0.5567665,0.67734736,0.57452494,0.5274815,0.6691438,0.37120548,0.50941634,0.7268481,0.30619904,0.4678752,0.7066199,0.33679327,0.5144759,0.87213755,0.29292947,0.4721231,0.84791464,0.22678003
1,0,0.5518967,0.49459758,0.86115515,0.5845372,0.5509453,0.80281895,0.54107285,0.5495818,0.91772497,0.5362213,0.5910568,0.43382332,0.5183771,0.6053012,0.8314725,0.5330826,0.55114245,0.5076448,0.5330998,0.5739218,0.18619299,0.54940677,0.67555076,0.9331011,0.5217837,0.6636452,0.9085408,0.48201564,0.73585564,0.85698676,0.4532737,0.7136578,0.949135,0.48875037,0.86715347,0.9229558,0.4687515,0.8458122,0.8818237
2,0,0.5512537,0.4956518,0.89779365,0.5839422,0.5499827,0.90760744,0.5406741,0.5510232,0.8367042,0.53760976,0.589614,0.44742438,0.5171283,0.6056806,0.91829675,0.5341072,0.5512545,0.57382995,0.5315675,0.553661,0.52184546,0.5479653,0.675313,0.88179636,0.5201557,0.6645805,0.8643916,0.4832212,0.73797077,0.8742012,0.45320252,0.71501124,0.93994474,0.48978528,0.8641614,0.7764372,0.4685117,0.84452784,0.81503963
3,0,0.5511848,0.49510464,0.78833747,0.58372486,0.5508456,0.7749886,0.54180133,0.55056834,0.9071555,0.5366306,0.5912068,0.44016346,0.51764005,0.60662746,0.72936004,0.5331363,0.5509485,0.64715517,0.5314093,0.54964435,0.51550186,0.5491798,0.67525375,0.842649,0.5211554,0.6640285,0.928089,0.48239055,0.73702586,0.7447088,0.452863,0.715422,0.8282607,0.49005577,0.8630197,0.877439,0.4686114,0.8426941,0.93396074
4,0,0.55125743,0.49433482,0.6109262,0.5835311,0.5507564,0.8556507,0.54158527,0.5512668,0.88278645,0.53749585,0.5897135,0.48741168,0.5178514,0.60645425,0.7652733,0.53343415,0.55082524,0.67692506,0.5317183,0.5492219,0.49885917,0.5480662,0.6752114,0.890049,0.51980406,0.66431016,0.8657933,0.4815694,0.73800457,0.8270101,0.45323056,0.7157155,0.9345341,0.4896882,0.86394554,0.8020005,0.46824333,0.84345305,0.93761563
5,0,0.5511735,0.49516976,0.805876,0.5834622,0.551037,0.77503973,0.54170024,0.5501658,0.90717494,0.53695315,0.5917405,0.42346126,0.51751924,0.6068221,0.73908466,0.53323495,0.54818785,0.46065673,0.5311338,0.55418175,0.45864362,0.5496344,0.67506576,0.8603963,0.5213645,0.66374403,0.9315538,0.48221448,0.7374897,0.7291526,0.45296633,0.7153179,0.832676,0.48999503,0.86324364,0.88763577,0.46833652,0.8421936,0.9238246
6,0,0.5514239,0.49472764,0.77234715,0.5837482,0.5508306,0.8754508,0.54013646,0.5507478,0.88054055,0.537522,0.5892203,0.43659267,0.517328,0.6057112,0.93902403,0.53295,0.5523956,0.6185449,0.53054345,0.5689234,0.24631475,0.54947394,0.67547154,0.90191627,0.5205712,0.66445017,0.88258415,0.481785,0.7378443,0.81263524,0.4532521,0.71561,0.92796427,0.4897323,0.8634604,0.8011107,0.4681859,0.84369075,0.94483393
7,0,0.55119383,0.49449027,0.6126574,0.5835238,0.5506205,0.83828276,0.54160523,0.551072,0.8825538,0.5374173,0.58975196,0.48940486,0.5179819,0.6065453,0.76144123,0.5334806,0.55099285,0.67620826,0.5320581,0.5495186,0.48376536,0.5494553,0.6746984,0.8889066,0.52037,0.6638771,0.88307905,0.481716,0.7376545,0.8186636,0.45376027,0.71540225,0.80537033,0.48992914,0.863765,0.84830797,0.46798673,0.84335864,0.9513555
8,0,0.5515175,0.4955556,0.7781428,0.58382016,0.5512716,0.8310176,0.5416997,0.5492434,0.9075912,0.53741384,0.5892343,0.47434717,0.5173196,0.60634667,0.7327769,0.53279793,0.55216056,0.6446322,0.53065175,0.5533538,0.43796906,0.549187,0.67496836,0.89878696,0.5199947,0.6635576,0.8831458,0.48243216,0.73742867,0.850039,0.4536012,0.7155079,0.8251919,0.48962024,0.8643531,0.8437817,0.46845022,0.8428913,0.845531
9,0,0.5514149,0.49516213,0.7384547,0.58407766,0.5522956,0.70155406,0.5421028,0.5494846,0.9133614,0.5369751,0.59024894,0.42197818,0.5175132,0.6063892,0.6969255,0.532822,0.55333436,0.6035093,0.5309306,0.56637347,0.27851662,0.54888517,0.67581034,0.9081747,0.520411,0.6643876,0.9018218,0.48294744,0.7377853,0.8682228,0.4532576,0.7153729,0.83450884,0.4886022,0.86464566,0.8396546,0.46810466,0.8426718,0.8878343
10,0,0.5513328,0.49467802,0.69507027,0.583761,0.5509562,0.8114197,0.5417333,0.5494344,0.90304935,0.53721553,0.589753,0.46200183,0.5179656,0.60677236,0.6877258,0.53308517,0.55217195,0.63099796,0.5312836,0.55009174,0.53487897,0.5487595,0.6753087,0.88859046,0.5203679,0.6635529,0.8957545,0.48301798,0.73791283,0.858668,0.45332804,0.71550626,0.81169224,0.48914993,0.86490357,0.8353052,0.46823654,0.84263295,0.88507825
11,0,0.55158174,0.4948401,0.74873686,0.5841822,0.5524076,0.7038682,0.542028,0.5496434,0.90823317,0.5372343,0.59076935,0.42790756,0.5173959,0.6067713,0.69862777,0.53250265,0.5542068,0.5914479,0.53062546,0.5666713,0.3240016,0.5492096,0.6758097,0.9109004,0.5208132,0.6640276,0.9118031,0.48300177,0.7375904,0.8744347,0.4530901,0.71498024,0.8201525,0.4890257,0.86503845,0.8650541,0.4680251,0.8431814,0.8940891
12,0,0.55156964,0.49570453,0.7835654,0.5838584,0.55117303,0.83197814,0.5416743,0.54879767,0.9018805,0.53762513,0.58961594,0.43994185,0.5174663,0.6065139,0.73665214,0.53220123,0.55289537,0.6301667,0.53047353,0.5536631,0.452221,0.5502962,0.6750178,0.9434661,0.5213423,0.66301006,0.91448593,0.48335496,0.7379816,0.85966295,0.45347676,0.71533847,0.8144924,0.4893193,0.86577433,0.8152309,0.46819562,0.84271926,0.8541051
13,0,0.55147237,0.4955589,0.8917901,0.5836788,0.549898,0.9005189,0.54067063,0.54994905,0.8440915,0.5379587,0.5893788,0.44090793,0.51721513,0.60794413,0.8780086,0.5335631,0.5525086,0.5562491,0.53090405,0.558575,0.47119865,0.5503117,0.67480713,0.88941175,0.52145267,0.66445446,0.8987593,0.4825982,0.7378308,0.813917,0.4536824,0.7153516,0.8317088,0.4888105,0.86606306,0.82897377,0.46825135,0.84229875,0.83378154
14,0,0.55171233,0.49474636,0.8558338,0.5836237,0.5499407,0.9192079,0.5404064,0.5501648,0.86605245,0.53798854,0.589564,0.438619,0.5171445,0.6063999,0.9260117,0.53297144,0.5521642,0.59379554,0.53099096,0.5549515,0.5320792,0.54981166,0.67496675,0.94337094,0.5212691,0.66347986,0.8922034,0.48253357,0.73857653,0.8254863,0.45376778,0.7143445,0.9332877,0.48873386,0.86561245,0.83953685,0.46845806,0.8422679,0.8335912
15,0,0.5516376,0.495297,0.84880805,0.5836714,0.5502002,0.876034,0.5405573,0.54962146,0.84171194,0.5380004,0.5897478,0.46293718,0.5172939,0.6074032,0.8853322,0.5327985,0.5516984,0.5943212,0.53108424,0.55381066,0.5207592,0.5510031,0.67420465,0.8928382,0.521399,0.66379094,0.8373029,0.48290598,0.7377935,0.81580585,0.45387772,0.71563786,0.8188944,0.48854867,0.86624944,0.7762949,0.46758932,0.8436327,0.948666
16,0,0.5523406,0.49508572,0.75393826,0.5822885,0.55303663,0.8507237,0.5406036,0.55094475,0.6008712,0.5395466,0.58808595,0.35769457,0.5176337,0.6063618,0.73549914,0.5351256,0.54981834,0.36669633,0.5313759,0.5539402,0.5229782,0.5465952,0.6788401,0.5811094,0.52062863,0.6681677,0.87250817,0.4824521,0.73960483,0.7101127,0.45424774,0.71565855,0.8309762,0.48810253,0.8672491,0.7393952,0.46759823,0.8445036,0.8946592
17,0,0.55204004,0.49535143,0.81386817,0.58239716,0.55356926,0.68200463,0.5419223,0.5520101,0.7556762,0.5379183,0.59130746,0.45659968,0.5182583,0.60605067,0.87706864,0.5330814,0.5525042,0.6256807,0.5307922,0.5632291,0.20688564,0.54756147,0.6790539,0.6252168,0.5197632,0.6684217,0.7033816,0.4830503,0.7373801,0.67838037,0.45376387,0.7156111,0.78714716,0.4889862,0.8649652,0.8646033,0.46789664,0.8436437,0.8579689
18,0,0.5515725,0.49514064,0.82578427,0.5823217,0.5535652,0.8989062,0.5420695,0.55275255,0.72194076,0.53780264,0.5914966,0.48184115,0.5183982,0.6058074,0.867756,0.5323604,0.55071694,0.6364629,0.5302862,0.55033046,0.33363217,0.5474527,0.67937195,0.76537275,0.5200318,0.66836447,0.6654281,0.48389384,0.7393554,0.7846459,0.4541949,0.7157137,0.7254008,0.48912284,0.86517143,0.8422823,0.46761763,0.84356475,0.85850245
19,0,0.55170816,0.49543604,0.7974576,0.58190626,0.55391693,0.88578755,0.54231423,0.55264896,0.627371,0.538347,0.5905784,0.44159815,0.51866144,0.606035,0.87314,0.5319573,0.55028284,0.46826386,0.52979815,0.55104196,0.29956222,0.54697555,0.6799651,0.77359366,0.51977164,0.6690401,0.67443913,0.48402372,0.73964536,0.79993886,0.4545403,0.714702,0.8883622,0.4889258,0.8651923,0.8210084,0.46781224,0.84434795,0.8895499
