Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
35.0,350.0,254.493,114.670,1650.0,0.093,107.534,115.246,882.0,0.035,143.165,114.008,768.0,0.140,253.690,44.832,388.0,0.320,254.648,86.010,1260.0,0.008,102.148,87.138,675.0,0.000,125.110,44.781,205.0,0.152,124.346,44.889,183.0,0.142,149.069,84.707,584.0,0.017
36.0,360.0,254.669,114.733,1649.0,0.187,107.537,115.350,883.0,0.104,143.169,114.022,766.0,0.014,254.054,44.948,389.0,0.382,254.767,85.994,1258.0,0.120,102.143,87.102,675.0,0.036,125.067,44.977,206.0,0.200,124.360,44.915,183.0,0.030,149.071,84.710,583.0,0.004
37.0,370.0,254.669,114.803,1651.0,0.070,107.522,115.358,884.0,0.017,143.151,114.162,767.0,0.142,253.780,44.980,390.0,0.276,254.853,85.983,1259.0,0.086,102.160,87.083,676.0,0.026,124.932,45.004,207.0,0.138,124.398,44.954,184.0,0.054,149.070,84.707,583.0,0.003
38.0,380.0,254.712,114.851,1652.0,0.064,107.498,115.405,885.0,0.052,143.136,114.212,767.0,0.052,253.756,45.013,391.0,0.041,254.916,85.991,1259.0,0.064,102.161,87.095,677.0,0.012,124.805,45.035,207.0,0.131,124.378,44.989,184.0,0.040,149.068,84.708,582.0,0.002
39.0,390.0,254.761,114.838,1652.0,0.051,107.487,115.412,886.0,0.013,143.143,114.173,766.0,0.039,253.883,45.013,390.0,0.127,254.941,86.013,1259.0,0.034,102.154,87.131,677.0,0.037,124.790,45.005,207.0,0.034,124.375,45.021,183.0,0.033,149.065,84.713,582.0,0.006
40.0,400.0,254.753,114.935,1653.0,0.097,107.522,115.492,886.0,0.087,143.129,114.290,767.0,0.118,253.846,44.981,392.0,0.049,254.943,86.045,1259.0,0.032,102.159,87.157,677.0,0.027,124.872,44.987,208.0,0.084,124.398,44.973,184.0,0.053,149.065,84.751,582.0,0.038
41.0,410.0,254.975,114.878,1653.0,0.229,107.515,115.484,888.0,0.011,143.135,114.175,765.0,0.116,254.280,44.997,391.0,0.435,255.099,86.050,1260.0,0.155,102.160,87.144,678.0,0.014,124.854,45.073,208.0,0.088,124.346,44.911,183.0,0.081,149.058,84.774,581.0,0.024
42.0,420.0,255.058,114.904,1653.0,0.087,107.505,115.540,889.0,0.058,143.136,114.164,765.0,0.011,254.521,45.017,391.0,0.242,255.133,86.052,1260.0,0.034,102.137,87.143,679.0,0.023,124.845,45.100,208.0,0.028,124.340,44.922,183.0,0.012,149.057,84.778,581.0,0.005
43.0,430.0,255.142,114.962,1650.0,0.102,107.510,115.562,888.0,0.022,143.110,114.262,762.0,0.102,254.529,45.011,391.0,0.010,255.241,86.055,1257.0,0.108,102.131,87.132,678.0,0.013,124.860,45.090,208.0,0.018,124.340,44.922,183.0,0.000,149.046,84.794,579.0,0.019
44.0,440.0,255.147,115.076,1648.0,0.114,107.534,115.653,886.0,0.094,143.098,114.403,761.0,0.141,254.460,45.021,392.0,0.069,255.269,86.090,1254.0,0.045,102.144,87.158,676.0,0.030,124.865,45.106,209.0,0.016,124.352,44.924,183.0,0.012,149.054,84.839,578.0,0.046
45.0,450.0,255.064,115.089,1647.0,0.083,107.521,115.645,885.0,0.016,143.125,114.442,762.0,0.048,254.318,45.055,392.0,0.146,255.206,86.102,1253.0,0.065,102.138,87.184,676.0,0.026,124.848,45.084,208.0,0.027,124.469,45.021,183.0,0.152,149.058,84.837,578.0,0.004
46.0,460.0,255.083,115.175,1647.0,0.088,107.527,115.731,886.0,0.086,143.102,114.528,761.0,0.089,254.280,45.091,393.0,0.052,255.243,86.125,1253.0,0.044,102.148,87.212,675.0,0.030,124.805,45.151,209.0,0.079,124.471,45.023,184.0,0.003,149.046,84.852,577.0,0.019
47.0,470.0,254.973,115.097,1647.0,0.135,107.507,115.616,885.0,0.117,143.117,114.494,762.0,0.037,254.035,45.020,392.0,0.255,255.175,86.133,1254.0,0.069,102.147,87.222,676.0,0.011,124.793,45.018,208.0,0.133,124.471,45.023,184.0,0.000,149.055,84.860,578.0,0.012
48.0,480.0,255.127,115.159,1647.0,0.166,107.516,115.622,886.0,0.011,143.097,114.620,761.0,0.127,254.033,45.000,393.0,0.020,255.378,86.132,1253.0,0.203,102.137,87.206,676.0,0.019,124.848,44.999,208.0,0.058,124.440,45.002,184.0,0.038,149.072,84.872,576.0,0.020
49.0,490.0,255.118,115.196,1648.0,0.038,107.522,115.717,886.0,0.095,143.107,114.590,761.0,0.032,254.138,45.094,393.0,0.140,255.334,86.125,1253.0,0.045,102.140,87.211,676.0,0.006,124.820,45.176,209.0,0.178,124.440,45.002,184.0,0.000,149.079,84.853,577.0,0.020
50.0,500.0,255.119,115.222,1648.0,0.026,107.523,115.730,886.0,0.013,143.107,114.631,761.0,0.041,254.143,45.100,393.0,0.008,255.334,86.118,1252.0,0.008,102.132,87.191,676.0,0.021,124.832,45.176,209.0,0.012,124.454,45.014,184.0,0.019,149.084,84.860,577.0,0.008
51.0,510.0,255.101,115.258,1649.0,0.040,107.510,115.777,887.0,0.050,143.096,114.653,762.0,0.025,254.147,45.135,394.0,0.036,255.309,86.123,1253.0,0.025,102.136,87.189,676.0,0.004,124.736,45.232,209.0,0.111,124.460,45.026,185.0,0.013,149.070,84.873,577.0,0.020
52.0,520.0,255.164,115.246,1649.0,0.064,107.510,115.766,887.0,0.011,143.095,114.639,762.0,0.014,254.282,45.111,394.0,0.137,255.350,86.120,1253.0,0.041,102.127,87.175,676.0,0.017,124.756,45.198,209.0,0.040,124.454,45.014,184.0,0.013,149.066,84.882,577.0,0.009
53.0,530.0,255.180,115.167,1651.0,0.081,107.504,115.660,888.0,0.107,143.098,114.592,762.0,0.048,254.162,45.055,394.0,0.133,255.408,86.111,1255.0,0.059,102.137,87.170,678.0,0.011,124.769,45.137,209.0,0.062,124.437,44.963,184.0,0.054,149.069,84.867,577.0,0.015
54.0,540.0,255.136,115.224,1650.0,0.072,107.494,115.732,888.0,0.073,143.092,114.632,762.0,0.040,254.139,45.072,394.0,0.028,255.358,86.126,1254.0,0.053,102.124,87.196,677.0,0.028,124.729,45.157,209.0,0.045,124.452,44.975,185.0,0.019,149.065,84.872,577.0,0.006
55.0,550.0,255.169,115.206,1650.0,0.036,107.500,115.718,888.0,0.015,143.098,114.610,762.0,0.022,254.208,45.090,394.0,0.071,255.378,86.118,1254.0,0.022,102.135,87.186,677.0,0.014,124.729,45.157,209.0,0.000,124.454,45.014,184.0,0.039,149.065,84.865,577.0,0.007
56.0,560.0,255.177,115.281,1651.0,0.075,107.509,115.808,888.0,0.090,143.084,114.667,762.0,0.058,254.256,45.113,395.0,0.053,255.375,86.124,1254.0,0.007,102.126,87.190,677.0,0.009,124.736,45.228,210.0,0.071,124.457,44.981,185.0,0.032,149.062,84.873,577.0,0.009
57.0,570.0,255.205,115.343,1648.0,0.068,107.524,115.789,887.0,0.024,143.070,114.823,761.0,0.157,254.046,45.084,395.0,0.212,255.478,86.153,1251.0,0.107,102.128,87.203,676.0,0.013,124.808,45.173,209.0,0.092,124.468,44.983,185.0,0.011,149.073,84.917,575.0,0.046
58.0,580.0,255.246,115.354,1648.0,0.043,107.520,115.783,887.0,0.007,143.048,114.853,760.0,0.037,254.042,45.073,395.0,0.011,255.534,86.161,1251.0,0.057,102.125,87.204,676.0,0.003,124.808,45.173,209.0,0.000,124.460,44.961,185.0,0.024,149.053,84.932,575.0,0.025
59.0,590.0,255.245,115.303,1645.0,0.051,107.527,115.760,886.0,0.024,143.037,114.769,759.0,0.085,254.162,44.994,394.0,0.143,255.494,86.176,1250.0,0.043,102.127,87.213,675.0,0.009,124.836,45.087,209.0,0.090,124.361,44.889,184.0,0.122,149.048,84.955,574.0,0.023
60.0,600.0,255.254,115.297,1645.0,0.011,107.516,115.771,886.0,0.015,143.039,114.744,759.0,0.025,254.199,45.018,393.0,0.044,255.494,86.176,1250.0,0.000,102.127,87.213,675.0,0.000,124.792,45.132,209.0,0.063,124.347,44.888,184.0,0.014,149.048,84.955,574.0,0.000
61.0,610.0,255.208,115.323,1643.0,0.053,107.511,115.768,885.0,0.006,143.011,114.804,758.0,0.066,254.021,44.999,393.0,0.179,255.489,86.193,1248.0,0.018,102.121,87.236,675.0,0.023,124.797,45.116,209.0,0.017,124.361,44.867,184.0,0.026,149.021,84.965,573.0,0.029
62.0,620.0,255.243,115.276,1642.0,0.059,107.499,115.763,884.0,0.013,143.031,114.708,757.0,0.098,254.211,45.024,392.0,0.192,255.475,86.195,1248.0,0.014,102.122,87.239,674.0,0.003,124.755,45.145,208.0,0.051,124.364,44.886,184.0,0.019,149.021,84.965,573.0,0.000
63.0,630.0,255.175,115.326,1640.0,0.084,107.512,115.798,883.0,0.038,143.025,114.776,757.0,0.068,254.069,45.038,393.0,0.143,255.431,86.187,1246.0,0.044,102.140,87.232,673.0,0.019,124.725,45.150,208.0,0.030,124.384,44.910,184.0,0.032,149.024,84.959,573.0,0.007
64.0,640.0,255.121,115.430,1642.0,0.118,107.526,115.889,884.0,0.092,143.022,114.896,759.0,0.120,254.004,45.109,394.0,0.097,255.382,86.200,1246.0,0.051,102.143,87.243,673.0,0.012,124.717,45.202,209.0,0.052,124.449,45.004,185.0,0.114,149.021,84.976,573.0,0.018
65.0,650.0,255.150,115.444,1642.0,0.032,107.531,115.903,884.0,0.015,143.017,114.908,758.0,0.014,254.062,45.104,394.0,0.058,255.401,86.190,1246.0,0.022,102.144,87.228,673.0,0.015,124.714,45.192,209.0,0.010,124.449,45.004,185.0,0.000,149.018,84.972,573.0,0.005
66.0,660.0,255.084,115.467,1641.0,0.069,107.542,115.901,883.0,0.011,143.001,114.962,759.0,0.055,253.886,45.091,394.0,0.176,255.371,86.200,1245.0,0.032,102.150,87.234,672.0,0.009,124.747,45.197,209.0,0.033,124.452,44.972,185.0,0.032,149.010,84.986,573.0,0.017
67.0,670.0,255.140,115.474,1643.0,0.056,107.561,115.932,884.0,0.036,143.004,114.939,759.0,0.023,254.100,45.066,395.0,0.215,255.377,86.195,1246.0,0.007,102.143,87.232,673.0,0.008,124.813,45.148,210.0,0.082,124.452,44.972,185.0,0.000,149.010,84.978,573.0,0.008
68.0,680.0,255.181,115.495,1644.0,0.047,107.564,115.980,885.0,0.048,143.013,114.930,759.0,0.013,254.216,45.050,395.0,0.117,255.395,86.203,1246.0,0.020,102.140,87.256,673.0,0.025,124.807,45.120,210.0,0.029,124.452,44.972,185.0,0.000,149.021,84.965,573.0,0.017
69.0,690.0,255.031,115.408,1649.0,0.173,107.546,115.885,886.0,0.097,143.041,114.854,762.0,0.081,253.957,45.075,396.0,0.261,255.279,86.156,1251.0,0.125,102.137,87.220,675.0,0.036,124.803,45.149,210.0,0.030,124.460,44.991,186.0,0.021,149.046,84.909,576.0,0.062
70.0,700.0,255.042,115.396,1649.0,0.016,107.528,115.867,887.0,0.026,143.037,114.849,763.0,0.006,253.949,45.062,396.0,0.015,255.296,86.163,1252.0,0.018,102.122,87.215,675.0,0.015,124.788,45.174,210.0,0.029,124.460,44.935,186.0,0.056,149.039,84.931,576.0,0.023
71.0,710.0,255.127,115.366,1649.0,0.090,107.529,115.869,887.0,0.002,143.052,114.781,762.0,0.069,254.150,45.076,395.0,0.202,255.344,86.179,1252.0,0.051,102.129,87.243,676.0,0.029,124.788,45.174,210.0,0.000,124.460,44.966,185.0,0.031,149.039,84.931,576.0,0.000
72.0,720.0,255.145,115.332,1648.0,0.039,107.523,115.840,887.0,0.030,143.055,114.740,761.0,0.042,254.156,45.091,394.0,0.016,255.364,86.175,1252.0,0.021,102.132,87.251,676.0,0.009,124.778,45.178,209.0,0.010,124.449,44.993,185.0,0.029,149.037,84.912,576.0,0.019
73.0,730.0,255.156,115.328,1648.0,0.012,107.499,115.831,887.0,0.025,143.055,114.742,761.0,0.003,254.132,45.107,394.0,0.029,255.387,86.175,1252.0,0.022,102.119,87.251,676.0,0.013,124.734,45.198,209.0,0.049,124.449,45.004,185.0,0.011,149.037,84.912,576.0,0.000
74.0,740.0,255.202,115.346,1646.0,0.049,107.484,115.784,887.0,0.049,143.037,114.834,760.0,0.094,254.078,45.106,394.0,0.054,255.464,86.171,1250.0,0.077,102.097,87.200,676.0,0.055,124.744,45.197,209.0,0.010,124.449,45.004,185.0,0.000,149.028,84.959,575.0,0.048
75.0,750.0,255.213,115.357,1645.0,0.016,107.487,115.795,886.0,0.011,143.041,114.846,759.0,0.012,254.077,45.119,394.0,0.013,255.479,86.183,1249.0,0.020,102.109,87.215,675.0,0.019,124.717,45.202,209.0,0.028,124.460,45.026,185.0,0.025,149.030,84.969,574.0,0.010
76.0,760.0,255.213,115.353,1646.0,0.004,107.486,115.796,886.0,0.001,143.051,114.836,759.0,0.014,254.093,45.127,394.0,0.018,255.474,86.194,1250.0,0.012,102.103,87.229,676.0,0.015,124.747,45.216,209.0,0.033,124.460,45.026,185.0,0.000,149.038,84.977,574.0,0.011
77.0,770.0,255.200,115.369,1647.0,0.021,107.489,115.844,887.0,0.049,143.063,114.815,760.0,0.024,254.136,45.128,394.0,0.043,255.444,86.189,1251.0,0.031,102.100,87.233,676.0,0.005,124.741,45.257,209.0,0.041,124.449,44.981,185.0,0.046,149.058,84.962,575.0,0.025
78.0,780.0,255.174,115.358,1648.0,0.028,107.480,115.816,887.0,0.030,143.056,114.825,761.0,0.012,254.071,45.118,395.0,0.066,255.430,86.182,1252.0,0.016,102.089,87.222,676.0,0.016,124.749,45.227,209.0,0.031,124.446,44.993,185.0,0.012,149.052,84.960,575.0,0.006
79.0,790.0,255.068,115.289,1649.0,0.127,107.484,115.762,887.0,0.053,143.059,114.738,762.0,0.087,254.013,45.054,394.0,0.086,255.308,86.160,1253.0,0.124,102.098,87.217,676.0,0.010,124.751,45.107,209.0,0.120,124.446,44.993,185.0,0.000,149.041,84.920,577.0,0.041
80.0,800.0,255.083,115.147,1647.0,0.143,107.456,115.642,886.0,0.123,143.071,114.571,761.0,0.168,254.064,45.005,392.0,0.070,255.309,86.155,1253.0,0.005,102.098,87.217,676.0,0.000,124.720,45.049,208.0,0.066,124.361,44.955,184.0,0.094,149.044,84.909,577.0,0.011
81.0,810.0,255.039,115.112,1646.0,0.056,107.434,115.590,885.0,0.057,143.081,114.557,761.0,0.017,253.860,45.036,391.0,0.206,255.316,86.145,1253.0,0.012,102.098,87.214,676.0,0.003,124.676,45.108,208.0,0.073,124.361,44.955,184.0,0.000,149.058,84.891,577.0,0.023
82.0,820.0,255.071,115.100,1647.0,0.034,107.428,115.563,886.0,0.027,143.074,114.562,761.0,0.008,253.860,45.036,391.0,0.000,255.357,86.134,1253.0,0.043,102.094,87.196,677.0,0.018,124.676,45.108,208.0,0.000,124.361,44.955,184.0,0.000,149.051,84.887,577.0,0.008
83.0,830.0,255.022,115.153,1648.0,0.072,107.441,115.581,886.0,0.022,143.049,114.656,762.0,0.097,253.671,45.008,393.0,0.191,255.354,86.136,1253.0,0.004,102.094,87.196,677.0,0.000,124.711,45.093,208.0,0.038,124.367,44.913,185.0,0.042,149.043,84.892,577.0,0.010
