Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
28.0,280.0,238.039,157.369,1134.0,1.290,90.644,170.991,671.0,0.176,98.197,137.619,463.0,0.583,259.735,73.446,481.0,0.417,222.148,99.319,652.0,1.745,79.899,102.992,345.0,0.084,101.982,80.460,326.0,0.084,79.142,58.732,155.0,0.014,107.909,95.188,307.0,0.051
29.0,290.0,239.072,157.851,1133.0,1.140,90.570,171.026,676.0,0.082,98.008,138.356,457.0,0.761,260.060,73.589,483.0,0.355,223.540,99.432,648.0,1.397,79.871,102.946,347.0,0.054,101.856,80.553,328.0,0.157,79.119,58.876,155.0,0.145,107.830,95.372,301.0,0.200
30.0,300.0,240.448,158.310,1128.0,1.451,90.477,171.113,680.0,0.127,97.856,138.861,448.0,0.528,260.790,73.746,484.0,0.747,225.245,99.512,642.0,1.707,79.850,102.913,349.0,0.039,101.678,80.707,330.0,0.235,78.921,58.805,154.0,0.210,107.869,95.456,293.0,0.092
31.0,310.0,241.603,158.736,1127.0,1.231,90.367,171.019,686.0,0.145,97.706,139.648,441.0,0.801,260.929,73.846,486.0,0.171,227.027,99.612,639.0,1.785,79.833,102.886,353.0,0.032,101.515,80.840,332.0,0.210,78.962,58.773,154.0,0.052,107.872,95.576,286.0,0.119
32.0,320.0,243.427,159.144,1126.0,1.869,90.298,170.856,694.0,0.178,97.633,140.320,432.0,0.677,262.052,73.982,488.0,1.132,229.318,99.722,636.0,2.293,79.858,102.855,358.0,0.041,101.387,80.809,336.0,0.132,79.068,58.964,153.0,0.219,107.919,95.691,278.0,0.125
33.0,330.0,245.459,159.653,1123.0,2.094,90.184,170.677,703.0,0.212,97.443,141.228,420.0,0.927,263.003,74.133,490.0,0.963,231.994,99.845,631.0,2.679,79.826,102.761,363.0,0.100,101.242,80.907,339.0,0.175,79.048,58.951,151.0,0.025,107.911,95.898,268.0,0.206
34.0,340.0,247.629,160.173,1118.0,2.232,90.116,170.380,711.0,0.305,97.235,142.390,408.0,1.180,263.919,74.197,491.0,0.918,234.945,99.999,626.0,2.954,79.803,102.662,368.0,0.101,101.201,80.887,342.0,0.046,79.151,58.961,150.0,0.104,107.863,96.183,257.0,0.290
35.0,350.0,250.100,161.047,1109.0,2.621,90.026,170.330,717.0,0.103,96.879,144.067,392.0,1.715,264.490,74.372,493.0,0.597,238.648,100.133,614.0,3.706,79.829,102.597,372.0,0.070,101.019,81.093,344.0,0.275,79.126,58.870,149.0,0.094,107.902,96.343,242.0,0.164
36.0,360.0,253.099,161.794,1102.0,3.091,89.933,170.007,727.0,0.336,96.536,145.856,375.0,1.821,265.544,74.589,494.0,1.076,243.018,100.380,606.0,4.377,79.869,102.632,380.0,0.053,100.911,81.252,347.0,0.193,79.298,58.922,147.0,0.179,107.827,96.608,227.0,0.275
37.0,370.0,256.498,163.169,1092.0,3.667,89.839,170.389,737.0,0.393,96.040,148.161,355.0,2.358,267.028,74.958,499.0,1.529,247.656,100.588,592.0,4.643,79.847,102.620,384.0,0.025,100.655,81.501,353.0,0.357,79.191,59.092,146.0,0.201,107.858,96.852,209.0,0.246
38.0,380.0,260.452,164.347,1080.0,4.125,89.765,170.264,748.0,0.145,95.435,151.000,332.0,2.903,268.680,75.231,500.0,1.675,253.351,100.930,579.0,5.705,79.906,102.663,390.0,0.074,100.509,81.596,357.0,0.174,79.342,59.306,143.0,0.262,107.654,97.342,189.0,0.531
39.0,390.0,264.640,165.787,1069.0,4.429,89.702,170.260,761.0,0.063,94.540,154.745,308.0,3.851,270.028,75.383,504.0,1.357,259.890,101.341,564.0,6.552,79.948,102.774,397.0,0.119,100.355,81.628,363.0,0.157,79.219,59.314,141.0,0.123,107.553,97.922,167.0,0.589
40.0,400.0,269.384,167.109,1056.0,4.924,89.600,170.008,774.0,0.271,93.567,159.149,282.0,4.510,271.816,75.659,505.0,1.809,267.251,101.696,549.0,7.370,79.979,102.774,406.0,0.031,100.186,81.708,367.0,0.187,79.366,59.536,138.0,0.266,107.295,98.647,144.0,0.769
41.0,410.0,275.142,168.537,1044.0,5.932,89.525,169.734,791.0,0.284,92.377,164.780,252.0,5.756,274.179,75.990,508.0,2.386,276.059,101.956,534.0,8.811,80.006,102.688,416.0,0.089,100.080,81.801,374.0,0.141,79.378,59.761,134.0,0.226,107.186,99.367,118.0,0.728
42.0,420.0,280.458,169.630,1035.0,5.427,89.433,169.044,809.0,0.696,90.837,171.736,225.0,7.124,275.683,76.147,510.0,1.512,285.099,102.301,523.0,9.047,80.086,102.733,430.0,0.092,99.986,81.742,379.0,0.110,79.448,60.035,131.0,0.282,106.871,100.317,94.0,1.001
43.0,430.0,286.032,170.842,1026.0,5.705,89.339,168.591,828.0,0.463,88.946,180.254,198.0,8.725,277.658,76.423,513.0,1.994,294.492,102.551,511.0,9.396,80.106,102.729,442.0,0.020,99.900,81.766,385.0,0.089,79.410,60.396,128.0,0.363,106.663,101.417,69.0,1.119
44.0,440.0,291.030,171.758,1019.0,5.082,89.218,168.060,845.0,0.545,86.831,189.725,174.0,9.705,279.202,76.607,515.0,1.555,303.110,102.641,502.0,8.619,80.124,102.646,454.0,0.085,99.770,81.800,390.0,0.135,79.559,60.511,126.0,0.189,105.911,102.593,48.0,1.396
45.0,450.0,296.148,172.229,1018.0,5.139,89.109,167.436,867.0,0.633,84.658,199.775,151.0,10.282,282.026,77.078,516.0,2.863,310.772,102.714,500.0,7.663,80.153,102.586,470.0,0.067,99.669,81.891,396.0,0.136,79.564,61.231,120.0,0.720,105.061,104.706,30.0,2.277
46.0,460.0,300.328,172.604,1018.0,4.197,88.975,167.185,886.0,0.285,82.765,208.899,132.0,9.319,284.621,77.538,517.0,2.636,316.622,102.639,499.0,5.850,80.127,102.555,482.0,0.041,99.511,82.114,402.0,0.274,79.544,61.560,115.0,0.330,105.113,105.066,17.0,0.364
47.0,470.0,304.275,172.531,1022.0,3.947,88.914,166.793,906.0,0.396,80.532,217.606,115.0,8.988,287.894,77.874,518.0,3.291,321.174,102.619,503.0,4.552,80.145,102.560,496.0,0.018,99.489,82.165,409.0,0.055,79.176,61.721,109.0,0.402,103.892,107.176,6.0,2.438
48.0,480.0,307.163,172.053,1028.0,2.928,88.837,166.417,925.0,0.384,79.047,222.444,103.0,5.061,291.182,78.212,516.0,3.305,323.191,102.656,511.0,2.017,80.180,102.607,509.0,0.059,99.402,82.220,415.0,0.102,78.689,61.852,102.0,0.504,98.425,115.993,2.0,10.375
49.0,490.0,309.507,171.380,1039.0,2.439,88.746,166.155,945.0,0.277,77.607,223.883,94.0,2.036,294.707,78.509,516.0,3.538,324.008,102.626,522.0,0.817,80.242,102.608,522.0,0.062,99.218,82.313,422.0,0.206,77.610,61.426,94.0,1.161,76.200,162.560,0.0,51.598
50.0,500.0,311.501,170.831,1044.0,2.068,88.792,166.022,958.0,0.141,76.836,224.239,86.0,0.849,298.312,78.877,512.0,3.623,324.121,102.679,530.0,0.125,80.281,102.679,530.0,0.082,99.320,82.359,426.0,0.112,76.836,61.679,86.0,0.814,,,0.0,
51.0,510.0,313.860,170.278,1048.0,2.423,88.815,166.027,971.0,0.023,75.936,224.101,77.0,0.911,302.836,79.230,508.0,4.538,324.172,102.693,538.0,0.052,80.332,102.693,538.0,0.052,99.309,82.372,432.0,0.018,75.936,61.541,77.0,0.911,,,0.0,
52.0,520.0,316.938,169.837,1045.0,3.109,88.948,166.326,981.0,0.328,74.583,223.520,64.0,1.472,308.996,79.549,503.0,6.168,324.210,102.759,541.0,0.077,80.370,102.759,541.0,0.077,99.468,82.270,438.0,0.189,74.583,60.960,64.0,1.472,,,0.0,
53.0,530.0,319.808,169.381,1046.0,2.907,88.998,166.605,993.0,0.283,72.993,221.973,52.0,2.218,314.795,80.001,497.0,5.816,324.281,102.872,547.0,0.133,80.441,102.872,547.0,0.133,99.457,82.428,445.0,0.158,72.993,59.413,52.0,2.218,,,0.0,
54.0,540.0,322.936,168.946,1042.0,3.157,89.102,166.905,1002.0,0.317,70.650,220.420,40.0,2.811,321.247,80.577,490.0,6.478,324.375,102.944,551.0,0.119,80.535,102.944,551.0,0.119,99.531,82.583,450.0,0.173,70.650,57.860,40.0,2.811,,,0.0,
55.0,550.0,325.594,168.720,1041.0,2.668,89.182,167.305,1012.0,0.408,68.743,217.652,29.0,3.361,326.893,80.973,487.0,5.660,324.395,102.949,553.0,0.021,80.555,102.949,553.0,0.021,99.574,82.629,457.0,0.062,68.743,55.092,29.0,3.361,,,0.0,
56.0,560.0,327.863,168.510,1045.0,2.279,89.285,167.544,1024.0,0.261,67.079,216.362,21.0,2.106,331.718,81.571,484.0,4.862,324.460,103.038,559.0,0.110,80.620,103.038,559.0,0.110,99.675,82.809,463.0,0.206,67.079,53.802,21.0,2.106,,,0.0,
57.0,570.0,330.064,168.332,1045.0,2.208,89.369,167.778,1033.0,0.248,67.423,214.582,12.0,1.813,336.465,81.938,481.0,4.761,324.525,103.136,562.0,0.117,80.685,103.136,562.0,0.117,99.719,82.726,469.0,0.093,67.423,52.022,12.0,1.813,,,0.0,
58.0,580.0,331.487,167.891,1048.0,1.489,89.440,167.576,1041.0,0.214,66.548,214.489,7.0,0.879,339.639,81.911,479.0,3.175,324.534,103.179,567.0,0.044,80.694,103.179,567.0,0.044,99.874,82.358,472.0,0.400,66.548,51.929,7.0,0.879,,,0.0,
59.0,590.0,332.384,167.924,1051.0,0.899,89.462,167.771,1048.0,0.197,65.267,212.256,4.0,2.575,341.567,82.070,480.0,1.934,324.576,103.203,569.0,0.049,80.736,103.203,569.0,0.049,99.813,82.314,477.0,0.075,65.267,49.696,4.0,2.575,,,0.0,
60.0,600.0,333.129,167.969,1058.0,0.746,89.528,167.930,1057.0,0.172,64.770,210.820,1.0,1.519,343.180,82.415,482.0,1.649,324.639,103.312,574.0,0.126,80.799,103.312,574.0,0.126,99.883,82.481,481.0,0.181,64.770,48.260,1.0,1.519,,,0.0,
61.0,610.0,333.255,168.123,1065.0,0.199,89.494,168.110,1065.0,0.183,64.770,210.820,0.0,0.000,343.427,82.533,486.0,0.275,324.643,103.340,578.0,0.029,80.803,103.340,578.0,0.029,99.767,82.555,486.0,0.137,64.770,48.260,0.0,0.000,,,0.0,
62.0,620.0,333.267,168.184,1070.0,0.062,89.427,168.184,1070.0,0.100,,,0.0,,343.482,82.740,488.0,0.214,324.626,103.327,580.0,0.022,80.786,103.327,580.0,0.022,99.642,82.740,488.0,0.223,,,0.0,,,,0.0,
63.0,630.0,333.239,168.329,1075.0,0.148,89.399,168.329,1075.0,0.148,,,0.0,,343.384,82.938,491.0,0.221,324.647,103.355,583.0,0.035,80.807,103.355,583.0,0.035,99.544,82.938,491.0,0.221,,,0.0,,,,0.0,
64.0,640.0,333.192,168.430,1077.0,0.111,89.352,168.430,1077.0,0.111,,,0.0,,343.314,83.013,492.0,0.103,324.608,103.392,584.0,0.054,80.768,103.392,584.0,0.054,99.474,83.013,492.0,0.103,,,0.0,,,,0.0,
65.0,650.0,333.188,168.599,1082.0,0.169,89.348,168.599,1082.0,0.169,,,0.0,,343.266,83.166,495.0,0.160,324.614,103.378,585.0,0.016,80.774,103.378,585.0,0.016,99.426,83.166,495.0,0.160,,,0.0,,,,0.0,
66.0,660.0,333.211,168.885,1083.0,0.287,89.371,168.885,1083.0,0.287,,,0.0,,343.217,83.228,497.0,0.079,324.645,103.444,584.0,0.073,80.805,103.444,584.0,0.073,99.377,83.228,497.0,0.079,,,0.0,,,,0.0,
67.0,670.0,333.253,169.151,1084.0,0.270,89.413,169.151,1084.0,0.270,,,0.0,,343.230,83.358,499.0,0.131,324.661,103.433,583.0,0.019,80.821,103.433,583.0,0.019,99.390,83.358,499.0,0.131,,,0.0,,,,0.0,
68.0,680.0,333.239,169.199,1087.0,0.049,89.399,169.199,1087.0,0.049,,,0.0,,343.207,83.408,501.0,0.055,324.630,103.405,584.0,0.042,80.790,103.405,584.0,0.042,99.367,83.408,501.0,0.055,,,0.0,,,,0.0,
69.0,690.0,333.261,169.579,1085.0,0.381,89.421,169.579,1085.0,0.381,,,0.0,,343.126,83.538,502.0,0.154,324.665,103.420,581.0,0.038,80.825,103.420,581.0,0.038,99.286,83.538,502.0,0.154,,,0.0,,,,0.0,
70.0,700.0,333.373,170.147,1081.0,0.579,89.533,170.147,1081.0,0.579,,,0.0,,343.122,83.602,504.0,0.063,324.758,103.500,575.0,0.123,80.918,103.500,575.0,0.123,99.282,83.602,504.0,0.063,,,0.0,,,,0.0,
71.0,710.0,333.464,170.753,1076.0,0.613,89.624,170.753,1076.0,0.613,,,0.0,,343.049,83.649,506.0,0.088,324.864,103.587,568.0,0.137,81.024,103.587,568.0,0.137,99.209,83.649,506.0,0.088,,,0.0,,,,0.0,
72.0,720.0,333.583,171.251,1072.0,0.512,89.743,171.251,1072.0,0.512,,,0.0,,343.013,83.756,507.0,0.113,325.015,103.595,563.0,0.152,81.175,103.595,563.0,0.152,99.173,83.756,507.0,0.113,,,0.0,,,,0.0,
73.0,730.0,333.701,171.964,1064.0,0.722,89.861,171.964,1064.0,0.722,,,0.0,,342.991,83.790,509.0,0.040,325.109,103.650,554.0,0.108,81.269,103.650,554.0,0.108,99.151,83.790,509.0,0.040,,,0.0,,,,0.0,
74.0,740.0,333.778,172.627,1058.0,0.667,89.938,172.627,1058.0,0.667,,,0.0,,342.893,83.931,510.0,0.172,325.226,103.709,546.0,0.132,81.386,103.709,546.0,0.132,99.053,83.931,510.0,0.172,,,0.0,,,,0.0,
75.0,750.0,333.749,173.193,1054.0,0.567,89.909,173.193,1054.0,0.567,,,0.0,,342.697,84.140,511.0,0.287,325.239,103.703,541.0,0.014,81.399,103.703,541.0,0.014,98.857,84.140,511.0,0.287,,,0.0,,,,0.0,
76.0,760.0,333.721,173.866,1050.0,0.673,89.881,173.866,1050.0,0.673,,,0.0,,342.459,84.450,514.0,0.391,325.288,103.716,535.0,0.050,81.448,103.716,535.0,0.050,98.619,84.450,514.0,0.391,,,0.0,,,,0.0,
77.0,770.0,333.658,174.425,1050.0,0.563,89.818,174.425,1050.0,0.563,,,0.0,,342.209,84.533,517.0,0.264,325.271,103.666,531.0,0.053,81.431,103.666,531.0,0.053,98.369,84.533,517.0,0.264,,,0.0,,,,0.0,
78.0,780.0,333.634,175.225,1042.0,0.799,89.794,175.225,1042.0,0.799,,,0.0,,341.963,84.821,518.0,0.378,325.337,103.781,523.0,0.133,81.497,103.781,523.0,0.133,98.123,84.821,518.0,0.378,,,0.0,,,,0.0,
79.0,790.0,333.574,175.712,1045.0,0.491,89.734,175.712,1045.0,0.491,,,0.0,,341.782,84.972,523.0,0.235,325.307,103.718,522.0,0.070,81.467,103.718,522.0,0.070,97.942,84.972,523.0,0.235,,,0.0,,,,0.0,
80.0,800.0,333.558,176.758,1041.0,1.046,89.718,176.758,1041.0,1.046,,,0.0,,341.510,85.219,527.0,0.368,325.343,103.833,513.0,0.121,81.503,103.833,513.0,0.121,97.670,85.219,527.0,0.368,,,0.0,,,,0.0,
81.0,810.0,333.480,177.393,1042.0,0.640,89.640,177.393,1042.0,0.640,,,0.0,,341.233,85.394,532.0,0.327,325.345,103.825,510.0,0.008,81.505,103.825,510.0,0.008,97.393,85.394,532.0,0.327,,,0.0,,,,0.0,
82.0,820.0,333.508,178.253,1040.0,0.860,89.668,178.253,1040.0,0.860,,,0.0,,341.066,85.498,536.0,0.197,325.408,103.916,503.0,0.110,81.568,103.916,503.0,0.110,97.226,85.498,536.0,0.197,,,0.0,,,,0.0,
83.0,830.0,333.537,178.688,1043.0,0.436,89.697,178.688,1043.0,0.436,,,0.0,,341.006,85.602,540.0,0.120,325.451,103.959,502.0,0.062,81.611,103.959,502.0,0.062,97.166,85.602,540.0,0.120,,,0.0,,,,0.0,
84.0,840.0,333.589,179.256,1043.0,0.570,89.749,179.256,1043.0,0.570,,,0.0,,340.965,85.639,544.0,0.055,325.495,104.088,499.0,0.136,81.655,104.088,499.0,0.136,97.125,85.639,544.0,0.055,,,0.0,,,,0.0,
85.0,850.0,333.674,179.991,1045.0,0.739,89.834,179.991,1045.0,0.739,,,0.0,,340.946,85.716,549.0,0.079,325.551,104.222,495.0,0.145,81.711,104.222,495.0,0.145,97.106,85.716,549.0,0.079,,,0.0,,,,0.0,
86.0,860.0,333.710,180.648,1040.0,0.659,89.870,180.648,1040.0,0.659,,,0.0,,340.919,85.692,551.0,0.036,325.531,104.358,488.0,0.138,81.691,104.358,488.0,0.138,97.079,85.692,551.0,0.036,,,0.0,,,,0.0,
87.0,870.0,333.805,180.998,1042.0,0.363,89.965,180.998,1042.0,0.363,,,0.0,,340.918,85.696,554.0,0.004,325.667,104.448,487.0,0.163,81.827,104.448,487.0,0.163,97.078,85.696,554.0,0.004,,,0.0,,,,0.0,
88.0,880.0,333.928,181.490,1042.0,0.507,90.088,181.490,1042.0,0.507,,,0.0,,340.897,85.666,557.0,0.036,325.851,104.665,484.0,0.284,82.011,104.665,484.0,0.284,97.057,85.666,557.0,0.036,,,0.0,,,,0.0,
89.0,890.0,334.002,181.665,1042.0,0.190,90.162,181.665,1042.0,0.190,,,0.0,,340.935,85.545,559.0,0.127,325.914,104.696,482.0,0.071,82.074,104.696,482.0,0.071,97.095,85.545,559.0,0.127,,,0.0,,,,0.0,
