Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
15.0,150.0,250.129,151.584,1260.0,0.653,93.665,158.359,785.0,0.135,105.854,140.398,475.0,0.418,269.079,71.592,517.0,0.938,236.680,93.897,741.0,0.474,85.076,95.600,426.0,0.055,103.817,70.692,357.0,0.103,94.213,73.593,160.0,0.429,111.788,91.592,315.0,0.171
16.0,160.0,251.200,151.424,1255.0,1.083,93.715,158.336,786.0,0.054,106.265,139.824,469.0,0.706,270.943,71.703,514.0,1.868,237.301,93.881,740.0,0.621,85.134,95.640,427.0,0.070,103.877,70.656,358.0,0.070,94.910,74.106,156.0,0.865,111.934,91.476,313.0,0.187
17.0,170.0,251.897,151.247,1251.0,0.720,93.741,158.153,787.0,0.185,106.461,139.525,464.0,0.357,271.865,71.733,511.0,0.922,237.903,93.804,739.0,0.607,85.169,95.591,429.0,0.061,103.931,70.597,357.0,0.080,95.137,74.377,154.0,0.354,112.064,91.335,310.0,0.191
18.0,180.0,252.840,151.360,1241.0,0.950,93.825,158.318,786.0,0.185,106.690,139.371,456.0,0.276,273.122,71.717,508.0,1.257,238.621,93.879,733.0,0.722,85.270,95.691,427.0,0.142,103.968,70.542,357.0,0.067,95.433,74.512,150.0,0.324,112.224,91.346,306.0,0.161
19.0,190.0,254.043,151.537,1231.0,1.215,93.938,158.609,784.0,0.312,107.096,139.127,447.0,0.473,274.804,71.873,505.0,1.689,239.429,93.823,725.0,0.810,85.372,95.753,425.0,0.119,104.018,70.554,358.0,0.052,96.072,75.098,146.0,0.868,112.470,91.093,301.0,0.353
20.0,200.0,255.308,151.936,1222.0,1.326,94.069,158.930,784.0,0.346,107.374,139.410,438.0,0.396,275.994,71.913,504.0,1.190,240.609,93.838,717.0,1.180,85.485,95.840,423.0,0.143,104.090,70.497,360.0,0.092,96.465,75.445,144.0,0.524,112.736,90.953,294.0,0.301
21.0,210.0,256.700,152.092,1213.0,1.401,94.142,158.959,785.0,0.079,107.741,139.507,428.0,0.379,277.472,71.979,502.0,1.479,241.855,93.814,710.0,1.246,85.543,95.787,423.0,0.078,104.141,70.437,361.0,0.079,97.089,75.924,141.0,0.787,112.971,90.908,287.0,0.239
22.0,220.0,258.143,152.171,1207.0,1.446,94.298,158.921,787.0,0.160,108.033,139.505,419.0,0.292,278.980,71.851,500.0,1.514,243.206,93.853,705.0,1.352,85.648,95.852,424.0,0.124,104.348,70.213,362.0,0.305,97.488,76.148,138.0,0.457,113.207,90.841,281.0,0.245
23.0,230.0,259.663,152.481,1200.0,1.552,94.422,159.009,790.0,0.153,108.285,139.907,410.0,0.475,279.999,71.838,499.0,1.018,245.003,93.974,699.0,1.801,85.824,96.135,426.0,0.333,104.428,70.091,363.0,0.146,97.869,76.498,136.0,0.517,113.464,90.616,274.0,0.342
24.0,240.0,260.823,152.657,1194.0,1.173,94.496,159.029,791.0,0.076,108.539,140.138,403.0,0.343,280.852,71.880,498.0,0.855,246.268,94.053,695.0,1.267,85.948,96.242,427.0,0.164,104.423,70.099,364.0,0.009,98.341,76.703,134.0,0.515,113.638,90.576,269.0,0.179
25.0,250.0,262.633,153.001,1188.0,1.842,94.611,159.084,795.0,0.128,108.878,140.663,392.0,0.625,282.314,71.879,498.0,1.461,248.206,94.137,689.0,1.940,86.065,96.373,428.0,0.176,104.518,69.920,366.0,0.202,99.006,77.316,132.0,0.904,113.874,90.460,260.0,0.263
26.0,260.0,264.449,153.624,1181.0,1.920,94.729,159.172,799.0,0.147,109.026,141.992,381.0,1.337,282.927,71.830,499.0,0.615,250.653,94.288,680.0,2.452,86.172,96.505,430.0,0.170,104.625,69.808,368.0,0.155,99.278,77.496,131.0,0.326,114.147,90.473,250.0,0.273
27.0,270.0,266.120,153.979,1175.0,1.708,94.896,159.153,803.0,0.168,109.242,142.802,372.0,0.839,283.899,71.769,500.0,0.975,252.737,94.389,674.0,2.087,86.376,96.605,432.0,0.226,104.761,69.654,370.0,0.206,99.693,77.791,130.0,0.510,114.369,90.431,242.0,0.226
28.0,280.0,268.309,154.540,1168.0,2.260,95.006,159.142,809.0,0.111,109.362,144.170,359.0,1.373,284.926,71.668,501.0,1.032,255.601,94.530,665.0,2.867,86.455,96.695,435.0,0.121,104.906,69.504,372.0,0.208,99.997,77.939,128.0,0.338,114.585,90.443,230.0,0.216
29.0,290.0,270.276,155.372,1159.0,2.136,95.270,159.521,811.0,0.462,109.570,145.686,347.0,1.531,285.960,71.661,503.0,1.034,258.001,94.741,654.0,2.409,86.665,96.930,434.0,0.315,105.132,69.368,375.0,0.264,100.556,78.407,128.0,0.729,114.799,90.417,220.0,0.216
30.0,300.0,272.429,155.860,1151.0,2.208,95.384,159.360,816.0,0.197,109.807,147.339,335.0,1.670,286.893,71.651,503.0,0.934,260.951,94.959,647.0,2.958,86.805,97.056,438.0,0.188,105.255,69.230,377.0,0.184,101.216,78.879,126.0,0.811,114.990,90.569,209.0,0.245
31.0,310.0,274.024,156.547,1145.0,1.737,95.489,159.359,819.0,0.105,109.915,149.482,326.0,2.146,287.044,71.729,504.0,0.169,263.503,95.146,639.0,2.559,86.943,97.153,439.0,0.170,105.322,69.160,378.0,0.097,101.763,79.390,127.0,0.749,115.096,90.718,199.0,0.182
32.0,320.0,274.991,156.726,1146.0,0.984,95.601,159.442,824.0,0.140,110.172,149.781,322.0,0.394,287.857,71.665,506.0,0.816,264.542,95.180,638.0,1.039,87.042,97.273,442.0,0.155,105.429,68.999,380.0,0.193,102.169,79.726,126.0,0.526,115.303,90.472,196.0,0.321
33.0,330.0,275.733,157.067,1146.0,0.816,95.754,159.508,827.0,0.166,110.208,150.741,319.0,0.960,288.050,71.599,509.0,0.204,265.666,95.244,635.0,1.126,87.191,97.349,443.0,0.167,105.577,68.846,383.0,0.213,102.507,79.924,127.0,0.392,115.273,90.399,193.0,0.079
34.0,340.0,276.964,157.486,1147.0,1.300,95.917,159.758,833.0,0.298,110.403,151.458,314.0,0.743,288.995,71.523,513.0,0.948,267.019,95.388,633.0,1.360,87.329,97.511,445.0,0.213,105.694,68.693,387.0,0.192,102.861,80.225,126.0,0.464,115.447,90.371,188.0,0.177
35.0,350.0,277.613,157.931,1147.0,0.788,96.110,160.089,835.0,0.384,110.515,152.147,312.0,0.699,289.403,71.525,516.0,0.408,267.762,95.557,630.0,0.763,87.531,97.691,444.0,0.270,105.796,68.629,390.0,0.120,103.092,80.485,126.0,0.348,115.553,90.451,186.0,0.132
36.0,360.0,277.563,158.270,1147.0,0.342,96.271,160.517,834.0,0.457,110.591,152.270,313.0,0.145,289.496,71.516,518.0,0.093,267.525,95.735,628.0,0.297,87.714,97.960,442.0,0.326,105.839,68.556,391.0,0.085,103.285,80.676,126.0,0.272,115.556,90.453,186.0,0.004
37.0,370.0,277.123,158.508,1148.0,0.501,96.519,161.258,832.0,0.781,110.718,151.270,316.0,1.008,290.157,71.450,520.0,0.664,266.064,95.802,626.0,1.462,87.921,98.182,436.0,0.304,105.929,68.472,394.0,0.123,103.533,80.775,126.0,0.267,115.473,90.349,190.0,0.134
38.0,380.0,276.120,159.313,1142.0,1.286,96.869,162.707,821.0,1.491,110.786,150.625,321.0,0.649,290.379,71.436,523.0,0.223,263.797,96.034,617.0,2.278,88.182,98.679,423.0,0.561,106.033,68.411,396.0,0.121,103.640,80.934,126.0,0.191,115.429,90.282,194.0,0.079
39.0,390.0,275.607,159.618,1141.0,0.597,97.079,163.442,817.0,0.764,110.939,149.975,324.0,0.667,290.819,71.344,525.0,0.449,262.332,96.087,614.0,1.467,88.322,98.847,416.0,0.219,106.109,68.281,399.0,0.150,103.891,81.028,126.0,0.269,115.433,90.283,198.0,0.004
40.0,400.0,274.435,160.510,1131.0,1.473,97.438,165.176,803.0,1.771,111.024,149.105,328.0,0.875,291.041,71.322,527.0,0.223,259.573,96.296,602.0,2.766,88.610,99.379,400.0,0.605,106.114,68.284,401.0,0.007,103.919,80.971,126.0,0.063,115.456,90.198,202.0,0.088
41.0,410.0,273.268,161.072,1125.0,1.295,97.802,166.742,791.0,1.608,111.163,147.630,334.0,1.482,291.820,71.313,528.0,0.780,256.454,96.416,595.0,3.122,88.867,99.782,386.0,0.478,106.227,68.318,403.0,0.118,104.029,80.968,125.0,0.109,115.437,90.191,209.0,0.020
42.0,420.0,271.522,161.769,1117.0,1.879,98.160,168.558,776.0,1.851,111.203,146.327,341.0,1.303,292.026,71.291,529.0,0.207,252.633,96.591,586.0,3.825,89.183,100.313,369.0,0.618,106.226,68.322,405.0,0.004,104.016,80.911,125.0,0.059,115.353,90.234,216.0,0.094
43.0,430.0,269.777,162.648,1108.0,1.955,98.622,170.635,759.0,2.128,111.203,145.223,348.0,1.104,292.329,71.177,532.0,0.323,248.555,96.805,574.0,4.084,89.556,100.981,351.0,0.766,106.331,68.187,407.0,0.171,104.016,80.911,125.0,0.000,115.224,90.243,223.0,0.129
44.0,440.0,267.764,163.579,1097.0,2.217,99.009,172.865,742.0,2.263,111.219,144.218,356.0,1.005,292.267,71.221,533.0,0.076,244.179,97.025,562.0,4.381,89.892,101.715,332.0,0.807,106.314,68.275,408.0,0.089,104.007,80.804,125.0,0.107,115.144,90.267,230.0,0.084
45.0,450.0,265.198,164.608,1087.0,2.764,99.536,175.611,721.0,2.796,111.182,142.931,366.0,1.288,292.237,71.208,536.0,0.033,238.415,97.121,549.0,5.765,90.306,102.526,309.0,0.910,106.386,68.270,410.0,0.072,103.882,80.751,126.0,0.136,115.021,90.154,240.0,0.167
46.0,460.0,262.491,165.767,1072.0,2.946,100.023,178.425,697.0,2.856,111.225,142.238,375.0,0.694,291.745,71.320,537.0,0.505,232.588,97.138,533.0,5.828,90.730,103.218,285.0,0.812,106.386,68.374,409.0,0.105,104.034,80.775,128.0,0.154,114.931,90.123,247.0,0.095
47.0,470.0,259.125,166.689,1062.0,3.490,100.597,181.482,673.0,3.110,111.195,141.038,388.0,1.200,291.139,71.336,538.0,0.606,225.634,97.269,521.0,6.955,91.313,104.308,262.0,1.236,106.438,68.456,409.0,0.097,103.986,80.450,129.0,0.329,114.793,90.145,259.0,0.140
48.0,480.0,255.567,167.563,1048.0,3.664,101.164,184.625,647.0,3.194,111.175,140.016,401.0,1.023,290.442,71.380,538.0,0.699,218.136,97.183,507.0,7.499,91.791,105.251,238.0,1.057,106.522,68.471,407.0,0.085,103.946,80.435,131.0,0.043,114.680,90.079,270.0,0.130
49.0,490.0,251.066,168.369,1035.0,4.572,101.795,188.171,617.0,3.602,111.075,139.055,417.0,0.966,289.267,71.448,538.0,1.177,209.116,97.055,495.0,9.021,92.326,106.289,211.0,1.167,106.648,68.516,404.0,0.134,103.884,80.327,134.0,0.125,114.460,90.176,284.0,0.241
50.0,500.0,247.132,169.176,1020.0,4.015,102.460,191.740,590.0,3.631,111.011,138.203,430.0,0.854,288.431,71.516,537.0,0.839,200.735,96.936,482.0,8.382,93.065,107.640,187.0,1.540,106.763,68.508,401.0,0.116,103.858,80.445,135.0,0.121,114.292,90.140,295.0,0.172
51.0,510.0,242.391,169.688,1004.0,4.769,103.149,195.523,559.0,3.845,110.924,137.217,445.0,0.989,287.322,71.571,532.0,1.111,191.041,96.696,470.0,9.697,93.592,109.048,162.0,1.504,106.985,68.478,396.0,0.223,103.716,80.513,137.0,0.157,114.126,90.206,308.0,0.179
52.0,520.0,237.850,170.413,990.0,4.598,103.955,199.583,531.0,4.139,110.742,136.689,459.0,0.559,286.045,71.630,531.0,1.278,181.454,96.327,457.0,9.594,94.462,110.634,138.0,1.809,107.222,68.419,392.0,0.245,103.605,80.642,140.0,0.170,113.860,90.161,320.0,0.270
53.0,530.0,232.564,171.090,978.0,5.329,104.786,203.693,501.0,4.193,110.519,136.805,477.0,0.251,283.521,71.670,530.0,2.524,171.562,96.048,446.0,9.895,95.417,112.829,115.0,2.393,107.504,68.300,385.0,0.306,103.466,80.617,145.0,0.141,113.606,90.248,331.0,0.268
54.0,540.0,227.291,171.414,966.0,5.283,105.638,208.105,473.0,4.493,110.260,136.270,493.0,0.594,281.601,71.726,527.0,1.921,161.365,95.571,437.0,10.208,96.735,115.359,92.0,2.853,107.753,68.289,379.0,0.250,103.043,80.493,149.0,0.441,113.370,90.271,345.0,0.237
55.0,550.0,221.657,171.871,948.0,5.653,106.423,212.651,441.0,4.613,110.058,136.484,508.0,0.294,278.691,71.814,522.0,2.912,151.261,95.091,425.0,10.115,97.930,118.110,71.0,2.999,108.009,68.342,369.0,0.261,102.738,80.166,153.0,0.447,113.226,90.495,354.0,0.266
56.0,560.0,216.606,172.215,937.0,5.062,107.204,217.063,415.0,4.481,109.822,136.592,522.0,0.260,276.555,72.117,518.0,2.157,141.683,94.633,417.0,9.588,99.586,121.600,52.0,3.863,108.258,68.457,361.0,0.275,102.722,80.541,157.0,0.375,112.875,90.782,365.0,0.453
57.0,570.0,211.117,172.243,924.0,5.489,108.118,221.403,387.0,4.435,109.530,136.785,537.0,0.350,273.523,72.141,513.0,3.032,132.538,94.036,410.0,9.165,102.443,127.137,35.0,6.230,108.636,68.388,351.0,0.384,102.344,80.279,162.0,0.460,112.636,90.954,375.0,0.295
58.0,580.0,205.675,172.386,911.0,5.444,108.743,225.371,361.0,4.017,109.310,137.630,550.0,0.873,269.458,72.703,507.0,4.104,125.015,93.197,403.0,7.570,106.288,133.761,21.0,7.659,108.860,68.707,339.0,0.390,102.201,80.733,169.0,0.476,112.452,90.933,381.0,0.185
59.0,590.0,201.802,172.488,903.0,3.874,109.467,227.802,343.0,2.536,109.121,138.650,560.0,1.037,266.227,72.881,504.0,3.236,119.949,92.768,398.0,5.084,112.014,143.954,13.0,11.692,109.347,68.546,330.0,0.513,102.126,81.062,175.0,0.337,112.290,91.106,386.0,0.237
60.0,600.0,197.710,172.081,896.0,4.112,109.817,229.840,325.0,2.068,108.946,139.205,571.0,0.582,262.722,73.355,497.0,3.537,115.934,92.268,398.0,4.046,118.403,154.484,6.0,12.316,109.606,68.954,318.0,0.483,102.076,81.147,180.0,0.099,112.095,91.298,392.0,0.273
61.0,610.0,194.109,171.932,892.0,3.604,110.054,230.760,310.0,0.950,108.773,140.515,581.0,1.321,258.257,73.936,493.0,4.503,114.554,92.079,398.0,1.393,120.455,157.480,4.0,3.631,109.889,69.274,306.0,0.427,102.015,81.565,187.0,0.422,111.977,91.404,394.0,0.159
62.0,620.0,190.911,171.707,887.0,3.206,110.362,231.399,297.0,0.710,108.616,141.623,590.0,1.119,254.242,74.373,488.0,4.039,113.092,91.928,399.0,1.470,120.650,158.327,2.0,0.869,110.261,69.482,295.0,0.426,101.863,81.836,193.0,0.310,111.902,91.614,397.0,0.223
63.0,630.0,187.413,171.026,877.0,3.564,110.551,232.034,282.0,0.662,108.507,142.197,596.0,0.585,250.101,74.731,477.0,4.157,112.312,91.870,400.0,0.782,121.920,159.512,1.0,1.737,110.501,69.790,280.0,0.389,101.814,81.760,197.0,0.090,111.815,91.737,399.0,0.151
64.0,640.0,183.894,170.600,874.0,3.545,110.715,232.642,268.0,0.630,108.334,143.132,606.0,0.950,245.442,75.231,471.0,4.685,111.865,91.967,403.0,0.458,121.920,160.020,0.0,0.508,110.702,70.167,268.0,0.427,101.741,81.902,203.0,0.159,111.667,91.914,402.0,0.231
65.0,650.0,180.879,170.230,870.0,3.038,110.942,233.053,256.0,0.469,108.301,144.012,614.0,0.881,241.218,75.819,465.0,4.265,111.580,91.963,405.0,0.284,,,0.0,,110.942,70.493,256.0,0.405,101.945,82.350,209.0,0.492,111.580,91.963,405.0,0.099
66.0,660.0,177.581,170.006,864.0,3.305,111.141,233.385,243.0,0.388,108.222,145.226,621.0,1.217,236.035,76.481,458.0,5.225,111.499,91.962,405.0,0.081,,,0.0,,111.141,70.825,243.0,0.388,102.059,82.852,216.0,0.514,111.499,91.962,405.0,0.081
67.0,670.0,174.906,169.562,862.0,2.712,111.318,233.769,233.0,0.423,108.079,145.758,629.0,0.550,232.102,76.808,454.0,3.946,111.422,92.082,409.0,0.143,,,0.0,,111.318,71.209,233.0,0.423,101.880,82.734,220.0,0.215,111.422,92.082,409.0,0.143
68.0,680.0,171.080,168.833,861.0,3.894,111.597,233.785,220.0,0.279,107.918,146.580,641.0,0.838,226.337,77.122,447.0,5.774,111.307,92.193,414.0,0.160,,,0.0,,111.597,71.225,220.0,0.279,101.762,82.813,228.0,0.141,111.307,92.193,414.0,0.160
69.0,690.0,167.439,168.164,859.0,3.702,111.530,234.221,207.0,0.442,107.772,147.191,652.0,0.628,220.774,77.562,441.0,5.580,111.243,92.301,418.0,0.126,,,0.0,,111.530,71.661,207.0,0.442,101.585,82.786,234.0,0.180,111.243,92.301,418.0,0.126
70.0,700.0,163.772,167.277,856.0,3.772,111.828,234.459,194.0,0.381,107.591,147.608,662.0,0.455,215.344,77.936,433.0,5.443,111.089,92.435,423.0,0.204,,,0.0,,111.828,71.899,194.0,0.381,101.412,82.838,239.0,0.180,111.089,92.435,423.0,0.204
71.0,710.0,159.825,166.690,848.0,3.991,111.629,234.790,179.0,0.386,107.482,148.470,669.0,0.869,208.741,78.461,424.0,6.624,111.029,92.496,424.0,0.085,,,0.0,,111.629,72.230,179.0,0.386,101.346,83.022,245.0,0.195,111.029,92.496,424.0,0.085
72.0,720.0,156.067,165.970,843.0,3.826,111.782,235.109,166.0,0.354,107.205,149.041,677.0,0.634,202.466,78.711,416.0,6.279,110.905,92.630,427.0,0.183,,,0.0,,111.782,72.549,166.0,0.354,100.907,82.797,250.0,0.494,110.905,92.630,427.0,0.183
73.0,730.0,151.725,165.483,834.0,4.369,111.463,235.661,150.0,0.637,107.029,150.075,684.0,1.049,194.707,79.312,407.0,7.782,110.788,92.681,427.0,0.128,,,0.0,,111.463,73.101,150.0,0.637,100.798,82.943,257.0,0.182,110.788,92.681,427.0,0.128
74.0,740.0,147.778,164.891,824.0,3.991,111.031,236.164,136.0,0.664,106.962,150.843,689.0,0.771,187.614,79.842,397.0,7.113,110.768,92.781,427.0,0.102,,,0.0,,111.031,73.604,136.0,0.664,100.780,83.081,261.0,0.139,110.768,92.781,427.0,0.102
75.0,750.0,144.936,164.575,820.0,2.860,110.831,236.549,126.0,0.433,106.888,151.519,694.0,0.679,182.247,80.213,392.0,5.379,110.740,92.797,427.0,0.032,,,0.0,,110.831,73.989,126.0,0.433,100.749,83.156,266.0,0.081,110.740,92.797,427.0,0.032
76.0,760.0,142.546,164.452,816.0,2.393,110.770,236.915,117.0,0.372,106.957,152.291,699.0,0.775,177.570,80.711,388.0,4.704,110.741,92.823,427.0,0.026,,,0.0,,110.770,74.355,117.0,0.372,101.009,83.459,271.0,0.400,110.741,92.823,427.0,0.026
77.0,770.0,140.472,164.676,815.0,2.086,110.009,237.513,110.0,0.968,107.073,153.275,705.0,0.991,173.250,81.424,388.0,4.378,110.788,92.801,428.0,0.052,,,0.0,,110.009,74.953,110.0,0.968,101.358,83.999,277.0,0.643,110.788,92.801,428.0,0.052
78.0,780.0,139.028,164.770,812.0,1.447,109.496,237.912,105.0,0.649,107.171,153.898,707.0,0.630,170.199,81.814,385.0,3.077,110.836,92.715,426.0,0.098,,,0.0,,109.496,75.352,105.0,0.649,101.624,84.234,280.0,0.355,110.836,92.715,426.0,0.098
79.0,790.0,137.696,164.951,812.0,1.344,108.730,238.444,101.0,0.933,107.304,154.556,712.0,0.671,167.420,82.386,385.0,2.837,110.860,92.729,427.0,0.028,,,0.0,,108.730,75.884,101.0,0.933,101.971,84.684,285.0,0.569,110.860,92.729,427.0,0.028
80.0,800.0,136.659,165.256,810.0,1.081,108.133,239.203,97.0,0.966,107.412,155.211,713.0,0.665,165.185,82.913,385.0,2.297,110.863,92.713,425.0,0.017,,,0.0,,108.133,76.643,97.0,0.966,102.313,85.023,288.0,0.481,110.863,92.713,425.0,0.017
81.0,810.0,135.620,165.570,810.0,1.086,107.613,239.706,93.0,0.723,107.527,155.920,717.0,0.718,162.950,83.386,385.0,2.284,110.856,92.742,425.0,0.030,,,0.0,,107.613,77.146,93.0,0.723,102.678,85.382,292.0,0.512,110.856,92.742,425.0,0.030
82.0,820.0,134.934,166.061,811.0,0.843,107.257,240.185,91.0,0.597,107.626,156.697,720.0,0.783,161.334,83.858,387.0,1.684,110.854,92.764,424.0,0.022,,,0.0,,107.257,77.625,91.0,0.597,102.999,85.774,296.0,0.507,110.854,92.764,424.0,0.022
83.0,830.0,133.889,166.446,812.0,1.114,106.925,240.596,87.0,0.528,107.688,157.488,724.0,0.793,159.006,84.200,388.0,2.352,110.852,92.783,423.0,0.019,,,0.0,,106.925,78.036,87.0,0.528,103.235,85.993,301.0,0.321,110.852,92.783,423.0,0.019
84.0,840.0,132.796,166.912,810.0,1.188,106.751,240.996,84.0,0.436,107.742,158.389,727.0,0.903,156.587,84.691,389.0,2.469,110.844,92.780,421.0,0.009,,,0.0,,106.751,78.436,84.0,0.436,103.460,86.404,305.0,0.469,110.844,92.780,421.0,0.009
85.0,850.0,131.947,167.373,809.0,0.967,106.813,241.048,81.0,0.081,107.751,159.222,729.0,0.832,154.645,85.073,390.0,1.979,110.841,92.745,419.0,0.035,,,0.0,,106.813,78.488,81.0,0.081,103.560,86.789,309.0,0.398,110.841,92.745,419.0,0.035
