Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
37.0,370.0,311.479,147.764,830.0,0.851,72.804,145.501,807.0,0.221,128.158,228.070,23.0,0.963,310.333,66.224,327.0,2.007,312.173,94.948,502.0,0.084,68.333,94.948,502.0,0.084,80.104,66.278,304.0,0.057,128.158,65.510,23.0,0.963,,,0.0,
38.0,380.0,312.163,147.710,831.0,0.686,72.828,145.689,811.0,0.189,128.246,230.197,20.0,2.130,312.009,66.324,327.0,1.679,312.229,95.000,504.0,0.076,68.389,95.000,504.0,0.076,80.061,66.238,307.0,0.058,128.246,67.637,20.0,2.130,,,0.0,
39.0,390.0,313.102,147.743,830.0,0.940,72.903,146.093,814.0,0.411,127.754,231.735,16.0,1.615,314.269,66.347,327.0,2.260,312.316,95.060,503.0,0.106,68.476,95.060,503.0,0.106,80.036,66.201,311.0,0.045,127.754,69.175,16.0,1.615,,,0.0,
40.0,400.0,314.080,147.833,829.0,0.982,72.982,146.581,817.0,0.494,127.317,233.151,12.0,1.481,316.604,66.408,326.0,2.336,312.405,95.131,502.0,0.114,68.565,95.131,502.0,0.114,79.992,66.248,314.0,0.064,127.317,70.591,12.0,1.481,,,0.0,
41.0,410.0,314.904,147.674,828.0,0.838,73.032,146.764,819.0,0.190,125.170,235.324,8.0,3.055,318.640,66.392,325.0,2.037,312.454,95.154,503.0,0.054,68.614,95.154,503.0,0.054,80.002,66.221,316.0,0.029,125.170,72.764,8.0,3.055,,,0.0,
42.0,420.0,316.055,148.034,825.0,1.206,73.264,147.527,820.0,0.798,124.672,240.312,4.0,5.013,321.207,66.247,325.0,2.571,312.643,95.442,499.0,0.345,68.803,95.442,499.0,0.345,80.129,66.086,320.0,0.185,124.672,77.752,4.0,5.013,,,0.0,
43.0,430.0,316.776,149.117,818.0,1.302,73.528,148.808,815.0,1.307,123.825,249.936,2.0,9.661,322.583,66.197,328.0,1.376,312.843,95.724,489.0,0.345,69.003,95.724,489.0,0.345,80.271,66.034,325.0,0.151,123.825,87.376,2.0,9.661,,,0.0,
44.0,440.0,317.228,150.335,812.0,1.300,73.802,150.106,810.0,1.327,125.730,256.540,2.0,6.873,323.297,66.170,331.0,0.714,312.980,96.100,479.0,0.400,69.140,96.100,479.0,0.400,80.506,66.023,330.0,0.235,125.730,93.980,2.0,6.873,,,0.0,
45.0,450.0,317.672,151.130,808.0,0.911,74.002,151.023,807.0,0.939,134.620,266.700,1.0,13.500,323.971,65.989,334.0,0.699,313.146,96.333,472.0,0.286,69.306,96.333,472.0,0.286,80.557,65.903,333.0,0.130,134.620,104.140,1.0,13.500,,,0.0,
46.0,460.0,317.833,152.112,803.0,0.995,74.138,152.023,802.0,1.009,131.064,267.208,1.0,3.592,324.096,65.899,337.0,0.153,313.222,96.607,464.0,0.285,69.382,96.607,464.0,0.285,80.614,65.827,337.0,0.095,131.064,104.648,1.0,3.592,,,0.0,
47.0,470.0,318.049,152.980,801.0,0.894,74.270,152.943,801.0,0.930,121.920,269.240,0.0,9.367,324.351,65.794,341.0,0.276,313.315,96.852,459.0,0.262,69.475,96.852,459.0,0.262,80.659,65.764,341.0,0.077,121.920,106.680,0.0,9.367,,,0.0,
48.0,480.0,318.148,153.979,800.0,1.004,74.338,153.961,800.0,1.020,121.920,269.240,0.0,0.000,324.370,65.849,346.0,0.058,313.344,97.021,453.0,0.171,69.504,97.021,453.0,0.171,80.603,65.835,346.0,0.090,121.920,106.680,0.0,0.000,,,0.0,
49.0,490.0,318.245,155.043,797.0,1.068,74.436,155.025,796.0,1.069,121.920,269.240,0.0,0.000,324.265,65.935,350.0,0.136,313.466,97.240,445.0,0.251,69.626,97.240,445.0,0.251,80.497,65.920,350.0,0.137,121.920,106.680,0.0,0.000,,,0.0,
50.0,500.0,318.381,156.027,796.0,0.993,74.541,156.027,796.0,1.008,,,0.0,,324.368,66.001,355.0,0.122,313.492,97.437,440.0,0.199,69.652,97.437,440.0,0.199,80.528,66.001,355.0,0.086,,,0.0,,,,0.0,
51.0,510.0,318.499,157.310,791.0,1.288,74.659,157.310,791.0,1.288,,,0.0,,324.294,66.065,360.0,0.098,313.589,97.697,430.0,0.277,69.749,97.697,430.0,0.277,80.454,66.065,360.0,0.098,,,0.0,,,,0.0,
52.0,520.0,318.599,158.404,791.0,1.098,74.759,158.404,791.0,1.098,,,0.0,,324.254,66.195,365.0,0.136,313.678,97.908,425.0,0.229,69.838,97.908,425.0,0.229,80.414,66.195,365.0,0.136,,,0.0,,,,0.0,
53.0,530.0,318.743,160.017,784.0,1.619,74.903,160.017,784.0,1.619,,,0.0,,324.174,66.301,370.0,0.133,313.805,98.205,413.0,0.322,69.965,98.205,413.0,0.322,80.334,66.301,370.0,0.133,,,0.0,,,,0.0,
54.0,540.0,318.934,161.534,781.0,1.529,75.094,161.534,781.0,1.529,,,0.0,,324.212,66.413,376.0,0.118,313.921,98.497,403.0,0.314,70.081,98.497,403.0,0.314,80.372,66.413,376.0,0.118,,,0.0,,,,0.0,
55.0,550.0,319.177,163.427,775.0,1.909,75.337,163.427,775.0,1.909,,,0.0,,324.276,66.368,384.0,0.078,314.091,98.951,390.0,0.485,70.251,98.951,390.0,0.485,80.436,66.368,384.0,0.078,,,0.0,,,,0.0,
56.0,560.0,319.303,164.949,770.0,1.527,75.463,164.949,770.0,1.527,,,0.0,,324.228,66.494,389.0,0.135,314.178,99.285,380.0,0.345,70.338,99.285,380.0,0.345,80.388,66.494,389.0,0.135,,,0.0,,,,0.0,
57.0,570.0,319.489,166.445,764.0,1.508,75.649,166.445,764.0,1.508,,,0.0,,324.241,66.518,393.0,0.027,314.352,99.729,369.0,0.477,70.512,99.729,369.0,0.477,80.401,66.518,393.0,0.027,,,0.0,,,,0.0,
58.0,580.0,319.676,167.840,758.0,1.407,75.836,167.840,758.0,1.407,,,0.0,,324.325,66.571,397.0,0.099,314.467,100.170,360.0,0.456,70.627,100.170,360.0,0.456,80.485,66.571,397.0,0.099,,,0.0,,,,0.0,
59.0,590.0,319.907,169.530,753.0,1.706,76.067,169.530,753.0,1.706,,,0.0,,324.413,66.564,403.0,0.089,314.603,100.595,349.0,0.446,70.763,100.595,349.0,0.446,80.573,66.564,403.0,0.089,,,0.0,,,,0.0,
60.0,600.0,320.065,170.901,749.0,1.380,76.225,170.901,749.0,1.380,,,0.0,,324.444,66.544,408.0,0.037,314.705,100.906,339.0,0.327,70.865,100.906,339.0,0.327,80.604,66.544,408.0,0.037,,,0.0,,,,0.0,
61.0,610.0,320.218,171.932,745.0,1.042,76.378,171.932,745.0,1.042,,,0.0,,324.514,66.574,411.0,0.076,314.802,101.115,332.0,0.230,70.962,101.115,332.0,0.230,80.674,66.574,411.0,0.076,,,0.0,,,,0.0,
62.0,620.0,320.302,172.746,744.0,0.818,76.462,172.746,744.0,0.818,,,0.0,,324.550,66.617,415.0,0.056,314.825,101.354,328.0,0.241,70.985,101.354,328.0,0.241,80.710,66.617,415.0,0.056,,,0.0,,,,0.0,
63.0,630.0,320.374,173.315,744.0,0.574,76.534,173.315,744.0,0.574,,,0.0,,324.532,66.616,418.0,0.018,314.915,101.524,325.0,0.192,71.075,101.524,325.0,0.192,80.692,66.616,418.0,0.018,,,0.0,,,,0.0,
64.0,640.0,320.509,173.745,745.0,0.451,76.669,173.745,745.0,0.451,,,0.0,,324.635,66.506,421.0,0.151,315.016,101.653,323.0,0.164,71.176,101.653,323.0,0.164,80.795,66.506,421.0,0.151,,,0.0,,,,0.0,
65.0,650.0,320.639,174.041,749.0,0.324,76.799,174.041,749.0,0.324,,,0.0,,324.725,66.459,424.0,0.102,315.168,101.828,323.0,0.232,71.328,101.828,323.0,0.232,80.885,66.459,424.0,0.102,,,0.0,,,,0.0,
66.0,660.0,320.963,174.540,746.0,0.595,77.123,174.540,746.0,0.595,,,0.0,,325.079,66.304,425.0,0.386,315.352,102.124,319.0,0.348,71.512,102.124,319.0,0.348,81.239,66.304,425.0,0.386,,,0.0,,,,0.0,
67.0,670.0,321.529,174.553,741.0,0.566,77.689,174.553,741.0,0.566,,,0.0,,325.826,65.739,424.0,0.937,315.639,102.508,316.0,0.480,71.799,102.508,316.0,0.480,81.986,65.739,424.0,0.937,,,0.0,,,,0.0,
68.0,680.0,322.193,175.251,738.0,0.963,78.353,175.251,738.0,0.963,,,0.0,,326.571,65.203,426.0,0.918,316.100,103.206,310.0,0.836,72.260,103.206,310.0,0.836,82.731,65.203,426.0,0.918,,,0.0,,,,0.0,
69.0,690.0,322.891,175.598,731.0,0.780,79.051,175.598,731.0,0.780,,,0.0,,327.391,64.481,425.0,1.092,316.482,103.738,304.0,0.655,72.642,103.738,304.0,0.655,83.551,64.481,425.0,1.092,,,0.0,,,,0.0,
70.0,700.0,323.656,175.970,726.0,0.851,79.816,175.970,726.0,0.851,,,0.0,,328.308,63.759,425.0,1.167,316.931,104.522,299.0,0.904,73.091,104.522,299.0,0.904,84.468,63.759,425.0,1.167,,,0.0,,,,0.0,
71.0,710.0,324.552,176.307,723.0,0.958,80.712,176.307,723.0,0.958,,,0.0,,329.331,62.932,426.0,1.315,317.503,105.351,295.0,1.007,73.663,105.351,295.0,1.007,85.491,62.932,426.0,1.315,,,0.0,,,,0.0,
72.0,720.0,325.670,175.737,716.0,1.255,81.830,175.737,716.0,1.255,,,0.0,,330.815,61.966,418.0,1.771,318.233,106.551,295.0,1.404,74.393,106.551,295.0,1.404,86.975,61.966,418.0,1.771,,,0.0,,,,0.0,
73.0,730.0,327.079,175.193,713.0,1.510,83.239,175.193,713.0,1.510,,,0.0,,332.689,60.588,415.0,2.326,319.017,107.932,295.0,1.589,75.177,107.932,295.0,1.589,88.849,60.588,415.0,2.326,,,0.0,,,,0.0,
74.0,740.0,328.566,174.880,713.0,1.520,84.726,174.880,713.0,1.520,,,0.0,,334.526,59.168,413.0,2.322,320.085,109.587,296.0,1.969,76.245,109.587,296.0,1.969,90.686,59.168,413.0,2.322,,,0.0,,,,0.0,
75.0,750.0,330.224,174.886,706.0,1.658,86.384,174.886,706.0,1.658,,,0.0,,336.476,57.612,410.0,2.495,321.263,111.467,292.0,2.218,77.423,111.467,292.0,2.218,92.636,57.612,410.0,2.495,,,0.0,,,,0.0,
76.0,760.0,331.856,174.823,703.0,1.633,88.016,174.823,703.0,1.633,,,0.0,,338.421,55.993,408.0,2.530,322.439,113.427,290.0,2.286,78.599,113.427,290.0,2.286,94.581,55.993,408.0,2.530,,,0.0,,,,0.0,
77.0,770.0,333.418,174.804,698.0,1.562,89.578,174.804,698.0,1.562,,,0.0,,340.191,54.446,406.0,2.351,323.669,115.395,287.0,2.321,79.829,115.395,287.0,2.321,96.351,54.446,406.0,2.351,,,0.0,,,,0.0,
78.0,780.0,335.097,174.826,691.0,1.679,91.257,174.826,691.0,1.679,,,0.0,,342.081,52.641,403.0,2.614,324.990,117.549,283.0,2.527,81.150,117.549,283.0,2.527,98.241,52.641,403.0,2.614,,,0.0,,,,0.0,
79.0,790.0,336.797,175.106,684.0,1.723,92.957,175.106,684.0,1.723,,,0.0,,343.908,51.000,401.0,2.455,326.366,119.817,277.0,2.653,82.526,119.817,277.0,2.653,100.068,51.000,401.0,2.455,,,0.0,,,,0.0,
80.0,800.0,338.380,175.676,675.0,1.682,94.540,175.676,675.0,1.682,,,0.0,,345.467,49.448,399.0,2.199,327.755,122.198,270.0,2.757,83.915,122.198,270.0,2.757,101.627,49.448,399.0,2.199,,,0.0,,,,0.0,
81.0,810.0,339.876,176.515,665.0,1.715,96.036,176.515,665.0,1.715,,,0.0,,346.771,47.969,398.0,1.972,329.181,124.666,260.0,2.851,85.341,124.666,260.0,2.851,102.931,47.969,398.0,1.972,,,0.0,,,,0.0,
82.0,820.0,341.100,177.460,659.0,1.546,97.260,177.460,659.0,1.546,,,0.0,,347.734,46.884,401.0,1.451,330.402,126.737,251.0,2.404,86.562,126.737,251.0,2.404,103.894,46.884,401.0,1.451,,,0.0,,,,0.0,
83.0,830.0,342.151,178.026,655.0,1.194,98.311,178.026,655.0,1.194,,,0.0,,348.610,45.911,402.0,1.310,331.458,128.455,245.0,2.017,87.618,128.455,245.0,2.017,104.770,45.911,402.0,1.310,,,0.0,,,,0.0,
84.0,840.0,342.986,178.558,650.0,0.990,99.146,178.558,650.0,0.990,,,0.0,,349.256,44.969,403.0,1.142,332.346,130.164,239.0,1.925,88.506,130.164,239.0,1.925,105.416,44.969,403.0,1.142,,,0.0,,,,0.0,
85.0,850.0,343.702,179.248,649.0,0.993,99.862,179.248,649.0,0.993,,,0.0,,349.672,44.409,406.0,0.697,333.270,131.608,234.0,1.715,89.430,131.608,234.0,1.715,105.832,44.409,406.0,0.697,,,0.0,,,,0.0,
86.0,860.0,344.368,179.599,646.0,0.753,100.528,179.599,646.0,0.753,,,0.0,,350.144,43.627,408.0,0.914,334.057,132.865,230.0,1.483,90.217,132.865,230.0,1.483,106.304,43.627,408.0,0.914,,,0.0,,,,0.0,
87.0,870.0,344.880,179.938,647.0,0.614,101.040,179.938,647.0,0.614,,,0.0,,350.443,43.147,411.0,0.566,334.795,134.007,228.0,1.359,90.955,134.007,228.0,1.359,106.603,43.147,411.0,0.566,,,0.0,,,,0.0,
88.0,880.0,345.413,180.237,646.0,0.611,101.573,180.237,646.0,0.611,,,0.0,,350.786,42.576,412.0,0.666,335.563,135.250,225.0,1.461,91.723,135.250,225.0,1.461,106.946,42.576,412.0,0.666,,,0.0,,,,0.0,
89.0,890.0,345.907,180.530,645.0,0.574,102.067,180.530,645.0,0.574,,,0.0,,351.097,41.976,414.0,0.675,336.232,136.354,222.0,1.291,92.392,136.354,222.0,1.291,107.257,41.976,414.0,0.675,,,0.0,,,,0.0,
90.0,900.0,346.448,180.640,643.0,0.552,102.608,180.640,643.0,0.552,,,0.0,,351.435,41.291,414.0,0.764,337.024,137.446,219.0,1.350,93.184,137.446,219.0,1.350,107.595,41.291,414.0,0.764,,,0.0,,,,0.0,
91.0,910.0,346.934,181.024,641.0,0.619,103.094,181.024,641.0,0.619,,,0.0,,351.715,40.891,415.0,0.489,337.783,138.659,216.0,1.430,93.943,138.659,216.0,1.430,107.875,40.891,415.0,0.489,,,0.0,,,,0.0,
92.0,920.0,347.445,181.526,639.0,0.717,103.605,181.526,639.0,0.717,,,0.0,,352.010,40.527,417.0,0.468,338.489,139.762,212.0,1.309,94.649,139.762,212.0,1.309,108.170,40.527,417.0,0.468,,,0.0,,,,0.0,
93.0,930.0,347.819,181.846,639.0,0.492,103.979,181.846,639.0,0.492,,,0.0,,352.231,40.244,420.0,0.359,338.983,140.449,209.0,0.847,95.143,140.449,209.0,0.847,108.391,40.244,420.0,0.359,,,0.0,,,,0.0,
94.0,940.0,347.842,181.332,643.0,0.515,104.002,181.332,643.0,0.515,,,0.0,,352.424,40.061,422.0,0.266,338.734,139.514,211.0,0.968,94.894,139.514,211.0,0.968,108.584,40.061,422.0,0.266,,,0.0,,,,0.0,
