Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
10.0,100.0,258.948,108.541,1069.0,0.089,95.705,108.683,621.0,0.037,147.251,108.344,448.0,0.099,264.599,57.363,93.0,0.392,258.407,97.879,975.0,0.079,92.474,97.942,567.0,0.005,129.540,58.590,54.0,0.000,114.591,55.670,39.0,0.085,150.387,97.792,409.0,0.024
11.0,110.0,258.801,108.475,1069.0,0.161,95.706,108.650,620.0,0.033,147.260,108.233,449.0,0.112,264.867,57.307,93.0,0.274,258.223,97.863,976.0,0.185,92.476,97.925,566.0,0.017,129.575,58.549,54.0,0.054,114.569,55.587,39.0,0.086,150.370,97.778,410.0,0.023
12.0,120.0,258.714,108.344,1069.0,0.157,95.675,108.602,619.0,0.057,147.314,107.989,449.0,0.250,265.716,57.274,92.0,0.850,258.054,97.842,977.0,0.171,92.464,97.911,566.0,0.019,129.469,58.550,54.0,0.106,114.524,55.482,38.0,0.114,150.365,97.747,411.0,0.031
13.0,130.0,258.609,108.308,1068.0,0.111,95.697,108.598,618.0,0.022,147.300,107.909,449.0,0.081,265.954,57.214,92.0,0.245,257.918,97.814,976.0,0.139,92.473,97.889,564.0,0.024,129.558,58.503,54.0,0.100,114.475,55.397,38.0,0.098,150.342,97.710,411.0,0.044
14.0,140.0,258.632,108.214,1067.0,0.096,95.688,108.574,618.0,0.025,147.332,107.718,449.0,0.194,266.773,57.058,91.0,0.834,257.871,97.809,976.0,0.046,92.467,97.887,564.0,0.007,129.576,58.450,54.0,0.056,114.275,55.067,37.0,0.386,150.345,97.702,411.0,0.009
15.0,150.0,258.483,108.112,1067.0,0.180,95.660,108.481,617.0,0.098,147.364,107.607,450.0,0.116,266.490,56.945,91.0,0.305,257.740,97.778,977.0,0.135,92.462,97.867,564.0,0.020,129.540,58.360,53.0,0.096,114.198,54.929,37.0,0.158,150.367,97.657,413.0,0.050
16.0,160.0,258.261,107.991,1069.0,0.253,95.609,108.376,617.0,0.117,147.399,107.465,452.0,0.146,266.212,56.883,90.0,0.284,257.531,97.766,980.0,0.210,92.454,97.866,565.0,0.008,129.377,58.312,53.0,0.170,114.172,54.854,37.0,0.079,150.371,97.629,415.0,0.028
17.0,170.0,258.156,107.981,1070.0,0.105,95.599,108.376,617.0,0.010,147.354,107.442,453.0,0.051,266.212,56.883,90.0,0.000,257.417,97.756,980.0,0.115,92.441,97.859,564.0,0.015,129.377,58.312,53.0,0.000,114.172,54.854,37.0,0.000,150.318,97.616,415.0,0.054
18.0,180.0,258.028,107.962,1069.0,0.129,95.609,108.391,616.0,0.018,147.340,107.379,453.0,0.064,266.413,56.863,90.0,0.202,257.259,97.748,979.0,0.157,92.446,97.857,563.0,0.006,129.377,58.312,53.0,0.000,114.146,54.799,37.0,0.061,150.292,97.600,416.0,0.031
19.0,190.0,257.883,107.901,1068.0,0.158,95.589,108.378,615.0,0.023,147.340,107.254,453.0,0.125,266.764,56.828,89.0,0.352,257.074,97.753,979.0,0.185,92.431,97.870,562.0,0.020,129.413,58.360,52.0,0.060,114.118,54.632,37.0,0.169,150.259,97.595,417.0,0.033
20.0,200.0,257.552,107.932,1067.0,0.332,95.570,108.475,612.0,0.098,147.359,107.202,455.0,0.055,266.945,56.812,89.0,0.182,256.695,97.765,978.0,0.379,92.384,97.908,560.0,0.061,129.468,58.330,53.0,0.062,114.118,54.632,37.0,0.000,150.269,97.573,418.0,0.024
21.0,210.0,257.244,107.957,1066.0,0.309,95.535,108.501,610.0,0.044,147.353,107.229,456.0,0.027,266.743,56.832,89.0,0.204,256.375,97.760,977.0,0.321,92.332,97.893,557.0,0.055,129.468,58.330,53.0,0.000,114.144,54.688,37.0,0.062,150.264,97.585,419.0,0.012
22.0,220.0,256.745,108.047,1063.0,0.507,95.506,108.653,606.0,0.154,147.332,107.245,457.0,0.026,266.243,56.922,90.0,0.508,255.871,97.792,974.0,0.505,92.283,97.973,553.0,0.094,129.395,58.402,53.0,0.102,114.068,54.816,37.0,0.149,150.259,97.554,420.0,0.031
23.0,230.0,256.242,108.124,1060.0,0.509,95.503,108.781,601.0,0.128,147.328,107.263,459.0,0.018,265.935,56.907,90.0,0.309,255.347,97.840,970.0,0.526,92.259,98.052,549.0,0.083,129.413,58.360,52.0,0.046,114.172,54.854,37.0,0.110,150.247,97.564,422.0,0.015
24.0,240.0,255.763,108.308,1055.0,0.514,95.612,109.112,595.0,0.349,147.326,107.266,459.0,0.004,266.319,57.023,90.0,0.401,254.778,97.928,965.0,0.576,92.328,98.196,542.0,0.160,129.306,58.546,53.0,0.215,114.172,54.854,37.0,0.000,150.240,97.584,422.0,0.022
25.0,250.0,255.373,108.407,1051.0,0.402,95.655,109.296,591.0,0.189,147.317,107.265,460.0,0.009,266.319,57.023,90.0,0.000,254.348,97.994,961.0,0.435,92.348,98.307,538.0,0.113,129.306,58.546,53.0,0.000,114.172,54.854,37.0,0.000,150.226,97.595,423.0,0.017
26.0,260.0,254.538,108.623,1041.0,0.862,95.752,109.646,581.0,0.364,147.303,107.332,461.0,0.068,265.887,57.041,90.0,0.432,253.461,98.092,951.0,0.892,92.391,98.482,528.0,0.180,129.306,58.546,53.0,0.000,114.147,54.912,37.0,0.063,150.231,97.606,423.0,0.012
27.0,270.0,253.507,108.913,1027.0,1.071,96.073,110.162,567.0,0.607,147.275,107.377,461.0,0.053,265.596,56.980,91.0,0.297,252.337,98.212,937.0,1.130,92.638,98.717,514.0,0.341,129.360,58.516,53.0,0.062,114.022,54.817,38.0,0.157,150.231,97.599,423.0,0.008
28.0,280.0,253.268,108.978,1024.0,0.247,96.106,110.291,564.0,0.133,147.266,107.372,461.0,0.010,265.596,56.980,91.0,0.000,252.072,98.248,934.0,0.268,92.654,98.792,511.0,0.077,129.360,58.516,53.0,0.000,114.022,54.817,38.0,0.000,150.222,97.593,423.0,0.011
29.0,290.0,252.795,109.049,1020.0,0.479,96.113,110.440,558.0,0.149,147.288,107.365,461.0,0.023,265.734,56.930,91.0,0.147,251.531,98.262,929.0,0.541,92.620,98.819,505.0,0.044,129.343,58.426,53.0,0.092,114.022,54.817,38.0,0.000,150.242,97.597,424.0,0.021
30.0,300.0,252.056,109.229,1013.0,0.760,96.228,110.688,550.0,0.274,147.242,107.492,462.0,0.135,265.011,57.138,91.0,0.752,250.772,98.274,921.0,0.759,92.691,98.848,497.0,0.077,129.254,58.694,53.0,0.283,114.050,54.964,38.0,0.150,150.226,97.601,424.0,0.016
31.0,310.0,251.379,109.402,1006.0,0.699,96.265,110.948,543.0,0.262,147.226,107.587,463.0,0.096,264.364,57.257,92.0,0.658,250.076,98.327,915.0,0.697,92.693,98.955,490.0,0.107,129.146,58.802,53.0,0.152,114.127,55.121,38.0,0.175,150.228,97.602,424.0,0.002
32.0,320.0,250.838,109.476,1000.0,0.546,96.347,111.101,537.0,0.174,147.229,107.591,463.0,0.005,264.163,57.322,92.0,0.211,249.493,98.335,908.0,0.583,92.758,98.981,484.0,0.069,129.020,58.880,53.0,0.149,114.176,55.171,38.0,0.070,150.227,97.599,424.0,0.003
33.0,330.0,250.619,109.583,997.0,0.243,96.384,111.294,534.0,0.196,147.245,107.609,463.0,0.024,264.495,57.302,92.0,0.332,249.208,98.371,905.0,0.287,92.772,99.035,480.0,0.056,128.828,58.835,53.0,0.197,114.176,55.171,38.0,0.000,150.245,97.618,424.0,0.026
34.0,340.0,250.156,109.793,991.0,0.509,96.515,111.593,528.0,0.326,147.213,107.738,463.0,0.133,264.283,57.505,93.0,0.293,248.699,98.422,898.0,0.512,92.850,99.129,474.0,0.122,128.867,59.034,54.0,0.203,114.374,55.390,39.0,0.295,150.225,97.630,424.0,0.024
35.0,350.0,249.735,109.904,988.0,0.435,96.521,111.801,525.0,0.208,147.189,107.756,464.0,0.030,264.379,57.544,93.0,0.103,248.219,98.493,896.0,0.485,92.830,99.232,471.0,0.105,128.780,59.098,54.0,0.108,114.374,55.390,39.0,0.000,150.192,97.674,425.0,0.055
36.0,360.0,249.493,110.029,987.0,0.272,96.549,112.020,523.0,0.221,147.196,107.788,464.0,0.032,264.690,57.594,93.0,0.315,247.905,98.522,894.0,0.315,92.823,99.278,468.0,0.047,128.629,59.185,54.0,0.174,114.422,55.375,39.0,0.051,150.201,97.689,425.0,0.018
37.0,370.0,248.950,110.123,984.0,0.551,96.645,112.204,518.0,0.208,147.171,107.809,466.0,0.033,264.444,57.587,94.0,0.246,247.318,98.532,890.0,0.588,92.885,99.331,463.0,0.081,128.614,59.096,54.0,0.090,114.470,55.492,39.0,0.126,150.180,97.663,426.0,0.033
38.0,380.0,248.686,110.430,982.0,0.405,96.700,112.695,515.0,0.494,147.154,107.926,466.0,0.118,264.860,58.007,95.0,0.591,246.948,98.595,886.0,0.375,92.905,99.437,460.0,0.108,128.067,59.716,56.0,0.826,114.588,55.608,40.0,0.166,150.179,97.687,427.0,0.024
39.0,390.0,248.283,110.553,976.0,0.421,96.780,112.944,510.0,0.261,147.176,107.935,466.0,0.024,265.134,58.101,95.0,0.290,246.456,98.611,880.0,0.492,92.933,99.477,454.0,0.049,128.057,59.869,56.0,0.154,114.588,55.608,40.0,0.000,150.206,97.688,426.0,0.027
40.0,400.0,247.757,110.685,971.0,0.543,96.831,113.221,505.0,0.281,147.170,107.940,466.0,0.007,265.367,58.148,96.0,0.238,245.830,98.649,875.0,0.626,92.935,99.549,449.0,0.072,127.979,59.942,56.0,0.107,114.588,55.608,40.0,0.000,150.196,97.702,427.0,0.017
41.0,410.0,247.523,110.854,966.0,0.288,96.860,113.471,501.0,0.252,147.110,108.033,465.0,0.111,265.559,58.241,96.0,0.213,245.534,98.727,870.0,0.307,92.934,99.636,445.0,0.087,127.834,60.093,56.0,0.209,114.588,55.608,40.0,0.000,150.139,97.777,425.0,0.094
42.0,420.0,246.919,111.066,959.0,0.641,96.973,113.922,494.0,0.465,147.091,108.030,465.0,0.020,265.830,58.331,96.0,0.286,244.806,98.798,863.0,0.731,93.001,99.800,437.0,0.177,127.593,60.233,57.0,0.278,114.588,55.608,40.0,0.000,150.120,97.767,425.0,0.022
43.0,430.0,246.547,111.176,956.0,0.387,96.997,114.149,491.0,0.228,147.063,108.040,465.0,0.030,265.920,58.282,96.0,0.103,244.372,98.862,859.0,0.439,92.992,99.905,434.0,0.105,127.547,60.245,57.0,0.048,114.540,55.463,40.0,0.152,150.092,97.797,425.0,0.041
44.0,440.0,246.302,111.409,954.0,0.338,97.130,114.647,488.0,0.516,147.037,108.013,466.0,0.037,267.216,58.563,98.0,1.326,243.916,98.889,857.0,0.457,93.033,99.981,430.0,0.087,127.459,60.676,58.0,0.439,114.540,55.463,40.0,0.000,150.058,97.786,426.0,0.036
45.0,450.0,246.008,111.624,949.0,0.365,97.130,114.995,485.0,0.348,146.931,108.106,464.0,0.141,267.281,58.746,98.0,0.194,243.548,98.941,851.0,0.371,93.016,100.056,426.0,0.076,127.022,60.992,59.0,0.540,114.516,55.433,40.0,0.039,149.965,97.822,425.0,0.100
46.0,460.0,245.689,111.812,946.0,0.371,97.234,115.352,481.0,0.372,146.919,108.147,465.0,0.043,267.815,58.891,99.0,0.553,243.100,98.987,847.0,0.450,93.044,100.144,422.0,0.093,127.096,61.174,59.0,0.197,114.587,55.498,40.0,0.096,149.951,97.837,425.0,0.020
47.0,470.0,245.150,112.101,943.0,0.611,97.333,115.840,477.0,0.498,146.835,108.273,466.0,0.152,267.668,59.068,100.0,0.230,242.467,99.052,842.0,0.636,93.082,100.258,417.0,0.120,126.873,61.574,60.0,0.458,114.536,55.345,40.0,0.161,149.900,97.871,425.0,0.061
48.0,480.0,244.914,112.124,941.0,0.237,97.349,115.955,475.0,0.116,146.832,108.222,466.0,0.051,267.877,59.062,100.0,0.209,242.172,99.050,841.0,0.295,93.089,100.270,415.0,0.013,126.736,61.594,60.0,0.138,114.466,55.280,40.0,0.096,149.891,97.862,426.0,0.012
49.0,490.0,244.508,112.259,937.0,0.428,97.412,116.220,471.0,0.273,146.777,108.258,466.0,0.065,267.756,59.024,101.0,0.126,241.700,99.059,836.0,0.472,93.119,100.313,411.0,0.053,126.549,61.621,60.0,0.189,114.441,55.143,40.0,0.140,149.853,97.850,426.0,0.040
50.0,500.0,243.845,112.446,933.0,0.688,97.501,116.641,465.0,0.430,146.715,108.267,467.0,0.064,268.034,59.162,101.0,0.311,240.896,99.121,831.0,0.807,93.156,100.429,405.0,0.122,126.379,61.836,61.0,0.274,114.441,55.143,40.0,0.000,149.777,97.882,427.0,0.081
51.0,510.0,243.469,112.715,929.0,0.462,97.608,117.042,462.0,0.415,146.617,108.437,467.0,0.196,267.737,59.090,103.0,0.306,240.447,99.151,826.0,0.449,93.153,100.489,400.0,0.060,126.541,61.990,62.0,0.224,114.392,54.756,41.0,0.390,149.737,97.894,426.0,0.042
52.0,520.0,243.019,112.961,923.0,0.513,97.705,117.477,457.0,0.445,146.526,108.538,466.0,0.136,267.729,59.152,104.0,0.063,239.895,99.213,820.0,0.556,93.204,100.598,395.0,0.120,126.305,62.166,62.0,0.295,114.415,54.641,41.0,0.118,149.661,97.927,425.0,0.083
53.0,530.0,242.568,113.063,920.0,0.462,97.774,117.711,453.0,0.245,146.464,108.552,467.0,0.063,267.681,59.144,104.0,0.049,239.373,99.241,816.0,0.523,93.228,100.674,391.0,0.080,126.327,62.164,62.0,0.022,114.414,54.629,42.0,0.012,149.600,97.924,425.0,0.062
54.0,540.0,242.322,113.212,918.0,0.288,97.829,117.940,451.0,0.236,146.376,108.645,467.0,0.128,267.200,59.105,105.0,0.483,239.119,99.251,814.0,0.254,93.268,100.705,389.0,0.050,126.133,62.339,63.0,0.261,114.413,54.297,42.0,0.332,149.543,97.923,425.0,0.056
55.0,550.0,241.752,113.355,913.0,0.588,97.907,118.175,446.0,0.247,146.279,108.752,467.0,0.144,266.355,58.980,105.0,0.854,238.559,99.317,808.0,0.564,93.325,100.822,384.0,0.130,126.089,62.345,62.0,0.045,114.345,54.042,42.0,0.264,149.475,97.957,425.0,0.077
56.0,560.0,241.320,113.486,911.0,0.451,97.978,118.498,443.0,0.331,146.164,108.740,468.0,0.115,266.863,59.075,105.0,0.517,237.987,99.376,806.0,0.575,93.354,100.914,380.0,0.096,126.003,62.498,63.0,0.176,114.367,54.007,42.0,0.042,149.331,98.002,425.0,0.151
57.0,570.0,240.966,113.662,909.0,0.396,98.050,118.850,440.0,0.359,146.126,108.787,469.0,0.061,266.871,59.317,106.0,0.241,237.551,99.396,803.0,0.437,93.402,100.977,377.0,0.080,125.760,62.857,63.0,0.434,114.434,54.063,43.0,0.087,149.297,97.997,426.0,0.035
58.0,580.0,240.466,113.747,910.0,0.506,98.033,118.960,439.0,0.111,146.001,108.892,471.0,0.163,266.226,59.243,106.0,0.649,237.052,99.425,803.0,0.499,93.368,100.986,375.0,0.036,125.677,62.894,63.0,0.090,114.433,53.877,43.0,0.185,149.182,98.056,428.0,0.129
59.0,590.0,239.821,113.892,908.0,0.661,98.036,119.128,435.0,0.168,145.862,109.071,473.0,0.227,264.926,59.168,107.0,1.302,236.454,99.429,801.0,0.598,93.325,101.007,372.0,0.048,125.677,62.894,63.0,0.000,114.278,53.802,44.0,0.172,149.103,98.060,429.0,0.079
60.0,600.0,239.516,113.972,906.0,0.315,98.096,119.268,433.0,0.153,145.785,109.126,473.0,0.095,264.751,59.176,107.0,0.175,236.119,99.462,798.0,0.337,93.366,101.055,369.0,0.063,125.677,62.894,63.0,0.000,114.278,53.836,44.0,0.035,149.026,98.089,429.0,0.082
61.0,610.0,239.196,114.083,905.0,0.339,98.119,119.492,431.0,0.225,145.707,109.162,474.0,0.086,264.740,59.176,108.0,0.011,235.738,99.510,797.0,0.383,93.361,101.137,367.0,0.082,125.588,62.916,64.0,0.092,114.214,53.799,44.0,0.075,148.951,98.118,429.0,0.080
62.0,620.0,239.147,114.213,903.0,0.139,98.139,119.681,430.0,0.190,145.584,109.238,473.0,0.145,264.802,59.337,108.0,0.172,235.648,99.529,795.0,0.092,93.370,101.151,366.0,0.017,125.432,63.163,64.0,0.291,114.128,53.819,44.0,0.088,148.841,98.143,428.0,0.113
63.0,630.0,239.025,114.382,901.0,0.209,98.245,119.993,429.0,0.329,145.508,109.291,472.0,0.093,265.284,59.469,109.0,0.500,235.412,99.572,792.0,0.240,93.454,101.195,364.0,0.095,125.236,63.348,65.0,0.270,114.128,53.819,44.0,0.000,148.760,98.192,428.0,0.095
64.0,640.0,239.074,114.703,899.0,0.324,98.345,120.417,428.0,0.435,145.379,109.511,471.0,0.254,265.083,59.658,111.0,0.277,235.419,99.592,788.0,0.021,93.494,101.211,362.0,0.042,125.128,63.873,66.0,0.536,114.004,53.530,45.0,0.315,148.704,98.214,426.0,0.061
65.0,650.0,239.563,115.033,892.0,0.590,98.389,120.668,427.0,0.255,145.151,109.852,465.0,0.410,265.115,59.704,112.0,0.056,235.925,99.672,780.0,0.512,93.505,101.248,361.0,0.039,125.026,63.998,66.0,0.162,114.049,53.452,45.0,0.090,148.535,98.313,419.0,0.196
66.0,660.0,239.911,115.393,888.0,0.501,98.434,120.999,427.0,0.334,144.937,110.193,461.0,0.402,264.650,59.745,113.0,0.466,236.310,99.735,774.0,0.390,93.550,101.283,360.0,0.057,124.644,64.252,67.0,0.458,113.950,53.203,46.0,0.268,148.406,98.389,414.0,0.150
67.0,670.0,240.157,115.790,886.0,0.467,98.444,121.490,428.0,0.491,144.695,110.462,458.0,0.362,264.822,59.900,116.0,0.232,236.475,99.766,770.0,0.168,93.556,101.291,359.0,0.010,123.984,64.479,69.0,0.698,113.751,53.184,47.0,0.199,148.234,98.433,411.0,0.178
68.0,680.0,240.940,116.212,879.0,0.889,98.478,121.871,429.0,0.383,144.454,110.826,451.0,0.436,265.045,59.910,117.0,0.223,237.227,99.847,762.0,0.757,93.571,101.306,359.0,0.022,123.635,64.743,70.0,0.438,113.697,52.770,47.0,0.417,148.068,98.548,403.0,0.202
69.0,690.0,241.332,116.710,878.0,0.634,98.462,122.589,430.0,0.718,144.308,111.061,448.0,0.277,265.897,60.404,120.0,0.985,237.447,99.909,758.0,0.229,93.568,101.350,358.0,0.044,122.765,65.485,72.0,1.143,113.781,52.728,48.0,0.094,147.952,98.619,400.0,0.136
70.0,700.0,241.990,117.314,875.0,0.893,98.498,123.383,432.0,0.795,144.077,111.392,443.0,0.403,266.646,60.728,123.0,0.815,237.958,99.986,752.0,0.517,93.592,101.401,358.0,0.057,122.009,66.168,75.0,1.018,113.611,52.336,48.0,0.428,147.812,98.704,395.0,0.164
71.0,710.0,243.407,117.988,874.0,1.570,98.605,124.111,438.0,0.735,143.858,111.834,436.0,0.494,268.316,61.286,127.0,1.761,239.181,100.027,747.0,1.223,93.710,101.284,360.0,0.166,121.200,66.903,78.0,1.094,113.558,52.298,49.0,0.065,147.674,98.857,387.0,0.205
72.0,720.0,245.518,118.236,883.0,2.126,98.542,124.199,452.0,0.109,143.734,111.971,431.0,0.184,270.315,61.616,130.0,2.027,241.252,100.011,753.0,2.072,93.714,101.116,371.0,0.168,120.685,67.506,81.0,0.793,113.379,51.806,49.0,0.524,147.598,98.937,382.0,0.111
73.0,730.0,248.358,118.005,899.0,2.849,98.072,123.080,475.0,1.214,143.524,112.319,424.0,0.406,271.231,62.033,131.0,1.006,244.444,99.766,768.0,3.201,93.409,100.409,392.0,0.771,120.182,68.020,83.0,0.719,113.321,51.845,49.0,0.071,147.437,99.095,375.0,0.225
74.0,740.0,252.292,117.615,927.0,3.953,97.327,121.579,511.0,1.675,143.332,112.754,416.0,0.476,272.461,62.399,134.0,1.283,248.913,99.508,793.0,4.476,92.886,99.691,425.0,0.888,119.525,68.427,85.0,0.773,113.321,51.845,49.0,0.000,147.311,99.297,368.0,0.238
75.0,750.0,255.174,117.631,942.0,2.882,97.162,121.177,533.0,0.435,143.187,113.004,409.0,0.289,274.075,62.837,136.0,1.672,252.008,99.446,806.0,3.096,92.865,99.487,446.0,0.206,119.029,68.989,88.0,0.750,113.237,51.693,48.0,0.174,147.217,99.396,360.0,0.136
76.0,760.0,256.667,118.236,938.0,1.610,97.220,121.792,539.0,0.617,142.929,113.444,400.0,0.510,275.390,63.059,139.0,1.334,253.436,99.576,799.0,1.434,92.912,99.614,448.0,0.136,118.590,69.258,90.0,0.515,113.200,51.507,48.0,0.189,147.045,99.527,351.0,0.217
77.0,770.0,257.965,119.055,931.0,1.536,97.387,122.725,540.0,0.948,142.674,113.973,390.0,0.587,277.002,63.433,143.0,1.655,254.538,99.669,788.0,1.106,93.019,99.668,446.0,0.120,118.130,69.654,94.0,0.606,113.167,51.438,49.0,0.076,146.898,99.671,341.0,0.206
78.0,780.0,259.353,119.960,921.0,1.657,97.497,123.603,542.0,0.885,142.318,114.758,379.0,0.862,277.640,63.814,147.0,0.742,255.914,99.807,774.0,1.383,93.098,99.772,445.0,0.130,117.634,70.139,97.0,0.694,113.145,51.403,49.0,0.041,146.706,99.854,330.0,0.265
79.0,790.0,260.707,120.593,907.0,1.494,97.552,124.263,540.0,0.662,142.056,115.195,367.0,0.509,278.975,63.968,148.0,1.344,257.199,99.956,759.0,1.293,93.157,99.915,441.0,0.155,117.151,70.298,99.0,0.508,113.053,51.164,49.0,0.256,146.535,100.013,318.0,0.233
80.0,800.0,262.521,121.354,899.0,1.967,97.611,125.040,543.0,0.779,141.808,115.718,355.0,0.579,280.879,64.268,151.0,1.928,258.866,100.058,748.0,1.670,93.204,99.949,441.0,0.058,116.598,70.593,102.0,0.627,112.945,50.918,48.0,0.269,146.395,100.215,307.0,0.246
81.0,810.0,264.270,122.082,891.0,1.895,97.607,125.676,547.0,0.637,141.493,116.366,344.0,0.720,281.959,64.535,154.0,1.112,260.624,100.125,737.0,1.760,93.195,99.990,442.0,0.043,116.108,70.825,105.0,0.542,112.948,50.904,49.0,0.014,146.219,100.326,295.0,0.208
82.0,820.0,267.029,122.822,884.0,2.856,97.571,126.197,555.0,0.523,141.179,117.111,328.0,0.809,283.778,65.017,157.0,1.882,263.461,100.165,726.0,2.837,93.198,99.930,446.0,0.060,115.507,71.359,109.0,0.804,112.816,50.668,48.0,0.271,146.080,100.540,280.0,0.256
83.0,830.0,269.562,123.463,881.0,2.613,97.560,126.620,565.0,0.423,140.908,117.810,316.0,0.750,285.090,65.287,160.0,1.340,266.162,100.228,720.0,2.702,93.255,99.980,453.0,0.075,114.936,71.573,112.0,0.609,112.772,50.588,48.0,0.091,145.984,100.650,267.0,0.146
