Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
10.0,100.0,256.186,146.849,1428.0,0.064,106.901,151.761,727.0,0.046,158.116,141.754,701.0,0.030,257.396,44.821,682.0,0.041,254.988,91.329,744.0,0.073,97.791,94.418,369.0,0.099,116.218,48.333,357.0,0.079,144.481,40.958,325.0,0.005,169.955,88.298,375.0,0.013
11.0,110.0,256.181,146.845,1426.0,0.006,106.906,151.773,726.0,0.013,158.124,141.735,700.0,0.020,257.381,44.818,681.0,0.015,254.992,91.283,743.0,0.047,97.772,94.421,368.0,0.019,116.242,48.324,357.0,0.026,144.481,40.965,324.0,0.007,169.984,88.203,375.0,0.098
12.0,120.0,256.308,146.894,1428.0,0.136,106.921,151.766,728.0,0.016,158.090,141.827,700.0,0.098,257.447,44.829,682.0,0.067,255.175,91.331,743.0,0.189,97.793,94.443,369.0,0.031,116.261,48.349,357.0,0.031,144.477,40.955,325.0,0.011,169.950,88.262,374.0,0.068
13.0,130.0,256.349,146.882,1428.0,0.042,106.920,151.739,728.0,0.027,158.090,141.827,700.0,0.000,257.447,44.829,682.0,0.000,255.254,91.355,744.0,0.082,97.808,94.486,370.0,0.045,116.261,48.349,357.0,0.000,144.477,40.955,325.0,0.000,169.950,88.262,374.0,0.000
14.0,140.0,256.225,146.847,1429.0,0.129,106.923,151.681,728.0,0.058,158.092,141.830,701.0,0.003,257.264,44.803,682.0,0.185,255.186,91.388,745.0,0.076,97.817,94.521,370.0,0.036,116.277,48.330,357.0,0.025,144.482,40.935,325.0,0.021,169.945,88.300,375.0,0.038
15.0,150.0,256.187,146.809,1431.0,0.054,106.877,151.719,728.0,0.059,158.121,141.716,702.0,0.117,257.389,44.811,682.0,0.126,254.998,91.303,745.0,0.206,97.756,94.398,369.0,0.138,116.216,48.333,357.0,0.061,144.482,40.938,325.0,0.003,169.960,88.264,376.0,0.039
16.0,160.0,256.072,146.735,1428.0,0.137,106.878,151.637,726.0,0.082,158.133,141.664,702.0,0.054,257.249,44.781,681.0,0.143,254.908,91.308,745.0,0.091,97.767,94.431,369.0,0.035,116.228,48.270,356.0,0.064,144.486,40.955,325.0,0.017,169.958,88.249,376.0,0.015
17.0,170.0,256.052,146.699,1428.0,0.042,106.865,151.566,726.0,0.072,158.133,141.664,702.0,0.000,257.179,44.761,680.0,0.073,254.934,91.306,745.0,0.026,97.772,94.424,369.0,0.009,116.213,48.235,356.0,0.038,144.486,40.955,325.0,0.000,169.958,88.249,376.0,0.000
18.0,180.0,256.144,146.675,1428.0,0.095,106.887,151.488,727.0,0.081,158.129,141.687,701.0,0.024,257.167,44.750,680.0,0.016,255.122,91.302,745.0,0.188,97.804,94.448,370.0,0.041,116.249,48.216,355.0,0.041,144.486,40.955,325.0,0.000,169.971,88.205,376.0,0.046
19.0,190.0,256.180,146.632,1429.0,0.056,106.871,151.441,727.0,0.049,158.136,141.644,701.0,0.044,257.224,44.719,680.0,0.065,255.140,91.293,746.0,0.020,97.793,94.428,370.0,0.023,116.235,48.174,356.0,0.045,144.486,40.932,324.0,0.022,169.969,88.207,376.0,0.002
20.0,200.0,256.133,146.522,1428.0,0.120,106.861,151.372,727.0,0.070,158.134,141.495,701.0,0.149,257.207,44.665,679.0,0.057,255.068,91.277,747.0,0.074,97.793,94.428,370.0,0.000,116.229,48.134,355.0,0.040,144.437,40.862,324.0,0.086,169.965,88.179,377.0,0.028
21.0,210.0,256.121,146.517,1430.0,0.012,106.858,151.405,727.0,0.034,158.145,141.453,702.0,0.044,257.257,44.672,679.0,0.050,255.002,91.305,748.0,0.071,97.806,94.451,370.0,0.027,116.205,48.143,355.0,0.026,144.437,40.862,324.0,0.000,169.960,88.216,377.0,0.038
22.0,220.0,256.151,146.520,1430.0,0.030,106.867,151.456,728.0,0.051,158.170,141.406,702.0,0.053,257.359,44.698,679.0,0.105,254.967,91.301,748.0,0.036,97.806,94.451,370.0,0.000,116.212,48.178,356.0,0.036,144.442,40.872,324.0,0.011,169.983,88.212,378.0,0.023
23.0,230.0,256.073,146.471,1431.0,0.092,106.867,151.314,727.0,0.142,158.181,141.462,703.0,0.057,257.167,44.702,679.0,0.192,254.993,91.265,749.0,0.045,97.808,94.406,371.0,0.046,116.242,48.137,355.0,0.052,144.481,40.942,324.0,0.080,169.986,88.183,378.0,0.029
24.0,240.0,256.058,146.456,1430.0,0.022,106.863,151.286,727.0,0.028,158.181,141.462,703.0,0.000,257.134,44.690,679.0,0.035,254.993,91.265,749.0,0.000,97.808,94.406,371.0,0.000,116.239,48.115,355.0,0.022,144.481,40.942,324.0,0.000,169.986,88.183,378.0,0.000
25.0,250.0,256.038,146.408,1431.0,0.053,106.856,151.326,728.0,0.040,158.178,141.323,704.0,0.139,257.231,44.662,679.0,0.101,254.870,91.272,750.0,0.124,97.808,94.406,371.0,0.000,116.215,48.126,355.0,0.027,144.437,40.862,324.0,0.091,169.971,88.206,379.0,0.027
26.0,260.0,256.093,146.376,1432.0,0.064,106.858,151.302,728.0,0.023,158.178,141.277,704.0,0.046,257.295,44.679,679.0,0.067,254.918,91.257,751.0,0.051,97.801,94.379,371.0,0.028,116.236,48.172,355.0,0.050,144.413,40.843,324.0,0.031,169.978,88.199,379.0,0.010
27.0,270.0,256.194,146.336,1431.0,0.109,106.858,151.147,729.0,0.156,158.157,141.345,702.0,0.071,257.277,44.656,678.0,0.029,255.128,91.237,750.0,0.211,97.770,94.327,372.0,0.060,116.305,48.141,355.0,0.076,144.422,40.833,323.0,0.013,169.961,88.194,378.0,0.018
28.0,280.0,256.183,146.402,1432.0,0.067,106.841,151.172,729.0,0.030,158.153,141.454,703.0,0.109,257.236,44.686,679.0,0.050,255.142,91.238,750.0,0.014,97.762,94.316,372.0,0.014,116.268,48.135,355.0,0.038,144.461,40.904,324.0,0.081,169.950,88.206,378.0,0.016
29.0,290.0,256.222,146.408,1432.0,0.039,106.837,151.154,729.0,0.019,158.152,141.482,702.0,0.028,257.238,44.687,679.0,0.003,255.214,91.234,750.0,0.072,97.759,94.312,372.0,0.006,116.268,48.135,355.0,0.000,144.466,40.907,324.0,0.006,169.956,88.197,377.0,0.011
30.0,300.0,256.186,146.364,1431.0,0.057,106.854,151.141,729.0,0.021,158.173,141.411,703.0,0.074,257.230,44.686,679.0,0.009,255.154,91.216,750.0,0.062,97.762,94.316,372.0,0.006,116.305,48.141,355.0,0.038,144.466,40.901,324.0,0.006,169.974,88.162,378.0,0.040
31.0,310.0,256.193,146.374,1432.0,0.012,106.871,151.163,729.0,0.028,158.172,141.407,703.0,0.004,257.305,44.676,679.0,0.075,255.068,91.220,750.0,0.087,97.744,94.278,372.0,0.042,116.329,48.118,355.0,0.034,144.466,40.901,324.0,0.000,169.959,88.212,378.0,0.053
32.0,320.0,256.065,146.308,1433.0,0.144,106.862,151.092,728.0,0.072,158.202,141.361,704.0,0.055,257.181,44.672,679.0,0.123,254.937,91.222,751.0,0.131,97.744,94.278,372.0,0.000,116.328,48.075,355.0,0.043,144.476,40.949,324.0,0.049,169.977,88.226,379.0,0.022
33.0,330.0,256.094,146.366,1434.0,0.065,106.809,151.202,729.0,0.123,158.207,141.360,704.0,0.005,257.274,44.700,680.0,0.097,254.907,91.210,751.0,0.033,97.731,94.255,372.0,0.027,116.200,48.121,356.0,0.137,144.486,40.946,324.0,0.010,169.977,88.226,379.0,0.000
34.0,340.0,256.160,146.311,1433.0,0.086,106.824,151.218,729.0,0.022,158.211,141.225,704.0,0.134,257.442,44.700,679.0,0.168,254.915,91.222,752.0,0.015,97.749,94.292,372.0,0.042,116.230,48.153,356.0,0.045,144.446,40.898,323.0,0.062,169.975,88.214,380.0,0.012
35.0,350.0,255.963,146.253,1433.0,0.205,106.841,151.212,728.0,0.018,158.242,141.136,705.0,0.094,257.290,44.647,679.0,0.161,254.677,91.128,751.0,0.256,97.740,94.206,371.0,0.087,116.255,48.103,355.0,0.056,144.447,40.853,324.0,0.046,170.023,88.129,381.0,0.097
36.0,360.0,255.900,146.203,1434.0,0.081,106.830,151.157,728.0,0.057,158.237,141.097,706.0,0.039,257.191,44.642,679.0,0.100,254.648,91.128,752.0,0.029,97.750,94.234,371.0,0.030,116.244,48.094,355.0,0.014,144.452,40.859,324.0,0.008,169.998,88.104,381.0,0.035
37.0,370.0,255.963,146.177,1432.0,0.068,106.811,151.136,727.0,0.028,158.243,141.058,705.0,0.039,257.268,44.651,678.0,0.078,254.699,91.124,752.0,0.052,97.750,94.234,371.0,0.000,116.209,48.087,355.0,0.035,144.431,40.879,323.0,0.028,170.009,88.093,381.0,0.016
38.0,380.0,255.910,146.084,1432.0,0.107,106.781,150.979,727.0,0.160,158.250,141.037,705.0,0.023,257.095,44.618,676.0,0.177,254.758,91.120,753.0,0.059,97.765,94.235,372.0,0.015,116.175,48.034,354.0,0.062,144.431,40.879,323.0,0.000,170.016,88.081,381.0,0.014
39.0,390.0,255.888,146.105,1433.0,0.031,106.794,151.049,727.0,0.071,158.250,141.011,706.0,0.025,257.150,44.630,677.0,0.057,254.665,91.113,753.0,0.093,97.768,94.231,372.0,0.005,116.176,48.045,354.0,0.011,144.422,40.888,323.0,0.013,170.012,88.078,382.0,0.005
40.0,400.0,255.885,146.040,1435.0,0.066,106.759,150.955,729.0,0.100,158.257,140.973,707.0,0.039,257.079,44.634,677.0,0.072,254.728,91.150,755.0,0.073,97.756,94.296,373.0,0.066,116.160,48.049,354.0,0.017,144.427,40.895,323.0,0.008,170.003,88.082,382.0,0.010
41.0,410.0,255.834,146.002,1436.0,0.064,106.744,150.956,728.0,0.015,158.252,140.899,707.0,0.075,257.090,44.592,677.0,0.043,254.621,91.161,756.0,0.108,97.747,94.306,373.0,0.013,116.133,48.008,354.0,0.049,144.407,40.850,323.0,0.049,169.983,88.101,383.0,0.028
42.0,420.0,255.790,145.954,1435.0,0.064,106.762,150.880,728.0,0.078,158.256,140.886,707.0,0.014,257.032,44.572,676.0,0.061,254.591,91.153,756.0,0.031,97.731,94.286,373.0,0.026,116.203,47.977,353.0,0.076,144.407,40.850,323.0,0.000,169.986,88.106,383.0,0.005
43.0,430.0,255.815,145.991,1436.0,0.045,106.796,150.925,728.0,0.056,158.246,140.915,708.0,0.030,257.065,44.548,678.0,0.041,254.607,91.163,756.0,0.019,97.756,94.306,373.0,0.032,116.230,47.943,354.0,0.043,144.393,40.833,324.0,0.022,169.994,88.106,383.0,0.008
44.0,440.0,255.853,146.020,1435.0,0.048,106.798,150.930,728.0,0.006,158.236,140.963,707.0,0.050,257.068,44.549,678.0,0.003,254.676,91.142,755.0,0.072,97.751,94.282,373.0,0.024,116.235,47.946,354.0,0.005,144.393,40.833,324.0,0.000,169.999,88.082,382.0,0.024
45.0,450.0,255.934,146.085,1436.0,0.103,106.781,151.077,729.0,0.149,158.250,140.935,707.0,0.032,257.259,44.595,678.0,0.196,254.656,91.160,755.0,0.027,97.759,94.320,372.0,0.039,116.159,48.005,355.0,0.096,144.407,40.850,323.0,0.022,169.999,88.082,382.0,0.000
46.0,460.0,255.874,146.112,1436.0,0.066,106.766,151.090,729.0,0.019,158.255,140.983,707.0,0.048,257.155,44.620,678.0,0.106,254.634,91.157,755.0,0.022,97.762,94.316,372.0,0.005,116.125,48.035,355.0,0.046,144.437,40.875,324.0,0.039,169.999,88.082,382.0,0.000
47.0,470.0,255.806,146.102,1435.0,0.069,106.770,151.091,728.0,0.005,158.252,140.968,707.0,0.015,257.148,44.621,678.0,0.007,254.510,91.092,754.0,0.140,97.751,94.193,371.0,0.123,116.125,48.035,355.0,0.000,144.422,40.878,324.0,0.015,169.998,88.081,383.0,0.002
48.0,480.0,255.851,146.118,1435.0,0.047,106.766,151.078,728.0,0.014,158.236,141.009,707.0,0.044,257.134,44.625,679.0,0.015,254.608,91.086,754.0,0.098,97.756,94.179,372.0,0.015,116.115,48.054,355.0,0.022,144.408,40.865,324.0,0.019,170.000,88.078,382.0,0.004
49.0,490.0,255.977,146.130,1435.0,0.127,106.787,151.112,729.0,0.040,158.246,140.987,706.0,0.025,257.318,44.612,679.0,0.185,254.681,91.060,753.0,0.078,97.756,94.179,372.0,0.000,116.142,48.021,356.0,0.043,144.427,40.862,323.0,0.019,170.008,88.021,382.0,0.058
50.0,500.0,255.909,146.075,1434.0,0.087,106.764,151.034,728.0,0.081,158.241,140.961,706.0,0.026,257.177,44.606,678.0,0.142,254.681,91.060,753.0,0.000,97.756,94.179,372.0,0.000,116.121,48.034,355.0,0.025,144.407,40.846,323.0,0.025,170.008,88.021,382.0,0.000
51.0,510.0,255.869,146.050,1435.0,0.048,106.753,151.024,728.0,0.014,158.257,140.924,707.0,0.040,257.172,44.614,678.0,0.009,254.610,91.079,754.0,0.073,97.749,94.178,372.0,0.008,116.112,48.048,355.0,0.017,144.407,40.846,323.0,0.000,170.011,88.066,382.0,0.046
52.0,520.0,255.773,145.981,1435.0,0.118,106.772,150.870,727.0,0.156,158.238,140.953,707.0,0.034,256.919,44.552,677.0,0.261,254.658,91.084,755.0,0.048,97.742,94.203,372.0,0.026,116.203,47.977,353.0,0.115,144.384,40.814,324.0,0.040,170.019,88.047,382.0,0.021
53.0,530.0,255.849,145.970,1435.0,0.077,106.779,150.867,728.0,0.007,158.246,140.926,707.0,0.028,256.987,44.563,677.0,0.069,254.742,91.130,755.0,0.096,97.769,94.290,373.0,0.092,116.203,47.977,353.0,0.000,144.384,40.833,323.0,0.020,170.019,88.047,382.0,0.000
54.0,540.0,255.823,145.951,1435.0,0.032,106.779,150.861,728.0,0.006,158.249,140.897,707.0,0.029,256.987,44.566,677.0,0.003,254.693,91.121,756.0,0.050,97.769,94.279,373.0,0.011,116.203,47.977,353.0,0.000,144.384,40.840,323.0,0.006,170.013,88.045,383.0,0.007
55.0,550.0,255.913,145.941,1435.0,0.090,106.770,150.791,729.0,0.071,158.245,140.940,706.0,0.043,257.032,44.572,676.0,0.046,254.823,91.115,756.0,0.130,97.767,94.235,374.0,0.044,116.203,47.977,353.0,0.000,144.407,40.850,323.0,0.026,169.996,88.064,382.0,0.025
56.0,560.0,255.884,146.017,1437.0,0.081,106.744,150.835,729.0,0.052,158.245,141.050,707.0,0.109,256.977,44.615,678.0,0.070,254.817,91.134,756.0,0.020,97.772,94.225,374.0,0.011,116.133,48.008,354.0,0.076,144.457,40.907,324.0,0.076,169.978,88.112,382.0,0.051
57.0,570.0,255.832,146.049,1436.0,0.061,106.792,150.855,729.0,0.051,158.228,141.100,708.0,0.053,256.915,44.578,678.0,0.072,254.771,91.150,755.0,0.049,97.770,94.249,373.0,0.024,116.223,47.959,354.0,0.102,144.438,40.891,324.0,0.025,169.984,88.124,382.0,0.013
58.0,580.0,255.946,146.014,1436.0,0.120,106.789,150.888,729.0,0.033,158.239,140.985,707.0,0.116,257.135,44.574,678.0,0.220,254.793,91.153,756.0,0.022,97.766,94.254,373.0,0.005,116.216,47.986,354.0,0.028,144.417,40.837,323.0,0.058,169.984,88.124,382.0,0.000
59.0,590.0,255.930,146.028,1436.0,0.021,106.789,150.888,729.0,0.000,158.235,141.015,707.0,0.030,257.064,44.576,678.0,0.070,254.825,91.130,755.0,0.040,97.766,94.254,373.0,0.000,116.216,47.986,354.0,0.000,144.413,40.846,324.0,0.010,170.001,88.076,382.0,0.051
60.0,600.0,255.904,145.993,1435.0,0.044,106.804,150.902,729.0,0.021,158.248,140.934,707.0,0.082,257.195,44.594,678.0,0.132,254.658,91.066,755.0,0.178,97.763,94.139,373.0,0.114,116.224,47.970,354.0,0.018,144.398,40.892,323.0,0.048,169.998,88.073,383.0,0.005
61.0,610.0,255.957,146.046,1436.0,0.075,106.776,150.999,730.0,0.100,158.248,140.934,707.0,0.000,257.272,44.600,679.0,0.077,254.658,91.066,755.0,0.000,97.763,94.139,373.0,0.000,116.139,47.996,355.0,0.089,144.398,40.869,323.0,0.023,169.998,88.073,383.0,0.000
62.0,620.0,256.013,146.153,1434.0,0.121,106.783,151.048,729.0,0.050,158.208,141.093,705.0,0.164,257.255,44.626,679.0,0.031,254.772,91.044,752.0,0.116,97.744,94.126,372.0,0.024,116.144,48.009,355.0,0.014,144.422,40.911,323.0,0.048,169.973,88.033,381.0,0.047
63.0,630.0,256.031,146.108,1433.0,0.049,106.781,150.994,729.0,0.055,158.218,141.055,705.0,0.039,257.271,44.617,678.0,0.019,254.794,91.047,753.0,0.022,97.740,94.130,372.0,0.005,116.160,47.994,355.0,0.021,144.427,40.908,323.0,0.005,169.973,88.033,381.0,0.000
64.0,640.0,256.020,146.154,1432.0,0.048,106.792,151.037,728.0,0.044,158.210,141.107,704.0,0.053,257.234,44.623,678.0,0.038,254.806,91.057,751.0,0.016,97.763,94.140,371.0,0.025,116.148,48.007,355.0,0.018,144.427,40.908,323.0,0.000,169.977,88.044,380.0,0.012
65.0,650.0,256.063,146.135,1432.0,0.047,106.757,151.006,728.0,0.046,158.220,141.093,704.0,0.017,257.247,44.630,677.0,0.015,254.876,91.045,752.0,0.071,97.744,94.126,372.0,0.024,116.108,48.025,355.0,0.043,144.426,40.902,323.0,0.006,169.995,88.029,380.0,0.024
66.0,660.0,256.088,146.148,1434.0,0.028,106.712,151.050,730.0,0.063,158.240,141.070,704.0,0.031,257.303,44.638,678.0,0.056,254.907,91.088,753.0,0.053,97.759,94.176,373.0,0.052,116.011,48.063,355.0,0.104,144.460,40.869,323.0,0.047,169.991,88.064,380.0,0.036
67.0,670.0,256.158,146.038,1436.0,0.130,106.712,150.936,731.0,0.114,158.275,140.959,705.0,0.116,257.353,44.623,678.0,0.053,254.998,91.105,756.0,0.093,97.761,94.222,374.0,0.047,116.051,48.043,355.0,0.045,144.451,40.856,323.0,0.016,170.026,88.046,381.0,0.039
68.0,680.0,256.297,145.940,1437.0,0.170,106.721,150.802,733.0,0.134,158.300,140.886,705.0,0.076,257.494,44.650,677.0,0.143,255.141,91.097,757.0,0.143,97.757,94.223,376.0,0.003,116.114,48.030,355.0,0.064,144.455,40.922,322.0,0.065,170.033,88.021,382.0,0.026
69.0,690.0,256.413,145.945,1436.0,0.116,106.729,150.787,733.0,0.017,158.302,140.899,703.0,0.013,257.597,44.671,677.0,0.106,255.268,91.058,757.0,0.133,97.766,94.207,376.0,0.018,116.121,48.014,355.0,0.018,144.454,40.977,322.0,0.055,170.046,87.950,381.0,0.072
70.0,700.0,256.416,145.856,1434.0,0.089,106.718,150.739,732.0,0.049,158.342,140.768,703.0,0.137,257.646,44.628,676.0,0.065,255.231,90.952,756.0,0.113,97.731,94.079,375.0,0.134,116.132,48.022,355.0,0.014,144.458,40.874,321.0,0.103,170.101,87.869,381.0,0.098
71.0,710.0,256.488,145.782,1434.0,0.103,106.714,150.716,732.0,0.024,158.351,140.634,702.0,0.134,257.801,44.608,675.0,0.157,255.199,90.923,756.0,0.043,97.710,94.026,375.0,0.057,116.132,48.022,355.0,0.000,144.423,40.819,320.0,0.065,170.103,87.865,381.0,0.005
72.0,720.0,256.416,145.811,1435.0,0.078,106.701,150.678,733.0,0.040,158.334,140.739,703.0,0.107,257.678,44.625,676.0,0.125,255.172,90.957,757.0,0.043,97.695,94.015,376.0,0.019,116.132,48.022,355.0,0.000,144.453,40.864,321.0,0.054,170.064,87.943,381.0,0.087
73.0,730.0,256.456,145.824,1435.0,0.042,106.706,150.680,733.0,0.004,158.326,140.759,702.0,0.021,257.705,44.635,675.0,0.029,255.223,90.958,757.0,0.052,97.703,94.017,376.0,0.009,116.132,48.022,355.0,0.000,144.439,40.884,320.0,0.025,170.066,87.939,381.0,0.005
74.0,740.0,256.492,145.848,1435.0,0.044,106.695,150.709,733.0,0.031,158.328,140.775,702.0,0.016,257.718,44.636,676.0,0.013,255.311,90.944,756.0,0.089,97.708,94.047,376.0,0.030,116.113,48.022,355.0,0.020,144.429,40.884,321.0,0.010,170.098,87.878,380.0,0.069
75.0,750.0,256.406,145.896,1435.0,0.099,106.710,150.777,732.0,0.069,158.331,140.812,703.0,0.037,257.631,44.614,677.0,0.089,255.222,90.945,755.0,0.089,97.718,94.055,375.0,0.013,116.113,48.022,355.0,0.000,144.464,40.844,321.0,0.053,170.098,87.878,380.0,0.000
76.0,760.0,256.371,145.890,1434.0,0.035,106.708,150.792,732.0,0.015,158.318,140.786,703.0,0.029,257.621,44.615,676.0,0.010,255.167,90.965,755.0,0.060,97.721,94.079,375.0,0.024,116.105,48.030,355.0,0.011,144.444,40.838,321.0,0.021,170.076,87.899,381.0,0.030
77.0,770.0,256.377,145.915,1436.0,0.026,106.718,150.846,732.0,0.055,158.322,140.782,703.0,0.006,257.717,44.622,677.0,0.096,255.091,91.002,756.0,0.084,97.721,94.079,375.0,0.000,116.111,48.037,356.0,0.010,144.444,40.838,321.0,0.000,170.064,87.976,381.0,0.078
78.0,780.0,256.319,145.879,1438.0,0.068,106.678,150.721,733.0,0.131,158.336,140.842,705.0,0.062,257.531,44.652,677.0,0.189,255.150,91.007,758.0,0.059,97.705,94.065,376.0,0.022,116.086,48.061,355.0,0.034,144.498,40.889,322.0,0.075,170.056,87.995,382.0,0.021
79.0,790.0,256.438,145.796,1440.0,0.145,106.627,150.689,735.0,0.060,158.329,140.691,705.0,0.151,257.731,44.637,677.0,0.201,255.201,91.059,760.0,0.073,97.693,94.113,378.0,0.049,116.013,48.068,356.0,0.074,144.444,40.832,321.0,0.079,170.026,88.046,383.0,0.059
80.0,800.0,256.408,145.781,1440.0,0.033,106.627,150.689,735.0,0.000,158.326,140.664,705.0,0.027,257.731,44.637,677.0,0.000,255.146,91.060,761.0,0.055,97.693,94.113,378.0,0.000,116.013,48.068,356.0,0.000,144.444,40.832,321.0,0.000,170.007,88.052,383.0,0.020
81.0,810.0,256.457,145.786,1441.0,0.049,106.640,150.696,736.0,0.015,158.330,140.662,705.0,0.005,257.806,44.627,677.0,0.075,255.171,91.061,761.0,0.026,97.690,94.114,378.0,0.004,116.037,48.045,356.0,0.034,144.444,40.832,321.0,0.000,170.015,88.050,383.0,0.009
82.0,820.0,256.416,145.768,1440.0,0.045,106.627,150.689,735.0,0.015,158.341,140.637,705.0,0.027,257.726,44.634,677.0,0.080,255.164,91.038,761.0,0.023,97.693,94.113,378.0,0.004,116.013,48.068,356.0,0.034,144.434,40.825,321.0,0.012,170.044,88.009,383.0,0.050
83.0,830.0,256.339,145.732,1440.0,0.085,106.671,150.634,734.0,0.071,158.331,140.631,705.0,0.012,257.655,44.622,676.0,0.072,255.083,91.062,761.0,0.084,97.701,94.119,377.0,0.010,116.114,48.053,355.0,0.102,144.434,40.825,321.0,0.000,170.013,88.053,383.0,0.054
