Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
10.0,100.0,165.200,102.538,1285.0,4.973,47.034,85.387,103.0,1.207,154.302,104.025,1182.0,0.362,118.347,49.693,95.0,2.495,168.926,93.812,1190.0,4.884,47.034,85.387,103.0,0.210,,,0.0,,118.347,49.693,95.0,0.153,157.432,94.606,1088.0,0.087
11.0,110.0,161.130,103.339,1265.0,4.148,46.699,85.195,64.0,0.386,154.207,104.310,1201.0,0.300,118.543,50.009,98.0,0.372,164.722,94.125,1167.0,4.216,46.699,85.195,64.0,0.386,,,0.0,,118.543,50.009,98.0,0.372,157.391,94.645,1102.0,0.057
12.0,120.0,157.847,104.038,1256.0,3.356,45.978,84.638,35.0,0.911,154.091,104.590,1222.0,0.303,118.592,50.031,103.0,0.053,161.335,94.391,1154.0,3.397,45.978,84.638,35.0,0.911,,,0.0,,118.592,50.031,103.0,0.053,157.344,94.694,1119.0,0.068
13.0,130.0,155.541,104.615,1253.0,2.377,45.617,85.536,15.0,0.968,153.969,104.839,1239.0,0.277,118.827,50.172,106.0,0.274,158.949,94.579,1147.0,2.394,45.617,85.536,15.0,0.968,,,0.0,,118.827,50.172,106.0,0.274,157.273,94.695,1132.0,0.070
14.0,140.0,154.378,105.057,1263.0,1.244,45.415,85.547,5.0,0.202,153.852,105.133,1258.0,0.317,119.046,50.194,110.0,0.220,157.763,94.741,1152.0,1.197,45.415,85.547,5.0,0.202,,,0.0,,119.046,50.194,110.0,0.220,157.200,94.780,1147.0,0.112
15.0,150.0,153.813,105.453,1272.0,0.690,45.720,86.360,1.0,0.868,153.708,105.468,1271.0,0.364,119.051,50.134,115.0,0.061,157.277,94.766,1157.0,0.486,45.720,86.360,1.0,0.868,,,0.0,,119.051,50.134,115.0,0.061,157.165,94.773,1156.0,0.036
16.0,160.0,153.558,105.643,1281.0,0.318,,,0.0,,153.558,105.643,1281.0,0.231,118.951,50.078,117.0,0.115,157.050,94.845,1164.0,0.240,,,0.0,,,,0.0,,118.951,50.078,117.0,0.115,157.050,94.845,1164.0,0.135
17.0,170.0,153.324,106.092,1289.0,0.506,,,0.0,,153.324,106.092,1289.0,0.506,119.099,49.921,123.0,0.216,156.919,94.918,1167.0,0.151,,,0.0,,,,0.0,,119.099,49.921,123.0,0.216,156.919,94.918,1167.0,0.151
18.0,180.0,153.145,106.283,1298.0,0.262,,,0.0,,153.145,106.283,1298.0,0.262,119.054,49.876,125.0,0.064,156.789,94.937,1172.0,0.131,,,0.0,,,,0.0,,119.054,49.876,125.0,0.064,156.789,94.937,1172.0,0.131
19.0,190.0,152.926,106.689,1304.0,0.461,,,0.0,,152.926,106.689,1304.0,0.461,118.934,49.701,130.0,0.212,156.683,95.018,1174.0,0.133,,,0.0,,,,0.0,,118.934,49.701,130.0,0.212,156.683,95.018,1174.0,0.133
20.0,200.0,152.666,107.148,1312.0,0.527,,,0.0,,152.666,107.148,1312.0,0.527,119.011,49.709,135.0,0.077,156.535,95.062,1177.0,0.155,,,0.0,,,,0.0,,119.011,49.709,135.0,0.077,156.535,95.062,1177.0,0.155
21.0,210.0,152.512,107.430,1318.0,0.322,,,0.0,,152.512,107.430,1318.0,0.322,118.872,49.662,138.0,0.147,156.463,95.126,1179.0,0.096,,,0.0,,,,0.0,,118.872,49.662,138.0,0.147,156.463,95.126,1179.0,0.096
22.0,220.0,152.262,107.787,1321.0,0.436,,,0.0,,152.262,107.787,1321.0,0.436,118.958,49.591,142.0,0.111,156.273,95.218,1179.0,0.211,,,0.0,,,,0.0,,118.958,49.591,142.0,0.111,156.273,95.218,1179.0,0.211
23.0,230.0,152.105,108.040,1324.0,0.297,,,0.0,,152.105,108.040,1324.0,0.297,118.808,49.546,145.0,0.157,156.192,95.268,1179.0,0.096,,,0.0,,,,0.0,,118.808,49.546,145.0,0.157,156.192,95.268,1179.0,0.096
24.0,240.0,151.929,108.409,1327.0,0.409,,,0.0,,151.929,108.409,1327.0,0.409,119.073,49.436,149.0,0.286,156.092,95.282,1178.0,0.100,,,0.0,,,,0.0,,119.073,49.436,149.0,0.286,156.092,95.282,1178.0,0.100
25.0,250.0,151.798,108.617,1323.0,0.246,,,0.0,,151.798,108.617,1323.0,0.246,119.152,49.451,151.0,0.081,155.999,95.312,1172.0,0.098,,,0.0,,,,0.0,,119.152,49.451,151.0,0.081,155.999,95.312,1172.0,0.098
26.0,260.0,151.740,108.958,1326.0,0.346,,,0.0,,151.740,108.958,1326.0,0.346,119.422,49.670,155.0,0.348,156.004,95.333,1172.0,0.021,,,0.0,,,,0.0,,119.422,49.670,155.0,0.348,156.004,95.333,1172.0,0.021
27.0,270.0,151.679,109.370,1328.0,0.417,,,0.0,,151.679,109.370,1328.0,0.417,119.999,49.871,159.0,0.610,155.984,95.365,1169.0,0.037,,,0.0,,,,0.0,,119.999,49.871,159.0,0.610,155.984,95.365,1169.0,0.037
28.0,280.0,151.655,109.753,1327.0,0.383,,,0.0,,151.655,109.753,1327.0,0.383,120.610,50.290,162.0,0.741,155.977,95.397,1165.0,0.033,,,0.0,,,,0.0,,120.610,50.290,162.0,0.741,155.977,95.397,1165.0,0.033
29.0,290.0,151.661,109.981,1333.0,0.229,,,0.0,,151.661,109.981,1333.0,0.229,120.945,50.481,166.0,0.386,156.022,95.350,1168.0,0.065,,,0.0,,,,0.0,,120.945,50.481,166.0,0.386,156.022,95.350,1168.0,0.065
30.0,300.0,151.645,110.084,1335.0,0.104,,,0.0,,151.645,110.084,1335.0,0.104,121.178,50.579,167.0,0.253,156.010,95.317,1168.0,0.035,,,0.0,,,,0.0,,121.178,50.579,167.0,0.253,156.010,95.317,1168.0,0.035
31.0,310.0,151.529,110.181,1329.0,0.151,,,0.0,,151.529,110.181,1329.0,0.151,121.252,50.438,168.0,0.160,155.916,95.284,1160.0,0.100,,,0.0,,,,0.0,,121.252,50.438,168.0,0.160,155.916,95.284,1160.0,0.100
32.0,320.0,151.321,110.144,1316.0,0.212,,,0.0,,151.321,110.144,1316.0,0.212,121.089,50.193,168.0,0.295,155.730,95.178,1149.0,0.214,,,0.0,,,,0.0,,121.089,50.193,168.0,0.295,155.730,95.178,1149.0,0.214
33.0,330.0,151.104,109.785,1303.0,0.420,,,0.0,,151.104,109.785,1303.0,0.420,120.727,49.671,164.0,0.635,155.491,94.988,1138.0,0.306,,,0.0,,,,0.0,,120.727,49.671,164.0,0.635,155.491,94.988,1138.0,0.306
34.0,340.0,150.691,109.424,1291.0,0.548,,,0.0,,150.691,109.424,1291.0,0.548,119.742,48.890,161.0,1.258,155.115,94.842,1130.0,0.404,,,0.0,,,,0.0,,119.742,48.890,161.0,1.258,155.115,94.842,1130.0,0.404
35.0,350.0,150.240,109.007,1275.0,0.614,,,0.0,,150.240,109.007,1275.0,0.614,118.862,48.222,157.0,1.104,154.650,94.703,1118.0,0.485,,,0.0,,,,0.0,,118.862,48.222,157.0,1.104,154.650,94.703,1118.0,0.485
36.0,360.0,149.697,108.529,1255.0,0.724,,,0.0,,149.697,108.529,1255.0,0.724,117.938,47.158,153.0,1.409,154.095,94.519,1102.0,0.586,,,0.0,,,,0.0,,117.938,47.158,153.0,1.409,154.095,94.519,1102.0,0.586
37.0,370.0,149.041,108.270,1240.0,0.706,,,0.0,,149.041,108.270,1240.0,0.706,116.880,46.090,151.0,1.504,153.495,94.367,1089.0,0.618,,,0.0,,,,0.0,,116.880,46.090,151.0,1.504,153.495,94.367,1089.0,0.618
38.0,380.0,148.445,107.704,1227.0,0.822,,,0.0,,148.445,107.704,1227.0,0.822,115.834,45.006,145.0,1.506,152.833,94.270,1081.0,0.669,,,0.0,,,,0.0,,115.834,45.006,145.0,1.506,152.833,94.270,1081.0,0.669
39.0,390.0,147.698,107.284,1216.0,0.857,,,0.0,,147.698,107.284,1216.0,0.857,114.521,43.776,142.0,1.799,152.092,94.164,1074.0,0.749,,,0.0,,,,0.0,,114.521,43.776,142.0,1.799,152.092,94.164,1074.0,0.749
40.0,400.0,147.092,106.588,1204.0,0.922,,,0.0,,147.092,106.588,1204.0,0.922,113.008,42.217,137.0,2.173,151.466,93.997,1067.0,0.648,,,0.0,,,,0.0,,113.008,42.217,137.0,2.173,151.466,93.997,1067.0,0.648
41.0,410.0,146.403,106.140,1196.0,0.822,,,0.0,,146.403,106.140,1196.0,0.822,111.504,40.926,133.0,1.982,150.781,93.942,1062.0,0.687,,,0.0,,,,0.0,,111.504,40.926,133.0,1.982,150.781,93.942,1062.0,0.687
42.0,420.0,145.694,105.909,1188.0,0.747,,,0.0,,145.694,105.909,1188.0,0.747,110.318,39.569,130.0,1.802,150.077,94.002,1057.0,0.707,,,0.0,,,,0.0,,110.318,39.569,130.0,1.802,150.077,94.002,1057.0,0.707
43.0,430.0,145.229,105.504,1191.0,0.616,,,0.0,,145.229,105.504,1191.0,0.616,109.742,38.552,129.0,1.168,149.548,93.871,1062.0,0.545,,,0.0,,,,0.0,,109.742,38.552,129.0,1.168,149.548,93.871,1062.0,0.545
44.0,440.0,144.923,104.969,1193.0,0.616,,,0.0,,144.923,104.969,1193.0,0.616,109.034,37.636,126.0,1.158,149.171,93.699,1067.0,0.415,,,0.0,,,,0.0,,109.034,37.636,126.0,1.158,149.171,93.699,1067.0,0.415
45.0,450.0,144.818,104.653,1209.0,0.333,,,0.0,,144.818,104.653,1209.0,0.333,108.668,36.870,126.0,0.849,149.033,93.612,1082.0,0.163,,,0.0,,,,0.0,,108.668,36.870,126.0,0.849,149.033,93.612,1082.0,0.163
46.0,460.0,144.884,104.363,1229.0,0.297,,,0.0,,144.884,104.363,1229.0,0.297,108.240,36.431,124.0,0.613,149.004,93.729,1104.0,0.121,,,0.0,,,,0.0,,108.240,36.431,124.0,0.613,149.004,93.729,1104.0,0.121
47.0,470.0,145.021,104.067,1248.0,0.327,,,0.0,,145.021,104.067,1248.0,0.327,108.028,36.009,122.0,0.472,149.048,93.785,1125.0,0.071,,,0.0,,,,0.0,,108.028,36.009,122.0,0.472,149.048,93.785,1125.0,0.071
48.0,480.0,145.177,103.950,1270.0,0.195,,,0.0,,145.177,103.950,1270.0,0.195,107.928,35.821,122.0,0.213,149.159,93.860,1148.0,0.134,,,0.0,,,,0.0,,107.928,35.821,122.0,0.213,149.159,93.860,1148.0,0.134
49.0,490.0,145.108,104.030,1276.0,0.105,,,0.0,,145.108,104.030,1276.0,0.105,107.793,35.729,124.0,0.163,149.127,93.883,1152.0,0.040,,,0.0,,,,0.0,,107.793,35.729,124.0,0.163,149.127,93.883,1152.0,0.040
50.0,500.0,145.096,104.107,1282.0,0.079,,,0.0,,145.096,104.107,1282.0,0.079,107.892,35.728,125.0,0.099,149.116,93.936,1157.0,0.054,,,0.0,,,,0.0,,107.892,35.728,125.0,0.099,149.116,93.936,1157.0,0.054
51.0,510.0,144.947,104.340,1278.0,0.276,,,0.0,,144.947,104.340,1278.0,0.276,107.794,35.805,126.0,0.125,149.032,94.007,1151.0,0.110,,,0.0,,,,0.0,,107.794,35.805,126.0,0.125,149.032,94.007,1151.0,0.110
52.0,520.0,144.902,104.622,1274.0,0.285,,,0.0,,144.902,104.622,1274.0,0.285,107.983,35.917,129.0,0.220,149.058,94.059,1145.0,0.058,,,0.0,,,,0.0,,107.983,35.917,129.0,0.220,149.058,94.059,1145.0,0.058
53.0,530.0,144.975,104.737,1270.0,0.137,,,0.0,,144.975,104.737,1270.0,0.137,107.856,36.044,130.0,0.180,149.213,94.022,1139.0,0.159,,,0.0,,,,0.0,,107.856,36.044,130.0,0.180,149.213,94.022,1139.0,0.159
54.0,540.0,145.140,104.903,1267.0,0.235,,,0.0,,145.140,104.903,1267.0,0.235,107.873,36.371,130.0,0.327,149.434,94.076,1136.0,0.227,,,0.0,,,,0.0,,107.873,36.371,130.0,0.327,149.434,94.076,1136.0,0.227
55.0,550.0,145.399,105.055,1258.0,0.300,,,0.0,,145.399,105.055,1258.0,0.300,107.956,36.671,130.0,0.311,149.740,94.143,1127.0,0.313,,,0.0,,,,0.0,,107.956,36.671,130.0,0.311,149.740,94.143,1127.0,0.313
56.0,560.0,145.650,105.075,1254.0,0.252,,,0.0,,145.650,105.075,1254.0,0.252,107.937,36.736,130.0,0.068,150.023,94.156,1124.0,0.284,,,0.0,,,,0.0,,107.937,36.736,130.0,0.068,150.023,94.156,1124.0,0.284
57.0,570.0,145.868,105.245,1254.0,0.276,,,0.0,,145.868,105.245,1254.0,0.276,108.097,37.213,131.0,0.503,150.291,94.184,1123.0,0.269,,,0.0,,,,0.0,,108.097,37.213,131.0,0.503,150.291,94.184,1123.0,0.269
58.0,580.0,146.096,105.481,1248.0,0.328,,,0.0,,146.096,105.481,1248.0,0.328,108.274,37.414,132.0,0.268,150.604,94.230,1115.0,0.316,,,0.0,,,,0.0,,108.274,37.414,132.0,0.268,150.604,94.230,1115.0,0.316
59.0,590.0,146.245,105.647,1255.0,0.224,,,0.0,,146.245,105.647,1255.0,0.224,108.430,37.716,135.0,0.340,150.827,94.195,1120.0,0.226,,,0.0,,,,0.0,,108.430,37.716,135.0,0.340,150.827,94.195,1120.0,0.226
60.0,600.0,146.523,105.721,1253.0,0.288,,,0.0,,146.523,105.721,1253.0,0.288,108.868,38.152,135.0,0.618,151.079,94.241,1118.0,0.256,,,0.0,,,,0.0,,108.868,38.152,135.0,0.618,151.079,94.241,1118.0,0.256
61.0,610.0,146.826,105.840,1244.0,0.325,,,0.0,,146.826,105.840,1244.0,0.325,109.205,38.538,133.0,0.512,151.376,94.336,1109.0,0.312,,,0.0,,,,0.0,,109.205,38.538,133.0,0.512,151.376,94.336,1109.0,0.312
62.0,620.0,147.150,106.057,1235.0,0.390,,,0.0,,147.150,106.057,1235.0,0.390,109.672,39.172,135.0,0.788,151.739,94.339,1101.0,0.363,,,0.0,,,,0.0,,109.672,39.172,135.0,0.788,151.739,94.339,1101.0,0.363
63.0,630.0,147.806,106.394,1215.0,0.737,,,0.0,,147.806,106.394,1215.0,0.737,110.624,40.044,134.0,1.291,152.424,94.453,1081.0,0.694,,,0.0,,,,0.0,,110.624,40.044,134.0,1.291,152.424,94.453,1081.0,0.694
64.0,640.0,148.743,106.389,1202.0,0.938,,,0.0,,148.743,106.389,1202.0,0.938,111.844,41.211,131.0,1.688,153.269,94.451,1071.0,0.846,,,0.0,,,,0.0,,111.844,41.211,131.0,1.688,153.269,94.451,1071.0,0.846
65.0,650.0,150.018,106.223,1202.0,1.285,,,0.0,,150.018,106.223,1202.0,1.285,113.449,42.535,128.0,2.081,154.394,94.390,1073.0,1.126,,,0.0,,,,0.0,,113.449,42.535,128.0,2.081,154.394,94.390,1073.0,1.126
66.0,660.0,151.399,106.107,1198.0,1.386,,,0.0,,151.399,106.107,1198.0,1.386,115.278,44.480,126.0,2.669,155.627,94.292,1072.0,1.237,,,0.0,,,,0.0,,115.278,44.480,126.0,2.669,155.627,94.292,1072.0,1.237
67.0,670.0,152.654,105.983,1198.0,1.261,,,0.0,,152.654,105.983,1198.0,1.261,117.555,46.320,121.0,2.928,156.612,94.379,1076.0,0.988,,,0.0,,,,0.0,,117.555,46.320,121.0,2.928,156.612,94.379,1076.0,0.988
68.0,680.0,153.573,106.261,1193.0,0.960,,,0.0,,153.573,106.261,1193.0,0.960,119.656,47.856,121.0,2.603,157.399,94.510,1072.0,0.798,,,0.0,,,,0.0,,119.656,47.856,121.0,2.603,157.399,94.510,1072.0,0.798
69.0,690.0,154.181,106.624,1193.0,0.709,,,0.0,,154.181,106.624,1193.0,0.709,121.614,49.534,122.0,2.578,157.896,94.593,1071.0,0.504,,,0.0,,,,0.0,,121.614,49.534,122.0,2.578,157.896,94.593,1071.0,0.504
70.0,700.0,154.555,107.197,1201.0,0.684,,,0.0,,154.555,107.197,1201.0,0.684,123.609,50.918,127.0,2.429,158.206,94.660,1074.0,0.317,,,0.0,,,,0.0,,123.609,50.918,127.0,2.429,158.206,94.660,1074.0,0.317
71.0,710.0,154.793,107.701,1203.0,0.557,,,0.0,,154.793,107.701,1203.0,0.557,125.106,51.594,131.0,1.642,158.407,94.740,1073.0,0.217,,,0.0,,,,0.0,,125.106,51.594,131.0,1.642,158.407,94.740,1073.0,0.217
72.0,720.0,155.022,108.221,1202.0,0.569,,,0.0,,155.022,108.221,1202.0,0.569,126.899,52.635,134.0,2.074,158.542,94.830,1069.0,0.162,,,0.0,,,,0.0,,126.899,52.635,134.0,2.074,158.542,94.830,1069.0,0.162
73.0,730.0,155.139,108.996,1200.0,0.784,,,0.0,,155.139,108.996,1200.0,0.784,128.084,53.397,140.0,1.409,158.708,94.885,1060.0,0.175,,,0.0,,,,0.0,,128.084,53.397,140.0,1.409,158.708,94.885,1060.0,0.175
74.0,740.0,155.280,109.760,1199.0,0.777,,,0.0,,155.280,109.760,1199.0,0.777,129.663,54.200,146.0,1.772,158.821,94.973,1053.0,0.143,,,0.0,,,,0.0,,129.663,54.200,146.0,1.772,158.821,94.973,1053.0,0.143
75.0,750.0,155.647,110.336,1190.0,0.683,,,0.0,,155.647,110.336,1190.0,0.683,131.788,55.208,148.0,2.351,159.048,95.026,1042.0,0.233,,,0.0,,,,0.0,,131.788,55.208,148.0,2.351,159.048,95.026,1042.0,0.233
76.0,760.0,155.930,110.899,1189.0,0.630,,,0.0,,155.930,110.899,1189.0,0.630,133.340,56.024,152.0,1.754,159.252,95.063,1036.0,0.208,,,0.0,,,,0.0,,133.340,56.024,152.0,1.754,159.252,95.063,1036.0,0.208
77.0,770.0,156.273,111.706,1186.0,0.877,,,0.0,,156.273,111.706,1186.0,0.877,135.354,56.781,158.0,2.152,159.496,95.125,1028.0,0.251,,,0.0,,,,0.0,,135.354,56.781,158.0,2.152,159.496,95.125,1028.0,0.251
78.0,780.0,156.680,112.505,1189.0,0.897,,,0.0,,156.680,112.505,1189.0,0.897,137.305,57.571,165.0,2.105,159.807,95.139,1024.0,0.311,,,0.0,,,,0.0,,137.305,57.571,165.0,2.105,159.807,95.139,1024.0,0.311
79.0,790.0,157.010,113.684,1187.0,1.224,,,0.0,,157.010,113.684,1187.0,1.224,139.035,58.208,174.0,1.843,160.097,95.294,1013.0,0.329,,,0.0,,,,0.0,,139.035,58.208,174.0,1.843,160.097,95.294,1013.0,0.329
80.0,800.0,157.262,114.673,1190.0,1.020,,,0.0,,157.262,114.673,1190.0,1.020,140.428,58.798,182.0,1.513,160.307,95.382,1008.0,0.227,,,0.0,,,,0.0,,140.428,58.798,182.0,1.513,160.307,95.382,1008.0,0.227
81.0,810.0,157.494,115.360,1199.0,0.725,,,0.0,,157.494,115.360,1199.0,0.725,141.380,59.135,190.0,1.010,160.524,95.364,1009.0,0.218,,,0.0,,,,0.0,,141.380,59.135,190.0,1.010,160.524,95.364,1009.0,0.218
82.0,820.0,157.619,116.101,1205.0,0.751,,,0.0,,157.619,116.101,1205.0,0.751,142.093,59.361,197.0,0.748,160.657,95.394,1008.0,0.136,,,0.0,,,,0.0,,142.093,59.361,197.0,0.748,160.657,95.394,1008.0,0.136
83.0,830.0,157.720,116.633,1212.0,0.541,,,0.0,,157.720,116.633,1212.0,0.541,142.715,59.554,203.0,0.650,160.736,95.430,1009.0,0.087,,,0.0,,,,0.0,,142.715,59.554,203.0,0.650,160.736,95.430,1009.0,0.087
84.0,840.0,157.774,117.157,1217.0,0.528,,,0.0,,157.774,117.157,1217.0,0.528,143.131,59.702,208.0,0.442,160.790,95.506,1009.0,0.094,,,0.0,,,,0.0,,143.131,59.702,208.0,0.442,160.790,95.506,1009.0,0.094
85.0,850.0,157.790,117.656,1222.0,0.499,,,0.0,,157.790,117.656,1222.0,0.499,143.396,59.799,213.0,0.283,160.830,95.541,1009.0,0.053,,,0.0,,,,0.0,,143.396,59.799,213.0,0.283,160.830,95.541,1009.0,0.053
86.0,860.0,157.800,118.180,1226.0,0.524,,,0.0,,157.800,118.180,1226.0,0.524,143.622,59.918,218.0,0.255,160.874,95.567,1007.0,0.052,,,0.0,,,,0.0,,143.622,59.918,218.0,0.255,160.874,95.567,1007.0,0.052
87.0,870.0,157.769,118.678,1227.0,0.499,,,0.0,,157.769,118.678,1227.0,0.499,143.738,59.979,223.0,0.131,160.880,95.647,1004.0,0.080,,,0.0,,,,0.0,,143.738,59.979,223.0,0.131,160.880,95.647,1004.0,0.080
88.0,880.0,157.582,118.901,1240.0,0.291,,,0.0,,157.582,118.901,1240.0,0.291,143.794,60.056,226.0,0.095,160.661,95.742,1013.0,0.239,,,0.0,,,,0.0,,143.794,60.056,226.0,0.095,160.661,95.742,1013.0,0.239
89.0,890.0,157.505,119.486,1239.0,0.590,,,0.0,,157.505,119.486,1239.0,0.590,143.951,60.179,231.0,0.199,160.614,95.796,1008.0,0.072,,,0.0,,,,0.0,,143.951,60.179,231.0,0.199,160.614,95.796,1008.0,0.072
90.0,900.0,157.397,120.134,1240.0,0.657,,,0.0,,157.397,120.134,1240.0,0.657,143.864,60.261,237.0,0.120,160.593,95.884,1003.0,0.091,,,0.0,,,,0.0,,143.864,60.261,237.0,0.120,160.593,95.884,1003.0,0.091
91.0,910.0,157.317,120.682,1244.0,0.554,,,0.0,,157.317,120.682,1244.0,0.554,143.902,60.502,242.0,0.244,160.558,95.945,1002.0,0.070,,,0.0,,,,0.0,,143.902,60.502,242.0,0.244,160.558,95.945,1002.0,0.070
92.0,920.0,157.188,121.051,1258.0,0.391,,,0.0,,157.188,121.051,1258.0,0.391,144.029,60.572,249.0,0.145,160.438,95.839,1009.0,0.160,,,0.0,,,,0.0,,144.029,60.572,249.0,0.145,160.438,95.839,1009.0,0.160
93.0,930.0,157.189,121.253,1268.0,0.202,,,0.0,,157.189,121.253,1268.0,0.202,144.214,60.709,254.0,0.230,160.439,95.699,1014.0,0.140,,,0.0,,,,0.0,,144.214,60.709,254.0,0.230,160.439,95.699,1014.0,0.140
94.0,940.0,157.131,121.841,1268.0,0.591,,,0.0,,157.131,121.841,1268.0,0.591,144.341,60.825,259.0,0.172,160.416,95.762,1009.0,0.067,,,0.0,,,,0.0,,144.341,60.825,259.0,0.172,160.416,95.762,1009.0,0.067
95.0,950.0,157.099,122.266,1265.0,0.427,,,0.0,,157.099,122.266,1265.0,0.427,144.477,60.876,262.0,0.146,160.396,95.835,1003.0,0.075,,,0.0,,,,0.0,,144.477,60.876,262.0,0.146,160.396,95.835,1003.0,0.075
96.0,960.0,157.019,122.561,1267.0,0.306,,,0.0,,157.019,122.561,1267.0,0.306,144.430,60.896,265.0,0.051,160.349,95.874,1002.0,0.061,,,0.0,,,,0.0,,144.430,60.896,265.0,0.051,160.349,95.874,1002.0,0.061
