Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
19.0,190.0,227.919,128.849,1625.0,3.493,66.234,137.317,759.0,2.415,155.957,121.431,866.0,0.381,238.145,49.768,556.0,1.593,222.542,85.387,1068.0,4.471,62.409,87.472,444.0,0.342,71.613,45.234,314.0,0.657,137.871,55.649,242.0,0.298,162.970,83.902,624.0,0.048
20.0,200.0,224.088,129.664,1604.0,3.917,66.059,140.385,709.0,3.073,155.997,121.157,894.0,0.278,236.161,50.117,558.0,2.015,217.541,85.284,1045.0,5.002,62.127,87.649,399.0,0.333,71.064,45.636,310.0,0.681,137.920,55.707,248.0,0.076,162.947,83.825,646.0,0.081
21.0,210.0,219.586,130.747,1574.0,4.631,66.024,145.262,649.0,4.878,156.165,120.550,924.0,0.629,235.054,50.458,561.0,1.159,210.912,85.123,1012.0,6.631,61.796,87.853,340.0,0.389,70.644,46.011,308.0,0.563,138.144,55.884,253.0,0.285,162.941,83.740,672.0,0.085
22.0,220.0,214.349,131.907,1541.0,5.364,65.877,151.436,584.0,6.175,156.240,120.007,958.0,0.548,233.206,50.759,563.0,1.872,203.437,85.067,978.0,7.475,61.385,88.436,278.0,0.713,69.951,46.408,305.0,0.799,138.013,55.899,258.0,0.131,162.956,83.727,700.0,0.020
23.0,230.0,209.370,132.976,1514.0,5.092,65.967,158.375,523.0,6.940,156.385,119.577,991.0,0.454,231.499,51.262,564.0,1.779,196.135,84.952,949.0,7.303,61.237,89.157,222.0,0.736,69.412,46.832,301.0,0.686,138.155,56.320,263.0,0.444,162.977,83.672,728.0,0.058
24.0,240.0,204.118,134.011,1492.0,5.353,66.067,167.207,463.0,8.832,156.563,119.089,1029.0,0.520,229.961,51.718,567.0,1.604,188.208,84.751,925.0,7.930,60.905,89.892,164.0,0.807,68.886,47.311,298.0,0.710,138.383,56.595,269.0,0.357,163.003,83.639,760.0,0.042
25.0,250.0,199.390,134.713,1487.0,4.780,66.375,176.297,413.0,9.095,156.703,118.696,1073.0,0.417,228.201,52.112,573.0,1.804,181.153,84.444,913.0,7.061,60.934,90.533,117.0,0.642,68.469,47.602,296.0,0.509,138.557,56.919,278.0,0.368,163.031,83.552,796.0,0.091
26.0,260.0,195.080,134.935,1486.0,4.316,66.532,185.502,370.0,9.207,156.872,118.177,1116.0,0.547,226.460,52.612,576.0,1.811,175.112,84.144,910.0,6.048,60.786,91.337,78.0,0.817,68.015,48.065,291.0,0.648,138.820,57.278,284.0,0.445,163.035,83.473,832.0,0.078
27.0,270.0,190.729,134.974,1491.0,4.351,66.670,194.927,328.0,9.425,156.899,118.041,1163.0,0.138,223.554,53.045,579.0,2.938,169.915,83.846,913.0,5.206,60.421,92.069,44.0,0.819,67.647,48.443,284.0,0.527,138.786,57.482,295.0,0.207,163.046,83.426,868.0,0.049
28.0,280.0,186.839,134.176,1509.0,3.971,66.539,202.637,294.0,7.711,156.953,117.614,1215.0,0.431,220.137,53.288,577.0,3.425,166.197,83.610,932.0,3.726,59.322,93.102,21.0,1.507,67.082,48.540,273.0,0.573,138.729,57.546,304.0,0.085,163.037,83.391,911.0,0.035
29.0,290.0,183.370,132.937,1518.0,3.684,66.443,208.047,261.0,5.411,156.980,117.318,1256.0,0.297,215.976,53.561,566.0,4.170,163.982,83.472,952.0,2.219,60.064,95.026,7.0,2.062,66.610,48.452,255.0,0.480,138.727,57.739,311.0,0.193,162.993,83.391,945.0,0.045
30.0,300.0,179.954,131.439,1532.0,3.730,65.997,210.661,232.0,2.651,156.810,117.322,1301.0,0.170,209.955,53.787,554.0,6.025,162.972,83.377,979.0,1.014,57.150,95.250,1.0,2.922,66.027,48.493,231.0,0.585,138.486,57.573,323.0,0.293,162.861,83.368,978.0,0.134
31.0,310.0,176.690,129.728,1536.0,3.685,65.365,210.716,201.0,0.634,156.720,117.523,1335.0,0.221,202.728,54.022,534.0,7.231,162.800,83.397,1002.0,0.173,,,0.0,,65.365,48.156,201.0,0.743,138.440,57.563,333.0,0.046,162.800,83.397,1002.0,0.068
32.0,320.0,173.166,128.077,1536.0,3.891,64.458,210.493,168.0,0.935,156.595,117.970,1368.0,0.464,194.062,54.560,513.0,8.683,162.695,83.452,1023.0,0.119,,,0.0,,64.458,47.933,168.0,0.935,138.505,57.784,345.0,0.230,162.695,83.452,1023.0,0.119
33.0,330.0,169.736,126.429,1525.0,3.806,64.251,209.858,133.0,0.667,156.538,118.471,1392.0,0.504,184.764,55.066,488.0,9.312,162.664,83.516,1037.0,0.071,,,0.0,,64.251,47.298,133.0,0.667,138.652,57.970,355.0,0.238,162.664,83.516,1037.0,0.071
34.0,340.0,166.674,125.561,1519.0,3.182,64.424,209.272,102.0,0.610,156.530,119.563,1417.0,1.092,175.583,55.996,472.0,9.227,162.653,83.584,1047.0,0.068,,,0.0,,64.424,46.712,102.0,0.610,139.251,58.538,371.0,0.825,162.653,83.584,1047.0,0.068
35.0,350.0,163.526,124.400,1505.0,3.356,64.596,208.425,69.0,0.865,156.591,120.379,1437.0,0.818,165.443,57.199,451.0,10.211,162.706,83.613,1054.0,0.060,,,0.0,,64.596,45.865,69.0,0.865,139.725,59.237,382.0,0.844,162.706,83.613,1054.0,0.060
36.0,360.0,160.675,124.106,1495.0,2.866,65.364,207.565,39.0,1.153,156.687,121.864,1456.0,1.489,155.647,58.666,439.0,9.905,162.764,83.747,1056.0,0.147,,,0.0,,65.364,45.005,39.0,1.153,140.631,60.001,400.0,1.186,162.764,83.747,1056.0,0.147
37.0,370.0,158.571,124.090,1488.0,2.104,65.946,206.900,16.0,0.884,156.937,123.195,1472.0,1.354,147.945,60.368,431.0,7.888,162.910,83.732,1056.0,0.147,,,0.0,,65.946,44.340,16.0,0.884,141.746,60.982,415.0,1.485,162.910,83.732,1056.0,0.147
38.0,380.0,157.518,125.228,1491.0,1.551,67.151,206.692,3.0,1.223,157.194,125.056,1488.0,1.879,144.114,62.028,438.0,4.175,163.096,83.879,1053.0,0.237,,,0.0,,67.151,44.133,3.0,1.223,142.909,62.157,435.0,1.653,163.096,83.879,1053.0,0.237
39.0,390.0,157.698,127.107,1499.0,1.887,68.580,203.200,0.0,3.773,157.678,127.097,1499.0,2.097,144.441,63.461,455.0,1.469,163.475,84.005,1044.0,0.400,,,0.0,,68.580,40.640,0.0,3.773,144.369,63.470,455.0,1.964,163.475,84.005,1044.0,0.400
40.0,400.0,158.173,129.178,1492.0,2.125,,,0.0,,158.173,129.178,1492.0,2.140,145.743,64.607,469.0,1.735,163.879,84.201,1023.0,0.449,,,0.0,,,,0.0,,145.743,64.607,469.0,1.784,163.879,84.201,1023.0,0.449
41.0,410.0,158.789,131.271,1490.0,2.182,,,0.0,,158.789,131.271,1490.0,2.182,147.305,66.030,486.0,2.112,164.339,84.239,1005.0,0.461,,,0.0,,,,0.0,,147.305,66.030,486.0,2.112,164.339,84.239,1005.0,0.461
42.0,420.0,159.337,133.190,1483.0,1.996,,,0.0,,159.337,133.190,1483.0,1.996,148.551,67.169,499.0,1.689,164.798,84.304,984.0,0.464,,,0.0,,,,0.0,,148.551,67.169,499.0,1.689,164.798,84.304,984.0,0.464
43.0,430.0,159.935,134.769,1473.0,1.688,,,0.0,,159.935,134.769,1473.0,1.688,149.837,68.296,507.0,1.710,165.232,84.362,966.0,0.437,,,0.0,,,,0.0,,149.837,68.296,507.0,1.710,165.232,84.362,966.0,0.437
44.0,440.0,160.464,136.368,1466.0,1.684,,,0.0,,160.464,136.368,1466.0,1.684,151.012,69.287,517.0,1.537,165.608,84.410,949.0,0.379,,,0.0,,,,0.0,,151.012,69.287,517.0,1.537,165.608,84.410,949.0,0.379
45.0,450.0,161.008,137.359,1456.0,1.130,,,0.0,,161.008,137.359,1456.0,1.130,152.092,70.179,520.0,1.401,165.957,84.416,936.0,0.349,,,0.0,,,,0.0,,152.092,70.179,520.0,1.401,165.957,84.416,936.0,0.349
46.0,460.0,161.502,138.051,1448.0,0.851,,,0.0,,161.502,138.051,1448.0,0.851,153.043,70.827,521.0,1.151,166.259,84.431,927.0,0.302,,,0.0,,,,0.0,,153.043,70.827,521.0,1.151,166.259,84.431,927.0,0.302
47.0,470.0,161.801,138.266,1445.0,0.369,,,0.0,,161.801,138.266,1445.0,0.369,153.787,71.332,521.0,0.899,166.325,84.280,923.0,0.165,,,0.0,,,,0.0,,153.787,71.332,521.0,0.899,166.325,84.280,923.0,0.165
48.0,480.0,162.001,137.937,1460.0,0.385,,,0.0,,162.001,137.937,1460.0,0.385,154.569,71.683,523.0,0.857,166.151,84.160,937.0,0.212,,,0.0,,,,0.0,,154.569,71.683,523.0,0.857,166.151,84.160,937.0,0.212
49.0,490.0,162.168,137.736,1467.0,0.262,,,0.0,,162.168,137.736,1467.0,0.262,155.103,72.046,523.0,0.646,166.076,84.145,945.0,0.076,,,0.0,,,,0.0,,155.103,72.046,523.0,0.646,166.076,84.145,945.0,0.076
50.0,500.0,162.321,138.355,1463.0,0.638,,,0.0,,162.321,138.355,1463.0,0.638,155.642,72.211,526.0,0.564,166.069,84.234,937.0,0.089,,,0.0,,,,0.0,,155.642,72.211,526.0,0.564,166.069,84.234,937.0,0.089
51.0,510.0,162.439,138.626,1466.0,0.296,,,0.0,,162.439,138.626,1466.0,0.296,155.985,72.315,529.0,0.358,166.087,84.224,937.0,0.020,,,0.0,,,,0.0,,155.985,72.315,529.0,0.358,166.087,84.224,937.0,0.020
52.0,520.0,162.494,138.932,1472.0,0.310,,,0.0,,162.494,138.932,1472.0,0.310,156.242,72.383,534.0,0.266,166.055,84.249,938.0,0.040,,,0.0,,,,0.0,,156.242,72.383,534.0,0.266,166.055,84.249,938.0,0.040
53.0,530.0,162.479,139.114,1477.0,0.184,,,0.0,,162.479,139.114,1477.0,0.184,156.398,72.467,538.0,0.177,165.957,84.253,940.0,0.098,,,0.0,,,,0.0,,156.398,72.467,538.0,0.177,165.957,84.253,940.0,0.098
54.0,540.0,162.542,139.570,1484.0,0.460,,,0.0,,162.542,139.570,1484.0,0.460,156.531,72.493,543.0,0.135,166.016,84.379,940.0,0.139,,,0.0,,,,0.0,,156.531,72.493,543.0,0.135,166.016,84.379,940.0,0.139
55.0,550.0,162.639,139.474,1495.0,0.137,,,0.0,,162.639,139.474,1495.0,0.137,156.643,72.473,546.0,0.114,166.092,84.433,949.0,0.093,,,0.0,,,,0.0,,156.643,72.473,546.0,0.114,166.092,84.433,949.0,0.093
56.0,560.0,162.728,139.616,1498.0,0.168,,,0.0,,162.728,139.616,1498.0,0.168,156.796,72.524,549.0,0.162,166.159,84.403,949.0,0.073,,,0.0,,,,0.0,,156.796,72.524,549.0,0.162,166.159,84.403,949.0,0.073
57.0,570.0,162.769,138.887,1524.0,0.731,,,0.0,,162.769,138.887,1524.0,0.731,156.844,72.491,553.0,0.058,166.145,84.084,971.0,0.320,,,0.0,,,,0.0,,156.844,72.491,553.0,0.058,166.145,84.084,971.0,0.320
58.0,580.0,162.745,138.677,1533.0,0.211,,,0.0,,162.745,138.677,1533.0,0.211,156.872,72.453,555.0,0.046,166.079,83.989,978.0,0.115,,,0.0,,,,0.0,,156.872,72.453,555.0,0.046,166.079,83.989,978.0,0.115
59.0,590.0,162.677,138.591,1548.0,0.109,,,0.0,,162.677,138.591,1548.0,0.109,156.775,72.401,560.0,0.110,166.021,83.980,988.0,0.059,,,0.0,,,,0.0,,156.775,72.401,560.0,0.110,166.021,83.980,988.0,0.059
60.0,600.0,162.538,138.139,1556.0,0.473,,,0.0,,162.538,138.139,1556.0,0.473,156.591,72.353,559.0,0.190,165.874,83.851,997.0,0.196,,,0.0,,,,0.0,,156.591,72.353,559.0,0.190,165.874,83.851,997.0,0.196
61.0,610.0,162.243,137.582,1570.0,0.630,,,0.0,,162.243,137.582,1570.0,0.630,156.092,72.454,559.0,0.509,165.641,83.766,1011.0,0.248,,,0.0,,,,0.0,,156.092,72.454,559.0,0.509,165.641,83.766,1011.0,0.248
62.0,620.0,161.848,136.796,1570.0,0.879,,,0.0,,161.848,136.796,1570.0,0.879,155.500,72.657,549.0,0.625,165.266,83.817,1021.0,0.378,,,0.0,,,,0.0,,155.500,72.657,549.0,0.625,165.266,83.817,1021.0,0.378
63.0,630.0,161.159,136.335,1567.0,0.830,,,0.0,,161.159,136.335,1567.0,0.830,154.409,72.722,543.0,1.093,164.738,83.854,1024.0,0.529,,,0.0,,,,0.0,,154.409,72.722,543.0,1.093,164.738,83.854,1024.0,0.529
64.0,640.0,160.060,136.316,1549.0,1.099,,,0.0,,160.060,136.316,1549.0,1.099,152.880,72.509,536.0,1.544,163.857,84.077,1013.0,0.909,,,0.0,,,,0.0,,152.880,72.509,536.0,1.544,163.857,84.077,1013.0,0.909
65.0,650.0,158.730,135.961,1530.0,1.376,,,0.0,,158.730,135.961,1530.0,1.376,150.856,71.871,526.0,2.122,162.859,84.327,1004.0,1.029,,,0.0,,,,0.0,,150.856,71.871,526.0,2.122,162.859,84.327,1004.0,1.029
66.0,660.0,156.874,135.568,1505.0,1.897,,,0.0,,156.874,135.568,1505.0,1.897,147.708,70.047,518.0,3.638,161.689,84.668,987.0,1.218,,,0.0,,,,0.0,,147.708,70.047,518.0,3.638,161.689,84.668,987.0,1.218
67.0,670.0,154.804,135.263,1466.0,2.092,,,0.0,,154.804,135.263,1466.0,2.092,143.937,67.387,508.0,4.615,160.600,85.040,958.0,1.151,,,0.0,,,,0.0,,143.937,67.387,508.0,4.615,160.600,85.040,958.0,1.151
68.0,680.0,152.780,136.059,1387.0,2.175,,,0.0,,152.780,136.059,1387.0,2.175,140.525,63.955,496.0,4.839,159.655,85.562,890.0,1.079,,,0.0,,,,0.0,,140.525,63.955,496.0,4.839,159.655,85.562,890.0,1.079
69.0,690.0,151.236,135.642,1364.0,1.600,,,0.0,,151.236,135.642,1364.0,1.600,137.577,61.029,492.0,4.154,159.015,85.874,870.0,0.712,,,0.0,,,,0.0,,137.577,61.029,492.0,4.154,159.015,85.874,870.0,0.712
70.0,700.0,150.055,135.702,1341.0,1.182,,,0.0,,150.055,135.702,1341.0,1.182,135.445,58.681,489.0,3.172,158.547,86.333,849.0,0.656,,,0.0,,,,0.0,,135.445,58.681,489.0,3.172,158.547,86.333,849.0,0.656
71.0,710.0,149.405,135.331,1337.0,0.749,,,0.0,,149.405,135.331,1337.0,0.749,134.210,57.266,488.0,1.878,158.227,86.547,847.0,0.385,,,0.0,,,,0.0,,134.210,57.266,488.0,1.878,158.227,86.547,847.0,0.385
72.0,720.0,148.995,134.856,1334.0,0.627,,,0.0,,148.995,134.856,1334.0,0.627,133.287,55.837,487.0,1.701,158.101,86.677,845.0,0.181,,,0.0,,,,0.0,,133.287,55.837,487.0,1.701,158.101,86.677,845.0,0.181
73.0,730.0,149.045,136.517,1356.0,1.661,,,0.0,,149.045,136.517,1356.0,1.661,134.131,56.850,508.0,1.319,158.044,86.741,847.0,0.085,,,0.0,,,,0.0,,134.131,56.850,508.0,1.319,158.044,86.741,847.0,0.085
74.0,740.0,149.129,136.917,1369.0,0.408,,,0.0,,149.129,136.917,1369.0,0.408,134.272,56.786,517.0,0.156,158.216,86.774,850.0,0.176,,,0.0,,,,0.0,,134.272,56.786,517.0,0.156,158.216,86.774,850.0,0.176
75.0,750.0,149.122,138.339,1375.0,1.423,,,0.0,,149.122,138.339,1375.0,1.423,134.705,57.385,531.0,0.739,158.276,86.813,842.0,0.071,,,0.0,,,,0.0,,134.705,57.385,531.0,0.739,158.276,86.813,842.0,0.071
76.0,760.0,149.060,139.578,1353.0,1.240,,,0.0,,149.060,139.578,1353.0,1.240,134.905,57.357,534.0,0.201,158.374,87.007,817.0,0.217,,,0.0,,,,0.0,,134.905,57.357,534.0,0.201,158.374,87.007,817.0,0.217
77.0,770.0,149.044,140.365,1334.0,0.788,,,0.0,,149.044,140.365,1334.0,0.788,134.998,57.258,534.0,0.136,158.498,87.213,799.0,0.241,,,0.0,,,,0.0,,134.998,57.258,534.0,0.136,158.498,87.213,799.0,0.241
78.0,780.0,149.019,140.836,1318.0,0.471,,,0.0,,149.019,140.836,1318.0,0.471,135.002,57.139,533.0,0.119,158.609,87.180,784.0,0.115,,,0.0,,,,0.0,,135.002,57.139,533.0,0.119,158.609,87.180,784.0,0.115
79.0,790.0,149.087,141.750,1312.0,0.916,,,0.0,,149.087,141.750,1312.0,0.916,135.356,57.418,538.0,0.451,158.725,87.151,772.0,0.120,,,0.0,,,,0.0,,135.356,57.418,538.0,0.451,158.725,87.151,772.0,0.120
80.0,800.0,149.149,142.397,1308.0,0.651,,,0.0,,149.149,142.397,1308.0,0.651,135.685,57.626,542.0,0.389,158.759,87.203,764.0,0.062,,,0.0,,,,0.0,,135.685,57.626,542.0,0.389,158.759,87.203,764.0,0.062
81.0,810.0,149.275,142.888,1305.0,0.506,,,0.0,,149.275,142.888,1305.0,0.506,136.012,57.964,544.0,0.471,158.845,87.203,759.0,0.086,,,0.0,,,,0.0,,136.012,57.964,544.0,0.471,158.845,87.203,759.0,0.086
82.0,820.0,149.462,143.553,1300.0,0.691,,,0.0,,149.462,143.553,1300.0,0.691,136.530,58.446,546.0,0.707,158.925,87.235,752.0,0.087,,,0.0,,,,0.0,,136.530,58.446,546.0,0.707,158.925,87.235,752.0,0.087
83.0,830.0,149.803,144.020,1305.0,0.579,,,0.0,,149.803,144.020,1305.0,0.579,137.228,59.088,552.0,0.948,159.118,86.969,751.0,0.328,,,0.0,,,,0.0,,137.228,59.088,552.0,0.948,159.118,86.969,751.0,0.328
84.0,840.0,150.346,145.154,1301.0,1.257,,,0.0,,150.346,145.154,1301.0,1.257,138.340,60.125,558.0,1.521,159.439,86.798,742.0,0.364,,,0.0,,,,0.0,,138.340,60.125,558.0,1.521,159.439,86.798,742.0,0.364
85.0,850.0,151.173,146.611,1298.0,1.675,,,0.0,,151.173,146.611,1298.0,1.675,139.969,61.606,565.0,2.202,159.881,86.646,731.0,0.467,,,0.0,,,,0.0,,139.969,61.606,565.0,2.202,159.881,86.646,731.0,0.467
86.0,860.0,152.114,148.175,1294.0,1.825,,,0.0,,152.114,148.175,1294.0,1.825,141.778,63.254,572.0,2.447,160.346,86.516,721.0,0.483,,,0.0,,,,0.0,,141.778,63.254,572.0,2.447,160.346,86.516,721.0,0.483
87.0,870.0,153.385,149.321,1288.0,1.711,,,0.0,,153.385,149.321,1288.0,1.711,143.974,65.236,574.0,2.958,160.976,86.265,714.0,0.678,,,0.0,,,,0.0,,143.974,65.236,574.0,2.958,160.976,86.265,714.0,0.678
88.0,880.0,154.531,150.125,1287.0,1.400,,,0.0,,154.531,150.125,1287.0,1.400,145.805,66.869,574.0,2.453,161.580,86.241,713.0,0.605,,,0.0,,,,0.0,,145.805,66.869,574.0,2.453,161.580,86.241,713.0,0.605
89.0,890.0,155.664,150.480,1286.0,1.187,,,0.0,,155.664,150.480,1286.0,1.187,147.580,68.380,571.0,2.332,162.141,86.104,714.0,0.577,,,0.0,,,,0.0,,147.580,68.380,571.0,2.332,162.141,86.104,714.0,0.577
90.0,900.0,156.589,150.628,1288.0,0.936,,,0.0,,156.589,150.628,1288.0,0.936,148.909,69.378,571.0,1.662,162.696,85.966,718.0,0.572,,,0.0,,,,0.0,,148.909,69.378,571.0,1.662,162.696,85.966,718.0,0.572
91.0,910.0,157.322,150.515,1298.0,0.742,,,0.0,,157.322,150.515,1298.0,0.742,149.934,70.154,571.0,1.286,163.131,85.893,727.0,0.440,,,0.0,,,,0.0,,149.934,70.154,571.0,1.286,163.131,85.893,727.0,0.440
92.0,920.0,158.077,150.719,1296.0,0.782,,,0.0,,158.077,150.719,1296.0,0.782,151.233,70.945,569.0,1.520,163.440,85.860,727.0,0.311,,,0.0,,,,0.0,,151.233,70.945,569.0,1.520,163.440,85.860,727.0,0.311
