Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
10.0,100.0,236.241,112.498,1096.0,0.066,74.930,109.065,592.0,0.023,139.391,116.525,504.0,0.072,240.495,54.383,169.0,0.141,235.378,93.416,926.0,0.033,70.464,89.391,497.0,0.013,98.450,50.583,94.0,0.000,113.844,59.112,75.0,0.193,143.872,98.082,429.0,0.000
11.0,110.0,236.268,112.410,1097.0,0.091,74.921,109.015,592.0,0.051,139.402,116.397,504.0,0.129,240.721,54.340,168.0,0.229,235.373,93.416,928.0,0.005,70.472,89.381,498.0,0.012,98.418,50.589,93.0,0.032,113.714,59.032,75.0,0.153,143.871,98.094,430.0,0.013
12.0,120.0,236.244,112.378,1097.0,0.040,74.910,108.937,592.0,0.079,139.388,116.418,504.0,0.026,240.410,54.311,168.0,0.312,235.403,93.420,928.0,0.030,70.474,89.387,498.0,0.007,98.446,50.555,93.0,0.045,113.702,58.984,75.0,0.049,143.864,98.097,430.0,0.007
13.0,130.0,236.334,112.312,1097.0,0.111,74.909,108.836,593.0,0.101,139.390,116.402,504.0,0.017,240.368,54.300,168.0,0.043,235.519,93.401,929.0,0.117,70.489,89.370,499.0,0.023,98.465,50.492,93.0,0.065,113.714,59.032,75.0,0.049,143.859,98.089,429.0,0.009
14.0,140.0,236.444,112.320,1098.0,0.110,74.938,108.880,594.0,0.053,139.410,116.375,504.0,0.034,240.707,54.279,168.0,0.340,235.586,93.371,929.0,0.073,70.495,89.346,500.0,0.025,98.530,50.474,93.0,0.067,113.714,59.032,75.0,0.000,143.884,98.058,429.0,0.039
15.0,150.0,236.487,112.328,1098.0,0.044,74.941,108.922,594.0,0.042,139.393,116.347,504.0,0.033,240.924,54.265,168.0,0.218,235.597,93.369,929.0,0.011,70.486,89.342,500.0,0.009,98.531,50.508,94.0,0.035,113.649,58.977,75.0,0.085,143.868,98.060,429.0,0.016
16.0,160.0,236.470,112.221,1097.0,0.108,74.928,108.798,594.0,0.124,139.400,116.259,503.0,0.089,240.839,54.187,167.0,0.116,235.597,93.369,929.0,0.000,70.486,89.342,500.0,0.000,98.609,50.418,93.0,0.120,113.569,58.907,74.0,0.106,143.868,98.060,429.0,0.000
17.0,170.0,236.508,112.065,1097.0,0.161,74.942,108.640,594.0,0.158,139.415,116.105,503.0,0.154,240.994,54.078,166.0,0.189,235.621,93.359,930.0,0.026,70.500,89.338,501.0,0.014,98.813,50.236,92.0,0.272,113.446,58.899,74.0,0.123,143.866,98.046,429.0,0.014
18.0,180.0,236.572,111.980,1097.0,0.106,74.944,108.456,594.0,0.185,139.425,116.144,503.0,0.040,240.652,54.100,165.0,0.343,235.760,93.332,931.0,0.141,70.506,89.304,502.0,0.035,99.008,50.198,92.0,0.199,113.512,58.954,74.0,0.086,143.877,98.041,429.0,0.012
19.0,190.0,236.571,111.844,1097.0,0.136,74.907,108.203,594.0,0.255,139.422,116.148,503.0,0.005,240.111,53.996,164.0,0.550,235.859,93.322,932.0,0.100,70.494,89.298,503.0,0.014,99.154,49.967,91.0,0.273,113.512,58.954,74.0,0.000,143.874,98.040,429.0,0.003
20.0,200.0,236.418,111.747,1097.0,0.181,74.876,107.975,594.0,0.230,139.413,116.192,504.0,0.045,239.152,53.926,164.0,0.962,235.851,93.317,933.0,0.010,70.499,89.300,503.0,0.005,99.241,49.808,90.0,0.181,113.490,58.904,74.0,0.054,143.886,98.024,429.0,0.020
21.0,210.0,236.473,111.676,1098.0,0.090,74.853,107.878,594.0,0.100,139.418,116.159,504.0,0.033,239.144,53.876,163.0,0.050,235.919,93.293,934.0,0.072,70.484,89.256,504.0,0.046,99.252,49.764,89.0,0.045,113.425,58.849,74.0,0.086,143.895,98.031,430.0,0.011
22.0,220.0,236.526,111.632,1097.0,0.069,74.846,107.845,594.0,0.034,139.439,116.108,503.0,0.055,239.358,53.893,163.0,0.214,235.945,93.284,933.0,0.028,70.483,89.237,504.0,0.019,99.241,49.770,89.0,0.012,113.446,58.899,74.0,0.054,143.897,98.038,429.0,0.007
23.0,230.0,236.608,111.583,1098.0,0.095,74.858,107.760,595.0,0.086,139.430,116.109,503.0,0.008,239.330,53.885,163.0,0.029,236.048,93.287,934.0,0.102,70.505,89.231,505.0,0.023,99.316,49.738,89.0,0.082,113.432,58.912,73.0,0.020,143.883,98.062,429.0,0.028
24.0,240.0,236.725,111.560,1097.0,0.119,74.851,107.697,595.0,0.063,139.414,116.146,501.0,0.041,239.212,53.870,162.0,0.119,236.206,93.282,934.0,0.158,70.501,89.239,506.0,0.009,99.392,49.700,89.0,0.085,113.432,58.912,73.0,0.000,143.876,98.059,428.0,0.008
25.0,250.0,236.859,111.505,1097.0,0.145,74.842,107.590,596.0,0.108,139.407,116.169,501.0,0.024,239.105,53.839,162.0,0.111,236.383,93.255,934.0,0.179,70.495,89.216,507.0,0.023,99.490,49.632,89.0,0.119,113.432,58.912,73.0,0.000,143.877,98.048,427.0,0.010
26.0,260.0,237.024,111.493,1097.0,0.165,74.849,107.542,597.0,0.048,139.405,116.216,500.0,0.047,239.105,53.839,162.0,0.000,236.577,93.246,934.0,0.194,70.513,89.201,508.0,0.024,99.490,49.632,89.0,0.000,113.432,58.912,73.0,0.000,143.884,98.066,426.0,0.019
27.0,270.0,237.113,111.474,1097.0,0.092,74.860,107.485,598.0,0.058,139.409,116.250,499.0,0.034,239.003,53.832,162.0,0.102,236.700,93.257,934.0,0.124,70.525,89.217,509.0,0.020,99.599,49.607,88.0,0.112,113.432,58.912,73.0,0.000,143.894,98.085,426.0,0.021
28.0,280.0,237.208,111.377,1097.0,0.135,74.861,107.279,598.0,0.206,139.385,116.297,498.0,0.053,238.644,53.748,161.0,0.369,236.875,93.248,935.0,0.175,70.532,89.202,510.0,0.017,99.832,49.416,88.0,0.301,113.432,58.912,73.0,0.000,143.874,98.103,425.0,0.027
29.0,290.0,237.398,111.313,1098.0,0.200,74.841,107.160,600.0,0.120,139.384,116.321,498.0,0.024,238.575,53.723,161.0,0.074,237.110,93.230,937.0,0.235,70.531,89.181,512.0,0.021,99.855,49.363,87.0,0.058,113.432,58.912,73.0,0.000,143.878,98.115,424.0,0.012
30.0,300.0,237.493,111.241,1100.0,0.120,74.805,107.009,602.0,0.155,139.399,116.357,498.0,0.039,238.264,53.696,161.0,0.312,237.276,93.216,939.0,0.167,70.523,89.172,514.0,0.012,99.858,49.240,87.0,0.123,113.498,58.968,74.0,0.086,143.891,98.116,424.0,0.014
31.0,310.0,237.681,111.215,1101.0,0.190,74.829,106.991,604.0,0.030,139.401,116.341,498.0,0.016,238.351,53.662,161.0,0.094,237.482,93.199,940.0,0.206,70.557,89.191,516.0,0.040,99.868,49.184,87.0,0.057,113.498,58.968,74.0,0.000,143.899,98.076,424.0,0.041
32.0,320.0,237.900,111.202,1103.0,0.219,74.815,106.959,606.0,0.035,139.405,116.377,497.0,0.036,238.514,53.724,161.0,0.174,237.710,93.162,941.0,0.232,70.543,89.141,518.0,0.052,99.866,49.312,87.0,0.128,113.498,58.968,74.0,0.000,143.913,98.081,423.0,0.015
33.0,330.0,238.104,111.167,1100.0,0.207,74.806,106.868,606.0,0.092,139.402,116.436,494.0,0.058,238.340,53.693,161.0,0.177,237.979,93.118,939.0,0.272,70.551,89.110,518.0,0.032,99.846,49.243,87.0,0.072,113.498,58.968,74.0,0.000,143.934,98.051,421.0,0.036
34.0,340.0,238.310,111.190,1100.0,0.208,74.824,106.909,607.0,0.045,139.406,116.459,493.0,0.024,238.683,53.772,161.0,0.352,238.162,93.129,939.0,0.183,70.575,89.126,519.0,0.029,99.800,49.312,87.0,0.083,113.521,59.091,73.0,0.125,143.929,98.076,420.0,0.025
35.0,350.0,238.574,111.173,1100.0,0.265,74.820,106.855,609.0,0.054,139.363,116.522,491.0,0.076,238.653,53.808,161.0,0.046,238.477,93.103,939.0,0.316,70.594,89.112,521.0,0.024,99.746,49.378,87.0,0.085,113.521,59.091,73.0,0.000,143.898,98.074,418.0,0.031
36.0,360.0,238.948,111.194,1100.0,0.375,74.827,106.835,611.0,0.021,139.342,116.641,489.0,0.121,238.825,53.831,161.0,0.173,238.886,93.117,938.0,0.409,70.612,89.131,523.0,0.027,99.745,49.372,88.0,0.005,113.507,59.166,73.0,0.076,143.893,98.127,416.0,0.053
37.0,370.0,239.172,111.144,1101.0,0.229,74.829,106.767,613.0,0.068,139.352,116.641,488.0,0.010,238.916,53.810,161.0,0.093,239.132,93.093,939.0,0.247,70.629,89.111,524.0,0.026,99.745,49.372,88.0,0.000,113.492,59.128,73.0,0.040,143.910,98.126,415.0,0.017
38.0,380.0,240.021,111.231,1094.0,0.854,74.803,106.767,614.0,0.026,139.289,116.950,480.0,0.315,239.310,53.797,161.0,0.394,240.060,93.085,933.0,0.928,70.616,89.108,526.0,0.013,99.645,49.391,88.0,0.101,113.475,59.118,73.0,0.020,143.904,98.224,407.0,0.099
39.0,390.0,240.653,111.319,1089.0,0.639,74.832,106.770,616.0,0.028,139.156,117.237,473.0,0.317,239.897,53.741,161.0,0.590,240.701,93.107,928.0,0.641,70.637,89.094,527.0,0.025,99.664,49.275,88.0,0.118,113.563,59.188,72.0,0.112,143.773,98.380,401.0,0.204
40.0,400.0,241.164,111.279,1088.0,0.513,74.852,106.667,618.0,0.105,139.086,117.351,470.0,0.133,239.899,53.689,160.0,0.053,241.300,93.095,927.0,0.599,70.676,89.127,530.0,0.051,99.774,49.205,88.0,0.130,113.575,59.149,72.0,0.040,143.723,98.383,397.0,0.050
41.0,410.0,241.403,111.243,1088.0,0.241,74.859,106.624,620.0,0.043,139.063,117.359,468.0,0.024,239.962,53.639,160.0,0.080,241.569,93.050,927.0,0.273,70.690,89.109,531.0,0.022,99.773,49.157,88.0,0.048,113.535,59.106,72.0,0.059,143.720,98.335,396.0,0.048
42.0,420.0,241.730,111.279,1088.0,0.329,74.850,106.686,622.0,0.063,139.047,117.407,466.0,0.051,240.523,53.629,160.0,0.561,241.856,93.062,926.0,0.287,70.682,89.113,532.0,0.009,99.673,49.202,89.0,0.110,113.531,59.087,72.0,0.019,143.700,98.397,394.0,0.065
43.0,430.0,242.151,111.317,1085.0,0.423,74.866,106.649,623.0,0.040,138.981,117.606,462.0,0.210,240.673,53.674,161.0,0.157,242.351,93.056,924.0,0.495,70.716,89.122,534.0,0.035,99.672,49.197,89.0,0.005,113.690,59.202,72.0,0.196,143.636,98.436,390.0,0.074
44.0,440.0,242.346,111.341,1086.0,0.197,74.890,106.691,624.0,0.048,138.985,117.633,461.0,0.026,240.945,53.816,161.0,0.306,242.534,93.037,925.0,0.184,70.756,89.119,535.0,0.041,99.541,49.261,89.0,0.146,113.703,59.473,72.0,0.272,143.639,98.413,390.0,0.023
45.0,450.0,242.800,111.305,1086.0,0.455,74.869,106.676,627.0,0.026,139.018,117.633,459.0,0.033,241.454,53.891,161.0,0.515,242.995,92.976,925.0,0.466,70.742,89.101,537.0,0.022,99.486,49.310,89.0,0.074,113.713,59.634,71.0,0.162,143.688,98.351,387.0,0.079
46.0,460.0,243.324,111.382,1083.0,0.529,74.903,106.735,628.0,0.068,138.974,117.813,454.0,0.185,241.617,53.929,161.0,0.168,243.584,92.958,921.0,0.588,70.776,89.136,538.0,0.048,99.495,49.392,90.0,0.083,113.713,59.634,71.0,0.000,143.692,98.332,383.0,0.020
47.0,470.0,243.672,111.411,1081.0,0.349,74.895,106.718,630.0,0.018,138.974,117.957,451.0,0.144,241.552,53.898,161.0,0.072,244.005,92.967,919.0,0.421,70.796,89.167,539.0,0.037,99.378,49.335,90.0,0.130,113.713,59.634,71.0,0.000,143.727,98.362,380.0,0.046
48.0,480.0,243.945,111.459,1080.0,0.277,74.900,106.683,631.0,0.036,138.924,118.166,449.0,0.215,241.454,53.915,161.0,0.100,244.344,92.974,918.0,0.340,70.808,89.154,540.0,0.018,99.378,49.335,90.0,0.000,113.714,59.663,71.0,0.029,143.708,98.441,377.0,0.082
49.0,490.0,244.080,111.491,1080.0,0.139,74.932,106.660,631.0,0.039,138.912,118.294,448.0,0.128,241.410,53.934,161.0,0.047,244.511,92.979,918.0,0.167,70.826,89.160,541.0,0.019,99.538,49.307,90.0,0.162,113.862,59.721,72.0,0.159,143.693,98.467,377.0,0.030
50.0,500.0,244.235,111.425,1079.0,0.169,74.928,106.597,632.0,0.063,138.923,118.248,447.0,0.047,241.450,53.920,161.0,0.042,244.686,92.961,918.0,0.175,70.841,89.161,542.0,0.016,99.528,49.324,89.0,0.019,113.874,59.672,71.0,0.050,143.698,98.445,376.0,0.023
51.0,510.0,244.364,111.423,1080.0,0.128,74.947,106.556,633.0,0.045,138.909,118.319,447.0,0.072,241.276,53.910,161.0,0.174,244.866,92.994,919.0,0.183,70.868,89.221,544.0,0.066,99.636,49.256,89.0,0.128,113.928,59.710,72.0,0.066,143.686,98.461,375.0,0.020
52.0,520.0,244.496,111.417,1080.0,0.132,74.955,106.593,634.0,0.038,138.917,118.273,446.0,0.046,241.602,53.831,161.0,0.335,244.937,92.982,919.0,0.072,70.855,89.209,544.0,0.018,99.635,49.182,89.0,0.074,113.860,59.661,71.0,0.084,143.697,98.458,375.0,0.012
53.0,530.0,244.600,111.418,1081.0,0.104,74.966,106.545,635.0,0.049,138.886,118.359,446.0,0.092,241.355,53.884,161.0,0.252,245.103,92.977,919.0,0.166,70.884,89.216,545.0,0.030,99.635,49.216,89.0,0.033,113.928,59.710,72.0,0.084,143.670,98.456,374.0,0.027
54.0,540.0,244.680,111.419,1082.0,0.080,74.988,106.557,636.0,0.025,138.883,118.356,446.0,0.004,241.530,53.876,161.0,0.175,245.182,92.976,920.0,0.080,70.907,89.220,546.0,0.023,99.676,49.227,90.0,0.042,113.914,59.692,72.0,0.022,143.670,98.456,374.0,0.000
55.0,550.0,244.881,111.503,1080.0,0.218,74.994,106.579,636.0,0.023,138.857,118.562,444.0,0.208,241.558,53.938,161.0,0.068,245.416,92.987,918.0,0.234,70.907,89.211,546.0,0.010,99.676,49.272,90.0,0.045,114.021,59.774,72.0,0.135,143.656,98.531,372.0,0.076
56.0,560.0,244.897,111.502,1081.0,0.015,75.002,106.601,637.0,0.023,138.880,118.527,444.0,0.042,241.738,53.862,162.0,0.195,245.403,92.978,918.0,0.016,70.900,89.212,546.0,0.008,99.716,49.149,90.0,0.129,114.021,59.774,72.0,0.000,143.680,98.502,372.0,0.037
57.0,570.0,244.930,111.436,1080.0,0.074,75.024,106.501,637.0,0.102,138.892,118.512,444.0,0.019,241.605,53.803,161.0,0.145,245.464,92.987,919.0,0.061,70.929,89.229,546.0,0.034,99.848,48.998,89.0,0.200,114.047,59.807,72.0,0.042,143.682,98.506,372.0,0.005
58.0,580.0,244.976,111.468,1081.0,0.056,75.036,106.479,637.0,0.026,138.891,118.629,444.0,0.117,241.351,53.859,161.0,0.260,245.563,92.982,919.0,0.100,70.949,89.226,547.0,0.020,99.848,48.998,89.0,0.000,114.141,59.902,72.0,0.133,143.691,98.509,372.0,0.010
59.0,590.0,244.808,111.445,1082.0,0.170,75.037,106.480,636.0,0.002,138.952,118.540,445.0,0.108,241.320,53.873,161.0,0.034,245.370,92.980,920.0,0.194,70.957,89.235,546.0,0.012,99.806,48.960,89.0,0.056,114.300,59.972,72.0,0.174,143.716,98.463,373.0,0.052
60.0,600.0,244.704,111.460,1084.0,0.105,75.078,106.504,637.0,0.047,138.986,118.519,447.0,0.040,241.355,53.850,162.0,0.042,245.242,92.989,921.0,0.128,70.976,89.261,547.0,0.032,99.954,48.849,89.0,0.185,114.458,60.046,72.0,0.175,143.725,98.429,375.0,0.035
61.0,610.0,244.609,111.510,1084.0,0.107,75.090,106.538,636.0,0.036,138.961,118.577,447.0,0.063,241.182,53.912,162.0,0.183,245.162,93.000,921.0,0.081,70.986,89.280,546.0,0.022,99.954,48.849,89.0,0.000,114.510,60.163,72.0,0.128,143.698,98.419,375.0,0.029
62.0,620.0,244.525,111.526,1083.0,0.086,75.103,106.534,635.0,0.013,138.961,118.606,448.0,0.029,241.006,53.932,162.0,0.177,245.094,93.013,921.0,0.069,71.002,89.286,545.0,0.017,99.955,48.832,89.0,0.017,114.510,60.208,73.0,0.045,143.701,98.430,375.0,0.012
63.0,630.0,244.374,111.574,1081.0,0.158,75.184,106.603,633.0,0.106,138.969,118.593,448.0,0.015,240.896,53.901,162.0,0.115,244.922,93.046,918.0,0.175,71.075,89.333,543.0,0.087,99.990,48.741,89.0,0.097,114.575,60.234,73.0,0.071,143.697,98.416,375.0,0.015
64.0,640.0,244.163,111.629,1079.0,0.218,75.227,106.663,630.0,0.074,139.001,118.601,449.0,0.033,240.813,53.949,162.0,0.095,244.689,93.073,917.0,0.235,71.108,89.362,541.0,0.044,100.023,48.702,89.0,0.051,114.745,60.366,73.0,0.215,143.701,98.406,376.0,0.012
65.0,650.0,243.689,111.920,1074.0,0.556,75.321,107.010,624.0,0.359,139.043,118.729,450.0,0.135,240.470,54.025,162.0,0.351,244.196,93.230,911.0,0.517,71.159,89.596,534.0,0.239,100.132,48.685,89.0,0.110,115.105,60.493,73.0,0.381,143.715,98.388,377.0,0.023
66.0,660.0,243.292,112.039,1072.0,0.415,75.347,107.072,620.0,0.067,139.105,118.859,452.0,0.144,239.936,54.122,162.0,0.543,243.825,93.284,909.0,0.375,71.173,89.645,531.0,0.050,100.179,48.633,88.0,0.071,115.458,60.685,74.0,0.403,143.744,98.400,378.0,0.031
67.0,670.0,242.176,112.449,1059.0,1.189,75.461,107.568,606.0,0.509,139.115,118.973,453.0,0.114,239.469,54.119,163.0,0.467,242.615,93.438,896.0,1.220,71.196,89.814,517.0,0.171,100.235,48.465,88.0,0.177,115.589,60.815,75.0,0.184,143.759,98.386,379.0,0.021
68.0,680.0,241.703,112.577,1055.0,0.490,75.573,107.730,600.0,0.198,139.135,118.974,455.0,0.019,239.171,54.131,163.0,0.298,242.111,93.497,891.0,0.507,71.293,89.880,512.0,0.117,100.249,48.401,88.0,0.066,115.687,60.875,75.0,0.114,143.765,98.369,380.0,0.018
69.0,690.0,240.972,112.904,1047.0,0.800,75.691,108.096,591.0,0.384,139.163,119.134,456.0,0.162,238.783,54.229,164.0,0.400,241.323,93.571,883.0,0.791,71.353,89.949,502.0,0.092,100.204,48.411,88.0,0.046,115.950,61.019,76.0,0.300,143.786,98.353,380.0,0.027
70.0,700.0,240.520,113.084,1043.0,0.487,75.714,108.294,586.0,0.199,139.160,119.228,457.0,0.094,238.457,54.230,164.0,0.327,240.850,93.630,878.0,0.477,71.338,90.005,497.0,0.058,100.204,48.411,88.0,0.000,116.052,60.977,76.0,0.110,143.787,98.364,381.0,0.011
71.0,710.0,239.828,113.322,1037.0,0.731,75.798,108.528,579.0,0.249,139.190,119.367,459.0,0.142,237.874,54.261,165.0,0.584,240.140,93.723,872.0,0.716,71.378,90.109,490.0,0.112,100.274,48.300,88.0,0.131,116.431,61.076,77.0,0.392,143.780,98.361,382.0,0.008
72.0,720.0,239.277,113.493,1031.0,0.577,75.945,108.770,572.0,0.283,139.178,119.365,460.0,0.012,237.746,54.253,165.0,0.127,239.510,93.789,866.0,0.634,71.491,90.167,483.0,0.126,100.297,48.260,88.0,0.046,116.502,61.084,77.0,0.071,143.749,98.364,383.0,0.031
73.0,730.0,238.704,113.722,1025.0,0.618,75.994,108.991,565.0,0.227,139.211,119.524,461.0,0.163,237.478,54.338,165.0,0.282,238.880,93.858,860.0,0.634,71.490,90.202,477.0,0.036,100.321,48.235,88.0,0.035,116.856,61.239,77.0,0.387,143.743,98.408,383.0,0.045
74.0,740.0,237.798,113.972,1022.0,0.940,76.082,109.414,557.0,0.432,139.248,119.441,464.0,0.091,237.336,54.385,166.0,0.149,237.827,93.985,855.0,1.061,71.522,90.365,469.0,0.165,100.276,48.246,88.0,0.047,117.015,61.302,78.0,0.171,143.737,98.379,386.0,0.030
75.0,750.0,236.984,114.200,1016.0,0.845,76.167,109.729,549.0,0.327,139.264,119.463,467.0,0.027,236.949,54.434,166.0,0.390,236.930,94.066,849.0,0.901,71.552,90.450,461.0,0.091,100.277,48.235,88.0,0.011,117.132,61.365,78.0,0.132,143.740,98.360,388.0,0.019
76.0,760.0,236.127,114.645,1013.0,0.965,76.326,110.263,542.0,0.558,139.246,119.695,470.0,0.233,236.305,54.463,168.0,0.644,236.011,94.229,844.0,0.933,71.640,90.642,453.0,0.211,100.271,48.292,88.0,0.058,117.365,61.270,80.0,0.252,143.721,98.395,390.0,0.039
77.0,770.0,235.063,115.102,1003.0,1.158,76.473,110.819,531.0,0.575,139.276,119.914,472.0,0.221,235.927,54.651,169.0,0.423,234.824,94.344,833.0,1.193,71.681,90.766,442.0,0.130,100.290,48.260,88.0,0.038,117.674,61.636,81.0,0.479,143.741,98.383,391.0,0.023
78.0,780.0,233.913,115.620,997.0,1.262,76.652,111.503,521.0,0.706,139.318,120.119,477.0,0.209,235.323,54.754,171.0,0.613,233.537,94.542,826.0,1.302,71.768,91.024,431.0,0.272,100.264,48.278,89.0,0.032,118.110,61.732,82.0,0.447,143.741,98.393,394.0,0.010
79.0,790.0,232.419,116.186,987.0,1.597,76.856,112.220,507.0,0.746,139.343,120.367,480.0,0.250,234.499,54.936,172.0,0.843,231.912,94.746,814.0,1.638,71.869,91.258,418.0,0.255,100.265,48.282,88.0,0.004,118.503,61.978,84.0,0.463,143.734,98.418,397.0,0.026
80.0,800.0,230.897,116.649,977.0,1.591,77.045,113.018,492.0,0.820,139.352,120.342,484.0,0.027,234.086,54.895,173.0,0.415,230.141,94.942,803.0,1.781,71.925,91.498,403.0,0.247,100.265,48.282,88.0,0.000,118.517,61.842,84.0,0.136,143.741,98.418,400.0,0.008
81.0,810.0,229.286,117.231,962.0,1.713,77.341,113.863,476.0,0.895,139.375,120.527,486.0,0.186,233.249,54.915,173.0,0.837,228.344,95.195,789.0,1.815,72.088,91.855,387.0,0.392,100.382,48.061,88.0,0.249,118.859,61.980,85.0,0.369,143.735,98.421,401.0,0.007
82.0,820.0,227.587,117.827,951.0,1.800,77.575,114.781,461.0,0.947,139.383,120.690,490.0,0.164,232.377,55.002,174.0,0.876,226.438,95.405,776.0,1.918,72.168,92.136,372.0,0.292,100.406,48.065,88.0,0.024,118.892,62.039,86.0,0.067,143.775,98.422,404.0,0.040
83.0,830.0,225.731,118.548,938.0,1.992,77.887,115.863,444.0,1.126,139.334,120.966,494.0,0.280,231.739,55.072,176.0,0.642,224.265,95.621,762.0,2.183,72.268,92.400,356.0,0.283,100.489,47.906,88.0,0.179,119.149,62.237,88.0,0.325,143.712,98.447,406.0,0.067
