Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
21.0,210.0,205.153,110.587,2192.0,0.029,40.910,125.259,1095.0,0.038,125.636,95.950,1096.0,0.014,236.719,61.870,409.0,0.059,197.956,84.357,1780.0,0.034,33.700,89.957,818.0,0.004,62.156,67.012,276.0,0.035,92.455,51.163,133.0,0.030,130.284,79.595,962.0,0.035
22.0,220.0,205.215,110.603,2192.0,0.064,40.899,125.244,1096.0,0.018,125.613,95.967,1095.0,0.029,236.749,61.881,409.0,0.032,198.023,84.365,1781.0,0.068,33.691,89.957,819.0,0.009,62.155,67.025,277.0,0.013,92.455,51.163,133.0,0.000,130.261,79.599,961.0,0.023
23.0,230.0,205.218,110.597,2193.0,0.007,40.899,125.244,1096.0,0.001,125.606,95.953,1096.0,0.016,236.719,61.840,409.0,0.051,198.037,84.376,1781.0,0.017,33.695,89.973,819.0,0.017,62.155,67.025,277.0,0.000,92.361,51.037,133.0,0.157,130.266,79.603,961.0,0.006
24.0,240.0,205.340,110.612,2193.0,0.122,40.899,125.261,1098.0,0.017,125.624,95.923,1094.0,0.035,236.889,61.861,409.0,0.171,198.147,84.386,1781.0,0.110,33.702,89.990,820.0,0.018,62.134,67.043,277.0,0.029,92.343,51.017,132.0,0.027,130.282,79.595,960.0,0.019
25.0,250.0,205.441,110.589,2192.0,0.104,40.877,125.200,1099.0,0.065,125.637,95.900,1092.0,0.026,236.988,61.873,409.0,0.100,198.259,84.393,1781.0,0.113,33.695,89.995,822.0,0.009,62.120,67.041,277.0,0.015,92.377,51.039,132.0,0.040,130.286,79.589,959.0,0.007
26.0,260.0,205.547,110.508,2197.0,0.133,40.852,125.024,1103.0,0.177,125.637,95.870,1093.0,0.030,236.971,61.857,409.0,0.023,198.412,84.366,1786.0,0.155,33.694,89.939,826.0,0.056,62.125,67.017,277.0,0.024,92.314,51.039,132.0,0.063,130.292,79.567,960.0,0.022
27.0,270.0,205.641,110.534,2198.0,0.098,40.860,125.032,1105.0,0.011,125.633,95.881,1092.0,0.011,237.136,61.822,410.0,0.169,198.503,84.382,1787.0,0.093,33.694,89.958,827.0,0.019,62.187,66.951,278.0,0.091,92.314,51.039,132.0,0.000,130.291,79.567,959.0,0.001
28.0,280.0,205.791,110.502,2203.0,0.153,40.893,124.931,1109.0,0.106,125.625,95.868,1093.0,0.015,237.203,61.755,410.0,0.094,198.671,84.393,1791.0,0.168,33.736,89.948,831.0,0.043,62.235,66.897,278.0,0.073,92.229,50.933,132.0,0.135,130.290,79.577,959.0,0.010
29.0,290.0,205.873,110.482,2203.0,0.084,40.908,124.866,1111.0,0.066,125.629,95.868,1092.0,0.004,237.190,61.754,410.0,0.013,198.779,84.386,1791.0,0.109,33.762,89.938,832.0,0.029,62.261,66.897,278.0,0.026,92.229,50.933,132.0,0.000,130.300,79.561,958.0,0.019
30.0,300.0,206.052,110.493,2204.0,0.179,40.908,124.881,1113.0,0.015,125.646,95.812,1090.0,0.058,237.603,61.758,410.0,0.413,198.905,84.400,1792.0,0.127,33.763,89.937,834.0,0.002,62.242,66.871,279.0,0.032,92.276,50.906,131.0,0.054,130.292,79.572,957.0,0.014
31.0,310.0,206.273,110.482,2208.0,0.221,40.896,124.770,1118.0,0.112,125.655,95.821,1089.0,0.013,237.669,61.800,410.0,0.079,199.166,84.396,1795.0,0.261,33.771,89.912,839.0,0.025,62.255,66.910,279.0,0.041,92.265,50.941,131.0,0.037,130.310,79.553,956.0,0.027
32.0,320.0,206.420,110.505,2208.0,0.149,40.881,124.799,1121.0,0.033,125.690,95.786,1087.0,0.051,237.933,61.872,410.0,0.273,199.275,84.414,1796.0,0.110,33.769,89.924,840.0,0.012,62.187,66.924,280.0,0.069,92.248,51.062,131.0,0.122,130.328,79.563,955.0,0.021
33.0,330.0,206.615,110.506,2208.0,0.195,40.890,124.818,1123.0,0.021,125.745,95.708,1085.0,0.095,238.368,61.906,410.0,0.437,199.423,84.434,1796.0,0.149,33.782,89.947,842.0,0.026,62.180,66.932,280.0,0.011,92.328,51.057,130.0,0.081,130.354,79.564,954.0,0.026
34.0,340.0,206.848,110.498,2212.0,0.233,40.860,124.798,1128.0,0.036,125.801,95.631,1084.0,0.095,238.711,61.944,410.0,0.345,199.614,84.462,1800.0,0.194,33.764,89.972,846.0,0.031,62.151,66.956,281.0,0.037,92.386,51.044,129.0,0.059,130.375,79.569,954.0,0.021
35.0,350.0,207.080,110.484,2209.0,0.233,40.861,124.837,1129.0,0.039,125.868,95.485,1079.0,0.161,239.453,62.060,409.0,0.750,199.746,84.469,1798.0,0.132,33.767,89.970,847.0,0.004,62.119,66.984,282.0,0.042,92.454,51.178,127.0,0.151,130.390,79.568,951.0,0.015
36.0,360.0,207.326,110.494,2211.0,0.246,40.889,124.822,1133.0,0.032,125.890,95.439,1077.0,0.051,239.758,62.056,409.0,0.306,199.963,84.499,1800.0,0.220,33.800,90.010,850.0,0.052,62.132,66.956,282.0,0.031,92.491,51.158,127.0,0.042,130.398,79.563,949.0,0.009
37.0,370.0,207.522,110.445,2213.0,0.202,40.909,124.784,1137.0,0.044,125.926,95.313,1076.0,0.131,240.125,62.022,409.0,0.368,200.130,84.477,1802.0,0.168,33.821,89.998,853.0,0.023,62.168,66.904,283.0,0.063,92.365,51.072,126.0,0.153,130.432,79.513,949.0,0.060
38.0,380.0,207.669,110.433,2210.0,0.147,40.914,124.776,1137.0,0.010,125.973,95.252,1073.0,0.078,240.275,62.060,408.0,0.155,200.279,84.464,1800.0,0.149,33.838,90.007,853.0,0.019,62.154,66.934,283.0,0.033,92.336,51.088,126.0,0.033,130.483,79.464,946.0,0.071
39.0,390.0,207.756,110.431,2212.0,0.087,40.922,124.782,1139.0,0.010,125.987,95.212,1073.0,0.042,240.565,61.968,409.0,0.304,200.317,84.471,1801.0,0.039,33.826,90.009,854.0,0.012,62.184,66.771,284.0,0.166,92.305,51.088,125.0,0.031,130.488,79.471,947.0,0.009
40.0,400.0,207.947,110.402,2213.0,0.193,40.922,124.708,1142.0,0.073,126.017,95.163,1071.0,0.057,240.713,61.954,409.0,0.148,200.528,84.442,1802.0,0.213,33.837,89.994,857.0,0.019,62.212,66.728,284.0,0.051,92.318,51.111,125.0,0.026,130.524,79.402,945.0,0.077
41.0,410.0,207.978,110.256,2217.0,0.150,40.904,124.644,1144.0,0.066,126.110,94.931,1073.0,0.250,241.051,61.913,408.0,0.341,200.531,84.414,1807.0,0.028,33.831,89.990,859.0,0.007,62.212,66.728,284.0,0.000,92.124,50.882,124.0,0.300,130.600,79.357,948.0,0.088
42.0,420.0,208.115,110.208,2217.0,0.145,40.886,124.605,1146.0,0.044,126.143,94.823,1071.0,0.113,241.394,61.906,407.0,0.343,200.651,84.410,1808.0,0.120,33.824,89.987,861.0,0.008,62.192,66.734,284.0,0.021,92.106,50.755,123.0,0.129,130.620,79.338,947.0,0.028
43.0,430.0,208.334,110.138,2219.0,0.231,40.878,124.497,1149.0,0.108,126.166,94.711,1069.0,0.114,241.704,61.858,407.0,0.314,200.874,84.415,1810.0,0.223,33.836,89.965,864.0,0.025,62.201,66.740,284.0,0.011,91.906,50.489,122.0,0.332,130.645,79.339,945.0,0.025
44.0,440.0,208.475,110.021,2218.0,0.183,40.876,124.438,1151.0,0.058,126.187,94.479,1066.0,0.233,242.203,61.775,405.0,0.505,200.972,84.415,1811.0,0.098,33.846,89.971,866.0,0.012,62.211,66.728,284.0,0.016,91.613,50.093,121.0,0.493,130.650,79.321,945.0,0.019
45.0,450.0,208.607,109.990,2221.0,0.135,40.862,124.356,1154.0,0.083,126.187,94.449,1066.0,0.030,242.250,61.750,405.0,0.053,201.138,84.438,1814.0,0.168,33.855,89.999,869.0,0.030,62.211,66.728,284.0,0.000,91.544,49.992,120.0,0.122,130.654,79.317,944.0,0.005
46.0,460.0,208.728,109.953,2224.0,0.127,40.844,124.276,1158.0,0.082,126.198,94.409,1066.0,0.041,242.446,61.720,405.0,0.198,201.257,84.446,1817.0,0.119,33.843,89.993,872.0,0.013,62.224,66.658,285.0,0.070,91.521,50.005,120.0,0.026,130.655,79.320,945.0,0.003
47.0,470.0,208.762,109.837,2224.0,0.121,40.822,124.169,1158.0,0.109,126.200,94.266,1065.0,0.143,242.541,61.670,403.0,0.107,201.312,84.435,1819.0,0.056,33.842,89.980,874.0,0.013,62.232,66.732,284.0,0.074,91.289,49.619,119.0,0.450,130.658,79.304,945.0,0.016
48.0,480.0,208.828,109.738,2225.0,0.120,40.813,124.063,1160.0,0.107,126.241,94.154,1065.0,0.120,242.795,61.663,402.0,0.255,201.384,84.428,1821.0,0.072,33.848,89.977,875.0,0.007,62.259,66.707,283.0,0.037,91.217,49.587,118.0,0.079,130.685,79.287,945.0,0.032
49.0,490.0,208.922,109.685,2228.0,0.108,40.793,124.057,1162.0,0.021,126.252,94.010,1065.0,0.144,243.089,61.721,402.0,0.300,201.446,84.392,1824.0,0.072,33.841,89.941,878.0,0.036,62.197,66.787,284.0,0.101,91.038,49.485,118.0,0.206,130.689,79.240,946.0,0.047
50.0,500.0,208.988,109.694,2230.0,0.066,40.793,124.100,1164.0,0.043,126.273,93.961,1065.0,0.054,243.325,61.766,402.0,0.240,201.473,84.388,1826.0,0.027,33.842,89.930,879.0,0.011,62.160,66.837,285.0,0.062,91.073,49.449,117.0,0.050,130.693,79.240,946.0,0.004
51.0,510.0,209.114,109.650,2232.0,0.134,40.788,124.033,1167.0,0.068,126.318,93.899,1064.0,0.077,243.401,61.769,402.0,0.076,201.618,84.361,1828.0,0.148,33.857,89.909,881.0,0.026,62.140,66.843,285.0,0.021,91.048,49.415,117.0,0.042,130.741,79.191,946.0,0.069
52.0,520.0,209.185,109.666,2231.0,0.073,40.794,124.060,1167.0,0.027,126.308,93.874,1063.0,0.026,243.539,61.757,402.0,0.139,201.675,84.385,1827.0,0.062,33.859,89.937,881.0,0.028,62.154,66.842,285.0,0.014,90.916,49.332,117.0,0.156,130.738,79.203,945.0,0.012
53.0,530.0,209.250,109.552,2232.0,0.131,40.787,123.960,1169.0,0.100,126.347,93.725,1063.0,0.154,243.857,61.708,400.0,0.322,201.726,84.397,1830.0,0.053,33.863,89.951,883.0,0.014,62.200,66.811,285.0,0.056,90.755,49.141,116.0,0.249,130.756,79.209,946.0,0.019
54.0,540.0,209.426,109.401,2233.0,0.232,40.774,123.864,1172.0,0.096,126.370,93.443,1061.0,0.283,244.398,61.616,398.0,0.548,201.871,84.390,1833.0,0.145,33.871,89.941,886.0,0.013,62.195,66.818,285.0,0.008,90.207,48.602,114.0,0.769,130.780,79.185,946.0,0.033
55.0,550.0,209.577,109.261,2236.0,0.206,40.785,123.780,1175.0,0.085,126.427,93.192,1061.0,0.257,244.955,61.445,398.0,0.583,201.953,84.371,1837.0,0.084,33.875,89.938,889.0,0.005,62.267,66.671,285.0,0.164,90.044,48.206,113.0,0.427,130.798,79.141,947.0,0.048
56.0,560.0,209.635,109.151,2238.0,0.124,40.758,123.646,1177.0,0.137,126.439,93.083,1061.0,0.110,245.256,61.444,396.0,0.301,202.006,84.340,1840.0,0.061,33.870,89.884,891.0,0.055,62.238,66.616,285.0,0.062,90.021,48.243,112.0,0.044,130.785,79.124,948.0,0.021
57.0,570.0,209.810,108.984,2240.0,0.242,40.729,123.459,1180.0,0.190,126.469,92.865,1059.0,0.220,245.781,61.397,394.0,0.527,202.162,84.328,1844.0,0.157,33.864,89.841,895.0,0.043,62.259,66.584,284.0,0.038,89.734,47.978,110.0,0.391,130.788,79.117,948.0,0.007
58.0,580.0,209.926,108.894,2238.0,0.146,40.696,123.404,1181.0,0.064,126.525,92.693,1057.0,0.181,246.264,61.512,393.0,0.497,202.235,84.308,1844.0,0.076,33.840,89.824,896.0,0.029,62.246,66.653,284.0,0.070,89.621,48.051,108.0,0.134,130.811,79.085,947.0,0.040
59.0,590.0,210.240,108.886,2235.0,0.314,40.696,123.312,1183.0,0.093,126.587,92.663,1051.0,0.069,246.428,61.473,392.0,0.169,202.583,84.311,1841.0,0.348,33.849,89.803,898.0,0.023,62.286,66.660,284.0,0.041,89.419,47.831,108.0,0.299,130.906,79.069,942.0,0.097
60.0,600.0,210.447,108.819,2234.0,0.218,40.653,123.104,1185.0,0.212,126.620,92.665,1047.0,0.033,246.426,61.361,391.0,0.112,202.861,84.338,1841.0,0.280,33.844,89.811,902.0,0.009,62.276,66.518,283.0,0.142,89.412,47.795,108.0,0.037,130.943,79.076,939.0,0.038
61.0,610.0,210.640,108.679,2234.0,0.238,40.614,122.879,1188.0,0.228,126.650,92.540,1045.0,0.129,246.701,61.337,389.0,0.275,203.085,84.328,1843.0,0.224,33.860,89.774,906.0,0.041,62.221,66.483,282.0,0.065,89.457,47.703,106.0,0.102,130.936,79.060,937.0,0.018
62.0,620.0,210.797,108.545,2235.0,0.206,40.563,122.661,1192.0,0.223,126.651,92.425,1043.0,0.114,246.877,61.132,387.0,0.270,203.256,84.324,1846.0,0.171,33.842,89.742,909.0,0.037,62.149,66.247,282.0,0.247,89.242,47.492,106.0,0.301,130.930,79.058,936.0,0.006
63.0,630.0,211.003,108.365,2232.0,0.273,40.390,122.188,1195.0,0.504,126.557,92.443,1036.0,0.096,246.463,61.042,385.0,0.423,203.661,84.292,1846.0,0.406,33.778,89.659,915.0,0.104,61.980,66.136,279.0,0.202,89.238,47.548,105.0,0.056,130.846,79.006,930.0,0.099
64.0,640.0,211.694,108.392,2217.0,0.692,40.289,121.718,1199.0,0.481,126.334,92.708,1018.0,0.346,246.100,60.846,382.0,0.413,204.589,84.387,1834.0,0.933,33.809,89.635,922.0,0.039,61.813,65.893,277.0,0.295,89.151,47.546,105.0,0.087,130.679,79.077,911.0,0.182
65.0,650.0,212.674,108.571,2188.0,0.996,40.136,121.232,1199.0,0.509,126.197,93.234,989.0,0.543,245.941,60.335,378.0,0.536,205.788,84.640,1808.0,1.225,33.746,89.566,924.0,0.094,61.640,65.438,274.0,0.487,88.775,46.863,104.0,0.780,130.654,79.485,883.0,0.408
66.0,660.0,213.281,108.699,2172.0,0.621,39.957,120.936,1201.0,0.346,125.989,93.574,970.0,0.399,245.408,60.361,376.0,0.534,206.604,84.715,1795.0,0.820,33.676,89.499,928.0,0.096,61.302,65.509,272.0,0.345,88.775,46.863,104.0,0.000,130.513,79.580,865.0,0.170
67.0,670.0,213.732,108.779,2165.0,0.458,39.863,120.824,1204.0,0.146,125.938,93.690,960.0,0.127,245.343,60.259,375.0,0.121,207.145,84.766,1788.0,0.544,33.650,89.484,931.0,0.030,61.052,65.444,272.0,0.258,88.645,46.616,103.0,0.279,130.508,79.625,855.0,0.045
68.0,680.0,214.270,108.910,2157.0,0.554,39.785,120.692,1208.0,0.154,125.800,93.905,947.0,0.255,245.298,60.217,375.0,0.061,207.776,84.818,1779.0,0.633,33.627,89.437,935.0,0.052,60.863,65.387,272.0,0.197,88.599,46.582,103.0,0.057,130.419,79.689,843.0,0.110
69.0,690.0,214.728,109.054,2151.0,0.480,39.758,120.634,1212.0,0.063,125.680,94.105,938.0,0.234,245.340,60.132,376.0,0.095,208.279,84.888,1773.0,0.508,33.594,89.426,939.0,0.034,60.863,65.324,273.0,0.063,88.438,46.411,103.0,0.235,130.355,79.774,834.0,0.106
70.0,700.0,215.047,109.167,2146.0,0.338,39.642,120.617,1215.0,0.117,125.548,94.218,930.0,0.174,245.035,60.188,377.0,0.310,208.696,84.883,1767.0,0.417,33.551,89.378,941.0,0.065,60.508,65.471,273.0,0.385,88.228,46.222,103.0,0.283,130.290,79.751,825.0,0.070
71.0,710.0,215.621,109.372,2137.0,0.610,39.595,120.629,1219.0,0.049,125.387,94.420,917.0,0.258,245.274,60.124,378.0,0.248,209.301,84.944,1757.0,0.608,33.507,89.317,944.0,0.075,60.429,65.497,275.0,0.083,87.920,45.792,103.0,0.529,130.204,79.860,812.0,0.139
72.0,720.0,215.876,109.409,2136.0,0.257,39.537,120.562,1223.0,0.089,125.313,94.471,912.0,0.090,245.181,60.073,378.0,0.106,209.622,84.963,1756.0,0.321,33.495,89.314,947.0,0.012,60.263,65.485,275.0,0.166,87.812,45.621,103.0,0.202,130.161,79.857,808.0,0.043
73.0,730.0,216.294,109.488,2132.0,0.426,39.458,120.423,1228.0,0.159,125.189,94.646,903.0,0.214,245.054,60.136,378.0,0.141,210.143,85.023,1752.0,0.525,33.477,89.294,952.0,0.027,60.085,65.588,275.0,0.206,87.752,45.567,103.0,0.081,130.072,79.931,799.0,0.116
74.0,740.0,216.824,109.666,2120.0,0.558,39.418,120.396,1229.0,0.048,125.008,94.863,890.0,0.283,245.126,60.157,377.0,0.075,210.739,85.105,1741.0,0.602,33.479,89.288,954.0,0.006,59.928,65.632,275.0,0.163,87.596,45.448,102.0,0.196,129.943,80.026,786.0,0.160
75.0,750.0,217.502,109.918,2106.0,0.723,39.402,120.348,1231.0,0.050,124.806,95.238,873.0,0.425,245.281,60.156,377.0,0.155,211.486,85.224,1726.0,0.756,33.472,89.261,955.0,0.028,59.909,65.646,275.0,0.024,87.555,45.347,102.0,0.109,129.803,80.212,770.0,0.232
76.0,760.0,218.206,110.207,2091.0,0.761,39.371,120.391,1233.0,0.053,124.587,95.568,857.0,0.397,245.528,60.181,377.0,0.247,212.237,85.346,1712.0,0.761,33.457,89.263,957.0,0.015,59.796,65.711,276.0,0.130,87.507,45.144,101.0,0.209,129.641,80.373,754.0,0.229
77.0,770.0,218.908,110.543,2080.0,0.778,39.377,120.521,1237.0,0.131,124.395,95.905,842.0,0.387,245.872,60.180,379.0,0.345,212.950,85.467,1699.0,0.724,33.449,89.262,959.0,0.009,59.744,65.720,278.0,0.052,87.217,44.950,101.0,0.349,129.544,80.546,740.0,0.199
78.0,780.0,219.686,110.906,2068.0,0.858,39.345,120.557,1241.0,0.048,124.200,96.421,826.0,0.552,245.927,60.249,380.0,0.088,213.820,85.594,1685.0,0.879,33.424,89.236,961.0,0.035,59.650,65.781,279.0,0.112,87.239,44.997,101.0,0.052,129.446,80.748,723.0,0.225
79.0,790.0,220.263,111.151,2059.0,0.628,39.344,120.575,1245.0,0.018,124.003,96.762,814.0,0.394,246.045,60.280,381.0,0.122,214.453,85.672,1676.0,0.637,33.433,89.208,964.0,0.030,59.586,65.802,280.0,0.068,87.239,44.997,101.0,0.000,129.308,80.878,711.0,0.189
80.0,800.0,221.092,111.517,2047.0,0.906,39.321,120.585,1249.0,0.024,123.758,97.329,797.0,0.617,246.095,60.354,382.0,0.090,215.415,85.864,1663.0,0.981,33.442,89.252,968.0,0.045,59.505,65.888,281.0,0.118,87.239,44.997,101.0,0.000,129.156,81.140,694.0,0.303
81.0,810.0,221.898,111.879,2038.0,0.883,39.291,120.592,1255.0,0.031,123.499,97.908,781.0,0.634,246.245,60.462,383.0,0.185,216.321,86.047,1652.0,0.924,33.449,89.236,972.0,0.017,59.354,66.017,282.0,0.198,87.217,44.950,101.0,0.052,128.973,81.478,679.0,0.384
82.0,820.0,222.759,112.349,2027.0,0.980,39.320,120.768,1260.0,0.178,123.258,98.512,765.0,0.650,246.630,60.482,386.0,0.386,217.215,86.216,1639.0,0.910,33.465,89.233,975.0,0.016,59.293,65.988,285.0,0.068,87.217,44.950,101.0,0.000,128.827,81.777,663.0,0.333
