Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
10.0,100.0,296.898,131.146,1634.0,1.443,53.669,130.922,1628.0,0.732,122.183,195.142,6.0,1.497,304.093,61.056,480.0,4.401,293.883,92.601,1153.0,0.252,50.043,92.601,1153.0,0.252,62.436,61.397,475.0,0.415,122.183,32.582,6.0,1.497,,,0.0,
11.0,110.0,297.743,132.307,1620.0,1.436,54.009,132.270,1619.0,1.390,121.920,193.040,1.0,2.118,306.361,61.146,488.0,2.271,294.014,92.868,1131.0,0.297,50.174,92.868,1131.0,0.297,62.893,61.208,487.0,0.495,121.920,30.480,1.0,2.118,,,0.0,
12.0,120.0,298.165,133.673,1609.0,1.429,54.325,133.673,1609.0,1.437,,,0.0,,307.147,61.174,499.0,0.786,294.121,93.204,1110.0,0.353,50.281,93.204,1110.0,0.353,63.307,61.174,499.0,0.415,,,0.0,,,,0.0,
13.0,130.0,298.519,135.096,1602.0,1.467,54.679,135.096,1602.0,1.467,,,0.0,,307.513,61.052,511.0,0.386,294.289,93.540,1090.0,0.376,50.449,93.540,1090.0,0.376,63.673,61.052,511.0,0.386,,,0.0,,,,0.0,
14.0,140.0,298.887,136.752,1579.0,1.697,55.047,136.752,1579.0,1.697,,,0.0,,308.003,60.981,521.0,0.496,294.391,94.033,1058.0,0.503,50.551,94.033,1058.0,0.503,64.163,60.981,521.0,0.496,,,0.0,,,,0.0,
15.0,150.0,299.333,138.316,1569.0,1.626,55.493,138.316,1569.0,1.626,,,0.0,,308.494,60.762,534.0,0.537,294.582,94.361,1034.0,0.379,50.742,94.361,1034.0,0.379,64.654,60.762,534.0,0.537,,,0.0,,,,0.0,
16.0,160.0,299.702,140.111,1548.0,1.833,55.862,140.111,1548.0,1.833,,,0.0,,308.851,60.653,547.0,0.373,294.676,94.670,1001.0,0.323,50.836,94.670,1001.0,0.323,65.011,60.653,547.0,0.373,,,0.0,,,,0.0,
17.0,170.0,300.157,141.678,1540.0,1.631,56.317,141.678,1540.0,1.631,,,0.0,,309.406,60.456,561.0,0.589,294.829,95.031,978.0,0.393,50.989,95.031,978.0,0.393,65.566,60.456,561.0,0.589,,,0.0,,,,0.0,
18.0,180.0,300.515,143.400,1520.0,1.759,56.675,143.400,1520.0,1.759,,,0.0,,309.728,60.424,571.0,0.324,294.956,95.499,949.0,0.484,51.116,95.499,949.0,0.484,65.888,60.424,571.0,0.324,,,0.0,,,,0.0,
19.0,190.0,300.936,145.092,1497.0,1.744,57.096,145.092,1497.0,1.744,,,0.0,,310.105,60.229,580.0,0.424,295.116,95.889,916.0,0.422,51.276,95.889,916.0,0.422,66.265,60.229,580.0,0.424,,,0.0,,,,0.0,
20.0,200.0,301.337,146.810,1479.0,1.764,57.497,146.810,1479.0,1.764,,,0.0,,310.414,60.214,591.0,0.309,295.276,96.220,887.0,0.367,51.436,96.220,887.0,0.367,66.574,60.214,591.0,0.309,,,0.0,,,,0.0,
21.0,210.0,301.679,148.430,1460.0,1.656,57.839,148.430,1460.0,1.656,,,0.0,,310.673,60.150,600.0,0.267,295.388,96.593,860.0,0.390,51.548,96.593,860.0,0.390,66.833,60.150,600.0,0.267,,,0.0,,,,0.0,
22.0,220.0,301.780,149.685,1442.0,1.259,57.940,149.685,1442.0,1.259,,,0.0,,310.613,60.240,605.0,0.109,295.383,96.856,837.0,0.263,51.543,96.856,837.0,0.263,66.773,60.240,605.0,0.109,,,0.0,,,,0.0,
23.0,230.0,301.870,150.928,1433.0,1.246,58.030,150.928,1433.0,1.246,,,0.0,,310.561,60.277,614.0,0.063,295.339,97.018,819.0,0.168,51.499,97.018,819.0,0.168,66.721,60.277,614.0,0.063,,,0.0,,,,0.0,
24.0,240.0,301.905,152.190,1424.0,1.263,58.065,152.190,1424.0,1.263,,,0.0,,310.362,60.456,622.0,0.268,295.317,97.202,801.0,0.185,51.477,97.202,801.0,0.185,66.522,60.456,622.0,0.268,,,0.0,,,,0.0,
25.0,250.0,301.940,153.353,1416.0,1.163,58.100,153.353,1416.0,1.163,,,0.0,,310.218,60.643,629.0,0.236,295.290,97.379,785.0,0.178,51.450,97.379,785.0,0.178,66.378,60.643,629.0,0.236,,,0.0,,,,0.0,
26.0,260.0,301.967,154.346,1409.0,0.993,58.127,154.346,1409.0,0.993,,,0.0,,310.057,60.814,636.0,0.235,295.291,97.538,773.0,0.159,51.451,97.538,773.0,0.159,66.217,60.814,636.0,0.235,,,0.0,,,,0.0,
27.0,270.0,301.946,154.852,1406.0,0.507,58.106,154.852,1406.0,0.507,,,0.0,,309.907,60.933,639.0,0.192,295.292,97.633,767.0,0.095,51.452,97.633,767.0,0.095,66.067,60.933,639.0,0.192,,,0.0,,,,0.0,
28.0,280.0,301.878,154.982,1411.0,0.147,58.038,154.982,1411.0,0.147,,,0.0,,309.790,61.027,642.0,0.149,295.238,97.566,768.0,0.086,51.398,97.566,768.0,0.086,65.950,61.027,642.0,0.149,,,0.0,,,,0.0,
29.0,290.0,301.552,154.596,1429.0,0.505,57.712,154.596,1429.0,0.505,,,0.0,,309.765,61.073,647.0,0.052,294.727,97.375,781.0,0.546,50.887,97.375,781.0,0.546,65.925,61.073,647.0,0.052,,,0.0,,,,0.0,
30.0,300.0,301.485,153.761,1452.0,0.837,57.645,153.761,1452.0,0.837,,,0.0,,309.803,61.167,651.0,0.102,294.692,96.821,800.0,0.555,50.852,96.821,800.0,0.555,65.963,61.167,651.0,0.102,,,0.0,,,,0.0,
31.0,310.0,301.492,153.325,1463.0,0.436,57.652,153.325,1463.0,0.436,,,0.0,,309.904,61.093,652.0,0.125,294.695,96.684,810.0,0.137,50.855,96.684,810.0,0.137,66.064,61.093,652.0,0.125,,,0.0,,,,0.0,
32.0,320.0,301.559,152.646,1481.0,0.683,57.719,152.646,1481.0,0.683,,,0.0,,310.136,60.958,654.0,0.269,294.746,96.533,826.0,0.159,50.906,96.533,826.0,0.159,66.296,60.958,654.0,0.269,,,0.0,,,,0.0,
33.0,330.0,301.548,151.341,1515.0,1.304,57.708,151.341,1515.0,1.304,,,0.0,,310.353,60.808,655.0,0.264,294.788,96.296,858.0,0.242,50.948,96.296,858.0,0.242,66.513,60.808,655.0,0.264,,,0.0,,,,0.0,
34.0,340.0,301.372,150.223,1547.0,1.132,57.532,150.223,1547.0,1.132,,,0.0,,310.366,60.731,657.0,0.078,294.703,96.260,889.0,0.093,50.863,96.260,889.0,0.093,66.526,60.731,657.0,0.078,,,0.0,,,,0.0,
35.0,350.0,301.458,149.569,1569.0,0.660,57.618,149.569,1569.0,0.660,,,0.0,,310.455,60.609,660.0,0.151,294.889,96.071,908.0,0.265,51.049,96.071,908.0,0.265,66.615,60.609,660.0,0.151,,,0.0,,,,0.0,
36.0,360.0,301.354,149.601,1567.0,0.109,57.514,149.601,1567.0,0.109,,,0.0,,310.222,60.693,658.0,0.248,294.884,96.107,907.0,0.037,51.044,96.107,907.0,0.037,66.382,60.693,658.0,0.248,,,0.0,,,,0.0,
37.0,370.0,301.210,149.924,1558.0,0.353,57.370,149.924,1558.0,0.353,,,0.0,,309.853,60.820,658.0,0.390,294.863,96.159,899.0,0.056,51.023,96.159,899.0,0.056,66.013,60.820,658.0,0.390,,,0.0,,,,0.0,
38.0,380.0,300.814,150.203,1550.0,0.484,56.974,150.203,1550.0,0.484,,,0.0,,309.092,61.285,657.0,0.892,294.697,95.984,892.0,0.241,50.857,95.984,892.0,0.241,65.252,61.285,657.0,0.892,,,0.0,,,,0.0,
39.0,390.0,300.141,150.383,1548.0,0.697,56.301,150.383,1548.0,0.697,,,0.0,,307.808,61.962,656.0,1.451,294.461,95.736,891.0,0.343,50.621,95.736,891.0,0.343,63.968,61.962,656.0,1.451,,,0.0,,,,0.0,
40.0,400.0,299.534,150.396,1547.0,0.607,55.694,150.396,1547.0,0.607,,,0.0,,306.698,62.671,654.0,1.317,294.265,95.500,892.0,0.306,50.425,95.500,892.0,0.306,62.858,62.671,654.0,1.317,,,0.0,,,,0.0,
41.0,410.0,298.838,150.245,1549.0,0.712,54.998,150.245,1549.0,0.712,,,0.0,,305.392,63.376,652.0,1.484,294.056,95.178,896.0,0.384,50.216,95.178,896.0,0.384,61.552,63.376,652.0,1.484,,,0.0,,,,0.0,
42.0,420.0,298.311,150.264,1560.0,0.528,54.471,150.264,1560.0,0.528,,,0.0,,304.403,63.986,655.0,1.162,293.879,94.948,904.0,0.290,50.039,94.948,904.0,0.290,60.563,63.986,655.0,1.162,,,0.0,,,,0.0,
43.0,430.0,297.863,149.860,1570.0,0.603,54.023,149.860,1570.0,0.603,,,0.0,,303.613,64.366,655.0,0.876,293.739,94.698,915.0,0.286,49.899,94.698,915.0,0.286,59.773,64.366,655.0,0.876,,,0.0,,,,0.0,
44.0,440.0,297.642,149.612,1574.0,0.332,53.802,149.612,1574.0,0.332,,,0.0,,303.169,64.652,653.0,0.528,293.706,94.499,920.0,0.202,49.866,94.499,920.0,0.202,59.329,64.652,653.0,0.528,,,0.0,,,,0.0,
45.0,450.0,297.490,149.515,1587.0,0.180,53.650,149.515,1587.0,0.180,,,0.0,,302.821,64.844,657.0,0.398,293.708,94.410,929.0,0.089,49.868,94.410,929.0,0.089,58.981,64.844,657.0,0.398,,,0.0,,,,0.0,
46.0,460.0,297.461,149.486,1593.0,0.041,53.621,149.486,1593.0,0.041,,,0.0,,302.746,64.904,659.0,0.096,293.720,94.372,933.0,0.039,49.880,94.372,933.0,0.039,58.906,64.904,659.0,0.096,,,0.0,,,,0.0,
47.0,470.0,297.433,149.782,1595.0,0.298,53.593,149.782,1595.0,0.298,,,0.0,,302.604,65.034,663.0,0.192,293.746,94.389,932.0,0.031,49.906,94.389,932.0,0.031,58.764,65.034,663.0,0.192,,,0.0,,,,0.0,
48.0,480.0,297.449,150.184,1598.0,0.402,53.609,150.184,1598.0,0.402,,,0.0,,302.506,65.122,669.0,0.133,293.802,94.403,929.0,0.058,49.962,94.403,929.0,0.058,58.666,65.122,669.0,0.133,,,0.0,,,,0.0,
49.0,490.0,297.497,150.381,1603.0,0.203,53.657,150.381,1603.0,0.203,,,0.0,,302.542,65.104,673.0,0.041,293.838,94.447,930.0,0.057,49.998,94.447,930.0,0.057,58.702,65.104,673.0,0.041,,,0.0,,,,0.0,
50.0,500.0,297.563,150.594,1603.0,0.223,53.723,150.594,1603.0,0.223,,,0.0,,302.652,65.177,675.0,0.131,293.855,94.476,928.0,0.034,50.015,94.476,928.0,0.034,58.812,65.177,675.0,0.131,,,0.0,,,,0.0,
51.0,510.0,297.619,150.968,1604.0,0.379,53.779,150.968,1604.0,0.379,,,0.0,,302.663,65.226,679.0,0.050,293.910,94.554,925.0,0.096,50.070,94.554,925.0,0.096,58.823,65.226,679.0,0.050,,,0.0,,,,0.0,
52.0,520.0,297.675,151.261,1607.0,0.298,53.835,151.261,1607.0,0.298,,,0.0,,302.757,65.304,684.0,0.123,293.913,94.566,924.0,0.012,50.073,94.566,924.0,0.012,58.917,65.304,684.0,0.123,,,0.0,,,,0.0,
53.0,530.0,297.673,151.370,1608.0,0.109,53.833,151.370,1608.0,0.109,,,0.0,,302.741,65.303,685.0,0.016,293.908,94.533,923.0,0.033,50.068,94.533,923.0,0.033,58.901,65.303,685.0,0.016,,,0.0,,,,0.0,
54.0,540.0,297.636,151.430,1611.0,0.071,53.796,151.430,1611.0,0.071,,,0.0,,302.668,65.368,687.0,0.097,293.893,94.516,924.0,0.023,50.053,94.516,924.0,0.023,58.828,65.368,687.0,0.097,,,0.0,,,,0.0,
55.0,550.0,297.632,151.363,1614.0,0.067,53.792,151.363,1614.0,0.067,,,0.0,,302.637,65.374,688.0,0.031,293.913,94.479,926.0,0.043,50.073,94.479,926.0,0.043,58.797,65.374,688.0,0.031,,,0.0,,,,0.0,
56.0,560.0,297.623,151.440,1615.0,0.077,53.783,151.440,1615.0,0.077,,,0.0,,302.682,65.370,690.0,0.045,293.854,94.458,926.0,0.063,50.014,94.458,926.0,0.063,58.842,65.370,690.0,0.045,,,0.0,,,,0.0,
57.0,570.0,297.724,151.717,1613.0,0.294,53.884,151.717,1613.0,0.294,,,0.0,,302.743,65.348,692.0,0.065,293.953,94.484,921.0,0.102,50.113,94.484,921.0,0.102,58.903,65.348,692.0,0.065,,,0.0,,,,0.0,
58.0,580.0,297.786,151.829,1611.0,0.128,53.946,151.829,1611.0,0.128,,,0.0,,302.849,65.372,692.0,0.109,293.973,94.515,919.0,0.037,50.133,94.515,919.0,0.037,59.009,65.372,692.0,0.109,,,0.0,,,,0.0,
59.0,590.0,297.913,151.997,1611.0,0.211,54.073,151.997,1611.0,0.211,,,0.0,,302.953,65.323,694.0,0.115,294.097,94.542,917.0,0.127,50.257,94.542,917.0,0.127,59.113,65.323,694.0,0.115,,,0.0,,,,0.0,
60.0,600.0,297.953,152.011,1612.0,0.043,54.113,152.011,1612.0,0.043,,,0.0,,303.011,65.245,695.0,0.097,294.120,94.562,917.0,0.030,50.280,94.562,917.0,0.030,59.171,65.245,695.0,0.097,,,0.0,,,,0.0,
61.0,610.0,298.046,152.159,1617.0,0.174,54.206,152.159,1617.0,0.174,,,0.0,,303.174,65.154,699.0,0.187,294.139,94.595,918.0,0.039,50.299,94.595,918.0,0.039,59.334,65.154,699.0,0.187,,,0.0,,,,0.0,
62.0,620.0,298.051,152.200,1624.0,0.041,54.211,152.200,1624.0,0.041,,,0.0,,303.239,65.161,703.0,0.066,294.092,94.572,921.0,0.053,50.252,94.572,921.0,0.053,59.399,65.161,703.0,0.066,,,0.0,,,,0.0,
63.0,630.0,297.943,152.309,1627.0,0.154,54.103,152.309,1627.0,0.154,,,0.0,,303.057,65.243,705.0,0.199,294.030,94.557,922.0,0.064,50.190,94.557,922.0,0.064,59.217,65.243,705.0,0.199,,,0.0,,,,0.0,
64.0,640.0,297.732,152.206,1627.0,0.234,53.892,152.206,1627.0,0.234,,,0.0,,302.744,65.403,703.0,0.351,293.913,94.485,923.0,0.138,50.073,94.485,923.0,0.138,58.904,65.403,703.0,0.351,,,0.0,,,,0.0,
65.0,650.0,297.438,152.204,1627.0,0.294,53.598,152.204,1627.0,0.294,,,0.0,,302.273,65.708,703.0,0.562,293.756,94.328,924.0,0.222,49.916,94.328,924.0,0.222,58.433,65.708,703.0,0.562,,,0.0,,,,0.0,
66.0,660.0,297.032,152.284,1622.0,0.414,53.192,152.284,1622.0,0.414,,,0.0,,301.592,66.125,701.0,0.799,293.562,94.128,921.0,0.278,49.722,94.128,921.0,0.278,57.752,66.125,701.0,0.799,,,0.0,,,,0.0,
67.0,670.0,296.379,152.325,1613.0,0.655,52.539,152.325,1613.0,0.655,,,0.0,,300.320,66.902,695.0,1.490,293.398,93.968,918.0,0.229,49.558,93.968,918.0,0.229,56.480,66.902,695.0,1.490,,,0.0,,,,0.0,
68.0,680.0,295.676,152.713,1601.0,0.803,51.836,152.713,1601.0,0.803,,,0.0,,299.009,67.720,691.0,1.545,293.142,93.755,910.0,0.333,49.302,93.755,910.0,0.333,55.169,67.720,691.0,1.545,,,0.0,,,,0.0,
69.0,690.0,294.972,152.984,1588.0,0.754,51.132,152.984,1588.0,0.754,,,0.0,,297.601,68.573,686.0,1.646,292.972,93.542,902.0,0.272,49.132,93.542,902.0,0.272,53.761,68.573,686.0,1.646,,,0.0,,,,0.0,
70.0,700.0,294.269,153.353,1579.0,0.794,50.429,153.353,1579.0,0.794,,,0.0,,296.229,69.366,683.0,1.585,292.773,93.406,896.0,0.241,48.933,93.406,896.0,0.241,52.389,69.366,683.0,1.585,,,0.0,,,,0.0,
71.0,710.0,293.493,153.556,1569.0,0.802,49.653,153.556,1569.0,0.802,,,0.0,,294.635,70.359,677.0,1.878,292.624,93.238,891.0,0.225,48.784,93.238,891.0,0.225,50.795,70.359,677.0,1.878,,,0.0,,,,0.0,
72.0,720.0,292.827,153.393,1559.0,0.686,48.987,153.393,1559.0,0.686,,,0.0,,293.232,71.059,669.0,1.568,292.521,93.043,890.0,0.221,48.681,93.043,890.0,0.221,49.392,71.059,669.0,1.568,,,0.0,,,,0.0,
73.0,730.0,292.288,153.250,1561.0,0.557,48.448,153.250,1561.0,0.557,,,0.0,,292.092,71.668,667.0,1.293,292.434,92.855,894.0,0.207,48.594,92.855,894.0,0.207,48.252,71.668,667.0,1.293,,,0.0,,,,0.0,
74.0,740.0,291.813,152.715,1562.0,0.715,47.973,152.715,1562.0,0.715,,,0.0,,291.084,72.216,660.0,1.148,292.347,92.626,902.0,0.245,48.507,92.626,902.0,0.245,47.244,72.216,660.0,1.148,,,0.0,,,,0.0,
75.0,750.0,291.378,151.963,1568.0,0.869,47.538,151.963,1568.0,0.869,,,0.0,,290.107,72.594,654.0,1.047,292.287,92.444,914.0,0.192,48.447,92.444,914.0,0.192,46.267,72.594,654.0,1.047,,,0.0,,,,0.0,
76.0,760.0,290.951,151.587,1569.0,0.569,47.111,151.587,1569.0,0.569,,,0.0,,289.305,72.878,650.0,0.851,292.116,92.225,919.0,0.278,48.276,92.225,919.0,0.278,45.465,72.878,650.0,0.851,,,0.0,,,,0.0,
77.0,770.0,290.598,151.553,1577.0,0.354,46.758,151.553,1577.0,0.354,,,0.0,,288.652,73.191,653.0,0.723,291.972,92.094,925.0,0.195,48.132,92.094,925.0,0.195,44.812,73.191,653.0,0.723,,,0.0,,,,0.0,
78.0,780.0,290.306,151.646,1584.0,0.307,46.466,151.646,1584.0,0.307,,,0.0,,288.212,73.525,656.0,0.553,291.787,91.920,927.0,0.254,47.947,91.920,927.0,0.254,44.372,73.525,656.0,0.553,,,0.0,,,,0.0,
79.0,790.0,289.960,152.089,1585.0,0.562,46.120,152.089,1585.0,0.562,,,0.0,,287.716,73.738,661.0,0.540,291.567,91.815,924.0,0.244,47.727,91.815,924.0,0.244,43.876,73.738,661.0,0.540,,,0.0,,,,0.0,
80.0,800.0,289.667,152.992,1585.0,0.949,45.827,152.992,1585.0,0.949,,,0.0,,287.295,73.901,671.0,0.452,291.405,91.814,915.0,0.162,47.565,91.814,915.0,0.162,43.455,73.901,671.0,0.452,,,0.0,,,,0.0,
81.0,810.0,289.285,153.539,1581.0,0.667,45.445,153.539,1581.0,0.667,,,0.0,,286.820,74.132,674.0,0.528,291.115,91.822,907.0,0.290,47.275,91.822,907.0,0.290,42.980,74.132,674.0,0.528,,,0.0,,,,0.0,
82.0,820.0,289.228,153.140,1601.0,0.403,45.388,153.140,1601.0,0.403,,,0.0,,286.526,74.236,678.0,0.312,291.214,91.653,923.0,0.195,47.374,91.653,923.0,0.195,42.686,74.236,678.0,0.312,,,0.0,,,,0.0,
83.0,830.0,289.187,152.414,1633.0,0.727,45.347,152.414,1633.0,0.727,,,0.0,,286.340,74.447,684.0,0.281,291.238,91.460,949.0,0.195,47.398,91.460,949.0,0.195,42.500,74.447,684.0,0.281,,,0.0,,,,0.0,
84.0,840.0,289.121,152.354,1642.0,0.089,45.281,152.354,1642.0,0.089,,,0.0,,286.258,74.524,688.0,0.112,291.185,91.270,954.0,0.198,47.345,91.270,954.0,0.198,42.418,74.524,688.0,0.112,,,0.0,,,,0.0,
85.0,850.0,289.120,153.445,1632.0,1.091,45.280,153.445,1632.0,1.091,,,0.0,,286.287,74.597,695.0,0.079,291.218,91.441,938.0,0.175,47.378,91.441,938.0,0.175,42.447,74.597,695.0,0.079,,,0.0,,,,0.0,
86.0,860.0,289.187,154.252,1629.0,0.810,45.347,154.252,1629.0,0.810,,,0.0,,286.454,74.603,702.0,0.168,291.254,91.560,928.0,0.124,47.414,91.560,928.0,0.124,42.614,74.603,702.0,0.168,,,0.0,,,,0.0,
87.0,870.0,289.360,155.267,1620.0,1.029,45.520,155.267,1620.0,1.029,,,0.0,,286.741,74.624,707.0,0.288,291.390,91.802,913.0,0.277,47.550,91.802,913.0,0.277,42.901,74.624,707.0,0.288,,,0.0,,,,0.0,
88.0,880.0,289.685,156.285,1611.0,1.069,45.845,156.285,1611.0,1.069,,,0.0,,287.256,74.637,713.0,0.515,291.613,92.079,898.0,0.356,47.773,92.079,898.0,0.356,43.416,74.637,713.0,0.515,,,0.0,,,,0.0,
89.0,890.0,290.083,156.530,1587.0,0.467,46.243,156.530,1587.0,0.467,,,0.0,,288.013,74.937,702.0,0.815,291.722,92.360,885.0,0.301,47.882,92.360,885.0,0.301,44.173,74.937,702.0,0.815,,,0.0,,,,0.0,
90.0,900.0,290.692,157.674,1562.0,1.296,46.852,157.674,1562.0,1.296,,,0.0,,289.059,74.860,701.0,1.048,292.024,92.701,861.0,0.455,48.184,92.701,861.0,0.455,45.219,74.860,701.0,1.048,,,0.0,,,,0.0,
91.0,910.0,291.140,158.557,1551.0,0.990,47.300,158.557,1551.0,0.990,,,0.0,,289.878,74.608,706.0,0.857,292.194,92.947,846.0,0.299,48.354,92.947,846.0,0.299,46.038,74.608,706.0,0.857,,,0.0,,,,0.0,
92.0,920.0,291.601,159.079,1531.0,0.696,47.761,159.079,1531.0,0.696,,,0.0,,290.706,74.002,704.0,1.026,292.362,93.149,827.0,0.263,48.522,93.149,827.0,0.263,46.866,74.002,704.0,1.026,,,0.0,,,,0.0,
93.0,930.0,291.982,159.361,1524.0,0.475,48.142,159.361,1524.0,0.475,,,0.0,,291.411,73.604,705.0,0.810,292.474,93.275,819.0,0.169,48.634,93.275,819.0,0.169,47.571,73.604,705.0,0.810,,,0.0,,,,0.0,
94.0,940.0,292.423,159.171,1527.0,0.480,48.583,159.171,1527.0,0.480,,,0.0,,292.253,73.035,707.0,1.016,292.570,93.391,821.0,0.151,48.730,93.391,821.0,0.151,48.413,73.035,707.0,1.016,,,0.0,,,,0.0,
95.0,950.0,292.867,158.673,1524.0,0.667,49.027,158.673,1524.0,0.667,,,0.0,,293.193,72.481,702.0,1.092,292.588,93.419,822.0,0.033,48.748,93.419,822.0,0.033,49.353,72.481,702.0,1.092,,,0.0,,,,0.0,
96.0,960.0,293.389,158.249,1527.0,0.672,49.549,158.249,1527.0,0.672,,,0.0,,294.157,71.898,702.0,1.127,292.735,93.466,825.0,0.155,48.895,93.466,825.0,0.155,50.317,71.898,702.0,1.127,,,0.0,,,,0.0,
97.0,970.0,294.215,157.084,1530.0,1.428,50.375,157.084,1530.0,1.428,,,0.0,,295.858,70.875,695.0,1.985,292.848,93.552,835.0,0.141,49.008,93.552,835.0,0.141,52.018,70.875,695.0,1.985,,,0.0,,,,0.0,
98.0,980.0,295.230,155.859,1525.0,1.591,51.390,155.859,1525.0,1.591,,,0.0,,297.845,69.721,684.0,2.298,293.103,93.714,841.0,0.303,49.263,93.714,841.0,0.303,54.005,69.721,684.0,2.298,,,0.0,,,,0.0,
