Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
10.0,100.0,183.563,114.458,1404.0,1.972,32.697,102.118,460.0,0.540,138.045,120.515,942.0,0.959,136.029,46.385,236.0,1.107,193.184,95.379,1168.0,1.389,30.536,94.084,429.0,0.229,62.001,48.497,32.0,0.000,109.690,46.058,204.0,0.301,145.900,96.132,738.0,0.225
11.0,110.0,182.193,114.991,1393.0,1.470,32.755,102.465,444.0,0.352,137.849,120.891,947.0,0.424,135.221,46.339,240.0,0.809,192.001,95.415,1152.0,1.183,30.553,94.248,413.0,0.166,61.871,48.532,31.0,0.135,109.719,46.012,209.0,0.055,145.820,96.067,738.0,0.103
12.0,120.0,180.620,115.583,1388.0,1.681,32.721,102.435,429.0,0.045,137.568,121.499,958.0,0.670,133.405,46.187,246.0,1.822,190.798,95.533,1142.0,1.210,30.540,94.286,399.0,0.040,61.862,48.761,30.0,0.230,109.553,45.831,216.0,0.245,145.731,96.204,741.0,0.163
13.0,130.0,182.239,114.915,1429.0,1.751,33.049,101.045,457.0,1.429,137.632,121.466,971.0,0.072,132.851,46.141,249.0,0.556,192.677,95.107,1180.0,1.927,31.065,93.432,427.0,1.003,61.824,48.870,29.0,0.115,109.665,45.775,220.0,0.126,145.814,96.058,751.0,0.168
14.0,140.0,185.960,113.908,1500.0,3.855,32.548,99.104,522.0,2.005,137.480,121.857,976.0,0.419,131.738,46.064,252.0,1.116,196.936,94.761,1248.0,4.273,30.877,92.630,494.0,0.824,61.538,48.838,28.0,0.287,109.613,45.711,224.0,0.082,145.775,96.158,752.0,0.108
15.0,150.0,186.754,113.752,1533.0,0.809,32.020,98.651,546.0,0.696,137.328,122.141,986.0,0.322,130.805,45.911,256.0,0.945,197.995,94.768,1277.0,1.059,30.431,92.645,518.0,0.446,61.771,48.494,28.0,0.415,109.557,45.597,228.0,0.127,145.709,96.220,757.0,0.090
16.0,160.0,186.601,113.676,1537.0,0.171,32.007,98.565,546.0,0.087,137.275,122.040,990.0,0.114,130.577,45.771,255.0,0.268,197.815,94.775,1281.0,0.180,30.419,92.608,519.0,0.039,61.940,48.333,27.0,0.234,109.432,45.462,228.0,0.184,145.638,96.250,761.0,0.077
17.0,170.0,186.668,113.633,1538.0,0.080,31.997,98.561,547.0,0.010,137.240,121.999,989.0,0.054,130.548,45.740,255.0,0.043,197.892,94.744,1282.0,0.083,30.414,92.620,520.0,0.013,61.940,48.333,27.0,0.000,109.400,45.427,228.0,0.048,145.607,96.193,761.0,0.065
18.0,180.0,186.486,113.531,1537.0,0.209,31.937,98.388,546.0,0.184,137.089,121.920,989.0,0.171,129.787,45.399,255.0,0.834,197.801,94.730,1282.0,0.092,30.405,92.615,520.0,0.010,61.744,48.148,27.0,0.269,109.194,45.077,228.0,0.406,145.479,96.174,761.0,0.129
19.0,190.0,186.100,113.387,1534.0,0.412,31.857,98.406,541.0,0.082,137.121,121.587,992.0,0.335,129.439,45.206,253.0,0.397,197.321,94.740,1281.0,0.481,30.346,92.717,515.0,0.118,61.648,48.012,26.0,0.167,109.132,44.883,226.0,0.204,145.440,96.101,764.0,0.082
20.0,200.0,185.631,113.493,1527.0,0.480,31.882,98.481,534.0,0.078,137.053,121.599,992.0,0.069,128.871,45.077,253.0,0.582,196.955,94.754,1273.0,0.366,30.380,92.855,508.0,0.142,61.781,47.908,26.0,0.169,109.029,44.759,227.0,0.161,145.427,96.017,763.0,0.085
21.0,210.0,185.374,113.095,1519.0,0.474,31.974,98.658,527.0,0.201,137.195,120.797,991.0,0.815,128.930,44.733,248.0,0.349,196.413,94.706,1270.0,0.544,30.468,93.006,501.0,0.175,61.787,47.965,25.0,0.057,108.794,44.365,222.0,0.459,145.441,95.814,768.0,0.203
22.0,220.0,185.502,112.624,1518.0,0.488,31.933,98.433,527.0,0.229,137.302,120.213,989.0,0.594,128.312,44.597,243.0,0.632,196.405,94.625,1275.0,0.081,30.498,93.068,503.0,0.069,61.827,47.620,24.0,0.347,108.695,44.263,218.0,0.142,145.425,95.639,771.0,0.175
23.0,230.0,186.318,111.789,1524.0,1.167,31.863,98.099,537.0,0.341,137.582,119.264,986.0,0.989,128.234,44.403,235.0,0.209,196.931,94.421,1288.0,0.563,30.509,92.988,513.0,0.081,61.600,47.769,23.0,0.272,108.654,44.031,212.0,0.235,145.503,95.370,774.0,0.281
24.0,240.0,187.429,110.936,1536.0,1.401,31.833,97.870,552.0,0.231,137.750,118.302,982.0,0.977,128.505,44.060,228.0,0.437,197.765,94.186,1307.0,0.867,30.534,92.943,529.0,0.050,61.477,47.743,23.0,0.126,108.539,43.644,205.0,0.404,145.493,95.029,776.0,0.341
25.0,250.0,188.971,109.973,1546.0,1.818,31.876,97.362,571.0,0.510,137.957,117.399,973.0,0.926,128.457,43.854,220.0,0.211,199.039,93.957,1325.0,1.295,30.660,92.772,549.0,0.213,61.695,47.324,22.0,0.473,108.371,43.461,197.0,0.249,145.510,94.792,775.0,0.238
26.0,260.0,191.281,108.400,1562.0,2.795,31.838,96.821,600.0,0.542,138.433,115.658,960.0,1.805,129.467,43.632,206.0,1.034,200.707,93.498,1355.0,1.730,30.695,92.484,578.0,0.290,61.634,47.248,22.0,0.097,108.264,43.196,184.0,0.285,145.606,94.250,776.0,0.551
27.0,270.0,194.109,107.200,1576.0,3.072,31.943,96.402,635.0,0.431,138.835,114.515,940.0,1.211,130.837,43.377,195.0,1.393,203.042,93.259,1381.0,2.347,30.868,92.296,613.0,0.256,61.634,47.248,22.0,0.000,108.412,42.880,173.0,0.349,145.691,94.025,767.0,0.241
28.0,280.0,197.095,106.023,1599.0,3.210,31.982,95.917,676.0,0.487,139.189,113.463,921.0,1.109,131.889,43.089,185.0,1.091,205.650,92.952,1413.0,2.626,30.976,92.053,654.0,0.266,61.634,47.248,22.0,0.000,108.285,42.523,163.0,0.379,145.847,93.724,758.0,0.339
29.0,290.0,200.981,104.703,1610.0,4.104,32.088,95.463,724.0,0.466,139.592,112.278,885.0,1.253,134.313,42.868,172.0,2.434,208.977,92.622,1438.0,3.344,31.131,91.747,701.0,0.343,61.551,47.253,23.0,0.083,108.270,42.200,150.0,0.323,145.969,93.450,735.0,0.300
30.0,300.0,204.880,103.557,1633.0,4.064,32.169,95.139,778.0,0.334,139.960,111.245,853.0,1.096,136.892,42.762,162.0,2.581,212.382,92.328,1470.0,3.417,31.259,91.587,755.0,0.206,61.536,47.257,23.0,0.015,108.534,42.005,139.0,0.328,146.069,93.105,714.0,0.359
31.0,310.0,209.129,102.559,1648.0,4.365,32.234,94.904,834.0,0.243,140.296,110.434,812.0,0.878,140.642,42.779,153.0,3.750,216.139,92.039,1495.0,3.769,31.327,91.375,809.0,0.223,61.680,46.880,25.0,0.403,108.527,41.980,128.0,0.026,146.244,92.818,684.0,0.336
32.0,320.0,213.775,101.452,1648.0,4.776,32.292,94.527,888.0,0.381,140.739,109.567,759.0,0.974,144.385,42.753,140.0,3.743,220.230,91.790,1508.0,4.099,31.433,91.150,862.0,0.249,61.551,46.941,25.0,0.143,108.881,41.830,115.0,0.385,146.426,92.640,644.0,0.255
33.0,330.0,218.360,100.387,1655.0,4.707,32.384,94.249,945.0,0.293,141.112,108.586,708.0,1.050,147.994,42.751,128.0,3.609,224.264,91.585,1527.0,4.038,31.576,91.050,919.0,0.174,61.488,46.853,26.0,0.108,108.811,41.730,103.0,0.122,146.579,92.387,606.0,0.295
34.0,340.0,223.323,99.455,1645.0,5.049,32.411,94.074,998.0,0.177,141.433,107.790,645.0,0.858,153.575,42.603,116.0,5.583,228.610,91.442,1529.0,4.349,31.622,90.950,971.0,0.111,61.529,46.781,26.0,0.083,108.969,41.375,90.0,0.388,146.665,92.293,556.0,0.128
35.0,350.0,228.427,98.535,1633.0,5.187,32.538,94.039,1049.0,0.132,141.913,106.654,582.0,1.233,161.957,42.515,104.0,8.382,232.961,91.267,1529.0,4.355,31.739,90.860,1021.0,0.148,61.599,47.105,28.0,0.332,109.076,40.823,76.0,0.562,146.860,92.079,506.0,0.289
36.0,360.0,233.627,97.837,1623.0,5.247,32.623,94.100,1103.0,0.105,142.228,105.818,517.0,0.894,170.780,42.481,95.0,8.822,237.530,91.179,1528.0,4.570,31.822,90.880,1074.0,0.086,61.411,47.358,30.0,0.315,109.028,40.241,65.0,0.584,147.000,91.879,452.0,0.244
37.0,370.0,239.670,97.069,1603.0,6.091,32.845,94.406,1158.0,0.378,142.812,104.048,443.0,1.864,189.111,42.753,84.0,18.334,242.468,91.077,1519.0,4.939,31.979,90.914,1124.0,0.160,61.310,46.713,34.0,0.653,109.620,40.040,50.0,0.625,147.028,91.531,393.0,0.349
38.0,380.0,245.222,96.676,1596.0,5.567,32.985,94.683,1218.0,0.310,143.019,103.132,377.0,0.939,204.594,43.135,78.0,15.488,247.320,91.046,1518.0,4.852,32.070,90.970,1180.0,0.106,61.314,47.082,38.0,0.369,109.431,39.401,40.0,0.666,147.041,91.298,336.0,0.234
39.0,390.0,250.960,96.316,1569.0,5.749,33.221,94.970,1261.0,0.372,143.534,101.870,306.0,1.362,224.374,43.999,72.0,19.798,252.237,91.022,1497.0,4.917,32.245,90.995,1219.0,0.177,61.385,47.114,42.0,0.079,109.254,39.563,30.0,0.240,147.210,91.119,277.0,0.246
40.0,400.0,256.480,96.115,1551.0,5.523,33.426,95.202,1308.0,0.309,143.893,101.063,241.0,0.884,241.463,44.106,67.0,17.090,257.161,91.095,1484.0,4.925,32.408,91.095,1263.0,0.191,61.752,46.974,45.0,0.392,109.197,38.191,22.0,1.374,147.372,91.067,219.0,0.170
41.0,410.0,261.827,96.093,1534.0,5.348,33.589,95.657,1352.0,0.483,144.838,99.367,180.0,1.941,262.843,45.438,64.0,21.422,261.783,91.248,1470.0,4.624,32.525,91.274,1302.0,0.214,61.380,47.480,50.0,0.628,109.075,38.027,14.0,0.204,147.794,91.002,166.0,0.426
42.0,420.0,266.816,96.114,1519.0,4.989,33.800,96.045,1394.0,0.441,145.910,96.913,125.0,2.679,283.790,46.312,61.0,20.965,266.110,91.422,1459.0,4.330,32.683,91.449,1340.0,0.236,61.486,47.456,54.0,0.109,109.594,37.054,7.0,1.103,147.968,91.093,118.0,0.196
43.0,430.0,270.916,96.379,1518.0,4.109,34.052,96.516,1435.0,0.534,147.898,93.998,81.0,3.528,298.102,47.111,62.0,14.335,269.765,91.580,1456.0,3.658,32.857,91.618,1376.0,0.243,61.767,47.554,59.0,0.297,109.220,35.983,2.0,1.134,149.056,90.870,79.0,1.110
44.0,440.0,274.064,96.668,1518.0,3.160,34.266,96.832,1469.0,0.382,148.812,91.631,47.0,2.538,304.563,47.455,63.0,6.470,272.737,91.739,1454.0,2.977,33.029,91.770,1407.0,0.229,61.960,47.546,63.0,0.193,106.680,33.020,0.0,3.903,149.166,90.757,47.0,0.158
45.0,450.0,276.335,96.977,1527.0,2.292,34.449,97.070,1503.0,0.301,150.186,91.006,23.0,1.509,306.085,47.373,65.0,1.524,275.008,91.938,1462.0,2.279,33.189,91.951,1438.0,0.242,62.245,47.373,65.0,0.334,,,0.0,,150.186,91.006,23.0,1.049
46.0,460.0,277.773,97.310,1540.0,1.477,34.689,97.349,1531.0,0.368,149.860,90.876,9.0,0.351,306.389,46.954,69.0,0.518,276.437,92.069,1472.0,1.435,33.379,92.075,1462.0,0.227,62.549,46.954,69.0,0.518,,,0.0,,149.860,90.876,9.0,0.351
47.0,470.0,278.620,97.567,1561.0,0.884,34.970,97.579,1558.0,0.363,151.015,89.131,2.0,2.092,306.507,46.914,72.0,0.125,277.273,92.163,1489.0,0.842,33.630,92.166,1486.0,0.266,62.667,46.914,72.0,0.125,,,0.0,,151.015,89.131,2.0,2.092
48.0,480.0,279.139,97.819,1583.0,0.577,35.323,97.821,1582.0,0.428,152.400,91.440,0.0,2.693,306.865,46.830,75.0,0.368,277.766,92.297,1508.0,0.511,33.951,92.297,1507.0,0.347,63.025,46.830,75.0,0.368,,,0.0,,152.400,91.440,0.0,2.693
49.0,490.0,279.599,98.086,1607.0,0.532,35.763,98.087,1607.0,0.514,,,0.0,,307.078,46.345,78.0,0.529,278.194,92.420,1529.0,0.445,34.358,92.420,1529.0,0.425,63.238,46.345,78.0,0.529,,,0.0,,,,0.0,
50.0,500.0,280.076,98.241,1623.0,0.502,36.236,98.241,1623.0,0.498,,,0.0,,307.662,46.079,81.0,0.642,278.636,92.477,1542.0,0.446,34.796,92.477,1542.0,0.442,63.822,46.079,81.0,0.642,,,0.0,,,,0.0,
51.0,510.0,280.530,98.357,1635.0,0.469,36.690,98.357,1635.0,0.469,,,0.0,,308.055,45.902,82.0,0.431,279.071,92.521,1553.0,0.437,35.231,92.521,1553.0,0.437,64.215,45.902,82.0,0.431,,,0.0,,,,0.0,
52.0,520.0,281.058,98.512,1625.0,0.550,37.218,98.512,1625.0,0.550,,,0.0,,308.710,45.261,83.0,0.915,279.576,92.653,1543.0,0.521,35.736,92.653,1543.0,0.521,64.870,45.261,83.0,0.915,,,0.0,,,,0.0,
53.0,530.0,281.567,98.762,1614.0,0.567,37.727,98.762,1614.0,0.567,,,0.0,,309.142,44.763,84.0,0.660,280.044,92.766,1529.0,0.482,36.204,92.766,1529.0,0.482,65.302,44.763,84.0,0.660,,,0.0,,,,0.0,
54.0,540.0,282.037,98.988,1595.0,0.521,38.197,98.988,1595.0,0.521,,,0.0,,309.586,44.522,87.0,0.506,280.454,92.780,1508.0,0.410,36.614,92.780,1508.0,0.410,65.746,44.522,87.0,0.506,,,0.0,,,,0.0,
55.0,550.0,282.317,99.043,1583.0,0.286,38.477,99.043,1583.0,0.286,,,0.0,,309.943,44.287,87.0,0.427,280.711,92.773,1496.0,0.256,36.871,92.773,1496.0,0.256,66.103,44.287,87.0,0.427,,,0.0,,,,0.0,
56.0,560.0,282.620,99.208,1575.0,0.345,38.780,99.208,1575.0,0.345,,,0.0,,310.346,44.090,89.0,0.449,280.964,92.792,1487.0,0.255,37.124,92.792,1487.0,0.255,66.506,44.090,89.0,0.449,,,0.0,,,,0.0,
57.0,570.0,282.847,99.476,1575.0,0.351,39.007,99.476,1575.0,0.351,,,0.0,,310.801,44.074,92.0,0.455,281.122,92.864,1483.0,0.173,37.282,92.864,1483.0,0.173,66.961,44.074,92.0,0.455,,,0.0,,,,0.0,
58.0,580.0,283.094,99.860,1578.0,0.456,39.254,99.860,1578.0,0.456,,,0.0,,311.176,44.020,96.0,0.379,281.269,92.927,1481.0,0.160,37.429,92.927,1481.0,0.160,67.336,44.020,96.0,0.379,,,0.0,,,,0.0,
59.0,590.0,283.322,100.247,1582.0,0.449,39.482,100.247,1582.0,0.449,,,0.0,,311.185,43.855,101.0,0.165,281.431,93.040,1481.0,0.197,37.591,93.040,1481.0,0.197,67.345,43.855,101.0,0.165,,,0.0,,,,0.0,
60.0,600.0,283.586,100.743,1591.0,0.562,39.746,100.743,1591.0,0.562,,,0.0,,311.503,43.942,106.0,0.330,281.592,93.188,1485.0,0.220,37.752,93.188,1485.0,0.220,67.663,43.942,106.0,0.330,,,0.0,,,,0.0,
61.0,610.0,283.730,101.295,1608.0,0.571,39.890,101.295,1608.0,0.571,,,0.0,,311.807,43.935,112.0,0.305,281.619,93.386,1496.0,0.199,37.779,93.386,1496.0,0.199,67.967,43.935,112.0,0.305,,,0.0,,,,0.0,
62.0,620.0,283.776,101.843,1632.0,0.550,39.936,101.843,1632.0,0.550,,,0.0,,312.120,43.813,120.0,0.336,281.530,93.562,1512.0,0.198,37.690,93.562,1512.0,0.198,68.280,43.813,120.0,0.336,,,0.0,,,,0.0,
63.0,630.0,283.985,102.269,1636.0,0.474,40.145,102.269,1636.0,0.474,,,0.0,,312.347,43.822,124.0,0.227,281.669,93.766,1513.0,0.247,37.829,93.766,1513.0,0.247,68.507,43.822,124.0,0.227,,,0.0,,,,0.0,
64.0,640.0,284.133,102.628,1648.0,0.388,40.293,102.628,1648.0,0.388,,,0.0,,312.443,43.668,129.0,0.182,281.726,93.823,1519.0,0.081,37.886,93.823,1519.0,0.081,68.603,43.668,129.0,0.182,,,0.0,,,,0.0,
65.0,650.0,284.301,103.050,1655.0,0.454,40.461,103.050,1655.0,0.454,,,0.0,,312.655,43.676,134.0,0.212,281.805,93.968,1521.0,0.165,37.965,93.968,1521.0,0.165,68.815,43.676,134.0,0.212,,,0.0,,,,0.0,
66.0,660.0,284.493,103.466,1657.0,0.458,40.653,103.466,1657.0,0.458,,,0.0,,312.819,43.737,139.0,0.175,281.899,94.049,1518.0,0.124,38.059,94.049,1518.0,0.124,68.979,43.737,139.0,0.175,,,0.0,,,,0.0,
67.0,670.0,284.604,103.845,1665.0,0.395,40.764,103.845,1665.0,0.395,,,0.0,,312.962,43.865,144.0,0.192,281.924,94.156,1521.0,0.110,38.084,94.156,1521.0,0.110,69.122,43.865,144.0,0.192,,,0.0,,,,0.0,
68.0,680.0,284.727,104.326,1675.0,0.497,40.887,104.326,1675.0,0.497,,,0.0,,312.969,43.832,150.0,0.034,281.943,94.272,1524.0,0.117,38.103,94.272,1524.0,0.117,69.129,43.832,150.0,0.034,,,0.0,,,,0.0,
69.0,690.0,284.708,104.588,1685.0,0.262,40.868,104.588,1685.0,0.262,,,0.0,,312.966,43.908,154.0,0.076,281.869,94.354,1531.0,0.111,38.029,94.354,1531.0,0.111,69.126,43.908,154.0,0.076,,,0.0,,,,0.0,
70.0,700.0,284.719,105.072,1687.0,0.484,40.879,105.072,1687.0,0.484,,,0.0,,312.806,43.989,159.0,0.180,281.788,94.487,1527.0,0.155,37.948,94.487,1527.0,0.155,68.966,43.989,159.0,0.180,,,0.0,,,,0.0,
71.0,710.0,284.776,105.561,1696.0,0.492,40.936,105.561,1696.0,0.492,,,0.0,,312.846,44.111,165.0,0.129,281.742,94.638,1530.0,0.158,37.902,94.638,1530.0,0.158,69.006,44.111,165.0,0.129,,,0.0,,,,0.0,
72.0,720.0,284.787,106.005,1703.0,0.445,40.947,106.005,1703.0,0.445,,,0.0,,312.815,44.264,171.0,0.156,281.656,94.745,1531.0,0.137,37.816,94.745,1531.0,0.137,68.975,44.264,171.0,0.156,,,0.0,,,,0.0,
73.0,730.0,284.866,106.591,1692.0,0.591,41.026,106.591,1692.0,0.591,,,0.0,,312.821,44.383,175.0,0.119,281.625,94.960,1516.0,0.218,37.785,94.960,1516.0,0.218,68.981,44.383,175.0,0.119,,,0.0,,,,0.0,
74.0,740.0,285.030,107.246,1688.0,0.676,41.190,107.246,1688.0,0.676,,,0.0,,312.806,44.586,182.0,0.203,281.666,95.148,1505.0,0.192,37.826,95.148,1505.0,0.192,68.966,44.586,182.0,0.203,,,0.0,,,,0.0,
75.0,750.0,285.252,107.998,1674.0,0.784,41.412,107.998,1674.0,0.784,,,0.0,,312.879,44.637,189.0,0.090,281.729,95.360,1485.0,0.222,37.889,95.360,1485.0,0.222,69.039,44.637,189.0,0.090,,,0.0,,,,0.0,
76.0,760.0,285.448,108.705,1673.0,0.733,41.608,108.705,1673.0,0.733,,,0.0,,312.966,44.729,197.0,0.126,281.759,95.501,1475.0,0.144,37.919,95.501,1475.0,0.144,69.126,44.729,197.0,0.126,,,0.0,,,,0.0,
77.0,770.0,285.722,109.432,1668.0,0.777,41.882,109.432,1668.0,0.777,,,0.0,,313.065,44.621,204.0,0.147,281.890,95.747,1463.0,0.279,38.050,95.747,1463.0,0.279,69.225,44.621,204.0,0.147,,,0.0,,,,0.0,
78.0,780.0,285.928,110.176,1663.0,0.772,42.088,110.176,1663.0,0.772,,,0.0,,313.192,44.672,211.0,0.137,281.943,95.999,1451.0,0.258,38.103,95.999,1451.0,0.258,69.352,44.672,211.0,0.137,,,0.0,,,,0.0,
79.0,790.0,286.173,110.892,1659.0,0.757,42.333,110.892,1659.0,0.757,,,0.0,,313.054,44.246,219.0,0.447,282.064,96.239,1439.0,0.268,38.224,96.239,1439.0,0.268,69.214,44.246,219.0,0.447,,,0.0,,,,0.0,
80.0,800.0,286.460,111.926,1655.0,1.073,42.620,111.926,1655.0,1.073,,,0.0,,312.918,44.321,228.0,0.155,282.207,96.686,1425.0,0.469,38.367,96.686,1425.0,0.469,69.078,44.321,228.0,0.155,,,0.0,,,,0.0,
81.0,810.0,286.746,112.895,1660.0,1.010,42.906,112.895,1660.0,1.010,,,0.0,,312.927,43.960,239.0,0.361,282.323,97.086,1420.0,0.416,38.483,97.086,1420.0,0.416,69.087,43.960,239.0,0.361,,,0.0,,,,0.0,
82.0,820.0,286.920,113.660,1665.0,0.784,43.080,113.660,1665.0,0.784,,,0.0,,312.621,43.855,246.0,0.324,282.447,97.528,1418.0,0.459,38.607,97.528,1418.0,0.459,68.781,43.855,246.0,0.324,,,0.0,,,,0.0,
83.0,830.0,287.334,114.988,1672.0,1.391,43.494,114.988,1672.0,1.391,,,0.0,,312.678,43.979,261.0,0.137,282.633,98.022,1410.0,0.529,38.793,98.022,1410.0,0.529,68.838,43.979,261.0,0.137,,,0.0,,,,0.0,
84.0,840.0,287.626,116.109,1666.0,1.159,43.786,116.109,1666.0,1.159,,,0.0,,312.448,43.908,271.0,0.242,282.774,98.459,1393.0,0.459,38.934,98.459,1393.0,0.459,68.608,43.908,271.0,0.242,,,0.0,,,,0.0,
85.0,850.0,287.939,117.232,1655.0,1.166,44.099,117.232,1655.0,1.166,,,0.0,,312.324,43.960,281.0,0.134,282.933,98.928,1373.0,0.495,39.093,98.928,1373.0,0.495,68.484,43.960,281.0,0.134,,,0.0,,,,0.0,
86.0,860.0,288.186,118.586,1637.0,1.376,44.346,118.586,1637.0,1.376,,,0.0,,312.041,43.905,292.0,0.288,282.963,99.384,1343.0,0.457,39.123,99.384,1343.0,0.457,68.201,43.905,292.0,0.288,,,0.0,,,,0.0,
87.0,870.0,288.371,119.936,1614.0,1.362,44.531,119.936,1614.0,1.362,,,0.0,,311.734,44.101,303.0,0.365,282.938,99.788,1309.0,0.405,39.098,99.788,1309.0,0.405,67.894,44.101,303.0,0.365,,,0.0,,,,0.0,
88.0,880.0,288.498,121.653,1574.0,1.722,44.658,121.653,1574.0,1.722,,,0.0,,311.263,44.416,314.0,0.566,282.775,100.245,1258.0,0.485,38.935,100.245,1258.0,0.485,67.423,44.416,314.0,0.566,,,0.0,,,,0.0,
89.0,890.0,288.529,123.268,1539.0,1.615,44.689,123.268,1539.0,1.615,,,0.0,,310.606,44.808,325.0,0.766,282.573,100.636,1212.0,0.441,38.733,100.636,1212.0,0.441,66.766,44.808,325.0,0.766,,,0.0,,,,0.0,
