Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
10.0,100.0,239.667,168.929,1806.0,0.206,85.242,175.280,882.0,0.092,154.293,162.865,924.0,0.275,247.107,63.588,1015.0,0.062,230.242,95.066,786.0,0.159,73.493,94.139,338.0,0.008,92.477,63.228,543.0,0.059,144.606,64.001,472.0,0.080,164.676,95.764,449.0,0.042
11.0,110.0,239.550,168.697,1808.0,0.260,85.297,175.049,881.0,0.238,154.336,162.655,927.0,0.214,247.029,63.500,1014.0,0.117,230.118,94.986,789.0,0.148,73.481,94.116,338.0,0.026,92.602,63.067,542.0,0.204,144.615,63.997,473.0,0.010,164.707,95.639,451.0,0.129
12.0,120.0,239.485,168.536,1810.0,0.174,85.288,174.924,881.0,0.125,154.368,162.470,928.0,0.188,246.994,63.484,1013.0,0.038,230.086,94.987,792.0,0.032,73.500,94.133,339.0,0.026,92.607,63.074,541.0,0.008,144.630,63.952,472.0,0.047,164.725,95.626,453.0,0.022
13.0,130.0,239.450,168.392,1811.0,0.148,85.270,174.844,882.0,0.081,154.383,162.270,929.0,0.201,247.012,63.493,1012.0,0.019,230.021,94.929,794.0,0.087,73.505,94.107,340.0,0.027,92.592,63.077,540.0,0.015,144.594,63.968,472.0,0.039,164.738,95.544,454.0,0.084
14.0,140.0,239.415,168.174,1813.0,0.220,85.260,174.600,882.0,0.245,154.405,162.084,931.0,0.187,246.999,63.457,1011.0,0.037,230.008,94.874,797.0,0.056,73.463,94.038,341.0,0.080,92.646,63.024,539.0,0.075,144.600,63.953,471.0,0.016,164.728,95.499,456.0,0.046
15.0,150.0,239.356,167.986,1815.0,0.197,85.284,174.551,882.0,0.054,154.502,161.781,933.0,0.319,247.056,63.462,1010.0,0.057,229.820,94.804,801.0,0.200,73.467,93.990,341.0,0.049,92.688,63.010,539.0,0.044,144.585,63.979,471.0,0.030,164.839,95.409,459.0,0.142
16.0,160.0,239.334,167.869,1816.0,0.119,85.273,174.407,882.0,0.144,154.516,161.692,934.0,0.089,247.014,63.456,1009.0,0.043,229.855,94.786,803.0,0.039,73.472,93.976,342.0,0.014,92.699,62.999,538.0,0.016,144.585,63.979,471.0,0.000,164.842,95.387,460.0,0.022
17.0,170.0,239.300,167.750,1815.0,0.123,85.266,174.341,881.0,0.067,154.546,161.530,934.0,0.165,247.038,63.445,1007.0,0.026,229.752,94.729,803.0,0.117,73.446,93.926,342.0,0.056,92.712,62.981,538.0,0.021,144.597,63.975,470.0,0.012,164.845,95.325,461.0,0.062
18.0,180.0,239.144,167.443,1816.0,0.345,85.249,174.059,880.0,0.282,154.613,161.224,936.0,0.313,246.920,63.395,1004.0,0.127,229.645,94.669,807.0,0.123,73.413,93.881,343.0,0.055,92.759,62.911,535.0,0.085,144.584,63.948,469.0,0.030,164.919,95.251,464.0,0.105
19.0,190.0,239.079,167.246,1817.0,0.207,85.178,173.974,880.0,0.111,154.618,160.928,937.0,0.296,246.909,63.379,1003.0,0.020,229.561,94.612,810.0,0.101,73.386,93.833,344.0,0.055,92.682,62.963,535.0,0.093,144.513,63.854,468.0,0.118,164.934,95.187,466.0,0.066
20.0,200.0,239.032,167.028,1818.0,0.223,85.167,173.864,880.0,0.110,154.635,160.615,938.0,0.314,246.991,63.329,1001.0,0.097,229.400,94.548,813.0,0.173,73.321,93.734,344.0,0.119,92.720,62.937,534.0,0.046,144.438,63.779,467.0,0.107,164.963,95.146,469.0,0.050
21.0,210.0,239.054,166.824,1822.0,0.205,85.158,173.680,882.0,0.184,154.693,160.393,940.0,0.229,247.067,63.299,1001.0,0.081,229.402,94.467,816.0,0.081,73.293,93.670,346.0,0.069,92.753,62.875,534.0,0.070,144.446,63.785,466.0,0.011,165.013,95.052,471.0,0.107
22.0,220.0,238.882,166.530,1821.0,0.341,85.249,173.347,879.0,0.345,154.749,160.172,942.0,0.228,246.913,63.190,997.0,0.189,229.269,94.409,819.0,0.145,73.294,93.645,346.0,0.025,92.951,62.670,531.0,0.285,144.446,63.782,466.0,0.003,165.071,94.968,473.0,0.102
23.0,230.0,238.726,166.392,1824.0,0.208,85.244,173.281,878.0,0.066,154.783,159.992,945.0,0.183,246.802,63.198,997.0,0.111,229.092,94.346,822.0,0.187,73.304,93.639,346.0,0.012,92.951,62.664,531.0,0.006,144.470,63.805,467.0,0.033,165.070,94.861,476.0,0.107
24.0,240.0,238.705,166.219,1823.0,0.174,85.222,173.145,878.0,0.138,154.763,159.785,945.0,0.207,246.811,63.147,995.0,0.052,229.076,94.343,823.0,0.017,73.278,93.615,347.0,0.035,92.961,62.653,530.0,0.015,144.374,63.709,465.0,0.136,165.073,94.873,477.0,0.012
25.0,250.0,238.533,165.987,1828.0,0.289,85.166,172.950,878.0,0.203,154.804,159.543,949.0,0.246,246.609,63.129,995.0,0.204,229.025,94.274,828.0,0.087,73.266,93.593,348.0,0.025,92.925,62.670,529.0,0.040,144.354,63.649,466.0,0.063,165.139,94.767,480.0,0.124
26.0,260.0,238.481,165.865,1829.0,0.133,85.151,172.888,878.0,0.064,154.847,159.376,950.0,0.173,246.638,63.138,994.0,0.031,228.908,94.264,830.0,0.117,73.261,93.588,348.0,0.007,92.923,62.659,528.0,0.011,144.368,63.682,466.0,0.036,165.140,94.754,482.0,0.014
27.0,270.0,238.481,165.775,1832.0,0.090,85.160,172.851,879.0,0.038,154.862,159.238,952.0,0.138,246.696,63.134,994.0,0.059,228.860,94.235,833.0,0.056,73.271,93.589,349.0,0.010,92.940,62.652,529.0,0.018,144.368,63.682,466.0,0.000,165.134,94.702,484.0,0.052
28.0,280.0,238.392,165.687,1833.0,0.125,85.145,172.797,879.0,0.056,154.884,159.132,954.0,0.108,246.630,63.147,994.0,0.067,228.767,94.193,834.0,0.103,73.269,93.566,349.0,0.022,92.929,62.659,528.0,0.014,144.386,63.701,466.0,0.026,165.133,94.645,485.0,0.058
29.0,290.0,238.388,165.610,1832.0,0.076,85.132,172.728,879.0,0.070,154.891,159.049,953.0,0.083,246.634,63.158,993.0,0.012,228.746,94.135,835.0,0.061,73.277,93.460,349.0,0.106,92.904,62.671,528.0,0.028,144.368,63.711,465.0,0.021,165.141,94.621,485.0,0.025
30.0,300.0,238.375,165.556,1832.0,0.056,85.140,172.770,879.0,0.042,154.890,158.910,954.0,0.140,246.713,63.131,993.0,0.084,228.658,94.125,836.0,0.089,73.275,93.459,349.0,0.002,92.916,62.676,528.0,0.013,144.331,63.649,464.0,0.072,165.143,94.604,486.0,0.017
31.0,310.0,238.399,165.547,1834.0,0.026,85.147,172.780,879.0,0.013,154.892,158.879,954.0,0.031,246.774,63.118,993.0,0.063,228.638,94.127,836.0,0.020,73.265,93.444,349.0,0.018,92.930,62.676,529.0,0.014,144.340,63.623,464.0,0.027,165.130,94.617,487.0,0.018
32.0,320.0,238.368,165.422,1835.0,0.128,85.161,172.609,880.0,0.171,154.899,158.803,955.0,0.077,246.737,63.086,992.0,0.050,228.646,94.116,838.0,0.014,73.265,93.426,350.0,0.018,92.985,62.613,528.0,0.083,144.340,63.623,464.0,0.000,165.122,94.611,488.0,0.010
33.0,330.0,238.356,165.421,1835.0,0.012,85.148,172.556,880.0,0.055,154.903,158.851,956.0,0.048,246.692,63.109,993.0,0.051,228.676,94.103,838.0,0.033,73.248,93.392,351.0,0.038,92.986,62.619,528.0,0.006,144.358,63.666,465.0,0.047,165.119,94.613,488.0,0.003
34.0,340.0,238.278,165.438,1836.0,0.080,85.133,172.571,879.0,0.022,154.880,158.878,956.0,0.035,246.596,63.075,993.0,0.102,228.633,94.096,838.0,0.044,73.237,93.376,350.0,0.020,92.959,62.601,528.0,0.032,144.344,63.612,466.0,0.056,165.119,94.613,488.0,0.000
35.0,350.0,238.230,165.373,1836.0,0.081,85.137,172.550,879.0,0.021,154.898,158.781,957.0,0.098,246.585,63.072,993.0,0.012,228.559,94.090,839.0,0.075,73.237,93.376,350.0,0.000,92.971,62.602,527.0,0.012,144.338,63.604,465.0,0.011,165.133,94.602,489.0,0.018
36.0,360.0,238.252,165.304,1838.0,0.073,85.102,172.455,880.0,0.102,154.919,158.733,958.0,0.053,246.585,63.072,993.0,0.000,228.623,94.048,840.0,0.077,73.181,93.342,351.0,0.065,92.971,62.602,527.0,0.000,144.338,63.604,465.0,0.000,165.166,94.555,489.0,0.058
37.0,370.0,238.185,165.184,1840.0,0.137,85.129,172.251,880.0,0.206,154.923,158.703,960.0,0.030,246.451,63.018,993.0,0.144,228.658,94.033,842.0,0.038,73.213,93.326,352.0,0.035,93.029,62.500,526.0,0.118,144.324,63.603,466.0,0.014,165.180,94.540,490.0,0.020
38.0,380.0,238.229,165.108,1841.0,0.088,85.118,172.146,881.0,0.105,154.929,158.647,960.0,0.057,246.491,63.022,992.0,0.040,228.728,94.028,844.0,0.071,73.222,93.310,353.0,0.019,93.029,62.500,526.0,0.000,144.329,63.611,466.0,0.010,165.169,94.544,491.0,0.012
39.0,390.0,238.276,165.066,1842.0,0.064,85.107,172.069,882.0,0.078,154.944,158.630,960.0,0.023,246.517,63.027,992.0,0.026,228.815,94.033,845.0,0.087,73.226,93.321,354.0,0.012,93.029,62.500,526.0,0.000,144.344,63.624,466.0,0.020,165.175,94.547,491.0,0.007
40.0,400.0,238.258,165.005,1842.0,0.063,85.102,171.886,882.0,0.183,154.930,158.682,960.0,0.055,246.435,63.012,991.0,0.084,228.891,94.048,846.0,0.077,73.218,93.261,355.0,0.060,93.061,62.462,526.0,0.049,144.350,63.633,466.0,0.011,165.147,94.617,491.0,0.075
41.0,410.0,238.267,164.979,1842.0,0.028,85.085,171.840,882.0,0.049,154.929,158.671,960.0,0.011,246.427,63.018,991.0,0.009,228.925,94.040,846.0,0.035,73.209,93.244,355.0,0.020,93.048,62.469,525.0,0.015,144.344,63.636,466.0,0.007,165.147,94.617,491.0,0.000
42.0,420.0,238.287,164.909,1840.0,0.073,85.075,171.801,882.0,0.041,154.935,158.570,959.0,0.101,246.459,62.994,989.0,0.039,228.945,94.005,846.0,0.041,73.193,93.225,355.0,0.024,93.050,62.471,525.0,0.002,144.316,63.586,465.0,0.058,165.169,94.569,491.0,0.053
43.0,430.0,238.256,164.829,1840.0,0.086,85.053,171.860,881.0,0.064,154.927,158.364,959.0,0.206,246.523,62.970,989.0,0.068,228.817,93.973,847.0,0.132,73.175,93.204,355.0,0.029,93.015,62.513,525.0,0.055,144.256,63.487,464.0,0.116,165.169,94.528,492.0,0.041
44.0,440.0,238.209,164.833,1840.0,0.047,85.046,171.887,881.0,0.028,154.943,158.356,959.0,0.018,246.520,62.982,989.0,0.012,228.689,93.926,847.0,0.136,73.110,93.087,354.0,0.134,93.023,62.530,525.0,0.019,144.280,63.492,464.0,0.025,165.173,94.529,492.0,0.005
45.0,450.0,238.129,164.812,1841.0,0.082,85.047,171.839,881.0,0.049,154.917,158.370,961.0,0.030,246.447,62.989,989.0,0.073,228.613,93.963,848.0,0.084,73.119,93.089,354.0,0.010,93.029,62.512,525.0,0.019,144.268,63.528,464.0,0.038,165.122,94.591,493.0,0.081
46.0,460.0,238.143,164.785,1841.0,0.031,85.067,171.803,881.0,0.041,154.911,158.349,960.0,0.022,246.462,62.956,989.0,0.036,228.626,93.953,848.0,0.017,73.119,93.089,354.0,0.000,93.064,62.470,524.0,0.055,144.256,63.505,464.0,0.026,165.121,94.574,493.0,0.018
47.0,470.0,238.098,164.707,1842.0,0.089,85.067,171.803,881.0,0.000,154.919,158.208,961.0,0.141,246.488,62.945,988.0,0.029,228.518,93.946,849.0,0.108,73.119,93.089,354.0,0.000,93.064,62.470,524.0,0.000,144.232,63.481,464.0,0.034,165.122,94.561,495.0,0.013
48.0,480.0,238.132,164.578,1843.0,0.134,85.052,171.591,881.0,0.212,154.962,158.151,962.0,0.071,246.441,62.966,987.0,0.052,228.686,93.957,852.0,0.169,73.182,93.156,356.0,0.092,93.062,62.450,523.0,0.020,144.267,63.549,463.0,0.077,165.135,94.534,495.0,0.030
49.0,490.0,238.179,164.540,1844.0,0.060,85.037,171.593,882.0,0.014,154.977,158.071,962.0,0.082,246.502,62.962,987.0,0.061,228.725,93.932,853.0,0.046,73.194,93.153,357.0,0.013,93.031,62.462,524.0,0.034,144.249,63.528,463.0,0.028,165.165,94.493,496.0,0.051
50.0,500.0,238.142,164.541,1842.0,0.037,85.035,171.610,881.0,0.017,154.968,158.060,961.0,0.014,246.459,62.968,986.0,0.043,228.691,93.898,851.0,0.048,73.176,93.128,356.0,0.031,93.033,62.473,523.0,0.011,144.219,63.528,463.0,0.030,165.179,94.451,495.0,0.044
51.0,510.0,238.180,164.501,1843.0,0.055,85.022,171.513,882.0,0.097,154.965,158.066,961.0,0.006,246.465,62.957,986.0,0.013,228.776,93.901,852.0,0.085,73.161,93.121,357.0,0.017,93.044,62.452,523.0,0.024,144.219,63.528,463.0,0.000,165.174,94.463,495.0,0.013
52.0,520.0,238.160,164.524,1844.0,0.030,85.028,171.551,882.0,0.039,154.983,158.080,962.0,0.023,246.449,62.958,987.0,0.016,228.737,93.842,852.0,0.070,73.157,93.042,357.0,0.079,93.039,62.459,524.0,0.008,144.243,63.522,464.0,0.026,165.197,94.418,495.0,0.050
53.0,530.0,238.154,164.526,1847.0,0.006,84.993,171.568,884.0,0.039,154.961,158.065,963.0,0.027,246.435,62.941,989.0,0.022,228.768,93.867,853.0,0.039,73.144,93.050,357.0,0.015,92.992,62.499,525.0,0.062,144.211,63.441,464.0,0.087,165.200,94.456,496.0,0.038
54.0,540.0,238.232,164.375,1847.0,0.169,84.983,171.387,884.0,0.181,155.020,157.934,963.0,0.143,246.537,62.938,987.0,0.101,228.827,93.814,855.0,0.080,73.111,92.993,359.0,0.066,93.030,62.453,524.0,0.060,144.249,63.487,463.0,0.059,165.226,94.407,497.0,0.056
55.0,550.0,238.248,164.323,1846.0,0.055,84.967,171.307,884.0,0.082,155.018,157.905,962.0,0.030,246.538,62.950,986.0,0.013,228.878,93.811,856.0,0.050,73.108,92.975,359.0,0.018,93.027,62.467,524.0,0.014,144.242,63.498,462.0,0.013,165.217,94.415,497.0,0.011
56.0,560.0,238.236,164.276,1847.0,0.049,84.957,171.160,885.0,0.147,155.017,157.951,963.0,0.046,246.460,62.969,986.0,0.080,228.958,93.819,857.0,0.081,73.110,92.983,360.0,0.008,93.045,62.451,523.0,0.024,144.279,63.554,463.0,0.067,165.185,94.425,497.0,0.034
57.0,570.0,238.316,164.228,1847.0,0.093,84.967,170.997,885.0,0.163,155.014,157.997,962.0,0.047,246.453,62.931,985.0,0.039,229.145,93.800,857.0,0.187,73.100,92.958,361.0,0.027,93.099,62.394,523.0,0.079,144.273,63.538,463.0,0.017,165.203,94.413,496.0,0.021
58.0,580.0,238.325,164.207,1850.0,0.023,84.937,170.951,887.0,0.054,155.032,157.997,963.0,0.018,246.424,62.948,987.0,0.033,229.200,93.764,859.0,0.067,73.081,92.916,362.0,0.046,93.073,62.426,523.0,0.041,144.294,63.538,464.0,0.022,165.222,94.382,497.0,0.037
59.0,590.0,238.429,164.146,1850.0,0.121,84.920,170.758,888.0,0.194,155.003,158.040,962.0,0.052,246.457,62.926,986.0,0.040,229.400,93.755,859.0,0.200,73.078,92.849,364.0,0.067,93.082,62.381,523.0,0.046,144.270,63.543,463.0,0.025,165.195,94.419,496.0,0.046
60.0,600.0,238.544,164.110,1847.0,0.121,84.926,170.664,888.0,0.094,154.979,158.038,959.0,0.024,246.548,62.899,985.0,0.095,229.526,93.752,859.0,0.125,73.067,92.842,364.0,0.013,93.118,62.346,523.0,0.050,144.254,63.525,462.0,0.024,165.158,94.423,494.0,0.037
61.0,610.0,238.680,164.059,1847.0,0.144,84.902,170.424,890.0,0.242,154.947,158.142,957.0,0.108,246.549,62.886,984.0,0.013,229.846,93.715,859.0,0.322,73.065,92.738,366.0,0.104,93.126,62.327,522.0,0.021,144.241,63.518,462.0,0.014,165.147,94.441,493.0,0.021
62.0,620.0,238.987,164.094,1846.0,0.309,84.964,170.346,892.0,0.100,154.972,158.245,954.0,0.106,246.787,62.865,984.0,0.238,230.226,93.738,858.0,0.381,73.146,92.803,368.0,0.104,93.195,62.270,523.0,0.089,144.288,63.541,461.0,0.053,165.180,94.438,490.0,0.033
63.0,630.0,239.141,164.058,1847.0,0.158,84.984,170.210,894.0,0.138,154.969,158.284,953.0,0.039,246.791,62.804,984.0,0.061,230.554,93.714,858.0,0.328,73.196,92.846,369.0,0.065,93.219,62.224,523.0,0.052,144.270,63.463,461.0,0.080,165.240,94.370,489.0,0.090
64.0,640.0,239.274,164.034,1846.0,0.135,85.015,170.137,895.0,0.079,154.998,158.292,951.0,0.031,246.976,62.785,984.0,0.187,230.628,93.714,858.0,0.074,73.170,92.831,370.0,0.030,93.302,62.132,524.0,0.124,144.303,63.527,460.0,0.072,165.244,94.382,488.0,0.012
65.0,650.0,239.462,163.922,1844.0,0.219,85.005,169.777,896.0,0.360,155.013,158.391,948.0,0.100,246.952,62.781,982.0,0.024,231.057,93.621,858.0,0.440,73.173,92.726,372.0,0.105,93.355,62.066,522.0,0.085,144.314,63.594,459.0,0.068,165.293,94.307,486.0,0.089
66.0,660.0,239.887,163.973,1839.0,0.428,85.042,169.341,898.0,0.438,154.944,158.849,941.0,0.464,247.006,62.737,980.0,0.069,231.897,93.674,855.0,0.842,73.268,92.672,375.0,0.109,93.444,61.962,522.0,0.137,144.344,63.618,459.0,0.038,165.245,94.458,480.0,0.158
67.0,670.0,240.344,164.194,1832.0,0.508,85.063,169.173,900.0,0.169,154.918,159.391,933.0,0.543,247.162,62.731,978.0,0.156,232.687,93.761,849.0,0.795,73.283,92.719,377.0,0.049,93.501,61.893,521.0,0.089,144.397,63.686,457.0,0.087,165.309,94.593,472.0,0.150
68.0,680.0,240.780,164.177,1835.0,0.437,85.100,168.915,905.0,0.261,154.938,159.564,930.0,0.174,247.498,62.750,980.0,0.337,233.290,93.675,850.0,0.609,73.354,92.628,380.0,0.115,93.569,61.813,523.0,0.105,144.485,63.823,457.0,0.163,165.320,94.524,470.0,0.071
69.0,690.0,241.086,164.120,1835.0,0.311,85.159,168.637,908.0,0.284,154.955,159.694,927.0,0.132,247.628,62.674,980.0,0.151,233.770,93.583,850.0,0.488,73.321,92.582,383.0,0.057,93.743,61.671,524.0,0.224,144.494,63.823,457.0,0.009,165.396,94.403,467.0,0.143
70.0,700.0,241.454,164.042,1831.0,0.376,85.077,168.274,910.0,0.372,155.013,159.859,921.0,0.175,247.746,62.716,978.0,0.125,234.399,93.546,849.0,0.630,73.292,92.534,386.0,0.056,93.713,61.669,523.0,0.030,144.585,63.918,455.0,0.131,165.444,94.390,463.0,0.050
71.0,710.0,241.980,164.048,1826.0,0.526,85.142,167.944,912.0,0.337,155.082,160.156,913.0,0.305,248.035,62.695,975.0,0.290,235.170,93.556,847.0,0.771,73.366,92.548,389.0,0.075,93.843,61.537,522.0,0.186,144.709,64.030,453.0,0.167,165.516,94.412,458.0,0.075
72.0,720.0,242.326,164.144,1822.0,0.360,85.139,167.760,914.0,0.184,155.081,160.504,908.0,0.348,248.175,62.763,974.0,0.155,235.746,93.581,844.0,0.577,73.403,92.639,391.0,0.098,93.866,61.502,522.0,0.042,144.848,64.218,452.0,0.234,165.461,94.393,453.0,0.058
73.0,730.0,242.778,164.209,1819.0,0.456,85.169,167.530,917.0,0.232,155.135,160.833,902.0,0.333,248.381,62.808,973.0,0.210,236.476,93.581,842.0,0.730,73.475,92.661,394.0,0.076,93.921,61.455,522.0,0.072,144.940,64.374,451.0,0.181,165.556,94.388,449.0,0.096
74.0,740.0,243.087,164.344,1817.0,0.338,85.201,167.494,919.0,0.048,155.144,161.122,898.0,0.289,248.528,62.810,974.0,0.148,236.970,93.544,839.0,0.496,73.538,92.708,395.0,0.078,93.946,61.389,523.0,0.071,145.008,64.458,451.0,0.108,165.599,94.286,445.0,0.110
75.0,750.0,243.461,164.388,1815.0,0.376,85.255,167.381,922.0,0.126,155.154,161.303,894.0,0.181,248.802,62.800,974.0,0.274,237.446,93.485,838.0,0.480,73.588,92.686,396.0,0.054,94.020,61.303,524.0,0.113,145.052,64.545,450.0,0.098,165.628,94.203,441.0,0.089
76.0,760.0,243.789,164.495,1812.0,0.345,85.282,167.240,923.0,0.144,155.146,161.645,889.0,0.342,248.875,62.776,974.0,0.077,237.996,93.466,834.0,0.550,73.613,92.677,398.0,0.027,94.069,61.222,524.0,0.095,145.074,64.588,450.0,0.048,165.671,94.185,437.0,0.046
77.0,770.0,244.069,164.486,1810.0,0.280,85.294,167.131,925.0,0.109,155.111,161.720,885.0,0.083,249.019,62.738,973.0,0.149,238.463,93.477,833.0,0.468,73.681,92.753,399.0,0.101,94.076,61.213,524.0,0.011,145.046,64.522,448.0,0.071,165.686,94.143,434.0,0.044
78.0,780.0,244.213,164.520,1810.0,0.148,85.303,167.116,926.0,0.018,155.145,161.797,883.0,0.084,249.068,62.746,973.0,0.050,238.692,93.467,833.0,0.229,73.717,92.801,400.0,0.060,94.072,61.214,525.0,0.005,145.087,64.538,448.0,0.044,165.745,94.083,433.0,0.084
79.0,790.0,244.413,164.520,1809.0,0.200,85.276,167.136,928.0,0.034,155.204,161.765,881.0,0.067,249.274,62.801,973.0,0.213,238.911,93.427,832.0,0.223,73.733,92.840,401.0,0.042,94.026,61.268,526.0,0.071,145.147,64.602,447.0,0.088,165.801,93.974,431.0,0.123
80.0,800.0,244.545,164.503,1809.0,0.133,85.275,167.081,929.0,0.055,155.278,161.782,880.0,0.076,249.386,62.856,972.0,0.125,239.048,93.383,833.0,0.144,73.744,92.821,402.0,0.022,94.022,61.268,526.0,0.004,145.231,64.725,447.0,0.149,165.861,93.907,431.0,0.089
81.0,810.0,244.685,164.473,1808.0,0.143,85.281,167.087,929.0,0.008,155.359,161.708,879.0,0.110,249.622,62.893,971.0,0.238,239.109,93.387,833.0,0.061,73.771,92.873,402.0,0.058,94.020,61.252,526.0,0.016,145.333,64.833,445.0,0.148,165.886,93.866,431.0,0.048
82.0,820.0,244.635,164.432,1810.0,0.064,85.298,167.110,930.0,0.029,155.443,161.605,881.0,0.133,249.648,62.941,972.0,0.055,238.979,93.357,835.0,0.133,73.784,92.908,402.0,0.037,94.038,61.247,526.0,0.018,145.419,64.942,445.0,0.139,165.932,93.775,433.0,0.102
83.0,830.0,244.614,164.336,1814.0,0.098,85.310,167.136,931.0,0.029,155.523,161.385,883.0,0.234,249.730,62.921,972.0,0.084,238.854,93.353,838.0,0.125,73.814,92.971,402.0,0.070,94.032,61.218,527.0,0.029,145.460,64.936,445.0,0.041,165.996,93.707,435.0,0.093
