Frame,Time (ms),Entire plate COF X (mm),Entire plate COF Y (mm),Entire plate Force (N),Entire plate COF Frame distance (mm),Left Selection COF X (mm),Left Selection COF Y (mm),Left Selection Force (N),Left Selection COF Frame distance (mm),Right Selection COF X (mm),Right Selection COF Y (mm),Right Selection Force (N),Right Selection COF Frame distance (mm),Top Selection COF X (mm),Top Selection COF Y (mm),Top Selection Force (N),Top Selection COF Frame distance (mm),Bottom Selection COF X (mm),Bottom Selection COF Y (mm),Bottom Selection Force (N),Bottom Selection COF Frame distance (mm),Left Bottom Selection COF X (mm),Left  Bottom Selection COF Y (mm),Left Bottom Selection Force (N),Left Bottom Selection COF Frame distance (mm),Left Top Selection COF X (mm),Left Top Selection COF Y (mm),Left Top Selection Force (N),Left Top Selection COF Frame distance (mm),Right Top Selection COF X (mm),Right Top Selection COF Y (mm),Right Top Selection Force (N),Right Top Selection COF Frame distance (mm),Right Bottom Selection COF X (mm),Right Bottom Selection COF Y (mm),Right Bottom Selection Force (N),Right Bottom Selection COF Frame distance (mm)
14.0,140.0,225.319,202.151,1377.0,0.394,53.895,216.086,782.0,0.551,130.058,183.814,595.0,0.519,237.681,62.336,1123.0,0.095,170.210,101.502,253.0,2.154,43.636,113.357,48.0,0.872,54.553,60.339,733.0,0.173,123.388,66.096,389.0,0.068,142.716,98.722,205.0,0.122
15.0,150.0,224.677,202.007,1376.0,0.658,53.967,216.681,775.0,0.600,130.188,183.035,600.0,0.791,237.497,62.332,1121.0,0.184,167.752,101.274,254.0,2.468,44.080,114.403,44.0,1.136,54.541,60.340,730.0,0.012,123.421,66.063,390.0,0.047,142.731,98.541,210.0,0.182
16.0,160.0,223.891,201.701,1374.0,0.844,53.945,216.990,767.0,0.310,130.325,182.329,606.0,0.719,237.158,62.377,1116.0,0.342,165.875,100.955,257.0,1.904,43.715,113.948,41.0,0.583,54.504,60.350,725.0,0.038,123.462,66.142,390.0,0.089,142.735,98.485,216.0,0.056
17.0,170.0,222.632,201.277,1367.0,1.329,53.915,217.182,753.0,0.194,130.534,181.766,614.0,0.601,236.238,62.417,1106.0,0.921,164.583,100.734,260.0,1.311,43.959,114.006,39.0,0.251,54.448,60.339,713.0,0.057,123.608,66.187,393.0,0.153,142.826,98.391,221.0,0.131
18.0,180.0,221.365,200.518,1363.0,1.476,53.854,216.928,740.0,0.262,130.701,181.014,623.0,0.770,235.306,62.344,1095.0,0.935,163.802,100.523,267.0,0.809,43.477,113.127,39.0,1.003,54.411,60.179,700.0,0.164,123.687,66.182,395.0,0.079,142.844,98.384,228.0,0.019
19.0,190.0,220.131,199.904,1359.0,1.379,53.782,216.761,727.0,0.182,130.891,180.477,632.0,0.569,234.346,62.389,1086.0,0.960,163.348,100.420,273.0,0.466,43.283,112.508,39.0,0.648,54.358,60.126,688.0,0.075,123.803,66.306,397.0,0.171,142.909,98.423,234.0,0.076
20.0,200.0,218.928,199.138,1359.0,1.426,53.634,216.480,717.0,0.318,131.053,179.724,641.0,0.771,233.419,62.449,1077.0,0.930,163.312,100.260,281.0,0.164,42.732,112.084,40.0,0.696,54.269,60.150,676.0,0.092,123.927,66.340,400.0,0.128,142.852,98.297,241.0,0.138
21.0,210.0,217.848,198.635,1355.0,1.192,53.368,216.340,707.0,0.301,131.229,179.297,648.0,0.461,232.514,62.584,1067.0,0.915,163.346,100.264,288.0,0.035,42.439,111.833,41.0,0.386,54.037,60.240,666.0,0.249,124.076,66.470,401.0,0.198,142.873,98.337,247.0,0.046
22.0,220.0,216.933,198.265,1359.0,0.986,53.165,216.180,701.0,0.258,131.487,179.136,657.0,0.304,231.674,62.792,1065.0,0.866,163.481,100.185,294.0,0.157,42.211,111.146,42.0,0.724,53.862,60.366,659.0,0.215,124.385,66.731,406.0,0.405,142.926,98.347,252.0,0.053
23.0,230.0,215.922,198.008,1363.0,1.043,52.875,216.406,696.0,0.368,131.713,178.820,667.0,0.389,230.869,63.017,1064.0,0.835,162.740,100.057,299.0,0.752,42.000,110.460,41.0,0.717,53.560,60.577,654.0,0.369,124.632,66.912,410.0,0.306,142.958,98.385,258.0,0.050
24.0,240.0,214.588,197.991,1361.0,1.334,52.720,217.267,683.0,0.875,131.925,178.532,678.0,0.358,229.946,63.274,1061.0,0.958,160.224,99.703,300.0,2.540,41.189,109.481,36.0,1.271,53.361,60.799,646.0,0.298,124.829,67.138,414.0,0.299,143.045,98.357,264.0,0.092
25.0,250.0,213.229,198.065,1361.0,1.361,52.531,218.076,672.0,0.831,132.171,178.536,689.0,0.245,228.884,63.601,1059.0,1.111,158.199,99.440,302.0,2.042,40.795,108.384,32.0,1.166,53.118,61.061,639.0,0.358,125.159,67.467,420.0,0.466,143.086,98.371,269.0,0.043
26.0,260.0,211.573,198.040,1358.0,1.656,52.356,218.941,656.0,0.882,132.421,178.471,701.0,0.258,227.536,63.927,1054.0,1.386,156.102,99.326,304.0,2.101,40.461,108.505,28.0,0.355,52.880,61.305,628.0,0.340,125.479,67.791,426.0,0.455,143.136,98.398,276.0,0.056
27.0,270.0,209.348,197.982,1340.0,2.226,52.224,220.256,629.0,1.322,132.550,178.237,711.0,0.268,225.760,64.136,1039.0,1.788,152.594,98.959,301.0,3.527,39.506,107.420,20.0,1.446,52.639,61.485,609.0,0.301,125.605,67.888,430.0,0.159,143.176,98.350,281.0,0.063
28.0,280.0,206.675,197.673,1325.0,2.690,52.041,221.116,600.0,0.880,132.706,178.217,724.0,0.158,223.305,64.489,1021.0,2.481,150.690,98.909,304.0,1.905,39.110,108.027,16.0,0.724,52.399,61.734,584.0,0.346,125.812,68.169,437.0,0.349,143.186,98.392,287.0,0.043
29.0,290.0,203.342,197.155,1311.0,3.373,51.887,221.942,568.0,0.839,132.733,178.195,743.0,0.035,220.154,64.705,1004.0,3.158,148.390,98.738,307.0,2.306,38.231,106.680,11.0,1.608,52.167,61.742,556.0,0.232,125.782,68.389,447.0,0.222,143.242,98.433,296.0,0.069
30.0,300.0,199.235,195.913,1284.0,4.291,51.890,222.452,522.0,0.511,132.909,177.656,761.0,0.567,216.316,64.799,970.0,3.840,146.463,98.761,314.0,1.927,38.306,107.366,7.0,0.691,52.082,61.516,515.0,0.242,125.926,68.524,454.0,0.197,143.247,98.557,307.0,0.125
31.0,310.0,194.289,194.360,1264.0,5.184,51.722,222.996,476.0,0.569,133.005,177.022,787.0,0.641,211.437,65.093,938.0,4.888,144.991,98.649,326.0,1.477,37.407,106.680,4.0,1.131,51.853,61.501,472.0,0.230,125.981,68.736,466.0,0.219,143.162,98.541,322.0,0.087
32.0,320.0,188.769,192.093,1238.0,5.967,51.769,223.033,424.0,0.059,133.066,175.953,813.0,1.071,205.847,65.202,896.0,5.591,144.040,98.668,342.0,0.951,36.830,107.950,2.0,1.395,51.852,61.116,422.0,0.385,125.878,68.839,474.0,0.145,143.092,98.603,340.0,0.094
33.0,330.0,182.637,189.955,1208.0,6.494,51.610,223.385,368.0,0.386,133.071,175.263,839.0,0.690,199.086,65.511,852.0,6.768,143.184,98.531,355.0,0.868,34.290,106.680,0.0,2.840,51.628,60.949,368.0,0.280,125.764,68.982,484.0,0.183,143.034,98.522,355.0,0.100
34.0,340.0,176.867,187.550,1179.0,6.251,51.260,223.079,319.0,0.465,133.066,174.389,861.0,0.874,192.378,65.680,809.0,6.710,142.973,98.638,370.0,0.236,30.480,101.600,0.0,6.350,51.273,60.594,319.0,0.503,125.643,68.984,490.0,0.121,142.903,98.637,370.0,0.174
35.0,350.0,171.438,185.583,1156.0,5.775,50.944,222.807,274.0,0.417,133.096,174.012,882.0,0.378,185.540,65.986,774.0,6.845,142.922,98.708,383.0,0.086,,,0.0,,50.944,60.247,274.0,0.478,125.570,69.136,499.0,0.169,142.922,98.708,383.0,0.074
36.0,360.0,166.263,183.951,1145.0,5.426,50.503,222.570,235.0,0.500,133.115,173.956,909.0,0.059,178.686,66.528,748.0,6.876,142.833,98.817,397.0,0.141,,,0.0,,50.503,60.010,235.0,0.500,125.599,69.520,513.0,0.385,142.833,98.817,397.0,0.141
37.0,370.0,161.723,182.687,1133.0,4.712,49.886,222.574,202.0,0.617,133.156,174.055,931.0,0.107,172.363,66.999,726.0,6.340,142.707,98.911,406.0,0.157,,,0.0,,49.886,60.014,202.0,0.617,125.761,69.681,525.0,0.229,142.707,98.911,406.0,0.157
38.0,380.0,158.761,181.921,1132.0,3.059,49.783,222.501,180.0,0.127,133.242,174.242,952.0,0.206,168.104,67.538,716.0,4.293,142.671,98.948,416.0,0.051,,,0.0,,49.783,59.941,180.0,0.127,125.927,70.091,536.0,0.442,142.671,98.948,416.0,0.051
39.0,390.0,156.325,181.723,1128.0,2.444,49.595,222.506,161.0,0.189,133.427,174.912,967.0,0.695,164.420,68.225,708.0,3.748,142.674,98.974,420.0,0.026,,,0.0,,49.595,59.946,161.0,0.189,126.327,70.669,547.0,0.703,142.674,98.974,420.0,0.026
40.0,400.0,154.064,181.479,1128.0,2.275,49.815,222.615,144.0,0.245,133.580,175.443,984.0,0.553,160.933,68.816,703.0,3.536,142.707,98.993,425.0,0.038,,,0.0,,49.815,60.055,144.0,0.245,126.633,71.081,559.0,0.513,142.707,98.993,425.0,0.038
41.0,410.0,151.388,181.546,1127.0,2.676,49.790,222.551,124.0,0.068,133.876,176.497,1003.0,1.095,156.692,69.624,698.0,4.318,142.744,99.020,429.0,0.046,,,0.0,,49.790,59.991,124.0,0.068,127.265,71.694,575.0,0.881,142.744,99.020,429.0,0.046
42.0,420.0,148.484,181.301,1117.0,2.914,50.085,221.720,100.0,0.882,134.215,177.336,1017.0,0.905,152.046,70.491,685.0,4.726,142.823,99.058,431.0,0.087,,,0.0,,50.085,59.160,100.0,0.882,127.876,72.422,586.0,0.950,142.823,99.058,431.0,0.087
43.0,430.0,145.592,181.511,1106.0,2.900,50.950,221.065,76.0,1.085,134.520,178.575,1030.0,1.276,147.296,71.437,676.0,4.844,142.915,99.041,430.0,0.093,,,0.0,,50.950,58.505,76.0,1.085,128.496,73.086,599.0,0.909,142.915,99.041,430.0,0.093
44.0,440.0,142.794,181.699,1098.0,2.804,52.172,219.682,54.0,1.845,134.897,179.741,1044.0,1.225,142.672,72.413,667.0,4.725,142.983,99.113,431.0,0.099,,,0.0,,52.172,57.122,54.0,1.845,129.223,73.754,614.0,0.987,142.983,99.113,431.0,0.099
45.0,450.0,139.457,182.053,1087.0,3.356,54.259,218.224,28.0,2.546,135.309,181.107,1059.0,1.427,137.048,73.813,657.0,5.795,143.137,99.047,430.0,0.168,,,0.0,,54.259,55.664,28.0,2.546,129.961,74.611,629.0,1.131,143.137,99.047,430.0,0.168
46.0,460.0,137.197,182.617,1080.0,2.329,54.236,216.747,10.0,1.477,135.691,182.297,1069.0,1.249,133.232,74.845,652.0,3.954,143.243,99.087,428.0,0.114,,,0.0,,54.236,54.187,10.0,1.477,130.659,75.168,642.0,0.893,143.243,99.087,428.0,0.114
47.0,470.0,136.259,183.507,1084.0,1.294,56.606,214.811,1.0,3.059,136.050,183.467,1083.0,1.224,131.691,75.733,658.0,1.778,143.300,99.058,427.0,0.063,,,0.0,,56.606,52.251,1.0,3.059,131.337,75.782,656.0,0.915,143.300,99.058,427.0,0.063
48.0,480.0,136.393,184.662,1091.0,1.163,,,0.0,,136.393,184.662,1091.0,1.244,131.942,76.381,667.0,0.695,143.414,99.036,423.0,0.117,,,0.0,,,,0.0,,131.942,76.381,667.0,0.851,143.414,99.036,423.0,0.117
49.0,490.0,136.758,185.837,1095.0,1.230,,,0.0,,136.758,185.837,1095.0,1.230,132.614,76.918,677.0,0.860,143.461,99.095,419.0,0.074,,,0.0,,,,0.0,,132.614,76.918,677.0,0.860,143.461,99.095,419.0,0.074
50.0,500.0,137.088,186.790,1102.0,1.008,,,0.0,,137.088,186.790,1102.0,1.008,133.219,77.274,687.0,0.702,143.480,99.151,416.0,0.060,,,0.0,,,,0.0,,133.219,77.274,687.0,0.702,143.480,99.151,416.0,0.060
51.0,510.0,137.472,187.808,1108.0,1.088,,,0.0,,137.472,187.808,1108.0,1.088,133.856,77.828,696.0,0.844,143.575,99.081,412.0,0.118,,,0.0,,,,0.0,,133.856,77.828,696.0,0.844,143.575,99.081,412.0,0.118
52.0,520.0,137.908,188.553,1111.0,0.863,,,0.0,,137.908,188.553,1111.0,0.863,134.561,78.333,701.0,0.867,143.630,99.071,410.0,0.056,,,0.0,,,,0.0,,134.561,78.333,701.0,0.867,143.630,99.071,410.0,0.056
53.0,530.0,138.305,189.279,1115.0,0.827,,,0.0,,138.305,189.279,1115.0,0.827,135.165,78.691,707.0,0.702,143.759,99.040,407.0,0.132,,,0.0,,,,0.0,,135.165,78.691,707.0,0.702,143.759,99.040,407.0,0.132
54.0,540.0,138.707,190.350,1117.0,1.144,,,0.0,,138.707,190.350,1117.0,1.144,135.840,79.200,714.0,0.846,143.794,99.096,402.0,0.066,,,0.0,,,,0.0,,135.840,79.200,714.0,0.846,143.794,99.096,402.0,0.066
55.0,550.0,139.052,191.407,1121.0,1.112,,,0.0,,139.052,191.407,1121.0,1.112,136.388,79.642,723.0,0.704,143.892,99.093,398.0,0.098,,,0.0,,,,0.0,,136.388,79.642,723.0,0.704,143.892,99.093,398.0,0.098
56.0,560.0,139.334,192.467,1117.0,1.097,,,0.0,,139.334,192.467,1117.0,1.097,136.857,80.024,727.0,0.605,143.948,99.092,390.0,0.055,,,0.0,,,,0.0,,136.857,80.024,727.0,0.605,143.948,99.092,390.0,0.055
57.0,570.0,139.742,193.554,1119.0,1.161,,,0.0,,139.742,193.554,1119.0,1.161,137.515,80.478,734.0,0.799,143.990,99.183,385.0,0.101,,,0.0,,,,0.0,,137.515,80.478,734.0,0.799,143.990,99.183,385.0,0.101
58.0,580.0,140.004,194.746,1121.0,1.221,,,0.0,,140.004,194.746,1121.0,1.221,137.975,80.944,742.0,0.655,143.978,99.229,379.0,0.047,,,0.0,,,,0.0,,137.975,80.944,742.0,0.655,143.978,99.229,379.0,0.047
59.0,590.0,140.267,195.689,1120.0,0.979,,,0.0,,140.267,195.689,1120.0,0.979,138.371,81.187,748.0,0.464,144.073,99.243,373.0,0.096,,,0.0,,,,0.0,,138.371,81.187,748.0,0.464,144.073,99.243,373.0,0.096
60.0,600.0,140.456,196.692,1121.0,1.021,,,0.0,,140.456,196.692,1121.0,1.021,138.712,81.324,755.0,0.368,144.052,99.373,366.0,0.132,,,0.0,,,,0.0,,138.712,81.324,755.0,0.368,144.052,99.373,366.0,0.132
61.0,610.0,140.587,197.828,1122.0,1.143,,,0.0,,140.587,197.828,1122.0,1.143,138.980,81.549,763.0,0.350,144.001,99.522,359.0,0.158,,,0.0,,,,0.0,,138.980,81.549,763.0,0.350,144.001,99.522,359.0,0.158
62.0,620.0,140.695,199.343,1116.0,1.519,,,0.0,,140.695,199.343,1116.0,1.519,139.198,81.746,769.0,0.293,144.016,99.611,347.0,0.090,,,0.0,,,,0.0,,139.198,81.746,769.0,0.293,144.016,99.611,347.0,0.090
63.0,630.0,140.773,200.655,1113.0,1.314,,,0.0,,140.773,200.655,1113.0,1.314,139.377,81.960,776.0,0.279,143.986,99.692,337.0,0.086,,,0.0,,,,0.0,,139.377,81.960,776.0,0.279,143.986,99.692,337.0,0.086
64.0,640.0,140.876,201.913,1116.0,1.262,,,0.0,,140.876,201.913,1116.0,1.262,139.611,82.158,786.0,0.306,143.894,99.823,330.0,0.160,,,0.0,,,,0.0,,139.611,82.158,786.0,0.306,143.894,99.823,330.0,0.160
65.0,650.0,140.918,202.964,1116.0,1.052,,,0.0,,140.918,202.964,1116.0,1.052,139.718,82.287,794.0,0.168,143.875,99.851,322.0,0.034,,,0.0,,,,0.0,,139.718,82.287,794.0,0.168,143.875,99.851,322.0,0.034
66.0,660.0,141.014,204.034,1118.0,1.075,,,0.0,,141.014,204.034,1118.0,1.075,139.877,82.411,803.0,0.201,143.907,99.857,315.0,0.033,,,0.0,,,,0.0,,139.877,82.411,803.0,0.201,143.907,99.857,315.0,0.033
67.0,670.0,141.019,204.601,1118.0,0.567,,,0.0,,141.019,204.601,1118.0,0.567,139.947,82.408,807.0,0.071,143.799,99.887,311.0,0.112,,,0.0,,,,0.0,,139.947,82.408,807.0,0.071,143.799,99.887,311.0,0.112
68.0,680.0,140.981,204.996,1122.0,0.397,,,0.0,,140.981,204.996,1122.0,0.397,139.952,82.441,813.0,0.034,143.687,99.891,309.0,0.112,,,0.0,,,,0.0,,139.952,82.441,813.0,0.034,143.687,99.891,309.0,0.112
69.0,690.0,140.946,205.195,1125.0,0.202,,,0.0,,140.946,205.195,1125.0,0.202,139.937,82.483,816.0,0.044,143.613,99.940,309.0,0.089,,,0.0,,,,0.0,,139.937,82.483,816.0,0.044,143.613,99.940,309.0,0.089
70.0,700.0,140.831,205.280,1127.0,0.143,,,0.0,,140.831,205.280,1127.0,0.143,139.795,82.591,817.0,0.178,143.566,99.985,310.0,0.064,,,0.0,,,,0.0,,139.795,82.591,817.0,0.178,143.566,99.985,310.0,0.064
71.0,710.0,140.717,205.335,1133.0,0.126,,,0.0,,140.717,205.335,1133.0,0.126,139.681,82.623,822.0,0.118,143.456,100.015,311.0,0.114,,,0.0,,,,0.0,,139.681,82.623,822.0,0.118,143.456,100.015,311.0,0.114
72.0,720.0,140.637,205.256,1134.0,0.113,,,0.0,,140.637,205.256,1134.0,0.113,139.593,82.543,823.0,0.119,143.395,99.969,311.0,0.076,,,0.0,,,,0.0,,139.593,82.543,823.0,0.119,143.395,99.969,311.0,0.076
73.0,730.0,140.581,205.120,1137.0,0.146,,,0.0,,140.581,205.120,1137.0,0.146,139.513,82.588,824.0,0.092,143.387,100.000,314.0,0.033,,,0.0,,,,0.0,,139.513,82.588,824.0,0.092,143.387,100.000,314.0,0.033
74.0,740.0,140.476,204.545,1139.0,0.585,,,0.0,,140.476,204.545,1139.0,0.585,139.366,82.577,820.0,0.147,143.333,100.037,319.0,0.065,,,0.0,,,,0.0,,139.366,82.577,820.0,0.147,143.333,100.037,319.0,0.065
75.0,750.0,140.319,204.119,1138.0,0.454,,,0.0,,140.319,204.119,1138.0,0.454,139.151,82.364,818.0,0.302,143.296,100.094,321.0,0.068,,,0.0,,,,0.0,,139.151,82.364,818.0,0.302,143.296,100.094,321.0,0.068
76.0,760.0,140.196,203.889,1144.0,0.260,,,0.0,,140.196,203.889,1144.0,0.260,138.980,82.279,821.0,0.191,143.281,100.008,323.0,0.087,,,0.0,,,,0.0,,138.980,82.279,821.0,0.191,143.281,100.008,323.0,0.087
77.0,770.0,140.094,203.865,1148.0,0.105,,,0.0,,140.094,203.865,1148.0,0.105,138.841,82.214,824.0,0.154,143.276,100.007,324.0,0.005,,,0.0,,,,0.0,,138.841,82.214,824.0,0.154,143.276,100.007,324.0,0.005
78.0,780.0,140.015,203.874,1146.0,0.080,,,0.0,,140.015,203.874,1146.0,0.080,138.760,82.214,822.0,0.081,143.200,100.047,324.0,0.087,,,0.0,,,,0.0,,138.760,82.214,822.0,0.081,143.200,100.047,324.0,0.087
79.0,790.0,139.869,203.705,1146.0,0.223,,,0.0,,139.869,203.705,1146.0,0.223,138.587,82.095,821.0,0.210,143.115,100.066,324.0,0.087,,,0.0,,,,0.0,,138.587,82.095,821.0,0.210,143.115,100.066,324.0,0.087
80.0,800.0,139.654,203.648,1144.0,0.223,,,0.0,,139.654,203.648,1144.0,0.223,138.308,81.962,820.0,0.309,143.065,100.074,324.0,0.051,,,0.0,,,,0.0,,138.308,81.962,820.0,0.309,143.065,100.074,324.0,0.051
81.0,810.0,139.427,203.522,1141.0,0.260,,,0.0,,139.427,203.522,1141.0,0.260,138.019,81.946,817.0,0.290,142.982,100.078,324.0,0.082,,,0.0,,,,0.0,,138.019,81.946,817.0,0.290,142.982,100.078,324.0,0.082
82.0,820.0,138.876,203.025,1135.0,0.742,,,0.0,,138.876,203.025,1135.0,0.742,137.301,81.963,809.0,0.718,142.784,100.092,326.0,0.199,,,0.0,,,,0.0,,137.301,81.963,809.0,0.718,142.784,100.092,326.0,0.199
83.0,830.0,137.786,201.668,1122.0,1.741,,,0.0,,137.786,201.668,1122.0,1.741,135.823,81.464,791.0,1.560,142.488,100.235,330.0,0.329,,,0.0,,,,0.0,,135.823,81.464,791.0,1.560,142.488,100.235,330.0,0.329
84.0,840.0,136.277,200.605,1102.0,1.846,,,0.0,,136.277,200.605,1102.0,1.846,133.839,80.725,773.0,2.117,141.998,100.451,329.0,0.536,,,0.0,,,,0.0,,133.839,80.725,773.0,2.117,141.998,100.451,329.0,0.536
85.0,850.0,134.463,199.652,1081.0,2.050,,,0.0,,134.463,199.652,1081.0,2.050,131.617,79.511,757.0,2.533,141.097,100.776,325.0,0.958,,,0.0,,,,0.0,,131.617,79.511,757.0,2.533,141.097,100.776,325.0,0.958
86.0,860.0,132.731,199.678,1053.0,1.732,,,0.0,,132.731,199.678,1053.0,1.732,129.540,78.385,742.0,2.362,140.355,101.067,311.0,0.796,,,0.0,,,,0.0,,129.540,78.385,742.0,2.362,140.355,101.067,311.0,0.796
87.0,870.0,131.209,199.841,1032.0,1.531,,,0.0,,131.209,199.841,1032.0,1.531,127.770,77.205,734.0,2.127,139.690,101.362,298.0,0.728,,,0.0,,,,0.0,,127.770,77.205,734.0,2.127,139.690,101.362,298.0,0.728
88.0,880.0,130.072,200.365,1018.0,1.251,,,0.0,,130.072,200.365,1018.0,1.251,126.472,76.440,732.0,1.507,139.283,101.509,286.0,0.432,,,0.0,,,,0.0,,126.472,76.440,732.0,1.507,139.283,101.509,286.0,0.432
89.0,890.0,129.309,199.064,1023.0,1.508,,,0.0,,129.309,199.064,1023.0,1.508,125.332,75.709,730.0,1.354,139.231,101.235,293.0,0.279,,,0.0,,,,0.0,,125.332,75.709,730.0,1.354,139.231,101.235,293.0,0.279
90.0,900.0,128.687,198.375,1018.0,0.928,,,0.0,,128.687,198.375,1018.0,0.928,124.473,74.995,725.0,1.118,139.135,101.228,292.0,0.096,,,0.0,,,,0.0,,124.473,74.995,725.0,1.118,139.135,101.228,292.0,0.096
91.0,910.0,128.194,197.719,1023.0,0.821,,,0.0,,128.194,197.719,1023.0,0.821,123.796,74.359,727.0,0.929,139.002,101.384,296.0,0.205,,,0.0,,,,0.0,,123.796,74.359,727.0,0.929,139.002,101.384,296.0,0.205
