frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
327,6.54,0.57354075,0.5393419,0.71351385,0.53810334,0.5417284,0.77812856,,,0.59905696,0.528713,0.5984447,0.7761568,0.5323259,0.5434256,0.6575652,,,0.4901685,0.55628026,0.669667,0.8445357,0.5314444,0.66408783,0.8209921,,,0.5915083,0.4724262,0.7093742,0.74672353,0.4980394,0.864818,0.878084,0.47723183,0.84215754,0.9249003,False,False,False,False,False,False,False,False,False,False,False,False
328,6.56,0.57303864,0.53880966,0.7611798,0.5382817,0.541835,0.80500406,0.5321874,0.5972524,0.6891414,0.52882594,0.5976858,0.6982913,0.5322965875,0.5433567125,0.48825374,,,0.4077025,0.55570805,0.6705997,0.8606307,0.5310368,0.6653748,0.79054505,0.4924584,0.72092044,0.738797,0.47227007,0.7094966,0.6355161,0.49798623,0.86513025,0.84229535,0.47718653,0.8438055,0.91364574,False,False,False,False,True,False,False,False,False,False,False,False
329,6.58,0.5731382,0.53999436,0.7630312,0.5385368,0.5408836,0.7067353,0.5322585,0.59722865,0.5691131,0.52873594,0.5975402,0.6541771,0.532267275,0.543287825,0.58083147,,,0.48274726,0.55588335,0.66915023,0.82086194,0.53125787,0.6633511,0.800117,0.4899444,0.7190084,0.61438364,0.47193432,0.7100207,0.69806933,0.49824286,0.8628867,0.8516576,0.47785223,0.84200746,0.9353336,False,False,True,False,True,False,False,False,False,False,False,False
330,6.6,0.5733099,0.5387668,0.66433036,0.5382662,0.5418619,0.7955002,0.5323296,0.5972049,0.67626154,0.5287872,0.5978508,0.69529796,0.5322379625,0.5432189374999999,0.46489066,,,0.42384854,0.5548489,0.6704992,0.85234225,0.5292603,0.6646784,0.80271804,0.49046068,0.719033935,0.49846816,0.47197494,0.709684,0.8673034,0.4980163,0.86458874,0.8106965,0.47709504,0.84260726,0.88591236,False,False,False,False,True,False,False,False,True,False,False,False
331,6.62,0.57314986,0.54011875,0.65998554,0.53848726,0.5414696,0.76668346,0.53262824,0.5978027,0.6423558,0.5286405,0.5974555,0.68524843,0.5322086500000001,0.5431500499999999,0.5919735,,,0.47378746,0.5567252,0.67003447,0.824764,0.5316728,0.6635566,0.794099,0.49097696,0.71905947,0.66060823,0.47198838,0.7099857,0.7364792,0.49781635,0.863064,0.8088209,0.47754657,0.8428748,0.92629254,False,False,False,False,True,False,False,False,False,False,False,False
332,6.64,0.572672,0.53986645,0.68556684,0.5396567,0.5411154,0.6876523,0.53247127,0.5977878999999999,0.564436,0.5285332,0.59761423,0.50146246,0.5321793375,0.5430811625,0.3748249,,,0.43145072,0.5539705,0.67196053,0.6307825,0.52910966,0.66565853,0.6101364,0.491446155,0.71849847,0.46163383,0.47263983,0.70970017,0.76238286,0.4966013,0.8669483,0.8119036,0.4776003,0.84263575,0.8330571,False,False,True,True,True,False,False,False,True,False,False,False
333,6.66,0.572770025,0.539143295,0.59947145,0.53939164,0.5422671,0.8215904,0.5323143,0.5977731,0.64432883,0.5284259,0.59777296,0.7214273,0.532150025,0.543012275,0.5823967,,,0.5107722,0.55673873,0.66849357,0.79037786,0.53176975,0.6622815,0.805129,0.49191535,0.71793747,0.69617003,0.47260448499999996,0.7090640699999999,0.5270956,0.4979355,0.86249185,0.86305577,0.47742712,0.8405865,0.9374417,True,False,False,False,True,False,False,False,False,True,False,False
334,6.68,0.57286805,0.53842014,0.7046018,0.5395598,0.54250586,0.7951589,0.5324246,0.5978371,0.6968323,0.52925944,0.5981794,0.6683205,0.5321207125,0.5429433875,0.5010346,,,0.4689748,0.5554806,0.67091835,0.808208,0.53048515,0.6644252,0.8051688,0.49177203,0.72079647,0.71064276,0.47256914,0.70842797,0.8629712,0.4977072,0.8631142,0.779014,0.47747225,0.8421065,0.78894734,False,False,False,False,True,False,False,False,False,False,False,False
335,6.7,0.57280743,0.54002225,0.78078306,0.53914124,0.54378784,0.7673568,0.5323865000000001,0.5978280499999999,0.57246345,0.5288944,0.5983411,0.7195398,0.5320914,0.5428745,0.60338974,,,0.47781876,0.55641186,0.66896373,0.80443937,0.5323179,0.6629949,0.8000387,0.49027926,0.71839535,0.638519,0.4724892,0.709311,0.75046456,0.4977148,0.8632419,0.8542492,0.47751445,0.84160316,0.8328508,False,False,True,False,False,False,False,False,False,False,False,False
336,6.72,0.5733526,0.53804964,0.7272534,0.5395793,0.54161346,0.7853017,0.5323484,0.597819,0.64353883,0.5292505,0.5985276,0.66568214,0.5321256666666666,0.5424284833333334,0.5031467,,,0.46853822,0.5555168,0.67107314,0.82724136,0.5299886,0.66400284,0.76254576,0.49172604,0.71931815,0.6669148,0.47216377,0.7089386,0.8230785,0.49723786,0.86424273,0.82108486,0.47774187,0.84158224,0.8825457,False,False,False,False,True,False,False,False,False,False,False,False
