frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
352,7.04,0.15284803976630063,0.0010156626268811527,-0.5569260717459986,0.999998152256012,0.9999995231628418,-0.15284803976630063,-0.0010156626268811527,2.0401253910961112,0.9999427199363708,0.9999892711639404,0.14338208158010982,0.7172878914694546,-6.733364877570765,0.999241590499878,0.99998939037323,,,,0.5268996953964233,0.9999288320541382,9.229320166749494e-05,1.2480612827652922,-6.932941490231565,0.9991297721862792,0.9999983310699464,,,,0.5760759115219116,0.99997079372406,0.09935559993348249,1.017688265823912,-5.797588878579281,0.9999895691871644,0.9999995231628418,-0.0838481550106498,0.9822516130604422,-5.08721554128973,0.9999792575836182,0.9999994039535522,-0.2787409970389589,1.348751853558913,-6.670836233441038,0.9958763122558594,0.999997615814209,-0.4288307385601636,1.2539050608424378,-5.890175061953609,0.9688065052032472,0.9999935626983644,-0.21145072355685024,2.264586479284778,-6.060503532532654,0.9939863681793212,0.9999794960021972,-0.3504829959237733,2.121781339567225,-5.355287084720784,0.960572063922882,0.9999880790710448,False,False,False,False,False,False,False,False,False,False,False,False
353,7.06,0.15332059572777515,0.0009268969105080495,-0.5605356739813188,0.9999982118606568,0.9999996423721312,-0.15332059572777515,-0.0009268969105080495,2.046553271830858,0.9999436736106871,0.99998939037323,0.14370148994360096,0.7194749326470795,-6.789715498232324,0.99926096200943,0.9999912977218628,,,,0.5328405499458313,0.999925136566162,0.0007505122676563402,1.252027556335365,-6.998481202383674,0.9991570711135864,0.9999986886978148,,,,0.5804775357246399,0.9999622106552124,0.09789632877319253,1.016730881538953,-5.8269164150841215,0.9999896287918092,0.9999995231628418,-0.08451917705363304,0.9832243809136526,-5.112459587133994,0.9999793767929076,0.9999992847442628,-0.2795385064084108,1.3533100753603189,-6.699985844238331,0.995893657207489,0.999997854232788,-0.4309304984106768,1.2578798408287881,-5.883303859559052,0.9690513610839844,0.9999927282333374,-0.21141388701685268,2.2719664884121546,-6.0884299576494705,0.9939221143722534,0.99997878074646,-0.35156442941170063,2.128950134338735,-5.346847848112138,0.9605081677436828,0.9999871253967284,False,False,False,False,False,False,False,False,False,False,False,False
354,7.08,0.15275899598352985,0.0008908173109031527,-0.5657295415285514,0.9999982118606568,0.9999994039535522,-0.15275899598352985,-0.0008908173109031527,2.1031756902553385,0.9999444484710692,0.9999899864196776,0.1432449971664945,0.716716290374894,-6.896051227993424,0.9992698431015016,0.9999886751174928,,,,0.5410913825035095,0.9999366998672484,0.0005896528716429603,1.2471018362069273,-7.091101863232818,0.999176025390625,0.9999982118606568,,,,0.5979955196380615,0.9999793767929076,0.10113923625285869,1.0164133725631033,-5.99468070426113,0.999989688396454,0.9999994039535522,-0.08279792850859607,0.98350252477614,-5.2803567369945466,0.9999796748161316,0.9999992847442628,-0.2768363408884597,1.34616395574663,-6.844517468412861,0.9960289597511292,0.99999737739563,-0.4297105136930995,1.2511349919123755,-6.03864527591603,0.9698628187179564,0.9999933242797852,-0.2102949540964749,2.261308709365988,-6.24735914402537,0.9941064119338988,0.9999781847000122,-0.3499170173662962,2.1208952698736985,-5.521071075190022,0.961310863494873,0.9999873638153076,False,False,False,False,False,False,False,False,False,False,False,False
355,7.1,0.15315325111250436,0.00026761545013012937,-0.5755395057534748,0.9999982118606568,0.9999995231628418,-0.15315325111250436,-0.00026761545013012937,2.1446892849155543,0.999943733215332,0.9999862909317015,0.14450137522395307,0.7146960146867869,-7.057449311545728,0.9992658495903016,0.9999914169311525,,,,0.5328810214996338,0.9999107122421264,0.004902627303613436,1.248611650816734,-7.258072278945085,0.99917471408844,0.9999985694885254,,,,0.5858261585235596,0.9999505281448364,0.10168772905551175,1.0164104990158742,-6.1335731335043615,0.9999895095825196,0.9999994039535522,-0.08221234370768109,0.9834946760775736,-5.416348673786547,0.9999790787696838,0.9999990463256836,-0.27852319264912184,1.3472867318459447,-6.97718650252086,0.9957947731018066,0.9999974966049194,-0.4310214439795864,1.256771289762587,-6.17927167970913,0.9681150913238524,0.9999914169311525,-0.21188343585589828,2.2713172549046035,-6.3891418028558835,0.9938610196113586,0.9999756813049316,-0.35103930214196555,2.127863528360832,-5.6652389118372986,0.959575355052948,0.999981164932251,False,False,False,False,False,False,False,False,False,False,False,False
356,7.12,0.15299760044475805,0.0003039131656336753,-0.5722267048821431,0.9999982118606568,0.9999994039535522,-0.15299760044475805,-0.0003039131656336753,2.1249744558464867,0.9999423623085022,0.999983549118042,0.1444249265498396,0.7140028985045132,-6.990768160529053,0.9992765784263612,0.999988317489624,,,,0.5320495963096619,0.9998770952224731,0.005032425144274421,1.246689274175784,-7.216277535989363,0.9991875886917114,0.999997854232788,,,,0.5794029831886292,0.999923825263977,0.1048294452888454,1.0168025192876113,-6.066118324985325,0.9999895095825196,0.9999992847442628,-0.08097609630743721,0.9830552300891715,-5.350502188786525,0.9999790191650392,0.9999990463256836,-0.2770934313340637,1.3458149245009596,-6.925550082373234,0.995947241783142,0.9999971389770508,-0.43031431044917556,1.255397799666011,-6.127703715048935,0.9693232774734496,0.9999903440475464,-0.2116854896180267,2.2669706898806745,-6.331320140304894,0.9940378665924072,0.9999723434448242,-0.35065203053765687,2.125816500045625,-5.616050364047901,0.9608110189437866,0.9999796152114868,False,False,False,False,False,False,False,False,False,False,False,False
357,7.14,0.1531936887166535,0.0003876065284101604,-0.5833955884750538,0.9999982118606568,0.9999994039535522,-0.1531936887166535,-0.0003876065284101604,2.1645733859636294,0.9999412298202516,0.9999850988388062,0.14485334439072706,0.714897442517184,-7.117626350552834,0.9992532134056092,0.9999903440475464,,,,0.5232977271080017,0.999908208847046,0.006893075102632784,1.2490670859048865,-7.3266538159111665,0.9991428256034852,0.9999982118606568,,,,0.5650249123573303,0.9999442100524902,0.1051164322980868,1.0164908778250468,-6.1809620331203,0.9999895095825196,0.9999995231628418,-0.08043998723061549,0.9833568846455951,-5.464170427074806,0.9999788999557496,0.9999991655349731,-0.27773939208747717,1.348404098550597,-7.026483506724601,0.9957677721977234,0.9999972581863404,-0.4308553839122523,1.2581773757017432,-6.242832188838554,0.967692494392395,0.9999916553497314,-0.21253743342307432,2.27125397993905,-6.445858035700115,0.9939164519309998,0.9999791383743286,-0.3511210337081589,2.1281867861305437,-5.72975747793741,0.959600567817688,0.9999836683273317,False,False,False,False,False,False,False,False,False,False,False,False
358,7.16,0.15323364849571655,0.0004296567885875269,-0.5904471319706762,0.9999982118606568,0.9999992847442628,-0.15323364849571655,-0.0004296567885875269,2.187802959857442,0.999939501285553,0.9999819993972778,0.14469932172260822,0.7174039524663952,-7.24432456249907,0.9992558360099792,0.9999890327453612,,,,0.514167308807373,0.999880075454712,0.006524946173978608,1.2484913420255206,-7.477125469538332,0.9991398453712464,0.999997854232788,,,,0.5516895055770874,0.9999237060546876,0.10502694678781957,1.0168778062237709,-6.241028261124509,0.9999895691871644,0.9999992847442628,-0.079243150741326,0.9829559858353176,-5.520772840251935,0.9999788999557496,0.999998927116394,-0.2787041831548172,1.3478201796053462,-7.079210947686221,0.9957258105278016,0.9999966621398926,-0.4303565717840573,1.2576242917400318,-6.3006273685381275,0.9674546122550964,0.99998939037323,-0.21326139780382294,2.2681305379467305,-6.4781347603782615,0.9938241839408876,0.9999693632125854,-0.3520409793907183,2.1303002389274703,-5.786059321093755,0.9591202139854432,0.9999758005142212,False,False,False,False,False,False,False,False,False,False,False,False
359,7.18,0.15309265286357002,0.0004395027485505838,-0.5890508708196742,0.999998152256012,0.9999992847442628,-0.15309265286357002,-0.0004395027485505838,2.1810493442081094,0.9999378323554992,0.9999833106994628,0.14481999553663336,0.7140826941187235,-7.221182604418124,0.9992380142211914,0.99998939037323,,,,0.5043070316314697,0.9998947381973268,0.007014929042018055,1.2481814426386715,-7.4095860008230074,0.9991074204444884,0.9999979734420776,,,,0.5360685586929321,0.999932050704956,0.10514801553491461,1.016912594937808,-6.220479690388932,0.9999896287918092,0.9999995231628418,-0.07881164164698032,0.9829139963971595,-5.501102666730318,0.9999789595603944,0.9999992847442628,-0.27852866821562666,1.3479597570939406,-7.062031264638438,0.9957689642906188,0.9999977350234984,-0.4299427409362056,1.257706123272263,-6.283429819368067,0.9672646522521972,0.999992609024048,-0.21316782935891063,2.271041916260933,-6.465937175592913,0.9939289093017578,0.999980926513672,-0.3528687040150222,2.1199512719234614,-5.76579659808964,0.9591616988182068,0.9999847412109376,False,False,False,False,False,False,False,False,False,False,False,False
360,7.2,0.15296085617789335,0.00047978062974462506,-0.590401965126654,0.999998152256012,0.9999995231628418,-0.15296085617789335,-0.00047978062974462506,2.1756108134267524,0.9999370574951172,0.9999837875366212,0.14457849706588932,0.7161648216952786,-7.193096359123064,0.999259114265442,0.9999910593032836,,,,0.5012982487678528,0.9998918771743774,0.006023985377209112,1.24803560684373,-7.389032305512332,0.999131679534912,0.9999985694885254,,,,0.5298042297363281,0.9999418258666992,0.10371520839808729,1.0167901064233458,-6.185762340048689,0.9999895691871644,0.9999994039535522,-0.08051529555393372,0.9830753300608255,-5.46751436124698,0.9999786019325256,0.9999990463256836,-0.27899900853389364,1.346020394268196,-7.0773432575545625,0.9958529472351074,0.9999980926513672,-0.42928141814591586,1.2562076511591336,-6.300282279428948,0.9673997759819032,0.999993085861206,-0.21320903491068324,2.2706601962494313,-6.489341534433643,0.9940456748008728,0.99998140335083,-0.3523386261213176,2.1174734707431058,-5.7708282865100635,0.9593185782432556,0.9999853372573853,False,False,False,False,False,False,False,False,False,False,False,False
361,7.22,0.15322544620883546,-0.0005603591963706259,-0.5745355018455387,0.999998152256012,0.9999994039535522,-0.15322544620883546,0.0005603591963706259,2.108917769323206,0.9999380707740784,0.9999877214431764,0.14670758397736658,0.7146969974021075,-7.029530753782251,0.9992396831512452,0.999988317489624,,,,0.5000407099723816,0.9999206066131592,0.007269262976327192,1.2513296257887796,-7.198157054039334,0.9990960359573364,0.9999979734420776,,,,0.5308221578598022,0.9999630451202391,0.09477553612959179,1.0161940151960902,-6.024779312992959,0.9999895691871644,0.9999996423721312,-0.0857503636211967,0.9837856212655396,-5.3071673087835345,0.9999787211418152,0.9999994039535522,-0.2799405761557534,1.3533449323054159,-6.918181372898575,0.9957581162452698,0.9999979734420776,-0.4314050506716744,1.264733347335901,-6.149662876112541,0.967303454875946,0.9999940395355223,-0.21356288200216964,2.2815440657795287,-6.323019985775118,0.9938169717788696,0.9999837875366212,-0.3535470359988882,2.128446714249518,-5.61501259266474,0.9586408138275146,0.9999892711639404,False,False,False,False,False,False,False,False,False,False,False,False
