Index,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
64,"1,000","-0,001","-0,006","0,000","1,000","0,005","-0,004","0,001","1,000","0,003","-0,006","0,000","1,000","-0,001","0,018","-0,003","1,000","0,006","0,003","-0,003","1,000","-0,004","-0,006","0,001","1,000","0,004","0,004","-0,003"
65,"1,000","-0,002","-0,009","0,000","1,000","0,002","-0,003","0,001","1,000","0,002","-0,004","0,000","1,000","0,001","0,020","-0,003","1,000","0,003","0,003","-0,003","1,000","-0,001","-0,008","0,001","1,000","0,005","0,007","-0,003"
66,"1,000","-0,004","-0,008","0,000","1,000","-0,001","-0,003","0,001","1,000","0,005","-0,005","0,000","1,000","0,001","0,023","-0,003","1,000","0,004","0,000","-0,003","1,000","-0,004","-0,008","0,001","1,000","0,002","0,008","-0,003"
67,"1,000","-0,002","-0,010","0,000","1,000","0,002","-0,002","0,001","1,000","0,002","-0,005","0,000","1,000","-0,002","0,023","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,001","-0,009","0,001","1,000","0,005","0,008","-0,003"
68,"1,000","-0,003","-0,007","0,000","1,000","0,005","-0,004","0,001","1,000","0,000","-0,003","0,000","1,000","-0,004","0,021","-0,003","1,000","0,003","-0,002","-0,003","1,000","-0,003","-0,006","0,001","1,000","0,004","0,006","-0,003"
69,"1,000","-0,006","-0,007","0,000","1,000","0,003","-0,002","0,001","1,000","0,003","-0,004","0,000","1,000","-0,004","0,024","-0,003","1,000","0,001","-0,004","-0,002","1,000","-0,001","-0,008","0,001","1,000","0,002","0,004","-0,003"
70,"1,000","-0,003","-0,005","0,000","1,000","0,001","-0,005","0,001","1,000","0,001","-0,007","0,000","1,000","-0,007","0,023","-0,004","1,000","0,002","-0,006","-0,002","1,000","-0,001","-0,005","0,001","1,000","0,003","0,001","-0,003"
71,"1,000","-0,003","-0,005","0,000","1,000","0,001","-0,005","0,001","1,000","0,001","-0,006","0,000","1,000","-0,006","0,022","-0,003","1,000","0,003","-0,007","-0,002","1,000","-0,001","-0,005","0,001","1,000","0,003","0,001","-0,003"
72,"1,000","-0,003","-0,005","0,000","1,000","0,001","-0,004","0,001","1,000","0,001","-0,006","0,000","1,000","-0,006","0,022","-0,003","1,000","0,002","-0,007","-0,002","1,000","-0,001","-0,005","0,001","1,000","0,003","0,001","-0,003"
73,"1,000","-0,003","-0,005","0,000","1,000","0,002","-0,005","0,001","1,000","0,001","-0,006","0,000","1,000","-0,006","0,021","-0,003","1,000","0,002","-0,007","-0,002","1,000","-0,002","-0,005","0,001","1,000","0,003","0,000","-0,003"
74,"1,000","-0,003","-0,004","0,000","1,000","0,001","-0,004","0,001","1,000","0,000","-0,006","0,000","1,000","-0,006","0,021","-0,003","1,000","0,002","-0,007","-0,002","1,000","-0,002","-0,005","0,001","1,000","0,003","0,000","-0,003"
75,"1,000","-0,002","-0,004","0,000","1,000","0,002","-0,004","0,001","1,000","0,001","-0,005","0,000","1,000","-0,006","0,021","-0,003","1,000","0,003","-0,007","-0,002","1,000","-0,001","-0,004","0,001","1,000","0,003","0,000","-0,003"
76,"1,000","-0,002","-0,004","0,000","1,000","0,002","-0,004","0,001","1,000","0,001","-0,005","0,000","1,000","-0,006","0,020","-0,003","1,000","0,003","-0,007","-0,002","1,000","-0,002","-0,005","0,001","1,000","0,003","0,000","-0,003"
77,"1,000","-0,002","-0,004","0,000","1,000","0,002","-0,004","0,001","1,000","0,001","-0,005","0,000","1,000","-0,006","0,020","-0,003","1,000","0,003","-0,007","-0,002","1,000","-0,001","-0,005","0,001","1,000","0,003","0,000","-0,003"
78,"1,000","-0,002","-0,004","0,000","1,000","0,002","-0,004","0,001","1,000","0,000","-0,005","0,000","1,000","-0,005","0,019","-0,003","1,000","0,003","-0,007","-0,002","1,000","-0,001","-0,005","0,001","1,000","0,004","0,000","-0,003"
79,"1,000","-0,001","-0,004","0,000","1,000","0,002","-0,004","0,001","1,000","0,000","-0,005","0,000","1,000","-0,005","0,019","-0,003","1,000","0,003","-0,008","-0,002","1,000","-0,001","-0,005","0,001","1,000","0,004","-0,001","-0,003"
80,"1,000","-0,001","-0,003","0,000","1,000","0,003","-0,004","0,001","1,000","0,001","-0,005","0,000","1,000","-0,005","0,019","-0,003","1,000","0,004","-0,008","-0,002","1,000","0,000","-0,006","0,001","1,000","0,004","0,000","-0,003"
81,"1,000","-0,001","-0,004","0,000","1,000","0,003","-0,004","0,001","1,000","0,001","-0,004","0,000","1,000","-0,005","0,019","-0,003","1,000","0,004","-0,008","-0,002","1,000","0,000","-0,006","0,001","1,000","0,004","-0,001","-0,002"
82,"1,000","-0,001","-0,004","0,000","1,000","0,003","-0,004","0,001","1,000","0,001","-0,004","0,000","1,000","-0,005","0,019","-0,003","1,000","0,004","-0,007","-0,002","1,000","0,000","-0,006","0,001","1,000","0,004","-0,001","-0,002"
83,"1,000","-0,001","-0,004","0,000","1,000","0,003","-0,004","0,001","1,000","0,001","-0,004","0,000","1,000","-0,005","0,019","-0,003","1,000","0,004","-0,007","-0,002","1,000","0,001","-0,006","0,001","1,000","0,004","-0,001","-0,002"
84,"1,000","0,000","-0,004","0,000","1,000","0,004","-0,004","0,001","1,000","0,001","-0,003","0,000","1,000","-0,005","0,019","-0,003","1,000","0,004","-0,007","-0,002","1,000","0,001","-0,005","0,001","1,000","0,004","-0,001","-0,002"
85,"1,000","0,000","-0,003","0,000","1,000","0,003","-0,004","0,001","1,000","0,001","-0,004","0,000","1,000","-0,005","0,018","-0,003","1,000","0,005","-0,007","-0,002","1,000","0,001","-0,005","0,001","1,000","0,004","-0,001","-0,003"
86,"1,000","0,000","-0,004","0,000","1,000","0,003","-0,003","0,001","1,000","0,001","-0,004","0,000","1,000","-0,004","0,018","-0,003","1,000","0,005","-0,007","-0,002","1,000","0,001","-0,005","0,001","1,000","0,005","-0,001","-0,003"
87,"1,000","-0,001","-0,004","0,000","1,000","0,004","-0,004","0,001","1,000","0,001","-0,003","0,000","1,000","-0,004","0,018","-0,003","1,000","0,005","-0,007","-0,002","1,000","0,001","-0,004","0,001","1,000","0,005","-0,001","-0,003"
88,"1,000","-0,001","-0,004","0,000","1,000","0,003","-0,003","0,001","1,000","0,001","-0,003","0,000","1,000","-0,004","0,018","-0,003","1,000","0,004","-0,007","-0,002","1,000","0,001","-0,004","0,001","1,000","0,005","0,000","-0,003"
89,"1,000","0,000","-0,004","0,000","1,000","0,003","-0,003","0,001","1,000","0,001","-0,003","0,000","1,000","-0,004","0,018","-0,003","1,000","0,004","-0,007","-0,002","1,000","0,001","-0,004","0,001","1,000","0,004","0,000","-0,003"
90,"1,000","0,000","-0,004","0,000","1,000","0,003","-0,003","0,001","1,000","0,001","-0,003","0,000","1,000","-0,004","0,018","-0,003","1,000","0,004","-0,007","-0,002","1,000","0,001","-0,004","0,001","1,000","0,004","0,000","-0,003"
91,"1,000","0,000","-0,003","0,000","1,000","0,002","-0,003","0,001","1,000","0,001","-0,003","0,000","1,000","-0,004","0,017","-0,003","1,000","0,004","-0,007","-0,002","1,000","0,001","-0,003","0,001","1,000","0,004","0,000","-0,003"
92,"1,000","0,000","-0,003","0,000","1,000","0,002","-0,003","0,000","1,000","0,000","-0,003","0,000","1,000","-0,003","0,017","-0,003","1,000","0,004","-0,006","-0,002","1,000","0,000","-0,003","0,001","1,000","0,004","0,000","-0,002"
93,"1,000","-0,001","-0,003","0,000","1,000","0,002","-0,003","0,000","1,000","0,001","-0,003","0,000","1,000","-0,003","0,017","-0,003","1,000","0,004","-0,006","-0,002","1,000","0,000","-0,003","0,001","1,000","0,004","0,000","-0,002"
94,"1,000","0,000","-0,003","0,000","1,000","0,002","-0,002","0,000","1,000","0,001","-0,003","0,000","1,000","-0,003","0,017","-0,003","1,000","0,003","-0,006","-0,002","1,000","0,000","-0,002","0,001","1,000","0,004","0,000","-0,002"
95,"1,000","-0,001","-0,003","0,000","1,000","0,001","-0,002","0,000","1,000","0,000","-0,003","0,000","1,000","-0,003","0,017","-0,003","1,000","0,003","-0,006","-0,002","1,000","0,000","-0,002","0,001","1,000","0,003","0,000","-0,002"
96,"1,000","-0,001","-0,003","0,000","1,000","0,001","-0,002","0,000","1,000","0,001","-0,003","0,000","1,000","-0,003","0,017","-0,003","1,000","0,003","-0,006","-0,002","1,000","0,000","-0,002","0,001","1,000","0,003","0,000","-0,002"
97,"1,000","-0,001","-0,003","0,000","1,000","0,001","-0,002","0,000","1,000","0,001","-0,002","0,000","1,000","-0,003","0,017","-0,003","1,000","0,003","-0,005","-0,002","1,000","0,000","-0,002","0,001","1,000","0,003","0,001","-0,002"
98,"1,000","-0,001","-0,003","0,000","1,000","0,001","-0,002","0,000","1,000","0,001","-0,002","0,000","1,000","-0,003","0,016","-0,003","1,000","0,002","-0,005","-0,002","1,000","0,000","-0,001","0,001","1,000","0,004","0,000","-0,002"
99,"1,000","-0,001","-0,002","0,000","1,000","0,002","-0,002","0,000","1,000","0,001","-0,002","0,000","1,000","-0,003","0,016","-0,003","1,000","0,002","-0,005","-0,002","1,000","-0,001","-0,002","0,001","1,000","0,004","0,000","-0,002"
100,"1,000","0,000","-0,002","0,000","1,000","0,002","-0,002","0,000","1,000","0,000","-0,002","0,000","1,000","-0,003","0,016","-0,003","1,000","0,003","-0,004","-0,002","1,000","-0,001","-0,002","0,001","1,000","0,004","0,001","-0,002"
101,"1,000","0,000","-0,002","0,000","1,000","0,002","-0,001","0,000","1,000","0,000","-0,002","0,000","1,000","-0,003","0,016","-0,003","1,000","0,003","-0,004","-0,002","1,000","-0,001","-0,002","0,001","1,000","0,004","0,001","-0,002"
102,"1,000","0,000","-0,002","-0,001","1,000","0,001","-0,001","0,000","1,000","0,000","-0,002","0,000","1,000","-0,003","0,017","-0,003","1,000","0,003","-0,004","-0,001","1,000","0,000","-0,002","0,000","1,000","0,004","0,001","-0,002"
