frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,ang_left_elbow,ang_right_elbow,ang_left_shoulder,ang_right_shoulder,ang_left_hip,ang_right_hip,ang_left_knee,ang_right_knee,ang_left_hip_shoulder_y,ang_right_hip_shoulder_y,ang_left_shoulder_elbow_y,ang_right_shoulder_elbow_y,ang_left_elbow_wrist_y,ang_right_elbow_wrist_y,ang_left_hip_knee_y,ang_right_hip_knee_y,ang_left_knee_ankle_y,ang_right_knee_ankle_y,ang_hips_x,ang_shoulders_x
0.0,0.0,0.1413539499044418,-0.3789595663547516,-0.2784572541713714,0.9999959468841552,0.9999983310699464,-0.0594914481043815,-0.4595979154109955,-0.0026874728500843,0.999975085258484,0.9999949932098388,0.0967660620808601,-0.1589901596307754,-0.3048226833343506,0.9977887868881226,0.9999569654464722,-0.1251701116561889,-0.1575165688991546,-0.0134990224614739,0.8407889604568481,0.9999830722808838,-0.0815485492348671,0.0023921085521578,-0.2344855964183807,0.9964367151260376,0.9999953508377076,-0.2551334202289581,-0.0160268023610115,-0.1095888391137123,0.9449062347412108,0.999995231628418,0.0687726065516471,0.0184627659618854,-0.0517298281192779,0.99998939037323,0.9999992847442628,-0.0663928315043449,-0.0220396053045988,0.0532089211046695,0.9999891519546508,0.9999996423721312,-0.1915167719125747,0.2069021761417389,-0.2940818071365356,0.9951306581497192,0.9999961853027344,-0.324458360671997,0.1008530035614967,-0.0942570865154266,0.9700957536697388,0.9999959468841552,-0.0874423161149025,0.5557039380073547,-0.1246741935610771,0.9902563095092772,0.9999668598175048,-0.2206804156303405,0.5163819193840027,0.0381786450743675,0.9625439643859864,0.9999922513961792,2.395811085968486,2.477281517883128,0.6286212629416595,0.255742251853433,1.7806052083558266,1.910730873105907,1.5558338372929146,1.6037743408724456,2.601898158193705,3.013580348419451,0.23127268567153433,0.2168808099229996,0.871017216528186,0.8517386550596345,1.0835556099582524,1.1787376676678933,0.5180806675782095,0.38473448886362965,2.4475278679558765,2.1808748206890343
1.0,0.0,0.1413102149963379,-0.3789222240447998,-0.2771324217319488,0.9999959468841552,0.9999984502792358,-0.0651038661599159,-0.4597134590148926,-0.0004224453587085,0.9999759793281556,0.9999970197677612,0.0963496416807174,-0.1591376960277557,-0.3053104877471924,0.9978505969047546,0.9999732971191406,-0.1268490701913833,-0.1576144248247146,-0.0087478952482342,0.8481448292732239,0.9999884366989136,-0.0808790475130081,0.0010553790489211,-0.2392475605010986,0.9965943098068236,0.9999974966049194,-0.2593064308166504,-0.0143051026389002,-0.1034738421440124,0.9478942155838012,0.999997615814209,0.0692467242479324,0.0183989889919757,-0.0516980104148387,0.9999891519546508,0.9999992847442628,-0.0669059604406356,-0.0219787824898958,0.0531876124441623,0.9999890327453612,0.9999996423721312,-0.1842786967754364,0.2072940021753311,-0.2940372824668884,0.9947068095207214,0.9999959468841552,-0.3281093835830688,0.0943282023072242,-0.1016860678791999,0.9691694974899292,0.9999957084655762,-0.0853554531931877,0.5562375783920288,-0.1203627362847328,0.9894471764564514,0.9999598264694214,-0.2312649339437484,0.5105258226394653,0.0400177985429763,0.959298849105835,0.9999910593032836,2.399736703147729,2.467135982213946,0.6344935542648166,0.24698571422980595,1.7823872420046052,1.875910551008935,1.562967945456465,1.5787501804593655,2.604362941375587,3.0196597977385795,0.23688933906509835,0.20338529443002865,0.8680752933878597,0.8491166550452142,1.0767519732607291,1.205022205318378,0.5201722689635387,0.3911416133548262,2.451515814661255,2.1922205659768124
2.0,0.0,0.1382093727588653,-0.377259612083435,-0.283735066652298,0.9999959468841552,0.9999983310699464,-0.0719077810645103,-0.457457572221756,-0.0046145343221724,0.9999765157699584,0.9999966621398926,0.0951981544494628,-0.158733457326889,-0.3103194236755371,0.9978864192962646,0.9999725818634032,-0.1267317831516266,-0.1554456502199173,-0.0085627622902393,0.8500640392303467,0.9999874830245972,-0.0832068249583244,0.0011812163284048,-0.2429696917533874,0.9966661930084229,0.999996781349182,-0.2622730433940887,-0.0100304055958986,-0.100523367524147,0.949119746685028,0.9999969005584716,0.069264642894268,0.0183744318783283,-0.0517051629722118,0.9999882578849792,0.9999990463256836,-0.0669332146644592,-0.0219692084938287,0.0531935393810272,0.9999882578849792,0.9999994039535522,-0.1864824295043945,0.2072471678256988,-0.2940717935562134,0.9934056401252748,0.9999929666519164,-0.3380666077136993,0.0883530229330062,-0.1028956249356269,0.9642858505249025,0.9999922513961792,-0.0873864889144897,0.5562351942062378,-0.1174890473484993,0.9861372709274292,0.9999337196350098,-0.2442496716976165,0.5062359571456909,0.0419207513332366,0.949189305305481,0.9999828338623048,2.3911802685708063,2.4482253746027403,0.6430545300289642,0.2392906969326802,1.766854885562917,1.8322470293803874,1.5569897605729803,1.55786489129465,2.5925282383750936,3.0091390348830953,0.22738373803841733,0.18002890775378935,0.8729627636853182,0.8447635717622362,1.078732234101792,1.2317781823082021,0.5257449021677795,0.3915893059700225,2.451678885906084,2.1971274115166155
3.0,0.0,0.1347933709621429,-0.3743143081665039,-0.2878462672233581,0.9999959468841552,0.9999984502792358,-0.0750646740198135,-0.4548957645893097,-0.0058527374640107,0.9999774694442748,0.999997854232788,0.0922085866332054,-0.1570351421833038,-0.3136676847934723,0.9978689551353456,0.999976634979248,-0.1263028383255005,-0.153940200805664,-0.0085332067683339,0.8519507050514221,0.9999916553497314,-0.0859166234731674,0.0021712670568376,-0.2436207979917526,0.996624231338501,0.999996781349182,-0.2632797360420227,-0.0067028035409748,-0.1005656272172927,0.9501789212226868,0.9999977350234984,0.0692653954029083,0.0182958617806434,-0.0517511256039142,0.9999876618385316,0.9999990463256836,-0.0669447481632232,-0.0219360198825597,0.0532358512282371,0.9999879002571106,0.9999995231628418,-0.191308781504631,0.208088994026184,-0.2934503853321075,0.99143248796463,0.9999927282333374,-0.3430964052677154,0.0871654599905014,-0.1031296625733375,0.9567272067070008,0.999993085861206,-0.0887941196560859,0.5561755895614624,-0.1155551671981811,0.9812715649604796,0.9999284744262696,-0.2530603408813476,0.5054079294204712,0.0424290224909782,0.9345774054527284,0.9999822378158568,2.3853351055860808,2.440106246539954,0.6520171185330078,0.23613681854390323,1.7570291350235387,1.8170648934148679,1.5484067056289392,1.5576532723998413,2.583655352470344,3.004695768170247,0.22531420591359103,0.16886091546677115,0.8769720240739829,0.8422947125888806,1.080312852169763,1.239663561496334,0.5329234720639112,0.38843175933014573,2.4515381893655133,2.1918843991671344
4.0,0.0,0.1338455975055694,-0.3707382678985595,-0.2947747111320495,0.9999959468841552,0.9999984502792358,-0.0754044950008392,-0.452957272529602,-0.0094315679743886,0.9999783039093018,0.9999977350234984,0.0917386263608932,-0.1558981984853744,-0.3209182322025299,0.9979053735733032,0.9999794960021972,-0.125058427453041,-0.1522144526243209,-0.0106050996109843,0.8545738458633423,0.999991536140442,-0.0873058065772056,0.0023199412971735,-0.2478680312633514,0.9966897368431092,0.9999974966049194,-0.2646446526050567,-0.0018513372633606,-0.1025955155491828,0.9512548446655272,0.999997615814209,0.0692849829792976,0.0182566829025745,-0.0517958924174308,0.9999870657920836,0.999998927116394,-0.0670017451047897,-0.0219217836856842,0.0532819628715515,0.9999874234199524,0.9999995231628418,-0.1926966160535812,0.209789291024208,-0.2931535840034485,0.989406943321228,0.9999920129776,-0.3456040322780609,0.0871444046497345,-0.1030387803912162,0.9476751685142516,0.999991774559021,-0.0888490676879882,0.556056559085846,-0.1117199659347534,0.9754952788352966,0.9999232292175292,-0.2558428943157196,0.5040979981422424,0.0486919395625591,0.915934145450592,0.999980330467224,2.3734829882851125,2.43797249402797,0.6716761856467911,0.23515742190393304,1.7466610338045132,1.8101652866564926,1.5422141087622097,1.5495218445810932,2.5678189915885645,2.9958384204387913,0.2267299900774541,0.16367303324429705,0.8850556476744739,0.8382849679004722,1.0774526270586053,1.241797367720453,0.5431564115742922,0.4000162647968336,2.4515270069128814,2.1846422416073903
5.0,0.0,0.1321735680103302,-0.3701783716678619,-0.2959753572940826,0.9999960064888,0.9999985694885254,-0.0765176489949226,-0.4523000121116638,-0.0097109768539667,0.9999788999557496,0.9999974966049194,0.0913213938474655,-0.1554023474454879,-0.3225266337394714,0.9979528784751892,0.9999790191650392,-0.1246600598096847,-0.1516385823488235,-0.0104726664721965,0.8568881750106812,0.9999910593032836,-0.0877663791179657,0.0029002476949244,-0.2490423768758773,0.9967854022979736,0.9999977350234984,-0.2651194632053375,-0.0010527850827202,-0.1022332459688186,0.9524151086807252,0.9999977350234984,0.0692864507436752,0.0181873403489589,-0.052029799669981,0.9999863505363464,0.999998927116394,-0.0670114085078239,-0.0218807253986597,0.05351023375988,0.99998676776886,0.9999995231628418,-0.1924622356891632,0.2109281122684478,-0.2934948801994324,0.9883567094802856,0.999992847442627,-0.3491597175598144,0.0869667381048202,-0.1014398857951164,0.9412725567817688,0.9999921321868896,-0.0887126997113227,0.5570752024650574,-0.1174360886216163,0.97329443693161,0.9999284744262696,-0.2546717226505279,0.5033998489379883,0.049111358821392,0.9048483967781068,0.9999834299087524,2.367105212873307,2.4326848557745078,0.6763979513509835,0.2333989889266939,1.7445718418480227,1.8054013096441555,1.5526609736225978,1.540504345426854,2.566153189166102,2.9941367105870578,0.22307654796026943,0.1587934335809091,0.8853120818937713,0.839342133486869,1.0747096131919087,1.244721960431504,0.5333072495851394,0.40341946072917767,2.4498563068199797,2.1820261778129866
6.0,0.0,0.1319867372512817,-0.3693562150001526,-0.2960129678249359,0.9999960064888,0.9999984502792358,-0.0766518861055374,-0.4516507685184479,-0.0099688973277807,0.9999794363975524,0.9999974966049194,0.091249980032444,-0.1548415422439575,-0.3228476941585541,0.9979674816131592,0.9999781847000122,-0.1239938735961914,-0.1515635550022125,-0.0104339327663183,0.8586296439170837,0.9999908208847046,-0.0879242941737175,0.0029136810917407,-0.249488279223442,0.996843159198761,0.9999977350234984,-0.2650350332260132,-0.0011303424835205,-0.1022478267550468,0.9534045457839966,0.9999977350234984,0.0692895874381065,0.0181458797305822,-0.0520453341305255,0.9999858736991882,0.9999990463256836,-0.0670251995325088,-0.0218621753156185,0.0535234361886978,0.9999864101409912,0.9999995231628418,-0.193512961268425,0.2123948782682418,-0.2926355302333832,0.9871423244476318,0.999994158744812,-0.3488270044326782,0.0865455120801925,-0.101774975657463,0.9361650943756104,0.9999939203262328,-0.0886921808123588,0.557668924331665,-0.1152254119515419,0.9707592129707336,0.9999436140060424,-0.255785584449768,0.5026969909667969,0.0493661947548389,0.8948619365692139,0.999985933303833,2.364512877069124,2.4284188578702346,0.6788685772566725,0.23177049401177588,1.7479491109218952,1.8034555548662967,1.5514218771403778,1.5409944629401457,2.56518344846869,2.9932723293497783,0.22359922866697002,0.1564785844505168,0.8870916011788248,0.8413733375701232,1.0716568329703016,1.2458209137262202,0.5380694949756248,0.403129901712809,2.4498930082113963,2.1821666082135307
7.0,0.0,0.1299042254686355,-0.3686244785785675,-0.2967363595962524,0.9999960064888,0.9999984502792358,-0.0774679183959961,-0.4511329233646393,-0.0098981009796261,0.9999799132347108,0.9999974966049194,0.090081587433815,-0.1540669202804565,-0.3237338066101074,0.9979742169380188,0.9999792575836182,-0.1237379238009452,-0.1510201692581176,-0.0098279565572738,0.8592755198478699,0.9999912977218628,-0.0891445577144622,0.0034650380257517,-0.2497562021017074,0.9968522787094116,0.9999974966049194,-0.2653954923152923,-0.0009726142161525,-0.1008606627583503,0.9538376927375792,0.9999977350234984,0.0692998543381691,0.018072560429573,-0.0520965829491615,0.99998539686203,0.9999990463256836,-0.0670497491955757,-0.0218149032443761,0.0535726509988307,0.9999859929084778,0.9999995231628418,-0.1935079097747802,0.2129160910844802,-0.292804092168808,0.9857126474380492,0.9999927282333374,-0.3498398959636688,0.0866654142737388,-0.1014716178178787,0.9291186928749084,0.9999924898147584,-0.0886982083320617,0.5577343106269836,-0.1158193126320838,0.9672567844390868,0.9999276399612428,-0.2567955553531647,0.5027572512626648,0.0499026589095592,0.8825979828834534,0.9999818801879884,2.3586888109532733,2.423595595306804,0.6822222296408761,0.22945235579523746,1.74441254021223,1.801568383691801,1.552639932492775,1.5406259677482324,2.563979213369722,2.992879503556252,0.2205864665814145,0.15297112391242762,0.888500048033946,0.8429239567219909,1.0704695589082542,1.2463164857711349,0.5378562948952323,0.40358838798467855,2.449795263138552,2.1780142958509803
8.0,0.0,0.1298085153102874,-0.367977499961853,-0.2963199019432068,0.9999959468841552,0.9999982118606568,-0.078291580080986,-0.4505443871021271,-0.0099905878305435,0.999980330467224,0.9999972581863404,0.0899873301386833,-0.1538446396589279,-0.3233413100242615,0.9979276657104492,0.999976634979248,-0.123906560242176,-0.1509110331535339,-0.0098692132160067,0.8605782389640808,0.9999903440475464,-0.0894005596637725,0.0034741866402328,-0.2495393604040146,0.996819257736206,0.9999974966049194,-0.2667684555053711,0.000218796703848,-0.100906103849411,0.9542722702026368,0.99999737739563,0.0693572908639907,0.0180188119411468,-0.0520680584013462,0.9999850392341614,0.9999990463256836,-0.0671407505869865,-0.0217808187007904,0.0535478480160236,0.999985694885254,0.9999995231628418,-0.1938369572162628,0.2123684287071228,-0.2939948439598083,0.984237790107727,0.9999939203262328,-0.3502799868583679,0.0847861319780349,-0.1017744243144989,0.9224315881729126,0.999993085861206,-0.0894099920988082,0.5573940873146057,-0.1158877313137054,0.9640313386917114,0.9999450445175172,-0.2572039663791656,0.4995926022529602,0.0515100806951522,0.8703967928886414,0.9999847412109376,2.3581830016947856,2.422923263434017,0.6826909008666089,0.22943587861922948,1.7414341450496504,1.794185429497458,1.549293090649711,1.5320228820936261,2.563900417037684,2.992258058882046,0.22106431611300428,0.15107654068678977,0.8893709751482851,0.8423440457196583,1.0728421586426895,1.2520615376691973,0.5392422923649592,0.4080563452110394,2.4506816089270185,2.1804014450032545
9.0,0.0,0.129902496933937,-0.3677593469619751,-0.2959400415420532,0.9999959468841552,0.9999984502792358,-0.0794785991311073,-0.4499337673187256,-0.0107742473483085,0.9999808073043824,0.99999737739563,0.0897419229149818,-0.1532902717590332,-0.3229889571666717,0.9979010224342346,0.999976396560669,-0.1238924637436866,-0.1503231972455978,-0.011285800486803,0.8624374866485596,0.9999899864196776,-0.0894404575228691,0.0043791821226477,-0.2503841519355774,0.9968119263648988,0.99999737739563,-0.2667241394519806,0.0001139525411417,-0.1030811592936515,0.9550280570983888,0.9999974966049194,0.0694383978843689,0.01795045286417,-0.0520383827388286,0.9999846816062928,0.9999990463256836,-0.0672492459416389,-0.0217402521520853,0.0535249710083007,0.9999854564666748,0.9999995231628418,-0.1946596354246139,0.2137874066829681,-0.2896342575550079,0.9828059077262878,0.9999927282333374,-0.3496393263339996,0.0860054567456245,-0.1017089933156967,0.9183142185211182,0.9999921321868896,-0.0895703062415123,0.557715892791748,-0.1135803461074829,0.961159348487854,0.9999241828918456,-0.258791834115982,0.5018322467803955,0.0514312908053398,0.8629584312438965,0.9999794960021972,2.3629666607194664,2.4173695189482176,0.6823168637778476,0.2309867404342531,1.751465890349863,1.7948482172552191,1.5570685570838516,1.5407104805910508,2.5641734695957674,2.989910919517296,0.22204506477976352,0.14717652747739562,0.8866563868265169,0.8457477229827741,1.0669772793676107,1.2481222749438388,0.5375850084895459,0.4045831268876159,2.4517441981402404,2.185226936631118
