molab_frame,molab_time,video_frame,video_time,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
444,4.44,505,10.1,0.159,0.114,-0.036,-0.027,0.06,-0.019,0.153,0.027,-0.013,0.127,-0.117,0.063,-0.003,0.057,0.011,-0.199,0.018,-0.01,0.06,-0.062,-0.023,-0.002,0.003,0.887,-0.001,0.003,1.005,0.0,0.005,0.946,0.0,0.004,0.953,-0.002,0.004,1.035,0.003,-0.006,0.962,0.001,-0.003,0.971,-0.013,0.082,-0.073,0.107,0.239,0.451,0.038,0.092,-0.048,-0.048,-0.293,-0.11,-0.008,-0.017,-0.138,0.041,0.154,-0.116,0.102,-0.142,0.013,1.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,-0.001,0.001,0.0
445,4.45,505,10.1,0.159,0.116,-0.035,-0.005,0.121,-0.016,0.168,-0.037,-0.014,0.173,-0.117,0.063,-0.017,-0.004,0.009,-0.157,0.039,-0.007,0.083,-0.037,-0.023,0.003,0.0,0.883,-0.004,0.002,1.005,0.002,0.005,0.947,0.002,0.002,0.95,-0.004,0.0,1.035,0.001,0.002,0.957,0.002,-0.005,0.976,-0.035,-0.109,-0.074,0.007,0.102,0.255,0.074,0.078,0.12,0.07,0.093,-0.08,0.024,0.154,0.127,0.119,0.188,-0.128,0.223,-0.142,0.013,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,-0.001,0.0,0.0
446,4.46,506,10.12,0.138,0.05,-0.033,0.039,0.102,-0.01,0.211,0.009,-0.019,0.182,-0.1,0.059,0.003,-0.001,0.007,-0.106,0.083,-0.005,0.06,-0.006,-0.021,-0.003,0.001,0.888,0.001,0.001,1.007,-0.001,0.007,0.95,0.003,0.005,0.952,-0.006,-0.003,1.036,0.003,0.001,0.957,0.002,0.0,0.97,-0.029,0.045,0.003,0.031,0.028,0.409,-0.165,0.168,-0.087,0.069,0.078,-0.139,-0.049,0.198,0.233,0.052,0.054,-0.023,0.468,-0.166,0.203,1.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.003,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,-0.001,0.0,0.0
447,4.47,506,10.12,0.082,0.009,-0.033,-0.029,0.106,-0.006,0.152,0.037,-0.021,0.125,-0.076,0.056,-0.045,-0.02,0.005,-0.157,0.118,-0.001,0.036,0.023,-0.02,-0.002,-0.007,0.888,0.0,0.003,1.004,-0.003,0.002,0.944,0.002,-0.001,0.947,-0.003,0.003,1.037,0.003,-0.005,0.956,0.001,0.0,0.966,0.086,0.128,0.118,0.007,0.102,0.255,-0.254,0.103,0.059,0.067,0.197,-0.168,0.011,0.143,0.262,-0.004,0.064,-0.046,0.407,-0.058,0.12,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.0,0.0
448,4.48,507,10.14,0.013,-0.012,-0.035,-0.025,0.104,-0.004,0.117,-0.019,-0.022,0.095,-0.041,0.053,-0.093,0.03,0.006,-0.143,0.079,0.001,-0.003,0.022,-0.018,-0.003,-0.005,0.892,-0.004,0.003,1.007,0.002,0.001,0.945,-0.001,0.002,0.947,0.004,0.004,1.035,0.0,0.004,0.961,0.0,0.004,0.973,-0.18,0.236,0.309,-0.023,-0.016,0.106,-0.259,0.064,0.013,-0.117,0.327,-0.134,0.016,0.064,0.228,0.017,-0.075,0.002,0.468,-0.003,0.146,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.0,0.0,0.0
449,4.49,507,10.14,-0.021,-0.026,-0.034,0.03,0.127,-0.004,0.181,-0.034,-0.021,0.083,-0.087,0.05,-0.126,0.045,0.008,-0.149,0.075,0.001,-0.035,0.001,-0.016,-0.003,0.0,0.887,0.0,-0.004,1.008,0.001,0.007,0.949,0.003,0.003,0.954,-0.002,0.006,1.036,-0.002,0.003,0.962,-0.003,0.004,0.974,-0.176,0.139,0.213,-0.126,-0.037,-0.13,-0.199,-0.055,-0.054,-0.055,0.269,-0.121,0.155,-0.002,0.071,-0.049,-0.025,0.025,0.468,-0.056,0.256,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.0,0.0,0.0
450,4.5,508,10.16,0.025,-0.034,-0.035,0.032,0.089,-0.005,0.188,0.008,-0.019,0.072,-0.04,0.047,-0.087,-0.004,0.011,-0.138,0.073,0.0,-0.017,0.027,-0.013,0.0,0.0,0.887,0.001,-0.001,1.005,-0.003,0.002,0.95,0.0,0.0,0.95,-0.003,0.001,1.036,-0.002,0.0,0.962,0.001,-0.001,0.976,0.046,0.073,0.327,-0.078,-0.002,-0.218,-0.181,-0.063,0.03,0.067,0.344,-0.078,0.17,-0.183,-0.052,-0.172,-0.148,0.107,0.651,-0.111,0.229,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.0,0.0,0.0
451,4.51,508,10.16,-0.038,-0.013,-0.037,0.021,0.101,-0.008,0.209,-0.054,-0.016,0.011,-0.046,0.046,-0.088,-0.001,0.015,-0.141,0.071,-0.002,-0.048,0.006,-0.012,0.0,-0.003,0.88,-0.006,-0.003,1.007,0.005,0.004,0.946,-0.001,-0.005,0.955,0.0,-0.002,1.036,0.001,-0.001,0.959,-0.002,0.003,0.968,0.116,0.124,0.318,-0.085,-0.137,-0.234,-0.115,-0.142,0.009,0.13,0.314,0.054,0.169,-0.24,-0.029,-0.14,-0.328,0.111,0.468,-0.195,0.122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.0,0.0,0.0
452,4.52,509,10.18,-0.019,0.001,-0.039,0.046,0.082,-0.012,0.244,-0.04,-0.013,-0.007,-0.04,0.046,-0.033,0.039,0.018,-0.094,0.026,-0.002,-0.06,-0.025,-0.012,-0.002,0.003,0.887,-0.004,-0.005,1.004,-0.001,0.004,0.949,-0.002,0.0,0.951,0.004,-0.003,1.035,0.0,0.001,0.963,-0.003,0.002,0.971,0.063,0.111,0.251,-0.096,-0.157,-0.29,-0.228,-0.239,0.025,0.132,0.269,0.128,0.291,-0.238,-0.018,-0.217,-0.178,0.041,0.407,-0.305,0.069,1.0,0.0,0.0,0.0,1.0,0.0,0.001,0.0,1.0,0.002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0
453,4.53,509,10.18,-0.012,0.008,-0.04,0.023,0.054,-0.019,0.195,-0.078,-0.01,-0.015,-0.036,0.049,0.025,0.07,0.019,-0.098,0.015,-0.001,-0.079,-0.054,-0.011,-0.004,0.005,0.881,-0.002,0.003,1.0,0.001,0.003,0.949,-0.004,0.002,0.953,0.001,-0.001,1.034,0.0,-0.005,0.954,-0.004,0.003,0.976,0.164,-0.192,0.174,0.016,-0.239,-0.348,-0.258,-0.061,-0.042,0.198,0.062,0.303,0.168,-0.296,-0.007,-0.218,-0.119,-0.097,0.59,-0.223,0.04,1.0,0.001,0.0,0.0,1.0,0.0,0.001,0.0,1.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0
454,4.54,510,10.2,0.022,0.014,-0.041,0.079,0.079,-0.025,0.226,-0.04,-0.009,0.015,-0.095,0.051,0.047,0.132,0.025,-0.129,0.004,-0.004,-0.072,-0.085,-0.009,-0.004,0.004,0.886,-0.001,-0.002,1.002,-0.001,0.004,0.947,0.002,0.002,0.952,0.005,0.001,1.035,0.003,-0.003,0.957,-0.003,0.001,0.974,0.516,-0.214,0.289,0.098,-0.258,-0.225,-0.021,-0.038,-0.091,0.263,-0.101,0.404,0.132,-0.332,-0.26,-0.128,-0.184,-0.017,0.529,-0.166,0.203,1.0,0.001,0.001,0.0,1.0,0.0,0.001,0.0,1.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.001,0.0
455,4.55,510,10.2,0.004,0.044,-0.042,0.104,0.019,-0.03,0.216,-0.023,-0.009,-0.021,-0.059,0.054,0.048,0.13,0.031,-0.138,0.005,-0.008,-0.11,-0.08,-0.007,0.004,0.005,0.885,0.001,-0.002,1.007,0.001,0.001,0.951,-0.005,0.001,0.951,0.004,0.003,1.036,0.006,0.0,0.956,-0.001,0.004,0.979,-0.096,-0.706,0.257,-0.038,-0.229,0.053,0.003,-0.006,0.04,0.389,-0.248,0.563,0.145,-0.321,-0.396,-0.061,-0.11,0.015,0.407,-0.111,0.23,1.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.001,0.0
456,4.56,511,10.22,0.054,0.077,-0.042,0.129,-0.016,-0.032,0.239,0.012,-0.01,0.045,-0.057,0.056,0.096,0.116,0.037,-0.104,0.019,-0.01,-0.08,-0.078,-0.005,0.001,0.003,0.887,0.004,0.001,1.004,0.0,0.006,0.945,-0.001,0.005,0.949,0.003,-0.001,1.037,0.005,0.0,0.962,-0.001,-0.003,0.972,-0.029,-0.733,0.209,0.044,-0.248,0.176,0.075,-0.047,0.066,0.203,-0.234,0.374,0.199,-0.353,-0.311,-0.061,-0.05,-0.122,0.468,-0.111,0.23,1.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.001,0.0
457,4.57,511,10.22,0.013,0.128,-0.041,0.139,-0.031,-0.032,0.19,0.015,-0.012,0.043,-0.079,0.056,0.057,0.089,0.039,-0.149,0.041,-0.01,-0.116,-0.089,-0.003,0.007,0.001,0.882,0.002,0.002,1.0,0.002,0.001,0.952,0.001,0.007,0.951,0.003,0.006,1.036,0.006,-0.002,0.961,-0.003,0.006,0.972,-0.06,-0.554,0.143,0.06,-0.035,0.229,0.057,-0.04,-0.019,0.138,-0.086,0.214,0.114,-0.264,-0.091,-0.096,-0.18,-0.096,0.407,-0.166,0.203,1.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.001,0.0
458,4.58,512,10.24,-0.004,0.199,-0.037,0.144,0.018,-0.028,0.156,-0.043,-0.017,0.059,-0.135,0.054,0.036,0.02,0.038,-0.132,0.062,-0.009,-0.127,-0.122,0.001,0.009,0.0,0.882,0.0,0.0,1.006,0.001,0.003,0.951,0.004,0.008,0.948,-0.004,0.004,1.031,0.001,0.006,0.963,-0.006,0.003,0.973,-0.027,-0.479,-0.009,-0.025,-0.085,0.46,0.253,-0.03,0.029,-0.106,-0.31,0.083,-0.089,-0.063,0.071,-0.16,-0.004,-0.02,0.529,-0.109,0.366,1.0,0.001,-0.001,0.0,1.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.0,-0.001,0.0,1.0,0.001,0.001,0.0
459,4.59,512,10.24,0.022,0.211,-0.034,0.111,-0.031,-0.024,0.148,-0.054,-0.02,0.071,-0.081,0.049,0.04,0.018,0.036,-0.105,0.04,-0.006,-0.109,-0.097,0.006,0.007,0.003,0.889,0.005,0.007,1.007,0.003,0.005,0.95,-0.003,0.003,0.947,0.003,0.002,1.039,0.005,0.006,0.965,0.003,-0.003,0.976,0.108,-0.282,0.069,-0.02,0.107,0.455,0.081,-0.132,0.057,-0.226,-0.444,0.054,-0.108,-0.052,0.262,-0.082,0.03,-0.033,0.651,-0.08,0.447,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,-0.001,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.0,-0.002,0.0,1.0,0.001,0.001,0.0
460,4.6,513,10.26,0.025,0.269,-0.029,0.169,0.0,-0.019,0.216,-0.047,-0.023,0.109,-0.132,0.043,0.063,-0.023,0.032,-0.039,0.051,-0.002,-0.095,-0.122,0.009,0.005,0.001,0.886,0.0,-0.001,1.005,0.0,0.007,0.952,0.002,0.006,0.95,0.002,-0.001,1.036,0.004,0.006,0.963,-0.008,-0.003,0.976,0.142,-0.207,-0.083,-0.053,0.104,0.265,0.069,-0.086,0.019,-0.232,-0.471,-0.315,-0.053,-0.028,0.324,-0.192,0.176,-0.023,0.773,-0.19,0.394,1.0,0.001,-0.001,0.0,1.0,0.0,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.0,-0.002,0.0,1.0,0.001,0.001,0.0
461,4.61,513,10.26,-0.002,0.247,-0.023,0.109,0.009,-0.014,0.216,-0.019,-0.022,0.084,-0.121,0.033,0.01,-0.059,0.029,-0.095,0.063,0.001,-0.09,-0.089,0.014,0.003,-0.002,0.882,0.002,0.007,1.006,-0.001,0.007,0.947,0.003,-0.001,0.953,0.0,0.003,1.039,0.002,-0.004,0.957,0.003,-0.001,0.975,0.208,-0.234,-0.131,-0.104,-0.054,0.003,0.075,-0.047,0.066,-0.054,-0.32,-0.48,-0.108,-0.052,0.262,-0.17,0.221,-0.058,0.957,-0.161,0.474,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.0,-0.001,0.0,1.0,0.001,0.001,0.0
462,4.62,514,10.28,0.019,0.19,-0.018,0.058,0.058,-0.011,0.168,-0.066,-0.021,0.074,-0.125,0.025,-0.012,-0.045,0.023,-0.133,0.047,0.004,-0.077,-0.064,0.018,0.0,0.002,0.886,-0.002,0.004,1.002,0.002,0.004,0.949,0.004,0.0,0.95,0.001,0.004,1.034,0.0,-0.001,0.966,0.002,-0.002,0.972,0.168,-0.113,-0.178,-0.003,-0.156,-0.111,-0.004,0.079,0.048,0.01,-0.423,-0.393,-0.002,0.132,0.397,-0.193,-0.008,0.06,1.139,-0.108,0.364,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,-0.001,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,-0.001,0.0,1.0,0.0,-0.001,0.0,1.0,0.001,0.001,0.0
463,4.63,514,10.28,0.016,0.13,-0.013,0.057,0.071,-0.01,0.231,-0.065,-0.019,0.053,-0.101,0.019,-0.014,-0.047,0.015,-0.106,0.053,0.011,-0.066,-0.037,0.021,0.0,0.001,0.879,-0.002,-0.004,1.005,0.0,0.007,0.946,0.001,-0.005,0.95,-0.002,0.001,1.039,0.0,0.001,0.957,0.002,-0.002,0.971,0.126,0.183,-0.091,0.051,-0.293,-0.137,-0.135,0.114,0.035,0.195,-0.452,-0.263,-0.031,0.245,0.679,-0.038,-0.065,-0.02,1.2,-0.108,0.364,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.003,-0.001,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.001,0.0,0.0
464,4.64,515,10.3,0.051,0.081,-0.009,-0.008,0.076,-0.011,0.163,-0.039,-0.016,0.038,-0.104,0.016,0.015,-0.048,0.01,-0.093,0.054,0.016,-0.048,-0.022,0.025,-0.002,0.003,0.882,0.001,0.004,1.002,0.0,0.001,0.948,0.004,-0.005,0.952,-0.001,0.001,1.033,0.0,0.0,0.96,0.003,-0.006,0.973,0.139,0.317,-0.071,0.049,-0.236,-0.158,-0.183,0.187,0.14,-0.043,-0.516,0.007,-0.072,0.289,0.459,-0.105,-0.014,0.002,1.383,-0.162,0.337,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.0,0.0,0.0
465,4.65,515,10.3,-0.018,0.039,-0.005,-0.056,0.114,-0.015,0.147,-0.012,-0.013,-0.013,-0.115,0.013,-0.005,-0.001,0.006,-0.117,0.018,0.019,-0.087,0.005,0.029,0.0,-0.003,0.886,0.0,0.005,1.002,0.0,0.005,0.945,0.006,-0.001,0.95,0.005,0.0,1.035,0.001,-0.002,0.955,0.004,0.005,0.98,0.207,0.541,0.054,0.049,-0.236,-0.158,-0.105,0.061,0.157,0.142,-0.544,0.136,-0.068,0.153,0.448,-0.059,0.015,0.069,1.444,-0.134,0.418,1.0,0.001,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.001,0.0,0.0
466,4.66,516,10.32,-0.009,0.032,-0.003,-0.077,0.181,-0.019,0.113,-0.013,-0.013,-0.028,-0.117,0.013,-0.012,-0.003,0.006,-0.108,0.001,0.021,-0.093,0.039,0.033,0.001,0.001,0.888,-0.002,0.003,1.006,-0.005,0.001,0.946,0.005,0.0,0.946,0.005,0.004,1.035,0.002,0.002,0.96,0.005,0.0,0.974,0.049,0.327,0.11,0.119,-0.217,-0.112,-0.099,0.088,-0.108,0.082,-0.369,0.346,0.089,0.076,0.099,-0.148,0.081,-0.011,1.505,-0.107,0.363,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,-0.001,0.0,1.0,0.0,-0.001,0.0,1.0,0.001,0.0,0.0
467,4.67,516,10.32,-0.023,0.084,-0.001,-0.083,0.185,-0.024,0.099,-0.018,-0.01,-0.002,-0.174,0.013,-0.067,-0.033,0.009,-0.178,0.001,0.02,-0.087,0.013,0.036,0.005,-0.001,0.89,0.001,0.004,1.004,0.005,0.006,0.949,0.006,0.003,0.954,0.001,0.003,1.035,0.001,-0.003,0.96,-0.002,-0.001,0.972,0.082,0.225,0.214,0.232,-0.356,-0.148,-0.032,-0.105,0.127,0.202,-0.249,0.315,0.112,-0.071,-0.103,-0.016,-0.021,-0.055,1.505,-0.162,0.337,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.002,0.0,1.0,0.001,-0.001,0.0,1.0,0.0,-0.001,0.0,1.0,0.001,0.0,0.0
468,4.68,517,10.34,-0.045,0.123,0.002,-0.048,0.232,-0.029,0.092,-0.016,-0.01,0.039,-0.215,0.01,-0.064,-0.046,0.013,-0.179,0.01,0.018,-0.081,-0.012,0.042,0.002,-0.001,0.887,-0.006,0.002,1.012,-0.001,0.004,0.947,0.004,0.003,0.952,0.001,0.0,1.038,0.002,-0.004,0.959,-0.004,-0.002,0.975,0.299,0.006,0.251,0.301,-0.28,-0.123,-0.033,0.008,-0.128,0.324,-0.174,0.358,0.3,-0.091,-0.142,-0.037,0.06,0.034,1.567,-0.158,0.609,1.0,0.0,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.002,0.0,1.0,0.001,-0.001,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.0,0.0
469,4.69,517,10.34,-0.044,0.078,0.008,-0.013,0.193,-0.032,0.155,-0.023,-0.011,0.055,-0.165,0.005,-0.102,-0.038,0.017,-0.198,0.065,0.018,-0.069,0.004,0.05,-0.003,-0.002,0.888,0.0,-0.004,1.011,0.001,0.007,0.953,-0.003,0.002,0.952,0.0,0.003,1.039,0.006,0.0,0.96,0.002,-0.004,0.976,0.488,0.042,0.261,0.264,-0.295,0.021,-0.033,0.133,-0.073,0.199,0.003,0.317,0.112,-0.071,-0.103,-0.06,0.075,-0.068,1.933,-0.181,0.799,1.0,0.0,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,0.003,0.0,0.0,1.0,0.001,-0.001,0.0,1.0,0.001,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.0,0.0
470,4.7,518,10.36,-0.08,0.083,0.016,-0.006,0.179,-0.032,0.166,-0.071,-0.012,0.015,-0.172,-0.002,-0.087,-0.018,0.019,-0.163,0.106,0.017,-0.09,-0.031,0.059,-0.002,-0.002,0.887,-0.001,0.001,1.01,0.005,0.003,0.952,-0.001,-0.001,0.951,-0.001,-0.004,1.039,0.005,-0.001,0.955,-0.005,0.002,0.973,0.538,0.154,0.033,0.467,-0.318,0.123,-0.181,-0.063,0.03,0.379,0.168,0.212,0.245,-0.114,-0.204,-0.059,0.259,-0.151,1.75,0.038,0.905,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.002,0.0,0.0,1.0,0.001,-0.001,0.001,1.0,0.001,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.0,0.001
471,4.71,518,10.36,-0.079,0.079,0.023,0.004,0.143,-0.033,0.207,-0.091,-0.011,0.006,-0.175,-0.007,-0.107,-0.018,0.021,-0.193,0.106,0.017,-0.08,-0.06,0.066,-0.003,-0.002,0.888,0.0,-0.004,1.012,0.003,0.006,0.948,-0.004,-0.005,0.955,-0.001,0.002,1.041,0.0,-0.002,0.96,-0.006,-0.003,0.974,0.667,0.197,0.034,0.511,-0.532,0.06,-0.36,0.045,0.121,0.56,0.215,0.135,0.36,-0.089,-0.136,-0.316,0.112,-0.078,1.14,0.198,0.713,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.003,-0.001,0.0,1.0,0.001,-0.001,0.001,1.0,0.001,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.001,0.001,0.001
472,4.72,519,10.38,-0.03,0.059,0.031,0.012,0.129,-0.034,0.245,-0.13,-0.009,0.029,-0.157,-0.013,-0.117,0.039,0.019,-0.195,0.069,0.02,-0.05,-0.075,0.073,-0.004,0.001,0.882,-0.004,-0.002,1.012,0.004,0.008,0.951,-0.007,-0.004,0.966,0.002,0.004,1.036,-0.001,0.005,0.964,-0.007,-0.019,0.958,0.817,0.18,-0.137,0.676,-0.751,-0.023,-0.32,0.308,0.135,0.985,0.265,0.055,0.395,0.195,0.083,-0.504,0.283,-0.192,0.224,0.441,0.63,1.0,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.003,-0.001,0.0,1.0,0.001,-0.001,0.001,1.0,0.001,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.001,0.001
473,4.73,519,10.38,0.001,0.041,0.037,0.021,0.106,-0.033,0.246,-0.149,-0.009,0.04,-0.156,-0.018,-0.085,0.062,0.022,-0.208,0.068,0.016,-0.022,-0.089,0.077,-0.005,-0.001,0.888,-0.001,-0.003,1.017,0.006,0.003,0.945,-0.005,-0.009,0.955,0.0,0.0,1.028,0.0,-0.007,0.965,-0.009,-0.033,0.958,1.141,-0.187,-0.1,0.774,-0.557,0.152,-0.88,0.349,0.168,1.295,-0.174,0.032,0.276,-0.477,-0.451,-0.838,0.227,-0.052,0.529,0.575,0.491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002,-0.001,0.0,1.0,0.001,-0.001,0.001,1.0,0.001,0.0,0.0,1.0,-0.001,-0.001,0.0,1.0,0.0,0.001,0.001
