molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
486,4.86,314,6.28,-4.01,-0.231,0.178,0.287,-0.327,0.173,1.855,-0.255,-1.725,-1.659,0.117,-0.33,-8.755,-0.013,2.567,1.457,-0.994,-0.501,-0.588,0.038,0.36,0.023,-0.063,1.008,-0.055,0.022,1.081,-0.045,-0.203,0.935,-0.021,0.053,0.942,-0.021,-0.21,0.934,-0.008,-0.01,0.78,-0.06,-0.113,0.994,-53.449,-2.376,7.243,15.069,-4.347,0.972,19.065,18.909,65.458,56.622,1.008,-2.391,-80.665,-16.75,10.693,22.729,0.389,3.834,13.062,-1.131,-0.235,1.0,-0.028,-0.006,0.003,1.0,0.007,-0.004,0.002,1.0,0.011,0.01,0.017,1.0,0.014,-0.001,-0.003,0.998,-0.065,0.007,-0.005,1.0,0.027,0.008,0.002,1.0,0.009,-0.001,0.0
487,4.87,314,6.28,-4.716,-0.204,0.197,0.166,-0.311,0.216,1.794,-0.424,-2.356,-1.949,0.061,-0.334,-9.675,0.328,3.032,1.304,-0.912,-0.531,-0.803,-0.015,0.389,-0.021,-0.081,0.97,-0.114,-0.17,1.079,0.003,-0.213,0.89,-0.036,0.019,0.987,0.05,-0.21,0.983,-0.017,-0.071,0.756,-0.101,-0.173,0.981,-48.808,1.836,8.858,22.474,0.245,6.752,23.629,13.895,65.904,29.792,2.506,-0.345,-67.373,-32.489,21.215,17.06,-2.675,2.744,10.494,-1.069,2.607,0.999,-0.033,-0.005,0.004,1.0,0.009,-0.003,0.002,1.0,0.013,0.011,0.023,1.0,0.017,0.0,-0.003,0.997,-0.071,0.004,-0.003,1.0,0.028,0.007,0.002,1.0,0.01,-0.001,0.0
488,4.88,315,6.3,-5.419,-0.147,0.107,-0.027,-0.252,0.33,1.626,-0.611,-2.948,-2.106,0.015,-0.318,-10.502,0.624,3.378,1.204,-0.786,-0.531,-0.923,-0.085,0.427,-0.031,-0.069,0.961,-0.085,-0.238,1.053,0.069,-0.222,0.858,-0.01,-0.061,1.122,0.073,-0.201,0.978,-0.056,-0.118,0.757,-0.077,-0.239,0.994,-46.495,4.232,7.84,26.381,2.111,16.705,26.099,10.749,60.712,19.13,4.254,1.587,-55.478,-31.389,27.708,8.885,-8.911,1.664,7.05,-3.427,5.443,0.999,-0.037,-0.004,0.005,1.0,0.011,-0.003,0.004,0.999,0.015,0.012,0.028,1.0,0.018,0.0,-0.003,0.997,-0.076,0.001,0.0,1.0,0.029,0.007,0.002,1.0,0.01,-0.001,0.001
489,4.89,315,6.3,-6.158,-0.081,-0.063,-0.262,-0.143,0.537,1.395,-0.834,-3.468,-2.243,-0.013,-0.312,-11.237,0.846,3.613,1.071,-0.601,-0.523,-1.039,-0.176,0.482,-0.024,-0.115,0.964,-0.054,-0.194,1.029,0.1,-0.222,0.893,0.021,-0.012,1.17,0.065,-0.225,0.957,-0.044,-0.19,0.793,-0.035,-0.298,1.002,-45.621,6.37,9.895,28.823,3.63,26.636,26.756,6.793,51.592,16.902,4.118,0.485,-44.887,-27.363,29.155,3.641,-16.133,-0.309,5.385,-6.643,6.056,0.999,-0.041,-0.004,0.005,1.0,0.013,-0.003,0.006,0.999,0.017,0.012,0.032,1.0,0.02,0.0,-0.003,0.997,-0.081,-0.001,0.003,1.0,0.029,0.005,0.002,1.0,0.01,-0.001,0.001
490,4.9,316,6.32,-6.936,-0.024,-0.357,-0.513,0.057,0.852,1.107,-1.055,-3.916,-2.403,-0.044,-0.299,-11.877,1.024,3.696,0.884,-0.37,-0.474,-1.169,-0.326,0.526,0.017,-0.163,0.957,-0.022,-0.147,1.019,0.103,-0.171,0.924,0.006,0.012,1.033,-0.002,-0.234,0.99,0.015,-0.257,0.816,0.007,-0.292,0.963,-46.301,9.463,8.598,31.405,7.249,37.35,28.981,2.533,41.101,19.321,4.023,1.277,-32.204,-27.826,32.64,0.565,-19.531,-3.66,6.299,-11.807,5.725,0.999,-0.045,-0.003,0.006,1.0,0.015,-0.002,0.009,0.999,0.019,0.012,0.036,1.0,0.021,0.0,-0.003,0.996,-0.084,-0.003,0.006,1.0,0.029,0.004,0.002,1.0,0.011,-0.002,0.002
491,4.91,316,6.32,-7.714,0.042,-0.728,-0.725,0.377,1.221,0.815,-1.199,-4.281,-2.541,-0.025,-0.237,-12.347,1.089,3.614,0.736,-0.218,-0.344,-1.222,-0.522,0.52,0.014,-0.196,0.964,0.016,-0.139,0.996,0.054,-0.058,0.924,0.01,0.04,0.998,-0.059,-0.224,0.966,0.061,-0.268,0.81,0.029,-0.234,0.894,-44.745,10.63,6.593,33.249,10.051,42.749,30.592,-2.345,29.998,14.434,1.496,6.107,-15.083,-20.761,36.521,2.147,-16.248,-6.702,11.8,-21.391,5.558,0.999,-0.049,-0.002,0.007,1.0,0.018,-0.001,0.013,0.999,0.022,0.012,0.039,1.0,0.022,0.0,-0.002,0.996,-0.085,-0.005,0.009,1.0,0.029,0.002,0.001,1.0,0.011,-0.004,0.002
492,4.92,317,6.34,-8.448,0.161,-1.099,-0.846,0.794,1.558,0.606,-1.182,-4.514,-2.651,-0.016,-0.156,-12.733,1.145,3.416,0.685,-0.146,-0.171,-1.155,-0.832,0.494,0.006,-0.175,0.974,0.04,-0.081,0.993,0.035,-0.022,0.997,0.019,0.009,0.988,0.088,-0.356,0.828,0.09,-0.199,0.812,0.036,-0.142,0.875,-40.486,14.538,3.502,33.03,9.966,39.774,28.804,-9.374,14.626,14.015,0.8,8.081,-7.812,-19.693,32.109,9.088,-6.828,-9.149,20.908,-31.521,5.278,0.999,-0.053,-0.001,0.007,1.0,0.02,0.0,0.017,0.999,0.024,0.011,0.04,1.0,0.023,0.0,-0.001,0.996,-0.086,-0.006,0.012,1.0,0.029,0.001,0.0,1.0,0.013,-0.007,0.003
493,4.93,317,6.34,-9.133,0.345,-1.419,-0.885,1.267,1.808,0.484,-1.004,-4.645,-2.746,-0.013,-0.122,-13.081,1.234,3.111,0.747,-0.198,-0.036,-0.987,-1.242,0.534,-0.018,-0.166,0.98,0.066,-0.03,1.001,0.044,0.012,1.055,0.008,0.033,0.983,0.133,-0.226,0.876,0.126,-0.089,0.837,0.056,-0.058,0.871,-35.912,16.462,1.035,32.449,7.268,32.835,28.757,-12.039,3.414,12.313,1.68,3.251,-4.728,-21.73,31.174,18.217,7.29,-10.299,29.039,-39.96,6.715,0.998,-0.057,0.001,0.007,1.0,0.023,0.0,0.02,0.999,0.027,0.01,0.04,1.0,0.024,0.0,-0.001,0.996,-0.087,-0.008,0.015,1.0,0.03,0.002,-0.001,1.0,0.015,-0.011,0.003
494,4.94,318,6.36,-9.771,0.529,-1.661,-0.859,1.771,1.965,0.419,-0.69,-4.705,-2.856,-0.056,-0.14,-13.41,1.352,2.654,0.88,-0.337,0.063,-0.76,-1.756,0.642,-0.057,-0.159,0.961,0.076,0.011,0.998,0.028,0.081,1.07,-0.028,0.081,0.98,-0.027,-0.018,1.102,0.171,0.005,0.863,0.089,0.021,0.887,-31.691,12.838,0.693,31.923,5.22,25.265,28.271,-12.422,-5.226,8.357,2.199,-1.715,-5.262,-26.645,37.256,25.211,21.591,-11.809,33.461,-43.931,8.048,0.998,-0.06,0.002,0.007,0.999,0.026,0.0,0.022,0.999,0.029,0.008,0.04,1.0,0.025,0.001,-0.001,0.996,-0.087,-0.01,0.018,0.999,0.033,0.003,-0.002,1.0,0.018,-0.015,0.004
495,4.95,318,6.36,-10.371,0.664,-1.778,-0.803,2.198,2.012,0.411,-0.289,-4.66,-2.867,-0.085,-0.133,-13.771,1.303,2.39,1.2,-0.595,0.193,-0.392,-2.214,0.725,-0.114,-0.162,0.922,0.081,0.063,0.994,-0.018,0.154,1.116,-0.005,0.034,1.02,-0.06,-0.168,0.811,0.185,0.1,0.92,0.133,0.093,0.898,-27.657,5.502,1.368,30.8,1.832,14.024,29.557,-14.198,-16.023,4.448,2.213,0.808,-2.159,-8.438,7.053,32.37,32.092,-12.27,35.574,-40.341,7.771,0.998,-0.062,0.003,0.007,0.999,0.028,0.0,0.023,0.999,0.032,0.007,0.038,1.0,0.025,0.001,-0.001,0.996,-0.087,-0.011,0.019,0.999,0.035,0.006,-0.003,1.0,0.021,-0.019,0.005
496,4.96,319,6.38,-10.972,0.628,-1.758,-0.736,2.528,1.969,0.469,0.158,-4.55,-2.902,-0.077,-0.132,-14.249,1.229,2.15,1.565,-0.945,0.303,-0.039,-2.554,0.811,0.003,-0.182,0.801,0.069,0.096,0.995,-0.064,0.179,1.12,0.109,0.143,1.005,0.03,-0.171,0.766,0.153,0.194,0.983,0.196,0.187,0.931,-25.242,-8.206,5.589,29.518,-0.358,4.383,29.951,-14.373,-21.022,1.298,1.821,-0.024,-12.201,0.829,0.972,37.721,37.151,-10.568,36.048,-32.855,7.038,0.998,-0.065,0.002,0.008,0.999,0.031,0.0,0.023,0.999,0.035,0.006,0.036,1.0,0.025,0.001,-0.001,0.996,-0.088,-0.011,0.019,0.999,0.039,0.009,-0.003,0.999,0.025,-0.022,0.005
497,4.97,319,6.38,-11.625,0.396,-1.662,-0.683,2.78,1.868,0.542,0.631,-4.341,-2.967,-0.119,-0.146,-14.8,1.262,1.807,1.916,-1.272,0.368,0.272,-2.863,0.902,0.107,-0.118,0.814,0.048,0.104,0.996,-0.095,0.188,1.15,-0.02,0.095,1.019,0.028,-0.142,0.887,0.093,0.278,0.975,0.231,0.262,0.909,-32.702,-23.255,6.792,29.13,-0.438,-2.547,30.399,-14.755,-28.013,3.347,2.857,-1.391,-25.103,-7.24,4.733,38.381,38.794,-7.488,34.528,-24.939,5.918,0.998,-0.068,0.0,0.008,0.999,0.034,0.0,0.023,0.999,0.038,0.005,0.034,1.0,0.026,0.001,-0.001,0.996,-0.09,-0.011,0.019,0.999,0.043,0.012,-0.004,0.999,0.028,-0.024,0.006
498,4.98,320,6.4,-12.345,0.125,-1.582,-0.665,2.959,1.697,0.585,1.04,-4.122,-2.973,-0.154,-0.157,-15.462,1.153,1.693,2.297,-1.587,0.41,0.602,-3.084,0.989,0.066,-0.129,0.883,0.051,0.161,0.98,-0.078,0.191,1.155,-0.055,0.161,1.029,-0.005,-0.154,0.952,0.03,0.335,0.957,0.224,0.335,0.906,-39.854,-25.139,-1.448,27.826,-0.62,-9.551,30.799,-10.092,-26.215,-2.52,1.923,-0.975,-35.66,6.275,-15.884,35.138,35.894,-4.501,30.186,-17.327,5.92,0.997,-0.071,-0.003,0.008,0.999,0.037,0.0,0.022,0.999,0.041,0.005,0.031,1.0,0.026,0.001,-0.001,0.995,-0.093,-0.011,0.018,0.999,0.046,0.015,-0.004,0.999,0.031,-0.026,0.006
499,4.99,320,6.4,-13.064,-0.075,-1.443,-0.667,3.028,1.486,0.587,1.311,-3.929,-2.965,-0.17,-0.172,-16.237,0.897,1.765,2.65,-1.851,0.42,0.898,-3.175,1.07,-0.025,-0.161,0.925,0.057,0.21,0.986,-0.08,0.19,1.157,-0.017,0.162,1.012,-0.012,-0.179,1.018,-0.029,0.35,0.925,0.213,0.382,0.887,-40.45,-22.169,-1.086,25.326,-0.673,-14.654,31.337,-3.429,-21.241,-4.153,1.154,-1.539,-45.974,25.668,-27.889,30.91,28.142,-1.751,25.59,-6.548,4.999,0.997,-0.075,-0.005,0.008,0.999,0.039,-0.001,0.021,0.999,0.044,0.005,0.029,1.0,0.026,0.002,-0.001,0.995,-0.097,-0.009,0.015,0.999,0.049,0.018,-0.004,0.999,0.033,-0.026,0.007
500,5.0,321,6.42,-13.746,-0.327,-1.26,-0.673,2.962,1.288,0.551,1.425,-3.759,-3.002,-0.173,-0.183,-17.042,0.659,1.94,2.918,-2.02,0.42,1.12,-3.115,1.108,-0.07,-0.137,0.991,0.035,0.21,0.975,-0.052,0.182,1.134,0.028,0.204,1.018,-0.085,-0.183,1.089,-0.078,0.327,0.886,0.177,0.376,0.88,-42.076,-26.912,0.997,22.918,-0.49,-17.184,31.315,2.108,-17.598,0.289,1.075,-1.121,-48.48,27.76,-33.461,27.041,16.792,-0.096,22.632,7.199,1.353,0.997,-0.078,-0.007,0.009,0.999,0.041,-0.001,0.02,0.998,0.047,0.005,0.028,1.0,0.026,0.002,-0.002,0.995,-0.101,-0.006,0.012,0.998,0.052,0.019,-0.004,0.999,0.036,-0.026,0.007
501,5.01,321,6.42,-14.401,-0.646,-1.093,-0.689,2.772,1.151,0.508,1.384,-3.62,-3.031,-0.183,-0.169,-17.81,0.472,2.197,3.174,-2.066,0.438,1.316,-2.923,1.071,-0.022,-0.117,0.998,0.018,0.193,0.961,-0.037,0.187,1.1,-0.02,0.214,1.019,-0.156,-0.201,1.09,-0.099,0.294,0.854,0.156,0.327,0.863,-42.887,-30.819,0.951,21.348,0.603,-16.253,30.034,6.736,-13.883,-0.512,0.597,1.463,-45.16,25.367,-36.889,25.16,4.801,0.589,19.846,21.041,-3.38,0.997,-0.082,-0.009,0.009,0.999,0.043,0.0,0.018,0.998,0.05,0.006,0.027,1.0,0.026,0.002,-0.001,0.994,-0.105,-0.004,0.009,0.998,0.054,0.02,-0.004,0.999,0.038,-0.024,0.007
502,5.02,322,6.44,-15.012,-0.962,-0.942,-0.693,2.497,1.058,0.486,1.221,-3.52,-2.997,-0.19,-0.186,-18.539,0.27,2.519,3.498,-2.027,0.428,1.553,-2.638,1.035,0.03,-0.062,1.116,0.036,0.222,0.886,-0.036,0.186,1.071,-0.015,0.218,0.987,-0.13,-0.218,1.015,-0.085,0.252,0.827,0.131,0.273,0.852,-42.731,-27.447,1.535,18.135,1.582,-14.98,28.753,10.27,-10.29,-6.834,0.49,-1.699,-42.3,29.13,-38.951,25.735,-4.061,0.342,17.558,30.18,-6.212,0.996,-0.085,-0.012,0.009,0.999,0.045,0.0,0.017,0.998,0.053,0.007,0.026,1.0,0.026,0.002,-0.002,0.994,-0.109,-0.002,0.005,0.998,0.057,0.02,-0.004,0.999,0.039,-0.022,0.007
503,5.03,322,6.44,-15.591,-0.987,-0.9,-0.667,2.188,1.026,0.504,0.999,-3.466,-2.917,-0.201,-0.238,-19.255,0.093,2.845,3.896,-1.954,0.394,1.828,-2.324,1.033,0.132,-0.112,1.165,0.06,0.103,0.896,-0.028,0.185,1.012,0.007,0.19,1.024,-0.055,-0.222,0.971,-0.063,0.226,0.823,0.081,0.216,0.823,-42.688,2.479,-3.353,16.319,3.797,-9.531,27.855,13.186,-6.856,-11.373,1.317,-5.324,-41.509,27.894,-35.246,28.804,-7.174,-0.895,16.572,32.881,-6.305,0.996,-0.089,-0.012,0.009,0.999,0.047,0.0,0.016,0.998,0.055,0.009,0.025,1.0,0.025,0.002,-0.002,0.994,-0.112,0.001,0.002,0.998,0.059,0.019,-0.005,0.999,0.041,-0.019,0.006
504,5.04,323,6.46,-15.922,-0.876,-0.832,-0.602,1.897,0.986,0.574,0.78,-3.453,-2.834,-0.264,-0.305,-19.98,-0.035,3.188,4.336,-1.846,0.354,2.115,-2.074,1.051,0.164,-0.229,1.003,0.062,0.087,0.87,-0.025,0.178,0.954,0.0,0.111,1.232,0.003,-0.223,0.949,-0.043,0.212,0.785,0.042,0.192,0.791,-17.953,17.87,-1.209,14.123,4.694,-9.91,26.487,14.939,-3.773,-11.758,6.625,-6.692,-41.628,28.536,-32.17,32.518,-5.098,-2.026,17.231,30.979,-5.716,0.996,-0.09,-0.01,0.009,0.999,0.048,0.0,0.015,0.998,0.058,0.01,0.025,1.0,0.025,0.002,-0.003,0.993,-0.116,0.003,-0.001,0.998,0.063,0.019,-0.005,0.999,0.043,-0.016,0.006
505,5.05,323,6.46,-16.056,-0.767,-0.702,-0.509,1.638,0.9,0.69,0.602,-3.455,-2.674,-0.524,-0.336,-20.686,-0.222,3.548,4.88,-1.591,0.329,2.5,-2.072,1.048,0.11,-0.211,0.803,0.103,0.091,0.839,-0.031,0.157,0.893,-0.045,0.053,1.832,0.035,-0.249,0.917,-0.036,0.216,0.754,0.019,0.178,0.783,1.627,16.969,-0.122,13.149,2.779,-14.251,24.534,15.488,-1.768,-13.662,23.561,-3.142,-42.719,34.858,-31.371,34.981,0.127,-1.844,19.209,25.32,-5.32,0.996,-0.091,-0.009,0.008,0.999,0.049,0.0,0.014,0.998,0.06,0.012,0.025,1.0,0.023,0.005,-0.003,0.993,-0.12,0.005,-0.004,0.998,0.066,0.019,-0.005,0.999,0.045,-0.014,0.005
506,5.06,324,6.48,-16.136,-0.639,-0.548,-0.395,1.446,0.782,0.838,0.487,-3.451,-2.436,-0.875,-0.354,-21.394,-0.552,3.866,5.509,-1.307,0.292,2.978,-2.236,1.043,0.054,-0.121,0.71,0.114,0.097,0.787,-0.034,0.133,0.839,-0.13,0.072,2.295,-0.004,-0.271,0.878,-0.061,0.237,0.727,0.012,0.182,0.772,3.444,19.306,-0.51,12.013,1.876,-17.108,22.149,14.744,-1.027,-23.017,31.627,-1.941,-45.392,45.911,-27.297,35.59,5.583,-0.584,20.554,17.643,-5.028,0.996,-0.09,-0.008,0.008,0.999,0.05,0.0,0.013,0.998,0.062,0.013,0.025,1.0,0.021,0.008,-0.003,0.992,-0.124,0.009,-0.007,0.997,0.069,0.019,-0.005,0.999,0.047,-0.012,0.005
507,5.07,324,6.48,-16.254,-0.475,-0.337,-0.26,1.307,0.619,1.018,0.415,-3.431,-2.165,-1.218,-0.388,-21.882,-1.016,4.135,6.147,-1.075,0.21,3.477,-2.462,1.06,0.124,-0.11,0.734,0.111,0.068,0.755,-0.031,0.098,0.786,-0.067,0.116,1.465,-0.074,-0.129,0.885,-0.098,0.263,0.71,0.022,0.199,0.771,-3.645,22.481,0.583,9.515,0.214,-21.477,19.978,13.182,0.107,-29.921,31.952,-3.818,-36.338,58.039,-21.989,33.474,9.148,1.706,19.175,10.961,-4.95,0.996,-0.09,-0.006,0.008,0.999,0.051,0.0,0.011,0.998,0.064,0.015,0.025,1.0,0.019,0.011,-0.003,0.992,-0.127,0.014,-0.01,0.997,0.072,0.02,-0.005,0.999,0.049,-0.011,0.005
508,5.08,325,6.5,-16.361,-0.289,-0.086,-0.127,1.198,0.425,1.187,0.391,-3.41,-1.857,-1.501,-0.358,-22.286,-1.416,4.46,6.773,-0.918,0.172,3.978,-2.674,1.009,0.202,-0.15,0.769,0.088,0.063,0.762,-0.056,0.072,0.762,0.159,0.088,1.498,-0.091,-0.249,0.715,-0.135,0.276,0.684,0.041,0.217,0.765,-4.787,24.884,0.74,6.541,-0.844,-25.109,17.663,11.313,1.985,-31.542,31.571,2.167,-26.576,47.861,-26.839,28.768,10.923,3.631,15.823,7.243,-5.434,0.996,-0.091,-0.004,0.008,0.999,0.052,0.0,0.009,0.997,0.065,0.016,0.025,1.0,0.016,0.013,-0.003,0.991,-0.13,0.018,-0.012,0.997,0.075,0.021,-0.005,0.999,0.051,-0.011,0.004
509,5.09,325,6.5,-16.273,0.058,0.233,-0.051,1.095,0.208,1.297,0.367,-3.418,-1.529,-1.692,-0.3,-22.718,-1.573,4.729,7.342,-0.841,0.154,4.438,-2.809,0.915,0.094,-0.071,0.863,0.052,0.086,0.766,-0.072,0.066,0.719,0.129,-0.05,1.21,0.022,-0.272,0.772,-0.168,0.28,0.664,0.059,0.229,0.762,12.144,40.351,3.868,5.399,-1.425,-28.581,15.295,10.203,6.123,-31.257,21.875,4.809,-29.084,25.18,-16.825,21.167,9.542,4.942,10.044,6.437,-6.597,0.996,-0.09,-0.001,0.008,0.999,0.052,-0.001,0.006,0.997,0.067,0.017,0.026,1.0,0.013,0.015,-0.002,0.991,-0.133,0.02,-0.014,0.997,0.077,0.022,-0.004,0.999,0.052,-0.01,0.004
510,5.1,326,6.52,-16.091,0.568,0.523,-0.047,1.001,0.003,1.383,0.332,-3.454,-0.816,-1.705,-0.337,-23.039,-1.581,4.919,8.231,-0.933,0.044,5.238,-2.748,0.902,-0.116,-0.137,0.818,0.043,0.122,0.778,-0.072,0.05,0.719,-0.18,-0.364,1.78,0.069,-0.312,0.832,-0.184,0.28,0.659,0.068,0.22,0.779,26.63,52.33,0.978,5.835,-0.654,-28.068,12.286,9.729,9.55,-67.971,-0.072,-5.649,-20.997,9.162,-5.622,15.231,7.198,5.654,5.304,7.559,-7.551,0.996,-0.087,0.004,0.008,0.999,0.053,-0.001,0.004,0.997,0.067,0.018,0.027,1.0,0.007,0.015,-0.003,0.991,-0.135,0.02,-0.015,0.997,0.079,0.023,-0.004,0.999,0.053,-0.01,0.003
511,5.11,326,6.52,-15.981,0.736,0.675,-0.112,0.931,-0.149,1.448,0.274,-3.517,0.176,-1.824,-0.473,-23.218,-1.593,5.169,9.321,-0.894,-0.204,6.26,-2.751,0.985,-0.108,-0.132,0.594,-0.001,0.156,0.771,-0.052,0.037,0.723,-0.013,-0.121,1.384,0.11,-0.358,0.828,-0.185,0.285,0.649,0.063,0.211,0.805,21.386,22.033,-8.288,5.582,1.926,-24.617,7.273,8.491,13.383,-95.912,11.814,-16.615,-12.294,6.321,-8.658,7.42,2.29,6.903,-0.892,10.21,-9.642,0.996,-0.086,0.006,0.007,0.999,0.054,-0.001,0.001,0.997,0.068,0.019,0.028,1.0,-0.002,0.016,-0.004,0.99,-0.136,0.02,-0.016,0.997,0.08,0.023,-0.003,0.999,0.053,-0.009,0.002
512,5.12,327,6.54,-15.979,0.502,0.704,-0.205,0.92,-0.227,1.505,0.194,-3.617,2.427,-1.785,-0.405,-23.273,-1.626,5.471,11.596,-0.941,-0.276,8.467,-2.59,0.863,0.089,-0.003,0.764,-0.01,0.084,0.751,-0.01,0.03,0.713,0.058,0.646,-0.415,0.095,-0.356,0.863,-0.179,0.272,0.648,0.049,0.182,0.806,2.965,-6.86,-12.713,4.447,6.289,-19.018,0.669,7.789,17.979,-228.413,-5.302,-0.442,-6.776,4.373,-10.435,-0.043,-3.05,8.187,-7.328,11.86,-11.701,0.996,-0.085,0.005,0.006,0.999,0.054,0.0,0.0,0.997,0.068,0.019,0.029,1.0,-0.021,0.016,-0.004,0.99,-0.137,0.02,-0.017,0.997,0.08,0.023,-0.002,0.999,0.052,-0.008,0.001
513,5.13,327,6.54,-16.091,0.516,0.574,-0.303,0.922,-0.232,1.556,0.095,-3.748,5.283,-1.185,-0.272,-23.173,-1.565,5.746,14.407,-1.475,-0.169,11.209,-1.88,0.567,0.365,-0.16,0.886,-0.001,-0.011,0.76,0.025,0.003,0.705,0.065,0.189,-0.072,-0.002,-0.377,0.983,-0.169,0.254,0.642,0.026,0.167,0.788,-11.027,19.566,-22.254,3.254,11.389,-13.419,-6.274,6.618,21.696,-288.417,-60.624,5.853,4.24,-8.978,-5.044,-6.941,-7.624,9.066,-13.516,11.82,-12.862,0.996,-0.086,0.006,0.003,0.999,0.054,0.001,-0.001,0.997,0.067,0.02,0.031,0.999,-0.046,0.01,-0.003,0.99,-0.137,0.02,-0.017,0.997,0.08,0.022,-0.002,0.999,0.052,-0.007,0.0
514,5.14,328,6.56,-16.0,0.722,0.425,-0.429,0.947,-0.236,1.579,0.006,-3.826,8.696,-1.025,-0.325,-22.84,-1.411,5.928,17.702,-1.59,-0.327,14.449,-1.571,0.495,0.285,-0.315,1.126,-0.003,-0.045,0.79,0.011,-0.115,0.761,-0.062,0.149,0.756,-0.089,-0.406,1.057,-0.145,0.226,0.618,0.027,0.175,0.781,6.185,40.818,-24.724,-1.144,13.53,-14.738,-10.482,1.259,16.609,-344.628,-18.474,-11.999,24.182,-20.618,-2.441,-14.045,-11.115,9.317,-20.685,11.785,-14.28,0.996,-0.086,0.01,0.001,0.999,0.054,0.003,-0.003,0.997,0.066,0.019,0.033,0.997,-0.076,0.009,-0.004,0.991,-0.135,0.018,-0.017,0.997,0.079,0.022,-0.001,0.999,0.05,-0.006,-0.001
515,5.15,328,6.56,-15.535,1.215,0.304,-0.568,0.961,-0.267,1.57,-0.036,-3.822,12.724,-0.794,-0.576,-22.107,-1.23,5.962,21.532,-1.823,-0.634,18.249,-1.116,0.548,-0.047,-0.474,1.259,0.007,-0.065,0.809,-0.007,-0.159,0.758,-0.02,-0.02,1.142,-0.085,-0.415,0.879,-0.129,0.212,0.62,0.028,0.183,0.783,41.859,66.665,-27.484,-5.358,13.119,-20.324,-15.234,-6.463,8.607,-406.097,-26.298,-31.534,60.161,-22.83,3.002,-21.553,-14.16,9.516,-26.317,12.172,-16.944,0.996,-0.082,0.015,-0.002,0.999,0.053,0.004,-0.004,0.997,0.064,0.019,0.033,0.994,-0.111,0.006,-0.006,0.991,-0.13,0.016,-0.017,0.997,0.077,0.021,0.0,0.999,0.048,-0.005,-0.002
