molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
512,5.12,306,6.12,0.272,0.65,-1.004,-1.031,-0.232,-0.19,-0.131,-0.24,0.581,1.047,0.499,0.051,-0.448,-0.595,-0.34,-0.971,-0.636,-0.224,-1.457,0.827,0.234,-0.014,0.005,0.95,-0.013,-0.016,0.961,-0.012,0.001,1.011,-0.001,0.025,0.965,-0.011,0.004,1.055,-0.02,-0.005,1.009,-0.011,-0.025,0.891,-0.176,-0.247,-0.854,0.992,-0.529,-0.646,0.718,0.372,0.027,-0.658,-0.649,0.644,-0.388,-1.355,0.578,0.329,-1.935,-1.038,2.483,-0.257,0.513,1.0,0.003,0.007,-0.007,1.0,-0.001,0.004,-0.004,1.0,0.001,0.001,0.002,1.0,0.009,-0.001,-0.001,1.0,0.0,0.004,-0.001,1.0,0.008,0.006,-0.002,1.0,-0.004,-0.002,-0.004
513,5.13,306,6.12,0.267,0.58,-1.019,-1.017,-0.206,-0.179,-0.151,-0.221,0.589,1.054,0.487,0.047,-0.437,-0.602,-0.335,-0.948,-0.627,-0.236,-1.435,0.809,0.215,-0.01,0.007,0.953,-0.023,-0.013,0.963,-0.02,0.004,1.024,-0.005,0.018,0.96,-0.024,-0.003,1.068,-0.028,-0.011,1.015,0.0,-0.027,0.893,-0.316,-0.163,-0.909,1.206,-1.044,-0.13,0.809,0.191,0.695,-1.211,-0.656,0.547,-0.793,-1.853,0.146,0.745,-2.667,-1.149,3.311,0.338,0.668,1.0,0.003,0.007,-0.007,1.0,-0.001,0.004,-0.004,1.0,0.001,0.002,0.002,1.0,0.009,-0.001,-0.001,1.0,0.0,0.004,-0.001,1.0,0.008,0.005,-0.002,1.0,-0.004,-0.002,-0.004
514,5.14,307,6.14,0.25,0.514,-1.051,-0.996,-0.173,-0.161,-0.161,-0.198,0.608,1.082,0.493,0.046,-0.404,-0.62,-0.324,-0.929,-0.608,-0.25,-1.402,0.798,0.188,-0.01,0.006,0.957,-0.035,-0.019,0.966,-0.022,0.002,1.02,-0.007,0.029,0.962,-0.021,-0.008,1.074,-0.032,-0.017,1.021,0.01,-0.032,0.902,-1.322,0.443,-1.068,1.907,-1.55,0.365,1.053,0.225,2.186,-2.012,-1.476,0.199,-0.469,-2.038,0.098,0.973,-3.735,-1.324,4.596,0.19,1.233,1.0,0.003,0.007,-0.007,1.0,-0.001,0.004,-0.003,1.0,0.001,0.002,0.002,1.0,0.009,-0.001,-0.001,1.0,-0.001,0.004,-0.001,1.0,0.008,0.005,-0.002,1.0,-0.004,-0.002,-0.004
515,5.15,307,6.14,0.2,0.483,-1.087,-0.979,-0.135,-0.138,-0.156,-0.177,0.625,1.116,0.476,0.053,-0.344,-0.616,-0.31,-0.919,-0.582,-0.266,-1.365,0.787,0.153,-0.013,0.002,0.951,-0.041,-0.018,0.971,-0.022,-0.004,1.02,-0.006,0.029,0.969,-0.008,-0.009,1.072,-0.03,-0.012,1.024,0.017,-0.044,0.912,-1.237,0.019,-1.121,2.232,-1.857,0.732,1.314,0.106,2.507,-2.885,-1.666,-0.207,0.079,-1.542,0.416,1.875,-4.456,-1.529,5.925,-0.153,1.831,1.0,0.003,0.007,-0.007,1.0,-0.001,0.004,-0.003,1.0,0.001,0.002,0.002,1.0,0.009,-0.001,-0.001,1.0,-0.001,0.004,-0.001,1.0,0.008,0.005,-0.002,1.0,-0.004,-0.002,-0.004
516,5.16,308,6.16,0.159,0.483,-1.123,-0.969,-0.1,-0.107,-0.157,-0.155,0.639,1.07,0.446,0.064,-0.297,-0.594,-0.293,-0.922,-0.557,-0.285,-1.339,0.772,0.11,-0.027,-0.002,0.952,-0.047,-0.007,0.96,-0.019,0.001,1.007,-0.002,0.011,0.967,0.005,-0.02,1.063,-0.035,-0.018,1.027,0.019,-0.051,0.912,-1.346,-0.037,-1.062,1.829,-2.391,1.08,1.536,-0.292,2.48,-3.459,-1.843,-0.328,0.96,-1.261,0.634,3.148,-4.539,-1.874,6.087,0.111,2.255,1.0,0.002,0.007,-0.008,1.0,0.0,0.004,-0.003,1.0,0.001,0.003,0.002,1.0,0.008,-0.001,-0.001,1.0,-0.001,0.003,-0.001,1.0,0.008,0.005,-0.002,1.0,-0.004,-0.002,-0.003
517,5.17,308,6.16,0.105,0.471,-1.154,-0.972,-0.075,-0.079,-0.171,-0.131,0.648,1.018,0.426,0.067,-0.267,-0.56,-0.274,-0.936,-0.532,-0.302,-1.333,0.749,0.073,-0.027,-0.007,0.951,-0.04,-0.004,0.952,-0.022,0.007,1.003,-0.002,0.007,0.965,0.014,-0.026,1.058,-0.036,-0.024,1.014,0.016,-0.047,0.908,-0.819,-1.304,-1.093,1.419,-3.304,1.115,1.576,-0.759,1.986,-3.064,-2.699,-0.181,1.497,-1.224,0.003,4.253,-4.3,-1.624,5.26,0.937,1.918,1.0,0.002,0.007,-0.008,1.0,0.0,0.004,-0.003,1.0,0.001,0.003,0.002,1.0,0.008,-0.001,-0.001,1.0,-0.001,0.003,-0.001,1.0,0.008,0.005,-0.003,1.0,-0.003,-0.002,-0.003
518,5.18,309,6.18,0.041,0.458,-1.18,-0.971,-0.055,-0.066,-0.194,-0.106,0.663,0.971,0.436,0.074,-0.247,-0.521,-0.266,-0.95,-0.506,-0.31,-1.337,0.714,0.053,-0.021,-0.005,0.95,-0.029,0.0,0.938,-0.018,0.011,0.992,0.007,0.006,0.962,0.013,-0.032,1.057,-0.031,-0.033,1.003,0.012,-0.041,0.885,0.029,-1.892,-0.771,1.464,-4.106,0.375,1.791,-0.988,1.889,-2.739,-2.235,-0.347,1.933,-1.195,0.351,4.577,-4.035,-0.783,4.415,1.734,1.115,1.0,0.002,0.007,-0.008,1.0,0.0,0.004,-0.003,1.0,0.002,0.003,0.003,1.0,0.007,-0.001,-0.001,1.0,-0.001,0.003,-0.001,1.0,0.008,0.004,-0.003,1.0,-0.003,-0.002,-0.003
519,5.19,309,6.18,-0.017,0.419,-1.206,-0.952,-0.061,-0.075,-0.201,-0.066,0.678,0.946,0.464,0.071,-0.226,-0.467,-0.255,-0.955,-0.491,-0.301,-1.33,0.674,0.056,-0.015,-0.012,0.946,-0.015,0.002,0.932,-0.014,0.007,0.983,0.01,0.011,0.958,0.005,-0.038,1.055,-0.028,-0.038,0.991,0.001,-0.037,0.902,0.718,-2.605,-1.048,1.472,-5.357,0.002,1.555,-1.167,1.482,-2.034,-2.426,-0.217,2.349,-1.721,-0.551,3.775,-2.573,0.976,4.582,2.375,0.52,1.0,0.002,0.007,-0.008,1.0,0.0,0.004,-0.003,1.0,0.002,0.003,0.003,1.0,0.007,-0.002,-0.001,1.0,-0.001,0.003,-0.001,1.0,0.008,0.004,-0.003,1.0,-0.003,-0.002,-0.003
520,5.2,310,6.2,-0.03,0.382,-1.232,-0.959,-0.078,-0.102,-0.202,-0.017,0.69,0.912,0.475,0.066,-0.224,-0.395,-0.243,-0.956,-0.479,-0.276,-1.326,0.622,0.078,-0.015,-0.009,0.949,-0.01,-0.002,0.922,-0.013,0.0,0.982,0.02,-0.001,0.956,0.012,-0.031,1.053,-0.012,-0.047,0.996,-0.013,-0.045,0.907,1.669,-2.286,-1.502,0.868,-6.089,-0.155,1.202,-1.035,1.043,-0.69,-1.896,-0.488,3.337,-1.578,-0.945,3.575,-1.44,2.572,3.765,2.627,0.274,1.0,0.001,0.007,-0.008,1.0,0.0,0.004,-0.003,1.0,0.002,0.003,0.003,1.0,0.007,-0.002,-0.001,1.0,-0.001,0.002,-0.001,1.0,0.008,0.004,-0.002,1.0,-0.003,-0.001,-0.003
521,5.21,310,6.2,-0.013,0.371,-1.251,-0.958,-0.133,-0.153,-0.159,0.08,0.699,0.89,0.495,0.063,-0.237,-0.336,-0.237,-0.982,-0.451,-0.232,-1.353,0.56,0.126,-0.02,-0.005,0.943,-0.002,0.002,0.923,-0.009,0.002,0.989,0.008,0.011,0.96,0.003,-0.023,1.061,0.014,-0.002,1.022,-0.022,-0.057,0.907,2.682,-2.246,-1.728,1.376,-5.198,-0.773,0.799,-1.26,0.224,0.197,-1.314,-0.726,4.523,-1.361,-1.06,4.843,-0.19,4.344,3.107,1.825,-0.52,1.0,0.001,0.007,-0.008,1.0,0.0,0.003,-0.003,1.0,0.002,0.003,0.003,1.0,0.007,-0.002,-0.002,1.0,-0.001,0.002,-0.001,1.0,0.009,0.004,-0.002,1.0,-0.003,-0.001,-0.003
522,5.22,311,6.22,0.022,0.331,-1.266,-1.027,-0.179,-0.216,-0.138,0.141,0.709,0.828,0.495,0.042,-0.267,-0.316,-0.218,-1.048,-0.43,-0.18,-1.414,0.522,0.188,-0.01,0.0,0.943,-0.001,-0.006,0.933,-0.01,-0.008,1.009,0.004,0.008,0.956,-0.013,-0.015,1.051,0.058,0.051,1.059,-0.022,-0.061,0.902,3.647,-2.291,-1.556,2.518,-4.879,-1.064,0.834,-1.519,-0.085,0.609,-0.876,-0.774,6.157,-2.445,-2.839,4.997,0.991,5.239,3.583,0.256,-0.921,1.0,0.002,0.006,-0.008,1.0,0.0,0.002,-0.003,1.0,0.001,0.003,0.003,1.0,0.006,-0.002,-0.002,1.0,-0.001,0.002,-0.001,1.0,0.009,0.004,-0.002,1.0,-0.003,-0.001,-0.003
523,5.23,311,6.22,0.105,0.303,-1.283,-1.045,-0.229,-0.263,-0.112,0.163,0.713,0.776,0.482,0.019,-0.313,-0.321,-0.197,-1.069,-0.437,-0.138,-1.422,0.528,0.239,-0.003,0.012,0.954,-0.015,-0.027,0.947,-0.005,-0.019,1.022,-0.004,0.014,0.96,-0.015,-0.001,1.048,0.093,0.061,1.044,-0.018,-0.045,0.905,3.767,-2.407,-1.632,3.533,-5.586,-0.438,1.159,-1.85,0.037,0.225,-1.603,-0.561,5.817,-2.896,-2.931,0.865,3.919,4.138,4.557,-1.513,-0.915,1.0,0.002,0.006,-0.008,1.0,0.0,0.002,-0.003,1.0,0.001,0.003,0.003,1.0,0.006,-0.002,-0.002,1.0,0.0,0.002,-0.001,1.0,0.009,0.004,-0.001,1.0,-0.003,-0.001,-0.003
524,5.24,312,6.24,0.133,0.269,-1.298,-1.0,-0.307,-0.308,-0.083,0.202,0.715,0.742,0.484,0.015,-0.325,-0.333,-0.192,-1.036,-0.459,-0.094,-1.35,0.544,0.282,-0.002,-0.003,0.952,-0.02,-0.05,0.965,-0.008,-0.022,1.033,-0.021,0.022,0.966,-0.043,-0.006,1.058,0.083,0.042,1.03,-0.025,-0.015,0.897,3.142,-2.275,-1.595,4.542,-6.751,-0.159,1.77,-1.973,-0.008,0.469,-1.753,0.011,5.546,-1.765,-0.427,-4.175,5.47,4.269,5.042,-2.802,0.051,1.0,0.002,0.005,-0.009,1.0,0.0,0.001,-0.003,1.0,0.001,0.003,0.003,1.0,0.007,-0.002,-0.002,1.0,0.0,0.002,-0.002,1.0,0.009,0.004,-0.001,1.0,-0.003,-0.001,-0.003
525,5.25,312,6.24,0.145,0.232,-1.319,-0.883,-0.384,-0.358,-0.052,0.263,0.722,0.685,0.563,0.04,-0.32,-0.358,-0.211,-0.942,-0.469,-0.046,-1.185,0.553,0.318,-0.01,0.004,0.958,-0.022,-0.068,0.989,-0.013,-0.014,1.033,0.013,0.015,0.96,-0.043,0.013,1.047,0.066,0.021,1.034,-0.039,0.014,0.89,2.536,-1.452,-1.5,5.655,-7.638,-0.186,2.356,-1.967,0.582,-0.138,-1.947,0.381,5.494,-0.688,3.002,-9.547,4.505,4.689,5.605,-2.976,1.067,1.0,0.002,0.005,-0.009,1.0,0.001,0.001,-0.003,1.0,0.001,0.003,0.003,1.0,0.007,-0.003,-0.002,1.0,0.001,0.002,-0.001,1.0,0.008,0.004,0.0,1.0,-0.002,-0.001,-0.003
526,5.26,313,6.26,0.166,0.18,-1.35,-0.757,-0.469,-0.383,-0.028,0.348,0.73,0.638,0.589,0.078,-0.306,-0.381,-0.237,-0.838,-0.469,-0.011,-1.009,0.552,0.332,-0.005,0.004,0.957,0.002,-0.068,0.984,-0.017,-0.016,1.033,-0.012,0.028,0.969,-0.052,0.02,1.052,0.037,0.021,1.023,-0.041,0.047,0.897,2.338,-1.907,-1.415,5.713,-8.481,0.852,2.816,-1.953,1.681,-1.073,-2.854,0.802,4.62,-0.877,4.58,-10.745,3.389,3.339,4.603,-2.159,1.892,1.0,0.002,0.005,-0.009,1.0,0.001,0.0,-0.003,1.0,0.001,0.003,0.003,1.0,0.007,-0.003,-0.002,1.0,0.001,0.003,-0.001,1.0,0.007,0.004,0.0,1.0,-0.001,-0.001,-0.003
527,5.27,313,6.26,0.167,0.128,-1.392,-0.657,-0.572,-0.385,-0.009,0.451,0.739,0.603,0.623,0.112,-0.296,-0.389,-0.256,-0.764,-0.473,0.015,-0.874,0.55,0.329,-0.001,0.003,0.958,0.024,-0.048,0.983,-0.009,-0.001,1.015,0.002,0.025,0.964,-0.037,0.014,1.061,0.002,0.022,1.029,-0.032,0.044,0.892,1.835,-1.425,-0.885,5.836,-8.337,2.425,3.206,-2.184,3.314,-1.579,-2.743,1.418,4.06,-1.837,4.808,-9.359,3.22,2.535,3.398,-1.381,2.861,1.0,0.002,0.004,-0.009,1.0,0.001,-0.001,-0.003,1.0,0.001,0.003,0.003,1.0,0.007,-0.003,-0.001,1.0,0.002,0.003,0.0,1.0,0.007,0.004,0.0,1.0,-0.001,-0.001,-0.003
528,5.28,314,6.28,0.168,0.128,-1.444,-0.554,-0.689,-0.357,0.012,0.501,0.741,0.53,0.678,0.138,-0.306,-0.363,-0.252,-0.701,-0.497,0.026,-0.756,0.559,0.296,0.007,0.005,0.956,0.043,-0.02,0.973,-0.001,-0.003,1.012,0.011,0.017,0.965,-0.033,0.027,1.051,-0.015,0.035,1.033,-0.028,0.021,0.895,1.722,-0.788,-1.249,5.611,-6.257,3.795,4.104,-1.77,4.055,-2.76,-3.771,1.333,4.216,-3.682,3.896,-9.593,1.416,1.031,3.392,-1.182,4.338,1.0,0.003,0.004,-0.009,1.0,0.001,-0.002,-0.003,1.0,0.001,0.003,0.004,1.0,0.007,-0.003,-0.001,1.0,0.002,0.003,0.0,1.0,0.006,0.004,0.0,1.0,0.0,-0.001,-0.002
529,5.29,314,6.28,0.148,0.203,-1.492,-0.44,-0.749,-0.308,0.042,0.524,0.731,0.426,0.653,0.157,-0.325,-0.311,-0.234,-0.635,-0.486,0.026,-0.647,0.522,0.238,-0.02,-0.005,0.942,0.057,0.006,0.958,0.003,-0.004,0.995,-0.009,0.011,0.965,-0.022,0.019,1.05,-0.007,0.04,1.03,-0.034,0.005,0.894,1.966,-0.107,-0.97,4.687,-3.65,4.726,3.885,-1.982,3.727,-3.682,-3.541,2.092,3.953,-5.243,3.952,-10.008,-0.86,-0.082,3.714,-0.789,5.734,1.0,0.003,0.004,-0.009,1.0,0.002,-0.002,-0.002,1.0,0.001,0.002,0.004,1.0,0.006,-0.003,-0.001,1.0,0.003,0.002,0.0,1.0,0.006,0.004,0.0,1.0,0.0,0.0,-0.002
530,5.3,315,6.3,0.11,0.26,-1.545,-0.32,-0.781,-0.239,0.063,0.53,0.714,0.328,0.655,0.163,-0.31,-0.265,-0.216,-0.569,-0.462,0.015,-0.543,0.478,0.156,-0.017,-0.019,0.957,0.054,0.033,0.941,0.005,0.0,0.992,-0.015,-0.005,0.95,-0.02,0.002,1.042,0.001,0.041,1.046,-0.035,-0.002,0.885,2.435,-0.397,-1.257,3.545,-2.554,5.653,4.097,-1.601,3.985,-5.456,-5.29,4.664,2.967,-5.836,5.171,-9.912,-1.249,-1.218,3.861,-1.369,6.934,1.0,0.003,0.004,-0.009,1.0,0.002,-0.003,-0.002,1.0,0.002,0.002,0.004,1.0,0.006,-0.004,-0.001,1.0,0.003,0.002,0.001,1.0,0.005,0.004,0.0,1.0,0.0,0.0,-0.001
531,5.31,315,6.3,0.08,0.297,-1.593,-0.205,-0.784,-0.162,0.075,0.522,0.704,0.255,0.657,0.188,-0.28,-0.167,-0.201,-0.501,-0.427,-0.005,-0.431,0.435,0.055,-0.006,-0.006,0.961,0.036,0.052,0.945,0.017,0.0,0.987,0.045,-0.002,0.968,-0.004,0.005,1.022,0.03,0.063,1.064,-0.019,-0.001,0.885,3.69,-0.39,-0.122,1.824,-1.971,5.62,3.83,-1.345,4.631,-4.677,-5.928,4.139,3.621,-6.293,6.548,-9.504,-1.523,-2.072,4.767,-2.662,7.996,1.0,0.003,0.004,-0.009,1.0,0.003,-0.003,-0.001,1.0,0.002,0.001,0.005,1.0,0.005,-0.004,0.0,1.0,0.003,0.001,0.001,1.0,0.004,0.004,0.0,1.0,0.001,0.0,0.0
532,5.32,316,6.32,0.099,0.332,-1.639,-0.105,-0.773,-0.09,0.075,0.502,0.702,0.217,0.613,0.19,-0.219,-0.119,-0.17,-0.448,-0.391,-0.033,-0.313,0.403,-0.061,-0.002,0.036,0.946,0.042,0.054,0.946,0.051,0.014,0.984,-0.002,0.014,0.952,-0.019,-0.017,1.029,0.044,0.084,1.074,-0.016,0.005,0.878,3.233,-0.163,-0.502,1.925,-0.383,4.294,3.961,-1.104,4.083,-4.664,-3.923,5.517,3.06,-7.12,5.634,-8.117,-1.556,-2.893,5.601,-3.706,8.719,1.0,0.003,0.004,-0.009,1.0,0.003,-0.003,-0.001,1.0,0.002,0.001,0.005,1.0,0.005,-0.004,0.0,1.0,0.003,0.001,0.002,1.0,0.004,0.003,0.0,1.0,0.001,0.0,0.0
533,5.33,316,6.32,0.113,0.363,-1.67,-0.003,-0.78,-0.031,0.064,0.486,0.693,0.12,0.54,0.219,-0.196,-0.055,-0.155,-0.388,-0.377,-0.056,-0.187,0.413,-0.179,-0.001,0.029,0.936,0.052,0.065,0.944,0.054,0.032,0.974,-0.012,-0.001,0.938,0.004,0.009,1.012,0.045,0.101,1.091,-0.029,0.017,0.875,3.262,0.356,-0.462,1.46,-0.038,3.525,3.63,-0.781,2.668,-3.655,-4.599,5.066,2.84,-5.705,7.773,-9.0,0.247,-2.382,5.037,-5.52,9.344,1.0,0.004,0.004,-0.009,1.0,0.003,-0.004,-0.001,1.0,0.003,0.001,0.005,1.0,0.005,-0.005,0.001,1.0,0.003,0.0,0.002,1.0,0.003,0.003,0.0,1.0,0.002,0.0,0.001
534,5.34,317,6.34,0.081,0.377,-1.69,0.134,-0.811,0.017,0.061,0.485,0.662,0.056,0.536,0.26,-0.13,-0.028,-0.154,-0.285,-0.376,-0.067,-0.021,0.462,-0.285,0.0,-0.001,0.944,0.075,0.071,0.936,0.047,0.027,0.984,0.015,-0.013,0.955,0.012,-0.004,1.036,0.028,0.098,1.088,-0.025,0.032,0.887,2.996,0.533,-1.542,1.043,-0.645,3.51,2.223,-0.139,0.384,-3.398,-6.149,5.285,1.937,-4.994,9.332,-13.48,1.18,-1.197,3.735,-7.255,9.403,1.0,0.004,0.004,-0.009,1.0,0.004,-0.004,0.0,1.0,0.003,0.0,0.005,1.0,0.004,-0.005,0.001,1.0,0.003,-0.001,0.003,1.0,0.002,0.003,-0.001,1.0,0.002,-0.001,0.002
535,5.35,317,6.34,0.118,0.424,-1.711,0.287,-0.86,0.045,0.051,0.498,0.626,-0.024,0.543,0.29,-0.094,-0.044,-0.158,-0.157,-0.392,-0.06,0.177,0.57,-0.363,-0.015,0.029,0.958,0.089,0.079,0.938,0.03,0.031,0.983,0.019,0.001,0.964,0.033,0.028,1.034,0.008,0.102,1.083,0.006,0.036,0.888,3.763,1.655,-2.332,0.182,-0.747,3.317,1.297,0.62,-0.235,-2.598,-5.601,5.699,1.295,-4.826,8.691,-16.241,2.108,0.531,3.482,-8.827,8.274,1.0,0.004,0.004,-0.01,1.0,0.004,-0.004,0.0,1.0,0.003,0.0,0.005,1.0,0.004,-0.006,0.001,1.0,0.004,-0.001,0.004,1.0,0.001,0.003,-0.001,1.0,0.003,-0.002,0.003
536,5.36,318,6.36,0.084,0.446,-1.717,0.454,-0.896,0.044,0.04,0.518,0.598,-0.093,0.549,0.328,-0.052,-0.088,-0.196,-0.019,-0.415,-0.032,0.381,0.706,-0.401,-0.034,0.003,0.909,0.075,0.089,0.961,0.009,0.045,1.011,0.021,-0.002,0.954,0.042,0.025,1.046,-0.011,0.093,1.091,0.041,0.051,0.892,1.31,-0.566,-0.67,0.308,0.886,2.625,0.746,1.502,-0.12,-2.092,-5.139,6.371,1.008,-3.828,10.201,-17.237,2.168,2.714,3.946,-9.116,6.459,1.0,0.004,0.004,-0.01,1.0,0.004,-0.004,0.0,1.0,0.004,0.0,0.005,1.0,0.003,-0.007,0.002,1.0,0.004,-0.002,0.005,1.0,0.0,0.004,0.0,1.0,0.003,-0.003,0.003
537,5.37,318,6.36,0.074,0.481,-1.738,0.656,-0.877,0.018,0.045,0.5,0.588,-0.126,0.56,0.348,-0.025,-0.136,-0.227,0.137,-0.434,0.016,0.604,0.836,-0.409,-0.023,0.019,0.972,0.019,0.083,0.989,-0.004,0.048,1.019,0.02,0.016,0.963,0.026,0.046,1.032,-0.032,0.095,1.091,0.062,0.071,0.896,1.0,2.702,-0.987,1.26,4.198,1.983,0.655,1.635,1.009,-1.985,-5.267,6.578,0.937,-4.597,8.564,-18.923,1.019,4.621,4.071,-8.857,5.372,1.0,0.005,0.005,-0.01,1.0,0.005,-0.004,0.0,1.0,0.004,0.0,0.005,1.0,0.003,-0.007,0.003,1.0,0.004,-0.002,0.006,1.0,-0.001,0.004,0.0,1.0,0.004,-0.004,0.004
538,5.38,319,6.38,0.067,0.406,-1.775,0.903,-0.783,-0.004,0.047,0.433,0.603,-0.184,0.561,0.354,0.006,-0.164,-0.251,0.343,-0.439,0.059,0.869,0.941,-0.423,-0.002,0.016,0.942,-0.034,0.064,0.998,-0.013,0.05,1.009,0.026,0.001,0.962,0.037,0.049,1.032,-0.033,0.086,1.066,0.075,0.078,0.885,1.004,-1.61,-0.397,1.371,8.019,1.895,0.708,2.346,3.356,-1.561,-4.26,7.181,0.029,-5.043,7.796,-23.89,-0.339,4.12,3.42,-7.55,5.485,1.0,0.005,0.004,-0.01,1.0,0.005,-0.003,0.0,1.0,0.004,0.001,0.006,1.0,0.003,-0.008,0.003,1.0,0.005,-0.003,0.006,1.0,-0.003,0.004,0.001,1.0,0.005,-0.004,0.004
539,5.39,319,6.38,0.035,0.337,-1.822,1.148,-0.656,-0.02,0.029,0.353,0.629,-0.213,0.559,0.356,0.036,-0.166,-0.264,0.572,-0.436,0.103,1.15,1.011,-0.44,-0.008,0.01,0.955,-0.052,0.047,0.963,-0.018,0.045,0.992,0.041,0.013,0.959,0.037,0.055,1.034,-0.032,0.082,1.055,0.066,0.085,0.875,-0.021,0.927,0.54,-0.21,9.507,2.687,0.331,2.922,5.262,-1.482,-3.532,6.909,-0.666,-5.149,7.159,-26.216,-1.206,4.246,2.518,-5.212,5.808,1.0,0.005,0.004,-0.01,1.0,0.005,-0.002,0.001,1.0,0.005,0.001,0.006,1.0,0.003,-0.008,0.004,1.0,0.005,-0.004,0.007,1.0,-0.005,0.004,0.001,1.0,0.005,-0.005,0.005
540,5.4,320,6.4,-0.001,0.32,-1.881,1.385,-0.55,-0.013,0.011,0.317,0.643,-0.216,0.54,0.358,0.079,-0.148,-0.274,0.804,-0.417,0.14,1.434,1.044,-0.459,-0.021,0.003,0.947,-0.052,0.052,0.938,-0.028,0.04,0.987,0.026,0.018,0.959,0.048,0.048,1.039,-0.02,0.071,1.051,0.063,0.089,0.882,0.201,0.488,-0.155,-1.489,6.15,4.271,-0.11,3.035,5.743,-1.943,-2.988,6.208,-1.366,-4.362,6.368,-26.61,-2.316,3.457,2.407,-3.154,5.362,1.0,0.005,0.004,-0.01,1.0,0.005,-0.001,0.001,1.0,0.005,0.002,0.007,1.0,0.003,-0.009,0.004,1.0,0.005,-0.004,0.007,1.0,-0.007,0.004,0.001,1.0,0.005,-0.005,0.005
541,5.41,320,6.4,-0.029,0.294,-1.933,1.614,-0.479,0.018,-0.01,0.319,0.64,-0.214,0.516,0.358,0.129,-0.138,-0.285,1.037,-0.39,0.165,1.726,1.062,-0.479,-0.025,-0.005,0.939,-0.053,0.069,0.919,-0.03,0.038,0.974,0.018,0.008,0.952,0.043,0.065,1.03,-0.019,0.055,1.044,0.06,0.097,0.891,0.918,-0.437,-0.015,-3.075,2.295,5.599,-0.969,2.443,5.204,-2.461,-2.163,5.423,-2.225,-3.588,5.412,-26.764,-3.192,2.358,2.846,-2.672,4.385,1.0,0.005,0.005,-0.01,1.0,0.005,-0.001,0.001,1.0,0.005,0.002,0.007,1.0,0.003,-0.009,0.005,1.0,0.005,-0.005,0.008,1.0,-0.009,0.003,0.001,1.0,0.006,-0.006,0.005
