molab_frame,molab_time,video_frame,video_time,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
546,5.46,358,7.16,-0.228,0.476,0.015,-1.127,0.763,0.136,0.932,0.862,-0.134,-0.184,1.117,0.048,-1.108,-0.188,-1.606,-1.446,0.674,0.563,0.378,0.349,0.866,0.006,-0.031,1.018,-0.009,-0.015,0.977,-0.019,0.023,0.952,0.033,-0.018,0.962,0.022,-0.009,0.896,0.015,-0.048,0.96,0.02,-0.017,1.062,2.575,-1.607,1.45,2.631,-2.775,2.038,-1.196,0.632,0.295,-3.158,-8.729,1.788,1.4,-2.273,5.522,0.87,0.837,3.035,2.712,-1.931,2.485,1.0,-0.001,0.003,0.006,1.0,0.01,-0.007,0.001,1.0,0.007,0.011,0.005,1.0,-0.005,-0.018,0.007,1.0,0.0,-0.005,0.015,1.0,-0.003,-0.001,0.006,1.0,-0.003,-0.008,0.008
547,5.47,358,7.16,-0.251,0.45,-0.011,-1.111,0.759,0.147,0.931,0.88,-0.133,-0.185,1.207,0.063,-1.104,-0.144,-1.644,-1.451,0.662,0.582,0.364,0.326,0.882,0.005,-0.032,1.022,-0.01,-0.005,0.975,-0.006,0.021,0.97,0.037,-0.005,0.966,0.021,-0.018,0.898,0.016,-0.043,0.963,0.019,-0.019,1.066,3.182,-2.005,0.422,0.869,-1.985,1.194,-1.506,1.54,0.409,-2.884,-9.022,2.079,1.502,-2.107,4.995,1.02,0.462,3.048,3.535,-1.297,3.406,1.0,-0.001,0.003,0.006,1.0,0.01,-0.007,0.001,1.0,0.007,0.011,0.005,1.0,-0.005,-0.019,0.007,1.0,0.0,-0.005,0.016,1.0,-0.003,-0.001,0.006,1.0,-0.003,-0.008,0.008
548,5.48,359,7.18,-0.28,0.416,-0.045,-1.091,0.759,0.158,0.922,0.913,-0.128,-0.207,1.249,0.09,-1.093,-0.11,-1.682,-1.451,0.653,0.599,0.333,0.321,0.885,0.009,-0.026,1.023,-0.003,-0.01,0.97,0.005,0.019,0.955,0.032,0.003,0.969,0.022,-0.032,0.891,0.016,-0.046,0.971,0.028,-0.016,1.066,3.74,-2.381,-0.539,0.979,-1.666,1.051,-0.766,2.417,-0.025,-3.31,-8.312,1.852,2.152,-2.178,4.768,1.254,0.249,2.789,4.339,-0.333,4.422,1.0,-0.001,0.003,0.006,1.0,0.01,-0.007,0.001,1.0,0.007,0.011,0.005,1.0,-0.005,-0.019,0.007,1.0,0.0,-0.006,0.016,1.0,-0.003,-0.001,0.006,1.0,-0.003,-0.009,0.008
549,5.49,359,7.18,-0.314,0.385,-0.08,-1.056,0.764,0.167,0.932,0.968,-0.124,-0.28,1.324,0.117,-1.062,-0.08,-1.716,-1.439,0.65,0.615,0.301,0.315,0.885,0.002,-0.019,1.021,-0.006,-0.022,0.973,-0.017,0.022,0.956,0.051,-0.014,0.959,0.022,-0.037,0.891,0.013,-0.05,0.973,0.032,-0.017,1.071,4.386,-2.597,-1.047,-0.303,-1.894,0.964,-0.878,3.217,-0.636,-3.126,-7.105,1.743,2.882,-2.326,4.383,1.048,0.096,2.47,5.076,-0.126,4.312,1.0,-0.001,0.002,0.006,1.0,0.009,-0.007,0.001,1.0,0.007,0.011,0.005,1.0,-0.005,-0.02,0.008,1.0,0.0,-0.006,0.016,1.0,-0.003,-0.001,0.007,1.0,-0.003,-0.009,0.009
550,5.5,360,7.2,-0.351,0.363,-0.111,-0.988,0.778,0.175,0.88,1.053,-0.122,-0.341,1.408,0.135,-0.996,-0.068,-1.748,-1.394,0.661,0.628,0.262,0.311,0.889,-0.005,-0.008,1.02,0.005,-0.018,0.979,-0.024,0.011,0.966,0.052,-0.004,0.972,0.013,-0.052,0.9,0.009,-0.049,0.962,0.034,-0.023,1.069,4.787,-2.467,-0.908,-3.479,-2.168,0.826,-1.298,3.679,-0.661,-3.665,-7.466,1.951,3.174,-2.544,3.977,1.06,0.287,2.125,6.356,0.016,3.592,1.0,-0.001,0.002,0.006,1.0,0.009,-0.007,0.001,1.0,0.007,0.011,0.005,1.0,-0.005,-0.021,0.008,1.0,0.0,-0.006,0.017,1.0,-0.004,-0.001,0.007,1.0,-0.002,-0.009,0.009
551,5.51,360,7.2,-0.416,0.368,-0.126,-0.896,0.798,0.187,0.822,1.122,-0.136,-0.455,1.447,0.15,-0.905,-0.059,-1.771,-1.327,0.686,0.631,0.222,0.3,0.892,-0.016,-0.008,1.017,0.011,-0.013,0.982,-0.027,0.013,0.983,0.041,-0.013,0.98,0.009,-0.056,0.908,0.008,-0.036,0.955,0.022,-0.011,1.065,5.613,-2.001,0.149,-5.775,-2.286,1.294,-1.298,4.498,-1.316,-4.316,-6.762,1.752,3.205,-2.927,3.545,0.82,1.162,1.578,6.88,-0.067,3.201,1.0,0.0,0.002,0.006,1.0,0.008,-0.007,0.002,1.0,0.007,0.012,0.005,1.0,-0.006,-0.022,0.008,1.0,0.0,-0.006,0.017,1.0,-0.004,-0.001,0.007,1.0,-0.002,-0.009,0.009
552,5.52,361,7.22,-0.469,0.35,-0.124,-0.782,0.828,0.207,0.763,1.165,-0.162,-0.562,1.492,0.16,-0.794,-0.064,-1.782,-1.238,0.729,0.622,0.168,0.264,0.899,-0.008,-0.012,1.012,0.015,-0.007,0.975,-0.018,0.003,0.964,0.031,-0.018,0.965,0.001,-0.054,0.907,0.008,-0.028,0.951,0.008,-0.025,1.07,6.112,-1.466,1.441,-7.987,-2.695,2.167,-0.052,5.42,-1.115,-3.803,-6.347,1.482,2.986,-3.159,3.219,0.825,2.34,1.218,7.998,-0.505,2.435,1.0,0.0,0.002,0.006,1.0,0.007,-0.007,0.002,1.0,0.007,0.012,0.005,1.0,-0.006,-0.022,0.008,1.0,0.0,-0.007,0.017,1.0,-0.004,-0.001,0.007,1.0,-0.002,-0.009,0.009
553,5.53,361,7.22,-0.53,0.314,-0.108,-0.663,0.851,0.246,0.769,1.232,-0.208,-0.654,1.545,0.166,-0.679,-0.07,-1.775,-1.145,0.783,0.593,0.104,0.225,0.893,-0.006,-0.007,1.003,0.012,-0.004,0.986,-0.024,0.016,0.937,0.027,-0.01,0.96,-0.018,-0.045,0.904,0.002,-0.019,0.942,0.014,-0.009,1.053,6.779,-1.206,2.667,-8.513,-2.819,3.983,0.65,5.348,-1.897,-3.695,-6.439,3.385,2.375,-3.653,3.227,0.81,3.2,1.058,8.425,-0.057,3.768,1.0,0.0,0.002,0.006,1.0,0.006,-0.007,0.002,1.0,0.007,0.013,0.004,1.0,-0.007,-0.022,0.008,1.0,0.0,-0.007,0.018,1.0,-0.004,-0.001,0.007,1.0,-0.001,-0.009,0.01
554,5.54,362,7.24,-0.589,0.267,-0.092,-0.548,0.86,0.298,0.7,1.31,-0.244,-0.744,1.641,0.191,-0.561,-0.066,-1.758,-1.053,0.821,0.55,0.033,0.184,0.884,-0.003,-0.011,0.994,-0.002,-0.005,0.988,-0.025,0.009,0.954,0.03,-0.005,0.979,-0.028,-0.023,0.893,0.002,-0.013,0.941,-0.009,-0.016,1.055,6.933,-1.443,2.524,-9.175,-3.288,5.342,-0.064,5.983,-1.069,-3.416,-9.648,2.294,1.867,-4.244,3.691,0.964,3.517,0.98,8.785,-0.148,4.623,1.0,0.001,0.002,0.006,1.0,0.005,-0.008,0.003,1.0,0.007,0.014,0.004,1.0,-0.007,-0.023,0.009,1.0,0.0,-0.007,0.018,1.0,-0.004,0.0,0.007,1.0,0.0,-0.009,0.01
555,5.55,362,7.24,-0.604,0.184,-0.081,-0.467,0.861,0.356,0.634,1.38,-0.274,-0.9,1.735,0.21,-0.471,-0.053,-1.737,-0.949,0.885,0.501,-0.063,0.145,0.875,-0.001,-0.014,0.992,-0.007,0.02,0.992,-0.021,-0.001,0.947,0.04,-0.021,0.961,-0.041,-0.014,0.879,-0.005,-0.006,0.941,0.004,0.005,1.04,7.246,-1.475,2.212,-9.572,-3.178,6.062,0.455,5.874,-0.807,-2.023,-8.573,2.767,1.727,-4.843,3.8,0.889,3.036,1.121,9.034,-0.52,4.713,1.0,0.001,0.002,0.007,1.0,0.004,-0.008,0.003,1.0,0.006,0.014,0.004,1.0,-0.007,-0.024,0.009,1.0,0.0,-0.007,0.018,1.0,-0.004,0.0,0.007,1.0,0.0,-0.008,0.011
556,5.56,363,7.26,-0.66,0.098,-0.083,-0.371,0.855,0.417,0.57,1.464,-0.295,-0.992,1.873,0.236,-0.356,-0.029,-1.714,-0.868,0.932,0.454,-0.125,0.101,0.859,0.005,-0.017,0.996,-0.014,0.016,0.993,-0.024,0.005,0.941,0.052,-0.01,0.957,-0.041,0.006,0.879,-0.008,-0.013,0.935,-0.006,-0.005,1.044,7.119,-1.76,1.22,-10.488,-2.661,6.248,0.905,6.25,-0.847,-2.534,-8.214,3.227,1.465,-5.246,4.011,0.286,2.429,1.419,8.908,-0.68,5.558,1.0,0.001,0.002,0.007,1.0,0.003,-0.007,0.004,1.0,0.006,0.014,0.004,1.0,-0.007,-0.025,0.009,1.0,0.0,-0.007,0.019,1.0,-0.004,0.001,0.007,1.0,0.001,-0.008,0.011
557,5.57,363,7.26,-0.727,0.004,-0.095,-0.279,0.848,0.47,0.534,1.61,-0.304,-1.138,1.945,0.268,-0.234,0.009,-1.706,-0.792,0.973,0.413,-0.204,0.056,0.851,0.0,-0.001,0.993,-0.016,0.04,0.991,-0.038,0.011,0.929,0.045,-0.015,0.964,-0.04,0.027,0.874,-0.008,-0.011,0.934,0.001,0.012,1.033,7.456,-2.271,0.086,-11.766,-1.5,5.459,1.496,6.595,-0.71,-2.886,-9.117,2.176,1.216,-6.17,4.582,-0.231,1.721,1.289,8.943,-1.396,5.397,1.0,0.002,0.001,0.007,1.0,0.002,-0.007,0.004,1.0,0.006,0.015,0.004,1.0,-0.008,-0.025,0.009,1.0,0.0,-0.008,0.019,1.0,-0.005,0.001,0.008,1.0,0.002,-0.008,0.012
558,5.58,364,7.28,-0.801,-0.08,-0.114,-0.143,0.837,0.482,0.537,1.707,-0.323,-1.289,2.039,0.302,-0.069,0.068,-1.741,-0.685,1.001,0.408,-0.271,-0.004,0.843,0.005,-0.008,1.012,0.004,0.11,0.979,-0.019,0.065,0.978,0.049,-0.029,0.944,-0.035,0.036,0.873,-0.01,-0.015,0.944,-0.001,0.005,1.032,7.552,-2.467,-1.046,-16.934,0.854,1.474,1.718,5.992,-2.781,-1.9,-7.768,2.337,0.84,-7.504,4.916,-0.606,1.261,0.913,9.426,-1.998,5.707,1.0,0.002,0.001,0.007,1.0,0.001,-0.007,0.004,1.0,0.007,0.016,0.004,1.0,-0.008,-0.026,0.009,1.0,0.0,-0.008,0.019,1.0,-0.005,0.001,0.008,1.0,0.003,-0.008,0.012
559,5.59,364,7.28,-0.918,-0.169,-0.137,0.282,0.788,0.384,0.462,1.777,-0.324,-1.402,2.098,0.331,0.391,0.183,-1.884,-0.289,0.979,0.504,-0.355,-0.064,0.838,0.02,0.009,1.009,0.016,0.141,0.971,0.017,-0.018,0.898,0.048,-0.015,0.96,-0.028,0.048,0.862,-0.009,-0.017,0.954,0.006,0.018,1.025,8.255,-2.305,-1.963,-45.882,5.276,-9.109,3.414,4.199,-1.947,-1.513,-9.03,2.939,0.731,-8.696,5.219,-0.086,0.975,0.398,8.94,-2.416,5.819,1.0,0.003,0.0,0.006,1.0,-0.002,-0.007,0.003,1.0,0.007,0.016,0.004,1.0,-0.008,-0.026,0.01,1.0,0.001,-0.008,0.02,1.0,-0.005,0.002,0.008,1.0,0.004,-0.008,0.013
560,5.6,365,7.3,-1.031,-0.196,-0.174,0.76,0.724,0.317,0.367,1.93,-0.31,-1.558,2.142,0.355,0.909,0.326,-1.999,0.177,0.886,0.563,-0.436,-0.11,0.845,0.017,0.017,1.005,-0.002,0.047,1.013,-0.127,0.012,0.988,0.048,-0.019,0.95,-0.022,0.058,0.869,0.009,-0.016,0.953,0.011,0.034,1.018,8.437,-2.481,-3.975,-51.061,5.595,-6.087,0.889,6.42,-2.508,-0.481,-9.272,2.068,0.853,-9.732,5.348,0.569,0.323,-0.239,8.524,-3.676,4.655,1.0,0.004,0.0,0.006,1.0,-0.007,-0.006,0.003,1.0,0.007,0.017,0.004,1.0,-0.008,-0.027,0.01,1.0,0.001,-0.009,0.02,1.0,-0.005,0.001,0.008,1.0,0.005,-0.008,0.013
561,5.61,365,7.3,-1.102,-0.214,-0.213,1.229,0.627,0.221,0.266,2.078,-0.252,-1.683,2.216,0.371,1.419,0.511,-2.147,0.665,0.744,0.643,-0.511,-0.162,0.859,0.025,0.012,1.018,0.001,-0.011,1.001,-0.074,-0.008,0.99,0.067,-0.017,0.949,-0.018,0.055,0.867,0.014,-0.013,0.946,0.014,0.026,1.032,8.577,-2.597,-4.882,-47.553,6.582,-9.098,0.764,5.736,1.11,-0.847,-7.673,2.642,0.899,-10.793,5.546,2.602,-0.891,-1.007,7.951,-4.06,4.321,1.0,0.005,-0.001,0.006,1.0,-0.011,-0.005,0.002,1.0,0.007,0.017,0.004,1.0,-0.008,-0.028,0.01,1.0,0.001,-0.01,0.021,1.0,-0.005,0.001,0.008,1.0,0.006,-0.008,0.013
562,5.62,366,7.32,-1.16,-0.207,-0.237,1.681,0.549,0.106,0.178,2.135,-0.222,-1.818,2.289,0.394,1.923,0.685,-2.312,1.174,0.624,0.733,-0.575,-0.228,0.878,0.008,0.025,1.011,0.005,0.008,0.981,0.027,0.048,0.925,0.066,-0.016,0.967,-0.008,0.055,0.87,0.013,-0.004,0.943,0.01,0.025,1.042,8.447,-2.378,-4.606,-48.507,7.325,-10.986,1.22,4.898,-1.653,-2.392,-6.97,1.2,1.68,-11.423,5.309,4.594,-1.124,-2.117,8.226,-4.743,3.466,1.0,0.006,-0.001,0.005,1.0,-0.015,-0.005,0.001,1.0,0.007,0.018,0.004,0.999,-0.009,-0.029,0.01,1.0,0.002,-0.011,0.021,1.0,-0.004,0.001,0.007,1.0,0.007,-0.009,0.014
563,5.63,366,7.32,-1.194,-0.228,-0.243,2.098,0.464,-0.026,0.09,2.215,-0.201,-1.986,2.313,0.416,2.404,0.879,-2.497,1.662,0.521,0.829,-0.637,-0.281,0.903,0.026,0.03,0.998,0.006,0.025,0.991,0.018,0.043,0.954,0.066,-0.029,0.961,0.002,0.049,0.88,0.016,0.009,0.948,0.023,0.035,1.04,8.339,-1.572,-3.951,-45.189,8.303,-12.809,0.118,6.747,-1.793,-2.25,-6.504,0.59,2.412,-12.832,5.27,4.74,0.239,-3.359,8.529,-5.355,2.995,1.0,0.007,-0.001,0.005,1.0,-0.018,-0.004,0.0,1.0,0.007,0.018,0.003,0.999,-0.009,-0.03,0.01,1.0,0.002,-0.012,0.022,1.0,-0.004,0.001,0.007,1.0,0.008,-0.009,0.014
564,5.64,367,7.34,-1.216,-0.261,-0.231,2.455,0.371,-0.163,-0.033,2.351,-0.19,-2.086,2.333,0.428,2.831,1.094,-2.687,2.091,0.427,0.925,-0.673,-0.377,0.934,0.024,0.022,1.004,-0.001,0.016,1.006,-0.039,0.002,0.978,0.054,-0.009,0.967,0.008,0.042,0.882,0.021,0.022,0.945,0.015,0.021,1.054,8.237,-0.953,-2.902,-39.116,8.659,-13.381,0.629,8.439,-1.775,-3.234,-6.496,1.001,2.913,-14.16,5.169,4.596,1.347,-4.01,7.691,-5.9,2.234,1.0,0.007,-0.002,0.005,1.0,-0.021,-0.003,-0.001,1.0,0.007,0.019,0.003,0.999,-0.009,-0.03,0.01,1.0,0.003,-0.013,0.022,1.0,-0.003,0.0,0.007,1.0,0.009,-0.009,0.014
565,5.65,367,7.34,-1.238,-0.306,-0.227,2.749,0.277,-0.3,-0.097,2.497,-0.185,-2.223,2.305,0.438,3.2,1.321,-2.879,2.459,0.347,1.025,-0.719,-0.459,0.974,0.019,0.024,1.0,0.004,-0.007,1.005,-0.05,0.025,0.93,0.052,-0.017,0.965,0.021,0.037,0.895,0.024,0.034,0.943,0.019,0.029,1.062,7.941,-0.977,-3.494,-32.782,8.943,-13.603,1.335,7.992,-2.88,-3.239,-6.685,0.125,3.057,-14.769,5.049,4.546,2.344,-3.827,7.727,-6.673,1.335,1.0,0.008,-0.002,0.004,1.0,-0.024,-0.002,-0.003,1.0,0.007,0.02,0.003,0.999,-0.009,-0.03,0.01,1.0,0.004,-0.014,0.023,1.0,-0.003,0.001,0.006,1.0,0.01,-0.01,0.014
566,5.66,368,7.36,-1.254,-0.358,-0.223,3.009,0.188,-0.441,-0.167,2.628,-0.169,-2.33,2.377,0.441,3.539,1.551,-3.069,2.794,0.279,1.13,-0.732,-0.578,1.007,0.021,0.024,1.002,0.006,-0.013,1.01,-0.042,0.025,0.943,0.065,-0.016,0.974,0.029,0.021,0.896,0.029,0.041,0.946,0.017,0.021,1.054,7.724,-0.918,-3.67,-29.56,8.818,-13.952,-0.989,7.766,-1.972,-4.083,-7.668,1.055,3.355,-14.59,4.472,4.669,3.124,-3.897,7.853,-6.805,1.351,1.0,0.009,-0.002,0.004,1.0,-0.026,-0.002,-0.004,1.0,0.008,0.021,0.003,0.999,-0.009,-0.031,0.01,1.0,0.004,-0.016,0.023,1.0,-0.002,0.001,0.006,1.0,0.011,-0.01,0.014
567,5.67,368,7.36,-1.251,-0.417,-0.22,3.231,0.103,-0.578,-0.284,2.762,-0.147,-2.476,2.358,0.439,3.826,1.794,-3.253,3.088,0.225,1.234,-0.786,-0.663,1.044,0.013,0.016,1.012,0.007,-0.028,0.993,-0.044,0.004,0.956,0.053,-0.015,0.992,0.042,0.014,0.899,0.027,0.04,0.948,0.027,0.034,1.046,7.791,-0.547,-3.355,-25.636,8.744,-13.597,-1.474,8.133,-1.184,-5.232,-9.852,0.718,3.526,-14.192,4.052,4.345,3.899,-3.535,7.486,-7.141,0.731,1.0,0.01,-0.003,0.004,1.0,-0.028,-0.001,-0.005,1.0,0.007,0.021,0.003,0.999,-0.01,-0.032,0.011,1.0,0.005,-0.017,0.023,1.0,-0.001,0.001,0.006,1.0,0.011,-0.011,0.014
568,5.68,369,7.38,-1.251,-0.472,-0.207,3.412,0.022,-0.699,-0.357,2.9,-0.143,-2.596,2.337,0.417,4.045,2.027,-3.419,3.336,0.181,1.325,-0.82,-0.717,1.09,0.009,0.017,1.005,0.004,-0.045,0.996,-0.055,0.015,0.946,0.055,-0.028,0.967,0.055,0.0,0.898,0.025,0.028,0.954,0.027,0.022,1.045,8.324,0.061,-2.227,-21.649,8.316,-12.007,-0.844,7.428,-1.748,-3.561,-10.822,1.402,3.284,-13.144,3.904,4.113,4.883,-3.333,7.299,-7.742,-0.494,1.0,0.01,-0.003,0.004,1.0,-0.03,0.0,-0.006,1.0,0.007,0.022,0.003,0.999,-0.01,-0.033,0.011,1.0,0.005,-0.018,0.024,1.0,-0.001,0.001,0.005,1.0,0.012,-0.012,0.014
569,5.69,369,7.38,-1.279,-0.529,-0.189,3.621,-0.091,-0.805,-0.452,3.035,-0.142,-2.668,2.418,0.393,4.291,2.283,-3.575,3.602,0.109,1.408,-0.839,-0.799,1.135,0.01,0.02,1.008,-0.024,-0.073,1.052,-0.052,0.015,0.951,0.065,-0.02,0.945,0.066,-0.006,0.889,0.028,0.015,0.952,0.024,0.007,1.046,9.061,0.661,-1.333,-19.692,7.837,-10.789,-1.501,7.347,-1.26,-2.491,-11.907,2.114,3.588,-12.411,4.023,3.946,6.077,-2.959,7.698,-7.582,-0.193,1.0,0.011,-0.003,0.004,0.999,-0.032,0.001,-0.007,1.0,0.007,0.023,0.002,0.999,-0.011,-0.034,0.011,1.0,0.005,-0.02,0.024,1.0,0.0,0.001,0.005,1.0,0.012,-0.013,0.014
570,5.7,370,7.4,-1.305,-0.569,-0.166,3.846,-0.177,-0.915,-0.54,3.081,-0.148,-2.776,2.499,0.386,4.547,2.506,-3.739,3.864,0.072,1.499,-0.868,-0.878,1.174,0.015,0.006,1.0,-0.01,-0.086,1.09,-0.037,0.012,0.973,0.072,-0.029,0.954,0.073,-0.022,0.887,0.04,-0.001,0.945,0.028,0.006,1.038,9.412,1.344,-0.525,-19.628,6.624,-11.203,-1.881,7.851,-1.162,-3.784,-12.644,1.593,3.706,-12.292,4.52,3.851,7.164,-2.545,7.879,-6.548,0.932,1.0,0.012,-0.003,0.003,0.999,-0.034,0.001,-0.008,1.0,0.007,0.024,0.002,0.999,-0.011,-0.035,0.011,0.999,0.005,-0.021,0.024,1.0,0.0,0.002,0.005,1.0,0.013,-0.013,0.014
571,5.71,370,7.4,-1.341,-0.615,-0.151,3.975,-0.222,-1.024,-0.631,3.146,-0.152,-2.889,2.537,0.406,4.704,2.691,-3.902,4.021,0.085,1.59,-0.901,-0.964,1.194,0.023,-0.006,1.003,0.006,-0.05,0.984,-0.026,-0.001,0.976,0.063,-0.027,0.963,0.075,-0.02,0.895,0.05,-0.026,0.943,0.036,0.006,1.038,9.383,1.784,-0.742,-16.115,5.75,-10.813,-0.75,9.292,-1.198,-4.177,-12.964,1.002,3.213,-12.431,4.79,4.281,7.868,-2.076,7.714,-5.125,3.137,1.0,0.012,-0.003,0.003,0.999,-0.035,0.002,-0.009,1.0,0.007,0.024,0.002,0.999,-0.012,-0.036,0.011,0.999,0.005,-0.022,0.025,1.0,0.0,0.002,0.005,1.0,0.013,-0.014,0.015
572,5.72,371,7.42,-1.381,-0.673,-0.143,4.146,-0.291,-1.11,-0.702,3.217,-0.161,-2.999,2.609,0.432,4.896,2.902,-4.046,4.219,0.084,1.665,-0.949,-1.057,1.206,0.025,-0.003,1.0,-0.014,-0.126,1.12,-0.027,0.007,0.938,0.075,-0.037,0.95,0.08,-0.019,0.893,0.051,-0.03,0.954,0.038,0.005,1.04,9.556,1.966,-1.169,-13.828,5.814,-8.809,0.708,10.431,-2.054,-2.241,-12.016,1.321,2.494,-12.594,4.91,4.504,8.783,-1.68,8.48,-4.63,4.058,1.0,0.013,-0.003,0.003,0.999,-0.036,0.002,-0.01,1.0,0.006,0.025,0.002,0.999,-0.012,-0.037,0.011,0.999,0.005,-0.024,0.025,1.0,0.001,0.003,0.005,1.0,0.014,-0.014,0.015
573,5.73,371,7.42,-1.439,-0.749,-0.156,4.307,-0.32,-1.196,-0.763,3.314,-0.152,-3.098,2.685,0.461,5.067,3.072,-4.183,4.399,0.133,1.741,-1.035,-1.13,1.214,0.031,0.01,0.996,-0.011,-0.113,1.137,-0.036,0.021,0.934,0.077,-0.023,0.96,0.076,-0.025,0.89,0.065,-0.04,0.957,0.069,0.023,1.028,9.755,1.932,-2.774,-12.773,1.825,-8.662,-0.276,11.402,-1.77,-2.083,-12.083,1.258,1.827,-12.766,4.705,3.823,9.66,-1.135,8.446,-4.211,4.313,1.0,0.013,-0.003,0.003,0.999,-0.038,0.002,-0.011,1.0,0.007,0.026,0.002,0.999,-0.012,-0.039,0.011,0.999,0.005,-0.025,0.026,1.0,0.001,0.003,0.005,1.0,0.014,-0.015,0.015
574,5.74,372,7.44,-1.503,-0.833,-0.176,4.445,-0.327,-1.265,-0.858,3.411,-0.123,-3.149,2.749,0.457,5.214,3.227,-4.301,4.55,0.212,1.795,-1.097,-1.219,1.227,0.031,0.006,0.998,-0.012,-0.18,1.231,-0.038,0.013,0.96,0.06,-0.004,1.006,0.078,-0.02,0.888,0.067,-0.033,0.954,0.062,-0.002,1.047,10.011,1.941,-4.077,-10.467,0.109,-6.965,-1.614,12.528,-1.305,-1.905,-15.342,4.099,1.494,-13.062,4.66,3.022,10.769,-1.606,8.0,-4.217,3.783,1.0,0.014,-0.003,0.003,0.999,-0.039,0.002,-0.011,1.0,0.007,0.026,0.002,0.999,-0.012,-0.04,0.012,0.999,0.005,-0.026,0.026,1.0,0.001,0.004,0.004,1.0,0.015,-0.015,0.016
575,5.75,372,7.44,-1.569,-0.934,-0.191,4.638,-0.357,-1.342,-0.962,3.515,-0.093,-3.198,2.784,0.408,5.422,3.407,-4.428,4.76,0.289,1.846,-1.169,-1.299,1.25,0.034,0.016,0.998,-0.013,-0.159,1.16,-0.036,0.009,0.958,-0.014,-0.01,0.982,0.088,-0.013,0.877,0.068,-0.023,0.948,0.061,0.012,1.038,9.88,2.566,-4.866,-15.919,2.123,-7.92,-0.745,13.211,-1.834,1.847,-14.936,7.02,1.264,-13.166,4.478,3.051,12.814,-2.927,8.86,-5.035,2.572,1.0,0.015,-0.003,0.002,0.999,-0.04,0.003,-0.012,1.0,0.006,0.027,0.002,0.999,-0.012,-0.041,0.012,0.999,0.005,-0.028,0.026,1.0,0.001,0.005,0.004,1.0,0.015,-0.016,0.016
