Index,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
55,"1,000","-0,008","0,006","-0,003","1,000","0,000","-0,008","-0,003","1,000","-0,007","0,006","-0,005","0,993","-0,111","0,037","-0,004","1,000","-0,002","0,013","-0,002","1,000","-0,010","-0,006","-0,004","0,998","-0,069","0,005","-0,004"
56,"1,000","-0,006","0,008","-0,004","1,000","-0,001","-0,005","-0,002","1,000","-0,005","0,004","-0,006","0,993","-0,109","0,037","-0,004","1,000","-0,004","0,011","-0,001","1,000","-0,014","-0,006","-0,004","0,998","-0,068","0,005","-0,004"
57,"1,000","-0,006","0,011","-0,004","1,000","0,002","-0,006","-0,002","1,000","-0,006","0,006","-0,006","0,994","-0,107","0,035","-0,004","1,000","-0,003","0,008","-0,001","1,000","-0,013","-0,003","-0,004","0,998","-0,068","0,005","-0,004"
58,"1,000","-0,006","0,014","-0,005","1,000","0,000","-0,004","-0,002","1,000","-0,003","0,007","-0,007","0,994","-0,104","0,033","-0,004","1,000","-0,002","0,005","0,000","1,000","-0,011","-0,001","-0,004","0,998","-0,067","0,005","-0,004"
59,"1,000","-0,007","0,018","-0,005","1,000","0,004","-0,003","-0,002","1,000","-0,006","0,005","-0,007","0,994","-0,101","0,031","-0,003","1,000","-0,001","0,003","0,000","1,000","-0,009","0,001","-0,004","0,998","-0,066","0,005","-0,004"
60,"1,000","-0,011","0,019","-0,004","1,000","0,007","-0,004","-0,002","1,000","-0,008","0,003","-0,008","0,995","-0,098","0,029","-0,003","1,000","0,000","0,000","0,000","1,000","-0,007","0,003","-0,004","0,998","-0,064","0,006","-0,003"
61,"1,000","-0,009","0,017","-0,004","1,000","0,011","-0,003","-0,002","1,000","-0,005","0,002","-0,008","0,995","-0,094","0,027","-0,003","1,000","0,000","-0,003","0,001","1,000","-0,006","0,006","-0,004","0,998","-0,062","0,006","-0,003"
62,"1,000","-0,008","0,015","-0,004","1,000","0,014","-0,003","-0,002","1,000","-0,002","0,000","-0,008","0,996","-0,090","0,024","-0,002","1,000","0,001","-0,005","0,001","1,000","-0,005","0,008","-0,004","0,998","-0,059","0,007","-0,003"
63,"1,000","-0,007","0,013","-0,003","1,000","0,017","-0,004","-0,001","1,000","0,001","0,000","-0,008","0,996","-0,086","0,021","-0,003","1,000","0,003","-0,007","0,001","1,000","-0,003","0,011","-0,005","0,998","-0,056","0,007","-0,002"
64,"1,000","-0,005","0,012","-0,003","1,000","0,019","-0,002","-0,001","1,000","0,004","0,000","-0,009","0,996","-0,084","0,018","-0,004","1,000","0,005","-0,008","0,001","1,000","-0,002","0,014","-0,005","0,999","-0,053","0,006","-0,002"
65,"1,000","-0,003","0,010","-0,003","1,000","0,022","-0,004","-0,001","1,000","0,007","0,000","-0,009","0,996","-0,083","0,017","-0,005","1,000","0,007","-0,007","0,001","1,000","-0,001","0,017","-0,005","0,999","-0,052","0,003","-0,002"
66,"1,000","-0,001","0,008","-0,003","1,000","0,023","-0,001","-0,001","1,000","0,010","0,001","-0,008","0,996","-0,084","0,014","-0,005","1,000","0,008","-0,006","0,001","1,000","0,001","0,015","-0,005","0,999","-0,050","0,001","-0,002"
67,"1,000","0,001","0,007","-0,003","1,000","0,022","0,002","-0,001","1,000","0,014","0,001","-0,008","0,996","-0,082","0,017","-0,004","1,000","0,010","-0,005","0,001","1,000","0,002","0,012","-0,005","0,999","-0,050","-0,002","-0,002"
68,"1,000","0,004","0,007","-0,002","1,000","0,021","0,005","-0,001","1,000","0,016","0,003","-0,008","0,997","-0,079","0,018","-0,003","1,000","0,013","-0,004","0,000","1,000","0,002","0,009","-0,005","0,999","-0,052","-0,004","-0,001"
69,"1,000","0,005","0,010","-0,002","1,000","0,021","0,008","-0,001","1,000","0,016","0,006","-0,008","0,997","-0,076","0,019","-0,003","1,000","0,014","-0,002","0,000","1,000","0,003","0,006","-0,004","0,999","-0,051","-0,007","-0,001"
70,"1,000","0,002","0,012","-0,001","1,000","0,020","0,005","-0,001","1,000","0,013","0,006","-0,008","0,997","-0,072","0,018","-0,002","1,000","0,012","0,000","0,000","1,000","0,004","0,003","-0,004","0,999","-0,048","-0,005","-0,001"
71,"1,000","0,002","0,013","0,000","1,000","0,020","0,005","-0,001","1,000","0,012","0,006","-0,007","0,997","-0,071","0,017","-0,001","1,000","0,011","0,000","0,000","1,000","0,004","0,003","-0,004","0,999","-0,048","-0,005","-0,001"
72,"1,000","0,001","0,014","0,002","1,000","0,019","0,005","-0,001","1,000","0,012","0,006","-0,006","0,997","-0,071","0,016","0,000","1,000","0,011","0,000","0,000","1,000","0,004","0,003","-0,004","0,999","-0,049","-0,005","-0,001"
73,"1,000","0,001","0,015","0,004","1,000","0,019","0,004","-0,001","1,000","0,010","0,005","-0,005","0,997","-0,070","0,016","0,001","1,000","0,011","0,000","0,000","1,000","0,004","0,003","-0,004","0,999","-0,049","-0,005","0,000"
74,"1,000","0,000","0,015","0,006","1,000","0,019","0,004","-0,001","1,000","0,009","0,005","-0,003","0,997","-0,070","0,015","0,001","1,000","0,010","0,000","-0,001","1,000","0,004","0,003","-0,004","0,999","-0,049","-0,004","0,000"
75,"1,000","-0,002","0,017","0,008","1,000","0,019","0,004","-0,001","1,000","0,007","0,005","-0,002","0,998","-0,069","0,015","0,002","1,000","0,010","0,000","-0,001","1,000","0,004","0,002","-0,004","0,999","-0,049","-0,004","-0,001"
76,"1,000","-0,004","0,018","0,009","1,000","0,018","0,004","-0,001","1,000","0,005","0,005","0,000","0,998","-0,068","0,014","0,002","1,000","0,010","0,001","-0,001","1,000","0,005","0,002","-0,004","0,999","-0,049","-0,003","-0,001"
77,"1,000","-0,005","0,019","0,011","1,000","0,018","0,004","-0,001","1,000","0,002","0,004","0,001","0,998","-0,068","0,013","0,002","1,000","0,009","0,001","-0,001","1,000","0,005","0,002","-0,004","0,999","-0,049","-0,003","-0,001"
78,"1,000","-0,008","0,020","0,012","1,000","0,017","0,004","-0,001","1,000","0,000","0,004","0,002","0,998","-0,067","0,012","0,002","1,000","0,009","0,002","-0,001","1,000","0,005","0,002","-0,004","0,999","-0,049","-0,002","-0,001"
79,"1,000","-0,010","0,021","0,013","1,000","0,017","0,004","-0,001","1,000","-0,002","0,003","0,003","0,998","-0,066","0,011","0,002","1,000","0,008","0,002","-0,001","1,000","0,005","0,002","-0,004","0,999","-0,049","-0,002","-0,001"
80,"1,000","-0,012","0,022","0,013","1,000","0,017","0,004","-0,001","1,000","-0,003","0,003","0,004","0,998","-0,065","0,010","0,002","1,000","0,007","0,002","-0,001","1,000","0,004","0,002","-0,004","0,999","-0,049","-0,001","0,000"
81,"1,000","-0,014","0,023","0,013","1,000","0,017","0,004","-0,001","1,000","-0,004","0,002","0,004","0,998","-0,064","0,009","0,002","1,000","0,007","0,003","-0,001","1,000","0,004","0,002","-0,004","0,999","-0,049","-0,001","0,000"
82,"1,000","-0,015","0,023","0,013","1,000","0,016","0,005","-0,001","1,000","-0,004","0,002","0,005","0,998","-0,063","0,008","0,002","1,000","0,006","0,003","-0,001","1,000","0,003","0,003","-0,004","0,999","-0,050","0,000","0,000"
83,"0,999","-0,017","0,023","0,013","1,000","0,016","0,005","-0,001","1,000","-0,004","0,002","0,005","0,998","-0,061","0,008","0,002","1,000","0,005","0,003","-0,001","1,000","0,002","0,002","-0,004","0,999","-0,050","0,000","0,001"
84,"0,999","-0,018","0,023","0,013","1,000","0,016","0,005","-0,001","1,000","-0,003","0,002","0,005","0,998","-0,060","0,007","0,003","1,000","0,004","0,003","-0,001","1,000","0,001","0,002","-0,004","0,999","-0,050","0,000","0,001"
85,"0,999","-0,018","0,023","0,013","1,000","0,016","0,005","-0,001","1,000","-0,002","0,002","0,005","0,998","-0,059","0,006","0,003","1,000","0,004","0,003","-0,001","1,000","0,000","0,002","-0,004","0,999","-0,050","0,001","0,002"
86,"0,999","-0,018","0,023","0,013","1,000","0,016","0,005","-0,001","1,000","0,000","0,002","0,005","0,998","-0,057","0,005","0,003","1,000","0,003","0,003","-0,002","1,000","-0,001","0,002","-0,004","0,999","-0,050","0,001","0,002"
87,"1,000","-0,017","0,022","0,013","1,000","0,016","0,005","-0,001","1,000","0,002","0,002","0,005","0,998","-0,056","0,003","0,004","1,000","0,003","0,002","-0,002","1,000","-0,002","0,002","-0,004","0,999","-0,049","0,002","0,003"
88,"1,000","-0,016","0,022","0,012","1,000","0,017","0,005","-0,001","1,000","0,003","0,003","0,005","0,998","-0,055","0,003","0,004","1,000","0,002","0,002","-0,002","1,000","-0,003","0,002","-0,003","0,999","-0,049","0,002","0,003"
89,"1,000","-0,016","0,021","0,012","1,000","0,017","0,005","-0,001","1,000","0,003","0,003","0,005","0,999","-0,054","0,002","0,005","1,000","0,002","0,001","-0,003","1,000","-0,004","0,002","-0,003","0,999","-0,049","0,003","0,003"
90,"1,000","-0,016","0,020","0,010","1,000","0,017","0,004","-0,001","1,000","0,005","0,002","0,004","0,999","-0,053","0,001","0,005","1,000","0,001","0,000","-0,003","1,000","-0,005","0,003","-0,003","0,999","-0,048","0,004","0,004"
91,"1,000","-0,016","0,019","0,009","1,000","0,017","0,004","-0,001","1,000","0,007","0,002","0,003","0,999","-0,052","0,000","0,005","1,000","0,001","-0,001","-0,003","1,000","-0,006","0,003","-0,002","0,999","-0,048","0,005","0,004"
92,"1,000","-0,016","0,018","0,006","1,000","0,017","0,004","-0,001","1,000","0,008","0,002","0,002","0,999","-0,051","-0,001","0,006","1,000","0,000","-0,001","-0,004","1,000","-0,006","0,003","-0,002","0,999","-0,048","0,006","0,005"
93,"1,000","-0,017","0,018","0,004","1,000","0,017","0,003","-0,001","1,000","0,010","0,002","0,001","0,999","-0,051","-0,001","0,006","1,000","0,000","-0,001","-0,004","1,000","-0,007","0,003","-0,002","0,999","-0,048","0,007","0,005"
94,"1,000","-0,017","0,017","0,002","1,000","0,018","0,003","-0,001","1,000","0,012","0,001","0,000","0,999","-0,050","-0,001","0,006","1,000","-0,001","-0,001","-0,005","1,000","-0,007","0,004","-0,001","0,999","-0,047","0,007","0,005"
95,"1,000","-0,017","0,016","0,001","1,000","0,018","0,003","-0,001","1,000","0,014","0,001","0,000","0,999","-0,049","-0,001","0,006","1,000","-0,001","-0,001","-0,005","1,000","-0,007","0,004","0,000","0,999","-0,047","0,008","0,006"
96,"1,000","-0,017","0,014","0,000","1,000","0,018","0,003","-0,002","1,000","0,015","0,001","-0,001","0,999","-0,049","-0,001","0,006","1,000","-0,001","-0,001","-0,006","1,000","-0,008","0,005","0,001","0,999","-0,046","0,009","0,006"
97,"1,000","-0,017","0,013","0,000","1,000","0,018","0,003","-0,002","1,000","0,016","0,001","-0,001","0,999","-0,049","-0,001","0,006","1,000","-0,002","-0,001","-0,006","1,000","-0,008","0,005","0,002","0,999","-0,046","0,010","0,006"
98,"1,000","-0,018","0,012","0,000","1,000","0,018","0,003","-0,002","1,000","0,016","0,001","-0,001","0,999","-0,048","0,000","0,006","1,000","-0,002","0,000","-0,007","1,000","-0,008","0,005","0,003","0,999","-0,046","0,010","0,005"
99,"1,000","-0,018","0,011","0,001","1,000","0,018","0,003","-0,002","1,000","0,016","0,001","-0,001","0,999","-0,048","0,000","0,005","1,000","-0,002","0,000","-0,008","1,000","-0,008","0,005","0,004","0,999","-0,045","0,011","0,005"
100,"1,000","-0,018","0,011","0,002","1,000","0,018","0,003","-0,002","1,000","0,016","0,001","-0,001","0,999","-0,048","0,000","0,005","1,000","-0,002","0,000","-0,008","1,000","-0,008","0,005","0,005","0,999","-0,045","0,011","0,005"
101,"1,000","-0,019","0,010","0,004","1,000","0,018","0,003","-0,002","1,000","0,016","0,001","-0,001","0,999","-0,047","0,001","0,005","1,000","-0,002","0,001","-0,009","1,000","-0,008","0,005","0,006","0,999","-0,044","0,011","0,004"
