Index,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
36,"0,982","-0,167","0,093","0,001","0,982","0,187","0,024","0,001","0,901","0,385","0,200","-0,002","0,885","0,388","-0,257","0,000","0,830","0,549","-0,096","-0,001","0,830","0,555","0,061","-0,003","0,968","-0,248","-0,042","0,001"
37,"0,982","-0,167","0,093","0,001","0,982","0,187","0,024","0,001","0,901","0,385","0,200","-0,002","0,885","0,387","-0,257","0,000","0,830","0,550","-0,096","-0,001","0,830","0,555","0,060","-0,003","0,968","-0,248","-0,042","0,001"
38,"0,982","-0,167","0,093","0,001","0,982","0,187","0,023","0,001","0,901","0,385","0,199","-0,001","0,886","0,387","-0,257","0,000","0,830","0,550","-0,096","-0,001","0,830","0,555","0,060","-0,003","0,968","-0,248","-0,042","0,001"
39,"0,982","-0,167","0,093","0,000","0,982","0,186","0,023","0,001","0,901","0,386","0,199","-0,001","0,886","0,387","-0,257","0,000","0,830","0,550","-0,096","-0,001","0,830","0,555","0,060","-0,003","0,968","-0,249","-0,043","0,001"
40,"0,982","-0,167","0,092","0,000","0,982","0,186","0,023","0,001","0,901","0,386","0,199","-0,001","0,886","0,387","-0,257","0,000","0,830","0,550","-0,096","-0,001","0,830","0,555","0,060","-0,003","0,968","-0,249","-0,043","0,001"
41,"1,000","0,000","-0,001","0,004","1,000","-0,002","-0,003","0,004","1,000","0,004","0,002","0,004","1,000","-0,003","-0,004","0,004","1,000","-0,004","0,000","0,004","1,000","-0,001","-0,005","0,004","1,000","-0,003","0,002","0,004"
42,"1,000","-0,004","-0,001","0,004","1,000","-0,003","-0,002","0,004","1,000","0,001","0,002","0,004","1,000","-0,003","-0,003","0,004","1,000","-0,004","0,000","0,004","1,000","-0,003","-0,004","0,004","1,000","-0,003","0,003","0,004"
43,"1,000","-0,004","-0,001","0,004","1,000","-0,003","-0,001","0,004","1,000","0,001","0,002","0,004","1,000","-0,003","-0,002","0,004","1,000","-0,004","0,000","0,004","1,000","-0,003","-0,004","0,004","1,000","-0,003","0,003","0,004"
44,"1,000","-0,003","-0,001","0,004","1,000","-0,003","-0,002","0,004","1,000","0,004","0,001","0,004","1,000","-0,002","-0,002","0,004","1,000","-0,004","0,000","0,004","1,000","-0,003","-0,004","0,004","1,000","-0,003","0,002","0,004"
45,"1,000","-0,003","-0,001","0,004","1,000","-0,003","-0,001","0,004","1,000","0,004","0,001","0,004","1,000","-0,003","0,001","0,004","1,000","-0,004","0,000","0,004","1,000","-0,003","-0,004","0,004","1,000","-0,003","0,002","0,004"
46,"1,000","-0,002","-0,001","0,004","1,000","-0,003","-0,001","0,004","1,000","0,004","0,000","0,004","1,000","-0,003","-0,001","0,004","1,000","-0,004","0,000","0,004","1,000","-0,003","-0,004","0,004","1,000","-0,002","0,001","0,004"
47,"1,000","-0,003","-0,001","0,004","1,000","-0,003","0,000","0,004","1,000","0,003","0,000","0,004","1,000","-0,003","-0,001","0,004","1,000","-0,004","0,000","0,004","1,000","-0,003","-0,003","0,004","1,000","-0,003","0,001","0,004"
48,"1,000","-0,003","-0,001","0,004","1,000","-0,003","0,000","0,004","1,000","0,003","0,000","0,004","1,000","-0,003","-0,002","0,004","1,000","-0,004","0,000","0,004","1,000","-0,002","-0,003","0,004","1,000","-0,003","0,000","0,004"
49,"1,000","-0,003","-0,001","0,004","1,000","-0,003","0,000","0,004","1,000","0,003","0,000","0,004","1,000","-0,003","-0,002","0,004","1,000","-0,004","0,000","0,004","1,000","-0,002","-0,003","0,004","1,000","-0,003","0,000","0,004"
50,"1,000","-0,003","-0,001","0,004","1,000","-0,002","0,000","0,004","1,000","0,003","0,000","0,004","1,000","-0,003","-0,002","0,004","1,000","-0,003","0,000","0,004","1,000","-0,002","-0,003","0,004","1,000","-0,003","-0,001","0,004"
51,"1,000","0,000","0,000","0,004","1,000","-0,004","-0,003","0,004","1,000","0,000","0,000","0,004","1,000","-0,003","0,001","0,004","1,000","-0,001","-0,003","0,004","1,000","-0,002","0,000","0,004","1,000","-0,005","0,001","0,004"
52,"1,000","-0,003","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,002","0,002","0,004","1,000","-0,002","-0,002","0,004","1,000","0,001","-0,005","0,004","1,000","-0,002","0,003","0,003","1,000","-0,002","0,001","0,004"
53,"1,000","0,000","0,001","0,003","1,000","0,002","-0,003","0,004","1,000","0,003","0,000","0,004","1,000","-0,001","-0,005","0,004","1,000","0,004","-0,004","0,004","1,000","-0,003","0,000","0,003","1,000","0,001","0,001","0,003"
54,"1,000","-0,003","0,002","0,003","1,000","0,001","0,000","0,004","1,000","0,000","-0,001","0,004","1,000","0,001","-0,003","0,004","1,000","0,001","-0,004","0,004","1,000","-0,001","-0,002","0,003","1,000","0,001","-0,002","0,004"
55,"1,000","-0,002","0,004","0,003","1,000","0,002","-0,003","0,004","1,000","0,003","-0,002","0,004","1,000","-0,002","-0,003","0,004","1,000","0,004","-0,005","0,003","1,000","0,002","-0,002","0,003","1,000","0,003","-0,001","0,004"
56,"1,000","0,000","0,002","0,003","1,000","0,005","-0,001","0,004","1,000","0,004","0,000","0,004","1,000","-0,003","0,000","0,004","1,000","0,002","-0,002","0,003","1,000","0,001","0,000","0,003","1,000","0,001","-0,002","0,004"
57,"1,000","-0,002","0,005","0,003","1,000","0,002","-0,001","0,004","1,000","0,002","0,003","0,004","1,000","0,000","-0,001","0,004","1,000","0,004","0,000","0,003","1,000","0,002","-0,002","0,003","1,000","-0,001","-0,004","0,004"
58,"1,000","0,001","0,003","0,003","1,000","0,004","-0,003","0,004","1,000","-0,001","0,001","0,004","1,000","-0,003","-0,001","0,004","1,000","0,001","-0,002","0,003","1,000","-0,001","-0,003","0,003","1,000","0,001","-0,002","0,004"
59,"1,000","0,000","0,000","0,003","1,000","0,002","-0,001","0,004","1,000","0,002","0,003","0,004","1,000","-0,003","-0,004","0,004","1,000","0,004","-0,004","0,003","1,000","0,002","-0,001","0,003","1,000","0,000","0,001","0,004"
60,"1,000","-0,002","0,002","0,003","1,000","-0,001","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","-0,002","0,004","1,000","0,004","-0,007","0,003","1,000","-0,001","0,000","0,003","1,000","0,002","0,002","0,004"
61,"1,000","0,001","0,001","0,003","1,000","0,002","-0,001","0,004","1,000","0,005","-0,002","0,004","1,000","-0,004","-0,003","0,004","1,000","0,003","-0,004","0,003","1,000","0,001","0,002","0,003","1,000","0,001","-0,001","0,004"
62,"1,000","-0,002","0,001","0,003","1,000","0,000","-0,003","0,004","1,000","0,004","0,001","0,004","1,000","-0,002","-0,002","0,004","1,000","0,002","-0,001","0,003","1,000","-0,002","0,000","0,003","1,000","0,004","-0,001","0,004"
63,"1,000","0,000","0,003","0,003","1,000","0,000","0,000","0,004","1,000","0,002","0,003","0,004","1,000","-0,004","0,000","0,004","1,000","0,005","0,000","0,003","1,000","0,000","0,002","0,003","1,000","0,002","0,001","0,003"
64,"1,000","0,000","0,000","0,003","1,000","0,001","-0,003","0,004","1,000","0,001","0,000","0,004","1,000","-0,006","-0,002","0,003","1,000","0,003","-0,002","0,003","1,000","-0,002","0,001","0,003","1,000","-0,001","0,002","0,003"
65,"1,000","-0,003","0,002","0,003","1,000","-0,002","-0,003","0,004","1,000","-0,001","0,002","0,004","1,000","-0,003","-0,003","0,003","1,000","0,000","-0,002","0,003","1,000","-0,002","-0,002","0,003","1,000","-0,002","0,004","0,003"
66,"1,000","0,000","0,001","0,003","1,000","0,001","-0,003","0,004","1,000","0,002","0,003","0,004","1,000","-0,001","0,000","0,003","1,000","-0,002","0,000","0,003","1,000","-0,002","0,001","0,003","1,000","-0,001","0,002","0,003"
67,"1,000","-0,003","0,002","0,003","1,000","0,002","0,000","0,004","1,000","0,004","0,001","0,004","1,000","-0,003","-0,002","0,003","1,000","-0,003","0,003","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,004","0,003","0,003"
68,"1,000","-0,005","0,001","0,003","1,000","0,000","-0,002","0,004","1,000","0,002","-0,001","0,004","1,000","0,000","-0,002","0,003","1,000","-0,004","0,000","0,003","1,000","0,001","0,001","0,003","1,000","-0,004","0,000","0,003"
69,"1,000","-0,003","0,001","0,003","1,000","-0,001","-0,005","0,004","1,000","0,001","0,002","0,004","1,000","0,000","0,001","0,003","1,000","-0,003","0,003","0,003","1,000","0,001","-0,002","0,003","1,000","-0,001","-0,001","0,003"
70,"1,000","-0,003","0,004","0,003","1,000","-0,002","-0,002","0,004","1,000","0,000","0,000","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,001","-0,005","0,003","1,000","-0,004","0,000","0,004"
71,"1,000","-0,003","0,004","0,003","1,000","-0,002","-0,002","0,004","1,000","0,000","0,000","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,001","-0,005","0,003","1,000","-0,004","0,000","0,004"
72,"1,000","-0,003","0,004","0,003","1,000","-0,002","-0,002","0,004","1,000","0,000","0,000","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,001","-0,005","0,003","1,000","-0,003","0,000","0,004"
73,"1,000","-0,002","0,004","0,003","1,000","-0,001","-0,003","0,004","1,000","0,000","0,000","0,004","1,000","-0,003","-0,002","0,003","1,000","-0,001","-0,001","0,003","1,000","0,001","-0,005","0,003","1,000","-0,003","0,000","0,004"
74,"1,000","-0,002","0,003","0,003","1,000","-0,001","-0,003","0,004","1,000","0,000","0,000","0,004","1,000","-0,002","-0,002","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","-0,005","0,003","1,000","-0,003","0,000","0,004"
75,"1,000","-0,002","0,003","0,003","1,000","-0,001","-0,003","0,004","1,000","0,001","0,000","0,004","1,000","-0,003","-0,002","0,003","1,000","-0,001","-0,001","0,004","1,000","0,000","-0,005","0,003","1,000","-0,003","-0,001","0,004"
76,"1,000","-0,002","0,003","0,003","1,000","-0,001","-0,003","0,004","1,000","0,001","0,000","0,004","1,000","-0,002","-0,002","0,003","1,000","-0,001","-0,001","0,004","1,000","0,000","-0,005","0,003","1,000","-0,003","-0,001","0,004"
77,"1,000","-0,002","0,002","0,003","1,000","-0,001","-0,003","0,004","1,000","0,001","0,000","0,004","1,000","-0,002","-0,001","0,004","1,000","-0,001","-0,002","0,004","1,000","0,000","-0,005","0,003","1,000","-0,002","-0,001","0,004"
78,"1,000","-0,002","0,002","0,003","1,000","-0,001","-0,003","0,004","1,000","0,001","0,000","0,004","1,000","-0,002","-0,002","0,004","1,000","-0,001","-0,002","0,004","1,000","-0,001","-0,005","0,003","1,000","-0,002","-0,001","0,004"
79,"1,000","-0,002","0,002","0,003","1,000","0,000","-0,003","0,004","1,000","0,001","0,000","0,004","1,000","-0,002","-0,002","0,004","1,000","-0,001","-0,002","0,004","1,000","0,000","-0,006","0,003","1,000","-0,002","-0,001","0,004"
80,"1,000","-0,002","0,002","0,003","1,000","0,000","-0,003","0,004","1,000","0,002","0,000","0,004","1,000","-0,002","-0,002","0,004","1,000","-0,001","-0,002","0,004","1,000","0,000","-0,006","0,003","1,000","-0,002","-0,001","0,004"
81,"1,000","-0,002","0,001","0,003","1,000","0,000","-0,003","0,004","1,000","0,002","0,000","0,004","1,000","-0,002","-0,002","0,004","1,000","0,000","-0,002","0,004","1,000","0,000","-0,006","0,003","1,000","-0,001","-0,001","0,004"
82,"1,000","-0,003","0,001","0,003","1,000","0,000","-0,002","0,004","1,000","0,002","0,000","0,004","1,000","-0,003","-0,002","0,004","1,000","0,000","-0,002","0,004","1,000","0,000","-0,006","0,003","1,000","-0,001","-0,001","0,004"
83,"1,000","-0,002","0,001","0,003","1,000","0,000","-0,002","0,004","1,000","0,002","0,000","0,004","1,000","-0,003","-0,001","0,004","1,000","0,000","-0,002","0,004","1,000","0,000","-0,005","0,003","1,000","-0,001","-0,001","0,004"
84,"1,000","-0,003","0,001","0,003","1,000","0,001","-0,002","0,004","1,000","0,002","0,000","0,004","1,000","-0,003","-0,002","0,004","1,000","0,000","-0,003","0,004","1,000","0,000","-0,006","0,003","1,000","-0,001","-0,002","0,004"
85,"1,000","-0,002","0,001","0,003","1,000","0,001","-0,002","0,004","1,000","0,002","0,000","0,004","1,000","-0,003","-0,002","0,004","1,000","0,000","-0,003","0,004","1,000","0,000","-0,005","0,003","1,000","-0,001","-0,002","0,004"
86,"1,000","-0,002","0,001","0,003","1,000","0,001","-0,002","0,004","1,000","0,002","0,001","0,004","1,000","-0,003","-0,002","0,004","1,000","0,000","-0,003","0,004","1,000","0,000","-0,005","0,003","1,000","-0,001","-0,002","0,004"
87,"1,000","-0,002","0,001","0,003","1,000","0,001","-0,002","0,004","1,000","0,002","0,001","0,004","1,000","-0,003","-0,002","0,004","1,000","0,000","-0,003","0,004","1,000","0,000","-0,005","0,003","1,000","-0,001","-0,002","0,004"
88,"1,000","-0,002","0,002","0,003","1,000","0,001","-0,001","0,004","1,000","0,002","0,001","0,004","1,000","-0,002","-0,002","0,003","1,000","0,000","-0,004","0,004","1,000","0,000","-0,004","0,003","1,000","-0,001","-0,003","0,004"
89,"1,000","-0,002","0,002","0,003","1,000","0,001","-0,001","0,004","1,000","0,002","0,001","0,004","1,000","-0,002","-0,002","0,003","1,000","0,000","-0,004","0,004","1,000","-0,001","-0,004","0,003","1,000","0,000","-0,003","0,004"
90,"1,000","-0,002","0,002","0,003","1,000","0,000","-0,001","0,004","1,000","0,002","0,001","0,004","1,000","-0,003","-0,002","0,003","1,000","0,000","-0,004","0,004","1,000","-0,001","-0,003","0,003","1,000","0,000","-0,003","0,004"
91,"1,000","-0,002","0,002","0,003","1,000","0,001","-0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,002","-0,002","0,003","1,000","0,000","-0,004","0,004","1,000","-0,001","-0,003","0,003","1,000","0,000","-0,002","0,003"
92,"1,000","-0,002","0,002","0,003","1,000","0,001","-0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,002","-0,002","0,003","1,000","-0,001","-0,004","0,004","1,000","-0,001","-0,003","0,003","1,000","0,000","-0,002","0,003"
93,"1,000","-0,002","0,002","0,003","1,000","0,001","-0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,002","-0,002","0,003","1,000","-0,001","-0,003","0,004","1,000","-0,001","-0,002","0,003","1,000","-0,001","-0,002","0,003"
94,"1,000","-0,002","0,002","0,003","1,000","0,001","-0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,002","-0,002","0,003","1,000","-0,001","-0,003","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,001","-0,002","0,003"
95,"1,000","-0,002","0,003","0,003","1,000","0,002","-0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","-0,003","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,001","-0,001","0,003"
96,"1,000","-0,002","0,002","0,003","1,000","0,002","-0,001","0,003","1,000","0,001","0,002","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,001","-0,001","0,003","1,000","-0,001","-0,001","0,003"
97,"1,000","-0,002","0,003","0,003","1,000","0,002","-0,001","0,003","1,000","0,001","0,002","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","-0,002","0,003","1,000","-0,001","-0,001","0,003","1,000","-0,001","-0,001","0,003"
98,"1,000","-0,002","0,003","0,003","1,000","0,002","-0,001","0,003","1,000","0,001","0,002","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","-0,001","0,000","0,003"
99,"1,000","-0,002","0,003","0,003","1,000","0,002","-0,002","0,003","1,000","0,002","0,002","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","-0,001","0,000","0,003"
100,"1,000","-0,001","0,003","0,003","1,000","0,002","-0,001","0,003","1,000","0,002","0,002","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","-0,001","0,003","1,000","0,000","-0,001","0,003","1,000","-0,001","0,000","0,003"
101,"1,000","-0,001","0,003","0,003","1,000","0,002","-0,001","0,003","1,000","0,002","0,002","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,000","0,003","1,000","-0,001","0,001","0,003"
102,"1,000","-0,001","0,003","0,003","1,000","0,002","-0,001","0,003","1,000","0,002","0,002","0,004","1,000","-0,002","-0,001","0,003","1,000","-0,001","0,000","0,003","1,000","0,000","0,000","0,003","1,000","-0,001","0,001","0,003"
