Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
660,"52,953","14,606","4,138","-3,393","4,254","1,820","9,096","-9,436","-4,860","-1,044","-4,826","-1,432","1,808","1,427","1,167","15,841","-7,881","-0,456","6,239","0,362","1,170"
661,"54,484","14,985","4,479","-3,445","4,237","1,825","9,207","-10,357","-5,239","-1,093","-4,841","-1,501","1,708","1,512","1,194","16,055","-8,116","-0,551","6,096","0,305","1,220"
662,"56,009","15,346","4,856","-3,502","4,220","1,828","9,286","-11,270","-5,644","-1,205","-4,882","-1,579","1,583","1,589","1,217","16,274","-8,341","-0,657","5,918","0,306","1,280"
663,"57,504","15,694","5,251","-3,557","4,191","1,826","9,328","-12,170","-6,077","-1,270","-4,950","-1,658","1,462","1,669","1,231","16,487","-8,567","-0,763","5,774","0,336","1,351"
664,"58,960","16,032","5,653","-3,605","4,162","1,823","9,332","-13,051","-6,533","-1,375","-5,070","-1,779","1,353","1,761","1,227","16,691","-8,783","-0,870","5,625","0,365","1,476"
665,"60,373","16,364","6,044","-3,595","4,122","1,823","9,315","-13,893","-6,995","-1,488","-5,163","-1,934","1,269","1,867","1,229","16,930","-9,008","-0,974","5,399","0,393","1,650"
666,"61,732","16,687","6,403","-3,612","4,090","1,827","9,290","-14,700","-7,449","-1,570","-5,313","-2,116","1,139","1,970","1,252","17,122","-9,208","-1,077","5,179","0,441","1,838"
667,"63,040","17,004","6,728","-3,579","4,057","1,829","9,282","-15,470","-7,882","-1,653","-5,519","-2,346","1,057","2,080","1,289","17,342","-9,394","-1,168","4,960","0,510","2,071"
668,"64,303","17,319","7,021","-3,527","4,046","1,832","9,285","-16,212","-8,308","-1,750","-5,775","-2,637","1,006","2,169","1,344","17,567","-9,540","-1,248","4,741","0,599","2,347"
669,"65,528","17,632","7,273","-3,478","4,034","1,832","9,279","-16,899","-8,723","-1,848","-6,021","-2,962","0,945","2,262","1,412","17,789","-9,662","-1,304","4,504","0,685","2,644"
670,"66,715","17,946","7,487","-3,431","4,027","1,828","9,277","-17,544","-9,125","-1,899","-6,316","-3,311","0,875","2,354","1,490","18,007","-9,762","-1,338","4,258","0,774","2,962"
671,"67,851","18,259","7,666","-3,391","4,023","1,827","9,281","-18,165","-9,521","-1,955","-6,572","-3,676","0,782","2,414","1,598","18,206","-9,838","-1,361","4,005","0,853","3,262"
672,"68,928","18,570","7,831","-3,366","4,018","1,833","9,279","-18,766","-9,921","-1,961","-6,764","-3,955","0,691","2,423","1,708","18,369","-9,902","-1,386","3,810","0,943","3,484"
673,"69,955","18,872","7,989","-3,392","3,978","1,842","9,254","-19,340","-10,323","-1,948","-6,935","-4,154","0,611","2,465","1,812","18,469","-9,984","-1,407","3,698","1,017","3,624"
674,"70,951","19,149","8,149","-3,397","3,956","1,855","9,215","-19,869","-10,699","-1,907","-7,099","-4,309","0,653","2,523","1,931","18,587","-10,042","-1,457","3,712","1,070","3,704"
675,"71,918","19,394","8,315","-3,410","3,920","1,868","9,166","-20,367","-11,063","-1,872","-7,275","-4,461","0,740","2,606","2,033","18,699","-10,102","-1,521","3,800","1,106","3,785"
676,"72,850","19,612","8,497","-3,433","3,874","1,877","9,092","-20,848","-11,433","-1,804","-7,408","-4,584","0,821","2,688","2,097","18,802","-10,158","-1,601","3,914","1,136","3,875"
677,"73,739","19,812","8,701","-3,454","3,823","1,881","8,987","-21,307","-11,812","-1,722","-7,506","-4,688","0,888","2,773","2,119","18,896","-10,215","-1,693","4,022","1,155","3,979"
678,"74,578","20,000","8,924","-3,480","3,764","1,881","8,851","-21,743","-12,206","-1,624","-7,611","-4,770","0,942","2,877","2,111","18,967","-10,287","-1,791","4,167","1,150","4,079"
679,"75,373","20,174","9,151","-3,514","3,701","1,879","8,709","-22,148","-12,582","-1,522","-7,705","-4,831","0,927","2,941","2,075","19,015","-10,366","-1,897","4,265","1,185","4,183"
680,"76,132","20,329","9,377","-3,547","3,637","1,873","8,574","-22,542","-12,943","-1,438","-7,776","-4,861","0,899","2,991","2,031","19,058","-10,450","-2,011","4,354","1,225","4,254"
681,"76,849","20,467","9,583","-3,566","3,567","1,862","8,429","-22,915","-13,300","-1,371","-7,787","-4,819","0,874","3,033","1,978","19,111","-10,540","-2,126","4,428","1,246","4,251"
682,"77,529","20,598","9,770","-3,575","3,503","1,847","8,272","-23,250","-13,652","-1,323","-7,728","-4,683","0,871","3,052","1,925","19,163","-10,626","-2,238","4,495","1,242","4,138"
683,"78,169","20,734","9,935","-3,567","3,435","1,823","8,124","-23,551","-13,983","-1,299","-7,613","-4,466","0,892","3,077","1,860","19,224","-10,713","-2,332","4,569","1,214","3,952"
684,"78,761","20,870","10,068","-3,549","3,376","1,787","7,994","-23,846","-14,286","-1,331","-7,448","-4,201","0,912","3,089","1,774","19,289","-10,788","-2,415","4,599","1,172","3,709"
685,"79,304","21,009","10,172","-3,508","3,337","1,750","7,859","-24,120","-14,570","-1,495","-7,183","-3,941","0,962","3,071","1,671","19,365","-10,848","-2,497","4,573","1,098","3,452"
686,"79,799","21,152","10,253","-3,441","3,300","1,720","7,738","-24,368","-14,823","-1,652","-6,790","-3,566","1,106","3,072","1,558","19,451","-10,901","-2,585","4,585","0,992","3,156"
687,"80,250","21,282","10,302","-3,366","3,257","1,705","7,638","-24,598","-15,058","-1,728","-6,546","-3,202","1,238","3,094","1,422","19,526","-10,943","-2,691","4,624","0,914","2,885"
688,"80,674","21,396","10,337","-3,303","3,211","1,712","7,540","-24,822","-15,287","-1,864","-6,432","-3,007","1,292","3,136","1,293","19,587","-10,977","-2,832","4,566","0,906","2,798"
689,"81,047","21,505","10,378","-3,259","3,169","1,747","7,430","-25,034","-15,515","-1,953","-6,347","-2,923","1,343","3,190","1,206","19,595","-11,019","-3,008","4,522","0,908","2,832"
690,"81,395","21,601","10,417","-3,229","3,134","1,810","7,312","-25,228","-15,735","-1,972","-6,379","-2,940","1,369","3,262","1,174","19,575","-11,062","-3,218","4,512","0,940","2,930"
691,"81,719","21,707","10,463","-3,205","3,109","1,890","7,182","-25,413","-15,964","-2,082","-6,453","-3,039","1,340","3,334","1,196","19,535","-11,097","-3,438","4,391","0,970","3,076"
692,"82,026","21,837","10,523","-3,194","3,098","1,980","7,041","-25,586","-16,204","-2,084","-6,443","-3,089","1,328","3,398","1,257","19,486","-11,117","-3,649","4,366","0,935","3,150"
693,"82,346","21,971","10,580","-3,204","3,103","2,071","6,934","-25,750","-16,417","-2,118","-6,467","-3,117","1,365","3,399","1,346","19,432","-11,122","-3,845","4,359","0,972","3,181"
694,"82,682","22,119","10,647","-3,252","3,098","2,154","6,822","-25,927","-16,649","-2,123","-6,556","-3,136","1,346","3,409","1,440","19,369","-11,132","-4,010","4,383","1,039","3,183"
695,"83,067","22,300","10,758","-3,287","3,066","2,227","6,707","-26,100","-16,882","-2,133","-6,691","-3,204","1,330","3,435","1,507","19,357","-11,208","-4,112","4,397","1,140","3,253"
696,"83,446","22,482","10,867","-3,306","3,036","2,292","6,597","-26,265","-17,108","-2,114","-6,789","-3,287","1,334","3,459","1,541","19,359","-11,276","-4,198","4,428","1,192","3,361"
697,"83,813","22,663","10,979","-3,303","3,004","2,352","6,481","-26,428","-17,339","-2,094","-6,847","-3,349","1,360","3,514","1,542","19,376","-11,347","-4,276","4,437","1,183","3,480"
698,"84,168","22,829","11,094","-3,282","2,968","2,405","6,365","-26,571","-17,568","-2,114","-6,858","-3,375","1,395","3,520","1,531","19,401","-11,424","-4,358","4,430","1,213","3,568"
699,"84,506","22,972","11,206","-3,260","2,935","2,452","6,270","-26,698","-17,769","-2,052","-6,894","-3,379","1,416","3,517","1,538","19,409","-11,498","-4,457","4,437","1,258","3,616"
700,"84,826","23,089","11,320","-3,234","2,893","2,497","6,192","-26,832","-17,965","-2,040","-6,912","-3,394","1,470","3,578","1,565","19,405","-11,591","-4,573","4,424","1,257","3,643"
701,"85,128","23,185","11,434","-3,213","2,894","2,543","6,112","-26,975","-18,156","-1,984","-6,913","-3,397","1,518","3,591","1,620","19,379","-11,653","-4,726","4,462","1,253","3,629"
702,"85,417","23,269","11,554","-3,197","2,891","2,589","6,027","-27,114","-18,356","-1,964","-6,857","-3,391","1,551","3,615","1,702","19,334","-11,730","-4,887","4,471","1,228","3,577"
703,"85,703","23,344","11,678","-3,225","2,844","2,630","5,941","-27,256","-18,561","-1,999","-6,753","-3,349","1,526","3,681","1,804","19,247","-11,857","-5,035","4,463","1,183","3,456"
704,"85,997","23,408","11,798","-3,266","2,809","2,668","5,844","-27,392","-18,765","-1,986","-6,690","-3,250","1,457","3,730","1,913","19,157","-11,989","-5,187","4,456","1,131","3,269"
705,"86,291","23,462","11,911","-3,314","2,780","2,699","5,751","-27,510","-18,949","-1,984","-6,614","-3,115","1,359","3,749","1,985","19,061","-12,123","-5,336","4,434","1,089","3,062"
706,"86,569","23,520","12,025","-3,356","2,757","2,722","5,666","-27,617","-19,125","-2,030","-6,417","-2,928","1,295","3,764","2,045","18,957","-12,251","-5,475","4,416","0,974","2,791"
707,"86,829","23,575","12,136","-3,373","2,758","2,740","5,599","-27,708","-19,278","-2,149","-6,040","-2,616","1,322","3,717","2,124","18,870","-12,358","-5,612","4,410","0,834","2,389"
708,"87,064","23,632","12,236","-3,384","2,750","2,750","5,538","-27,801","-19,434","-2,265","-5,703","-2,219","1,373","3,673","2,168","18,780","-12,460","-5,732","4,428","0,721","1,919"
709,"87,272","23,693","12,323","-3,360","2,775","2,754","5,472","-27,881","-19,591","-2,348","-5,430","-1,856","1,454","3,599","2,165","18,718","-12,518","-5,845","4,454","0,629","1,551"
710,"87,475","23,759","12,410","-3,314","2,809","2,756","5,415","-27,951","-19,728","-2,327","-5,358","-1,685","1,509","3,588","2,113","18,685","-12,576","-5,942","4,505","0,595","1,418"
711,"87,669","23,816","12,491","-3,262","2,851","2,758","5,374","-28,026","-19,856","-2,382","-5,377","-1,696","1,552","3,570","2,019","18,657","-12,625","-6,040","4,487","0,617","1,515"
712,"87,837","23,865","12,559","-3,218","2,901","2,767","5,333","-28,113","-19,993","-2,406","-5,453","-1,807","1,565","3,543","1,945","18,608","-12,662","-6,145","4,473","0,673","1,697"
713,"87,989","23,909","12,612","-3,174","2,953","2,783","5,291","-28,204","-20,132","-2,374","-5,474","-1,885","1,569","3,516","1,915","18,552","-12,687","-6,252","4,440","0,633","1,822"
714,"88,152","23,945","12,662","-3,132","3,004","2,800","5,273","-28,288","-20,259","-2,395","-5,480","-1,895","1,590","3,499","1,931","18,496","-12,721","-6,353","4,404","0,572","1,836"
715,"88,309","23,971","12,697","-3,159","3,021","2,811","5,258","-28,377","-20,379","-2,365","-5,410","-1,871","1,601","3,466","2,001","18,374","-12,772","-6,436","4,441","0,550","1,757"
716,"88,462","23,993","12,723","-3,187","3,037","2,814","5,239","-28,455","-20,497","-2,337","-5,407","-1,850","1,604","3,445","2,081","18,245","-12,821","-6,502","4,487","0,584","1,655"
717,"88,607","23,999","12,719","-3,218","3,096","2,811","5,215","-28,522","-20,617","-2,323","-5,389","-1,834","1,592","3,374","2,134","18,123","-12,802","-6,583","4,530","0,554","1,578"
718,"88,741","24,002","12,720","-3,251","3,117","2,803","5,195","-28,581","-20,727","-2,312","-5,349","-1,794","1,594","3,323","2,147","17,993","-12,819","-6,648","4,583","0,526","1,512"
719,"88,870","24,018","12,765","-3,282","3,135","2,792","5,176","-28,660","-20,853","-2,303","-5,302","-1,724","1,594","3,268","2,122","17,845","-12,859","-6,702","4,637","0,500","1,453"
720,"88,983","24,019","12,795","-3,272","3,187","2,778","5,132","-28,740","-20,989","-2,321","-5,263","-1,635","1,599","3,163","2,067","17,740","-12,832","-6,782","4,657","0,512","1,402"
721,"89,100","24,017","12,843","-3,251","3,164","2,756","5,080","-28,813","-21,116","-2,336","-5,168","-1,521","1,571","3,126","2,001","17,667","-12,866","-6,838","4,618","0,482","1,328"
722,"89,201","24,021","12,914","-3,275","3,162","2,733","5,048","-28,882","-21,228","-2,362","-4,996","-1,362","1,544","3,073","1,964","17,525","-12,884","-6,894","4,595","0,415","1,176"
723,"89,283","24,022","12,984","-3,230","3,161","2,708","4,975","-28,952","-21,357","-2,368","-4,785","-1,153","1,603","3,034","1,946","17,471","-12,901","-6,954","4,614","0,319","0,956"
724,"89,352","24,023","13,051","-3,221","3,189","2,690","4,887","-29,008","-21,479","-2,466","-4,621","-0,933","1,578","2,971","1,908","17,380","-12,889","-7,024","4,554","0,271","0,742"
725,"89,431","24,022","13,126","-3,210","3,216","2,675","4,799","-29,053","-21,594","-2,551","-4,491","-0,737","1,572","2,881","1,847","17,300","-12,879","-7,094","4,527","0,269","0,581"
726,"89,509","24,020","13,196","-3,186","3,244","2,666","4,704","-29,106","-21,715","-2,625","-4,374","-0,589","1,600","2,859","1,784","17,240","-12,869","-7,165","4,519","0,220","0,472"
727,"89,582","24,022","13,259","-3,143","3,274","2,663","4,602","-29,147","-21,831","-2,692","-4,267","-0,481","1,624","2,839","1,730","17,205","-12,854","-7,232","4,474","0,172","0,407"
728,"89,648","24,030","13,317","-3,086","3,306","2,663","4,529","-29,165","-21,917","-2,769","-4,214","-0,414","1,648","2,811","1,678","17,179","-12,828","-7,295","4,419","0,154","0,384"
729,"89,716","24,038","13,370","-3,015","3,340","2,666","4,478","-29,190","-21,991","-2,802","-4,168","-0,356","1,705","2,794","1,647","17,175","-12,798","-7,353","4,405","0,136","0,353"
730,"89,789","24,046","13,420","-2,946","3,383","2,669","4,422","-29,232","-22,079","-2,858","-4,125","-0,319","1,773","2,786","1,650","17,176","-12,756","-7,408","4,385","0,106","0,311"
731,"89,863","24,055","13,463","-2,875","3,420","2,673","4,350","-29,287","-22,177","-2,898","-4,094","-0,284","1,859","2,788","1,673","17,187","-12,710","-7,458","4,398","0,079","0,249"
732,"89,931","24,064","13,503","-2,810","3,461","2,677","4,264","-29,341","-22,288","-2,964","-4,071","-0,239","1,928","2,716","1,692","17,189","-12,650","-7,508","4,378","0,108","0,188"
733,"89,987","24,075","13,534","-2,759","3,504","2,682","4,166","-29,382","-22,404","-3,009","-4,042","-0,205","1,944","2,662","1,686","17,179","-12,575","-7,553","4,314","0,119","0,167"
734,"90,054","24,090","13,565","-2,733","3,558","2,692","4,085","-29,423","-22,509","-3,034","-4,047","-0,210","1,925","2,576","1,668","17,153","-12,489","-7,599","4,262","0,184","0,210"
735,"90,132","24,105","13,597","-2,692","3,597","2,708","4,003","-29,473","-22,617","-3,112","-4,043","-0,235","1,926","2,542","1,629","17,148","-12,416","-7,641","4,178","0,150","0,289"
736,"90,228","24,128","13,632","-2,656","3,635","2,730","3,911","-29,546","-22,751","-3,175","-4,059","-0,256","1,950","2,508","1,601","17,152","-12,351","-7,679","4,121","0,125","0,359"
737,"90,341","24,152","13,678","-2,608","3,661","2,757","3,807","-29,617","-22,890","-3,167","-4,017","-0,253","1,984","2,451","1,601","17,173","-12,305","-7,716","4,129","0,131","0,387"
738,"90,467","24,169","13,735","-2,607","3,644","2,783","3,692","-29,680","-23,027","-3,162","-4,019","-0,238","1,979","2,427","1,596","17,150","-12,295","-7,747","4,142","0,131","0,401"
739,"90,584","24,179","13,792","-2,617","3,639","2,808","3,565","-29,743","-23,174","-3,149","-4,026","-0,218","1,991","2,381","1,587","17,109","-12,261","-7,790","4,186","0,148","0,410"
740,"90,692","24,179","13,844","-2,613","3,618","2,834","3,438","-29,783","-23,315","-3,111","-4,011","-0,182","2,025","2,352","1,589","17,071","-12,229","-7,840","4,224","0,147","0,398"
741,"90,806","24,175","13,901","-2,586","3,591","2,858","3,293","-29,825","-23,465","-3,130","-3,937","-0,138","2,049","2,336","1,590","17,066","-12,209","-7,887","4,176","0,143","0,381"
742,"90,910","24,179","13,954","-2,556","3,563","2,883","3,144","-29,893","-23,653","-3,141","-3,918","-0,095","2,088","2,334","1,593","17,057","-12,181","-7,931","4,203","0,147","0,355"
743,"91,025","24,197","14,024","-2,525","3,532","2,909","3,003","-29,988","-23,876","-3,118","-3,900","-0,050","2,108","2,379","1,592","17,044","-12,155","-7,968","4,204","0,081","0,333"
744,"91,155","24,217","14,092","-2,519","3,501","2,933","2,891","-30,083","-24,097","-3,116","-3,842","-0,001","2,111","2,400","1,598","17,000","-12,125","-7,998","4,168","0,029","0,306"
745,"91,292","24,228","14,127","-2,498","3,462","2,954","2,818","-30,153","-24,255","-3,106","-3,866","0,048","2,134","2,401","1,612","16,971","-12,098","-8,017","4,169","0,069","0,259"
746,"91,427","24,230","14,141","-2,483","3,419","2,971","2,756","-30,207","-24,388","-3,136","-3,825","0,105","2,169","2,399","1,605","16,940","-12,066","-8,030","4,189","0,109","0,217"
747,"91,543","24,235","14,164","-2,494","3,387","2,986","2,673","-30,278","-24,557","-3,203","-3,736","0,174","2,197","2,408","1,597","16,876","-12,022","-8,041","4,195","0,078","0,162"
748,"91,630","24,251","14,206","-2,480","3,338","3,002","2,562","-30,355","-24,763","-3,214","-3,674","0,257","2,244","2,456","1,597","16,824","-12,002","-8,045","4,195","0,042","0,090"
749,"91,724","24,268","14,268","-2,445","3,294","3,020","2,513","-30,407","-24,928","-3,228","-3,606","0,347","2,288","2,511","1,586","16,780","-11,990","-8,048","4,180","-0,001","0,025"
750,"91,816","24,276","14,306","-2,459","3,256","3,039","2,491","-30,452","-25,049","-3,276","-3,539","0,425","2,268","2,549","1,571","16,697","-11,949","-8,055","4,150","-0,024","-0,022"
751,"91,914","24,274","14,336","-2,410","3,241","3,056","2,444","-30,541","-25,198","-3,321","-3,509","0,472","2,279","2,574","1,561","16,697","-11,880","-8,074","4,093","-0,034","-0,046"
752,"91,998","24,274","14,372","-2,360","3,212","3,070","2,372","-30,655","-25,395","-3,394","-3,506","0,468","2,286","2,616","1,543","16,697","-11,819","-8,085","4,016","-0,030","-0,011"
753,"92,080","24,270","14,403","-2,315","3,173","3,080","2,298","-30,746","-25,559","-3,436","-3,548","0,387","2,304","2,676","1,523","16,674","-11,766","-8,087","3,958","0,014","0,098"
754,"92,117","24,258","14,422","-2,282","3,129","3,091","2,201","-30,796","-25,672","-3,496","-3,637","0,253","2,296","2,748","1,498","16,627","-11,730","-8,084","3,866","0,071","0,283"
755,"92,250","24,247","14,495","-2,251","3,086","3,100","2,122","-30,858","-25,814","-3,514","-3,825","0,035","2,261","2,806","1,451","16,632","-11,688","-8,082","3,754","0,200","0,584"
756,"92,374","24,244","14,584","-2,204","3,053","3,110","1,997","-30,903","-25,942","-3,495","-4,112","-0,273","2,206","2,860","1,388","16,666","-11,676","-8,064","3,636","0,350","0,980"
757,"92,518","24,244","14,682","-2,152","3,025","3,118","1,869","-30,959","-26,086","-3,476","-4,480","-0,669","2,104","2,933","1,358","16,711","-11,665","-8,038","3,452","0,504","1,435"
758,"92,688","24,248","14,793","-2,104","2,996","3,122","1,725","-31,026","-26,265","-3,402","-4,808","-1,082","1,993","3,028","1,382","16,766","-11,656","-8,004","3,305","0,601","1,851"
759,"92,885","24,255","14,893","-2,052","2,971","3,115","1,564","-31,083","-26,448","-3,381","-5,071","-1,489","1,908","3,106","1,434","16,845","-11,637","-7,957","3,108","0,690","2,236"
760,"93,112","24,266","14,993","-2,016","2,940","3,095","1,413","-31,135","-26,618","-3,291","-5,389","-1,846","1,825","3,152","1,501","16,921","-11,625","-7,885","2,988","0,840","2,539"
761,"93,369","24,288","15,095","-1,982","2,909","3,059","1,262","-31,203","-26,822","-3,236","-5,785","-2,253","1,744","3,221","1,585","17,004","-11,611","-7,790","2,826","1,018","2,862"
762,"93,659","24,314","15,204","-1,946","2,877","3,012","1,118","-31,291","-27,050","-3,106","-6,125","-2,657","1,723","3,349","1,676","17,098","-11,607","-7,685","2,768","1,088","3,166"
763,"93,975","24,333","15,304","-1,911","2,840","2,962","0,972","-31,386","-27,286","-3,045","-6,417","-3,061","1,721","3,479","1,768","17,194","-11,615","-7,581","2,681","1,136","3,469"
764,"94,315","24,357","15,416","-1,876","2,796","2,910","0,812","-31,488","-27,542","-2,977","-6,665","-3,417","1,716","3,601","1,892","17,285","-11,638","-7,478","2,612","1,181","3,698"
765,"94,687","24,387","15,552","-1,830","2,756","2,857","0,627","-31,579","-27,843","-2,917","-6,868","-3,711","1,745","3,693","2,029","17,389","-11,662","-7,380","2,557","1,240","3,848"
766,"95,109","24,410","15,710","-1,787","2,733","2,805","0,454","-31,662","-28,135","-2,845","-7,028","-3,922","1,839","3,756","2,170","17,501","-11,679","-7,301","2,594","1,287","3,914"
767,"95,548","24,417","15,873","-1,798","2,733","2,756","0,278","-31,749","-28,434","-2,787","-7,198","-4,118","1,914","3,796","2,289","17,559","-11,685","-7,247","2,656","1,352","3,976"
768,"95,996","24,413","16,041","-1,788","2,726","2,711","0,073","-31,852","-28,790","-2,723","-7,350","-4,292","2,016","3,856","2,390","17,637","-11,704","-7,212","2,738","1,394","4,035"
769,"96,398","24,409","16,187","-1,796","2,726","2,674","-0,154","-31,952","-29,192","-2,656","-7,538","-4,463","2,106","3,925","2,484","17,644","-11,690","-7,203","2,855","1,448","4,096"
770,"96,806","24,396","16,301","-1,836","2,728","2,646","-0,381","-32,036","-29,578","-2,585","-7,630","-4,620","2,139","4,012","2,553","17,618","-11,657","-7,213","2,942","1,410","4,174"
771,"97,216","24,383","16,411","-1,892","2,711","2,624","-0,591","-32,108","-29,941","-2,499","-7,735","-4,742","2,111","4,077","2,600","17,567","-11,649","-7,219","3,037","1,393","4,241"
772,"97,629","24,370","16,515","-1,943","2,703","2,606","-0,786","-32,181","-30,318","-2,437","-7,797","-4,822","2,088","4,092","2,629","17,523","-11,633","-7,227","3,117","1,391","4,285"
773,"98,032","24,360","16,609","-1,988","2,713","2,589","-0,968","-32,242","-30,658","-2,353","-7,781","-4,839","2,051","4,076","2,655","17,478","-11,603","-7,235","3,178","1,387","4,277"
774,"98,422","24,356","16,703","-2,017","2,741","2,572","-1,118","-32,321","-30,999","-2,334","-7,839","-4,855","1,987","4,054","2,689","17,437","-11,562","-7,238","3,173","1,396","4,257"
775,"98,793","24,358","16,788","-2,026","2,791","2,552","-1,277","-32,396","-31,348","-2,312","-7,938","-4,902","1,915","4,013","2,708","17,410","-11,496","-7,240","3,114","1,421","4,282"
776,"99,137","24,367","16,883","-2,012","2,852","2,532","-1,472","-32,456","-31,700","-2,258","-7,976","-4,973","1,859","3,960","2,715","17,387","-11,422","-7,242","3,047","1,422","4,354"
777,"99,450","24,373","16,966","-1,987","2,915","2,514","-1,671","-32,518","-32,047","-2,267","-8,021","-5,049","1,816","3,910","2,738","17,362","-11,342","-7,247","2,960","1,399","4,406"
778,"99,752","24,382","17,061","-1,945","2,978","2,505","-1,874","-32,575","-32,417","-2,272","-8,035","-5,090","1,820","3,834","2,770","17,346","-11,268","-7,256","2,894","1,386","4,424"
779,"100,031","24,393","17,144","-1,887","3,033","2,512","-2,071","-32,607","-32,764","-2,276","-8,023","-5,094","1,880","3,762","2,808","17,334","-11,197","-7,272","2,856","1,363","4,412"
780,"100,298","24,412","17,213","-1,826","3,081","2,535","-2,239","-32,648","-33,098","-2,265","-7,988","-5,070","1,946","3,698","2,860","17,321","-11,132","-7,288","2,827","1,332","4,374"
781,"100,562","24,434","17,268","-1,763","3,119","2,572","-2,390","-32,696","-33,413","-2,298","-7,958","-5,044","2,023","3,639","2,913","17,312","-11,076","-7,303","2,766","1,335","4,345"
782,"100,816","24,463","17,317","-1,703","3,152","2,623","-2,534","-32,743","-33,732","-2,327","-7,919","-5,021","2,113","3,597","2,969","17,294","-11,027","-7,319","2,741","1,301","4,324"
783,"101,059","24,499","17,368","-1,634","3,168","2,681","-2,664","-32,794","-34,055","-2,367","-7,868","-4,983","2,247","3,569","3,031","17,271","-11,003","-7,320","2,771","1,264","4,281"
784,"101,299","24,534","17,404","-1,568","3,154","2,740","-2,775","-32,845","-34,364","-2,436","-7,744","-4,919","2,384","3,547","3,072","17,240","-11,006","-7,303","2,791","1,239","4,224"
785,"101,526","24,552","17,415","-1,513","3,133","2,800","-2,870","-32,892","-34,678","-2,483","-7,600","-4,816","2,505","3,546","3,123","17,186","-11,007","-7,288","2,817","1,185","4,121"
786,"101,724","24,552","17,407","-1,487","3,110","2,859","-2,939","-32,923","-34,973","-2,508","-7,529","-4,704","2,622","3,578","3,173","17,082","-10,998","-7,278","2,851","1,134","4,003"
787,"101,894","24,523","17,377","-1,467","3,091","2,914","-2,975","-32,951","-35,224","-2,535","-7,435","-4,593","2,729","3,617","3,205","16,959","-10,980","-7,273","2,945","1,045","3,891"
788,"102,027","24,480","17,332","-1,446","3,076","2,966","-2,983","-32,994","-35,444","-2,560","-7,326","-4,479","2,824","3,611","3,213","16,820","-10,950","-7,264","2,998","0,978","3,800"
789,"102,124","24,425","17,273","-1,432","3,067","3,016","-2,975","-33,039","-35,652","-2,625","-7,183","-4,347","2,904","3,562","3,192","16,665","-10,898","-7,245","3,012","0,977","3,732"
790,"102,187","24,365","17,199","-1,420","3,063","3,066","-2,959","-33,091","-35,842","-2,604","-7,102","-4,200","2,982","3,501","3,143","16,498","-10,820","-7,215","3,085","1,014","3,676"
791,"102,220","24,309","17,135","-1,408","3,060","3,110","-2,940","-33,141","-36,045","-2,653","-7,109","-4,163","3,014","3,518","3,083","16,318","-10,724","-7,163","3,086","1,023","3,727"
792,"102,222","24,257","17,073","-1,397","3,059","3,149","-2,902","-33,189","-36,234","-2,687","-7,074","-4,167","3,026","3,548","3,039","16,133","-10,612","-7,085","3,051","1,003","3,808"
793,"102,201","24,206","17,009","-1,383","3,050","3,181","-2,858","-33,248","-36,399","-2,736","-7,110","-4,190","3,065","3,590","3,009","15,951","-10,498","-6,980","3,043","0,983","3,884"
794,"102,149","24,144","16,931","-1,361","3,034","3,207","-2,813","-33,311","-36,545","-2,744","-7,060","-4,202","3,109","3,636","2,992","15,776","-10,381","-6,856","3,041","0,939","3,941"
795,"102,067","24,071","16,841","-1,319","3,016","3,224","-2,775","-33,370","-36,661","-2,767","-7,068","-4,216","3,145","3,681","2,982","15,624","-10,252","-6,719","3,022","0,947","3,983"
796,"101,930","23,982","16,730","-1,278","2,999","3,238","-2,756","-33,390","-36,748","-2,781","-7,105","-4,253","3,172","3,675","2,989","15,471","-10,114","-6,576","2,997","1,023","4,033"
797,"101,761","23,896","16,624","-1,232","2,980","3,246","-2,752","-33,401","-36,816","-2,767","-7,162","-4,315","3,277","3,692","3,010","15,334","-9,965","-6,418","3,055","1,098","4,088"
798,"101,587","23,812","16,528","-1,172","2,962","3,250","-2,742","-33,429","-36,885","-2,781","-7,255","-4,407","3,398","3,775","3,036","15,225","-9,815","-6,246","3,117","1,118","4,159"
799,"101,426","23,726","16,447","-1,115","2,942","3,248","-2,729","-33,461","-36,935","-2,784","-7,346","-4,514","3,477","3,876","3,063","15,137","-9,691","-6,060","3,123","1,118","4,248"
800,"101,250","23,651","16,348","-1,055","2,923","3,241","-2,717","-33,491","-36,968","-2,705","-7,487","-4,614","3,547","3,978","3,087","15,060","-9,557","-5,860","3,166","1,120","4,334"
801,"101,078","23,585","16,276","-0,999","2,902","3,231","-2,700","-33,519","-36,984","-2,632","-7,641","-4,731","3,595","4,079","3,104","14,984","-9,451","-5,644","3,188","1,127","4,446"
