Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
88,"-0,472","0,263","0,070","0,227","0,000","-0,442","-0,062","-0,265","0,003","0,269","0,160","0,029","-0,237","0,046","0,001","-0,198","-0,028","0,033","-0,239","-0,266","-0,148"
89,"-0,429","0,242","0,074","0,231","0,036","-0,451","-0,080","-0,225","0,008","0,247","0,220","0,028","-0,271","-0,002","-0,003","-0,168","0,000","0,032","-0,277","-0,289","-0,153"
90,"-0,441","0,309","0,074","0,265","0,054","-0,462","-0,070","-0,237","0,015","0,251","0,225","0,025","-0,275","-0,032","-0,010","-0,131","-0,017","0,035","-0,278","-0,277","-0,154"
91,"-0,488","0,297","0,077","0,236","0,061","-0,472","-0,128","-0,276","0,021","0,316","0,198","0,021","-0,334","-0,016","-0,015","-0,176","0,019","0,036","-0,272","-0,294","-0,156"
92,"-0,500","0,250","0,078","0,268","0,041","-0,484","-0,128","-0,222","0,026","0,374","0,172","0,017","-0,273","-0,003","-0,022","-0,179","0,022","0,042","-0,207","-0,290","-0,158"
93,"-0,570","0,244","0,078","0,248","0,024","-0,494","-0,170","-0,249","0,030","0,363","0,186","0,016","-0,263","0,010","-0,025","-0,234","0,004","0,048","-0,208","-0,271","-0,162"
94,"-0,597","0,203","0,080","0,287","0,019","-0,504","-0,159","-0,249","0,034","0,367","0,171","0,016","-0,235","-0,020","-0,027","-0,228","0,007","0,052","-0,248","-0,227","-0,169"
95,"-0,544","0,168","0,082","0,323","0,027","-0,515","-0,111","-0,203","0,040","0,344","0,158","0,015","-0,179","-0,004","-0,028","-0,158","0,023","0,054","-0,225","-0,218","-0,178"
96,"-0,477","0,153","0,080","0,359","0,017","-0,525","-0,106","-0,189","0,047","0,352","0,154","0,013","-0,159","0,038","-0,028","-0,091","0,025","0,057","-0,212","-0,274","-0,185"
97,"-0,433","0,168","0,080","0,371","-0,015","-0,534","-0,060","-0,209","0,054","0,371","0,175","0,011","-0,185","0,077","-0,030","-0,050","0,010","0,059","-0,267","-0,309","-0,190"
98,"-0,496","0,200","0,082","0,343","-0,037","-0,543","-0,053","-0,239","0,058","0,433","0,183","0,009","-0,243","0,074","-0,034","-0,114","-0,024","0,062","-0,262","-0,271","-0,194"
99,"-0,526","0,255","0,082","0,374","-0,050","-0,553","-0,085","-0,228","0,059","0,456","0,186","0,005","-0,228","0,052","-0,040","-0,087","-0,069","0,069","-0,273","-0,269","-0,195"
100,"-0,516","0,284","0,081","0,342","-0,054","-0,563","-0,015","-0,232","0,063","0,414","0,238","0,002","-0,286","0,026","-0,044","-0,146","-0,096","0,074","-0,320","-0,264","-0,198"
101,"-0,491","0,301","0,082","0,360","-0,083","-0,572","-0,052","-0,251","0,067","0,391","0,172","-0,005","-0,246","0,074","-0,046","-0,096","-0,108","0,078","-0,307","-0,250","-0,198"
102,"-0,475","0,305","0,082","0,391","-0,065","-0,581","-0,088","-0,300","0,073","0,390","0,179","-0,013","-0,187","0,046","-0,049","-0,046","-0,060","0,079","-0,245","-0,248","-0,196"
103,"-0,468","0,284","0,083","0,370","-0,036","-0,589","-0,020","-0,281","0,080","0,404","0,207","-0,018","-0,200","0,049","-0,052","-0,097","-0,014","0,080","-0,256","-0,304","-0,196"
104,"-0,518","0,302","0,086","0,338","-0,030","-0,596","-0,066","-0,292","0,085","0,470","0,233","-0,021","-0,207","0,025","-0,053","-0,161","0,003","0,078","-0,199","-0,299","-0,199"
105,"-0,550","0,293","0,087","0,338","0,005","-0,601","-0,105","-0,269","0,087","0,483","0,233","-0,023","-0,231","-0,038","-0,055","-0,185","0,014","0,079","-0,212","-0,237","-0,201"
106,"-0,519","0,250","0,087","0,363","0,029","-0,607","-0,081","-0,213","0,088","0,420","0,231","-0,024","-0,237","-0,044","-0,058","-0,125","0,048","0,083","-0,275","-0,265","-0,204"
107,"-0,490","0,221","0,085","0,342","0,057","-0,612","-0,086","-0,214","0,088","0,403","0,165","-0,025","-0,272","-0,104","-0,059","-0,113","0,073","0,089","-0,287","-0,197","-0,206"
108,"-0,449","0,173","0,083","0,329","0,090","-0,616","-0,085","-0,182","0,089","0,402","0,158","-0,028","-0,312","-0,111","-0,058","-0,117","0,139","0,093","-0,280","-0,210","-0,207"
109,"-0,445","0,165","0,087","0,336","0,124","-0,620","-0,083","-0,179","0,088","0,448","0,114","-0,032","-0,329","-0,117","-0,058","-0,144","0,187","0,093","-0,292","-0,206","-0,207"
110,"-0,500","0,195","0,091","0,302","0,127","-0,622","-0,075","-0,230","0,087","0,487","0,165","-0,032","-0,367","-0,084","-0,061","-0,214","0,188","0,093","-0,287","-0,275","-0,207"
111,"-0,504","0,200","0,094","0,278","0,103","-0,624","-0,035","-0,285","0,084","0,429","0,183","-0,029","-0,369","-0,086","-0,066","-0,270","0,183","0,094","-0,297","-0,245","-0,205"
112,"-0,440","0,224","0,101","0,309","0,086","-0,623","-0,027","-0,278","0,080","0,369","0,214","-0,024","-0,347","-0,106","-0,072","-0,205","0,163","0,091","-0,337","-0,220","-0,204"
113,"-0,411","0,278","0,107","0,332","0,115","-0,622","0,000","-0,334","0,076","0,438","0,233","-0,019","-0,300","-0,162","-0,078","-0,152","0,175","0,087","-0,280","-0,207","-0,202"
114,"-0,447","0,287","0,106","0,370","0,110","-0,621","0,007","-0,296","0,074","0,383","0,205","-0,016","-0,234","-0,173","-0,080","-0,127","0,138","0,090","-0,285","-0,191","-0,202"
115,"-0,491","0,263","0,100","0,366","0,078","-0,619","-0,038","-0,340","0,074","0,346","0,168","-0,016","-0,264","-0,117","-0,077","-0,142","0,141","0,095","-0,314","-0,180","-0,204"
116,"-0,507","0,207","0,097","0,388","0,109","-0,619","-0,031","-0,273","0,078","0,369","0,214","-0,017","-0,234","-0,112","-0,074","-0,146","0,195","0,097","-0,274","-0,230","-0,205"
117,"-0,507","0,275","0,099","0,425","0,107","-0,621","-0,009","-0,314","0,081","0,407","0,204","-0,021","-0,190","-0,076","-0,071","-0,104","0,160","0,096","-0,241","-0,288","-0,207"
118,"-0,514","0,312","0,101","0,444","0,080","-0,622","-0,023","-0,303","0,082","0,429","0,180","-0,023","-0,200","-0,030","-0,069","-0,058","0,108","0,096","-0,281","-0,274","-0,208"
119,"-0,518","0,369","0,100","0,458","0,051","-0,624","-0,023","-0,301","0,085","0,492","0,151","-0,025","-0,173","0,029","-0,067","-0,065","0,053","0,097","-0,234","-0,300","-0,208"
120,"-0,542","0,306","0,102","0,468","0,018","-0,625","-0,070","-0,297","0,082","0,482","0,158","-0,025","-0,141","0,035","-0,069","-0,060","0,054","0,100","-0,237","-0,251","-0,208"
121,"-0,541","0,264","0,104","0,454","-0,014","-0,625","-0,013","-0,292","0,082","0,505","0,221","-0,028","-0,151","0,032","-0,070","-0,101","0,044","0,098","-0,224","-0,247","-0,205"
122,"-0,532","0,243","0,110","0,479","-0,037","-0,626","0,002","-0,320","0,084","0,539","0,229","-0,032","-0,111","0,024","-0,071","-0,101","0,041","0,093","-0,198","-0,249","-0,203"
123,"-0,575","0,266","0,116","0,446","-0,028","-0,628","-0,031","-0,322","0,086","0,482","0,246","-0,034","-0,178","0,002","-0,071","-0,164","0,056","0,088","-0,256","-0,258","-0,204"
124,"-0,515","0,277","0,119","0,419","-0,009","-0,632","-0,024","-0,333","0,085","0,466","0,277","-0,034","-0,175","-0,034","-0,070","-0,164","0,053","0,089","-0,260","-0,244","-0,209"
125,"-0,523","0,317","0,122","0,449","0,004","-0,637","-0,033","-0,373","0,082","0,402","0,276","-0,033","-0,114","-0,060","-0,073","-0,109","0,040","0,094","-0,260","-0,222","-0,211"
126,"-0,537","0,306","0,121","0,415","0,009","-0,642","-0,037","-0,326","0,079","0,400","0,281","-0,033","-0,133","-0,033","-0,075","-0,178","0,029","0,100","-0,275","-0,240","-0,213"
127,"-0,578","0,259","0,122","0,447","0,019","-0,644","-0,040","-0,294","0,079","0,399","0,337","-0,032","-0,067","-0,032","-0,077","-0,155","0,074","0,103","-0,222","-0,281","-0,213"
128,"-0,582","0,254","0,125","0,480","0,033","-0,644","0,019","-0,332","0,080","0,463","0,340","-0,034","-0,066","-0,060","-0,078","-0,159","0,106","0,098","-0,222","-0,284","-0,212"
129,"-0,618","0,261","0,130","0,475","0,067","-0,645","-0,021","-0,333","0,082","0,398","0,330","-0,034","-0,102","-0,108","-0,081","-0,179","0,107","0,091","-0,284","-0,260","-0,208"
130,"-0,645","0,285","0,132","0,505","0,084","-0,644","-0,022","-0,336","0,082","0,414","0,316","-0,035","-0,100","-0,110","-0,079","-0,180","0,135","0,087","-0,284","-0,295","-0,208"
131,"-0,599","0,236","0,136","0,503","0,118","-0,645","-0,004","-0,339","0,079","0,397","0,314","-0,036","-0,134","-0,148","-0,076","-0,149","0,187","0,087","-0,326","-0,323","-0,210"
132,"-0,613","0,235","0,137","0,527","0,097","-0,646","-0,032","-0,280","0,077","0,433","0,257","-0,038","-0,140","-0,144","-0,074","-0,131","0,135","0,087","-0,334","-0,281","-0,212"
133,"-0,607","0,168","0,137","0,559","0,104","-0,647","-0,036","-0,213","0,077","0,408","0,200","-0,038","-0,082","-0,173","-0,072","-0,086","0,175","0,088","-0,306","-0,225","-0,213"
134,"-0,620","0,191","0,139","0,525","0,088","-0,645","-0,007","-0,275","0,075","0,376","0,163","-0,036","-0,143","-0,175","-0,071","-0,150","0,165","0,086","-0,333","-0,174","-0,216"
