Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
11,"0,005","0,068","0,679","0,560","-0,080","0,584","0,181","-0,149","0,034","0,020","0,052","0,062","0,998","-0,117","0,338","0,269","-0,023","0,314","0,043","-0,312","-0,223"
12,"0,048","0,026","0,434","0,616","0,084","0,480","0,359","-0,007","0,053","-0,033","0,131","-0,094","0,775","-0,058","-0,060","0,339","0,151","0,569","0,043","-0,042","-0,186"
13,"0,026","0,095","0,114","0,494","0,086","0,489","0,234","-0,057","0,033","0,110","0,048","0,007","0,555","0,115","0,603","0,471","0,124","0,974","-0,079","-0,176","-0,209"
14,"-0,105","-0,044","0,024","0,302","0,003","0,398","0,265","-0,076","-0,112","-0,036","-0,058","-0,021","0,551","0,228","0,678","0,331","-0,169","0,440","0,041","-0,022","-0,128"
15,"-0,049","0,065","-0,061","0,297","0,049","0,325","0,207","0,039","-0,037","-0,270","-0,094","-0,127","0,151","0,226","0,164","0,493","-0,401","-0,262","0,154","-0,137","0,108"
16,"0,021","-0,036","0,075","0,176","-0,008","0,348","0,200","0,124","-0,024","-0,025","-0,096","-0,068","-0,198","0,126","-0,149","0,309","-0,366","-0,337","0,271","-0,098","0,228"
17,"0,147","-0,088","0,136","-0,031","-0,132","0,080","0,082","-0,011","-0,057","0,030","-0,108","-0,045","-0,275","0,088","0,149","-0,246","-0,228","-0,643","0,215","-0,080","0,091"
18,"0,203","-0,039","0,062","0,081","-0,161","-0,048","-0,029","0,013","0,019","-0,082","-0,029","0,104","-0,011","-0,259","-0,200","-0,186","-0,398","-0,573","0,280","-0,177","-0,003"
19,"0,142","-0,158","0,087","0,015","-0,054","-0,130","0,005","-0,168","0,076","0,019","-0,070","0,001","0,424","-0,212","-0,343","0,144","0,043","0,157","0,036","-0,176","-0,012"
20,"0,124","-0,199","-0,153","-0,172","-0,124","-0,161","-0,068","-0,127","0,055","0,063","-0,044","0,071","0,276","0,060","0,126","0,074","-0,075","-0,122","0,034","-0,291","0,027"
21,"0,176","-0,341","-0,256","-0,340","-0,021","0,017","-0,102","0,054","-0,002","0,019","-0,070","0,001","0,271","0,038","0,209","0,437","-0,072","-0,267","-0,078","-0,254","-0,247"
22,"0,115","-0,280","-0,262","-0,096","-0,144","0,025","-0,044","-0,061","-0,077","-0,105","-0,075","0,136","-0,094","-0,101","0,197","0,254","-0,181","-0,215","-0,072","-0,312","-0,420"
23,"0,218","-0,444","-0,490","0,193","-0,190","-0,176","0,030","0,019","0,005","-0,059","0,018","0,072","0,166","-0,198","-0,084","0,260","-0,198","0,057","-0,007","-0,352","-0,533"
24,"0,171","-0,291","-0,327","0,375","-0,015","-0,231","-0,095","-0,031","-0,015","-0,013","-0,012","-0,053","0,438","-0,416","-0,577","0,072","-0,267","-0,107","0,113","-0,333","-0,471"
25,"0,133","-0,239","-0,023","0,417","-0,129","-0,459","-0,015","-0,035","0,054","-0,036","-0,058","-0,021","0,399","-0,711","-0,973","-0,229","-0,103","-0,034","0,111","-0,178","-0,395"
26,"0,128","-0,309","-0,072","0,366","-0,042","-0,350","-0,068","-0,127","0,055","-0,001","0,072","-0,039","0,396","-0,545","-0,928","-0,285","-0,143","0,183","0,158","-0,311","-0,026"
27,"0,058","-0,329","-0,188","0,259","0,001","-0,162","-0,201","-0,214","-0,013","-0,094","-0,113","0,089","0,420","-0,098","-0,268","-0,112","-0,120","-0,230","0,151","-0,310","0,167"
28,"0,041","-0,250","-0,448","0,020","0,018","-0,084","-0,318","-0,105","0,076","-0,072","-0,189","-0,004","-0,140","0,573","1,005","0,427","-0,359","-0,476","0,037","-0,253","-0,050"
29,"-0,050","-0,356","0,011","-0,101","-0,039","-0,061","-0,068","-0,127","0,055","-0,060","-0,104","0,011","-0,094","0,588","1,280","0,433","-0,288","-0,308","-0,146","-0,387","-0,075"
30,"0,085","-0,267","0,172","0,142","-0,043","-0,080","-0,088","0,006","0,033","-0,170","-0,081","-0,035","-0,355","0,080","0,501","0,252","-0,261","-0,247","-0,069","-0,467","-0,497"
31,"0,076","-0,408","0,073","0,132","-0,070","-0,199","-0,082","-0,079","0,020","0,008","-0,032","0,048","0,269","-0,204","0,277","0,256","-0,302","-0,031","0,064","-0,508","-0,800"
32,"0,002","-0,438","-0,103","0,441","-0,002","-0,176","-0,003","-0,205","0,028","0,031","0,014","0,016","0,173","-0,205","-0,220","0,078","-0,083","0,014","-0,064","-0,584","-0,650"
33,"0,119","-0,390","-0,182","0,395","0,039","0,006","0,109","-0,107","0,013","-0,003","0,006","0,095","-0,293","-0,420","-0,616","-0,348","-0,278","0,176","-0,081","-0,427","-0,189"
34,"0,054","-0,339","-0,248","0,582","0,228","0,011","0,233","-0,179","-0,028","0,295","-0,130","0,116","-0,180","-0,464","-0,444","-0,491","-0,506","-0,518","-0,025","-0,311","-0,033"
35,"0,119","-0,510","-0,161","0,414","0,093","0,243","0,188","-0,234","0,021","-0,057","-0,038","-0,123","-0,211","-0,215","0,115","-0,289","0,010","-0,080","-0,032","-0,310","0,160"
36,"0,128","-0,369","-0,062","0,288","-0,097","0,234","0,094","-0,181","-0,083","0,007","-0,154","-0,013","0,142","-0,281","0,384","0,081","-0,148","0,174","0,032","-0,272","0,085"
37,"0,068","-0,248","-0,078","0,105","-0,153","0,262","0,116","-0,070","0,061","0,053","-0,062","-0,077","0,073","-0,137","0,509","0,438","-0,328","-0,092","0,096","-0,369","-0,009"
38,"0,006","-0,367","-0,053","0,091","-0,312","0,111","0,023","-0,017","-0,043","0,007","-0,154","-0,013","-0,177","-0,131","0,632","0,449","-0,386","0,396","0,155","-0,350","0,051"
39,"-0,050","-0,356","0,011","-0,031","-0,370","0,134","0,102","-0,144","-0,035","-0,060","-0,104","0,011","0,327","-0,174","0,333","0,280","-0,193","0,849","0,219","-0,312","-0,024"
40,"0,081","-0,397","0,133","-0,026","-0,059","0,125","0,154","-0,052","-0,036","-0,013","-0,012","-0,053","0,470","-0,385","-0,030","-0,328","0,040","0,770","0,156","-0,292","0,032"
41,"0,033","-0,425","0,327","-0,026","0,000","0,112","0,035","-0,188","-0,069","-0,194","-0,127","-0,003","0,707","-0,187","0,081","-0,283","-0,119","0,239","0,086","-0,271","0,280"
42,"0,094","-0,246","0,292","0,045","-0,212","0,280","0,102","-0,022","0,026","-0,006","-0,238","-0,027","0,410","-0,332","-0,064","-0,286","-0,110","0,103","0,144","-0,309","0,359"
43,"0,085","-0,327","0,182","0,232","0,155","0,244","0,161","-0,137","-0,049","0,050","-0,250","-0,004","0,085","-0,122","0,290","0,261","-0,343","0,185","0,152","-0,253","0,147"
44,"-0,036","-0,265","0,181","0,307","0,135","0,431","0,095","-0,059","-0,022","-0,051","-0,209","0,098","-0,255","-0,450","-0,175","0,800","-0,381","-0,214","0,154","-0,407","0,071"
45,"0,002","-0,318","-0,123","0,424","0,179","0,348","0,199","-0,120","-0,146","-0,127","-0,177","-0,027","-0,662","-0,580","-0,545","0,615","-0,515","-0,217","0,034","-0,426","0,009"
46,"-0,064","-0,507","-0,148","0,541","0,104","0,293","0,161","-0,137","-0,049","-0,072","-0,189","-0,004","-0,712","-0,202","0,361","0,376","-0,440","-0,043","0,092","-0,465","0,088"
47,"0,071","-0,538","0,034","0,662","0,042","0,297","0,064","-0,162","0,062","-0,127","-0,177","-0,027","0,131","-0,107","0,565","-0,036","-0,187","0,393","0,148","-0,348","0,244"
48,"0,033","-0,305","0,307","0,672","0,129","0,402","0,143","-0,166","0,131","-0,040","-0,247","0,051","0,489","-0,097","0,720","0,622","-0,420","0,007","0,026","-0,483","0,221"
49,"0,042","-0,405","0,447","0,541","0,045","0,307","0,181","-0,149","0,034","0,030","-0,108","-0,045","1,467","0,203","0,674","0,325","-0,465","0,367","0,222","-0,409","-0,119"
50,"-0,028","-0,485","0,342","0,526","0,004","0,129","0,140","-0,004","-0,071","-0,170","-0,081","-0,035","1,441","-0,350","0,074","0,380","-0,392","0,069","0,039","-0,408","-0,126"
51,"0,024","-0,386","0,197","0,395","-0,020","0,020","0,147","-0,089","-0,084","-0,151","-0,223","0,006","0,674","-0,543","-0,421","0,681","-0,500","-0,027","0,157","-0,504","-0,025"
52,"-0,050","-0,356","0,011","0,283","0,009","0,148","0,130","-0,118","0,096","-0,183","-0,165","-0,049","-0,058","-0,600","-0,430","0,687","-0,261","0,070","0,096","-0,504","-0,027"
53,"-0,054","-0,366","-0,049","0,227","-0,096","0,239","0,150","-0,251","0,118","-0,126","-0,055","0,034","-0,312","-0,752","-0,216","0,376","-0,440","-0,043","0,220","-0,524","-0,080"
54,"-0,003","-0,448","-0,162","0,237","-0,069","0,357","0,070","-0,247","0,049","-0,329","-0,271","-0,078","-0,456","-0,594","0,178","0,312","-0,374","-0,201","0,283","-0,409","-0,117"
55,"-0,008","-0,579","-0,202","0,470","-0,100","0,220","0,115","-0,192","0,000","-0,070","-0,122","-0,137","0,195","-0,137","0,515","-0,350","-0,302","0,120","0,216","-0,485","0,035"
56,"0,128","-0,489","-0,041","0,278","-0,124","0,115","0,154","-0,052","-0,036","-0,138","-0,139","0,020","0,624","-0,028","0,477","-0,167","-0,360","0,139","0,277","-0,350","0,056"
57,"0,193","-0,360","-0,006","0,446","-0,048","-0,104","-0,023","-0,072","0,006","-0,046","-0,076","-0,169","0,680","0,085","0,556","0,382","-0,312","0,102","0,328","-0,330","0,309"
58,"0,067","-0,428","-0,047","0,553","-0,032","-0,304","0,044","-0,029","0,040","0,038","-0,213","0,042","0,404","-0,136","0,034","0,512","-0,195","0,379","0,265","-0,310","0,364"
59,"0,132","-0,479","0,019","0,529","-0,158","-0,587","0,036","-0,066","-0,008","-0,081","-0,084","-0,091","0,393","-0,651","-0,868","0,640","-0,125","0,544","0,154","-0,407","0,071"
60,"0,072","-0,418","0,013","0,417","0,049","-0,500","0,044","-0,029","0,040","-0,127","-0,177","-0,027","-0,085","-0,744","-1,052","0,619","-0,299","-0,177","0,103","-0,505","-0,220"
61,"0,002","-0,378","-0,113","0,244","0,020","-0,354","-0,002","-0,083","0,089","-0,038","-0,180","-0,082","-0,155","-0,654","-0,897","0,604","-0,289","-0,777","0,048","-0,563","-0,395"
62,"0,049","-0,410","-0,297","-0,009","-0,181","-0,413","-0,148","-0,122","-0,014","-0,005","-0,116","0,034","0,348","-0,386","-0,037","0,173","-0,330","-0,878","0,116","-0,430","-0,567"
63,"0,050","-0,289","-0,318","0,169","-0,198","-0,486","-0,036","-0,024","-0,029","0,053","-0,062","-0,077","0,506","-0,006","0,388","-0,118","-0,360","-0,326","0,169","-0,352","-0,334"
64,"0,144","-0,353","-0,686","0,388","-0,329","-0,788","0,082","0,111","0,004","0,155","0,019","-0,118","0,191","0,166","0,553","0,447","-0,041","0,117","0,105","-0,254","-0,240"
65,"0,167","-0,242","-0,397","0,500","-0,358","-0,916","-0,109","0,017","-0,050","0,234","0,053","-0,128","0,431","-0,083","-0,487","0,814","-0,079","0,188","0,109","-0,158","-0,337"
66,"0,245","-0,381","-0,131","0,485","-0,398","-1,094","-0,101","0,176","0,059","0,078","0,107","-0,048","0,646","-0,279","-1,066","0,801","-0,157","-0,309","0,107","-0,274","-0,298"
67,"0,198","-0,229","0,033","0,607","-0,341","-1,117","-0,161","0,048","0,012","-0,111","0,096","-0,085","0,711","-0,256","-1,146","0,416","-0,245","-0,988","-0,014","-0,351","-0,341"
68,"0,059","-0,209","-0,208","0,607","-0,281","-1,130","-0,123","0,066","-0,085","-0,030","0,197","-0,228","0,440","-0,310","-0,638","0,047","-0,287","-1,091","-0,127","-0,294","-0,558"
69,"0,102","-0,191","-0,463","0,485","-0,279","-1,121","-0,004","0,201","-0,052","0,068","0,089","-0,196","-0,229","-0,314","-0,673","0,350","-0,316","-1,155","-0,051","-0,373","-0,979"
70,"0,275","-0,214","-0,596","0,378","-0,356","-0,906","-0,084","0,205","-0,121","-0,089","0,021","-0,178","-0,237","-0,170","-0,545","0,003","-0,217","-0,457","-0,066","-0,429","-0,574"
71,"0,214","-0,274","-0,581","0,322","-0,341","-0,842","-0,063","0,194","-0,038","0,021","-0,003","-0,132","0,105","0,074","-0,103","0,435","-0,039","-0,347","-0,126","-0,371","-0,596"
72,"0,209","-0,404","-0,620","0,266","-0,446","-0,752","0,062","0,122","-0,079","-0,111","0,096","-0,085","0,457","0,144","0,158","0,429","-0,022","-0,619","0,055","-0,294","-0,551"
73,"0,331","-0,286","-0,650","0,008","-0,363","-0,937","-0,101","0,176","0,059","-0,113","-0,026","-0,146","0,140","-0,153","-0,745","0,235","-0,050","-0,999","0,171","-0,236","-0,373"
74,"0,201","-0,305","-0,761","-0,108","-0,347","-0,869","-0,015","-0,035","0,054","0,088","-0,053","-0,156","0,171","-0,266","-1,311","0,416","-0,133","-1,036","-0,080","-0,234","-0,189"
75,"0,224","-0,133","-0,482","-0,113","-0,420","-0,914","-0,161","0,048","0,012","0,009","-0,087","-0,147","0,250","-0,584","-1,617","0,364","-0,013","-0,754","0,045","-0,331","-0,281"
76,"0,167","-0,242","-0,397","-0,062","-0,329","-1,065","-0,404","-0,015","0,020","0,021","-0,003","-0,132","0,771","-0,770","-1,060","0,322","0,025","-0,040","0,000","-0,411","-0,707"
77,"0,124","-0,199","-0,153","-0,113","-0,182","-0,968","-0,553","-0,009","0,193","0,053","-0,062","-0,077","0,716","-0,278","-0,078","0,259","-0,166","-0,023","-0,114","-0,488","-0,942"
78,"-0,018","-0,103","0,400","0,220","-0,166","-0,623","-0,599","-0,186","0,181","-0,114","0,029","0,049","0,928","-0,443","-0,604","0,202","-0,005","0,043","-0,058","-0,372","-0,786"
79,"0,108","-0,155","0,461","0,300","0,005","-0,418","-0,518","-0,068","0,311","-0,033","0,131","-0,094","0,690","-0,233","-0,738","0,495","-0,265","-0,254","-0,076","-0,408","-0,323"
80,"0,039","-0,055","0,325","0,563","-0,005","-0,186","-0,415","-0,129","0,187","-0,114","0,029","0,049","-0,022","-0,138","0,012","0,433","-0,288","-0,308","-0,079","-0,311","-0,228"
81,"-0,036","-0,145","0,160","0,572","0,082","-0,081","-0,273","-0,172","-0,034","-0,068","0,000","-0,076","-0,691","-0,225","-0,047","0,387","-0,129","0,222","-0,019","-0,369","-0,206"
82,"0,137","-0,228","0,037","0,596","-0,029","0,256","-0,186","-0,140","0,083","0,031","0,014","0,016","-0,137","-0,010","-0,139","-0,081","0,084","0,876","-0,016","-0,466","-0,302"
83,"-0,101","-0,214","0,115","0,662","0,042","0,297","0,056","-0,199","0,014","0,030","-0,108","-0,045","0,097","-0,243","0,078","-0,140","0,109","0,933","0,047","-0,486","-0,357"
84,"-0,106","-0,225","0,055","0,728","0,055","0,352","0,064","-0,162","0,062","-0,002","-0,050","-0,100","0,471","-0,332","-0,061","0,462","-0,108","0,741","0,115","-0,487","-0,548"
85,"-0,200","-0,161","0,423","0,737","0,082","0,470","0,207","0,039","-0,037","-0,025","-0,096","-0,068","0,764","-0,209","0,167","0,455","-0,090","0,469","0,100","-0,273","-0,105"
86,"-0,182","-0,119","0,663","0,541","-0,015","0,320","0,192","-0,035","-0,133","0,054","0,060","-0,016","0,860","-0,020","0,626","0,563","-0,170","-0,031","0,028","-0,233","0,200"
87,"-0,140","-0,162","0,419","0,297","-0,129","0,366","0,251","-0,028","-0,147","0,019","-0,070","0,001","0,392","-0,151","0,253","0,440","-0,136","-0,107","0,021","-0,174","0,374"
88,"-0,158","-0,203","0,179","0,288","-0,156","0,247","0,352","-0,044","0,005","0,086","0,002","0,039","-0,466","0,041","0,306","0,096","-0,046","0,727","0,082","-0,039","0,394"
89,"-0,115","-0,245","-0,065","0,283","-0,229","0,202","0,181","-0,149","0,034","0,086","0,002","0,039","0,129","0,113","0,580","-0,018","0,107","0,930","0,098","-0,253","-0,048"
90,"0,011","-0,237","-0,014","0,212","-0,136","0,061","0,175","-0,064","0,047","-0,035","0,064","0,040","0,605","0,100","0,825","0,330","-0,136","0,360","-0,012","-0,370","-0,398"
91,"0,020","-0,216","0,106","0,212","-0,077","0,047","0,293","-0,050","0,019","-0,025","-0,096","-0,068","0,315","0,083","0,537","0,316","-0,158","-0,160","-0,010","-0,255","-0,438"
92,"-0,097","-0,144","0,164","0,344","-0,052","0,156","0,181","-0,149","0,034","0,030","-0,108","-0,045","0,160","-0,137","0,021","0,626","-0,091","0,000","0,038","-0,330","-0,088"
93,"-0,083","-0,233","0,365","0,353","0,034","0,261","0,154","-0,052","-0,036","-0,060","-0,104","0,011","0,028","0,036","0,196","0,623","-0,195","-0,088","0,090","-0,310","0,165"
94,"-0,022","-0,054","0,329","0,339","0,053","0,070","0,308","0,023","0,115","-0,025","-0,096","-0,068","0,110","-0,175","-0,171","0,621","-0,163","-0,168","-0,028","-0,349","0,045"
95,"-0,031","-0,195","0,230","0,400","-0,067","0,092","0,240","-0,142","0,020","-0,036","-0,058","-0,021","0,609","-0,430","-0,349","0,204","-0,182","0,251","-0,094","-0,367","0,177"
96,"-0,058","-0,257","-0,129","0,456","-0,022","0,015","0,265","-0,076","-0,112","-0,071","-0,067","0,057","0,534","-0,226","-0,118","0,521","-0,132","0,683","-0,084","-0,330","-0,093"
97,"-0,141","-0,187","-0,445","0,516","-0,201","0,051","0,082","0,111","0,004","-0,079","0,038","-0,030","0,277","-0,023","0,103","0,696","-0,142","0,351","-0,135","-0,485","-0,364"
98,"-0,198","-0,176","-0,381","0,572","-0,216","-0,013","0,206","-0,083","-0,098","-0,046","-0,076","-0,169","0,512","-0,067","0,282","0,623","-0,195","-0,088","0,058","-0,584","-0,646"
99,"-0,132","-0,106","-0,336","0,694","-0,039","-0,063","0,169","0,021","0,060","-0,101","-0,064","-0,192","0,571","-0,173","0,346","0,496","-0,209","-0,277","-0,004","-0,506","-0,610"
100,"0,030","-0,135","0,215","0,446","-0,048","-0,104","0,168","-0,101","-0,001","-0,057","-0,038","-0,123","0,333","-0,234","0,227","0,309","-0,310","-0,361","0,106","-0,467","-0,297"
101,"0,099","-0,296","0,362","0,263","-0,045","-0,089","0,168","-0,101","-0,001","-0,002","-0,050","-0,100","0,364","-0,484","-0,331","0,382","-0,256","0,078","0,154","-0,407","0,071"
102,"0,011","-0,357","0,007","0,086","-0,029","-0,016","0,130","-0,118","0,096","-0,082","-0,206","-0,152","0,378","-0,363","-0,611","0,267","-0,215","0,329","-0,036","-0,270","0,275"
103,"-0,138","-0,357","-0,354","-0,036","0,033","-0,020","0,029","-0,102","-0,056","0,031","0,014","0,016","0,548","-0,294","-0,360","0,396","-0,066","0,527","0,156","-0,292","0,032"
104,"0,067","-0,308","-0,068","-0,011","0,041","0,290","0,005","-0,046","0,137","-0,081","-0,084","-0,091","0,278","-0,159","0,111","0,403","-0,027","0,775","0,158","-0,446","-0,044"
105,"0,164","-0,226","0,407","0,008","0,154","0,513","-0,047","-0,138","0,138","0,030","-0,108","-0,045","0,252","-0,159","0,602","1,014","-0,068","0,839","0,166","-0,390","-0,257"
106,"-0,061","-0,181","0,665","0,064","0,080","0,463","0,050","-0,114","0,027","-0,048","-0,020","0,025","0,360","0,046","0,842","0,572","-0,164","0,298","0,227","-0,390","-0,254"
107,"-0,061","-0,121","0,654","0,176","-0,008","0,348","-0,009","-0,120","0,041","-0,127","-0,177","-0,027","0,394","-0,098","0,223","0,141","-0,373","0,268","0,267","-0,329","0,306"
108,"-0,027","-0,124","0,280","0,227","-0,036","0,225","0,029","-0,102","-0,056","-0,002","-0,050","-0,100","0,245","-0,515","-0,391","0,274","-0,064","0,530","0,271","-0,233","0,209"
109,"0,142","-0,278","0,108","0,105","-0,094","0,248","0,294","0,072","0,080","-0,162","-0,185","0,052","0,189","-0,493","-0,477","-0,040","-0,235","0,281","0,269","-0,349","0,249"
110,"0,007","-0,187","-0,084","0,100","0,012","0,162","0,147","-0,089","-0,084","-0,124","0,012","-0,099","0,667","-0,399","-0,293","-0,029","-0,036","0,594","0,213","-0,253","0,149"
111,"0,072","-0,178","-0,029","-0,011","-0,019","0,303","0,044","-0,029","0,040","-0,002","-0,050","-0,100","0,467","-0,355","0,022","0,532","0,123","0,972","0,221","-0,196","-0,063"
112,"0,077","-0,227","0,042","-0,062","0,069","0,413","0,085","-0,051","0,206","-0,168","-0,014","-0,169","0,257","-0,083","0,488","0,458","-0,155","0,629","0,166","-0,255","-0,238"
113,"0,033","-0,305","0,307","0,120","0,066","0,399","0,109","-0,107","0,013","0,097","-0,036","-0,008","0,063","0,037","0,690","0,439","-0,473","0,035","0,217","-0,292","0,034"
114,"0,052","-0,144","0,525","0,059","0,007","0,417","-0,008","0,002","0,102","-0,170","-0,081","-0,035","-0,529","-0,012","0,333","0,441","-0,337","0,044","0,198","-0,251","0,535"
115,"0,103","-0,225","0,412","-0,007","-0,124","0,390","-0,036","-0,024","-0,029","-0,115","-0,092","-0,012","-0,526","-0,042","0,280","0,328","-0,160","0,304","0,208","-0,214","0,265"
116,"-0,036","-0,145","0,160","0,096","-0,121","0,130","0,095","-0,059","-0,022","-0,270","-0,094","-0,127","-0,279","0,065","0,233","0,074","-0,131","-0,098","0,038","-0,195","-0,070"
117,"0,011","-0,237","-0,014","-0,138","-0,030","0,253","0,043","-0,151","-0,021","-0,067","0,122","-0,015","0,290","-0,416","-0,093","-0,238","-0,278","-0,291","0,041","-0,157","-0,147"
118,"0,059","-0,269","-0,198","-0,143","-0,043","0,194","-0,044","-0,061","-0,077","0,121","0,011","-0,040","1,017","-0,246","-0,009","-0,048","-0,241","-0,047","0,040","-0,350","-0,146"
119,"0,036","-0,320","-0,498","-0,259","0,091","0,236","0,029","-0,102","-0,056","-0,035","0,064","0,040","0,884","-0,126","0,196","0,199","-0,141","0,035","-0,067","-0,294","-0,555"
120,"-0,002","-0,328","-0,183","-0,143","0,194","0,140","0,022","-0,139","-0,104","-0,169","0,041","0,026","0,855","-0,323","-0,396","0,007","-0,113","-0,369","-0,010","-0,255","-0,438"
121,"-0,106","-0,225","0,055","-0,092","-0,012","0,057","0,102","-0,022","0,026","-0,213","0,016","-0,043","-0,425","-0,246","-0,442","-0,727","-0,126","-0,406","-0,016","-0,196","-0,265"
122,"-0,110","-0,175","-0,015","-0,040","-0,099","-0,052","0,036","-0,066","-0,008","0,042","-0,024","-0,031","-1,114","-0,257","-0,122","-0,361","-0,244","-0,368","0,090","-0,175","0,183"
123,"0,021","-0,096","0,085","-0,045","-0,053","-0,125","0,095","-0,059","-0,022","-0,016","-0,079","0,080","-0,817","-0,248","0,030","-0,518","-0,052","0,550","0,141","-0,020","0,454"
124,"-0,040","-0,215","0,110","-0,157","-0,024","0,003","0,082","-0,011","-0,057","-0,036","-0,058","-0,021","-0,027","-0,025","0,087","-0,085","-0,020","0,787","0,019","-0,019","0,450"
125,"-0,045","-0,165","0,040","-0,157","0,035","-0,011","0,241","-0,020","0,081","0,316","-0,328","-0,038","0,499","0,137","0,516","-0,396","-0,054","0,547","-0,516","-0,212","0,045"
126,"-0,027","-0,064","0,269","-0,451","-0,170","0,186","-0,044","-0,061","-0,077","-0,024","0,026","-0,007","0,561","0,191","0,489","0,394","-0,146","0,494","-0,077","-0,196","-0,267"
127,"-0,101","-0,094","0,094","-0,502","-0,083","0,295","0,036","-0,066","-0,008","-0,024","0,026","-0,007","0,206","0,015","0,289","-0,275","-0,112","0,568","-0,067","-0,294","-0,555"
128,"-0,092","-0,133","0,224","-0,381","-0,085","0,286","0,071","-0,125","0,110","0,075","0,040","0,085","-0,247","-0,268","-0,349","-0,891","-0,030","0,287","0,005","-0,392","-0,842"
129,"-0,288","-0,102","0,047","-0,255","-0,074","0,336","0,029","-0,102","-0,056","-0,103","-0,008","0,002","-0,175","-0,442","-0,527","-0,608","-0,176","-0,521","-0,137","-0,273","-0,307"
130,"-0,292","-0,112","-0,013","-0,184","-0,048","0,450","0,102","-0,022","0,026","-0,059","0,018","0,072","-0,591","-0,618","-0,730","-0,232","-0,094","-0,170","-0,032","-0,175","0,179"
131,"-0,353","-0,111","-0,008","-0,174","-0,021","0,568","0,102","-0,144","-0,035","0,074","-0,082","0,024","-0,296","-0,526","-0,556","0,037","-0,078","0,808","-0,092","0,019","0,175"
132,"-0,340","-0,080","0,172","-0,221","0,020","0,751","0,005","-0,168","0,076","0,142","-0,010","0,062","0,149","-0,152","0,240","-0,144","-0,051","0,869","-0,094","0,038","0,233"
