Index,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
10,"0,988","-0,149","0,042","0,001","0,995","-0,098","0,030","0,000","0,895","0,429","0,124","0,001","0,879","0,437","-0,190","0,001","0,943","-0,326","-0,067","-0,001","0,949","-0,306","-0,071","0,001","0,971","-0,235","-0,041","0,000"
11,"0,988","-0,150","0,040","0,000","0,995","-0,095","0,029","0,000","0,895","0,429","0,127","0,000","0,880","0,436","-0,189","0,001","0,944","-0,324","-0,064","0,000","0,949","-0,308","-0,072","0,000","0,972","-0,232","-0,041","0,000"
12,"0,987","-0,152","0,042","0,001","0,995","-0,092","0,028","0,000","0,895","0,428","0,124","0,001","0,879","0,438","-0,189","0,000","0,945","-0,322","-0,063","0,000","0,948","-0,310","-0,074","0,000","0,972","-0,233","-0,038","0,001"
13,"0,987","-0,153","0,039","0,000","0,995","-0,092","0,025","0,000","0,894","0,429","0,126","0,001","0,879","0,440","-0,186","-0,001","0,944","-0,323","-0,066","-0,001","0,949","-0,307","-0,075","-0,001","0,971","-0,235","-0,040","0,000"
14,"0,987","-0,153","0,042","0,001","0,995","-0,095","0,024","0,000","0,895","0,428","0,128","-0,001","0,879","0,438","-0,189","0,000","0,943","-0,325","-0,065","-0,001","0,949","-0,305","-0,074","-0,001","0,972","-0,233","-0,042","0,000"
15,"0,987","-0,152","0,045","0,001","0,995","-0,092","0,025","0,000","0,894","0,429","0,126","0,000","0,878","0,440","-0,187","-0,001","0,943","-0,326","-0,067","-0,002","0,949","-0,308","-0,074","0,000","0,972","-0,232","-0,039","0,000"
16,"0,987","-0,153","0,042","0,001","0,995","-0,095","0,025","0,000","0,895","0,427","0,127","0,000","0,878","0,441","-0,189","0,000","0,943","-0,328","-0,065","-0,001","0,948","-0,309","-0,072","0,000","0,972","-0,233","-0,042","0,000"
17,"0,988","-0,150","0,042","0,001","0,995","-0,098","0,027","0,000","0,894","0,429","0,126","0,000","0,879","0,439","-0,189","0,000","0,942","-0,329","-0,063","0,000","0,949","-0,307","-0,072","0,000","0,972","-0,231","-0,043","-0,001"
18,"0,987","-0,152","0,043","0,001","0,995","-0,096","0,025","0,000","0,894","0,430","0,129","-0,001","0,880","0,437","-0,188","0,001","0,943","-0,327","-0,060","0,001","0,948","-0,308","-0,074","-0,001","0,971","-0,233","-0,043","-0,001"
19,"0,988","-0,149","0,043","0,001","0,995","-0,096","0,028","0,000","0,894","0,429","0,126","0,000","0,879","0,439","-0,188","0,000","0,943","-0,326","-0,063","0,000","0,949","-0,306","-0,074","-0,001","0,971","-0,234","-0,040","0,000"
20,"0,988","-0,148","0,041","0,000","0,995","-0,099","0,029","0,000","0,895","0,427","0,127","0,000","0,878","0,439","-0,190","0,001","0,944","-0,324","-0,064","-0,001","0,950","-0,304","-0,076","-0,002","0,972","-0,231","-0,041","0,000"
21,"0,988","-0,149","0,038","0,000","0,995","-0,096","0,028","0,000","0,894","0,429","0,127","0,000","0,879","0,437","-0,189","0,001","0,945","-0,322","-0,063","-0,001","0,950","-0,305","-0,073","-0,001","0,971","-0,233","-0,043","-0,001"
22,"0,988","-0,147","0,041","0,000","0,995","-0,094","0,027","0,000","0,894","0,429","0,125","0,001","0,880","0,435","-0,188","0,001","0,944","-0,323","-0,065","-0,001","0,949","-0,307","-0,071","-0,001","0,972","-0,231","-0,044","-0,001"
23,"0,988","-0,149","0,038","0,000","0,995","-0,095","0,029","0,000","0,894","0,429","0,127","0,000","0,879","0,438","-0,187","0,000","0,943","-0,325","-0,066","-0,002","0,948","-0,309","-0,070","0,000","0,972","-0,232","-0,041","-0,001"
24,"0,988","-0,150","0,040","0,000","0,995","-0,095","0,026","0,000","0,894","0,430","0,125","0,001","0,879","0,440","-0,186","-0,001","0,943","-0,328","-0,066","-0,002","0,949","-0,307","-0,070","0,000","0,972","-0,232","-0,038","0,000"
25,"0,987","-0,152","0,042","0,000","0,995","-0,098","0,025","-0,001","0,895","0,428","0,126","0,000","0,879","0,438","-0,188","0,000","0,943","-0,327","-0,063","-0,001","0,949","-0,306","-0,073","-0,001","0,972","-0,231","-0,036","0,001"
26,"0,987","-0,154","0,040","0,000","0,995","-0,095","0,026","0,000","0,895","0,427","0,128","-0,001","0,878","0,440","-0,187","-0,001","0,943","-0,326","-0,060","0,000","0,949","-0,307","-0,075","-0,002","0,972","-0,231","-0,038","0,000"
27,"0,988","-0,152","0,038","0,000","0,995","-0,097","0,024","-0,001","0,894","0,429","0,126","0,000","0,879","0,438","-0,189","0,001","0,944","-0,324","-0,060","0,000","0,949","-0,307","-0,073","-0,001","0,972","-0,231","-0,041","-0,001"
28,"0,988","-0,150","0,041","0,000","0,995","-0,098","0,027","0,000","0,895","0,428","0,129","-0,001","0,878","0,439","-0,191","0,001","0,944","-0,324","-0,063","-0,001","0,948","-0,309","-0,070","0,000","0,972","-0,230","-0,044","-0,002"
29,"0,988","-0,151","0,044","0,001","0,995","-0,096","0,025","-0,001","0,895","0,428","0,126","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,307","-0,072","-0,001","0,972","-0,231","-0,047","-0,002"
30,"0,988","-0,151","0,044","0,001","0,995","-0,096","0,025","-0,001","0,895","0,428","0,126","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,307","-0,072","-0,001","0,972","-0,231","-0,047","-0,002"
31,"0,988","-0,151","0,043","0,000","0,995","-0,096","0,026","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,307","-0,072","-0,001","0,972","-0,231","-0,046","-0,002"
32,"0,988","-0,151","0,043","0,000","0,995","-0,096","0,026","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,307","-0,073","-0,001","0,972","-0,231","-0,046","-0,002"
33,"0,988","-0,151","0,043","0,000","0,995","-0,097","0,026","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,306","-0,073","-0,001","0,972","-0,231","-0,046","-0,002"
34,"0,988","-0,151","0,043","0,000","0,995","-0,097","0,026","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,306","-0,073","-0,002","0,972","-0,231","-0,045","-0,002"
35,"0,988","-0,150","0,043","0,000","0,995","-0,097","0,027","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,064","-0,002","0,949","-0,306","-0,073","-0,002","0,972","-0,231","-0,045","-0,002"
36,"0,988","-0,150","0,043","0,000","0,995","-0,097","0,027","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,306","-0,073","-0,002","0,972","-0,231","-0,045","-0,002"
37,"0,988","-0,150","0,043","0,000","0,995","-0,096","0,027","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,307","-0,073","-0,002","0,972","-0,231","-0,045","-0,002"
38,"0,988","-0,150","0,043","0,000","0,995","-0,096","0,027","-0,001","0,895","0,428","0,127","0,000","0,878","0,440","-0,189","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,307","-0,072","-0,002","0,972","-0,231","-0,044","-0,002"
39,"0,988","-0,149","0,043","0,000","0,995","-0,096","0,028","-0,001","0,895","0,428","0,127","0,000","0,878","0,441","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,307","-0,072","-0,002","0,972","-0,231","-0,044","-0,002"
40,"0,988","-0,150","0,043","0,000","0,995","-0,096","0,028","-0,001","0,895","0,428","0,127","0,000","0,878","0,441","-0,188","0,000","0,944","-0,324","-0,065","-0,002","0,949","-0,306","-0,072","-0,002","0,972","-0,231","-0,044","-0,002"
41,"1,000","-0,001","0,002","-0,002","1,000","0,005","0,000","-0,002","1,000","0,001","-0,002","-0,002","1,000","-0,003","0,001","-0,002","1,000","-0,001","0,006","-0,002","1,000","0,005","0,001","-0,002","1,000","0,003","0,007","-0,002"
42,"1,000","-0,001","0,002","-0,002","1,000","0,005","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","0,001","-0,002","1,000","-0,001","0,008","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,007","-0,002"
43,"1,000","-0,001","0,002","-0,002","1,000","0,005","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","0,001","-0,002","1,000","-0,001","0,008","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,001","0,007","-0,002"
44,"1,000","-0,001","-0,001","-0,002","1,000","0,005","-0,001","-0,002","1,000","0,000","-0,002","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,001","0,007","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,001","0,005","-0,002"
45,"1,000","-0,001","-0,001","-0,002","1,000","0,003","-0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,001","0,007","-0,002","1,000","-0,003","0,001","-0,002","1,000","0,000","0,005","-0,002"
46,"1,000","-0,001","-0,001","-0,002","1,000","0,003","-0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,000","0,004","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,000","0,005","-0,002"
47,"1,000","-0,001","-0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,000","0,005","-0,002"
48,"1,000","0,000","-0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,000","0,004","-0,002"
49,"1,000","-0,001","0,000","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,001","0,004","-0,002"
50,"1,000","0,000","0,000","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,001","0,004","-0,002"
51,"1,000","0,003","-0,001","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","0,002","-0,002"
52,"1,000","0,000","-0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,004","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","0,005","-0,002"
53,"1,000","-0,003","-0,003","-0,002","1,000","-0,002","-0,003","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,003","0,001","-0,002","1,000","0,001","-0,002","-0,002","1,000","-0,001","0,002","-0,002"
54,"1,000","0,000","-0,002","-0,002","1,000","-0,004","-0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,003","-0,003","-0,002","1,000","-0,002","0,004","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","0,005","-0,002"
55,"1,000","-0,002","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,007","-0,002","1,000","-0,002","0,002","-0,002","1,000","-0,003","0,008","-0,002"
56,"1,000","0,001","0,001","-0,002","1,000","-0,002","-0,003","-0,002","1,000","-0,002","-0,003","-0,002","1,000","0,000","0,003","-0,002","1,000","-0,004","0,007","-0,002","1,000","-0,004","0,004","-0,002","1,000","-0,001","0,005","-0,002"
57,"1,000","0,000","-0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,007","-0,002","1,000","-0,004","0,001","-0,002","1,000","-0,001","0,002","-0,002"
58,"1,000","0,002","0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,003","0,006","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,004","0,001","-0,002"
59,"1,000","-0,001","0,000","-0,002","1,000","0,004","-0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,000","0,005","-0,002","1,000","0,002","-0,001","-0,002","1,000","-0,002","0,003","-0,002"
60,"1,000","0,000","-0,003","-0,002","1,000","0,001","-0,003","-0,002","1,000","-0,002","-0,002","-0,002","1,000","0,002","0,002","-0,002","1,000","-0,003","0,003","-0,002","1,000","0,000","0,001","-0,002","1,000","0,001","0,004","-0,002"
61,"1,000","0,002","-0,001","-0,002","1,000","-0,002","-0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,005","0,001","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,001","0,007","-0,002"
62,"1,000","0,002","0,002","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,002","-0,001","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,008","0,001","-0,002","1,000","-0,005","0,002","-0,002","1,000","-0,003","0,008","-0,002"
63,"1,000","0,001","-0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,007","0,004","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,003","0,005","-0,002"
64,"1,000","0,002","0,002","-0,002","1,000","0,000","0,003","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,002","0,002","-0,002","1,000","-0,004","0,005","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,003","0,002","-0,002"
65,"1,000","0,004","0,000","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,004","-0,002","1,000","0,002","0,005","-0,002","1,000","-0,006","0,002","-0,002"
66,"1,000","0,001","0,001","-0,002","1,000","-0,005","0,003","-0,002","1,000","0,004","0,001","-0,002","1,000","-0,004","0,003","-0,002","1,000","0,001","0,002","-0,002","1,000","0,003","0,002","-0,002","1,000","-0,003","0,002","-0,002"
67,"1,000","-0,002","0,002","-0,002","1,000","-0,003","0,001","-0,002","1,000","0,002","-0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,002","-0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","0,000","0,001","-0,002"
68,"1,000","0,000","0,004","-0,002","1,000","-0,005","-0,001","-0,002","1,000","0,003","0,002","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","0,001","-0,001","1,000","-0,001","0,004","-0,002"
69,"1,000","0,000","0,001","-0,002","1,000","-0,003","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,003","0,002","-0,002","1,000","-0,005","0,004","-0,001","1,000","0,001","0,002","-0,002"
70,"1,000","0,002","0,000","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,002","-0,002","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,001","0,005","-0,002","1,000","-0,003","0,001","-0,001","1,000","-0,001","0,004","-0,002"
71,"1,000","0,002","0,000","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,002","0,005","-0,002","1,000","-0,003","0,001","-0,001","1,000","-0,001","0,004","-0,002"
72,"1,000","0,002","0,000","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","0,005","-0,002","1,000","-0,003","0,001","-0,001","1,000","-0,001","0,004","-0,002"
73,"1,000","0,002","0,000","-0,002","1,000","0,000","-0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","0,005","-0,002","1,000","-0,003","0,001","-0,001","1,000","-0,001","0,004","-0,002"
74,"1,000","0,002","0,000","-0,002","1,000","0,000","-0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
75,"1,000","0,001","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
76,"1,000","0,001","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
77,"1,000","0,001","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,003","0,002","-0,001","1,000","-0,002","0,004","-0,002"
78,"1,000","0,001","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
79,"1,000","0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
80,"1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,001","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
81,"1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","0,005","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
82,"1,000","0,000","0,000","-0,002","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
83,"1,000","0,000","0,000","-0,002","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,001","0,002","-0,001","1,000","-0,002","0,004","-0,002"
84,"1,000","0,000","0,000","-0,002","1,000","0,000","-0,001","-0,001","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,002","-0,001","1,000","-0,002","0,004","-0,002"
85,"1,000","0,000","0,000","-0,002","1,000","0,000","-0,001","-0,001","1,000","-0,001","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,002","0,002","-0,001","1,000","-0,002","0,004","-0,002"
86,"1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,001","1,000","-0,001","0,000","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,002","0,002","-0,001","1,000","-0,002","0,004","-0,002"
87,"1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,001","1,000","-0,001","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,001","0,002","-0,001","1,000","-0,002","0,005","-0,002"
88,"1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,002","0,001","-0,001","1,000","-0,002","0,004","-0,002"
89,"1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,004","-0,002"
90,"1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,001","1,000","-0,001","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,003","0,004","-0,002","1,000","-0,001","0,002","-0,001","1,000","-0,002","0,004","-0,002"
91,"1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,004","-0,002"
92,"1,000","-0,001","0,001","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,004","-0,002"
93,"1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,004","-0,002"
94,"1,000","0,000","0,001","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,004","-0,002"
95,"1,000","-0,001","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,004","-0,001"
96,"1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","0,003","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,002","0,004","-0,002"
97,"1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","0,003","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,002","0,003","-0,002"
98,"1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","0,002","-0,002","1,000","-0,002","0,000","-0,001","1,000","-0,002","0,003","-0,002"
99,"1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","0,002","-0,002","1,000","-0,002","0,000","-0,001","1,000","-0,002","0,004","-0,002"
