Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
10,"-15,719","14,950","0,195","10,215","-3,968","0,362","66,805","10,281","-2,938","76,204","17,694","-6,332","-22,735","11,803","4,402","-19,826","-14,810","-4,726","-10,001","-4,528","-0,266"
11,"-15,200","15,206","0,358","10,464","-4,193","0,405","66,684","10,091","-2,701","76,318","17,530","-6,065","-22,809","12,048","4,564","-19,284","-15,013","-4,788","-9,970","-4,547","-0,278"
12,"-15,514","14,629","0,162","10,651","-3,915","0,353","66,861","10,419","-3,140","76,091","17,345","-5,827","-22,352","11,628","4,237","-19,238","-14,539","-4,513","-9,642","-4,029","-0,100"
13,"-16,125","14,800","0,092","10,417","-3,668","0,306","66,261","10,346","-3,102","76,053","17,273","-5,734","-22,357","11,190","3,950","-19,728","-14,449","-4,507","-9,194","-3,609","0,018"
14,"-15,983","15,238","0,237","10,471","-4,001","0,366","66,774","10,208","-2,859","76,151","17,373","-5,876","-22,245","11,747","4,309","-19,916","-14,976","-4,846","-9,289","-4,128","-0,191"
15,"-16,549","15,533","0,203","10,225","-4,236","0,407","66,314","10,210","-2,908","76,103","17,155","-5,569","-22,825","12,000","4,530","-20,505","-15,244","-5,067","-9,809","-3,994","-0,057"
16,"-16,172","15,344","0,242","10,244","-3,900","0,347","66,856","10,102","-2,701","76,234","17,326","-5,813","-23,067","11,764","4,395","-20,338","-14,668","-4,715","-10,308","-4,307","-0,103"
17,"-15,596","15,654","0,436","10,462","-3,650","0,301","66,909","10,078","-2,666","76,445","17,547","-6,123","-22,562","11,391","4,107","-19,891","-14,693","-4,694","-9,763","-4,187","-0,128"
18,"-15,728","15,270","0,307","10,297","-3,949","0,357","66,869","10,244","-2,903","76,408","17,725","-6,385","-22,724","11,359","4,088","-19,880","-14,732","-4,708","-9,598","-4,151","-0,132"
19,"-15,731","14,615","0,143","10,112","-3,662","0,307","66,645","10,338","-3,058","76,086","17,347","-5,863","-22,795","11,387","4,109","-19,950","-14,189","-4,392","-9,645","-4,175","-0,136"
20,"-16,264","14,941","0,111","10,431","-3,759","0,328","66,116","10,110","-2,800","76,340","17,221","-5,641","-22,645","11,242","4,005","-19,869","-14,492","-4,562","-9,755","-3,613","0,116"
21,"-16,114","15,237","0,215","10,600","-4,049","0,387","66,530","10,294","-3,011","76,121","17,291","-5,780","-22,774","11,645","4,285","-19,963","-14,964","-4,857","-10,064","-4,104","-0,041"
22,"-16,085","15,488","0,285","10,889","-3,874","0,358","67,028","10,129","-2,733","75,648","17,124","-5,618","-22,443","11,220","3,982","-19,946","-14,916","-4,833","-10,224","-3,512","0,241"
23,"-16,546","15,597","0,217","10,568","-3,975","0,381","66,494","10,219","-2,918","76,159","17,329","-5,864","-22,496","11,395","4,114","-20,478","-15,228","-5,068","-9,765","-3,878","0,024"
24,"-16,122","15,857","0,373","10,570","-4,310","0,447","66,739","10,188","-2,856","76,213","17,484","-6,101","-22,611","11,958","4,504","-20,215","-15,481","-5,202","-10,074","-4,372","-0,135"
25,"-16,125","15,224","0,219","10,388","-4,024","0,397","66,552","10,207","-2,906","76,228","17,492","-6,117","-23,033","11,846","4,465","-20,234","-14,955","-4,892","-10,081","-4,335","-0,110"
26,"-16,156","15,679","0,323","10,290","-3,697","0,341","66,529","10,077","-2,734","76,073","17,541","-6,207","-22,957","11,309","4,096","-20,089","-14,890","-4,843","-10,013","-4,361","-0,121"
27,"-15,857","15,222","0,269","10,360","-4,025","0,405","66,592","10,208","-2,905","75,915","17,563","-6,246","-22,662","11,432","4,155","-20,034","-14,889","-4,840","-9,975","-3,929","0,048"
28,"-15,423","14,743","0,235","10,682","-4,144","0,431","67,123","10,457","-3,187","76,176","17,507","-6,118","-22,520","11,789","4,388","-19,515","-14,780","-4,738","-9,850","-4,384","-0,174"
29,"-15,712","14,951","0,230","10,354","-4,069","0,420","66,836","10,317","-3,016","76,404","17,368","-5,879","-22,550","11,782","4,397","-20,121","-14,585","-4,683","-9,509","-4,129","-0,129"
30,"-15,713","14,997","0,247","10,388","-4,080","0,423","66,794","10,285","-2,974","76,350","17,360","-5,882","-22,493","11,779","4,392","-20,069","-14,615","-4,707","-9,518","-4,126","-0,121"
31,"-15,719","15,010","0,252","10,384","-4,113","0,429","66,744","10,264","-2,955","76,310","17,341","-5,869","-22,471","11,796","4,399","-20,050","-14,662","-4,731","-9,522","-4,123","-0,110"
32,"-15,721","15,034","0,258","10,413","-4,099","0,428","66,714","10,233","-2,930","76,276","17,368","-5,913","-22,409","11,800","4,392","-19,986","-14,671","-4,721","-9,516","-4,156","-0,121"
33,"-15,716","15,024","0,253","10,443","-4,094","0,430","66,707","10,231","-2,937","76,273","17,379","-5,920","-22,406","11,808","4,393","-19,918","-14,679","-4,710","-9,574","-4,179","-0,120"
34,"-15,692","15,003","0,242","10,416","-4,072","0,431","66,725","10,254","-2,967","76,219","17,355","-5,884","-22,450","11,786","4,384","-19,910","-14,674","-4,697","-9,623","-4,160","-0,108"
35,"-15,713","15,031","0,236","10,442","-4,052","0,431","66,706","10,244","-2,949","76,201","17,357","-5,890","-22,376","11,774","4,372","-19,874","-14,689","-4,702","-9,585","-4,193","-0,126"
36,"-15,736","15,086","0,243","10,412","-4,069","0,438","66,691","10,218","-2,908","76,158","17,353","-5,896","-22,415","11,765","4,370","-19,910","-14,733","-4,734","-9,619","-4,152","-0,097"
37,"-15,762","15,146","0,261","10,439","-4,049","0,438","66,697","10,200","-2,888","76,163","17,361","-5,915","-22,411","11,753","4,371","-19,897","-14,741","-4,749","-9,614","-4,175","-0,107"
38,"-15,780","15,150","0,269","10,438","-4,080","0,447","66,708","10,210","-2,908","76,151","17,358","-5,926","-22,423","11,751","4,383","-19,908","-14,797","-4,792","-9,650","-4,130","-0,085"
39,"-15,726","15,169","0,284","10,400","-4,066","0,446","66,721","10,229","-2,933","76,187","17,348","-5,918","-22,454","11,711","4,367","-19,928","-14,811","-4,803","-9,626","-4,075","-0,061"
40,"-15,789","15,154","0,260","10,364","-4,052","0,447","66,707","10,214","-2,915","76,185","17,340","-5,918","-22,470","11,681","4,353","-19,990","-14,789","-4,791","-9,640","-4,066","-0,048"
41,"0,201","-0,301","0,000","-0,023","0,032","-0,453","-0,148","-0,038","0,000","-0,033","0,347","0,000","-0,053","0,079","0,000","0,372","0,188","-0,001","0,011","-0,376","0,000"
42,"-0,185","-0,141","0,000","-0,027","-0,287","-0,453","-0,150","-0,026","0,000","-0,069","0,350","0,001","-0,244","0,398","0,001","-0,016","-0,131","0,000","-0,154","-0,378","0,000"
43,"-0,185","-0,141","0,000","-0,027","-0,287","-0,453","-0,181","-0,031","0,000","-0,069","0,245","0,000","-0,419","0,309","0,002","-0,016","-0,131","0,000","-0,329","-0,289","0,000"
44,"0,100","-0,034","0,000","-0,025","0,031","-0,453","-0,195","0,044","0,000","-0,010","0,119","0,000","-0,245","-0,009","0,000","0,295","0,008","0,000","-0,154","-0,163","0,000"
45,"0,100","-0,034","0,000","-0,025","0,031","-0,453","-0,195","0,044","0,000","-0,008","0,079","0,000","-0,245","-0,267","-0,001","0,295","0,008","0,000","-0,154","0,096","0,000"
46,"0,099","0,088","0,000","-0,025","0,031","-0,453","-0,177","0,045","0,000","0,042","-0,089","0,000","-0,245","-0,009","0,000","0,294","-0,114","0,000","-0,152","0,007","0,000"
47,"0,002","0,038","0,000","-0,025","0,031","-0,453","-0,195","-0,028","0,000","0,131","0,081","0,000","-0,245","-0,059","0,000","0,196","0,008","0,000","-0,062","-0,113","0,000"
48,"-0,155","-0,034","0,000","-0,037","0,032","-0,453","-0,351","0,044","0,000","0,040","0,081","0,000","-0,178","-0,060","0,000","0,185","0,009","0,000","-0,075","-0,113","0,000"
49,"-0,075","0,038","0,000","-0,037","0,032","-0,453","-0,201","-0,021","0,000","-0,008","0,079","0,000","-0,257","-0,184","0,000","0,108","0,008","0,000","-0,154","0,011","0,000"
50,"0,002","0,089","0,000","-0,113","0,035","-0,453","-0,195","0,044","0,000","0,016","0,059","0,000","-0,254","-0,186","0,000","0,109","-0,111","0,000","-0,097","0,072","0,000"
51,"0,584","-0,253","-0,004","-0,251","-0,282","-0,453","0,191","0,597","-0,002","0,179","-0,266","0,001","-0,445","-0,206","-0,003","0,305","-0,326","0,006","0,187","0,440","0,006"
52,"-0,068","-0,060","-0,009","-0,157","0,047","-0,450","0,016","0,159","0,000","0,134","0,030","0,001","-0,025","-0,417","0,002","0,063","-0,066","0,005","0,187","0,218","0,002"
53,"-0,105","-0,444","-0,006","0,147","0,210","-0,450","0,072","0,109","-0,001","-0,198","-0,140","-0,005","0,312","-0,234","0,009","0,066","0,258","0,002","0,185","0,214","0,000"
54,"0,022","0,106","0,003","-0,137","0,401","-0,450","-0,026","0,134","-0,001","0,113","0,008","-0,010","-0,307","-0,368","0,011","0,038","0,211","-0,007","-0,123","-0,180","0,000"
55,"-0,622","0,003","0,010","0,002","0,086","-0,450","-0,707","0,084","-0,002","-0,557","-0,075","-0,011","0,177","-0,025","0,017","-0,126","0,056","-0,014","-0,124","-0,237","0,000"
56,"-0,124","0,380","0,016","0,292","0,270","-0,448","-0,035","-0,062","-0,005","-0,126","0,052","-0,016","0,130","-0,111","0,024","0,323","-0,063","-0,020","-0,172","-0,150","-0,001"
57,"-0,447","-0,232","0,018","0,072","0,006","-0,445","-0,483","0,429","-0,007","-0,557","0,548","-0,016","-0,422","0,054","0,016","-0,058","-0,022","-0,019","-0,799","-0,230","0,012"
58,"0,228","-0,126","0,017","-0,143","0,275","-0,442","0,033","0,097","-0,011","-0,136","0,294","-0,018","-0,308","-0,304","-0,004","0,056","0,173","-0,020","-0,137","-0,217","0,032"
59,"-0,351","0,151","0,011","-0,014","0,594","-0,439","0,011","-0,050","-0,007","0,023","0,092","-0,017","-0,221","-0,973","-0,016","-0,054","0,243","-0,020","-0,351","0,428","0,041"
60,"-0,266","0,290","0,009","0,103","0,270","-0,439","-0,478","-0,057","-0,007","-0,187","-0,342","-0,021","0,061","-0,352","-0,012","0,391","0,026","-0,022","-0,076","0,457","0,043"
61,"-0,006","0,585","0,015","-0,188","0,090","-0,439","-0,140","-0,359","-0,008","-0,111","0,290","-0,026","-0,029","0,109","-0,007","0,019","-0,493","-0,023","0,026","-0,153","0,041"
62,"0,148","0,160","0,027","0,148","0,017","-0,439","-0,083","0,201","-0,013","-0,477","-0,069","-0,030","0,007","0,032","-0,003","0,678","-0,440","-0,030","-0,622","0,012","0,041"
63,"0,146","0,063","0,029","-0,196","0,032","-0,439","0,047","-0,001","-0,014","-0,429","0,209","-0,036","-0,245","-0,312","0,003","-0,005","-0,408","-0,031","-0,200","0,255","0,039"
64,"-0,117","0,114","0,018","0,008","0,308","-0,436","-0,086","0,001","-0,011","-0,170","0,406","-0,042","-0,104","-0,251","0,013","0,003","0,155","-0,027","-0,320","-0,420","0,039"
65,"-0,305","0,212","0,012","-0,082","-0,024","-0,434","0,171","-0,618","-0,009","0,483","0,215","-0,046","-0,009","-0,208","0,024","-0,334","0,062","-0,023","0,198","-0,076","0,031"
66,"-0,078","-0,119","0,010","0,206","0,159","-0,434","0,153","0,031","-0,010","-0,039","0,079","-0,048","0,159","-0,069","0,029","0,300","0,256","-0,023","-0,130","-0,123","0,028"
67,"0,044","0,553","0,008","-0,128","0,070","-0,435","-0,160","-0,351","-0,009","0,004","-0,145","-0,052","-0,507","-0,081","0,021","0,060","-0,165","-0,020","-0,127","0,023","0,036"
68,"0,390","0,422","0,015","0,173","0,242","-0,437","0,257","-0,007","-0,015","-0,004","0,237","-0,049","-0,111","0,061","0,007","0,633","-0,195","-0,020","-0,323","-0,484","0,046"
69,"0,728","-0,038","0,018","-0,159","0,156","-0,440","0,719","-0,205","-0,015","-0,450","0,619","-0,045","-0,544","-0,191","-0,006","0,321","0,060","-0,021","-0,772","-0,197","0,050"
70,"0,162","0,297","0,014","0,178","0,243","-0,444","0,059","-0,157","-0,013","-0,084","0,162","-0,044","-0,393","-0,577","-0,005","0,429","-0,110","-0,016","-0,644","0,217","0,039"
71,"0,164","0,337","0,016","0,157","0,221","-0,448","0,051","-0,167","-0,011","-0,080","0,155","-0,041","-0,387","-0,546","0,007","0,387","-0,156","-0,014","-0,607","0,179","0,019"
72,"0,155","0,334","0,014","0,127","0,228","-0,452","0,051","-0,103","-0,012","-0,111","0,171","-0,038","-0,452","-0,536","0,011","0,363","-0,179","-0,009","-0,678","0,182","0,008"
73,"0,085","0,327","0,009","0,111","0,199","-0,457","-0,001","-0,062","-0,010","-0,164","0,119","-0,039","-0,472","-0,474","0,007","0,316","-0,214","-0,003","-0,706","0,183","0,008"
74,"0,029","0,285","0,009","0,149","0,206","-0,465","-0,048","-0,055","-0,007","-0,170","0,174","-0,036","-0,413","-0,492","-0,004","0,320","-0,195","0,000","-0,670","0,173","0,010"
75,"0,085","0,277","0,008","0,123","0,190","-0,473","-0,054","-0,047","-0,005","-0,146","0,142","-0,032","-0,423","-0,481","-0,019","0,325","-0,217","0,006","-0,663","0,209","0,012"
76,"0,133","0,230","0,005","0,101","0,204","-0,481","-0,004","-0,008","-0,002","-0,122","0,111","-0,025","-0,427","-0,490","-0,026","0,324","-0,170","0,014","-0,626","0,204","0,005"
77,"0,141","0,208","0,005","0,114","0,167","-0,490","0,048","0,013","-0,002","-0,112","0,140","-0,011","-0,402","-0,428","-0,021","0,317","-0,178","0,021","-0,596","0,185","-0,019"
78,"0,125","0,149","0,008","0,135","0,132","-0,498","-0,013","0,036","0,002","-0,175","0,179","-0,001","-0,364","-0,374","-0,011","0,350","-0,181","0,023","-0,607","0,129","-0,050"
79,"0,132","0,216","0,005","0,146","0,165","-0,508","-0,040","0,001","0,008","-0,256","0,208","0,016","-0,336","-0,393","-0,006","0,362","-0,186","0,027","-0,635","0,100","-0,079"
80,"0,110","0,244","-0,003","0,169","0,133","-0,518","-0,051","0,017","0,013","-0,286","0,223","0,025","-0,287","-0,347","-0,008","0,404","-0,245","0,039","-0,647","0,105","-0,097"
81,"0,034","0,233","-0,014","0,209","0,123","-0,527","-0,116","0,035","0,017","-0,339","0,181","0,029","-0,210","-0,340","-0,013","0,410","-0,233","0,053","-0,652","0,117","-0,105"
82,"0,034","0,208","-0,024","0,234","0,149","-0,536","-0,089","0,058","0,026","-0,377","0,210","0,031","-0,161","-0,376","-0,027","0,414","-0,170","0,062","-0,672","0,133","-0,098"
83,"-0,032","0,212","-0,029","0,253","0,119","-0,542","-0,148","0,011","0,033","-0,387","0,191","0,022","-0,130","-0,363","-0,040","0,397","-0,178","0,066","-0,702","0,159","-0,084"
84,"-0,039","0,227","-0,035","0,289","0,116","-0,549","-0,163","0,021","0,038","-0,396","0,202","0,019","-0,075","-0,366","-0,040","0,465","-0,180","0,073","-0,723","0,170","-0,087"
85,"-0,059","0,205","-0,033","0,255","0,122","-0,557","-0,231","0,053","0,039","-0,448","0,211","0,019","-0,080","-0,364","-0,033","0,455","-0,158","0,079","-0,721","0,133","-0,103"
86,"-0,041","0,171","-0,025","0,257","0,160","-0,563","-0,283","0,082","0,037","-0,495","0,205","0,022","-0,056","-0,372","-0,024","0,491","-0,120","0,077","-0,730","0,083","-0,122"
87,"-0,052","0,155","-0,023","0,238","0,136","-0,568","-0,296","0,078","0,041","-0,493","0,177","0,025","-0,052","-0,319","-0,021","0,502","-0,143","0,076","-0,740","0,064","-0,135"
88,"-0,133","0,143","-0,021","0,204","0,145","-0,571","-0,360","0,043","0,048","-0,499","0,113","0,023","-0,116","-0,345","-0,025","0,432","-0,112","0,071","-0,778","0,112","-0,134"
89,"-0,207","0,141","-0,022","0,171","0,151","-0,573","-0,366","0,003","0,056","-0,484","0,072","0,013","-0,177","-0,375","-0,032","0,357","-0,084","0,064","-0,772","0,148","-0,121"
90,"-0,214","0,139","-0,026","0,139","0,155","-0,577","-0,354","-0,008","0,065","-0,476","0,110","0,006","-0,234","-0,411","-0,046","0,334","-0,046","0,065","-0,765","0,169","-0,104"
91,"-0,222","0,144","-0,031","0,108","0,157","-0,582","-0,379","0,002","0,068","-0,452","0,173","0,002","-0,231","-0,408","-0,055","0,325","-0,024","0,071","-0,715","0,133","-0,095"
92,"-0,235","0,143","-0,034","0,078","0,167","-0,586","-0,451","0,012","0,066","-0,449","0,175","0,005","-0,244","-0,398","-0,056","0,326","-0,005","0,081","-0,698","0,076","-0,101"
93,"-0,216","0,098","-0,044","0,048","0,155","-0,592","-0,459","0,011","0,060","-0,464","0,169","0,007","-0,260","-0,408","-0,052","0,325","-0,006","0,103","-0,715","0,075","-0,113"
94,"-0,223","0,028","-0,052","0,017","0,154","-0,600","-0,440","0,050","0,061","-0,462","0,236","0,009","-0,306","-0,442","-0,051","0,301","0,029","0,119","-0,738","0,073","-0,123"
95,"-0,304","0,030","-0,044","0,043","0,130","-0,607","-0,510","0,038","0,063","-0,533","0,264","0,012","-0,301","-0,448","-0,045","0,287","0,003","0,116","-0,795","0,084","-0,138"
96,"-0,285","0,036","-0,035","0,043","0,165","-0,614","-0,456","0,066","0,065","-0,535","0,264","0,012","-0,274","-0,503","-0,038","0,287","0,008","0,112","-0,792","0,128","-0,149"
97,"-0,296","0,077","-0,033","0,077","0,166","-0,619","-0,474","0,030","0,066","-0,544","0,301","0,010","-0,202","-0,495","-0,034","0,294","-0,004","0,113","-0,727","0,094","-0,155"
98,"-0,362","0,073","-0,034","0,098","0,192","-0,621","-0,541","0,040","0,069","-0,557","0,324","0,010","-0,143","-0,502","-0,035","0,286","0,035","0,115","-0,723","0,076","-0,156"
99,"-0,297","0,060","-0,038","0,093","0,226","-0,621","-0,501","0,071","0,070","-0,566","0,332","0,013","-0,123","-0,510","-0,042","0,317","0,086","0,117","-0,718","0,074","-0,151"
100,"-0,304","0,047","-0,045","0,127","0,227","-0,620","-0,563","0,047","0,068","-0,619","0,379","0,017","-0,071","-0,491","-0,054","0,382","0,101","0,125","-0,721","0,022","-0,142"
101,"-0,312","0,026","-0,045","0,108","0,255","-0,619","-0,577","0,029","0,064","-0,555","0,398","0,021","-0,108","-0,562","-0,072","0,392","0,145","0,128","-0,702","0,064","-0,126"
102,"-0,346","-0,034","-0,040","0,140","0,261","-0,617","-0,544","0,060","0,059","-0,553","0,401","0,021","-0,083","-0,610","-0,081","0,389","0,181","0,125","-0,695","0,069","-0,116"
103,"-0,343","-0,052","-0,028","0,151","0,229","-0,617","-0,527","0,081","0,055","-0,559","0,416","0,020","-0,049","-0,607","-0,076","0,374","0,180","0,117","-0,702","0,107","-0,119"
104,"-0,391","-0,029","-0,014","0,165","0,199","-0,617","-0,539","0,083","0,053","-0,530","0,359","0,018","-0,048","-0,556","-0,069","0,361","0,160","0,107","-0,688","0,107","-0,125"
105,"-0,376","0,031","-0,004","0,183","0,174","-0,615","-0,553","0,048","0,046","-0,550","0,355","0,016","-0,003","-0,504","-0,064","0,371","0,103","0,101","-0,679","0,047","-0,124"
106,"-0,359","0,032","0,006","0,147","0,157","-0,613","-0,506","0,016","0,039","-0,504","0,349","0,009","-0,003","-0,507","-0,059","0,338","0,119","0,097","-0,617","0,042","-0,122"
107,"-0,333","0,027","0,012","0,120","0,133","-0,608","-0,494","0,014","0,030","-0,520","0,346","0,007","-0,011","-0,513","-0,048","0,335","0,070","0,096","-0,615","0,040","-0,126"
108,"-0,371","0,038","0,009","0,094","0,160","-0,604","-0,523","-0,002","0,025","-0,559","0,387","0,007","0,000","-0,554","-0,048","0,303","0,068","0,102","-0,609","0,045","-0,123"
109,"-0,412","0,023","-0,001","0,071","0,140","-0,601","-0,573","0,019","0,023","-0,516","0,410","0,005","-0,054","-0,525","-0,058","0,255","0,034","0,111","-0,607","0,048","-0,109"
110,"-0,414","0,019","-0,006","0,089","0,110","-0,601","-0,587","0,015","0,025","-0,505","0,363","0,003","-0,058","-0,490","-0,080","0,265","0,044","0,115","-0,601","0,059","-0,085"
111,"-0,375","-0,016","-0,003","0,091","0,076","-0,604","-0,589","0,039","0,029","-0,568","0,389","0,004","-0,075","-0,457","-0,108","0,278","0,042","0,111","-0,655","0,049","-0,061"
112,"-0,326","0,009","-0,001","0,093","0,040","-0,606","-0,548","0,003","0,031","-0,597","0,454","0,006","-0,096","-0,437","-0,120","0,318","0,014","0,110","-0,695","0,032","-0,052"
113,"-0,305","-0,004","-0,004","0,120","0,013","-0,607","-0,566","-0,021","0,031","-0,624","0,405","0,008","-0,025","-0,393","-0,118","0,347","0,026","0,117","-0,648","0,043","-0,056"
114,"-0,287","-0,001","-0,001","0,106","0,043","-0,607","-0,605","-0,053","0,024","-0,656","0,437","0,010","0,005","-0,414","-0,107","0,349","0,092","0,122","-0,639","0,037","-0,067"
115,"-0,249","-0,036","0,003","0,140","0,043","-0,608","-0,581","-0,049","0,015","-0,644","0,419","0,010","0,081","-0,411","-0,100","0,415","0,099","0,128","-0,617","0,057","-0,076"
116,"-0,252","-0,044","-0,001","0,175","0,043","-0,606","-0,585","-0,008","0,011","-0,683","0,455","0,012","0,143","-0,439","-0,095","0,476","0,083","0,137","-0,624","0,081","-0,079"
117,"-0,263","-0,040","-0,017","0,140","0,054","-0,604","-0,601","-0,034","0,011","-0,707","0,426","0,012","0,136","-0,474","-0,095","0,471","0,099","0,153","-0,629","0,100","-0,076"
118,"-0,317","-0,099","-0,030","0,143","0,088","-0,603","-0,623","-0,038","0,017","-0,703","0,451","0,009","0,145","-0,545","-0,091","0,440","0,164","0,160","-0,651","0,116","-0,076"
119,"-0,398","-0,116","-0,029","0,158","0,059","-0,600","-0,651","0,006","0,022","-0,700","0,454","0,005","0,208","-0,530","-0,078","0,411","0,141","0,153","-0,632","0,112","-0,081"
120,"-0,458","-0,083","-0,022","0,166","0,027","-0,595","-0,697","0,036","0,023","-0,677","0,448","0,001","0,271","-0,492","-0,071","0,398","0,081","0,142","-0,553","0,076","-0,078"
121,"-0,473","-0,013","-0,013","0,129","0,023","-0,592","-0,731","-0,026","0,018","-0,676","0,428","0,001","0,286","-0,475","-0,073","0,370","0,038","0,133","-0,470","0,079","-0,072"
122,"-0,508","-0,043","-0,003","0,108","-0,003","-0,589","-0,735","-0,019","0,010","-0,609","0,434","0,000","0,312","-0,426","-0,077","0,354","0,044","0,129","-0,391","0,072","-0,065"
123,"-0,508","-0,058","0,001","0,080","0,017","-0,586","-0,762","0,010","0,001","-0,637","0,463","0,003","0,267","-0,434","-0,093","0,365","0,084","0,129","-0,410","0,021","-0,049"
124,"-0,457","-0,044","0,002","0,048","0,001","-0,583","-0,713","-0,032","-0,003","-0,686","0,490","0,004","0,209","-0,413","-0,116","0,370","0,086","0,129","-0,455","-0,011","-0,025"
125,"-0,451","-0,091","-0,007","0,015","-0,016","-0,583","-0,768","0,000","-0,002","-0,686","0,500","0,004","0,151","-0,379","-0,127","0,368","0,089","0,134","-0,447","-0,044","-0,013"
126,"-0,500","-0,145","-0,013","0,012","-0,050","-0,584","-0,764","0,019","0,002","-0,728","0,483","0,004","0,191","-0,347","-0,126","0,350","0,093","0,136","-0,417","-0,014","-0,014"
127,"-0,499","-0,148","-0,013","0,032","-0,070","-0,586","-0,762","-0,020","0,006","-0,687","0,503","0,001","0,262","-0,325","-0,121","0,344","0,095","0,135","-0,357","-0,053","-0,018"
128,"-0,500","-0,078","-0,010","0,026","-0,105","-0,588","-0,759","-0,093","0,002","-0,647","0,516","0,001","0,306","-0,301","-0,113","0,342","0,028","0,136","-0,294","-0,076","-0,028"
129,"-0,504","-0,009","-0,008","0,039","-0,079","-0,586","-0,805","-0,121","-0,006","-0,588","0,511","0,008","0,303","-0,350","-0,109","0,365","0,020","0,139","-0,276","-0,066","-0,034"
130,"-0,502","0,036","-0,001","0,069","-0,090","-0,583","-0,804","-0,125","-0,014","-0,586","0,543","0,011","0,308","-0,364","-0,111","0,427","-0,012","0,138","-0,267","-0,053","-0,032"
131,"-0,493","0,017","0,008","0,045","-0,066","-0,579","-0,805","-0,129","-0,022","-0,611","0,512","0,010","0,271","-0,422","-0,117","0,444","0,016","0,133","-0,315","-0,019","-0,022"
132,"-0,500","-0,033","0,009","0,056","-0,037","-0,575","-0,810","-0,085","-0,025","-0,681","0,505","0,007","0,271","-0,490","-0,123","0,479","0,077","0,130","-0,358","0,036","-0,007"
133,"-0,537","-0,076","0,000","0,030","-0,018","-0,572","-0,812","-0,069","-0,022","-0,645","0,457","0,003","0,287","-0,505","-0,126","0,450","0,138","0,132","-0,306","0,064","0,004"
134,"-0,570","-0,109","-0,016","0,009","0,007","-0,569","-0,874","-0,065","-0,015","-0,587","0,442","0,001","0,249","-0,538","-0,119","0,430","0,208","0,139","-0,294","0,080","0,001"
