Index,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z
0,"0,006","-0,002","1,008","-0,001","0,004","0,982","0,004","0,004","0,956","0,001","-0,004","0,967","0,006","0,001","0,890","0,006","0,003","0,950","0,004","-0,001","1,043"
1,"0,009","-0,003","1,006","-0,003","0,003","0,973","0,005","-0,002","0,954","0,002","-0,006","0,959","0,004","0,007","0,887","0,010","0,003","0,962","0,006","0,005","1,044"
2,"0,012","-0,006","1,003","-0,005","-0,001","0,979","0,004","0,005","0,951","0,000","-0,003","0,959","0,007","0,001","0,882","0,004","-0,004","0,950","0,005","-0,002","1,047"
3,"0,004","-0,006","1,007","-0,002","-0,004","0,977","0,004","0,005","0,952","0,005","-0,004","0,964","0,006","0,004","0,890","0,009","-0,003","0,955","0,004","-0,004","1,045"
4,"0,005","0,000","1,007","-0,002","0,002","0,978","0,000","0,006","0,956","0,005","0,000","0,962","0,012","-0,007","0,892","0,010","-0,002","0,954","-0,001","-0,001","1,053"
5,"0,005","-0,007","1,014","-0,001","-0,001","0,980","0,006","0,008","0,950","0,005","-0,002","0,954","0,011","-0,001","0,897","0,017","0,000","0,955","-0,001","0,006","1,046"
6,"0,002","0,001","1,011","-0,001","-0,006","0,980","0,007","0,010","0,957","0,004","0,002","0,969","0,010","-0,006","0,888","0,014","-0,001","0,960","0,000","0,001","1,053"
7,"0,006","-0,003","1,003","-0,003","-0,003","0,979","0,002","0,003","0,955","0,001","-0,005","0,965","0,003","-0,005","0,892","0,008","-0,002","0,958","0,003","0,000","1,050"
8,"0,001","-0,001","1,006","-0,002","0,000","0,980","-0,001","0,007","0,948","-0,002","-0,001","0,964","0,002","-0,003","0,891","0,005","-0,006","0,950","0,002","0,006","1,044"
9,"0,004","0,001","1,005","-0,008","0,000","0,978","-0,001","0,002","0,956","-0,006","0,002","0,968","0,001","0,000","0,889","0,009","-0,003","0,952","-0,007","-0,003","1,044"
10,"0,003","-0,010","1,007","-0,001","0,002","0,976","0,006","0,008","0,953","0,006","-0,007","0,959","-0,005","-0,006","0,884","0,010","-0,005","0,951","0,003","-0,008","1,044"
11,"0,002","-0,005","1,006","-0,003","0,000","0,979","0,005","0,004","0,954","0,000","-0,002","0,967","-0,005","-0,004","0,888","0,006","-0,003","0,951","-0,002","0,005","1,042"
12,"0,000","-0,002","1,006","0,000","-0,007","0,974","0,002","0,005","0,953","0,001","-0,005","0,959","-0,005","-0,004","0,883","0,007","-0,005","0,951","-0,007","-0,005","1,051"
13,"-0,003","-0,008","1,007","-0,007","-0,001","0,974","0,001","-0,001","0,951","-0,005","0,003","0,957","-0,006","-0,007","0,885","0,002","-0,004","0,956","-0,005","-0,004","1,050"
14,"-0,002","-0,005","1,007","-0,003","-0,002","0,980","0,005","-0,002","0,948","-0,005","-0,003","0,961","-0,003","0,000","0,892","-0,001","-0,007","0,957","-0,008","0,001","1,044"
15,"-0,001","-0,004","1,004","0,000","-0,004","0,976","0,000","0,005","0,955","0,001","0,004","0,968","-0,006","-0,007","0,890","0,000","-0,002","0,950","-0,005","-0,006","1,049"
16,"-0,004","-0,002","1,007","0,003","-0,004","0,979","-0,002","0,002","0,953","0,000","-0,005","0,959","-0,009","-0,009","0,888","-0,001","-0,003","0,951","-0,003","-0,007","1,052"
17,"-0,003","-0,001","1,006","0,004","-0,007","0,975","0,001","-0,001","0,951","-0,004","-0,002","0,960","-0,013","-0,006","0,892","0,000","0,002","0,962","-0,007","-0,010","1,049"
18,"0,000","0,003","1,006","0,001","-0,005","0,977","0,000","0,007","0,956","-0,002","0,000","0,967","-0,014","-0,006","0,889","-0,002","-0,001","0,951","-0,009","-0,006","1,044"
19,"-0,003","0,000","1,006","-0,001","-0,003","0,975","-0,005","0,007","0,956","0,003","-0,006","0,959","-0,011","-0,008","0,890","0,002","0,003","0,954","-0,011","-0,002","1,050"
20,"-0,001","0,001","1,006","0,000","0,000","0,976","0,000","0,000","0,950","0,000","0,002","0,967","-0,015","-0,004","0,890","-0,004","-0,003","0,952","-0,009","-0,005","1,047"
21,"-0,004","0,000","1,002","0,001","-0,003","0,977","0,001","0,003","0,952","-0,004","-0,002","0,962","-0,012","-0,005","0,893","-0,005","0,000","0,951","-0,009","0,001","1,051"
22,"-0,006","-0,006","1,007","-0,001","-0,002","0,978","-0,004","0,007","0,956","-0,006","-0,002","0,962","-0,012","-0,007","0,893","-0,004","-0,002","0,945","-0,013","-0,005","1,046"
23,"-0,014","0,000","1,007","-0,001","-0,005","0,976","-0,003","0,001","0,952","-0,004","-0,005","0,961","-0,009","-0,003","0,885","-0,005","-0,005","0,960","-0,015","-0,001","1,047"
24,"-0,011","-0,004","1,004","-0,006","0,001","0,978","0,000","-0,004","0,949","0,001","0,001","0,963","-0,003","-0,005","0,892","-0,013","-0,002","0,952","-0,009","-0,003","1,046"
25,"-0,005","-0,002","1,005","0,002","-0,003","0,977","-0,003","0,004","0,955","0,003","-0,003","0,961","-0,003","0,002","0,890","-0,007","-0,003","0,957","-0,005","-0,010","1,050"
26,"-0,009","0,003","1,001","-0,003","-0,001","0,979","0,000","0,000","0,954","-0,001","0,001","0,967","-0,003","-0,003","0,894","-0,012","-0,008","0,949","-0,004","-0,010","1,050"
27,"-0,011","0,002","1,003","-0,003","-0,003","0,971","-0,003","-0,005","0,951","0,001","-0,004","0,965","-0,003","-0,004","0,893","-0,012","0,003","0,951","-0,003","-0,006","1,050"
28,"-0,009","-0,003","1,003","0,001","0,001","0,971","-0,006","0,001","0,955","0,002","0,002","0,970","0,003","-0,008","0,890","-0,008","-0,003","0,951","-0,001","-0,004","1,051"
29,"-0,007","0,001","1,004","-0,006","0,000","0,980","-0,004","-0,003","0,951","-0,001","0,005","0,968","-0,004","-0,002","0,893","-0,006","-0,002","0,954","-0,002","0,007","1,044"
30,"-0,006","0,005","1,006","0,001","0,004","0,978","0,000","-0,002","0,952","0,001","0,000","0,964","-0,002","0,002","0,890","-0,001","0,002","0,948","-0,007","-0,003","1,047"
31,"-0,005","0,003","1,006","0,004","0,002","0,983","0,000","0,006","0,955","0,000","-0,002","0,961","0,001","0,001","0,889","-0,004","-0,004","0,951","-0,001","-0,001","1,045"
32,"0,000","-0,001","1,005","0,000","0,005","0,978","-0,001","0,003","0,960","-0,001","-0,005","0,964","0,003","0,004","0,887","-0,005","0,000","0,953","-0,006","0,001","1,046"
33,"-0,002","0,002","1,004","0,004","0,004","0,980","0,001","0,005","0,957","0,003","0,003","0,959","0,002","0,004","0,886","-0,001","0,003","0,956","-0,003","-0,003","1,052"
34,"0,007","-0,001","1,001","-0,002","0,005","0,979","0,003","0,001","0,949","0,001","-0,005","0,963","-0,001","0,005","0,891","0,002","0,004","0,957","-0,002","0,004","1,046"
35,"0,003","-0,001","1,005","-0,001","0,000","0,978","-0,007","0,005","0,951","0,003","-0,003","0,965","-0,001","-0,001","0,882","0,008","0,003","0,949","-0,003","-0,001","1,045"
36,"0,003","0,002","1,007","0,003","0,002","0,982","-0,003","0,002","0,953","0,001","-0,003","0,961","0,002","-0,001","0,885","0,007","0,004","0,947","0,002","0,000","1,047"
37,"0,002","0,000","1,003","0,003","0,000","0,977","0,002","0,007","0,956","-0,002","-0,001","0,963","-0,004","0,004","0,894","0,008","0,002","0,953","-0,005","-0,006","1,051"
38,"0,003","-0,005","1,009","0,005","0,002","0,981","0,003","0,000","0,955","0,000","-0,001","0,960","0,001","0,000","0,884","0,009","0,000","0,956","-0,001","0,000","1,052"
39,"0,009","-0,006","1,007","0,000","-0,001","0,979","0,001","0,004","0,951","0,000","-0,001","0,963","0,001","0,000","0,890","0,009","-0,004","0,954","0,001","-0,005","1,049"
40,"0,005","-0,006","1,003","0,002","-0,011","0,980","0,003","0,004","0,953","-0,006","0,002","0,964","0,000","0,000","0,890","0,011","-0,005","0,947","0,000","-0,001","1,052"
41,"0,002","0,001","1,003","0,005","-0,004","0,980","-0,003","0,007","0,953","0,007","-0,005","0,958","0,001","-0,007","0,891","0,009","-0,002","0,951","-0,005","-0,006","1,052"
42,"0,002","-0,007","1,000","0,003","-0,007","0,978","0,000","0,002","0,953","0,006","-0,004","0,963","0,000","-0,004","0,889","0,008","-0,006","0,946","-0,007","-0,003","1,052"
43,"0,004","-0,004","1,004","0,002","-0,004","0,980","0,002","0,007","0,954","0,004","-0,002","0,965","0,000","-0,007","0,894","0,008","-0,004","0,953","-0,002","-0,006","1,046"
44,"0,001","-0,006","1,006","0,005","-0,007","0,979","-0,001","0,007","0,958","-0,001","-0,003","0,964","0,000","-0,005","0,894","0,013","-0,006","0,948","-0,001","-0,002","1,045"
45,"0,001","-0,005","1,002","-0,002","-0,007","0,979","0,000","0,008","0,955","-0,004","-0,006","0,966","0,000","-0,008","0,890","0,007","-0,004","0,953","0,003","-0,003","1,051"
46,"-0,001","-0,001","1,006","0,000","-0,006","0,975","0,004","0,005","0,953","0,003","-0,009","0,958","0,004","-0,005","0,890","0,002","-0,006","0,955","0,005","-0,003","1,049"
47,"0,001","-0,007","1,003","-0,001","-0,005","0,977","0,001","0,003","0,952","0,005","-0,008","0,961","0,009","-0,010","0,890","0,006","-0,003","0,951","0,006","-0,007","1,049"
48,"0,006","-0,007","1,006","-0,001","-0,004","0,979","-0,004","0,006","0,955","0,012","-0,010","0,963","0,014","-0,005","0,897","0,002","0,000","0,953","0,011","-0,007","1,058"
49,"-0,004","-0,006","1,007","0,003","0,000","0,978","0,000","0,006","0,951","0,012","-0,004","0,968","0,014","-0,004","0,890","0,003","-0,003","0,951","0,006","0,001","1,047"
50,"-0,003","-0,004","1,010","-0,001","-0,002","0,979","-0,001","0,006","0,957","0,004","-0,004","0,968","0,010","-0,003","0,892","0,001","-0,008","0,951","0,007","-0,009","1,052"
51,"-0,002","0,002","1,000","0,003","-0,006","0,976","0,001","-0,001","0,948","0,003","-0,005","0,962","0,010","0,003","0,895","-0,001","-0,003","0,956","0,000","-0,008","1,056"
52,"-0,002","-0,004","1,004","0,002","-0,001","0,975","-0,004","0,003","0,951","0,004","-0,003","0,965","0,008","0,000","0,890","-0,003","-0,004","0,952","0,000","0,005","1,048"
53,"-0,001","0,000","1,004","0,005","0,001","0,979","0,002","0,007","0,951","0,008","-0,003","0,956","0,008","0,004","0,894","0,001","-0,006","0,955","-0,002","0,000","1,047"
54,"-0,003","-0,005","1,009","0,004","0,002","0,982","0,001","0,004","0,956","0,009","-0,001","0,962","0,008","-0,002","0,887","0,004","-0,002","0,949","0,004","0,001","1,047"
55,"-0,006","-0,005","1,005","0,004","0,004","0,978","0,003","0,003","0,956","0,005","-0,004","0,970","0,009","0,007","0,890","0,005","0,001","0,957","0,002","0,006","1,043"
56,"0,000","0,001","1,002","0,003","0,008","0,977","-0,001","0,008","0,958","-0,002","-0,006","0,964","0,004","0,004","0,882","0,003","0,003","0,954","0,005","-0,003","1,049"
57,"-0,006","-0,002","1,005","0,002","0,001","0,979","-0,005","0,004","0,946","0,002","0,001","0,959","0,003","0,004","0,894","0,005","0,005","0,950","0,009","-0,003","1,052"
58,"-0,006","0,004","1,004","0,006","0,008","0,979","-0,003","-0,001","0,947","0,002","-0,008","0,969","0,005","-0,001","0,889","0,005","0,000","0,950","0,002","0,006","1,046"
59,"-0,001","0,001","1,008","0,003","0,004","0,979","-0,008","0,005","0,953","0,006","-0,006","0,965","0,007","0,007","0,895","0,002","0,005","0,956","-0,001","0,000","1,051"
60,"-0,006","-0,006","1,006","0,003","0,003","0,984","-0,003","0,004","0,954","0,007","-0,005","0,956","0,011","0,006","0,888","0,001","-0,002","0,952","-0,003","0,004","1,047"
61,"-0,003","-0,001","1,005","0,003","0,004","0,981","0,003","0,009","0,951","0,005","-0,005","0,963","0,005","0,005","0,888","-0,005","0,001","0,956","0,002","0,002","1,053"
62,"-0,001","-0,006","1,008","0,006","0,000","0,981","-0,005","0,008","0,954","0,005","-0,007","0,960","0,000","0,003","0,891","0,001","-0,006","0,957","0,002","0,006","1,042"
63,"-0,006","0,000","1,004","0,004","-0,001","0,980","-0,009","-0,003","0,957","-0,001","-0,008","0,966","0,001","0,007","0,891","-0,004","0,000","0,955","0,000","0,006","1,049"
64,"-0,001","-0,001","1,005","0,008","0,002","0,974","-0,002","0,003","0,953","0,000","-0,008","0,961","0,006","0,000","0,888","-0,002","-0,005","0,953","-0,005","-0,009","1,051"
65,"-0,004","-0,005","1,007","0,007","-0,003","0,980","-0,005","-0,005","0,944","0,005","-0,003","0,954","0,005","-0,004","0,893","0,002","-0,004","0,953","-0,008","-0,004","1,046"
66,"-0,003","-0,002","1,003","0,006","-0,002","0,976","-0,006","0,004","0,955","0,000","-0,003","0,969","0,000","-0,005","0,893","0,002","-0,004","0,955","0,001","0,000","1,045"
67,"-0,003","-0,003","1,006","0,004","0,002","0,975","-0,004","0,006","0,954","0,006","-0,007","0,969","-0,003","-0,005","0,890","0,005","0,000","0,956","-0,006","-0,008","1,055"
68,"-0,002","-0,009","1,000","0,008","-0,002","0,983","-0,001","0,007","0,958","0,002","0,004","0,965","-0,002","-0,007","0,892","0,002","-0,001","0,955","-0,002","-0,008","1,054"
69,"-0,004","0,002","1,000","0,013","-0,003","0,982","-0,002","0,003","0,954","-0,004","-0,001","0,971","-0,005","-0,005","0,888","0,009","0,003","0,954","0,002","0,000","1,049"
70,"-0,003","-0,005","1,005","0,008","-0,003","0,979","-0,002","0,001","0,952","0,003","-0,006","0,962","0,000","-0,001","0,890","0,009","0,002","0,954","0,000","-0,006","1,053"
71,"-0,005","0,000","1,002","0,008","-0,002","0,981","-0,007","0,001","0,950","0,004","-0,003","0,966","0,007","-0,007","0,892","0,003","-0,006","0,951","0,002","-0,003","1,050"
72,"-0,007","0,003","1,005","0,004","0,001","0,976","-0,002","0,006","0,958","0,003","-0,006","0,961","0,012","-0,005","0,896","0,002","-0,007","0,951","0,001","-0,003","1,050"
73,"-0,003","0,001","1,007","0,006","0,007","0,979","-0,005","0,000","0,953","0,011","-0,006","0,961","0,013","-0,004","0,890","0,001","-0,007","0,955","0,001","0,000","1,053"
74,"0,004","-0,002","1,006","0,009","-0,001","0,979","-0,004","0,006","0,956","0,007","0,001","0,971","0,009","-0,003","0,894","0,010","-0,008","0,949","0,002","-0,011","1,055"
75,"0,005","0,000","0,999","0,004","0,000","0,976","0,003","0,006","0,957","0,002","-0,007","0,963","0,007","-0,002","0,893","0,012","-0,007","0,954","0,005","-0,002","1,050"
76,"0,004","-0,007","1,004","0,010","0,003","0,979","0,009","0,010","0,954","0,002","-0,004","0,967","0,008","-0,003","0,891","0,014","-0,006","0,959","0,000","-0,003","1,049"
77,"0,008","-0,007","1,004","0,009","-0,005","0,979","0,000","0,003","0,951","0,001","-0,003","0,965","0,005","-0,002","0,892","0,016","-0,007","0,952","0,004","-0,002","1,049"
78,"0,004","-0,002","1,005","0,005","0,004","0,981","-0,006","0,006","0,953","0,009","-0,006","0,962","0,008","0,004","0,885","0,018","-0,003","0,949","0,002","0,002","1,045"
79,"0,005","-0,010","1,005","0,002","0,005","0,978","-0,003","0,005","0,946","0,014","-0,007","0,957","0,003","0,003","0,885","0,018","0,006","0,951","0,000","0,000","1,052"
80,"0,005","-0,005","1,006","0,008","0,009","0,979","0,002","0,005","0,953","0,001","-0,003","0,964","0,008","0,003","0,888","0,015","0,002","0,948","0,004","0,002","1,046"
81,"0,007","-0,003","1,004","0,004","0,000","0,980","-0,001","0,005","0,958","0,010","-0,005","0,959","0,007","0,009","0,894","0,013","0,000","0,949","0,004","0,005","1,049"
82,"0,006","-0,009","1,010","0,002","0,004","0,974","0,001","0,004","0,952","0,003","-0,005","0,966","0,005","0,011","0,893","0,010","-0,002","0,953","0,010","0,001","1,047"
83,"0,001","-0,005","1,007","0,001","0,006","0,979","0,001","0,006","0,952","-0,002","-0,005","0,963","0,016","0,005","0,891","0,008","0,000","0,957","0,009","-0,002","1,047"
84,"0,001","-0,008","1,007","0,001","0,007","0,982","-0,002","0,001","0,952","0,012","-0,006","0,959","0,017","0,003","0,891","0,012","-0,001","0,950","0,010","-0,006","1,050"
85,"0,003","0,000","1,009","0,006","0,011","0,981","-0,005","0,004","0,955","0,007","-0,010","0,964","0,018","0,005","0,894","0,008","-0,003","0,952","0,008","0,002","1,047"
86,"-0,005","-0,003","1,007","0,003","0,001","0,979","-0,009","0,004","0,954","0,008","-0,006","0,964","0,020","0,001","0,889","0,001","-0,001","0,953","0,014","-0,002","1,054"
87,"-0,007","-0,005","1,009","0,000","-0,001","0,979","-0,003","0,004","0,959","0,007","-0,001","0,964","0,020","0,000","0,891","0,001","-0,001","0,958","0,012","0,002","1,053"
88,"-0,004","-0,001","1,009","0,000","0,003","0,980","-0,002","0,006","0,955","0,004","-0,002","0,964","0,014","-0,002","0,891","0,000","-0,004","0,957","0,010","0,001","1,048"
89,"-0,005","-0,001","0,997","0,001","0,001","0,975","-0,004","0,000","0,950","0,003","-0,005","0,967","0,013","0,001","0,888","-0,008","-0,004","0,959","0,009","0,003","1,048"
90,"-0,006","-0,011","1,006","0,003","-0,005","0,974","-0,002","0,000","0,951","0,004","-0,007","0,963","0,014","-0,005","0,889","-0,004","-0,007","0,952","0,006","0,002","1,049"
91,"-0,005","-0,001","1,007","0,002","0,002","0,981","-0,003","-0,001","0,956","0,005","-0,004","0,964","0,008","-0,002","0,884","-0,002","-0,002","0,957","0,001","0,002","1,044"
92,"-0,010","-0,004","1,002","0,005","0,001","0,977","-0,004","-0,004","0,945","0,007","-0,007","0,960","0,003","-0,005","0,883","-0,003","-0,003","0,958","-0,002","-0,005","1,049"
93,"-0,005","-0,005","1,006","0,002","0,004","0,976","-0,002","0,003","0,948","0,006","-0,004","0,959","-0,003","-0,005","0,887","-0,007","-0,004","0,950","0,006","-0,006","1,051"
94,"-0,003","-0,006","1,008","0,005","0,006","0,979","-0,004","0,002","0,958","0,001","-0,002","0,965","-0,004","-0,001","0,891","-0,004","-0,003","0,955","-0,007","-0,002","1,051"
95,"-0,005","-0,004","1,004","0,002","0,005","0,980","-0,001","-0,001","0,947","0,000","-0,003","0,962","-0,007","-0,004","0,891","-0,006","-0,005","0,951","-0,006","-0,006","1,054"
96,"0,000","-0,006","1,004","0,003","0,005","0,981","-0,005","0,003","0,955","0,000","-0,001","0,963","-0,005","-0,003","0,889","-0,004","-0,002","0,957","-0,001","-0,004","1,047"
97,"-0,007","0,000","1,007","0,003","0,004","0,975","-0,005","0,004","0,949","-0,001","-0,005","0,967","-0,007","-0,002","0,889","-0,002","0,002","0,955","-0,004","-0,001","1,047"
98,"-0,007","-0,005","1,005","0,002","0,001","0,976","0,000","0,004","0,958","0,005","-0,003","0,965","-0,011","-0,005","0,886","0,002","0,001","0,956","-0,003","-0,002","1,047"
99,"-0,007","0,003","1,002","0,006","0,006","0,976","-0,004","0,004","0,952","0,000","-0,004","0,965","-0,016","0,001","0,890","0,001","0,000","0,954","-0,008","-0,005","1,048"
100,"-0,006","-0,003","1,005","0,000","0,003","0,984","-0,007","0,005","0,954","0,005","-0,009","0,957","-0,015","0,002","0,889","-0,004","-0,002","0,957","-0,008","-0,004","1,048"
101,"-0,005","0,005","1,002","0,011","0,007","0,978","-0,009","0,000","0,955","0,005","-0,006","0,961","-0,009","-0,001","0,889","-0,004","0,002","0,955","-0,004","0,000","1,049"
102,"-0,009","0,004","1,007","-0,002","0,005","0,982","-0,001","0,004","0,952","0,000","0,001","0,966","-0,006","-0,003","0,889","-0,009","0,004","0,947","-0,006","-0,011","1,052"
103,"-0,008","0,002","1,005","0,007","0,003","0,978","-0,006","0,002","0,950","0,008","0,003","0,968","-0,004","-0,003","0,892","-0,004","0,003","0,955","-0,009","-0,001","1,049"
104,"-0,009","-0,003","1,004","0,003","0,004","0,979","-0,001","0,001","0,950","0,003","-0,004","0,963","-0,003","-0,002","0,886","-0,001","0,000","0,951","-0,008","-0,002","1,053"
105,"-0,009","0,006","1,001","0,005","0,006","0,976","-0,004","-0,001","0,949","0,003","-0,005","0,964","-0,006","0,004","0,894","-0,007","-0,002","0,956","-0,002","-0,001","1,052"
106,"-0,008","0,001","1,006","0,004","0,007","0,978","-0,002","0,004","0,955","-0,003","0,003","0,969","-0,004","0,000","0,894","-0,008","0,004","0,959","-0,004","-0,004","1,043"
107,"-0,008","0,004","1,009","-0,002","0,002","0,975","-0,008","0,005","0,955","0,002","-0,011","0,959","0,001","0,001","0,888","-0,013","-0,001","0,957","-0,001","-0,002","1,046"
108,"-0,006","0,001","1,005","0,007","0,004","0,980","-0,005","0,008","0,956","0,003","-0,002","0,963","0,006","-0,002","0,884","-0,007","0,000","0,952","-0,001","-0,007","1,044"
109,"-0,010","0,004","1,003","-0,001","0,004","0,978","-0,007","0,000","0,949","0,002","-0,005","0,966","0,006","-0,003","0,886","-0,003","-0,001","0,953","0,004","-0,001","1,047"
110,"-0,006","-0,004","1,004","0,004","0,003","0,974","-0,008","0,003","0,954","0,008","-0,007","0,954","0,004","0,001","0,886","-0,002","-0,002","0,947","-0,003","-0,005","1,050"
111,"-0,005","-0,002","1,002","0,004","0,004","0,977","-0,009","0,006","0,961","0,006","-0,004","0,963","0,001","0,000","0,892","-0,001","0,004","0,959","0,001","-0,003","1,053"
112,"-0,003","-0,004","1,004","-0,001","0,006","0,978","0,000","-0,001","0,953","-0,002","-0,001","0,969","0,002","0,003","0,891","0,001","-0,004","0,952","0,008","-0,002","1,047"
113,"-0,003","-0,001","1,005","0,000","0,003","0,976","-0,003","0,006","0,954","-0,002","-0,010","0,960","0,005","-0,002","0,897","0,002","-0,001","0,954","0,005","0,000","1,049"
114,"-0,006","-0,006","1,008","-0,002","-0,001","0,974","-0,004","0,003","0,954","0,004","-0,011","0,963","0,006","-0,005","0,890","0,002","-0,004","0,952","0,003","-0,003","1,043"
115,"0,000","-0,006","1,002","0,001","0,002","0,976","-0,005","0,002","0,948","0,007","-0,001","0,967","0,006","0,001","0,885","0,005","-0,004","0,948","0,002","0,003","1,049"
116,"0,002","-0,007","1,006","0,003","0,006","0,981","-0,001","0,005","0,952","0,010","-0,001","0,962","0,000","0,001","0,890","0,007","-0,005","0,954","0,003","-0,009","1,050"
117,"-0,001","-0,009","1,009","0,001","0,000","0,978","-0,001","0,005","0,954","0,007","-0,004","0,970","-0,001","-0,002","0,890","0,010","-0,004","0,953","-0,007","0,003","1,046"
118,"0,002","-0,012","1,009","0,006","0,005","0,979","-0,004","0,008","0,950","-0,002","-0,001","0,969","-0,006","0,002","0,893","0,013","-0,002","0,954","-0,004","0,001","1,047"
119,"-0,003","-0,007","1,004","0,004","0,003","0,981","-0,001","0,010","0,962","-0,003","-0,004","0,968","-0,002","-0,001","0,892","0,014","-0,006","0,955","-0,002","0,000","1,048"
120,"0,004","-0,012","1,009","0,004","0,004","0,977","0,004","0,005","0,957","-0,005","-0,009","0,965","-0,002","0,000","0,886","0,012","-0,003","0,957","-0,002","-0,004","1,050"
121,"0,009","-0,004","1,002","0,004","0,002","0,977","0,002","0,009","0,956","0,005","-0,003","0,960","-0,004","0,001","0,885","0,007","-0,010","0,956","-0,005","-0,004","1,049"
122,"0,005","0,001","1,004","0,001","0,009","0,980","-0,002","0,009","0,953","0,005","-0,007","0,958","0,000","-0,004","0,887","0,017","0,002","0,955","0,003","0,000","1,046"
123,"0,002","-0,001","1,004","0,003","0,004","0,975","-0,003","0,000","0,951","0,002","-0,007","0,964","-0,006","-0,002","0,890","0,007","0,002","0,955","-0,001","-0,005","1,050"
124,"-0,001","-0,009","1,004","0,002","0,004","0,983","-0,001","0,001","0,949","0,003","-0,001","0,964","0,000","0,000","0,892","0,010","0,002","0,948","0,000","-0,006","1,052"
125,"0,000","-0,002","1,008","0,003","0,002","0,980","-0,009","0,003","0,949","0,003","-0,003","0,961","0,001","-0,002","0,891","0,008","-0,002","0,956","-0,001","-0,001","1,050"
126,"0,000","0,003","1,003","0,005","0,010","0,975","-0,002","0,002","0,957","0,005","-0,004","0,956","-0,004","-0,003","0,890","0,007","-0,001","0,952","0,003","0,000","1,051"
127,"0,000","0,000","1,003","0,003","0,010","0,980","0,008","0,003","0,953","0,003","-0,004","0,962","0,002","0,001","0,891","0,001","0,002","0,955","0,004","-0,003","1,053"
128,"-0,004","0,002","1,003","0,002","0,005","0,982","0,000","0,003","0,946","0,007","-0,010","0,962","0,011","0,000","0,891","0,001","0,002","0,959","0,003","-0,009","1,054"
129,"-0,008","-0,005","1,003","0,004","0,000","0,982","-0,010","0,000","0,945","0,003","-0,007","0,963","0,008","-0,001","0,889","0,000","0,002","0,956","0,002","0,007","1,043"
130,"-0,011","-0,003","1,007","0,004","0,009","0,982","-0,007","0,004","0,956","0,002","-0,003","0,960","0,013","0,000","0,887","-0,003","0,003","0,950","0,010","-0,002","1,050"
131,"-0,014","0,004","1,008","0,001","0,004","0,979","0,000","0,004","0,956","0,011","-0,004","0,961","0,014","-0,001","0,897","-0,014","0,000","0,957","0,013","-0,001","1,045"
132,"-0,015","-0,002","1,003","0,005","0,010","0,981","-0,006","0,003","0,956","0,009","-0,008","0,968","0,012","-0,003","0,889","-0,011","-0,004","0,956","0,008","-0,002","1,044"
133,"-0,010","0,000","0,999","0,002","0,005","0,976","-0,004","0,000","0,950","0,006","-0,009","0,963","0,012","0,004","0,892","-0,009","0,000","0,956","0,003","-0,005","1,047"
134,"-0,005","0,002","1,003","0,003","0,005","0,977","-0,004","0,004","0,950","0,009","-0,004","0,958","0,011","0,001","0,889","-0,005","0,001","0,954","0,001","-0,007","1,049"
135,"-0,003","-0,001","1,006","0,003","0,002","0,978","-0,006","0,007","0,955","0,002","-0,006","0,968","0,005","-0,001","0,886","-0,004","0,001","0,956","0,001","0,004","1,050"
136,"0,001","-0,003","1,005","0,001","0,000","0,981","-0,004","0,008","0,952","0,006","-0,010","0,964","0,003","0,000","0,892","0,005","0,002","0,962","0,002","0,006","1,046"
137,"-0,007","0,003","1,006","0,003","0,004","0,978","-0,009","0,007","0,954","0,001","-0,003","0,959","0,004","0,000","0,894","0,006","0,002","0,957","-0,003","-0,002","1,049"
138,"0,001","0,010","1,002","0,002","0,000","0,977","-0,007","0,004","0,955","0,009","-0,004","0,961","0,004","-0,001","0,892","0,006","-0,001","0,948","0,002","-0,008","1,052"
139,"-0,009","-0,001","1,004","0,001","0,006","0,979","-0,002","0,006","0,954","0,003","-0,007","0,964","-0,003","-0,004","0,894","0,002","0,001","0,949","-0,001","0,001","1,044"
140,"-0,001","-0,002","1,007","0,006","0,001","0,975","0,006","0,001","0,952","-0,003","-0,001","0,967","-0,006","-0,002","0,887","0,006","-0,006","0,956","-0,001","-0,007","1,048"
141,"-0,002","-0,005","1,004","0,000","0,007","0,978","-0,006","-0,003","0,948","0,001","-0,002","0,961","-0,008","-0,002","0,890","0,002","0,000","0,952","-0,006","-0,007","1,053"
142,"0,007","-0,006","1,006","0,003","0,002","0,979","-0,008","0,003","0,946","0,008","-0,003","0,962","-0,004","-0,005","0,882","0,004","0,000","0,955","0,002","-0,006","1,051"
143,"0,002","0,004","1,005","0,000","0,001","0,976","-0,005","0,009","0,958","0,002","-0,003","0,967","-0,001","-0,004","0,891","0,007","-0,001","0,956","0,002","0,003","1,047"
