Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
25,"89,888","2,421","-8,412","9,239","-3,234","0,276","60,956","9,431","1,933","68,950","23,613","-5,562","77,223","13,733","-11,759","75,690","9,341","-3,938","97,476","-2,274","-12,361"
26,"90,399","2,625","-8,418","9,579","-3,237","0,277","61,043","9,150","2,163","68,906","24,093","-5,995","77,591","13,606","-11,421","76,274","9,365","-3,925","97,586","-2,236","-12,379"
27,"90,303","2,542","-8,429","9,343","-3,477","0,314","61,339","9,317","2,096","69,137","24,244","-6,113","77,219","13,630","-11,419","75,832","9,138","-3,455","97,661","-1,895","-12,182"
28,"90,450","2,438","-8,499","9,605","-3,694","0,347","61,401","9,809","1,727","69,683","24,597","-6,361","77,326","13,792","-11,809","76,255","9,008","-3,072","97,701","-2,282","-12,425"
29,"90,286","2,240","-8,556","9,454","-3,392","0,292","61,160","10,037","1,508","69,162","24,275","-6,132","76,948","13,593","-11,306","75,914","9,048","-3,216","97,365","-1,925","-12,111"
30,"90,288","2,287","-8,543","9,485","-3,408","0,289","61,147","10,040","1,511","69,180","24,261","-6,123","76,928","13,605","-11,407","75,959","9,044","-3,182","97,345","-2,037","-12,134"
31,"90,290","2,326","-8,533","9,500","-3,375","0,278","61,140","10,040","1,516","69,195","24,256","-6,125","76,872","13,599","-11,473","75,998","9,062","-3,200","97,285","-2,180","-12,166"
32,"90,278","2,326","-8,535","9,533","-3,355","0,268","61,148","10,027","1,533","69,240","24,267","-6,135","76,842","13,589","-11,547","76,037","9,090","-3,246","97,234","-2,314","-12,197"
33,"90,288","2,389","-8,511","9,548","-3,324","0,256","61,171","10,006","1,560","69,265","24,266","-6,134","76,821","13,552","-11,572","76,067","9,096","-3,246","97,210","-2,402","-12,205"
34,"90,281","2,428","-8,490","9,578","-3,299","0,246","61,206","9,997","1,577","69,283","24,259","-6,132","76,842","13,512","-11,584","76,079","9,101","-3,258","97,207","-2,464","-12,204"
35,"90,298","2,467","-8,472","9,570","-3,268","0,238","61,183","9,943","1,614","69,295","24,251","-6,131","76,844","13,481","-11,575","76,102","9,110","-3,287","97,218","-2,505","-12,208"
36,"90,268","2,508","-8,444","9,597","-3,241","0,230","61,193","9,935","1,624","69,319","24,253","-6,133","76,883","13,451","-11,548","76,111","9,113","-3,302","97,239","-2,523","-12,214"
37,"90,223","2,469","-8,447","9,614","-3,209","0,224","61,135","9,927","1,616","69,327","24,256","-6,135","76,885","13,450","-11,554","76,119","9,135","-3,367","97,220","-2,582","-12,246"
38,"90,203","2,463","-8,437","9,586","-3,203","0,223","61,158","9,896","1,643","69,326","24,263","-6,133","76,834","13,447","-11,536","76,081","9,141","-3,410","97,192","-2,601","-12,256"
39,"90,177","2,458","-8,429","9,585","-3,170","0,220","61,177","9,879","1,661","69,320","24,273","-6,131","76,805","13,434","-11,492","76,072","9,160","-3,480","97,166","-2,622","-12,270"
40,"90,155","2,455","-8,417","9,619","-3,152","0,222","61,194","9,871","1,672","69,304","24,278","-6,126","76,814","13,421","-11,454","76,092","9,168","-3,533","97,129","-2,629","-12,266"
41,"-0,018","-0,147","0,000","0,051","-0,151","-0,225","-0,283","-0,027","-0,001","-0,209","-0,185","0,000","-0,196","-0,340","0,000","0,181","0,210","0,000","-0,357","0,499","-0,002"
42,"-0,132","-0,392","0,001","0,360","-0,153","-0,224","-0,284","-0,138","-0,001","0,123","-0,185","-0,001","0,113","-0,696","-0,002","0,377","0,565","0,000","0,194","0,856","0,005"
43,"0,054","-0,369","0,000","0,360","-0,153","-0,224","-0,098","-0,165","0,000","0,062","-0,185","-0,001","0,112","-0,698","-0,002","0,377","0,569","0,000","0,194","0,859","0,005"
44,"-0,019","-0,365","0,001","0,081","-0,111","-0,225","-0,284","-0,224","-0,001","0,123","-0,326","-0,001","0,239","-0,459","0,000","0,211","0,607","0,000","0,599","0,862","0,006"
45,"-0,132","-0,225","0,001","0,116","-0,112","-0,224","-0,285","-0,386","-0,002","0,123","-0,086","0,000","0,171","-0,458","0,000","0,133","0,627","0,000","0,496","0,616","0,005"
46,"-0,019","-0,367","0,001","0,081","-0,111","-0,225","-0,284","-0,230","-0,001","0,019","-0,171","0,000","0,230","-0,440","0,000","0,211","0,610","0,000","0,400","0,689","0,003"
47,"0,148","-0,367","-0,001","0,116","-0,112","-0,224","-0,117","-0,229","-0,001","0,020","-0,086","0,000","0,265","-0,439","0,000","0,246","0,609","0,000","0,401","0,597","0,003"
48,"0,132","-0,374","-0,001","0,081","-0,082","-0,225","-0,198","-0,227","-0,001","0,103","-0,086","0,000","0,238","-0,407","0,000","0,277","0,616","-0,001","0,370","0,535","0,003"
49,"0,171","-0,348","-0,001","0,081","-0,082","-0,225","-0,117","-0,256","-0,001","0,102","-0,115","0,000","0,238","-0,407","0,000","0,234","0,618","-0,001","0,370","0,496","0,002"
50,"0,171","-0,227","-0,001","0,072","-0,065","-0,225","-0,116","-0,302","-0,001","-0,072","-0,115","0,000","0,229","-0,176","0,000","0,225","0,515","-0,001","0,184","0,248","0,000"
51,"0,590","-0,072","-0,012","-0,259","-0,166","-0,223","0,236","-0,476","0,000","0,163","0,073","0,008","0,064","0,229","-0,004","0,012","0,091","0,007","0,275","-0,396","-0,010"
52,"0,363","0,224","-0,014","-0,042","-0,430","-0,222","0,215","-0,315","-0,003","0,131","-0,420","0,020","0,461","0,200","-0,008","0,348","-0,495","0,017","0,200","0,127","-0,020"
53,"0,070","-0,126","-0,016","-0,355","-0,282","-0,220","-0,378","-0,070","-0,008","-0,391","-0,026","0,024","0,141","0,397","-0,008","0,085","-0,014","0,016","-0,134","-0,328","-0,019"
54,"0,146","-0,131","-0,018","-0,084","-0,079","-0,217","-0,496","-0,051","-0,013","-0,407","-0,174","0,023","0,354","-0,151","-0,006","0,435","-0,144","0,023","0,133","0,129","-0,016"
55,"0,187","0,551","-0,022","-0,404","-0,214","-0,217","-0,181","-0,134","-0,017","0,272","-0,114","0,015","0,379","-0,033","-0,007","0,079","-0,626","0,030","0,811","0,076","-0,003"
56,"0,118","-0,033","-0,018","-0,069","-0,139","-0,216","-0,116","0,511","-0,021","0,062","0,328","0,005","0,383","-0,033","-0,006","0,203","-0,275","0,029","0,158","-0,114","0,008"
57,"0,273","-0,170","-0,018","-0,414","-0,150","-0,217","0,220","-0,008","-0,022","-0,198","-0,235","-0,001","0,325","-0,220","-0,006","-0,283","0,028","0,027","0,177","0,308","0,018"
58,"0,274","-0,039","-0,015","-0,750","-0,077","-0,219","-0,460","-0,109","-0,022","-0,104","0,110","-0,011","-0,017","-0,639","-0,004","-0,283","0,038","0,025","0,502","0,562","0,030"
59,"-0,376","-0,122","-0,011","-0,424","0,036","-0,220","-0,442","0,113","-0,021","0,541","0,055","-0,020","-0,028","-0,810","-0,003","-0,295","0,097","0,021","0,499","0,536","0,036"
60,"-0,262","0,527","-0,014","-0,087","-0,053","-0,222","-0,104","-0,486","-0,017","0,081","0,528","-0,019","0,591","-0,524","-0,009","0,004","-0,327","0,019","0,622","0,036","0,038"
61,"0,332","0,272","-0,011","0,246","0,051","-0,224","-0,047","-0,290","-0,013","-0,176","-0,008","-0,010","0,588","-0,596","-0,012","0,583","0,029","0,013","0,005","0,194","0,026"
62,"-0,233","-0,110","-0,008","-0,043","-0,125","-0,226","-0,029","0,069","-0,011","-0,311","-0,003","-0,001","0,625","-0,560","-0,017","0,009","0,038","0,009","0,262","0,671","0,018"
63,"0,415","-0,174","-0,007","0,303","-0,071","-0,228","0,141","-0,332","-0,005","0,377","-0,019","0,005","0,645","-0,546","-0,021","0,668","0,253","0,004","0,284","0,616","0,008"
64,"-0,260","-0,129","0,001","-0,031","-0,079","-0,229","-0,377","-0,040","-0,002","-0,211","0,195","0,011","0,579","-0,321","-0,022","0,001","0,205","-0,004","0,311","0,158","-0,003"
65,"0,262","-0,561","0,007","0,300","-0,197","-0,231","0,122","-0,178","0,001","-0,033","-0,286","0,017","0,592","-0,108","-0,025","0,542","0,373","-0,011","0,299","0,221","-0,016"
66,"0,221","0,075","0,018","0,551","0,048","-0,236","-0,097","-0,367","0,002","-0,073","-0,605","0,021","0,538","-0,511","-0,028","0,653","0,315","-0,020","-0,323","0,497","-0,027"
67,"0,214","0,118","0,029","0,232","-0,059","-0,238","0,542","-0,360","0,007","0,068","-0,185","0,019","0,551","-0,511","-0,033","0,004","0,288","-0,030","0,329","0,476","-0,020"
68,"-0,323","-0,280","0,041","0,540","-0,220","-0,239","0,288","-0,565","0,004","0,224","-0,753","0,020","0,637","-0,616","-0,036","0,091","0,395","-0,036","0,014","1,074","-0,021"
69,"-0,095","0,069","0,045","0,408","0,099","-0,243","0,140","-0,549","0,002","0,576","-0,435","0,013","0,753","-0,696","-0,037","0,300","0,693","-0,040","0,274","0,494","-0,013"
70,"0,178","-0,471","0,046","0,666","-0,130","-0,242","0,291","-0,674","0,001","0,257","0,124","0,004","1,103","-0,140","-0,042","0,550","0,813","-0,043","0,306","-0,170","-0,004"
71,"0,161","-0,443","0,050","0,638","-0,133","-0,244","0,283","-0,653","0,001","0,237","0,082","-0,003","1,055","-0,162","-0,045","0,540","0,781","-0,044","0,299","-0,110","0,005"
72,"0,110","-0,424","0,052","0,612","-0,136","-0,247","0,253","-0,610","0,000","0,245","0,086","-0,009","1,013","-0,185","-0,050","0,498","0,752","-0,045","0,309","-0,058","0,015"
73,"0,093","-0,389","0,053","0,612","-0,100","-0,247","0,179","-0,615","0,000","0,302","0,093","-0,010","0,977","-0,227","-0,050","0,517","0,760","-0,046","0,303","-0,039","0,018"
74,"0,134","-0,401","0,053","0,592","-0,078","-0,248","0,155","-0,575","0,001","0,305","0,080","-0,010","0,926","-0,263","-0,052","0,526","0,761","-0,048","0,304","-0,031","0,019"
75,"0,101","-0,378","0,051","0,563","-0,075","-0,248","0,090","-0,543","0,004","0,297","0,037","-0,004","0,904","-0,290","-0,056","0,503","0,731","-0,050","0,330","0,016","0,017"
76,"0,077","-0,346","0,050","0,532","-0,075","-0,247","0,082","-0,528","0,006","0,287","0,025","0,001","0,884","-0,313","-0,058","0,484","0,701","-0,053","0,361","0,066","0,015"
77,"0,053","-0,342","0,048","0,496","-0,082","-0,245","0,045","-0,533","0,008","0,299","0,029","0,004","0,852","-0,333","-0,058","0,451","0,663","-0,054","0,373","0,124","0,011"
78,"0,049","-0,346","0,048","0,459","-0,072","-0,244","0,007","-0,472","0,007","0,337","0,012","0,007","0,821","-0,367","-0,058","0,432","0,646","-0,056","0,384","0,182","0,006"
79,"0,052","-0,353","0,050","0,427","-0,052","-0,241","-0,018","-0,406","0,005","0,331","-0,014","0,009","0,781","-0,411","-0,060","0,423","0,642","-0,060","0,341","0,215","0,006"
80,"0,064","-0,364","0,052","0,389","-0,050","-0,239","-0,002","-0,347","0,003","0,332","-0,008","0,008","0,769","-0,390","-0,065","0,410","0,621","-0,063","0,331","0,183","0,011"
81,"0,056","-0,363","0,056","0,353","-0,059","-0,238","0,004","-0,314","0,001","0,264","0,004","0,005","0,733","-0,402","-0,072","0,392","0,586","-0,068","0,297","0,193","0,019"
82,"0,051","-0,366","0,059","0,312","-0,043","-0,236","-0,056","-0,298","-0,002","0,284","0,070","0,005","0,692","-0,441","-0,079","0,375","0,582","-0,072","0,302","0,186","0,026"
83,"0,066","-0,380","0,060","0,268","-0,035","-0,233","-0,090","-0,286","-0,003","0,233","0,023","0,007","0,660","-0,468","-0,087","0,355","0,569","-0,077","0,286","0,231","0,035"
84,"0,055","-0,374","0,061","0,222","-0,031","-0,234","-0,090","-0,249","-0,001","0,215","0,037","0,009","0,643","-0,455","-0,100","0,329","0,548","-0,080","0,283","0,231","0,046"
85,"0,047","-0,359","0,064","0,184","-0,010","-0,233","-0,096","-0,225","0,000","0,149","0,033","0,009","0,635","-0,457","-0,113","0,317","0,548","-0,086","0,283","0,234","0,062"
86,"0,039","-0,346","0,065","0,142","-0,018","-0,231","-0,097","-0,226","0,002","0,078","0,013","0,010","0,627","-0,438","-0,127","0,301","0,517","-0,091","0,282","0,234","0,079"
87,"0,035","-0,332","0,069","0,107","-0,035","-0,230","-0,099","-0,214","0,002","0,046","0,042","0,010","0,625","-0,431","-0,143","0,295","0,482","-0,097","0,280","0,249","0,097"
88,"0,060","-0,280","0,074","0,074","-0,049","-0,227","-0,131","-0,227","0,001","0,096","0,008","0,011","0,614","-0,385","-0,160","0,294","0,451","-0,104","0,335","0,226","0,117"
89,"0,087","-0,296","0,075","0,094","-0,024","-0,226","-0,146","-0,227","0,002","0,086","0,002","0,013","0,618","-0,375","-0,179","0,344","0,458","-0,108","0,350","0,207","0,135"
90,"0,138","-0,277","0,078","0,066","0,000","-0,226","-0,088","-0,241","0,004","0,074","-0,025","0,016","0,608","-0,423","-0,196","0,333","0,453","-0,112","0,393","0,256","0,150"
91,"0,195","-0,251","0,080","0,084","0,021","-0,226","-0,092","-0,297","0,006","0,035","-0,048","0,023","0,623","-0,475","-0,212","0,390","0,477","-0,113","0,388","0,321","0,158"
92,"0,189","-0,219","0,083","0,083","0,052","-0,227","-0,101","-0,312","0,006","0,024","-0,071","0,028","0,640","-0,475","-0,225","0,358","0,501","-0,114","0,432","0,310","0,164"
93,"0,232","-0,252","0,084","0,044","0,061","-0,227","-0,095","-0,295","0,005","0,022","-0,073","0,029","0,610","-0,450","-0,237","0,326","0,546","-0,114","0,473","0,290","0,171"
94,"0,298","-0,251","0,084","0,059","0,029","-0,225","-0,090","-0,320","0,005","0,017","-0,057","0,032","0,640","-0,385","-0,246","0,372","0,520","-0,116","0,519","0,244","0,179"
95,"0,281","-0,184","0,085","0,063","0,062","-0,220","-0,059","-0,374","0,002","0,078","-0,059","0,032","0,669","-0,443","-0,251","0,359","0,522","-0,120","0,574","0,253","0,189"
96,"0,286","-0,205","0,085","0,058","0,027","-0,215","-0,115","-0,344","0,000","0,062","-0,122","0,033","0,688","-0,438","-0,255","0,384","0,484","-0,121","0,579","0,312","0,195"
97,"0,235","-0,170","0,083","0,035","0,002","-0,213","-0,175","-0,329","-0,001","0,100","-0,113","0,031","0,696","-0,433","-0,259","0,346","0,427","-0,118","0,634","0,358","0,202"
98,"0,202","-0,141","0,082","0,003","-0,023","-0,212","-0,230","-0,298","-0,004","0,115","-0,103","0,026","0,694","-0,432","-0,261","0,314","0,367","-0,115","0,643","0,357","0,206"
99,"0,151","-0,143","0,080","-0,040","-0,030","-0,214","-0,222","-0,247","-0,006","0,123","-0,149","0,022","0,687","-0,435","-0,258","0,241","0,334","-0,108","0,654","0,393","0,203"
100,"0,159","-0,144","0,076","-0,075","-0,054","-0,215","-0,205","-0,187","-0,009","0,100","-0,167","0,022","0,691","-0,425","-0,251","0,220","0,279","-0,102","0,662","0,390","0,196"
101,"0,197","-0,138","0,074","-0,090","-0,088","-0,216","-0,149","-0,174","-0,012","0,106","-0,158","0,021","0,710","-0,379","-0,244","0,220","0,214","-0,098","0,667","0,357","0,188"
102,"0,193","-0,128","0,076","-0,121","-0,105","-0,219","-0,152","-0,138","-0,015","0,045","-0,158","0,021","0,701","-0,396","-0,240","0,214","0,174","-0,098","0,660","0,378","0,183"
103,"0,203","-0,134","0,079","-0,150","-0,126","-0,219","-0,174","-0,148","-0,014","0,059","-0,150","0,021","0,676","-0,413","-0,236","0,216","0,135","-0,101","0,654","0,381","0,179"
104,"0,271","-0,110","0,079","-0,123","-0,143","-0,220","-0,115","-0,177","-0,010","0,029","-0,105","0,020","0,686","-0,375","-0,230","0,276","0,107","-0,102","0,606","0,349","0,172"
105,"0,324","-0,070","0,079","-0,150","-0,120","-0,223","-0,070","-0,221","-0,005","0,042","-0,083","0,017","0,661","-0,439","-0,227","0,270","0,109","-0,102","0,646","0,392","0,170"
106,"0,380","-0,039","0,084","-0,158","-0,085","-0,227","-0,068","-0,208","-0,001","-0,009","-0,048","0,014","0,665","-0,521","-0,223","0,282","0,123","-0,104","0,641","0,413","0,168"
107,"0,370","-0,051","0,091","-0,122","-0,091","-0,231","-0,099","-0,185","0,000","-0,028","-0,011","0,012","0,729","-0,562","-0,218","0,294","0,098","-0,105","0,686","0,428","0,162"
108,"0,376","-0,059","0,097","-0,086","-0,078","-0,233","-0,101","-0,162","0,002","0,038","-0,002","0,009","0,789","-0,624","-0,210","0,300","0,121","-0,109","0,749","0,480","0,156"
109,"0,392","-0,001","0,104","-0,049","-0,081","-0,236","-0,060","-0,172","0,004","0,014","0,000","0,008","0,808","-0,647","-0,204","0,332","0,088","-0,114","0,723","0,475","0,148"
110,"0,408","0,016","0,108","-0,014","-0,086","-0,239","-0,066","-0,151","0,005","0,081","0,004","0,007","0,823","-0,675","-0,199","0,350","0,058","-0,117","0,740","0,506","0,141"
111,"0,447","0,066","0,107","0,014","-0,068","-0,243","-0,077","-0,179","0,008","0,124","0,041","0,009","0,833","-0,723","-0,197","0,386","0,046","-0,118","0,759","0,533","0,134"
112,"0,460","0,108","0,106","0,044","-0,063","-0,247","-0,081","-0,211","0,013","0,122","0,036","0,013","0,841","-0,750","-0,197","0,399","0,024","-0,120","0,771","0,552","0,128"
113,"0,453","0,115","0,105","0,070","-0,047","-0,249","-0,030","-0,246","0,017","0,121","0,039","0,017","0,837","-0,782","-0,197","0,386","0,041","-0,124","0,773","0,582","0,125"
114,"0,469","0,172","0,108","0,093","-0,025","-0,250","0,007","-0,291","0,020","0,155","-0,002","0,019","0,824","-0,807","-0,196","0,421","0,042","-0,132","0,769","0,594","0,125"
115,"0,449","0,174","0,112","0,119","-0,013","-0,251","-0,002","-0,299","0,021","0,167","-0,037","0,020","0,812","-0,820","-0,198","0,412","0,083","-0,137","0,763","0,604","0,125"
116,"0,400","0,152","0,117","0,093","-0,044","-0,250","-0,065","-0,318","0,020","0,107","-0,037","0,022","0,745","-0,774","-0,205","0,370","0,094","-0,145","0,691","0,609","0,131"
117,"0,337","0,120","0,123","0,113","-0,036","-0,251","-0,095","-0,352","0,017","0,142","-0,047","0,023","0,724","-0,775","-0,218","0,364","0,137","-0,151","0,657","0,638","0,142"
118,"0,334","0,057","0,128","0,072","-0,057","-0,252","-0,079","-0,311","0,016","0,131","-0,002","0,023","0,645","-0,738","-0,234","0,343","0,152","-0,156","0,587","0,609","0,156"
119,"0,313","0,043","0,132","0,042","-0,031","-0,253","-0,071","-0,340","0,013","0,198","0,008","0,021","0,643","-0,764","-0,249","0,322","0,216","-0,159","0,648","0,612","0,172"
120,"0,313","0,004","0,137","0,066","-0,017","-0,254","-0,118","-0,344","0,009","0,142","0,004","0,022","0,690","-0,744","-0,264","0,375","0,247","-0,164","0,643","0,603","0,184"
121,"0,302","-0,020","0,140","0,026","-0,014","-0,253","-0,123","-0,352","0,007","0,171","0,031","0,023","0,664","-0,706","-0,279","0,362","0,269","-0,169","0,649","0,529","0,195"
122,"0,307","0,008","0,141","0,014","0,019","-0,253","-0,167","-0,353","0,007","0,156","-0,007","0,026","0,666","-0,698","-0,296","0,377","0,302","-0,173","0,628","0,499","0,206"
123,"0,301","0,011","0,140","0,033","-0,006","-0,254","-0,233","-0,355","0,007","0,128","-0,008","0,032","0,711","-0,681","-0,312","0,425","0,285","-0,173","0,634","0,476","0,214"
124,"0,285","0,015","0,141","-0,010","-0,006","-0,255","-0,241","-0,316","0,008","0,185","-0,022","0,036","0,698","-0,682","-0,328","0,400","0,269","-0,174","0,687","0,497","0,224"
125,"0,278","0,018","0,140","-0,049","-0,022","-0,256","-0,251","-0,293","0,010","0,144","0,033","0,038","0,693","-0,667","-0,341","0,390","0,255","-0,175","0,692","0,476","0,231"
126,"0,335","0,030","0,141","-0,092","-0,019","-0,256","-0,232","-0,260","0,010","0,115","0,000","0,039","0,688","-0,668","-0,351","0,371","0,244","-0,177","0,694","0,475","0,238"
127,"0,350","-0,006","0,142","-0,126","0,001","-0,255","-0,249","-0,262","0,009","0,084","-0,019","0,039","0,688","-0,673","-0,360","0,365","0,267","-0,179","0,727","0,494","0,247"
128,"0,341","0,009","0,145","-0,165","0,002","-0,255","-0,315","-0,254","0,008","0,081","-0,016","0,037","0,685","-0,657","-0,369","0,350","0,251","-0,182","0,729","0,488","0,257"
129,"0,330","0,022","0,148","-0,203","-0,002","-0,254","-0,314","-0,247","0,007","0,061","-0,012","0,037","0,681","-0,668","-0,377","0,334","0,228","-0,185","0,759","0,470","0,267"
130,"0,366","-0,036","0,153","-0,240","-0,018","-0,253","-0,270","-0,228","0,005","0,059","0,057","0,036","0,681","-0,680","-0,384","0,320","0,240","-0,188","0,789","0,462","0,273"
131,"0,412","-0,004","0,157","-0,224","-0,045","-0,252","-0,215","-0,260","0,005","0,049","0,117","0,035","0,723","-0,696","-0,389","0,348","0,189","-0,191","0,795","0,478","0,280"
132,"0,407","-0,062","0,159","-0,249","-0,068","-0,252","-0,169","-0,211","0,007","0,055","0,138","0,036","0,728","-0,722","-0,391","0,298","0,196","-0,193","0,859","0,525","0,281"
133,"0,352","-0,061","0,160","-0,217","-0,075","-0,252","-0,165","-0,247","0,010","0,112","0,131","0,037","0,805","-0,766","-0,390","0,299","0,214","-0,195","0,936","0,560","0,280"
134,"0,349","-0,054","0,160","-0,189","-0,089","-0,253","-0,133","-0,300","0,012","0,168","0,089","0,038","0,873","-0,815","-0,387","0,294","0,212","-0,194","1,003","0,647","0,274"
135,"0,292","-0,020","0,158","-0,218","-0,108","-0,254","-0,181","-0,352","0,014","0,133","0,050","0,042","0,900","-0,868","-0,380","0,225","0,191","-0,192","1,059","0,753","0,261"
136,"0,239","-0,005","0,156","-0,181","-0,102","-0,255","-0,235","-0,312","0,014","0,070","0,050","0,046","1,022","-0,940","-0,365","0,238","0,168","-0,191","1,114","0,806","0,242"
137,"0,260","0,003","0,154","-0,150","-0,086","-0,257","-0,239","-0,259","0,015","0,040","0,099","0,045","1,142","-0,995","-0,342","0,271","0,149","-0,189","1,203","0,811","0,218"
