Index,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z
0,"0,011","-0,002","1,009","-0,016","0,004","1,003","-0,008","0,001","0,951","0,028","0,007","0,960","0,000","0,030","1,064","0,010","0,011","1,033","0,017","0,010","1,044"
1,"0,007","-0,002","1,006","-0,018","0,009","1,002","-0,005","0,003","0,950","0,022","0,008","0,957","0,016","0,015","1,062","0,011","0,015","1,036","0,026","-0,002","1,041"
2,"0,007","0,003","1,011","-0,022","0,008","1,006","-0,004","0,005","0,950","0,027","0,006","0,956","0,023","0,001","1,064","0,005","0,025","1,037","0,030","0,004","1,043"
3,"0,015","0,008","1,011","-0,020","0,010","1,007","-0,007","0,008","0,949","0,034","-0,001","0,975","0,019","-0,004","1,066","0,004","0,029","1,028","0,004","0,020","1,041"
4,"0,005","0,011","0,997","-0,017","0,005","1,008","-0,007","-0,003","0,955","0,012","0,004","0,953","0,015","-0,007","1,063","0,003","0,030","1,030","0,022","-0,015","1,047"
5,"-0,008","0,000","1,006","-0,010","0,006","1,005","-0,010","0,000","0,947","0,019","-0,001","0,959","0,014","0,000","1,068","0,001","0,029","1,020","0,025","-0,014","1,042"
6,"0,012","0,006","0,998","-0,012","-0,004","1,001","-0,001","0,001","0,950","0,010","-0,004","0,960","0,009","-0,009","1,069","0,000","0,026","1,027","0,010","0,003","1,041"
7,"0,005","-0,002","1,004","-0,009","0,002","1,001","-0,013","0,000","0,946","0,017","0,006","0,959","0,009","-0,012","1,074","-0,005","0,023","1,024","0,012","0,005","1,050"
8,"-0,009","-0,005","1,006","-0,003","0,004","0,998","-0,011","-0,004","0,959","-0,005","0,004","0,960","0,004","-0,002","1,064","-0,005","0,015","1,023","0,017","-0,005","1,039"
9,"-0,007","-0,011","1,015","0,001","0,004","1,000","-0,004","-0,008","0,944","0,013","-0,001","0,964","-0,006","0,001","1,066","-0,004","0,001","1,031","-0,003","-0,007","1,044"
10,"-0,008","-0,006","1,009","0,007","0,007","1,005","-0,007","0,001","0,947","-0,005","0,010","0,953","-0,013","0,017","1,059","-0,007","0,010","1,032","-0,017","-0,007","1,044"
11,"0,000","-0,002","1,006","0,014","0,007","1,005","-0,008","-0,003","0,949","-0,008","0,005","0,952","-0,016","0,006","1,061","-0,005","0,023","1,027","-0,019","-0,004","1,041"
12,"0,003","-0,009","1,010","0,007","-0,004","1,005","-0,004","-0,006","0,947","0,001","0,000","0,957","-0,019","0,016","1,062","-0,001","0,014","1,028","-0,009","0,000","1,039"
13,"0,002","-0,004","1,001","0,004","-0,003","1,003","-0,002","-0,002","0,944","0,001","0,008","0,960","-0,017","0,014","1,070","0,002","0,006","1,034","0,008","0,006","1,042"
14,"0,014","0,004","1,004","0,002","-0,009","0,999","0,005","0,006","0,953","-0,002","0,006","0,960","-0,006","0,018","1,066","0,001","0,004","1,036","0,001","0,009","1,048"
15,"0,011","-0,007","1,010","0,005","-0,003","1,005","0,002","0,001","0,948","0,007","0,010","0,957","-0,003","0,019","1,069","-0,001","0,013","1,038","0,006","0,014","1,042"
16,"0,008","0,002","1,004","0,003","0,006","0,996","-0,005","-0,003","0,947","0,007","0,010","0,962","-0,002","0,019","1,066","0,002","0,016","1,024","0,006","0,011","1,045"
17,"0,001","0,003","1,005","-0,001","0,003","0,998","0,004","-0,003","0,944","0,003","-0,003","0,955","0,002","0,014","1,066","0,007","0,019","1,028","-0,002","0,005","1,043"
18,"0,003","0,008","0,999","0,001","-0,003","1,000","-0,001","0,002","0,954","0,001","0,003","0,956","0,007","0,010","1,069","-0,001","0,016","1,025","0,000","0,004","1,043"
19,"0,011","0,008","0,996","0,000","0,002","0,992","-0,003","-0,005","0,947","0,000","0,005","0,956","0,007","0,000","1,067","-0,005","0,021","1,030","-0,004","-0,004","1,045"
20,"0,002","0,012","1,001","-0,001","0,005","0,998","-0,001","-0,001","0,949","0,001","0,004","0,961","-0,001","0,005","1,064","-0,006","0,027","1,033","0,006","-0,004","1,041"
21,"0,005","0,014","0,999","-0,006","0,008","0,999","-0,007","-0,002","0,949","0,004","0,002","0,960","-0,008","0,010","1,071","0,001","0,021","1,030","0,005","0,009","1,040"
22,"0,003","0,005","1,003","-0,006","0,002","1,003","-0,002","-0,001","0,946","0,006","0,007","0,961","-0,005","0,015","1,063","0,007","0,019","1,028","0,013","0,015","1,041"
23,"0,004","0,002","1,004","-0,005","0,005","1,004","-0,012","0,001","0,949","0,011","0,002","0,962","-0,008","0,015","1,060","-0,005","0,020","1,027","0,021","0,012","1,042"
24,"0,001","0,005","1,003","0,003","0,003","1,003","-0,009","-0,004","0,949","0,015","0,002","0,955","-0,001","0,007","1,068","-0,011","0,014","1,028","0,016","0,005","1,049"
25,"-0,005","0,001","1,009","0,002","0,010","1,004","-0,005","-0,005","0,952","0,002","0,005","0,968","0,004","0,006","1,068","-0,010","0,007","1,031","0,007","0,009","1,035"
26,"-0,014","-0,007","1,003","0,003","0,007","1,005","-0,015","-0,005","0,950","0,002","0,001","0,963","0,013","-0,004","1,069","-0,002","0,003","1,022","0,011","0,001","1,041"
27,"-0,008","0,002","0,998","0,004","0,007","1,004","0,002","-0,003","0,952","0,002","-0,002","0,956","0,019","-0,002","1,070","-0,002","-0,005","1,025","0,005","-0,002","1,039"
28,"0,004","-0,003","1,001","0,002","0,001","0,997","-0,004","-0,001","0,955","0,000","-0,005","0,958","0,007","0,013","1,063","0,000","-0,006","1,030","-0,002","-0,003","1,047"
29,"0,008","-0,006","1,009","0,002","0,007","1,002","0,004","0,005","0,950","0,003","0,010","0,966","-0,013","0,000","1,069","-0,002","0,010","1,035","-0,009","-0,001","1,046"
30,"0,015","0,000","1,013","0,000","0,004","1,006","-0,002","0,001","0,946","-0,001","0,001","0,951","-0,019","0,002","1,065","0,007","0,011","1,031","0,005","0,004","1,044"
31,"0,011","0,002","1,016","-0,008","0,003","1,008","-0,004","0,002","0,950","0,000","-0,002","0,961","-0,016","-0,001","1,065","0,017","0,019","1,035","0,001","0,007","1,040"
32,"-0,002","0,001","1,010","-0,003","0,001","1,013","-0,007","-0,003","0,952","-0,002","0,001","0,955","-0,008","0,003","1,068","0,018","0,013","1,034","0,010","0,007","1,045"
33,"-0,008","0,007","1,010","-0,005","0,006","1,015","0,000","-0,007","0,943","0,004","0,008","0,961","0,002","-0,002","1,073","0,008","0,004","1,032","0,008","-0,002","1,048"
34,"-0,001","0,003","1,011","-0,005","-0,001","1,010","-0,010","-0,003","0,949","0,000","0,006","0,965","0,010","-0,001","1,077","-0,003","0,005","1,031","0,008","0,004","1,047"
35,"-0,011","-0,006","1,009","-0,001","-0,001","1,010","0,002","0,001","0,944","-0,002","0,007","0,955","0,006","0,009","1,068","-0,003","0,003","1,034","-0,002","0,001","1,043"
36,"-0,004","-0,002","1,006","0,000","-0,003","1,009","0,000","-0,003","0,952","0,003","0,001","0,954","0,000","0,014","1,064","-0,003","0,000","1,028","0,003","-0,003","1,043"
37,"0,012","0,010","0,997","0,001","-0,007","0,999","-0,001","-0,002","0,950","0,001","-0,001","0,959","-0,001","0,004","1,068","-0,001","0,003","1,030","0,004","-0,001","1,048"
38,"0,011","0,009","0,999","0,004","-0,006","0,997","0,001","-0,004","0,951","0,004","0,004","0,956","0,000","-0,004","1,066","-0,004","0,007","1,028","0,011","0,005","1,042"
39,"0,001","-0,002","1,007","0,002","-0,008","1,000","-0,005","0,000","0,951","0,007","0,005","0,965","-0,006","-0,012","1,070","-0,005","0,008","1,033","0,010","0,011","1,039"
40,"-0,012","0,008","1,009","0,000","-0,005","1,003","-0,005","0,000","0,949","0,013","0,003","0,963","0,004","-0,005","1,067","0,000","0,003","1,031","0,025","0,005","1,044"
41,"-0,016","-0,005","1,011","-0,003","-0,007","1,006","-0,012","-0,004","0,946","0,009","0,001","0,961","-0,001","-0,010","1,065","-0,003","-0,001","1,029","0,024","-0,006","1,050"
42,"-0,023","-0,013","1,012","-0,004","-0,003","1,010","-0,002","-0,003","0,953","-0,004","0,001","0,960","0,002","-0,008","1,075","-0,009","-0,019","1,032","0,013","-0,010","1,054"
43,"-0,006","-0,014","1,006","-0,004","-0,004","1,008","0,003","-0,005","0,951","-0,004","0,004","0,959","0,000","-0,013","1,067","-0,010","-0,021","1,028","-0,020","-0,005","1,049"
44,"0,003","-0,010","1,002","-0,009","-0,009","1,011","0,009","-0,004","0,951","-0,005","0,006","0,953","-0,004","-0,011","1,071","-0,006","-0,013","1,026","-0,010","-0,008","1,054"
45,"0,018","-0,001","1,002","-0,006","-0,011","1,013","0,005","-0,002","0,948","-0,011","0,001","0,963","-0,019","-0,014","1,061","0,001","-0,013","1,030","-0,003","-0,005","1,041"
46,"0,004","-0,001","1,005","-0,002","-0,017","1,010","0,006","-0,002","0,945","-0,005","0,007","0,970","-0,020","-0,013","1,069","0,011","-0,012","1,034","0,002","-0,004","1,042"
47,"0,004","0,003","1,005","0,001","-0,010","1,009","0,003","-0,004","0,947","-0,002","-0,002","0,957","-0,016","-0,015","1,064","0,020","-0,016","1,037","0,013","-0,008","1,035"
48,"-0,011","-0,005","1,012","0,001","-0,013","1,001","-0,003","-0,003","0,947","-0,003","-0,006","0,953","-0,015","-0,015","1,065","0,007","-0,019","1,035","0,012","-0,003","1,042"
49,"-0,010","-0,001","1,012","0,001","-0,012","1,001","0,004","-0,004","0,948","-0,008","0,002","0,960","-0,011","-0,014","1,067","-0,001","-0,016","1,036","0,008","-0,004","1,048"
50,"-0,009","-0,003","1,005","-0,003","-0,017","1,000","-0,002","-0,006","0,946","-0,010","0,005","0,959","-0,001","-0,010","1,072","-0,014","-0,014","1,029","-0,001","-0,006","1,051"
51,"-0,002","0,002","1,010","-0,004","-0,025","1,001","0,006","-0,005","0,949","-0,013","-0,002","0,959","-0,006","-0,009","1,076","-0,012","-0,010","1,029","0,002","0,000","1,052"
52,"-0,001","0,006","1,007","-0,002","-0,017","0,999","0,008","-0,004","0,950","-0,005","0,004","0,962","-0,013","-0,006","1,070","-0,009","-0,005","1,032","-0,015","0,000","1,045"
53,"-0,001","0,006","1,007","0,000","-0,022","1,003","0,008","0,002","0,944","-0,006","0,001","0,964","-0,009","-0,009","1,077","-0,001","0,000","1,033","0,000","0,000","1,041"
54,"0,005","0,013","1,003","0,000","-0,022","1,007","0,001","0,002","0,948","0,000","-0,004","0,958","-0,004","-0,001","1,075","0,001","0,000","1,033","0,008","0,013","1,041"
55,"-0,003","0,015","1,011","0,002","-0,024","1,012","0,009","0,001","0,951","-0,005","0,007","0,960","-0,008","0,008","1,071","0,003","0,001","1,035","0,014","0,009","1,039"
56,"0,000","0,015","0,999","0,000","-0,022","1,008","0,005","-0,001","0,949","-0,005","-0,001","0,956","-0,006","0,005","1,070","0,002","0,011","1,032","0,006","0,006","1,038"
57,"0,004","0,022","0,998","0,003","-0,019","1,005","0,007","-0,002","0,952","-0,010","-0,002","0,963","-0,002","-0,007","1,072","0,004","0,013","1,030","-0,002","0,007","1,044"
58,"0,009","0,020","0,999","0,001","-0,021","1,004","0,011","0,002","0,952","-0,004","0,004","0,958","-0,002","-0,008","1,075","0,001","0,003","1,031","-0,004","0,000","1,048"
59,"-0,001","0,021","1,001","0,006","-0,025","0,998","0,005","-0,005","0,951","-0,001","-0,008","0,960","-0,004","-0,005","1,070","-0,003","0,006","1,029","0,000","0,002","1,043"
60,"0,000","0,014","1,003","-0,002","-0,020","0,996","0,007","-0,005","0,948","0,001","-0,006","0,959","-0,019","-0,007","1,064","0,002","0,010","1,022","0,010","0,003","1,052"
61,"0,000","0,021","0,997","-0,007","-0,013","0,996","0,014","-0,004","0,945","-0,006","-0,003","0,960","-0,015","-0,004","1,065","0,003","0,008","1,024","0,011","0,009","1,042"
62,"0,002","0,023","0,996","-0,009","-0,014","0,993","0,009","-0,005","0,948","0,001","-0,004","0,959","-0,002","0,003","1,070","0,001","0,009","1,024","0,007","0,010","1,038"
63,"0,002","0,014","1,001","-0,006","-0,013","0,996","0,010","-0,003","0,945","-0,002","-0,003","0,962","0,000","0,004","1,064","0,001","0,009","1,026","0,005","0,011","1,039"
64,"0,003","0,021","1,000","-0,005","-0,011","0,992","0,011","-0,004","0,953","-0,003","0,001","0,958","-0,001","0,001","1,069","-0,004","-0,003","1,038","0,002","0,008","1,033"
65,"0,006","0,016","1,004","-0,002","-0,008","0,995","0,007","-0,001","0,946","-0,002","0,000","0,960","-0,004","-0,003","1,068","-0,002","0,010","1,024","0,006","0,007","1,037"
66,"0,004","0,020","1,003","-0,004","-0,008","0,991","0,010","-0,004","0,949","-0,010","-0,002","0,956","-0,005","0,007","1,063","-0,004","0,014","1,029","-0,001","0,004","1,041"
67,"0,010","0,016","0,999","-0,004","-0,010","0,995","0,009","-0,004","0,946","-0,003","0,000","0,954","0,000","0,010","1,066","0,000","0,020","1,022","0,001","0,010","1,042"
68,"0,005","0,014","1,008","0,001","-0,010","1,001","-0,001","-0,001","0,952","-0,002","0,001","0,958","0,000","0,019","1,062","0,002","0,013","1,028","0,005","0,011","1,037"
69,"-0,009","0,014","1,002","-0,001","-0,012","1,003","-0,002","-0,001","0,947","0,002","-0,002","0,961","0,003","0,013","1,063","-0,001","0,007","1,032","0,012","0,012","1,035"
70,"-0,011","0,015","1,004","-0,006","-0,006","0,999","-0,005","-0,001","0,949","-0,004","0,002","0,963","0,003","0,016","1,061","-0,001","-0,007","1,038","0,006","0,016","1,036"
71,"-0,011","0,017","0,999","-0,002","-0,002","0,997","0,008","-0,002","0,949","0,001","-0,001","0,959","-0,001","0,019","1,060","0,000","-0,004","1,027","0,006","0,011","1,036"
72,"0,002","0,008","1,003","-0,002","-0,007","1,002","-0,001","-0,009","0,946","-0,003","0,002","0,959","-0,001","0,016","1,062","0,004","0,002","1,029","0,001","0,014","1,038"
73,"0,004","0,013","1,000","-0,003","-0,003","0,992","0,003","-0,002","0,952","-0,001","-0,002","0,956","0,000","0,008","1,058","0,004","0,005","1,029","0,003","0,013","1,037"
74,"0,007","0,019","1,003","-0,008","-0,007","0,993","0,004","-0,002","0,944","-0,001","-0,001","0,957","-0,004","0,013","1,066","-0,002","0,009","1,029","-0,003","0,010","1,042"
75,"0,002","0,015","1,001","-0,005","-0,001","0,995","0,002","0,003","0,949","-0,004","-0,001","0,961","-0,004","0,008","1,061","0,008","0,011","1,033","0,002","0,011","1,039"
76,"0,008","0,016","1,001","-0,011","-0,004","1,002","0,009","-0,007","0,949","0,003","-0,001","0,958","-0,004","0,007","1,068","0,006","0,007","1,037","-0,002","0,014","1,040"
77,"0,015","0,017","1,000","-0,006","-0,002","1,001","0,014","-0,003","0,944","0,002","-0,002","0,956","0,003","0,024","1,064","0,013","0,012","1,033","0,002","0,009","1,034"
78,"0,012","0,027","0,998","-0,011","-0,003","1,003","-0,002","0,001","0,948","0,005","-0,003","0,961","-0,002","0,017","1,059","0,018","0,018","1,027","0,009","0,015","1,038"
79,"0,000","0,025","0,997","-0,011","-0,008","1,004","-0,003","-0,001","0,947","0,002","0,001","0,964","-0,005","0,014","1,069","0,013","0,016","1,028","0,008","0,012","1,047"
80,"-0,009","0,022","0,996","-0,007","-0,005","1,002","0,005","-0,009","0,949","0,003","-0,001","0,961","0,000","0,007","1,077","0,000","0,009","1,029","0,005","0,014","1,050"
81,"0,001","0,022","1,000","-0,003","-0,007","1,001","0,002","-0,001","0,948","-0,003","0,000","0,961","-0,009","0,011","1,081","-0,004","0,012","1,028","-0,007","0,014","1,044"
82,"0,004","0,024","0,997","0,001","-0,005","0,997","0,000","-0,003","0,949","-0,002","0,009","0,963","-0,012","0,015","1,069","-0,015","0,007","1,035","-0,011","0,011","1,047"
83,"0,002","0,018","1,006","0,001","-0,010","1,000","-0,010","-0,004","0,947","0,004","0,002","0,955","-0,009","0,018","1,060","-0,005","0,018","1,035","-0,004","0,008","1,039"
84,"-0,006","0,030","1,001","0,001","-0,008","1,002","-0,005","-0,003","0,949","0,008","-0,005","0,956","-0,007","0,022","1,071","0,002","0,015","1,028","-0,002","0,006","1,048"
85,"-0,016","0,020","1,001","-0,001","-0,008","1,004","-0,006","-0,006","0,951","0,003","0,000","0,957","-0,010","0,013","1,075","0,002","0,002","1,029","-0,003","0,008","1,051"
86,"-0,008","0,013","1,005","-0,004","-0,008","1,007","-0,003","-0,002","0,949","0,000","0,001","0,956","-0,013","0,010","1,070","-0,004","-0,005","1,043","-0,006","0,005","1,039"
87,"0,004","0,011","1,006","-0,006","-0,005","1,009","-0,003","-0,003","0,955","-0,001","-0,002","0,955","-0,015","0,004","1,069","-0,011","-0,008","1,040","-0,008","-0,001","1,046"
88,"0,002","0,003","1,002","-0,004","-0,007","1,012","0,009","0,000","0,949","0,006","-0,008","0,962","-0,026","-0,002","1,063","-0,008","-0,008","1,029","-0,002","0,005","1,047"
89,"-0,007","0,003","1,004","-0,013","-0,006","1,010","-0,004","-0,008","0,950","0,007","-0,005","0,960","-0,014","-0,014","1,070","-0,002","0,001","1,019","0,000","-0,003","1,047"
90,"-0,017","-0,005","1,010","-0,010","-0,001","1,008","0,004","-0,002","0,949","-0,007","-0,003","0,959","-0,015","-0,004","1,069","0,007","-0,001","1,030","0,005","-0,009","1,043"
91,"-0,017","-0,009","1,010","-0,016","-0,004","1,009","-0,003","0,000","0,954","0,002","-0,011","0,960","-0,021","-0,012","1,069","0,012","-0,005","1,028","-0,005","-0,012","1,048"
92,"0,002","-0,007","1,008","-0,015","-0,007","1,006","0,003","-0,003","0,949","-0,006","-0,002","0,961","-0,009","-0,015","1,065","0,002","-0,023","1,034","-0,006","-0,017","1,043"
93,"-0,006","-0,010","1,010","-0,021","-0,003","1,006","0,001","-0,006","0,949","0,002","-0,005","0,964","-0,004","-0,013","1,060","-0,015","-0,011","1,037","0,000","-0,011","1,043"
94,"-0,007","-0,011","1,011","-0,019","-0,008","1,005","0,008","-0,009","0,947","-0,001","-0,006","0,961","-0,013","-0,010","1,068","-0,021","-0,009","1,033","-0,003","-0,015","1,049"
95,"-0,007","-0,014","1,010","-0,014","-0,001","1,011","0,000","-0,007","0,946","-0,003","-0,006","0,961","-0,011","-0,015","1,072","-0,007","-0,003","1,031","-0,003","-0,012","1,046"
96,"0,001","-0,009","1,001","-0,012","-0,007","1,013","0,004","-0,004","0,951","-0,002","-0,009","0,958","-0,019","-0,006","1,067","0,012","-0,005","1,029","-0,002","-0,012","1,043"
97,"0,002","-0,013","0,998","-0,012","-0,013","1,013","0,006","-0,007","0,945","-0,002","-0,008","0,960","-0,027","0,000","1,061","0,006","-0,003","1,029","-0,005","-0,002","1,041"
98,"-0,007","-0,012","1,007","-0,013","-0,010","1,011","0,001","-0,008","0,949","0,003","-0,005","0,959","-0,022","0,010","1,062","0,003","0,001","1,025","0,002","-0,006","1,045"
99,"-0,014","-0,009","1,008","-0,008","-0,013","1,008","0,002","-0,009","0,944","-0,001","-0,004","0,965","-0,006","0,008","1,065","-0,004","0,005","1,033","0,001","-0,007","1,034"
100,"-0,013","0,000","1,005","-0,010","-0,014","1,004","0,000","-0,004","0,953","0,001","-0,006","0,959","-0,008","0,013","1,063","-0,019","0,016","1,029","-0,003","-0,009","1,040"
101,"-0,018","-0,006","1,004","-0,010","-0,014","0,999","-0,004","-0,011","0,946","0,000","-0,008","0,964","-0,012","0,012","1,060","-0,033","0,009","1,030","-0,005","0,000","1,041"
102,"-0,011","-0,007","1,005","-0,009","-0,014","0,997","-0,008","-0,008","0,952","0,002","-0,009","0,959","-0,011","0,016","1,064","-0,030","0,002","1,033","-0,011","0,004","1,039"
103,"-0,001","-0,005","1,005","-0,013","-0,014","0,998","-0,003","-0,004","0,953","-0,005","-0,003","0,956","-0,021","0,012","1,067","-0,019","0,007","1,032","-0,010","0,002","1,035"
104,"-0,009","0,000","1,002","-0,015","-0,013","1,000","-0,002","-0,006","0,947","-0,003","-0,009","0,958","-0,025","0,023","1,066","-0,006","0,006","1,039","-0,020","-0,001","1,042"
105,"-0,003","0,000","0,999","-0,015","-0,013","0,996","-0,002","-0,003","0,952","-0,001","-0,001","0,962","-0,032","0,026","1,058","-0,004","0,019","1,027","-0,012","0,004","1,041"
106,"0,001","-0,002","0,996","-0,014","-0,012","1,000","-0,002","-0,006","0,955","-0,006","-0,003","0,956","-0,028","0,039","1,061","0,005","0,032","1,027","-0,014","0,009","1,042"
107,"0,001","-0,010","1,006","-0,013","-0,010","0,996","0,006","-0,007","0,950","0,000","-0,002","0,960","-0,019","0,039","1,068","-0,006","0,028","1,029","-0,017","-0,004","1,038"
108,"-0,004","-0,007","1,008","-0,016","-0,005","1,002","-0,005","-0,005","0,952","-0,012","-0,006","0,958","-0,030","0,033","1,066","-0,005","0,019","1,041","-0,018","0,008","1,043"
109,"0,003","0,002","1,010","-0,009","-0,003","1,003","-0,013","-0,010","0,944","0,015","-0,006","0,964","-0,029","0,034","1,058","0,005","0,026","1,030","-0,011","0,009","1,052"
110,"-0,014","0,003","0,997","-0,011","-0,004","1,011","-0,015","-0,010","0,950","0,028","-0,004","0,961","-0,022","0,032","1,067","-0,003","0,031","1,024","0,011","0,014","1,041"
111,"-0,039","-0,005","1,003","-0,010","-0,003","1,011","-0,007","-0,015","0,944","0,016","-0,007","0,959","-0,023","0,026","1,063","-0,019","0,041","1,018","0,049","-0,001","1,046"
112,"-0,031","-0,005","1,002","-0,013","0,001","1,009","-0,022","-0,010","0,954","0,024","-0,010","0,959","0,004","0,015","1,058","-0,029","0,024","1,023","0,037","-0,005","1,046"
113,"-0,020","-0,011","1,007","-0,013","-0,001","1,009","-0,014","-0,013","0,950","0,008","-0,014","0,961","0,033","0,004","1,067","-0,045","0,018","1,041","0,006","-0,014","1,047"
114,"-0,013","-0,010","1,006","-0,010","0,005","1,005","-0,012","-0,014","0,953","0,004","-0,006","0,960","0,039","-0,001","1,067","-0,044","0,015","1,034","-0,008","-0,023","1,044"
115,"-0,012","-0,020","1,000","-0,026","0,004","1,003","-0,006","-0,013","0,946","0,008","-0,007","0,967","0,026","-0,004","1,067","-0,035","0,013","1,030","-0,017","-0,021","1,041"
116,"-0,013","-0,020","1,004","-0,019","0,009","0,999","-0,007","-0,010","0,953","0,009","-0,008","0,959","-0,003","-0,009","1,069","-0,021","0,016","1,021","-0,007","-0,023","1,044"
117,"-0,014","-0,031","1,006","-0,022","0,011","1,002","-0,001","-0,012","0,950","0,006","-0,012","0,961","-0,018","-0,005","1,067","-0,017","0,018","1,022","0,001","-0,023","1,048"
118,"-0,017","-0,027","1,013","-0,018","0,006","1,003","-0,004","-0,008","0,951","-0,002","-0,006","0,967","-0,033","0,005","1,067","-0,007","0,004","1,035","-0,009","-0,015","1,043"
119,"-0,008","-0,029","1,012","-0,017","0,011","1,003","-0,001","-0,009","0,952","0,011","-0,007","0,959","-0,033","0,013","1,065","0,006","0,013","1,030","-0,005","-0,024","1,046"
120,"-0,003","-0,034","1,008","-0,008","0,005","1,012","-0,005","-0,014","0,952","0,003","-0,003","0,960","-0,025","0,020","1,061","0,014","0,016","1,020","-0,012","-0,018","1,051"
121,"-0,005","-0,027","0,998","-0,005","0,010","1,015","0,000","-0,011","0,950","-0,004","-0,005","0,962","-0,026","0,012","1,064","0,014","0,011","1,023","-0,026","-0,016","1,047"
122,"-0,016","-0,032","1,004","-0,010","0,007","1,009","-0,014","-0,012","0,950","0,001","-0,006","0,954","-0,032","0,029","1,066","0,013","0,016","1,019","-0,023","-0,022","1,045"
123,"-0,022","-0,027","1,017","-0,007","0,003","1,007","-0,009","-0,009","0,942","-0,004","-0,006","0,957","-0,038","0,025","1,067","-0,007","0,021","1,030","-0,033","-0,018","1,039"
124,"-0,011","-0,029","1,013","-0,004","0,000","0,999","-0,005","-0,009","0,948","0,011","-0,005","0,963","-0,034","0,031","1,061","-0,018","0,016","1,036","-0,009","-0,003","1,055"
125,"-0,003","-0,016","1,001","-0,010","0,002","1,002","-0,006","-0,011","0,944","-0,002","-0,002","0,958","-0,022","0,030","1,069","-0,011","0,029","1,023","-0,014","-0,009","1,055"
126,"-0,002","-0,018","1,001","-0,005","0,010","0,996","-0,004","-0,013","0,948","0,010","-0,008","0,955","-0,019","0,037","1,077","-0,011","0,027","1,011","-0,023","-0,003","1,054"
127,"-0,014","-0,017","1,003","-0,010","0,004","1,002","-0,006","-0,009","0,949","0,016","-0,002","0,959","-0,022","0,044","1,070","-0,005","0,033","1,030","-0,014","0,008","1,058"
128,"-0,008","-0,011","1,006","-0,008","0,003","1,008","-0,010","-0,009","0,947","0,019","-0,009","0,956","-0,014","0,050","1,071","0,002","0,044","1,039","-0,009","0,004","1,050"
129,"0,001","-0,011","1,012","-0,005","0,001","1,008","-0,010","-0,011","0,949","0,020","-0,007","0,961","-0,007","0,044","1,071","0,003","0,064","1,023","0,007","0,010","1,045"
130,"-0,003","-0,006","1,013","-0,006","0,007","1,012","-0,011","-0,002","0,947","0,029","-0,010","0,957","0,006","0,058","1,057","0,001","0,070","1,029","0,027","0,011","1,042"
131,"0,000","0,004","1,004","-0,005","0,008","1,007","-0,009","-0,005","0,949","0,026","-0,013","0,963","0,022","0,052","1,061","-0,005","0,071","1,036","0,020","0,010","1,042"
132,"0,004","0,000","0,999","-0,008","0,008","1,012","-0,005","-0,009","0,942","0,030","-0,012","0,957","0,032","0,039","1,065","-0,003","0,063","1,035","0,021","0,007","1,039"
133,"0,010","-0,008","1,006","-0,008","0,011","1,004","-0,003","-0,003","0,952","0,024","-0,013","0,963","0,035","0,037","1,070","0,005","0,052","1,035","0,015","0,001","1,038"
134,"0,011","-0,010","1,008","-0,008","0,014","0,996","0,005","-0,004","0,950","0,020","-0,015","0,954","0,033","0,043","1,065","0,007","0,045","1,029","0,009","0,005","1,033"
135,"0,014","-0,009","1,000","-0,017","0,020","0,996","-0,006","-0,005","0,953","0,025","-0,014","0,957","0,024","0,035","1,060","0,006","0,046","1,035","0,007","-0,003","1,038"
136,"0,012","-0,011","1,002","-0,021","0,019","0,987","-0,009","-0,006","0,947","0,018","-0,019","0,961","0,019","0,041","1,046","0,006","0,048","1,031","0,010","-0,008","1,035"
137,"0,004","-0,015","1,001","-0,019","0,017","0,983","-0,006","-0,010","0,952","0,022","-0,016","0,960","0,017","0,035","1,053","0,027","0,037","1,021","0,018","-0,015","1,038"
138,"0,000","-0,020","1,004","-0,016","0,014","0,993","-0,014","-0,008","0,951","0,028","-0,014","0,958","0,012","0,043","1,052","0,034","0,051","1,021","0,028","-0,015","1,039"
139,"-0,007","-0,023","1,010","-0,017","0,017","0,991","-0,012","-0,017","0,945","0,031","-0,023","0,968","0,008","0,037","1,048","0,026","0,046","1,024","0,022","-0,009","1,035"
140,"-0,002","-0,020","1,009","-0,008","0,021","0,993","-0,015","-0,015","0,946","0,020","-0,019","0,952","0,016","0,036","1,056","0,011","0,044","1,016","0,014","-0,009","1,039"
141,"-0,004","-0,016","1,006","-0,008","0,024","1,002","-0,014","-0,017","0,948","0,013","-0,011","0,960","0,018","0,034","1,060","-0,004","0,044","1,020","0,013","-0,014","1,039"
142,"-0,011","-0,021","1,011","-0,005","0,024","1,001","-0,015","-0,012","0,946","0,017","-0,017","0,961","0,019","0,030","1,053","-0,020","0,029","1,031","0,004","-0,016","1,039"
