Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
28,"-13,751","2,996","0,493","12,970","-4,713","0,580","62,326","11,027","-2,964","72,728","20,945","-9,418","-17,063","7,591","2,859","-10,301","-3,201","-1,184","-11,420","-1,069","0,181"
29,"-13,150","2,721","0,434","12,774","-4,442","0,517","62,922","11,186","-3,106","73,344","21,049","-9,534","-16,961","7,211","2,617","-10,207","-2,783","-1,001","-10,833","-0,983","0,190"
30,"-13,154","2,678","0,431","12,779","-4,409","0,509","62,897","11,216","-3,154","73,292","21,023","-9,505","-16,972","7,158","2,581","-10,175","-2,732","-0,979","-10,884","-0,948","0,215"
31,"-13,122","2,674","0,431","12,804","-4,388","0,502","62,883","11,192","-3,122","73,292","21,002","-9,489","-16,957","7,116","2,550","-10,135","-2,687","-0,954","-10,915","-0,893","0,247"
32,"-13,106","2,680","0,430","12,808","-4,420","0,508","62,892","11,194","-3,122","73,296","21,003","-9,503","-16,983","7,142","2,568","-10,140","-2,749","-0,979","-10,919","-0,910","0,246"
33,"-13,144","2,640","0,420","12,780","-4,398","0,503","62,887","11,198","-3,125","73,298","21,001","-9,505","-17,042","7,134","2,576","-10,203","-2,723","-0,972","-10,939","-0,954","0,227"
34,"-13,156","2,669","0,429","12,805","-4,412","0,506","62,882","11,186","-3,105","73,335","21,024","-9,542","-17,049","7,158","2,595","-10,214","-2,744","-0,987","-10,939","-0,975","0,216"
35,"-13,201","2,646","0,425","12,768","-4,415","0,509","62,851","11,200","-3,126","73,317","21,029","-9,544","-17,117","7,174","2,612","-10,285","-2,757","-1,002","-10,975","-1,020","0,202"
36,"-13,155","2,629","0,419","12,773","-4,446","0,519","62,906","11,196","-3,114","73,325","21,039","-9,558","-17,143","7,214","2,636","-10,262","-2,762","-1,003","-10,972","-1,041","0,198"
37,"-13,192","2,580","0,411","12,739","-4,447","0,522","62,860","11,195","-3,115","73,374","21,036","-9,548","-17,208","7,213","2,638","-10,305","-2,735","-0,999","-10,973","-1,053","0,200"
38,"-13,139","2,577","0,405","12,764","-4,423","0,517","62,908","11,229","-3,156","73,374","21,043","-9,558","-17,210","7,182","2,615","-10,249","-2,737","-0,992","-11,034","-1,053","0,209"
39,"-13,190","2,609","0,403","12,797","-4,426","0,519","62,895","11,212","-3,135","73,355","21,073","-9,606","-17,165","7,160","2,595","-10,235","-2,769","-0,997","-11,049","-1,043","0,217"
40,"-13,164","2,657","0,404","12,829","-4,437","0,523","62,945","11,196","-3,108","73,359","21,074","-9,606","-17,129","7,144","2,585","-10,207","-2,814","-1,006","-11,028","-1,038","0,217"
41,"-0,214","-0,105","0,000","0,548","0,019","-0,535","-0,001","0,124","0,000","0,098","-0,159","0,000","0,293","0,095","0,000","0,451","-0,010","0,000","0,093","-0,026","0,000"
42,"-0,270","0,175","0,000","0,546","-0,244","-0,534","-0,353","-0,137","-0,001","-0,062","-0,151","-0,001","0,292","0,359","0,000","0,395","-0,273","0,000","0,092","-0,035","0,000"
43,"-0,703","0,175","0,000","0,546","-0,244","-0,534","-0,353","-0,137","-0,001","-0,064","-0,152","-0,001","0,292","0,342","0,000","-0,037","-0,273","-0,001","0,092","-0,018","0,000"
44,"-0,418","0,132","0,000","0,234","-0,184","-0,534","-0,277","-0,093","0,000","-0,339","-0,038","0,000","0,187","0,301","0,000","-0,059","-0,215","-0,001","0,024","-0,036","0,000"
45,"-0,412","-0,038","0,001","0,234","-0,184","-0,534","-0,353","-0,023","0,000","-0,339","-0,106","0,000","0,187","0,301","0,000","-0,059","-0,045","0,000","0,024","-0,080","0,000"
46,"-0,297","-0,055","0,000","0,099","-0,117","-0,535","-0,352","0,081","0,000","-0,195","-0,150","0,000","0,196","0,248","0,000","-0,080","-0,114","0,000","0,168","-0,048","0,000"
47,"-0,166","-0,101","0,000","0,098","-0,183","-0,535","-0,320","0,130","0,001","-0,089","-0,151","0,000","0,197","0,302","-0,001","-0,080","-0,135","0,000","0,275","-0,036","0,000"
48,"-0,167","-0,056","0,000","0,014","-0,182","-0,535","-0,222","0,082","0,000","-0,179","-0,116","0,000","0,113","0,302","0,000","-0,165","-0,180","-0,001","0,169","-0,037","0,000"
49,"-0,167","-0,056","0,000","0,014","-0,183","-0,535","-0,222","0,082","0,000","-0,180","-0,106","0,000","-0,032","0,284","0,000","-0,165","-0,181","-0,001","0,024","-0,062","0,000"
50,"-0,269","-0,140","0,000","0,014","-0,127","-0,535","-0,270","0,166","0,001","-0,106","-0,072","0,000","-0,032","0,229","0,000","-0,137","-0,125","0,000","0,024","-0,062","0,000"
51,"-0,597","-0,395","0,003","-0,072","0,207","-0,534","-0,075","0,231","-0,003","0,017","-0,179","-0,001","-0,315","0,181","0,004","-0,552","0,114","0,001","0,105","-0,548","-0,006"
52,"-0,524","-0,114","0,001","-0,107","-0,136","-0,533","-0,007","0,092","-0,002","-0,109","-0,059","0,000","-0,046","0,364","0,010","-0,240","-0,300","-0,002","0,109","-0,210","-0,009"
53,"-0,491","-0,067","0,001","-0,392","0,061","-0,530","-0,022","0,357","-0,002","-0,128","-0,153","-0,002","-0,363","0,520","0,015","-0,802","-0,310","-0,006","0,403","-0,451","-0,013"
54,"-0,198","-0,096","0,002","-0,227","-0,238","-0,528","-0,167","0,188","0,001","-0,139","-0,140","-0,002","0,005","0,548","0,016","-0,516","-0,288","-0,010","0,275","-0,067","-0,008"
55,"0,292","0,018","-0,001","-0,495","-0,017","-0,525","0,123","-0,422","0,001","-0,139","0,525","0,001","-0,247","-0,013","0,016","-0,490","0,096","-0,010","0,212","-0,055","-0,003"
56,"0,305","-0,022","-0,003","-0,176","0,105","-0,523","-0,430","-0,027","0,002","0,221","-0,043","0,001","-0,021","0,192","0,012","0,152","0,109","-0,011","0,359","-0,136","0,001"
57,"0,051","-0,180","-0,004","0,128","0,258","-0,524","-0,054","0,313","0,002","-0,339","-0,328","0,004","-0,029","-0,095","0,005","0,169","0,076","-0,009","-0,299","0,012","0,006"
58,"-0,549","0,014","-0,012","-0,214","0,185","-0,527","-0,070","0,448","0,003","-0,408","-0,571","0,005","-0,676","-0,166","-0,001","-0,429","-0,224","0,000","-0,333","0,367","0,003"
59,"-0,437","0,575","-0,020","-0,014","0,462","-0,532","-0,415","0,405","0,004","-0,318","-0,343","0,009","-0,151","-0,321","0,004","0,014","-0,194","0,009","-0,259","0,014","-0,007"
60,"-0,401","0,397","-0,017","-0,108","0,130","-0,537","-0,114","0,100","0,004","0,189","-0,067","0,009","0,077","0,145","0,011","-0,382","-0,384","0,014","0,402","-0,092","-0,018"
61,"-0,762","0,006","-0,013","0,223","0,043","-0,541","0,001","0,132","0,006","-0,234","-0,046","0,006","0,117","0,421","0,016","-0,386","-0,424","0,009","-0,084","-0,562","-0,021"
62,"-0,204","0,236","-0,003","-0,121","0,057","-0,545","0,068","0,178","0,008","-0,049","-0,283","-0,001","-0,041","0,706","0,012","-0,386","-0,379","0,005","-0,049","-0,543","-0,016"
63,"0,423","-0,029","0,000","-0,463","0,108","-0,550","0,358","-0,068","0,010","0,193","0,238","-0,003","-0,429","0,318","0,003","-0,432","-0,162","0,007","0,195","-0,383","-0,011"
64,"0,524","0,134","-0,007","-0,127","0,062","-0,558","-0,181","-0,152","0,018","-0,172","-0,311","-0,005","0,226","0,226","-0,009","0,242","-0,121","0,015","0,245","-0,028","-0,003"
65,"-0,086","0,280","-0,016","0,211","0,041","-0,567","-0,199","0,019","0,022","-0,199","-0,342","-0,008","0,348","-0,019","-0,012","0,311","-0,342","0,027","0,255","0,493","-0,005"
66,"-0,204","0,096","-0,015","-0,086","-0,135","-0,578","-0,334","0,240","0,025","-0,343","-0,403","-0,012","0,163","0,490","-0,014","-0,308","-0,615","0,034","0,169","-0,117","-0,012"
67,"-0,356","0,304","-0,005","0,242","-0,211","-0,589","-0,174","0,293","0,025","-0,882","-0,067","-0,012","0,785","0,756","-0,018","-0,308","-0,605","0,036","0,262","-0,588","-0,019"
68,"-0,221","0,121","0,004","-0,102","-0,144","-0,600","-0,073","0,408","0,026","-0,234","-0,245","-0,017","0,122","0,814","-0,021","-0,322","-0,644","0,036","0,249","-0,545","-0,020"
69,"0,221","-0,056","0,013","-0,162","0,198","-0,611","0,424","0,559","0,027","-0,196","0,174","-0,024","-0,115","0,177","-0,024","-0,257","0,014","0,037","-0,174","-0,481","-0,013"
70,"0,194","-0,109","0,012","-0,508","0,234","-0,619","-0,125","0,184","0,034","-0,239","-0,309","-0,028","-0,651","-0,141","-0,030","-0,304","0,214","0,042","-0,140","0,071","-0,014"
71,"0,186","-0,094","0,009","-0,495","0,207","-0,628","-0,079","0,188","0,039","-0,209","-0,276","-0,033","-0,628","-0,082","-0,037","-0,320","0,194","0,047","-0,135","0,008","-0,009"
72,"0,138","-0,138","0,009","-0,464","0,210","-0,636","-0,106","0,190","0,044","-0,228","-0,300","-0,038","-0,608","-0,116","-0,046","-0,317","0,206","0,048","-0,180","0,032","-0,002"
73,"0,069","-0,145","0,013","-0,436","0,193","-0,645","-0,140","0,167","0,052","-0,226","-0,234","-0,040","-0,550","-0,118","-0,048","-0,321","0,188","0,048","-0,143","0,019","-0,006"
74,"0,026","-0,109","0,016","-0,419","0,166","-0,654","-0,200","0,140","0,060","-0,240","-0,246","-0,040","-0,498","-0,081","-0,043","-0,311","0,127","0,046","-0,097","0,044","-0,017"
75,"-0,026","-0,116","0,018","-0,388","0,154","-0,663","-0,252","0,141","0,065","-0,250","-0,237","-0,042","-0,432","-0,052","-0,036","-0,305","0,097","0,048","-0,092","0,047","-0,031"
76,"0,001","-0,099","0,015","-0,377","0,125","-0,674","-0,287","0,084","0,069","-0,282","-0,302","-0,048","-0,428","0,016","-0,036","-0,260","0,082","0,058","-0,117","0,042","-0,034"
77,"-0,015","-0,138","0,013","-0,342","0,127","-0,684","-0,294","0,101","0,073","-0,230","-0,296","-0,056","-0,386","-0,018","-0,045","-0,206","0,114","0,067","-0,088","0,051","-0,025"
78,"-0,004","-0,128","0,017","-0,312","0,142","-0,690","-0,303","0,103","0,070","-0,234","-0,252","-0,064","-0,317","-0,045","-0,045","-0,144","0,145","0,074","-0,026","0,041","-0,024"
79,"-0,059","-0,129","0,024","-0,283","0,129","-0,694","-0,307","0,075","0,069","-0,287","-0,218","-0,067","-0,254","-0,010","-0,042","-0,139","0,148","0,075","-0,011","-0,005","-0,028"
80,"0,011","-0,143","0,030","-0,267","0,102","-0,696","-0,291","0,052","0,067","-0,308","-0,255","-0,070","-0,245","0,051","-0,044","-0,085","0,126","0,074","-0,052","-0,035","-0,025"
81,"0,021","-0,128","0,030","-0,268","0,135","-0,697","-0,228","0,069","0,065","-0,246","-0,255","-0,071","-0,246","-0,013","-0,044","-0,112","0,140","0,077","-0,019","0,012","-0,024"
82,"-0,047","-0,153","0,022","-0,243","0,150","-0,694","-0,285","0,055","0,066","-0,239","-0,222","-0,074","-0,235","0,004","-0,040","-0,120","0,165","0,083","-0,058","-0,040","-0,022"
83,"-0,047","-0,175","0,013","-0,239","0,182","-0,691","-0,249","0,098","0,065","-0,171","-0,230","-0,077","-0,197","-0,027","-0,038","-0,152","0,208","0,090","0,011","-0,041","-0,018"
84,"-0,104","-0,159","0,006","-0,280","0,192","-0,688","-0,248","0,100","0,065","-0,113","-0,246","-0,081","-0,207","-0,057","-0,034","-0,215","0,196","0,094","0,066","0,007","-0,013"
85,"-0,091","-0,149","0,006","-0,267","0,163","-0,683","-0,244","0,116","0,060","-0,077","-0,191","-0,081","-0,202","-0,057","-0,030","-0,225","0,146","0,094","0,074","0,008","-0,011"
86,"-0,097","-0,147","0,013","-0,290","0,134","-0,680","-0,273","0,125","0,053","-0,032","-0,232","-0,079","-0,187","-0,044","-0,033","-0,247","0,081","0,090","0,146","0,033","-0,006"
87,"-0,063","-0,084","0,018","-0,268","0,113","-0,676","-0,289","0,083","0,047","0,004","-0,219","-0,075","-0,140","0,007","-0,032","-0,204","0,028","0,085","0,198","0,024","-0,008"
88,"0,005","-0,073","0,013","-0,248","0,088","-0,674","-0,223","0,090","0,045","-0,047","-0,226","-0,072","-0,130","0,065","-0,033","-0,148","0,004","0,090","0,164","0,017","-0,008"
89,"0,000","-0,133","0,003","-0,220","0,076","-0,672","-0,171","0,131","0,046","-0,041","-0,267","-0,073","-0,104","0,110","-0,037","-0,143","0,018","0,097","0,136","0,009","-0,002"
90,"0,006","-0,142","-0,001","-0,191","0,062","-0,671","-0,110","0,105","0,046","-0,035","-0,292","-0,077","-0,094","0,147","-0,045","-0,143","0,016","0,100","0,090","0,011","0,010"
91,"-0,058","-0,128","0,002","-0,210","0,033","-0,671","-0,173","0,086","0,046","-0,024","-0,266","-0,081","-0,075","0,177","-0,050","-0,193","-0,017","0,098","0,162","0,011","0,020"
92,"-0,104","-0,104","0,003","-0,229","0,002","-0,670","-0,176","0,070","0,044","-0,071","-0,264","-0,081","-0,120","0,228","-0,048","-0,224","-0,076","0,097","0,114","-0,034","0,021"
93,"-0,046","-0,107","0,008","-0,221","-0,030","-0,667","-0,183","0,101","0,040","-0,019","-0,285","-0,080","-0,077","0,260","-0,048","-0,182","-0,132","0,093","0,181","-0,040","0,021"
94,"0,018","-0,078","0,013","-0,193","-0,016","-0,666","-0,112","0,092","0,038","-0,066","-0,282","-0,079","-0,014","0,246","-0,045","-0,125","-0,145","0,091","0,190","-0,014","0,019"
95,"0,071","-0,083","0,013","-0,231","-0,016","-0,665","-0,119","0,108","0,036","-0,084","-0,260","-0,077","-0,080","0,252","-0,041","-0,134","-0,167","0,093","0,179","-0,048","0,014"
96,"0,144","-0,093","0,005","-0,202","-0,018","-0,665","-0,048","0,125","0,036","-0,084","-0,258","-0,078","-0,079","0,261","-0,040","-0,065","-0,172","0,099","0,116","-0,054","0,014"
97,"0,138","-0,141","-0,003","-0,179","0,004","-0,665","-0,001","0,175","0,040","-0,047","-0,319","-0,082","-0,086","0,251","-0,040","-0,065","-0,134","0,102","0,098","-0,029","0,018"
98,"0,098","-0,126","-0,006","-0,188","-0,028","-0,665","-0,015","0,112","0,043","-0,043","-0,301","-0,086","-0,056","0,287","-0,043","-0,098","-0,153","0,102","0,171","-0,030","0,027"
99,"0,042","-0,120","-0,007","-0,211","0,002","-0,666","-0,067","0,120","0,047","-0,053","-0,294","-0,091","-0,048","0,235","-0,047","-0,149","-0,113","0,099","0,224","-0,030","0,037"
100,"0,065","-0,072","-0,001","-0,250","0,007","-0,667","0,000","0,112","0,045","-0,083","-0,267","-0,092","-0,067","0,203","-0,050","-0,196","-0,145","0,097","0,248","-0,031","0,042"
101,"0,057","-0,046","0,002","-0,282","0,024","-0,667","0,036","0,122","0,041","-0,074","-0,307","-0,091","-0,117","0,163","-0,048","-0,259","-0,133","0,099","0,207","0,021","0,038"
102,"0,078","-0,071","-0,001","-0,279","0,058","-0,667","0,003","0,184","0,042","-0,059","-0,276","-0,086","-0,145","0,125","-0,042","-0,220","-0,106","0,102","0,159","-0,001","0,029"
103,"0,081","-0,085","-0,010","-0,287","0,091","-0,667","-0,032","0,149","0,045","-0,016","-0,257","-0,086","-0,137","0,128","-0,039","-0,192","-0,061","0,107","0,206","-0,024","0,025"
104,"0,037","-0,037","-0,019","-0,320","0,081","-0,665","-0,090","0,139","0,047","0,004","-0,265","-0,085","-0,193","0,162","-0,037","-0,243","-0,099","0,112","0,185","-0,009","0,027"
105,"0,105","-0,059","-0,023","-0,298","0,052","-0,660","-0,069","0,198","0,045","0,069","-0,286","-0,087","-0,195","0,215","-0,038","-0,177","-0,131","0,116","0,192","-0,016","0,036"
106,"0,101","-0,058","-0,019","-0,268","0,038","-0,655","-0,054","0,207","0,038","0,068","-0,285","-0,090","-0,126","0,230","-0,042","-0,140","-0,181","0,114","0,196","-0,026","0,046"
107,"0,116","0,008","-0,015","-0,289","0,009","-0,652","-0,070","0,180","0,032","0,074","-0,295","-0,087","-0,109","0,253","-0,040","-0,164","-0,248","0,113","0,258","-0,039","0,045"
108,"0,134","-0,014","-0,018","-0,307","-0,021","-0,650","-0,008","0,153","0,029","0,077","-0,301","-0,084","-0,159","0,291","-0,034","-0,197","-0,249","0,117","0,205","-0,015","0,040"
109,"0,140","-0,031","-0,020","-0,340","-0,032","-0,647","0,050","0,176","0,028","0,055","-0,277","-0,082","-0,217","0,287","-0,027","-0,257","-0,241","0,117","0,142","0,008","0,033"
110,"0,093","-0,023","-0,027","-0,322","-0,003","-0,645","0,060","0,169","0,028","0,074","-0,345","-0,079","-0,218","0,238","-0,023","-0,268","-0,193","0,121","0,133","0,063","0,028"
111,"0,090","-0,031","-0,037","-0,306","0,027","-0,642","0,003","0,137","0,029","0,028","-0,346","-0,079","-0,167","0,228","-0,020","-0,230","-0,131","0,128","0,144","0,071","0,029"
112,"0,065","0,030","-0,042","-0,274","0,042","-0,638","-0,018","0,143","0,031","0,068","-0,311","-0,079","-0,099","0,213","-0,020","-0,205","-0,151","0,130","0,214","0,069","0,036"
113,"0,007","0,029","-0,040","-0,243","0,052","-0,634","-0,030","0,131","0,028","0,047","-0,334","-0,079","-0,033","0,204","-0,023","-0,201","-0,158","0,126","0,214","0,058","0,043"
114,"0,058","0,022","-0,035","-0,275","0,037","-0,630","-0,040","0,142","0,024","0,017","-0,297","-0,073","-0,044","0,243","-0,022","-0,200","-0,197","0,123","0,240","0,004","0,040"
115,"0,107","-0,021","-0,034","-0,287","0,006","-0,626","-0,030","0,141","0,019","0,005","-0,351","-0,071","-0,082","0,301","-0,022","-0,176","-0,218","0,122","0,186","0,002","0,041"
116,"0,157","0,023","-0,031","-0,297","-0,026","-0,625","-0,018","0,146","0,017","-0,055","-0,322","-0,071","-0,123","0,352","-0,023","-0,154","-0,266","0,120","0,120","-0,020","0,044"
117,"0,189","0,065","-0,028","-0,321","-0,049","-0,623","0,032","0,169","0,017","-0,103","-0,289","-0,072","-0,176","0,368","-0,019","-0,178","-0,326","0,114","0,077","-0,042","0,045"
118,"0,215","0,018","-0,029","-0,345","-0,026","-0,620","-0,008","0,214","0,018","-0,171","-0,283","-0,073","-0,205","0,316","-0,017","-0,172","-0,292","0,112","0,038","-0,015","0,047"
119,"0,278","0,037","-0,034","-0,376","-0,019","-0,618","0,061","0,213","0,022","-0,186","-0,317","-0,080","-0,220","0,278","-0,017","-0,174","-0,310","0,110","0,074","0,049","0,054"
120,"0,215","0,008","-0,033","-0,408","-0,010","-0,617","0,013","0,193","0,023","-0,136","-0,344","-0,084","-0,209","0,269","-0,011","-0,236","-0,285","0,105","0,151","0,046","0,054"
121,"0,141","-0,004","-0,029","-0,426","0,018","-0,616","-0,043","0,228","0,023","-0,117","-0,361","-0,086","-0,199","0,253","-0,006","-0,296","-0,257","0,100","0,209","0,018","0,052"
122,"0,103","-0,052","-0,025","-0,449","0,044","-0,616","-0,026","0,235","0,023","-0,083","-0,326","-0,084","-0,200","0,238","-0,005","-0,354","-0,219","0,097","0,264","0,005","0,048"
123,"0,086","-0,028","-0,030","-0,415","0,052","-0,617","0,031","0,212","0,022","-0,022","-0,352","-0,080","-0,172","0,267","-0,007","-0,360","-0,211","0,103","0,290","-0,022","0,044"
124,"0,144","-0,009","-0,036","-0,448","0,047","-0,617","0,088","0,176","0,020","-0,064","-0,329","-0,075","-0,180","0,297","-0,008","-0,359","-0,213","0,111","0,282","-0,035","0,040"
125,"0,141","-0,019","-0,041","-0,417","0,065","-0,617","0,092","0,180","0,021","-0,065","-0,361","-0,074","-0,179","0,275","-0,013","-0,298","-0,193","0,117","0,224","-0,021","0,046"
126,"0,145","-0,007","-0,044","-0,379","0,058","-0,616","0,049","0,141","0,017","-0,068","-0,344","-0,077","-0,111","0,255","-0,016","-0,222","-0,206","0,120","0,221","0,002","0,053"
127,"0,114","-0,044","-0,049","-0,359","0,090","-0,612","-0,003","0,173","0,017","-0,112","-0,336","-0,083","-0,057","0,210","-0,016","-0,200","-0,141","0,122","0,227","0,038","0,062"
128,"0,052","-0,073","-0,049","-0,337","0,061","-0,610","-0,053","0,188","0,016","-0,120","-0,349","-0,092","-0,005","0,233","-0,010","-0,222","-0,170","0,122","0,277","0,075","0,066"
129,"0,050","-0,076","-0,044","-0,351","0,092","-0,606","0,001","0,152","0,014","-0,068","-0,317","-0,095","0,012","0,219","-0,001","-0,275","-0,131","0,114","0,327","0,032","0,064"
130,"0,105","-0,090","-0,042","-0,370","0,120","-0,602","0,004","0,204","0,015","-0,049","-0,318","-0,094","-0,047","0,206","0,011","-0,264","-0,116","0,107","0,296","-0,014","0,055"
131,"0,177","-0,100","-0,050","-0,395","0,141","-0,596","0,073","0,198","0,014","-0,017","-0,273","-0,092","-0,109","0,182","0,022","-0,255","-0,096","0,110","0,294","-0,021","0,047"
132,"0,170","-0,099","-0,057","-0,403","0,108","-0,588","0,101","0,140","0,013","-0,080","-0,250","-0,091","-0,144","0,233","0,027","-0,271","-0,096","0,111","0,234","-0,051","0,048"
133,"0,167","-0,144","-0,054","-0,433","0,101","-0,581","0,156","0,182","0,009","-0,057","-0,276","-0,086","-0,148","0,217","0,022","-0,331","-0,082","0,106","0,297","-0,033","0,055"
