Index,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
14,"0,994","-0,100","0,035","0,000","0,995","-0,094","0,032","0,000","0,892","0,435","0,126","0,002","0,876","0,439","-0,200","-0,001","0,962","-0,262","-0,075","0,000","0,969","-0,237","-0,068","0,000","0,986","-0,158","-0,048","-0,001"
15,"0,994","-0,103","0,037","0,000","0,995","-0,091","0,033","0,000","0,892","0,433","0,128","0,001","0,876","0,438","-0,203","0,000","0,962","-0,261","-0,077","0,000","0,969","-0,239","-0,067","0,000","0,986","-0,158","-0,045","0,000"
16,"0,994","-0,100","0,035","0,000","0,995","-0,094","0,032","0,000","0,893","0,431","0,129","0,000","0,877","0,437","-0,202","0,000","0,962","-0,262","-0,075","0,000","0,968","-0,242","-0,067","0,000","0,987","-0,156","-0,047","0,000"
17,"0,994","-0,100","0,032","0,000","0,995","-0,096","0,030","0,000","0,892","0,433","0,128","0,001","0,876","0,438","-0,203","0,000","0,963","-0,260","-0,075","0,000","0,967","-0,244","-0,068","0,000","0,986","-0,158","-0,044","0,000"
18,"0,994","-0,102","0,034","0,000","0,995","-0,094","0,027","0,000","0,891","0,435","0,127","0,001","0,877","0,437","-0,201","-0,001","0,962","-0,263","-0,075","0,000","0,968","-0,242","-0,068","0,000","0,986","-0,161","-0,045","0,000"
19,"0,994","-0,099","0,034","0,000","0,995","-0,091","0,028","0,000","0,892","0,433","0,129","0,000","0,875","0,439","-0,202","0,000","0,961","-0,264","-0,077","0,000","0,968","-0,239","-0,069","0,000","0,986","-0,159","-0,044","0,000"
20,"0,995","-0,097","0,035","0,000","0,995","-0,094","0,029","0,000","0,893","0,432","0,128","0,000","0,877","0,437","-0,201","0,000","0,961","-0,267","-0,076","0,001","0,969","-0,237","-0,070","-0,001","0,986","-0,161","-0,046","0,000"
21,"0,995","-0,095","0,033","0,000","0,995","-0,097","0,028","0,000","0,892","0,433","0,129","0,000","0,875","0,439","-0,202","-0,001","0,961","-0,265","-0,078","0,000","0,970","-0,234","-0,070","-0,001","0,986","-0,163","-0,044","0,000"
22,"0,995","-0,098","0,033","0,000","0,995","-0,094","0,028","0,000","0,892","0,434","0,126","0,002","0,874","0,441","-0,203","0,000","0,961","-0,264","-0,075","0,001","0,969","-0,236","-0,068","0,000","0,986","-0,161","-0,044","0,000"
23,"0,995","-0,095","0,033","0,000","0,995","-0,092","0,030","0,000","0,891","0,434","0,129","0,000","0,875","0,439","-0,202","0,000","0,961","-0,266","-0,077","0,000","0,969","-0,238","-0,070","0,000","0,986","-0,162","-0,047","0,000"
24,"0,995","-0,098","0,032","0,000","0,995","-0,094","0,032","0,000","0,893","0,432","0,128","0,000","0,877","0,437","-0,201","0,000","0,961","-0,264","-0,078","0,000","0,968","-0,241","-0,071","0,000","0,986","-0,161","-0,044","0,000"
25,"0,994","-0,100","0,034","0,000","0,995","-0,097","0,032","0,000","0,892","0,434","0,126","0,001","0,876","0,439","-0,200","-0,001","0,962","-0,262","-0,078","-0,001","0,967","-0,243","-0,070","0,000","0,986","-0,159","-0,044","0,000"
26,"0,994","-0,103","0,034","0,000","0,995","-0,096","0,030","0,000","0,893","0,432","0,128","0,000","0,876","0,438","-0,203","0,000","0,962","-0,261","-0,076","0,000","0,968","-0,241","-0,068","0,000","0,986","-0,161","-0,045","0,000"
27,"0,994","-0,103","0,031","0,000","0,995","-0,093","0,028","0,000","0,892","0,433","0,131","-0,001","0,876","0,439","-0,200","-0,001","0,962","-0,264","-0,075","0,000","0,969","-0,239","-0,068","0,000","0,985","-0,164","-0,045","0,000"
28,"0,994","-0,102","0,034","0,000","0,995","-0,096","0,027","0,000","0,892","0,433","0,128","0,001","0,875","0,439","-0,203","0,000","0,962","-0,261","-0,076","0,000","0,968","-0,241","-0,066","0,001","0,986","-0,161","-0,044","0,000"
29,"0,995","-0,099","0,032","0,000","0,995","-0,098","0,029","0,000","0,891","0,434","0,130","0,000","0,876","0,437","-0,202","0,000","0,963","-0,260","-0,073","0,001","0,969","-0,238","-0,067","0,000","0,986","-0,161","-0,047","0,000"
30,"0,995","-0,099","0,032","0,000","0,995","-0,098","0,029","0,000","0,891","0,434","0,130","0,000","0,876","0,437","-0,202","0,000","0,963","-0,261","-0,073","0,001","0,969","-0,238","-0,067","0,000","0,986","-0,161","-0,047","0,000"
31,"0,995","-0,099","0,032","0,000","0,995","-0,098","0,029","0,000","0,891","0,434","0,130","0,000","0,876","0,437","-0,202","0,000","0,963","-0,261","-0,074","0,001","0,969","-0,238","-0,068","0,000","0,986","-0,161","-0,047","0,000"
32,"0,995","-0,099","0,032","0,000","0,995","-0,097","0,029","0,000","0,892","0,434","0,130","0,000","0,876","0,437","-0,202","0,000","0,962","-0,261","-0,074","0,001","0,969","-0,238","-0,068","0,000","0,986","-0,161","-0,046","0,000"
33,"0,995","-0,099","0,032","0,000","0,995","-0,097","0,029","0,000","0,891","0,434","0,130","0,000","0,876","0,437","-0,202","0,000","0,962","-0,261","-0,074","0,001","0,969","-0,238","-0,068","0,000","0,986","-0,161","-0,046","0,000"
34,"0,995","-0,099","0,033","0,000","0,995","-0,097","0,029","0,000","0,891","0,434","0,130","0,000","0,876","0,438","-0,202","0,000","0,962","-0,262","-0,074","0,001","0,969","-0,238","-0,068","0,000","0,986","-0,161","-0,046","0,000"
35,"0,995","-0,099","0,033","0,000","0,995","-0,097","0,029","0,000","0,891","0,434","0,130","0,000","0,876","0,438","-0,202","0,000","0,962","-0,262","-0,074","0,001","0,969","-0,238","-0,068","0,000","0,986","-0,161","-0,046","0,000"
36,"0,995","-0,099","0,033","0,000","0,995","-0,097","0,029","0,000","0,892","0,434","0,130","0,000","0,876","0,438","-0,202","0,000","0,962","-0,262","-0,075","0,001","0,969","-0,238","-0,068","0,000","0,986","-0,161","-0,046","0,000"
37,"0,995","-0,099","0,033","0,000","0,995","-0,097","0,029","0,000","0,892","0,434","0,130","0,000","0,876","0,438","-0,202","0,000","0,962","-0,262","-0,075","0,001","0,969","-0,238","-0,068","0,000","0,986","-0,161","-0,046","0,000"
38,"0,995","-0,099","0,033","0,000","0,995","-0,097","0,029","0,000","0,892","0,434","0,129","0,000","0,876","0,438","-0,202","0,000","0,962","-0,262","-0,075","0,001","0,969","-0,239","-0,068","0,000","0,986","-0,160","-0,046","0,000"
39,"0,995","-0,099","0,033","0,000","0,995","-0,097","0,030","0,000","0,892","0,434","0,129","0,000","0,876","0,438","-0,202","0,000","0,962","-0,263","-0,075","0,001","0,969","-0,239","-0,068","0,000","0,986","-0,160","-0,046","0,000"
40,"0,995","-0,099","0,033","0,000","0,995","-0,097","0,030","0,000","0,892","0,434","0,129","0,000","0,876","0,438","-0,202","0,000","0,962","-0,262","-0,075","0,001","0,969","-0,239","-0,068","0,000","0,986","-0,160","-0,045","0,000"
41,"1,000","-0,001","-0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,002","0,001","-0,003","1,000","0,000","-0,002","-0,003","1,000","-0,006","0,002","-0,003","1,000","0,004","0,000","-0,003"
42,"1,000","-0,001","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,002","-0,003","1,000","-0,001","-0,002","-0,003","1,000","-0,006","0,003","-0,003","1,000","0,001","0,000","-0,003"
43,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,002","-0,003","1,000","-0,002","0,002","-0,003","1,000","-0,001","-0,002","-0,003","1,000","-0,006","0,003","-0,003","1,000","0,001","0,000","-0,003"
44,"1,000","-0,001","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","-0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,001","-0,002","-0,003","1,000","0,000","0,002","-0,003","1,000","0,001","0,000","-0,003"
45,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,001","-0,002","-0,003","1,000","0,000","0,002","-0,003","1,000","0,000","0,001","-0,003"
46,"1,000","-0,001","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,001","-0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","0,000","-0,003"
47,"1,000","-0,001","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","-0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,002","-0,002","-0,003","1,000","0,000","0,002","-0,003","1,000","0,000","0,001","-0,003"
48,"1,000","0,000","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,002","-0,002","-0,003","1,000","0,001","0,001","-0,003","1,000","0,000","0,000","-0,003"
49,"1,000","0,000","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,002","-0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,001","-0,003"
50,"1,000","0,000","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,001","-0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,001","-0,003"
51,"1,000","0,003","0,003","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","0,000","-0,003","1,000","0,001","0,001","-0,003","1,000","0,001","-0,002","-0,003","1,000","-0,003","0,001","-0,003"
52,"1,000","0,000","0,002","-0,003","1,000","-0,002","-0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,001","0,000","-0,003"
53,"1,000","-0,002","-0,001","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,002","0,002","-0,003","1,000","0,002","0,000","-0,003","1,000","-0,003","-0,003","-0,003","1,000","0,001","0,002","-0,003","1,000","0,001","-0,002","-0,003"
54,"1,000","-0,001","0,002","-0,003","1,000","-0,001","-0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,003","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,002","-0,003","-0,003"
55,"1,000","-0,003","0,000","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,004","-0,003","-0,003","1,000","0,001","0,002","-0,003","1,000","-0,003","0,000","-0,003"
56,"1,000","-0,003","0,003","-0,003","1,000","-0,002","-0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,003","-0,003","1,000","-0,002","-0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,006","0,000","-0,003"
57,"1,000","-0,001","0,000","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,003","0,000","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,005","0,000","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,003","0,000","-0,003"
58,"1,000","-0,004","0,002","-0,003","1,000","-0,002","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","-0,003","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,007","0,000","-0,003","1,000","0,000","0,001","-0,003"
59,"1,000","-0,001","0,003","-0,003","1,000","-0,003","-0,003","-0,003","1,000","0,003","-0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,005","0,000","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,002","-0,001","-0,003"
60,"1,000","-0,002","0,000","-0,003","1,000","0,000","-0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,002","0,001","-0,003","1,000","-0,003","-0,002","-0,003","1,000","-0,002","-0,002","-0,003","1,000","-0,005","0,001","-0,003"
61,"1,000","0,001","0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,003","-0,002","-0,003","1,000","0,003","-0,001","-0,003","1,000","-0,005","0,000","-0,003","1,000","-0,002","0,001","-0,002","1,000","-0,002","0,000","-0,003"
62,"1,000","0,003","-0,001","-0,003","1,000","0,000","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,003","-0,003","-0,003","1,000","-0,001","0,003","-0,003","1,000","0,001","0,002","-0,003"
63,"1,000","0,000","0,000","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,003","-0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,006","-0,003","-0,003","1,000","-0,003","0,001","-0,003","1,000","0,003","0,000","-0,003"
64,"1,000","-0,003","0,000","-0,003","1,000","-0,002","-0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,003","-0,002","-0,003","1,000","-0,005","-0,001","-0,003","1,000","0,000","0,001","-0,003"
65,"1,000","0,000","0,002","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,000","-0,004","-0,003","1,000","-0,001","-0,002","-0,003","1,000","-0,004","-0,005","-0,003","1,000","-0,003","-0,002","-0,003","1,000","-0,003","0,001","-0,002"
66,"1,000","-0,003","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,005","-0,002","-0,003","1,000","-0,004","-0,005","-0,003","1,000","-0,001","0,000","-0,002"
67,"1,000","0,000","0,000","-0,002","1,000","-0,001","-0,002","-0,003","1,000","-0,002","-0,003","-0,003","1,000","0,001","-0,003","-0,003","1,000","-0,002","-0,002","-0,003","1,000","-0,003","-0,002","-0,003","1,000","-0,003","-0,001","-0,002"
68,"1,000","-0,002","-0,003","-0,002","1,000","0,001","0,000","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,002","-0,002","-0,003","1,000","-0,005","-0,002","-0,003","1,000","-0,006","-0,002","-0,003","1,000","-0,001","-0,001","-0,002"
69,"1,000","0,001","0,000","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,003","0,000","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,002","-0,003","-0,003","1,000","-0,004","0,001","-0,003","1,000","-0,003","0,001","-0,002"
70,"1,000","0,000","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,001","0,004","-0,002"
71,"1,000","-0,001","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","0,004","-0,002"
72,"1,000","-0,001","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","0,003","-0,002"
73,"1,000","0,000","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","0,003","-0,002"
74,"1,000","0,000","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","0,003","-0,002"
75,"1,000","0,000","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,001","0,003","-0,002"
76,"1,000","0,001","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,002","0,002","-0,002"
77,"1,000","0,001","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,001","0,002","-0,002"
78,"1,000","0,001","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,003","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,001","0,003","-0,002"
79,"1,000","0,001","0,003","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,003","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,001","0,002","-0,002"
80,"1,000","0,001","0,003","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,003","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,001","0,002","-0,002"
81,"1,000","0,001","0,003","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,001","0,002","-0,002"
82,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,004","-0,001","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,001","0,002","-0,002"
83,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,003","-0,001","-0,004","1,000","-0,004","-0,001","-0,003","1,000","-0,001","0,002","-0,002"
84,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,004","-0,001","-0,004","1,000","-0,004","-0,001","-0,003","1,000","-0,001","0,002","-0,003"
85,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,004","-0,001","-0,004","1,000","-0,003","-0,001","-0,003","1,000","-0,002","0,002","-0,003"
86,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","-0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,004","-0,001","-0,004","1,000","-0,003","-0,001","-0,003","1,000","-0,002","0,001","-0,003"
87,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","-0,001","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,004","-0,001","-0,004","1,000","-0,003","0,000","-0,004","1,000","-0,002","0,002","-0,003"
88,"1,000","0,000","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","0,000","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,004","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,002","0,002","-0,003"
89,"1,000","0,000","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,000","-0,004","1,000","-0,002","0,002","-0,003"
90,"1,000","0,000","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,005","0,000","-0,004","1,000","-0,003","-0,001","-0,004","1,000","-0,002","0,002","-0,003"
91,"1,000","0,001","0,002","-0,003","1,000","-0,002","-0,001","-0,004","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,005","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,002","-0,003"
92,"1,000","0,000","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","-0,001","0,000","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,005","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,002","-0,003"
93,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,004","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,002","-0,003"
94,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,000","-0,004","1,000","-0,001","-0,001","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,005","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,002","0,002","-0,003"
95,"1,000","0,001","0,001","-0,003","1,000","-0,003","0,000","-0,004","1,000","0,000","0,000","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,004","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,002","0,002","-0,003"
96,"1,000","0,000","0,001","-0,003","1,000","-0,003","0,000","-0,005","1,000","-0,001","0,000","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,005","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,002","-0,003"
97,"1,000","0,000","0,002","-0,003","1,000","-0,003","0,000","-0,005","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,005","-0,001","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,002","-0,003"
98,"1,000","0,000","0,002","-0,003","1,000","-0,003","0,000","-0,005","1,000","0,000","0,000","-0,003","1,000","0,001","0,000","-0,003","1,000","-0,005","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,002","-0,003"
99,"1,000","0,001","0,002","-0,004","1,000","-0,003","0,000","-0,005","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,005","0,000","-0,004","1,000","-0,004","0,000","-0,004","1,000","-0,003","0,002","-0,003"
