Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
15,"-13,216","16,312","0,802","10,278","-3,946","0,433","68,596","9,743","-1,800","77,281","19,306","-7,092","-21,513","10,126","3,629","-19,009","-14,937","-4,658","-7,493","-3,068","-0,120"
16,"-13,314","16,576","0,841","10,617","-3,925","0,440","68,742","9,806","-1,862","77,863","19,508","-7,311","-20,890","10,014","3,509","-18,985","-14,937","-4,657","-6,933","-3,055","-0,182"
17,"-12,949","16,236","0,808","10,305","-4,045","0,473","68,809","9,785","-1,831","77,265","19,333","-7,104","-21,266","9,817","3,421","-19,243","-14,745","-4,565","-7,286","-2,587","0,070"
18,"-12,951","16,250","0,809","10,171","-3,737","0,427","68,796","9,810","-1,885","77,654","19,705","-7,595","-21,272","9,826","3,426","-19,064","-14,631","-4,484","-7,054","-3,173","-0,218"
19,"-12,868","16,217","0,820","10,006","-4,027","0,486","68,579","10,140","-2,388","77,482","19,376","-7,110","-21,765","10,079","3,620","-19,102","-15,135","-4,774","-7,227","-2,909","-0,080"
20,"-12,448","16,269","0,920","10,338","-3,936","0,478","68,771","9,788","-1,881","77,987","19,490","-7,208","-21,192","10,213","3,659","-18,502","-14,874","-4,584","-6,781","-3,350","-0,338"
21,"-12,429","16,371","0,935","10,015","-3,861","0,472","68,276","9,748","-1,888","77,818","19,568","-7,333","-21,212","10,219","3,673","-18,522","-14,706","-4,489","-6,775","-3,297","-0,322"
22,"-12,799","15,844","0,698","9,735","-4,045","0,510","68,514","9,951","-2,126","77,522","19,776","-7,664","-21,284","10,558","3,890","-19,077","-14,666","-4,505","-6,655","-3,778","-0,558"
23,"-12,889","16,148","0,755","10,055","-3,924","0,497","68,431","9,751","-1,854","77,640","19,615","-7,400","-21,088","10,196","3,659","-19,057","-14,613","-4,477","-6,878","-3,195","-0,271"
24,"-13,348","15,739","0,549","9,742","-4,050","0,527","68,599","10,010","-2,187","77,123","19,333","-7,033","-21,489","10,580","3,927","-19,688","-14,606","-4,533","-7,198","-3,343","-0,291"
25,"-13,565","15,804","0,520","10,028","-4,231","0,567","68,537","9,987","-2,158","77,292","19,646","-7,473","-21,323","10,466","3,844","-19,476","-15,066","-4,786","-7,099","-3,266","-0,268"
26,"-13,088","16,153","0,705","10,040","-3,894","0,516","68,523","9,988","-2,153","77,229","19,540","-7,309","-21,471","9,939","3,535","-19,106","-14,824","-4,624","-7,599","-2,885","-0,038"
27,"-13,049","16,426","0,778","9,708","-3,966","0,537","67,967","9,769","-1,919","77,288","19,558","-7,319","-21,593","10,183","3,698","-19,151","-14,965","-4,713","-7,059","-3,170","-0,230"
28,"-13,279","16,105","0,639","9,974","-3,758","0,508","67,907","9,810","-1,983","77,027","19,201","-6,821","-20,996","10,034","3,563","-18,694","-14,528","-4,436","-6,960","-2,942","-0,138"
29,"-12,620","16,127","0,769","9,999","-4,095","0,575","67,978","9,891","-2,085","77,134","19,433","-7,155","-21,314","10,366","3,791","-18,415","-14,912","-4,622","-7,004","-3,183","-0,229"
30,"-12,681","16,092","0,734","9,990","-4,061","0,575","67,968","9,883","-2,076","77,183","19,430","-7,147","-21,342","10,350","3,785","-18,441","-14,856","-4,587","-6,994","-3,181","-0,223"
31,"-12,689","16,091","0,720","9,981","-4,028","0,578","67,972","9,884","-2,070","77,217","19,415","-7,123","-21,364","10,307","3,758","-18,486","-14,822","-4,572","-6,993","-3,140","-0,193"
32,"-12,724","16,128","0,719","10,012","-4,047","0,590","67,967","9,880","-2,065","77,245","19,422","-7,127","-21,318","10,350","3,769","-18,468","-14,868","-4,601","-6,944","-3,145","-0,183"
33,"-12,754","16,115","0,714","10,016","-4,011","0,592","67,992","9,901","-2,102","77,268","19,408","-7,097","-21,283","10,327","3,740","-18,487","-14,848","-4,599","-6,883","-3,152","-0,177"
34,"-12,741","16,146","0,730","10,045","-3,991","0,597","68,046","9,879","-2,078","77,326","19,414","-7,093","-21,256","10,283","3,701","-18,476","-14,835","-4,599","-6,857","-3,125","-0,153"
35,"-12,720","16,132","0,738","10,077","-4,002","0,607","68,105","9,863","-2,061","77,354","19,443","-7,120","-21,242","10,268","3,676","-18,466","-14,837","-4,607","-6,880","-3,123","-0,133"
36,"-12,731","16,110","0,734","10,067","-3,967","0,608","68,150","9,872","-2,086","77,297","19,448","-7,117","-21,236","10,213","3,615","-18,496","-14,812","-4,595","-6,899","-3,082","-0,088"
37,"-12,721","16,096","0,727","10,097","-3,959","0,613","68,199","9,896","-2,121","77,298","19,434","-7,082","-21,185","10,188","3,559","-18,491","-14,805","-4,588","-6,896","-3,024","-0,029"
38,"-12,703","16,087","0,730","10,122","-3,940","0,614","68,253","9,875","-2,087","77,329","19,422","-7,037","-21,120","10,183","3,504","-18,485","-14,768","-4,570","-6,824","-3,016","0,003"
39,"-12,681","16,109","0,748","10,113","-3,906","0,612","68,268","9,869","-2,081","77,327","19,445","-7,041","-21,097","10,174","3,445","-18,516","-14,751","-4,571","-6,820","-3,028","0,031"
40,"-12,658","16,121","0,760","10,120","-3,872","0,610","68,332","9,884","-2,099","77,341","19,452","-7,017","-21,064","10,169","3,401","-18,524","-14,742","-4,572","-6,792","-3,012","0,055"
41,"-0,080","0,331","0,002","-0,104","0,128","-0,618","0,464","-0,390","0,001","0,103","-0,216","0,000","-0,200","0,551","0,000","-0,808","0,058","0,001","-0,030","-0,516","0,000"
42,"-0,390","0,358","0,002","0,314","0,125","-0,618","0,463","-0,418","0,001","0,106","-0,065","0,000","-0,121","0,551","0,002","-0,699","0,059","0,001","-0,366","-0,667","0,002"
43,"-0,390","0,358","0,002","0,314","0,125","-0,618","0,348","-0,249","0,000","0,105","0,180","0,000","-0,771","0,333","0,002","-0,699","0,059","0,001","-1,019","-0,720","0,004"
44,"-0,103","0,423","0,002","-0,104","0,128","-0,618","0,442","-0,381","0,001","0,104","-0,052","0,000","-0,949","0,332","0,001","-0,808","-0,013","0,001","-0,781","-0,465","0,003"
45,"-0,105","0,424","0,002","0,044","-0,187","-0,618","0,442","-0,381","0,001","0,169","-0,073","0,000","-0,797","0,645","0,006","-0,659","-0,327","-0,003","-0,715","-0,465","0,002"
46,"-0,102","0,401","0,002","-0,058","-0,185","-0,618","0,567","-0,391","0,001","0,103","-0,073","0,000","-0,669","0,644","0,005","-0,718","-0,326","-0,003","-0,551","-0,464","0,002"
47,"-0,142","0,331","0,002","0,043","-0,235","-0,618","0,567","-0,358","0,001","0,169","-0,073","0,000","-0,568","0,421","0,003","-0,657","-0,304","-0,003","-0,486","-0,192","0,001"
48,"-0,106","0,331","0,002","-0,058","-0,185","-0,618","0,563","-0,376","0,001","0,382","-0,050","0,000","-0,653","0,372","0,003","-0,718","-0,255","-0,003","-0,469","-0,192","0,001"
49,"-0,107","0,331","0,002","0,043","-0,235","-0,618","0,563","-0,376","0,001","0,245","0,091","0,000","-0,552","0,302","0,003","-0,617","-0,304","-0,003","-0,434","-0,214","0,000"
50,"-0,123","0,299","0,001","0,043","-0,199","-0,618","0,518","-0,344","0,001","0,382","0,183","-0,001","-0,386","0,266","0,002","-0,589","-0,268","-0,003","-0,304","-0,213","0,000"
51,"-0,230","0,504","0,006","-0,237","-0,394","-0,624","0,524","-0,354","-0,006","0,847","0,243","0,003","-0,973","0,299","-0,014","-0,641","-0,723","0,003","-0,344","0,174","0,011"
52,"0,450","0,439","0,017","0,068","-0,226","-0,631","0,521","-0,325","-0,012","0,876","0,225","0,006","-1,014","0,173","-0,041","0,006","-0,579","0,013","-0,466","-0,140","0,022"
53,"-0,071","0,152","0,021","0,102","0,118","-0,637","0,603","-0,260","-0,017","0,370","-0,213","0,008","-1,189","-0,454","-0,072","-0,306","-0,233","0,014","-0,961","0,314","0,038"
54,"0,303","0,257","0,033","0,257","0,428","-0,643","0,435","-0,391","-0,018","-0,088","0,156","0,010","-0,806","-0,517","-0,085","0,107","0,303","0,012","-1,066","0,019","0,044"
55,"0,400","0,519","0,050","0,047","0,159","-0,647","1,062","-0,209","-0,018","0,171","0,475","0,009","-0,727","-0,065","-0,084","-0,351","-0,208","0,005","-0,431","-0,151","0,048"
56,"-0,103","0,277","0,057","0,315","0,378","-0,650","0,565","-0,570","-0,019","0,319","-0,003","0,006","-0,118","-0,278","-0,085","-0,254","0,313","0,001","-0,238","0,144","0,051"
57,"-0,131","0,328","0,072","0,086","0,124","-0,651","1,005","-0,461","-0,019","0,574","-0,047","0,001","-0,679","0,060","-0,077","-0,794","0,205","-0,009","-0,387","-0,229","0,047"
58,"-0,155","0,342","0,082","-0,110","-0,161","-0,652","0,801","0,181","-0,021","0,507","0,611","-0,004","-0,550","0,253","-0,069","-0,852","-0,397","-0,027","-0,004","-0,475","0,042"
59,"-0,632","-0,073","0,078","0,230","-0,179","-0,654","0,213","0,064","-0,020","0,365","0,068","-0,004","-0,473","0,033","-0,077","-0,665","-0,101","-0,022","-0,526","-0,021","0,050"
60,"0,014","-0,212","0,065","-0,010","0,071","-0,657","0,850","-0,154","-0,017","0,605","-0,176","-0,005","-0,377","-0,169","-0,086","-0,607","0,321","-0,006","0,149","-0,154","0,055"
61,"-0,309","-0,024","0,056","-0,125","-0,254","-0,663","0,218","-0,109","-0,013","0,347","0,012","-0,006","-0,359","0,477","-0,081","-0,736","-0,343","0,000","-0,027","-0,322","0,050"
62,"0,286","0,013","0,050","0,205","-0,164","-0,668","0,713","-0,029","-0,014","0,892","-0,409","-0,011","-0,334","0,535","-0,072","-0,099","-0,093","0,017","-0,053","-0,268","0,042"
63,"0,304","0,080","0,053","0,546","-0,186","-0,675","0,350","-0,501","-0,020","0,790","0,102","-0,016","-0,332","0,504","-0,068","0,581","-0,048","0,030","-0,221","-0,521","0,033"
64,"0,248","0,013","0,067","0,293","0,043","-0,685","0,651","0,083","-0,029","0,580","0,375","-0,017","-0,471","-0,048","-0,085","0,030","0,002","0,031","-0,441","-0,148","0,038"
65,"0,316","0,483","0,089","-0,047","0,039","-0,692","0,624","0,030","-0,034","0,469","-0,270","-0,018","-0,468","-0,035","-0,093","-0,524","-0,276","0,025","-0,050","0,188","0,043"
66,"-0,316","0,675","0,101","0,300","0,047","-0,698","0,532","-0,213","-0,035","0,352","0,049","-0,020","0,185","-0,201","-0,096","-0,467","-0,449","0,014","0,479","0,074","0,040"
67,"-0,640","0,074","0,106","0,638","-0,035","-0,704","0,503","-0,229","-0,034","0,359","-0,054","-0,019","0,302","-0,390","-0,098","-0,290","-0,228","0,010","-0,076","0,408","0,035"
68,"-0,412","-0,314","0,106","0,343","0,142","-0,711","0,899","0,173","-0,032","0,612","0,276","-0,021","-0,125","-0,245","-0,100","-0,698","0,271","0,019","-0,297","-0,245","0,030"
69,"-0,158","-0,079","0,099","0,196","-0,170","-0,716","0,620","-0,440","-0,025","0,403","0,067","-0,020","-0,452","0,359","-0,099","-0,515","0,059","0,025","-0,368","-0,209","0,030"
70,"0,081","-0,136","0,089","0,486","0,014","-0,722","0,796","-1,071","-0,022","0,693","0,278","-0,023","0,179","0,119","-0,106","-0,179","0,591","0,043","0,297","-0,028","0,032"
71,"0,079","-0,119","0,090","0,454","-0,004","-0,728","0,822","-1,039","-0,022","0,660","0,260","-0,030","0,117","0,135","-0,106","-0,247","0,558","0,049","0,238","-0,044","0,033"
72,"0,022","-0,104","0,102","0,437","-0,032","-0,733","0,776","-0,996","-0,026","0,641","0,251","-0,039","0,065","0,175","-0,106","-0,288","0,507","0,047","0,187","-0,083","0,038"
73,"-0,009","-0,099","0,120","0,411","-0,052","-0,739","0,768","-0,935","-0,027","0,662","0,237","-0,046","-0,003","0,188","-0,115","-0,324","0,453","0,035","0,172","-0,097","0,049"
74,"-0,041","-0,079","0,137","0,399","-0,083","-0,745","0,733","-0,882","-0,025","0,644","0,211","-0,049","-0,046","0,189","-0,126","-0,338","0,383","0,020","0,109","-0,076","0,058"
75,"-0,025","-0,083","0,143","0,385","-0,112","-0,755","0,712","-0,815","-0,019","0,639","0,142","-0,049","-0,087","0,195","-0,129","-0,321","0,325","0,017","0,076","-0,019","0,054"
76,"-0,015","-0,090","0,141","0,362","-0,132","-0,769","0,690","-0,760","-0,012","0,633","0,126","-0,053","-0,110","0,255","-0,121","-0,306","0,289","0,025","0,043","-0,068","0,037"
77,"0,001","-0,030","0,139","0,390","-0,154","-0,784","0,671","-0,760","-0,009","0,608","0,105","-0,062","-0,112","0,296","-0,111","-0,256","0,241","0,040","-0,020","-0,102","0,022"
78,"0,005","-0,038","0,141","0,421","-0,171","-0,799","0,638","-0,696","-0,012","0,553","0,085","-0,069","-0,106","0,303","-0,103","-0,206","0,203","0,059","-0,081","-0,102","0,005"
79,"-0,063","-0,014","0,144","0,403","-0,142","-0,814","0,571","-0,675","-0,017","0,558","0,047","-0,077","-0,125","0,249","-0,096","-0,254","0,215","0,077","-0,112","-0,058","-0,008"
80,"-0,085","-0,024","0,147","0,398","-0,108","-0,824","0,588","-0,615","-0,019","0,596","0,002","-0,092","-0,104","0,197","-0,086","-0,284","0,225","0,089","-0,053","-0,031","-0,014"
81,"-0,127","-0,022","0,149","0,404","-0,075","-0,834","0,555","-0,554","-0,015","0,567","0,002","-0,106","-0,087","0,202","-0,076","-0,296","0,229","0,094","-0,057","-0,101","-0,019"
82,"-0,158","0,024","0,149","0,403","-0,040","-0,844","0,533","-0,533","-0,006","0,595","0,067","-0,111","-0,110","0,198","-0,071","-0,293","0,227","0,096","-0,066","-0,165","-0,027"
83,"-0,175","0,023","0,146","0,380","-0,013","-0,852","0,526","-0,465","0,003","0,551","0,064","-0,114","-0,146","0,141","-0,071","-0,321","0,219","0,098","-0,107","-0,161","-0,033"
84,"-0,177","0,031","0,144","0,349","0,003","-0,861","0,526","-0,457","0,013","0,540","0,001","-0,118","-0,172","0,091","-0,075","-0,320","0,212","0,097","-0,119","-0,098","-0,033"
85,"-0,176","0,066","0,147","0,312","0,006","-0,870","0,524","-0,492","0,017","0,598","0,024","-0,125","-0,223","0,060","-0,075","-0,323","0,196","0,098","-0,108","-0,089","-0,036"
86,"-0,143","0,064","0,155","0,284","0,026","-0,880","0,529","-0,426","0,018","0,657","0,001","-0,133","-0,270","0,017","-0,072","-0,330","0,185","0,099","-0,102","-0,043","-0,041"
87,"-0,185","0,046","0,163","0,320","0,022","-0,890","0,538","-0,368","0,017","0,589","0,020","-0,141","-0,264","0,025","-0,069","-0,321","0,168","0,098","-0,166","-0,066","-0,044"
88,"-0,229","0,069","0,171","0,321","-0,012","-0,897","0,482","-0,327","0,017","0,595","0,033","-0,148","-0,233","0,088","-0,067","-0,326","0,099","0,097","-0,163","-0,120","-0,047"
89,"-0,187","0,111","0,172","0,290","-0,004","-0,905","0,489","-0,321","0,020","0,631","-0,012","-0,149","-0,271","0,050","-0,072","-0,323","0,094","0,099","-0,169","-0,057","-0,048"
90,"-0,165","0,078","0,172","0,265","-0,021","-0,911","0,556","-0,308","0,023","0,609","0,047","-0,151","-0,259","0,067","-0,076","-0,357","0,105","0,103","-0,162","-0,083","-0,051"
91,"-0,108","0,075","0,170","0,277","0,013","-0,919","0,557","-0,270","0,026","0,568","0,066","-0,152","-0,273","0,052","-0,081","-0,314","0,125","0,109","-0,201","-0,138","-0,054"
92,"-0,150","0,109","0,166","0,306","0,037","-0,927","0,550","-0,338","0,031","0,507","0,078","-0,151","-0,259","0,057","-0,090","-0,320","0,148","0,117","-0,251","-0,154","-0,054"
93,"-0,098","0,094","0,161","0,329","0,062","-0,933","0,607","-0,368","0,036","0,541","0,028","-0,148","-0,209","0,012","-0,099","-0,274","0,197","0,123","-0,201","-0,117","-0,055"
94,"-0,135","0,117","0,163","0,310","0,093","-0,938","0,605","-0,342","0,039","0,479","0,027","-0,148","-0,198","-0,022","-0,101","-0,293","0,193","0,122","-0,207","-0,133","-0,059"
95,"-0,132","0,115","0,167","0,313","0,127","-0,940","0,580","-0,276","0,040","0,494","-0,036","-0,147","-0,200","-0,089","-0,097","-0,266","0,197","0,119","-0,209","-0,069","-0,065"
96,"-0,155","0,123","0,170","0,349","0,133","-0,940","0,534","-0,273","0,039","0,471","-0,057","-0,147","-0,130","-0,108","-0,086","-0,226","0,168","0,116","-0,165","-0,025","-0,076"
97,"-0,107","0,128","0,172","0,331","0,102","-0,939","0,520","-0,248","0,041","0,417","-0,099","-0,149","-0,113","-0,093","-0,070","-0,215","0,106","0,110","-0,166","0,003","-0,090"
98,"-0,046","0,168","0,172","0,334","0,067","-0,941","0,556","-0,228","0,042","0,440","-0,080","-0,154","-0,086","-0,079","-0,052","-0,176","0,046","0,112","-0,153","-0,008","-0,104"
99,"-0,013","0,195","0,173","0,308","0,045","-0,945","0,579","-0,278","0,039","0,442","-0,030","-0,159","-0,146","-0,058","-0,041","-0,163","0,029","0,115","-0,166","-0,029","-0,112"
100,"-0,059","0,203","0,175","0,276","0,028","-0,948","0,523","-0,316","0,037","0,455","-0,013","-0,162","-0,211","-0,037","-0,039","-0,219","0,033","0,119","-0,170","-0,018","-0,115"
101,"-0,025","0,170","0,174","0,275","-0,003","-0,952","0,519","-0,324","0,039","0,409","-0,029","-0,164","-0,231","0,017","-0,044","-0,216","0,035","0,121","-0,205","-0,009","-0,111"
102,"-0,002","0,117","0,177","0,304","-0,012","-0,957","0,538","-0,263","0,042","0,397","-0,046","-0,168","-0,214","0,052","-0,061","-0,158","0,042","0,119","-0,199","-0,009","-0,097"
103,"-0,016","0,182","0,184","0,272","0,005","-0,962","0,499","-0,283","0,044","0,455","-0,061","-0,169","-0,263","0,062","-0,083","-0,198","0,025","0,117","-0,185","-0,044","-0,080"
104,"-0,024","0,114","0,186","0,258","0,035","-0,967","0,490","-0,281","0,049","0,456","-0,021","-0,165","-0,244","0,017","-0,098","-0,202","0,087","0,114","-0,125","-0,048","-0,074"
105,"-0,092","0,093","0,187","0,282","0,064","-0,972","0,420","-0,248","0,055","0,513","-0,004","-0,165","-0,185","-0,016","-0,100","-0,209","0,123","0,113","-0,060","-0,038","-0,079"
106,"-0,144","0,120","0,186","0,318","0,074","-0,976","0,398","-0,212","0,062","0,476","-0,002","-0,163","-0,113","-0,029","-0,088","-0,186","0,099","0,110","-0,042","-0,068","-0,098"
107,"-0,112","0,154","0,181","0,314","0,110","-0,980","0,403","-0,234","0,069","0,507","0,012","-0,162","-0,127","-0,024","-0,074","-0,189","0,097","0,110","-0,050","-0,143","-0,118"
108,"-0,141","0,115","0,175","0,287","0,131","-0,980","0,394","-0,245","0,074","0,550","0,039","-0,168","-0,178","-0,013","-0,068","-0,210","0,148","0,113","-0,065","-0,205","-0,119"
109,"-0,084","0,082","0,166","0,268","0,104","-0,979","0,395","-0,210","0,077","0,537","0,050","-0,176","-0,201","-0,017","-0,067","-0,201","0,139","0,117","-0,052","-0,198","-0,113"
110,"-0,106","0,064","0,160","0,230","0,106","-0,976","0,383","-0,195","0,079","0,535","0,095","-0,181","-0,264","-0,012","-0,063","-0,231","0,175","0,118","-0,104","-0,230","-0,109"
111,"-0,124","0,033","0,157","0,197","0,085","-0,972","0,346","-0,230","0,080","0,531","0,096","-0,185","-0,319","0,016","-0,057","-0,247","0,185","0,115","-0,141","-0,201","-0,106"
112,"-0,091","-0,019","0,155","0,162","0,065","-0,966","0,399","-0,238","0,079","0,514","0,156","-0,189","-0,378","0,032","-0,043","-0,278","0,198","0,112","-0,163","-0,228","-0,110"
113,"-0,100","0,022","0,151","0,136","0,035","-0,964","0,351","-0,218","0,079","0,577","0,165","-0,189","-0,400","0,031","-0,032","-0,280","0,137","0,114","-0,131","-0,204","-0,119"
114,"-0,107","0,080","0,148","0,108","0,059","-0,963","0,307","-0,267","0,079","0,534","0,159","-0,186","-0,406","-0,016","-0,022","-0,291","0,122","0,116","-0,138","-0,207","-0,133"
115,"-0,139","0,131","0,144","0,073","0,070","-0,961","0,307","-0,334","0,078","0,529","0,182","-0,178","-0,478","-0,015","-0,017","-0,351","0,112","0,118","-0,147","-0,228","-0,145"
116,"-0,106","0,138","0,142","0,084","0,036","-0,958","0,294","-0,340","0,075","0,513","0,211","-0,174","-0,441","0,006","-0,022","-0,315","0,101","0,122","-0,162","-0,213","-0,145"
117,"-0,070","0,109","0,140","0,116","0,046","-0,954","0,328","-0,288","0,068","0,440","0,214","-0,171","-0,408","-0,038","-0,026","-0,249","0,103","0,127","-0,202","-0,173","-0,141"
118,"-0,024","0,060","0,134","0,094","0,067","-0,946","0,335","-0,260","0,065","0,392","0,228","-0,166","-0,449","-0,092","-0,029","-0,261","0,159","0,129","-0,253","-0,118","-0,136"
119,"0,007","0,032","0,133","0,119","0,090","-0,936","0,397","-0,242","0,063","0,403","0,194","-0,161","-0,395","-0,105","-0,034","-0,241","0,215","0,122","-0,246","-0,100","-0,126"
120,"0,022","0,059","0,128","0,095","0,065","-0,925","0,353","-0,291","0,061","0,392","0,138","-0,154","-0,381","-0,076","-0,037","-0,228","0,187","0,118","-0,236","-0,076","-0,119"
121,"-0,001","0,029","0,127","0,085","0,096","-0,915","0,354","-0,225","0,057","0,378","0,147","-0,150","-0,353","-0,083","-0,037","-0,271","0,212","0,114","-0,226","-0,076","-0,115"
122,"-0,013","0,018","0,128","0,062","0,069","-0,905","0,401","-0,192","0,055","0,330","0,107","-0,145","-0,392","-0,028","-0,031","-0,316","0,158","0,107","-0,256","-0,071","-0,117"
123,"-0,025","0,023","0,128","0,089","0,073","-0,894","0,394","-0,195","0,053","0,303","0,075","-0,141","-0,369","0,007","-0,022","-0,285","0,126","0,099","-0,254","-0,076","-0,119"
124,"-0,027","0,021","0,128","0,049","0,081","-0,881","0,386","-0,129","0,047","0,301","0,007","-0,140","-0,425","0,032","-0,015","-0,313","0,101","0,092","-0,267","-0,071","-0,115"
125,"0,014","0,072","0,128","0,007","0,074","-0,869","0,402","-0,193","0,044","0,363","0,031","-0,139","-0,449","0,067","-0,009","-0,329","0,070","0,085","-0,221","-0,109","-0,111"
126,"0,049","0,020","0,123","-0,036","0,069","-0,858","0,445","-0,171","0,041","0,396","0,054","-0,137","-0,512","0,044","0,002","-0,344","0,080","0,082","-0,240","-0,112","-0,113"
127,"0,068","0,058","0,120","-0,056","0,099","-0,845","0,430","-0,168","0,036","0,405","-0,012","-0,133","-0,575","0,013","0,015","-0,331","0,101","0,078","-0,272","-0,077","-0,118"
128,"0,044","0,111","0,118","-0,046","0,066","-0,832","0,434","-0,168","0,031","0,425","-0,011","-0,129","-0,548","0,074","0,024","-0,344","0,048","0,073","-0,247","-0,072","-0,117"
129,"0,020","0,150","0,114","-0,069","0,093","-0,820","0,473","-0,222","0,023","0,464","0,006","-0,127","-0,601","0,031","0,024","-0,399","0,066","0,075","-0,268","-0,084","-0,109"
130,"-0,046","0,119","0,106","-0,103","0,076","-0,809","0,420","-0,237","0,016","0,460","-0,016","-0,121","-0,611","0,023","0,024","-0,467","0,067","0,080","-0,216","-0,047","-0,107"
131,"-0,066","0,099","0,109","-0,078","0,095","-0,799","0,401","-0,204","0,007","0,462","-0,010","-0,114","-0,559","0,028","0,024","-0,477","0,073","0,077","-0,168","-0,046","-0,105"
132,"-0,020","0,081","0,118","-0,061","0,122","-0,790","0,403","-0,144","0,000","0,403","-0,040","-0,111","-0,528","0,032","0,025","-0,430","0,085","0,068","-0,191","-0,071","-0,101"
133,"-0,027","0,111","0,123","-0,046","0,151","-0,782","0,405","-0,164","-0,003","0,367","-0,063","-0,108","-0,541","0,016","0,027","-0,392","0,088","0,059","-0,222","-0,049","-0,098"
134,"-0,028","0,170","0,124","-0,064","0,119","-0,773","0,380","-0,226","-0,004","0,354","-0,043","-0,108","-0,594","0,044","0,029","-0,400","0,026","0,054","-0,235","-0,069","-0,091"
