Index,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
26,"0,993","-0,118","0,033","0,000","0,995","-0,090","0,032","0,000","0,889","0,443","0,117","0,000","0,880","0,437","-0,187","0,001","0,957","-0,281","-0,073","0,000","0,961","-0,255","-0,104","-0,001","0,980","-0,197","-0,035","0,000"
27,"0,992","-0,120","0,032","0,000","0,995","-0,090","0,035","0,000","0,890","0,441","0,117","0,000","0,879","0,437","-0,190","0,002","0,958","-0,279","-0,071","0,001","0,962","-0,255","-0,101","0,000","0,980","-0,195","-0,037","0,000"
28,"0,992","-0,123","0,029","0,000","0,995","-0,093","0,036","0,000","0,889","0,443","0,118","0,000","0,879","0,438","-0,187","0,001","0,957","-0,280","-0,074","0,000","0,962","-0,253","-0,099","0,000","0,980","-0,197","-0,036","0,000"
29,"0,992","-0,123","0,032","0,000","0,995","-0,090","0,036","0,000","0,890","0,441","0,119","-0,001","0,878","0,440","-0,188","0,001","0,958","-0,278","-0,074","0,000","0,962","-0,256","-0,098","0,001","0,979","-0,198","-0,039","0,000"
30,"0,992","-0,122","0,033","0,000","0,995","-0,090","0,036","0,000","0,890","0,441","0,119","-0,001","0,878","0,440","-0,188","0,001","0,958","-0,278","-0,074","0,000","0,962","-0,256","-0,098","0,001","0,980","-0,198","-0,039","0,000"
31,"0,992","-0,122","0,033","0,000","0,995","-0,090","0,036","0,000","0,890","0,441","0,119","-0,001","0,879","0,439","-0,187","0,000","0,958","-0,278","-0,074","0,000","0,962","-0,255","-0,099","0,000","0,980","-0,197","-0,038","0,000"
32,"0,992","-0,122","0,033","0,000","0,995","-0,091","0,036","0,000","0,890","0,441","0,118","-0,001","0,879","0,439","-0,188","0,001","0,958","-0,277","-0,074","0,000","0,962","-0,255","-0,099","0,000","0,980","-0,197","-0,038","0,000"
33,"0,992","-0,122","0,032","0,000","0,995","-0,091","0,036","0,000","0,890","0,441","0,118","-0,001","0,878","0,440","-0,188","0,001","0,958","-0,278","-0,074","0,000","0,962","-0,255","-0,099","0,001","0,980","-0,197","-0,038","0,000"
34,"0,992","-0,121","0,032","0,000","0,995","-0,091","0,036","0,001","0,890","0,441","0,118","-0,001","0,879","0,439","-0,187","0,000","0,958","-0,278","-0,074","0,000","0,962","-0,254","-0,099","0,001","0,980","-0,197","-0,038","0,000"
35,"0,992","-0,121","0,032","0,000","0,995","-0,091","0,036","0,001","0,890","0,441","0,118","-0,001","0,879","0,439","-0,187","0,000","0,958","-0,277","-0,074","0,000","0,962","-0,254","-0,099","0,001","0,980","-0,196","-0,038","0,000"
36,"0,992","-0,121","0,032","0,000","0,995","-0,091","0,036","0,001","0,890","0,441","0,118","0,000","0,879","0,439","-0,187","0,001","0,958","-0,277","-0,074","0,000","0,962","-0,254","-0,099","0,000","0,980","-0,196","-0,038","0,000"
37,"0,992","-0,121","0,033","0,000","0,995","-0,091","0,036","0,001","0,890","0,441","0,118","0,000","0,879","0,439","-0,187","0,001","0,958","-0,278","-0,074","0,000","0,962","-0,254","-0,100","0,000","0,980","-0,196","-0,038","0,000"
38,"0,992","-0,121","0,032","0,000","0,995","-0,091","0,036","0,001","0,889","0,442","0,118","0,000","0,879","0,439","-0,188","0,001","0,958","-0,278","-0,074","0,000","0,962","-0,254","-0,100","0,000","0,980","-0,196","-0,038","0,000"
39,"0,992","-0,121","0,032","0,000","0,995","-0,090","0,036","0,001","0,889","0,441","0,118","0,000","0,879","0,439","-0,188","0,001","0,958","-0,278","-0,074","0,000","0,962","-0,254","-0,100","0,000","0,980","-0,196","-0,039","0,000"
40,"0,992","-0,121","0,032","0,000","0,995","-0,090","0,036","0,001","0,889","0,442","0,118","0,000","0,878","0,439","-0,188","0,001","0,958","-0,277","-0,074","0,000","0,962","-0,254","-0,100","0,000","0,980","-0,196","-0,039","0,000"
41,"1,000","0,002","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","-0,002","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,003","0,001","-0,004","1,000","0,000","0,002","-0,004"
42,"1,000","0,002","0,000","-0,004","1,000","0,000","0,003","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,002","-0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,002","-0,004"
43,"1,000","0,002","0,000","-0,004","1,000","0,000","0,003","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,002","-0,004"
44,"1,000","0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,003","0,000","-0,004","1,000","-0,001","0,001","-0,004"
45,"1,000","0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,002","0,002","-0,004","1,000","0,003","0,000","-0,004","1,000","-0,001","0,001","-0,004"
46,"1,000","0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,003","-0,001","-0,004","1,000","-0,001","0,000","-0,004"
47,"1,000","0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,001","0,001","-0,004"
48,"1,000","0,003","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,002","0,000","-0,004","1,000","-0,001","0,001","-0,004"
49,"1,000","0,002","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,002","0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004"
50,"1,000","0,002","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,000","0,001","-0,004"
51,"1,000","0,000","-0,003","-0,004","1,000","0,002","0,002","-0,004","1,000","0,001","0,003","-0,004","1,000","-0,002","0,003","-0,004","1,000","-0,002","0,004","-0,004","1,000","0,005","0,000","-0,004","1,000","-0,003","0,000","-0,004"
52,"1,000","0,003","-0,001","-0,004","1,000","0,001","0,000","-0,004","1,000","0,003","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,003","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,000","0,001","-0,004"
53,"1,000","0,000","-0,003","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,003","-0,004","1,000","-0,002","0,000","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","-0,002","-0,004"
54,"1,000","0,001","-0,001","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,001","0,000","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,002","-0,002","-0,004","1,000","0,000","0,001","-0,004"
55,"1,000","0,004","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,002","0,000","-0,004","1,000","-0,002","0,002","-0,004","1,000","0,002","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","0,002","-0,004"
56,"1,000","0,001","0,000","-0,004","1,000","-0,003","-0,002","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,000","-0,003","-0,004","1,000","0,000","0,000","-0,004"
57,"1,000","0,003","-0,002","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,002","-0,003","-0,004","1,000","-0,004","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","0,001","-0,004"
58,"1,000","0,000","-0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,000","0,002","-0,004"
59,"1,000","0,003","-0,002","-0,004","1,000","0,000","-0,005","-0,004","1,000","0,003","-0,002","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,002","0,003","-0,004","1,000","0,000","-0,003","-0,004","1,000","0,001","0,000","-0,004"
60,"1,000","0,005","0,000","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,001","-0,004","1,000","0,003","-0,002","-0,004","1,000","0,000","-0,003","-0,004"
61,"1,000","0,002","0,000","-0,004","1,000","0,002","-0,001","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,000","-0,003","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,002","-0,005","-0,004","1,000","0,001","0,000","-0,004"
62,"1,000","0,003","-0,003","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,003","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,005","-0,004","-0,004","1,000","0,004","-0,001","-0,004"
63,"1,000","0,000","-0,003","-0,004","1,000","0,002","0,000","-0,004","1,000","0,001","-0,003","-0,004","1,000","-0,002","-0,002","-0,004","1,000","0,000","0,002","-0,004","1,000","0,002","-0,004","-0,004","1,000","0,001","0,000","-0,004"
64,"1,000","0,001","0,000","-0,004","1,000","0,000","-0,003","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,002","0,003","-0,004"
65,"1,000","0,000","0,003","-0,004","1,000","0,001","0,000","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,003","0,001","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,002","0,001","-0,004","1,000","-0,001","0,003","-0,004"
66,"1,000","0,002","0,000","-0,004","1,000","-0,002","-0,001","-0,004","1,000","0,003","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","0,001","0,000","-0,004"
67,"1,000","0,001","0,003","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,002","0,001","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,002","-0,002","-0,004","1,000","-0,002","0,000","-0,004"
68,"1,000","0,001","0,000","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,003","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,002","-0,003","-0,004","1,000","0,004","-0,004","-0,004","1,000","0,000","0,002","-0,004"
69,"1,000","-0,002","-0,001","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,004","-0,003","-0,004","1,000","-0,001","-0,003","-0,004","1,000","-0,003","0,000","-0,004","1,000","0,004","-0,001","-0,004","1,000","0,003","0,002","-0,004"
70,"1,000","0,001","-0,001","-0,004","1,000","-0,002","-0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,005","0,003","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,001","0,001","-0,004"
71,"1,000","0,001","0,000","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,005","0,003","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,001","0,001","-0,004"
72,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,005","0,003","-0,004","1,000","0,002","-0,004","-0,004","1,000","0,001","0,001","-0,004"
73,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,005","0,002","-0,004","1,000","0,002","-0,004","-0,004","1,000","0,001","0,001","-0,004"
74,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,005","0,003","-0,004","1,000","0,001","-0,004","-0,004","1,000","0,001","0,001","-0,004"
75,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,002","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,005","0,003","-0,004","1,000","0,002","-0,004","-0,004","1,000","0,001","0,001","-0,004"
76,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,002","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,005","0,003","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,001","0,001","-0,004"
77,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,001","-0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,004","0,002","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,001","0,001","-0,004"
78,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,004","0,002","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,001","0,001","-0,004"
79,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,004","0,002","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,001","0,001","-0,004"
80,"1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,005","1,000","0,001","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,004","0,002","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,002","0,001","-0,004"
81,"1,000","0,001","-0,001","-0,004","1,000","-0,002","-0,001","-0,005","1,000","0,000","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,004","0,002","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,002","0,001","-0,004"
82,"1,000","0,001","-0,001","-0,004","1,000","-0,002","-0,001","-0,005","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,003","0,002","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,002","0,001","-0,004"
83,"1,000","0,002","-0,001","-0,004","1,000","-0,002","-0,001","-0,005","1,000","0,000","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,003","0,002","-0,004","1,000","0,001","-0,003","-0,004","1,000","0,003","0,001","-0,004"
84,"1,000","0,002","-0,001","-0,004","1,000","-0,003","-0,001","-0,005","1,000","0,000","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,003","0,002","-0,004","1,000","0,002","-0,003","-0,004","1,000","0,003","0,001","-0,004"
85,"1,000","0,002","-0,001","-0,004","1,000","-0,002","-0,001","-0,005","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,003","0,001","-0,004"
86,"1,000","0,002","-0,001","-0,004","1,000","-0,002","-0,001","-0,005","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,004","0,001","-0,004"
87,"1,000","0,003","-0,001","-0,004","1,000","-0,002","-0,001","-0,005","1,000","0,000","0,000","-0,004","1,000","0,000","-0,001","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,004","0,001","-0,004"
88,"1,000","0,003","-0,001","-0,005","1,000","-0,002","-0,001","-0,005","1,000","0,000","-0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,004","0,001","-0,004"
89,"1,000","0,003","-0,001","-0,005","1,000","-0,001","-0,001","-0,005","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,004","0,001","-0,004"
90,"1,000","0,004","-0,001","-0,005","1,000","-0,001","-0,001","-0,005","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,003","0,001","-0,004"
91,"1,000","0,004","0,000","-0,005","1,000","-0,001","-0,001","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,003","0,001","-0,004"
92,"1,000","0,004","0,000","-0,005","1,000","-0,001","-0,001","-0,005","1,000","0,000","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,002","-0,004","1,000","0,003","0,001","-0,004"
93,"1,000","0,004","-0,001","-0,005","1,000","0,000","-0,001","-0,005","1,000","0,000","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,003","0,002","-0,005","1,000","0,002","-0,001","-0,004","1,000","0,004","0,002","-0,004"
94,"1,000","0,004","-0,001","-0,005","1,000","0,000","-0,001","-0,005","1,000","0,001","0,000","-0,004","1,000","0,000","0,000","-0,004","1,000","-0,003","0,003","-0,005","1,000","0,002","-0,001","-0,004","1,000","0,004","0,002","-0,004"
95,"1,000","0,005","-0,001","-0,005","1,000","0,000","-0,001","-0,005","1,000","0,000","-0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","0,003","-0,005","1,000","0,002","-0,001","-0,004","1,000","0,004","0,002","-0,004"
96,"1,000","0,005","-0,001","-0,005","1,000","0,000","-0,001","-0,005","1,000","0,001","0,000","-0,004","1,000","-0,001","0,000","-0,004","1,000","-0,003","0,003","-0,005","1,000","0,002","-0,001","-0,004","1,000","0,004","0,002","-0,004"
97,"1,000","0,004","-0,001","-0,005","1,000","-0,001","-0,001","-0,005","1,000","0,000","-0,001","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,002","0,003","-0,005","1,000","0,002","-0,001","-0,004","1,000","0,004","0,002","-0,004"
98,"1,000","0,005","-0,001","-0,005","1,000","-0,001","-0,002","-0,005","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,002","0,003","-0,005","1,000","0,002","-0,001","-0,004","1,000","0,004","0,002","-0,004"
99,"1,000","0,005","-0,001","-0,005","1,000","-0,001","-0,002","-0,005","1,000","0,000","0,000","-0,004","1,000","-0,001","-0,001","-0,004","1,000","-0,002","0,002","-0,005","1,000","0,002","-0,001","-0,004","1,000","0,004","0,002","-0,004"
