Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
12,"0,036","0,861","1,122","0,428","0,402","0,746","0,312","-0,191","-0,063","-0,337","0,129","-0,026","0,053","0,335","0,006","-0,219","0,688","0,824","-0,119","0,858","0,641"
13,"0,052","0,717","0,649","0,494","0,414","0,801","0,121","-0,286","-0,117","-0,081","0,093","-0,019","0,010","0,500","0,402","-0,314","0,657","0,620","-0,177","0,739","0,489"
14,"-0,020","0,697","0,534","0,428","0,402","0,746","0,107","-0,238","-0,152","-0,070","0,177","-0,004","-0,069","0,728","0,543","-0,123","0,688","0,562","-0,115","0,640","0,396"
15,"0,080","0,769","0,948","0,480","0,375","0,623","0,148","-0,258","0,014","-0,360","0,272","-0,065","-0,076","0,571","0,636","-0,164","0,771","0,859","0,194","0,712","0,247"
16,"0,080","0,769","0,948","0,415","0,363","0,568","0,129","-0,125","-0,010","-0,214","0,190","0,032","-0,056","0,530","0,448","-0,078","0,744","0,677","-0,043","0,666","-0,066"
17,"0,003","0,739","0,774","0,279","0,208","0,424","-0,042","-0,229","0,020","0,055","0,170","0,187","0,281","0,485","0,156","-0,183","0,686","0,554","-0,049","0,770","0,221"
18,"0,052","0,717","0,649","0,032","0,258","0,370","0,011","-0,137","0,017","0,031","0,191","0,086","0,246","0,412","-0,089","-0,166","0,686","0,419","-0,113","0,676","0,318"
19,"0,041","0,696","0,529","-0,207","0,335","0,434","-0,148","-0,007","-0,062","0,042","0,154","0,039","0,089","0,596","0,211","-0,173","0,713","0,473","-0,052","0,754","0,356"
20,"0,212","0,672","0,393","-0,389","0,278","0,460","-0,009","-0,005","-0,007","-0,070","0,177","-0,004","0,059","0,563","0,513","-0,146","0,740","0,256","-0,051","0,947","0,351"
21,"0,261","0,650","0,267","-0,376","0,257","0,652","0,070","-0,008","0,063","0,008","0,213","-0,015","-0,249","0,777","0,493","-0,340","0,654","0,341","0,009","0,889","0,373"
22,"0,267","0,661","0,327","-0,385","0,291","0,520","0,022","-0,026","-0,151","0,053","0,238","0,054","-0,087","0,562","0,140","-0,390","0,680","0,252","0,009","0,676","0,321"
23,"0,212","0,672","0,393","-0,146","0,214","0,455","0,161","-0,024","-0,096","-0,248","0,249","-0,022","-0,151","0,385","-0,403","-0,447","0,542","0,245","-0,051","0,733","0,299"
24,"0,145","0,603","0,349","0,092","0,257","0,365","0,200","0,115","-0,134","-0,047","0,345","0,026","-0,148","0,301","-0,424","-0,332","0,627","0,287","-0,109","0,749","0,162"
25,"0,134","0,582","0,229","0,144","0,231","0,242","0,227","0,020","-0,062","-0,070","0,177","-0,004","0,312","0,382","-0,135","-0,319","0,517","0,207","-0,171","0,692","0,181"
26,"0,316","0,699","0,192","0,266","0,348","0,207","0,129","-0,002","0,049","-0,126","0,189","-0,026","0,179","0,442","-0,043","-0,398","0,707","0,306","-0,105","0,609","-0,046"
27,"0,162","0,694","0,518","0,261","0,276","0,161","0,089","0,018","-0,118","-0,069","0,298","0,058","0,099","0,482","0,138","-0,340","0,654","0,341","-0,229","0,573","0,029"
28,"0,168","0,764","0,567","0,196","0,323","0,093","-0,055","-0,058","0,043","0,064","0,201","0,007","0,112","0,284","0,044","-0,100","0,605","0,400","-0,291","0,729","0,101"
29,"0,107","0,705","0,583","0,261","0,514","0,109","-0,055","-0,058","0,043","-0,092","0,130","0,028","-0,866","0,433","-0,013","-0,211","0,629","0,303","-0,173","0,734","0,296"
30,"0,217","0,623","0,463","0,261","0,395","0,135","-0,048","-0,021","0,090","-0,225","0,228","0,079","0,101","0,534","0,107","-0,319","0,517","0,207","-0,172","0,791","0,275"
31,"0,134","0,582","0,229","0,317","0,322","0,084","-0,061","0,027","0,054","-0,202","0,085","0,118","0,111","0,608","-0,007","-0,246","0,600","0,106","-0,173","0,656","0,259"
32,"0,167","0,589","-0,086","0,032","0,378","0,344","-0,047","0,102","0,149","-0,192","0,048","0,071","0,091","0,389","-0,378","-0,244","0,654","0,079","-0,047","0,671","0,127"
33,"0,184","0,620","0,094","-0,216","0,547","0,264","-0,134","0,068","0,032","-0,092","0,130","0,028","-0,031","0,199","-0,350","-0,349","0,596","-0,045","-0,113","0,676","0,318"
34,"0,140","0,472","0,310","-0,272","0,323","0,379","-0,113","0,058","0,115","-0,593","0,165","-0,034","-0,004","0,250","-0,021","-0,351","0,351","0,011","0,125","0,701","0,574"
35,"0,140","0,592","0,289","-0,324","0,409","0,490","-0,106","0,096","0,163","-0,315","-0,013","0,012","0,007","0,584","0,423","-0,216","0,490","-0,109","0,062","0,743","0,687"
36,"0,123","0,561","0,110","-0,277","0,131","0,358","-0,148","-0,007","-0,062","-0,215","0,069","-0,030","-0,009","0,541","0,590","-0,173","0,492","0,034","0,005","0,738","0,493"
37,"0,222","0,517","-0,141","-0,352","0,153","0,172","-0,148","-0,007","-0,062","-0,281","0,118","-0,005","0,095","0,565","0,159","-0,122","0,466","0,123","-0,052","0,676","0,320"
