Index,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
36,"0,973","-0,213","0,090","-0,002","0,988","-0,153","0,020","-0,001","0,935","0,324","0,145","-0,001","0,922","0,298","-0,248","0,000","0,827","0,549","-0,124","-0,004","0,819","0,566","0,091","0,002","0,963","-0,268","-0,039","0,000"
37,"0,973","-0,213","0,090","-0,002","0,988","-0,153","0,019","-0,001","0,935","0,324","0,145","-0,001","0,922","0,299","-0,248","0,000","0,827","0,549","-0,124","-0,004","0,819","0,566","0,091","0,002","0,963","-0,267","-0,039","0,000"
38,"0,973","-0,213","0,091","-0,002","0,988","-0,153","0,020","-0,001","0,935","0,324","0,145","-0,001","0,922","0,298","-0,248","0,000","0,827","0,549","-0,124","-0,004","0,819","0,566","0,091","0,002","0,963","-0,268","-0,039","0,000"
39,"0,973","-0,213","0,091","-0,002","0,988","-0,153","0,020","-0,001","0,935","0,324","0,145","-0,001","0,922","0,298","-0,248","0,000","0,826","0,549","-0,124","-0,004","0,819","0,566","0,092","0,001","0,963","-0,268","-0,039","0,000"
40,"0,973","-0,213","0,091","-0,002","0,988","-0,154","0,020","-0,001","0,935","0,324","0,145","-0,001","0,922","0,298","-0,248","0,000","0,826","0,549","-0,124","-0,004","0,819","0,566","0,092","0,001","0,963","-0,268","-0,039","0,000"
41,"1,000","0,001","0,002","-0,002","1,000","0,004","0,005","-0,002","1,000","0,002","-0,001","-0,002","1,000","0,000","-0,002","-0,002","1,000","0,002","0,003","-0,002","1,000","0,003","0,006","-0,002","1,000","-0,003","-0,002","-0,002"
42,"1,000","0,001","0,002","-0,002","1,000","-0,003","0,005","-0,002","1,000","-0,004","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,003","-0,002","1,000","0,001","0,009","-0,002","1,000","-0,003","-0,001","-0,002"
43,"1,000","0,001","0,008","-0,002","1,000","-0,003","0,005","-0,002","1,000","-0,004","0,002","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,002","0,010","-0,002","1,000","-0,003","0,000","-0,002"
44,"1,000","0,001","0,006","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,002","0,002","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,001","0,009","-0,002","1,000","-0,002","0,000","-0,002"
45,"1,000","0,001","0,008","-0,002","1,000","-0,001","0,004","-0,002","1,000","-0,004","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,001","0,009","-0,002","1,000","-0,002","0,000","-0,002"
46,"1,000","0,001","0,007","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,004","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,001","0,009","-0,002","1,000","-0,002","-0,001","-0,002"
47,"1,000","0,001","0,008","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,004","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,001","0,009","-0,002","1,000","-0,002","0,000","-0,002"
48,"1,000","0,001","0,007","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,004","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,009","-0,002","1,000","-0,002","-0,001","-0,002"
49,"1,000","0,001","0,007","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,004","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,009","-0,002","1,000","-0,002","0,000","-0,002"
50,"1,000","0,001","0,006","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,004","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,002","0,002","-0,002","1,000","-0,001","0,009","-0,002","1,000","-0,002","-0,001","-0,002"
51,"1,000","0,002","0,003","-0,002","1,000","-0,005","0,005","-0,002","1,000","-0,004","0,000","-0,002","1,000","-0,003","0,001","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,003","0,006","-0,002","1,000","-0,002","0,002","-0,002"
52,"1,000","0,000","0,001","-0,002","1,000","-0,005","0,008","-0,002","1,000","-0,006","0,002","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,005","0,000","-0,002"
53,"1,000","-0,001","-0,002","-0,002","1,000","-0,005","0,005","-0,002","1,000","-0,004","-0,001","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,003","0,000","-0,002","1,000","-0,005","-0,003","-0,001"
54,"1,000","-0,001","0,001","-0,002","1,000","-0,008","0,004","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,004","0,002","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,000","0,002","-0,001","1,000","-0,005","0,000","-0,001"
55,"1,000","-0,004","0,001","-0,002","1,000","-0,006","0,003","-0,002","1,000","0,001","-0,003","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,002","-0,003","-0,002","1,000","-0,002","-0,001","-0,001","1,000","-0,004","-0,003","-0,001"
56,"1,000","-0,004","0,004","-0,002","1,000","-0,005","0,006","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","0,000","-0,002","1,000","0,001","-0,002","-0,002","1,000","0,000","-0,002","-0,001","1,000","-0,003","-0,006","-0,001"
57,"1,000","-0,005","0,001","-0,002","1,000","-0,008","0,005","-0,002","1,000","-0,003","-0,003","-0,002","1,000","-0,001","-0,002","-0,002","1,000","0,000","-0,005","-0,002","1,000","-0,002","-0,001","-0,001","1,000","-0,004","-0,003","-0,001"
58,"1,000","-0,002","0,001","-0,002","1,000","-0,005","0,006","-0,002","1,000","-0,006","-0,005","-0,002","1,000","-0,003","-0,005","-0,002","1,000","0,002","-0,003","-0,002","1,000","-0,005","0,001","-0,001","1,000","-0,002","-0,005","-0,001"
59,"1,000","-0,005","0,001","-0,002","1,000","-0,008","0,006","-0,002","1,000","-0,003","-0,004","-0,002","1,000","-0,003","-0,002","-0,002","1,000","0,003","-0,001","-0,002","1,000","-0,008","0,003","-0,001","1,000","-0,004","-0,007","-0,001"
60,"1,000","-0,002","0,002","-0,002","1,000","-0,009","0,003","-0,002","1,000","-0,004","-0,001","-0,002","1,000","0,000","-0,003","-0,002","1,000","0,001","-0,002","-0,002","1,000","-0,007","0,005","-0,001","1,000","-0,001","-0,007","-0,001"
61,"1,000","0,000","0,003","-0,002","1,000","-0,006","0,004","-0,002","1,000","-0,004","0,002","-0,002","1,000","0,002","-0,005","-0,002","1,000","0,004","-0,002","-0,002","1,000","-0,010","0,004","-0,001","1,000","-0,002","-0,004","-0,002"
62,"1,000","-0,002","0,006","-0,002","1,000","-0,003","0,004","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,000","-0,003","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,007","0,003","-0,001","1,000","-0,003","-0,007","-0,002"
63,"1,000","-0,003","0,003","-0,002","1,000","-0,007","0,004","-0,002","1,000","0,000","0,003","-0,002","1,000","-0,003","-0,001","-0,002","1,000","-0,001","-0,004","-0,002","1,000","-0,005","0,005","-0,001","1,000","-0,003","-0,004","-0,002"
64,"1,000","-0,001","0,001","-0,002","1,000","-0,010","0,005","-0,002","1,000","0,000","0,005","-0,002","1,000","-0,006","-0,002","-0,002","1,000","-0,001","-0,007","-0,002","1,000","-0,007","0,003","-0,001","1,000","-0,006","-0,004","-0,002"
65,"1,000","-0,002","0,004","-0,002","1,000","-0,007","0,004","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,003","-0,003","-0,002","1,000","0,000","-0,004","-0,002","1,000","-0,007","0,000","-0,001","1,000","-0,003","-0,004","-0,002"
66,"1,000","-0,003","0,001","-0,002","1,000","-0,010","0,002","-0,002","1,000","-0,003","0,000","-0,002","1,000","0,000","-0,004","-0,002","1,000","0,001","-0,007","-0,002","1,000","-0,006","0,002","-0,001","1,000","0,000","-0,004","-0,002"
67,"1,000","-0,006","0,003","-0,002","1,000","-0,007","0,002","-0,002","1,000","-0,003","-0,003","-0,002","1,000","-0,002","-0,001","-0,002","1,000","-0,002","-0,006","-0,002","1,000","-0,004","0,000","-0,001","1,000","-0,003","-0,003","-0,002"
68,"1,000","-0,005","0,000","-0,002","1,000","-0,010","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,002","0,002","-0,002","1,000","-0,002","-0,003","-0,002","1,000","-0,006","0,002","-0,001","1,000","-0,006","-0,003","-0,002"
69,"1,000","-0,002","0,001","-0,003","1,000","-0,011","-0,001","-0,002","1,000","-0,004","0,000","-0,002","1,000","-0,004","0,000","-0,002","1,000","-0,002","-0,006","-0,002","1,000","-0,008","0,004","-0,002","1,000","-0,003","-0,002","-0,002"
70,"1,000","-0,004","0,004","-0,003","1,000","-0,011","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,002","-0,002","1,000","0,001","-0,004","-0,003","1,000","-0,005","0,004","-0,002","1,000","-0,003","-0,005","-0,002"
71,"1,000","-0,004","0,004","-0,003","1,000","-0,011","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,002","-0,002","1,000","0,000","-0,004","-0,003","1,000","-0,005","0,004","-0,002","1,000","-0,003","-0,005","-0,002"
72,"1,000","-0,003","0,004","-0,003","1,000","-0,012","0,001","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,000","-0,004","-0,003","1,000","-0,005","0,004","-0,002","1,000","-0,003","-0,005","-0,002"
73,"1,000","-0,003","0,004","-0,003","1,000","-0,012","0,001","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,000","-0,004","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,003","-0,004","-0,002"
74,"1,000","-0,003","0,004","-0,003","1,000","-0,012","0,001","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","-0,004","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,004","-0,004","-0,003"
75,"1,000","-0,003","0,003","-0,003","1,000","-0,012","0,001","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","-0,004","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,004","-0,004","-0,003"
76,"1,000","-0,003","0,003","-0,003","1,000","-0,012","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","-0,004","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,004","-0,004","-0,003"
77,"1,000","-0,003","0,003","-0,003","1,000","-0,012","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,003","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,004","-0,003","-0,003"
78,"1,000","-0,003","0,002","-0,003","1,000","-0,012","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,003","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,004","-0,003","-0,003"
79,"1,000","-0,004","0,002","-0,003","1,000","-0,012","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,003","-0,003","1,000","-0,006","0,003","-0,002","1,000","-0,004","-0,003","-0,003"
80,"1,000","-0,003","0,003","-0,003","1,000","-0,011","0,000","-0,002","1,000","-0,002","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,003","-0,003","1,000","-0,006","0,003","-0,002","1,000","-0,004","-0,002","-0,003"
81,"1,000","-0,003","0,003","-0,003","1,000","-0,011","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,003","-0,003","1,000","-0,006","0,003","-0,002","1,000","-0,004","-0,002","-0,003"
82,"1,000","-0,003","0,003","-0,003","1,000","-0,011","0,000","-0,002","1,000","-0,002","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","-0,003","-0,003","1,000","-0,006","0,003","-0,002","1,000","-0,004","-0,002","-0,003"
83,"1,000","-0,003","0,003","-0,003","1,000","-0,010","0,000","-0,002","1,000","-0,002","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","-0,003","-0,003","1,000","-0,006","0,003","-0,002","1,000","-0,004","-0,002","-0,003"
84,"1,000","-0,003","0,003","-0,003","1,000","-0,010","0,000","-0,002","1,000","-0,002","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","-0,002","-0,003","1,000","-0,007","0,004","-0,002","1,000","-0,004","-0,001","-0,003"
85,"1,000","-0,002","0,004","-0,003","1,000","-0,009","0,000","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","-0,002","-0,003","1,000","-0,006","0,003","-0,002","1,000","-0,003","-0,001","-0,003"
86,"1,000","-0,002","0,004","-0,003","1,000","-0,009","0,000","-0,002","1,000","-0,003","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,003","-0,002","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,003","-0,001","-0,003"
87,"1,000","-0,002","0,004","-0,003","1,000","-0,009","0,000","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,002","-0,002","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,003","-0,001","-0,003"
88,"1,000","-0,002","0,004","-0,003","1,000","-0,008","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,002","-0,002","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,003","-0,001","-0,003"
89,"1,000","-0,001","0,004","-0,002","1,000","-0,008","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,002","-0,002","-0,003","1,000","-0,006","0,004","-0,002","1,000","-0,003","-0,001","-0,003"
90,"1,000","-0,001","0,004","-0,002","1,000","-0,008","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,002","-0,002","-0,003","1,000","-0,005","0,005","-0,002","1,000","-0,002","0,000","-0,003"
91,"1,000","-0,001","0,003","-0,002","1,000","-0,007","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,003","-0,002","-0,003","1,000","-0,005","0,005","-0,002","1,000","-0,002","0,000","-0,003"
92,"1,000","-0,001","0,003","-0,002","1,000","-0,007","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","-0,001","-0,003","1,000","-0,005","0,005","-0,002","1,000","-0,002","0,000","-0,003"
93,"1,000","-0,001","0,003","-0,002","1,000","-0,007","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,001","-0,003","1,000","-0,004","0,005","-0,002","1,000","-0,002","0,000","-0,003"
94,"1,000","-0,001","0,003","-0,002","1,000","-0,007","0,002","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,001","-0,003","1,000","-0,004","0,005","-0,002","1,000","-0,002","0,000","-0,003"
95,"1,000","-0,002","0,003","-0,002","1,000","-0,007","0,002","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,001","-0,003","1,000","-0,004","0,005","-0,001","1,000","-0,002","0,000","-0,003"
96,"1,000","-0,002","0,002","-0,002","1,000","-0,007","0,002","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,001","-0,003","1,000","-0,004","0,004","-0,001","1,000","-0,002","-0,001","-0,003"
97,"1,000","-0,002","0,003","-0,002","1,000","-0,007","0,002","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,001","-0,003","1,000","-0,004","0,004","-0,001","1,000","-0,002","0,000","-0,003"
98,"1,000","-0,002","0,003","-0,002","1,000","-0,007","0,002","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,003","0,004","-0,001","1,000","-0,002","-0,001","-0,003"
