Index,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z
14,"0,001","-0,003","0,999","0,001","0,003","1,001","0,000","-0,004","0,948","0,003","-0,001","0,964","-0,004","-0,013","1,056","0,004","-0,006","1,019","0,000","-0,004","1,040"
15,"-0,001","-0,002","1,004","0,000","-0,001","1,001","0,002","0,001","0,946","0,000","-0,001","0,962","0,000","-0,011","1,052","-0,002","-0,016","1,017","-0,001","-0,001","1,038"
16,"-0,005","-0,005","1,009","-0,001","-0,005","1,007","-0,003","0,002","0,949","-0,001","0,002","0,958","0,000","-0,009","1,060","0,003","-0,015","1,031","-0,005","-0,006","1,042"
17,"-0,005","-0,010","1,004","-0,005","0,002","1,006","0,000","-0,002","0,945","-0,001","0,001","0,956","-0,004","-0,007","1,057","0,003","-0,017","1,029","-0,001","0,001","1,039"
18,"0,001","-0,001","1,006","0,000","-0,002","0,998","0,002","0,004","0,950","0,003","0,001","0,963","-0,004","-0,006","1,064","0,004","-0,005","1,027","-0,007","-0,001","1,037"
19,"0,001","-0,004","1,003","-0,002","0,002","1,003","0,000","0,002","0,948","-0,003","-0,002","0,959","-0,002","-0,009","1,057","0,007","-0,007","1,021","0,000","-0,004","1,041"
20,"0,000","-0,006","1,000","-0,001","-0,002","1,004","0,003","0,002","0,950","-0,002","0,002","0,961","0,006","-0,003","1,053","0,000","-0,002","1,022","-0,002","-0,003","1,032"
21,"-0,004","-0,004","1,008","0,000","0,001","0,998","0,001","0,000","0,951","0,001","0,005","0,959","0,004","0,000","1,057","-0,002","0,004","1,025","-0,001","0,004","1,037"
22,"-0,001","-0,001","1,006","0,000","0,003","0,997","0,000","0,006","0,951","0,003","0,000","0,960","0,010","0,006","1,055","-0,007","-0,006","1,028","-0,007","0,000","1,037"
23,"-0,006","-0,007","1,010","0,000","-0,001","0,999","0,000","0,000","0,943","0,004","0,008","0,966","0,007","0,004","1,060","-0,004","-0,006","1,026","-0,002","0,003","1,037"
24,"0,000","-0,003","1,001","-0,002","0,005","0,998","-0,001","0,002","0,946","0,000","0,003","0,959","0,006","0,001","1,057","-0,004","-0,011","1,022","0,001","0,009","1,038"
25,"0,004","-0,001","1,003","-0,005","0,003","1,004","0,001","0,003","0,949","0,000","0,002","0,958","-0,003","-0,004","1,062","0,000","-0,014","1,025","-0,005","0,003","1,037"
26,"-0,002","-0,003","1,008","0,001","0,001","1,001","0,002","0,003","0,947","0,003","0,002","0,959","0,000","-0,004","1,059","0,002","-0,004","1,025","-0,003","0,006","1,036"
27,"-0,002","0,003","1,005","0,000","0,002","1,001","0,000","0,000","0,948","0,002","0,000","0,955","0,004","0,001","1,053","0,003","-0,005","1,025","-0,003","0,005","1,038"
28,"-0,002","0,008","0,997","0,002","0,003","1,004","-0,001","0,009","0,954","-0,005","0,002","0,958","0,002","0,002","1,059","-0,004","0,000","1,024","0,000","0,005","1,040"
29,"0,000","0,001","1,003","-0,002","0,002","1,002","-0,001","-0,004","0,947","-0,002","0,000","0,962","0,004","-0,005","1,059","0,000","0,007","1,020","-0,002","0,002","1,038"
30,"-0,001","0,005","1,003","0,004","0,004","1,003","0,002","0,001","0,948","0,003","0,005","0,953","0,006","-0,007","1,061","-0,004","0,002","1,022","0,000","-0,001","1,040"
31,"-0,001","-0,001","1,000","0,000","0,003","1,001","0,000","-0,004","0,949","0,001","0,003","0,957","0,002","-0,004","1,056","-0,001","-0,007","1,023","0,002","-0,001","1,040"
32,"-0,001","0,008","0,998","-0,004","0,001","1,003","0,000","0,001","0,944","0,001","-0,001","0,955","0,005","-0,001","1,056","0,001","0,003","1,017","0,000","-0,001","1,047"
33,"0,004","0,005","0,997","-0,001","0,002","1,000","-0,001","-0,001","0,943","-0,003","-0,002","0,959","0,003","0,000","1,050","0,004","-0,003","1,025","-0,002","-0,003","1,039"
34,"-0,003","0,002","1,000","0,002","-0,005","1,001","0,000","0,001","0,948","-0,001","0,000","0,958","-0,005","-0,002","1,052","0,001","-0,002","1,026","-0,003","-0,007","1,040"
35,"0,002","-0,003","1,002","-0,004","-0,003","1,002","0,003","0,001","0,952","0,001","0,002","0,958","-0,004","-0,005","1,056","-0,001","-0,002","1,024","-0,008","0,001","1,040"
36,"0,006","0,002","1,004","0,003","0,002","1,003","0,000","0,003","0,950","0,001","-0,003","0,958","-0,008","0,001","1,057","0,003","-0,007","1,025","-0,001","0,005","1,041"
37,"0,005","-0,007","1,008","-0,001","-0,002","1,000","-0,002","0,000","0,952","0,000","0,003","0,965","-0,004","0,001","1,057","0,000","-0,005","1,027","0,001","0,002","1,039"
38,"-0,001","-0,002","1,004","0,000","-0,002","1,002","0,006","0,004","0,950","-0,004","0,001","0,962","0,000","0,006","1,051","-0,005","-0,006","1,024","0,000","-0,002","1,031"
39,"0,000","-0,005","1,003","0,003","0,001","1,003","0,000","-0,002","0,945","0,004","0,009","0,961","0,003","0,006","1,054","0,006","-0,007","1,025","-0,001","0,007","1,034"
40,"0,002","-0,002","1,004","0,004","-0,001","1,003","-0,001","0,004","0,951","0,006","0,005","0,960","0,006","0,008","1,050","0,005","-0,002","1,020","0,006","0,001","1,035"
41,"-0,005","-0,011","1,003","0,002","0,002","1,002","0,002","-0,003","0,949","-0,001","0,001","0,959","0,012","-0,002","1,052","0,001","-0,013","1,024","0,003","-0,001","1,028"
42,"-0,005","-0,011","1,006","0,005","-0,005","1,001","0,003","0,001","0,947","0,001","0,006","0,960","0,021","-0,008","1,059","0,008","-0,018","1,024","0,000","0,002","1,035"
43,"-0,005","-0,008","1,004","0,004","0,003","1,002","-0,001","-0,005","0,945","-0,001","0,004","0,956","0,008","-0,020","1,059","0,003","-0,011","1,028","-0,005","0,002","1,042"
44,"0,000","-0,002","1,006","-0,004","0,005","1,002","0,002","0,004","0,947","0,001","-0,001","0,954","0,008","-0,016","1,058","0,007","-0,010","1,018","0,000","-0,005","1,037"
45,"0,003","-0,010","1,002","-0,003","-0,001","1,001","0,006","0,002","0,949","-0,002","0,008","0,965","0,003","-0,011","1,064","0,003","-0,009","1,021","0,008","-0,002","1,042"
46,"-0,004","-0,007","1,009","-0,009","0,001","1,004","0,004","0,000","0,948","-0,002","-0,005","0,963","0,001","-0,011","1,065","-0,007","-0,012","1,028","-0,003","0,004","1,041"
47,"0,000","-0,010","1,003","-0,004","-0,002","1,002","-0,001","0,005","0,943","0,001","0,007","0,959","-0,006","-0,005","1,054","0,000","-0,014","1,028","0,003","-0,003","1,035"
48,"-0,006","-0,005","1,004","0,000","0,002","1,007","0,002","-0,001","0,947","0,004","0,005","0,964","0,001","-0,004","1,056","-0,005","-0,011","1,025","-0,007","-0,009","1,042"
49,"-0,002","-0,005","1,006","-0,004","-0,002","1,009","0,004","0,001","0,946","0,001","0,001","0,959","0,001","-0,002","1,057","0,002","-0,008","1,023","-0,005","-0,011","1,040"
50,"-0,001","-0,009","1,005","-0,003","-0,006","1,002","-0,005","-0,001","0,944","0,001","0,004","0,956","0,000","-0,004","1,057","0,000","-0,011","1,028","-0,003","-0,001","1,042"
51,"-0,003","-0,004","1,005","-0,004","0,001","1,001","0,003","0,003","0,950","0,002","0,005","0,960","-0,002","-0,014","1,058","0,003","-0,010","1,027","0,001","-0,006","1,041"
52,"-0,002","-0,008","1,008","0,000","-0,008","1,001","0,004","0,001","0,948","-0,007","-0,001","0,964","0,000","-0,025","1,060","0,006","-0,007","1,021","-0,002","-0,010","1,040"
53,"0,002","-0,007","1,005","0,003","-0,002","0,998","0,005","0,001","0,949","-0,006","-0,001","0,957","-0,002","-0,021","1,055","0,006","-0,009","1,026","-0,001","-0,007","1,041"
54,"-0,003","-0,008","1,004","0,005","-0,003","1,004","0,002","-0,003","0,943","0,002","-0,001","0,958","0,004","-0,014","1,055","0,002","-0,003","1,024","-0,001","-0,004","1,037"
55,"-0,003","-0,014","1,004","0,003","-0,001","1,001","0,000","0,006","0,951","0,003","-0,002","0,961","0,005","-0,010","1,061","0,003","-0,004","1,027","-0,001","-0,010","1,039"
56,"-0,004","-0,008","1,003","0,004","-0,002","0,999","0,004","0,003","0,951","0,002","0,005","0,960","0,002","-0,008","1,057","-0,006","-0,014","1,026","0,001","-0,005","1,042"
57,"-0,005","-0,010","1,005","0,001","0,000","0,999","0,003","0,003","0,952","0,000","0,003","0,958","0,002","-0,009","1,057","-0,002","-0,016","1,025","0,002","-0,005","1,038"
58,"-0,001","-0,010","1,006","-0,001","0,001","1,003","-0,003","0,004","0,953","0,002","0,002","0,963","0,001","-0,006","1,054","0,003","-0,014","1,028","-0,005","-0,008","1,041"
59,"0,000","-0,004","1,004","-0,003","0,001","0,999","0,000","-0,002","0,946","0,001","0,002","0,960","-0,002","-0,012","1,061","-0,003","-0,017","1,032","-0,003","-0,004","1,036"
60,"0,000","-0,007","1,000","-0,002","-0,003","1,005","0,000","0,001","0,949","-0,003","0,003","0,960","-0,002","-0,008","1,057","-0,007","-0,006","1,022","-0,004","-0,008","1,042"
61,"0,001","-0,007","1,002","-0,001","0,001","1,001","0,004","-0,003","0,942","0,002","0,003","0,958","0,004","-0,005","1,049","-0,001","-0,011","1,024","-0,002","-0,003","1,040"
62,"-0,005","-0,016","1,002","-0,002","-0,008","1,006","0,001","0,001","0,953","-0,003","0,005","0,957","0,009","-0,014","1,056","0,000","-0,007","1,023","0,003","-0,011","1,041"
63,"-0,004","-0,003","0,999","-0,003","-0,006","1,006","0,005","0,001","0,945","0,000","0,000","0,964","0,006","-0,014","1,058","-0,002","-0,002","1,023","0,000","-0,010","1,040"
64,"0,000","-0,009","1,001","0,000","-0,006","1,006","0,002","0,002","0,954","0,006","0,005","0,963","0,000","-0,014","1,063","0,004","-0,011","1,027","-0,003","-0,007","1,039"
65,"-0,001","-0,011","1,009","0,001","-0,003","1,003","-0,001","0,002","0,949","0,003","0,004","0,961","0,000","-0,009","1,059","0,006","-0,009","1,026","0,006","-0,007","1,041"
66,"-0,003","-0,004","1,004","0,001","-0,008","0,999","0,002","0,003","0,946","0,000","-0,005","0,957","-0,002","-0,003","1,059","0,010","-0,015","1,026","0,000","-0,010","1,042"
67,"-0,002","-0,007","1,006","0,000","-0,007","1,005","0,003","0,002","0,952","-0,001","0,006","0,959","-0,009","-0,007","1,059","-0,002","-0,020","1,028","-0,001","-0,008","1,044"
68,"0,003","-0,011","1,007","0,001","-0,008","1,002","0,005","0,004","0,950","-0,001","0,005","0,961","-0,003","-0,008","1,059","-0,002","-0,019","1,032","-0,002","-0,004","1,038"
69,"-0,009","-0,008","1,006","0,001","-0,005","1,002","0,002","0,003","0,947","0,002","-0,001","0,959","0,001","-0,010","1,058","-0,004","-0,012","1,030","-0,002","-0,004","1,037"
70,"-0,005","-0,011","1,001","0,000","-0,008","1,003","0,006","0,001","0,946","0,004","0,002","0,961","0,003","-0,007","1,054","-0,008","-0,012","1,025","0,001","-0,008","1,039"
71,"-0,008","-0,016","1,005","-0,004","-0,002","1,004","-0,002","-0,002","0,950","-0,002","0,000","0,961","0,002","-0,010","1,056","-0,006","-0,019","1,024","0,001","-0,009","1,039"
72,"-0,005","-0,004","1,006","-0,005","-0,005","1,005","0,002","-0,002","0,946","0,000","0,001","0,961","0,005","-0,015","1,058","0,001","-0,024","1,029","-0,003","-0,007","1,042"
73,"-0,001","-0,009","1,001","-0,003","-0,004","1,002","0,000","0,004","0,952","-0,002","-0,001","0,959","0,001","-0,019","1,060","0,004","-0,020","1,024","-0,002","-0,014","1,037"
74,"-0,001","-0,003","1,004","-0,006","-0,005","1,002","0,000","0,000","0,947","0,001","0,003","0,959","-0,006","-0,014","1,057","0,005","-0,017","1,024","0,000","-0,008","1,041"
75,"-0,001","-0,010","1,007","-0,006","-0,005","1,004","0,002","-0,001","0,948","0,000","0,001","0,955","-0,004","-0,014","1,062","-0,006","-0,011","1,031","0,003","-0,010","1,041"
76,"0,001","-0,002","1,003","-0,005","-0,003","1,003","0,003","0,002","0,948","-0,001","0,006","0,961","0,011","-0,008","1,055","-0,004","-0,004","1,028","0,000","-0,006","1,039"
77,"-0,007","-0,011","1,008","-0,005","-0,009","0,995","0,003","-0,001","0,946","-0,004","0,003","0,964","0,006","-0,019","1,064","-0,005","-0,010","1,026","-0,001","-0,006","1,041"
78,"0,003","-0,008","1,004","-0,005","-0,011","1,002","0,001","-0,002","0,946","-0,001","-0,001","0,959","0,000","-0,015","1,057","-0,004","-0,009","1,024","-0,001","-0,002","1,034"
79,"-0,006","-0,007","1,002","0,004","-0,003","0,998","0,003","-0,002","0,945","0,000","0,005","0,964","-0,005","-0,011","1,053","-0,004","-0,014","1,024","0,004","-0,003","1,036"
80,"0,004","-0,012","1,002","0,005","-0,006","1,004","0,001","0,004","0,950","-0,002","0,003","0,958","0,000","-0,008","1,058","0,000","-0,018","1,026","0,002","-0,011","1,041"
81,"0,001","-0,005","1,003","0,003","-0,008","1,002","-0,001","-0,001","0,949","-0,003","0,000","0,960","0,003","-0,009","1,063","0,001","-0,017","1,022","-0,006","-0,005","1,039"
82,"-0,007","-0,005","1,003","0,001","-0,007","1,008","-0,001","0,003","0,950","0,003","0,004","0,958","0,003","-0,010","1,061","0,000","-0,013","1,028","-0,007","-0,011","1,043"
83,"0,000","-0,008","1,005","0,002","-0,005","1,006","0,002","0,001","0,946","-0,002","0,001","0,958","-0,002","-0,012","1,059","0,000","-0,014","1,028","-0,002","-0,006","1,040"
84,"-0,003","-0,005","1,005","0,001","-0,004","1,002","0,004","0,004","0,946","-0,005","0,003","0,962","-0,007","-0,008","1,059","0,001","-0,006","1,029","0,002","-0,006","1,042"
85,"-0,007","-0,004","1,003","0,001","0,000","1,006","0,006","0,004","0,952","0,000","0,003","0,958","-0,011","-0,016","1,058","0,000","-0,006","1,026","-0,003","-0,011","1,046"
86,"-0,001","-0,010","1,005","0,002","-0,003","1,005","-0,003","-0,001","0,948","0,000","0,010","0,959","-0,004","-0,014","1,057","0,001","-0,009","1,021","0,001","-0,010","1,042"
87,"0,002","-0,006","1,000","0,000","-0,009","1,006","0,001","0,003","0,950","0,000","-0,002","0,959","0,001","-0,020","1,056","-0,001","-0,016","1,021","-0,001","-0,006","1,036"
88,"-0,002","-0,003","0,999","-0,002","-0,005","1,001","0,000","-0,001","0,945","-0,003","0,009","0,971","0,002","-0,010","1,051","0,002","-0,013","1,023","-0,003","-0,005","1,038"
89,"-0,007","-0,009","1,004","0,001","0,000","1,003","-0,001","0,001","0,949","-0,001","0,005","0,961","0,000","-0,011","1,057","-0,001","-0,009","1,023","0,002","-0,008","1,037"
90,"-0,003","-0,010","1,002","-0,002","-0,002","0,999","0,001","0,005","0,948","0,004","0,005","0,961","0,001","-0,005","1,057","-0,008","-0,014","1,030","-0,001","-0,006","1,035"
91,"-0,001","-0,012","1,000","0,002","-0,005","0,999","-0,003","-0,005","0,942","-0,002","0,001","0,965","0,006","-0,016","1,064","-0,001","-0,009","1,027","-0,003","-0,006","1,040"
92,"-0,006","-0,008","1,005","0,005","-0,011","1,001","0,003","0,001","0,948","0,003","0,000","0,957","0,006","-0,012","1,055","-0,002","-0,013","1,027","-0,001","-0,006","1,042"
93,"-0,004","-0,010","1,001","0,005","-0,009","1,004","0,005","0,005","0,947","-0,004","0,005","0,961","0,000","-0,007","1,058","-0,005","-0,008","1,025","0,001","-0,009","1,039"
94,"-0,003","-0,005","1,002","0,005","-0,004","1,003","0,000","0,006","0,948","-0,001","0,003","0,958","0,001","-0,006","1,057","0,001","-0,011","1,025","-0,002","-0,003","1,034"
95,"-0,001","-0,006","1,008","0,002","-0,005","1,006","0,001","0,002","0,953","-0,002","0,003","0,963","-0,011","-0,009","1,057","0,006","-0,007","1,020","0,000","-0,006","1,041"
96,"0,003","-0,003","1,006","0,003","-0,007","1,005","0,006","-0,002","0,951","0,000","-0,001","0,960","-0,004","-0,002","1,058","0,005","-0,012","1,028","0,000","-0,006","1,042"
97,"-0,001","-0,009","1,003","-0,001","-0,004","1,004","0,002","-0,001","0,948","-0,002","0,002","0,959","-0,004","-0,004","1,056","0,006","-0,005","1,024","0,002","-0,001","1,041"
98,"-0,006","-0,014","0,999","-0,003","-0,006","1,003","0,000","0,002","0,947","-0,004","0,009","0,964","-0,006","-0,005","1,053","0,002","-0,007","1,026","-0,003","-0,004","1,037"
99,"-0,006","-0,008","1,006","-0,005","0,002","0,999","0,002","0,003","0,947","0,001","0,001","0,961","-0,001","-0,012","1,056","-0,001","-0,002","1,029","-0,008","-0,012","1,040"
100,"-0,005","-0,007","1,009","-0,005","0,005","0,996","0,002","0,000","0,948","0,002","0,001","0,959","0,000","-0,018","1,057","-0,003","-0,013","1,028","0,001","-0,010","1,038"
101,"-0,004","-0,014","1,005","-0,008","-0,005","0,997","0,003","-0,004","0,948","0,001","0,000","0,961","0,004","-0,014","1,056","-0,008","-0,008","1,032","0,003","-0,004","1,041"
102,"-0,003","-0,008","0,999","-0,001","-0,009","1,000","-0,001","0,003","0,951","0,001","-0,002","0,952","0,007","-0,013","1,057","-0,005","-0,002","1,029","0,005","-0,010","1,037"
103,"-0,007","-0,008","1,006","0,003","0,001","1,002","0,000","-0,004","0,948","-0,003","0,004","0,958","0,004","-0,011","1,058","0,002","-0,009","1,021","-0,001","-0,012","1,039"
104,"-0,001","-0,007","1,007","0,006","0,000","1,003","0,007","0,003","0,950","0,002","-0,001","0,961","-0,002","-0,001","1,054","-0,003","-0,008","1,026","0,000","-0,007","1,037"
105,"-0,002","-0,005","1,003","0,003","-0,006","1,006","0,000","-0,002","0,947","0,002","0,004","0,955","-0,001","0,000","1,060","-0,002","-0,011","1,024","0,001","-0,009","1,045"
106,"-0,002","-0,001","1,000","0,002","-0,009","1,003","0,001","0,001","0,953","-0,003","0,000","0,959","-0,004","0,009","1,053","0,002","-0,010","1,027","-0,005","-0,005","1,035"
107,"-0,003","-0,010","1,007","0,005","-0,005","1,002","0,003","-0,002","0,950","-0,005","0,007","0,963","0,005","-0,009","1,055","0,006","-0,009","1,031","-0,001","-0,007","1,039"
108,"-0,002","-0,004","1,002","0,005","0,000","1,003","0,005","0,005","0,954","-0,002","0,010","0,961","0,004","-0,010","1,056","-0,002","-0,008","1,025","-0,006","-0,009","1,044"
109,"0,000","-0,013","1,004","0,000","-0,003","0,999","-0,002","-0,005","0,945","-0,002","0,000","0,961","-0,004","-0,011","1,059","-0,007","0,004","1,026","-0,002","-0,008","1,039"
110,"-0,005","-0,003","1,002","0,002","-0,003","0,999","0,000","0,001","0,948","0,000","0,003","0,960","0,003","-0,018","1,056","-0,007","-0,006","1,026","-0,004","-0,006","1,039"
111,"-0,003","-0,004","1,005","-0,004","0,004","1,002","0,003","0,000","0,948","0,003","0,003","0,958","0,003","-0,018","1,054","-0,007","-0,006","1,022","0,007","-0,004","1,040"
112,"-0,001","-0,008","1,002","-0,005","0,005","1,003","0,004","0,002","0,947","0,003","0,000","0,959","-0,001","-0,018","1,066","-0,006","-0,008","1,022","-0,003","-0,007","1,040"
113,"-0,003","-0,004","1,004","-0,004","0,001","1,001","-0,004","-0,003","0,948","0,000","0,005","0,959","-0,002","-0,010","1,061","0,001","-0,006","1,022","-0,003","-0,010","1,041"
114,"-0,009","0,002","1,002","0,003","0,000","1,008","0,005","-0,002","0,946","-0,003","0,002","0,955","-0,006","-0,004","1,055","0,001","-0,007","1,027","-0,004","-0,006","1,043"
115,"-0,005","-0,005","1,006","0,003","0,003","1,002","0,003","0,000","0,949","0,001","0,001","0,959","0,002","-0,015","1,058","0,002","-0,012","1,027","-0,004","-0,010","1,039"
116,"-0,006","-0,006","1,002","-0,002","-0,002","1,001","0,000","-0,002","0,949","0,002","0,004","0,955","-0,002","-0,002","1,055","-0,004","-0,003","1,029","-0,002","0,002","1,039"
117,"-0,002","-0,005","1,005","0,003","-0,007","1,001","0,001","0,003","0,945","0,001","0,001","0,961","-0,005","-0,008","1,058","0,000","0,000","1,028","-0,002","-0,002","1,039"
118,"-0,002","-0,006","1,004","0,003","0,000","1,003","0,001","-0,001","0,947","0,005","0,000","0,959","-0,001","-0,010","1,060","-0,008","-0,005","1,025","0,001","-0,001","1,042"
119,"-0,005","-0,014","1,008","0,008","-0,007","1,004","0,000","0,003","0,948","0,001","0,006","0,959","0,002","-0,004","1,060","-0,006","-0,007","1,027","0,003","-0,002","1,041"
120,"-0,006","-0,004","1,002","0,000","0,000","1,001","0,004","-0,003","0,948","-0,002","0,004","0,957","0,000","-0,005","1,061","-0,002","-0,003","1,024","0,000","-0,003","1,036"
121,"0,001","-0,007","1,002","0,005","-0,001","1,001","0,000","-0,001","0,950","0,004","0,004","0,964","0,004","-0,004","1,059","-0,001","-0,014","1,028","0,000","-0,002","1,038"
122,"0,001","-0,007","1,006","0,001","-0,001","1,006","0,001","0,005","0,948","0,001","-0,001","0,958","0,006","-0,015","1,056","0,006","-0,014","1,025","0,001","-0,003","1,037"
123,"0,000","-0,005","1,003","0,001","-0,003","0,998","0,007","0,001","0,950","0,001","-0,002","0,959","0,006","-0,010","1,057","0,013","-0,007","1,022","0,002","-0,004","1,038"
124,"0,001","-0,005","1,001","0,001","-0,001","1,004","-0,001","0,001","0,941","-0,001","0,001","0,962","0,005","-0,010","1,060","0,003","-0,004","1,024","0,003","-0,004","1,039"
125,"-0,006","-0,008","1,005","0,001","0,002","1,006","0,004","0,001","0,949","0,001","0,003","0,956","0,004","-0,008","1,056","0,005","0,000","1,026","-0,002","-0,010","1,039"
126,"0,003","-0,007","1,002","0,001","0,003","1,006","0,004","0,005","0,953","0,000","0,004","0,956","-0,001","-0,010","1,053","-0,001","-0,005","1,027","-0,004","-0,005","1,037"
127,"-0,001","-0,006","1,008","0,003","0,002","1,009","-0,002","0,001","0,946","-0,002","0,003","0,959","0,002","-0,012","1,058","0,000","-0,003","1,025","0,002","-0,005","1,039"
128,"-0,003","-0,006","1,007","0,001","0,000","1,004","-0,002","0,001","0,947","0,004","0,004","0,955","0,006","-0,007","1,054","0,001","-0,006","1,024","0,004","-0,006","1,039"
129,"-0,004","-0,007","1,004","0,004","0,003","1,005","0,004","0,005","0,953","0,000","0,005","0,960","0,001","-0,012","1,060","0,001","-0,007","1,028","-0,001","-0,006","1,044"
130,"-0,001","-0,002","1,004","0,001","0,002","1,006","0,003","0,001","0,947","0,000","0,002","0,962","0,000","-0,008","1,055","-0,003","-0,011","1,025","0,001","-0,006","1,040"
131,"0,002","-0,007","1,007","0,002","0,000","1,001","0,002","0,000","0,940","0,005","0,000","0,960","0,004","-0,007","1,059","0,001","-0,009","1,029","0,005","-0,009","1,038"
132,"0,002","-0,008","1,006","0,004","0,000","1,002","-0,001","0,000","0,943","-0,001","0,001","0,955","0,013","-0,005","1,056","0,002","-0,004","1,027","0,002","-0,004","1,043"
133,"-0,002","-0,003","1,005","0,003","0,000","1,001","0,003","0,005","0,946","0,002","-0,001","0,961","0,007","-0,020","1,058","0,003","-0,004","1,028","0,005","-0,005","1,039"
134,"-0,004","-0,004","1,007","0,000","0,002","1,000","0,004","0,000","0,947","0,000","-0,001","0,955","0,002","-0,021","1,056","0,006","-0,004","1,024","0,000","-0,007","1,044"
135,"-0,002","-0,010","1,006","0,001","-0,001","1,000","0,002","0,004","0,947","0,000","-0,001","0,957","0,001","-0,011","1,057","0,001","-0,010","1,024","0,000","-0,009","1,038"
136,"0,002","-0,004","1,004","0,000","0,000","1,002","0,002","0,001","0,949","-0,002","0,007","0,959","0,002","0,000","1,059","0,002","-0,007","1,026","0,002","-0,005","1,037"
137,"0,005","0,004","1,002","-0,001","0,004","1,003","-0,001","0,005","0,952","0,001","0,003","0,965","0,009","0,005","1,053","0,011","-0,011","1,029","0,001","-0,003","1,037"
138,"-0,006","-0,007","1,002","0,003","0,003","1,001","0,002","0,000","0,947","0,002","0,005","0,963","0,009","0,007","1,054","0,007","-0,010","1,031","0,002","-0,002","1,044"
