Index,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z
10,"-0,005","-0,001","1,003","-0,005","-0,005","1,002","0,001","-0,002","0,949","-0,002","-0,006","0,958","0,005","-0,003","1,059","0,003","-0,003","1,020","0,000","-0,001","1,026"
11,"-0,005","0,000","1,002","-0,001","0,002","1,005","-0,002","-0,004","0,948","-0,001","0,001","0,963","-0,005","-0,008","1,059","0,000","-0,012","1,022","0,001","-0,006","1,030"
12,"0,005","0,002","1,004","-0,006","-0,001","1,009","-0,005","-0,007","0,941","-0,003","-0,002","0,960","-0,011","-0,002","1,053","0,003","-0,016","1,019","-0,003","-0,003","1,031"
13,"0,002","-0,004","1,002","-0,001","0,002","1,009","0,000","0,000","0,947","-0,001","-0,001","0,958","-0,001","-0,004","1,055","-0,001","0,000","1,016","-0,003","0,000","1,030"
14,"0,002","0,000","1,006","-0,002","0,000","1,010","0,002","-0,005","0,946","0,002","-0,009","0,957","0,001","0,009","1,049","-0,003","-0,001","1,017","-0,003","-0,010","1,029"
15,"-0,005","-0,003","1,005","-0,004","0,007","1,013","0,001","-0,009","0,945","-0,004","-0,003","0,959","0,002","0,006","1,058","-0,002","-0,003","1,022","0,001","-0,003","1,033"
16,"-0,004","0,004","1,002","-0,005","0,002","1,009","-0,002","0,000","0,944","-0,004","0,000","0,957","0,006","-0,002","1,056","0,000","0,002","1,014","0,003","0,004","1,028"
17,"-0,004","0,000","1,000","-0,006","0,009","1,012","0,001","-0,002","0,943","0,006","0,002","0,961","0,007","-0,003","1,058","0,002","-0,001","1,019","-0,002","0,004","1,029"
18,"-0,001","-0,001","1,004","-0,006","0,001","1,005","-0,003","0,002","0,947","0,002","-0,001","0,962","0,006","0,008","1,058","0,004","-0,002","1,024","0,002","0,005","1,029"
19,"0,001","-0,001","1,004","-0,005","0,002","1,007","-0,001","-0,006","0,947","0,000","-0,002","0,962","-0,001","0,007","1,053","0,001","-0,013","1,023","-0,003","0,000","1,029"
20,"0,003","-0,005","1,002","-0,003","-0,001","1,004","0,002","0,003","0,950","-0,001","-0,004","0,962","0,001","0,005","1,052","-0,004","-0,003","1,014","0,000","0,003","1,030"
21,"-0,002","-0,004","1,003","-0,002","0,003","1,002","0,000","-0,001","0,948","0,002","0,001","0,960","0,004","0,004","1,058","0,001","0,001","1,016","0,002","-0,004","1,029"
22,"0,001","0,004","1,001","-0,002","0,007","1,001","0,002","-0,001","0,949","-0,002","-0,005","0,960","0,002","0,003","1,054","-0,004","0,002","1,015","0,003","-0,003","1,033"
23,"-0,005","-0,001","1,002","-0,002","0,000","1,004","-0,003","0,001","0,948","-0,003","0,004","0,959","-0,002","0,003","1,053","-0,007","0,008","1,019","0,001","-0,001","1,028"
24,"-0,005","-0,002","1,004","-0,004","0,002","1,005","0,000","-0,002","0,942","-0,003","-0,002","0,958","-0,001","-0,003","1,056","-0,003","0,001","1,011","-0,003","-0,001","1,029"
25,"0,002","0,004","1,003","-0,009","0,003","1,007","-0,001","-0,007","0,942","-0,001","-0,003","0,963","-0,001","0,002","1,049","0,002","0,000","1,016","-0,005","0,002","1,025"
26,"0,004","0,000","0,999","-0,001","0,003","1,013","0,003","0,001","0,947","-0,002","-0,003","0,957","0,001","0,008","1,056","0,006","-0,006","1,030","-0,005","-0,004","1,028"
27,"0,003","0,004","1,000","-0,004","0,003","1,009","0,001","-0,003","0,946","-0,004","-0,001","0,959","0,005","0,000","1,056","0,003","-0,009","1,020","-0,002","0,000","1,030"
28,"-0,001","0,006","1,001","-0,003","-0,001","1,010","0,002","-0,001","0,943","0,002","-0,006","0,955","0,004","0,004","1,057","0,001","0,006","1,019","0,002","0,002","1,025"
29,"-0,002","0,000","1,003","0,000","0,001","1,001","-0,003","0,003","0,949","0,001","0,003","0,956","0,001","0,005","1,059","-0,003","0,004","1,021","0,001","-0,002","1,030"
30,"0,002","0,006","1,006","0,002","0,000","1,000","-0,004","0,000","0,947","-0,001","0,000","0,963","-0,002","0,002","1,057","-0,006","0,007","1,019","0,002","0,002","1,031"
31,"-0,003","0,000","1,001","0,001","0,000","1,004","-0,001","-0,002","0,947","0,001","0,002","0,964","-0,001","0,003","1,054","-0,006","0,003","1,019","0,004","0,002","1,029"
32,"0,004","-0,006","1,003","-0,003","-0,001","1,005","0,001","-0,002","0,950","0,000","-0,001","0,957","0,000","0,003","1,055","0,001","0,001","1,019","0,001","-0,001","1,029"
33,"0,002","0,001","1,003","0,002","0,002","1,005","0,003","-0,001","0,949","-0,003","-0,001","0,959","0,004","-0,004","1,058","-0,002","-0,001","1,023","-0,004","-0,001","1,030"
34,"-0,001","0,000","1,003","-0,003","-0,008","1,006","-0,001","-0,002","0,948","0,003","-0,001","0,962","0,005","-0,009","1,062","0,002","-0,016","1,026","0,000","-0,005","1,034"
35,"0,001","0,001","1,006","0,000","0,002","1,011","0,000","-0,002","0,945","-0,005","-0,002","0,959","0,007","-0,009","1,052","0,003","-0,009","1,023","0,000","0,001","1,032"
36,"-0,001","-0,002","1,005","-0,001","0,001","1,011","-0,001","0,001","0,951","0,000","-0,001","0,962","0,005","-0,009","1,053","-0,005","0,002","1,017","0,001","-0,002","1,028"
37,"0,002","0,003","1,005","0,000","0,006","1,009","0,001","-0,002","0,949","-0,002","0,002","0,962","0,001","-0,003","1,056","-0,003","-0,001","1,019","0,000","-0,003","1,029"
38,"0,005","-0,005","1,003","0,001","0,000","1,008","-0,004","0,001","0,951","0,000","0,005","0,961","-0,003","-0,007","1,061","0,001","0,003","1,018","-0,001","0,003","1,031"
39,"0,000","0,002","1,004","-0,002","-0,010","1,007","0,002","0,002","0,949","0,001","0,000","0,958","-0,006","0,001","1,059","0,006","-0,006","1,023","-0,001","0,002","1,032"
40,"-0,001","-0,002","1,001","0,000","-0,001","1,004","0,001","0,001","0,945","-0,003","-0,002","0,956","-0,001","0,000","1,051","0,004","0,000","1,013","-0,003","-0,002","1,030"
41,"0,002","0,002","1,001","0,000","-0,010","1,008","0,000","0,002","0,945","-0,001","-0,004","0,964","0,002","-0,005","1,058","0,001","-0,002","1,020","0,002","-0,006","1,030"
42,"-0,002","0,002","1,005","-0,004","-0,004","1,007","0,000","-0,004","0,945","0,001","-0,007","0,959","0,007","0,010","1,055","0,002","-0,003","1,014","0,002","0,001","1,028"
43,"0,001","0,005","1,001","-0,001","-0,002","1,008","0,001","0,003","0,943","0,003","-0,004","0,955","0,002","-0,001","1,059","0,002","-0,010","1,021","0,002","0,000","1,030"
44,"-0,002","0,006","1,004","-0,003","0,000","1,007","-0,005","-0,003","0,942","0,001","-0,007","0,959","0,003","0,002","1,057","-0,002","-0,005","1,018","0,001","-0,001","1,029"
45,"0,003","-0,001","0,998","-0,002","0,002","0,999","-0,001","-0,006","0,950","-0,001","0,001","0,964","0,009","0,004","1,051","-0,003","-0,003","1,016","0,001","0,003","1,030"
46,"0,005","0,000","1,002","0,000","0,006","1,004","0,000","-0,006","0,948","-0,002","0,002","0,961","0,002","0,003","1,057","0,000","0,006","1,020","0,002","-0,004","1,028"
47,"0,003","0,000","1,005","-0,004","0,001","1,003","-0,001","-0,005","0,944","-0,001","0,000","0,963","-0,007","0,002","1,057","-0,001","0,003","1,018","0,003","-0,003","1,032"
48,"0,000","-0,001","1,001","-0,003","0,000","1,012","0,001","-0,001","0,952","0,000","-0,001","0,958","-0,006","-0,001","1,056","0,002","-0,004","1,018","-0,001","0,001","1,029"
49,"0,004","0,004","1,003","-0,002","0,001","1,006","0,002","-0,002","0,947","-0,005","0,003","0,956","-0,006","-0,003","1,058","0,002","-0,001","1,017","0,000","0,002","1,034"
50,"0,004","0,003","1,003","-0,001","-0,003","1,008","-0,002","-0,002","0,949","0,001","-0,003","0,964","-0,003","-0,005","1,055","0,000","-0,001","1,018","-0,002","-0,002","1,027"
51,"0,007","0,002","1,000","0,000","0,000","1,008","0,003","0,000","0,948","-0,001","-0,003","0,956","0,003","-0,002","1,057","0,001","-0,008","1,022","-0,001","-0,003","1,032"
52,"0,002","0,011","1,006","-0,005","0,002","1,006","0,004","0,004","0,950","-0,002","-0,003","0,959","0,004","0,002","1,053","0,003","-0,003","1,017","0,002","0,001","1,027"
53,"0,006","0,005","1,006","0,001","0,007","1,004","0,001","-0,001","0,945","-0,001","-0,004","0,959","0,013","0,000","1,047","0,006","-0,006","1,019","0,002","-0,007","1,033"
54,"-0,002","-0,004","1,004","-0,002","0,005","1,009","0,000","-0,003","0,945","0,002","-0,002","0,957","0,007","0,003","1,052","-0,004","-0,004","1,017","0,004","-0,003","1,031"
55,"-0,003","-0,005","1,004","0,000","0,009","1,007","0,005","-0,003","0,949","0,004","-0,002","0,960","-0,002","0,005","1,053","-0,001","-0,001","1,021","-0,003","0,001","1,032"
56,"0,001","0,002","1,005","0,002","0,003","1,006","0,004","-0,004","0,950","-0,004","0,003","0,958","0,008","0,002","1,055","0,000","0,005","1,019","0,001","-0,002","1,029"
57,"0,004","0,000","1,004","0,005","-0,002","1,006","0,001","0,002","0,948","-0,001","-0,002","0,957","0,003","-0,002","1,058","0,006","-0,003","1,019","0,003","0,003","1,032"
58,"0,007","0,006","1,000","0,003","0,005","1,009","0,000","0,003","0,946","-0,003","-0,005","0,959","0,000","-0,010","1,061","0,008","-0,004","1,025","0,006","-0,001","1,030"
59,"0,005","0,007","1,002","0,006","0,001","1,010","-0,004","0,002","0,951","-0,003","0,007","0,964","0,004","0,002","1,055","0,009","-0,002","1,020","-0,001","0,007","1,028"
60,"0,002","-0,003","1,009","0,000","0,002","1,009","0,001","0,000","0,946","0,001","-0,001","0,957","0,007","0,010","1,049","0,008","-0,007","1,018","0,003","-0,002","1,033"
61,"0,007","0,003","1,002","0,001","-0,004","1,006","0,001","0,000","0,948","-0,003","-0,004","0,960","0,009","-0,003","1,050","0,008","-0,011","1,019","0,002","-0,003","1,031"
62,"0,006","0,001","1,006","0,001","0,002","1,009","0,002","0,001","0,942","-0,001","0,002","0,960","0,011","0,000","1,058","0,007","0,002","1,016","0,006","0,003","1,027"
63,"0,006","-0,008","1,003","0,002","0,006","1,003","0,001","0,000","0,946","0,000","0,001","0,961","0,008","0,001","1,052","0,001","0,006","1,018","0,001","-0,002","1,031"
64,"0,003","-0,005","1,005","0,001","0,000","1,002","0,003","-0,005","0,948","-0,003","-0,002","0,960","0,006","0,004","1,055","0,004","0,002","1,017","0,006","0,003","1,026"
65,"0,002","0,007","1,006","0,001","0,001","1,004","0,001","0,002","0,946","0,002","-0,004","0,963","0,000","0,002","1,057","0,007","0,002","1,022","0,005","0,001","1,029"
66,"0,005","0,001","1,007","-0,003","0,003","1,009","0,002","-0,002","0,947","-0,001","-0,005","0,955","0,008","0,005","1,057","0,009","-0,005","1,020","0,002","0,003","1,030"
67,"0,002","-0,003","1,000","-0,003","-0,002","1,009","-0,001","-0,006","0,947","-0,002","-0,008","0,954","0,009","0,008","1,054","0,006","-0,016","1,022","0,003","0,002","1,028"
68,"0,005","-0,001","1,003","-0,003","0,002","1,011","0,002","0,003","0,952","-0,002","-0,001","0,961","0,011","0,007","1,054","0,009","-0,004","1,017","0,004","-0,003","1,028"
69,"0,002","-0,009","1,003","-0,002","0,002","1,009","-0,004","0,001","0,951","0,000","-0,001","0,963","0,006","0,001","1,051","-0,001","0,000","1,017","0,001","0,001","1,033"
70,"0,001","0,003","1,005","0,004","0,010","1,003","0,000","-0,003","0,947","-0,001","-0,002","0,962","0,001","-0,003","1,050","-0,001","0,006","1,017","0,002","0,000","1,030"
71,"-0,004","-0,006","1,005","0,003","0,009","1,006","-0,004","0,001","0,946","-0,002","0,002","0,964","0,007","-0,001","1,055","-0,001","0,000","1,022","-0,001","0,001","1,033"
72,"0,006","0,002","1,003","0,003","0,005","1,014","0,001","-0,002","0,946","-0,006","-0,002","0,958","0,001","-0,003","1,062","-0,001","-0,001","1,015","0,002","0,002","1,036"
73,"0,003","0,003","1,002","-0,001","0,002","1,010","0,001","-0,001","0,949","0,000","-0,004","0,963","-0,003","0,005","1,056","0,000","-0,003","1,017","-0,004","-0,001","1,030"
74,"0,002","0,006","1,002","-0,001","0,005","1,009","0,002","-0,004","0,949","-0,001","-0,004","0,955","0,002","-0,001","1,059","0,002","0,001","1,015","0,002","0,000","1,030"
75,"0,008","0,007","1,004","0,002","0,005","1,010","0,001","-0,003","0,942","0,000","-0,002","0,959","0,003","0,003","1,058","0,002","0,000","1,015","0,004","0,003","1,027"
76,"0,001","0,002","1,006","-0,002","0,005","1,007","0,002","-0,003","0,946","-0,005","-0,005","0,959","0,005","-0,002","1,059","-0,003","0,010","1,016","0,005","0,003","1,028"
77,"0,003","0,003","1,000","0,002","0,003","1,003","0,000","0,000","0,950","-0,003","-0,003","0,960","-0,005","-0,001","1,059","-0,003","0,004","1,018","0,001","0,000","1,031"
78,"-0,001","0,006","1,001","0,006","-0,003","1,002","-0,003","0,000","0,948","0,000","-0,005","0,958","-0,003","0,008","1,057","-0,001","0,004","1,019","0,000","-0,001","1,034"
79,"0,002","0,004","1,001","0,000","-0,002","1,001","0,002","0,002","0,950","-0,001","-0,006","0,959","0,007","0,007","1,055","-0,003","-0,002","1,019","0,001","0,002","1,028"
80,"0,003","0,001","1,002","0,000","0,003","1,002","0,002","-0,002","0,951","-0,005","-0,003","0,959","0,004","0,000","1,058","-0,002","0,011","1,013","0,002","0,002","1,034"
81,"0,002","0,000","1,004","0,002","0,005","1,007","-0,001","0,002","0,942","-0,002","-0,003","0,961","-0,002","0,002","1,053","0,001","0,001","1,018","0,003","-0,002","1,028"
82,"0,003","0,005","1,003","0,004","0,002","1,008","0,002","-0,003","0,953","0,000","0,002","0,963","0,005","-0,001","1,057","-0,001","0,000","1,018","0,000","0,003","1,031"
83,"0,004","-0,003","1,001","0,006","0,003","1,013","-0,002","-0,002","0,947","-0,002","-0,002","0,958","0,003","0,003","1,061","-0,002","-0,002","1,023","0,002","-0,001","1,029"
84,"0,003","0,006","1,005","0,004","0,008","1,012","0,001","0,001","0,947","-0,001","0,002","0,961","0,000","0,004","1,056","0,006","-0,007","1,019","0,003","-0,001","1,028"
85,"0,004","-0,003","1,003","-0,002","0,001","1,010","0,001","-0,003","0,947","0,002","0,001","0,960","-0,003","-0,001","1,056","0,008","-0,009","1,021","-0,001","-0,002","1,033"
86,"0,006","0,003","1,000","-0,001","0,007","1,003","0,003","-0,004","0,946","-0,003","-0,001","0,960","-0,001","0,007","1,052","0,004","0,000","1,022","0,003","-0,003","1,027"
87,"-0,001","0,001","1,001","0,001","0,004","1,005","0,004","-0,010","0,948","0,001","-0,001","0,963","0,010","0,008","1,052","0,007","0,004","1,021","0,005","-0,005","1,030"
88,"0,001","-0,001","1,001","-0,002","0,001","1,001","0,000","0,000","0,949","0,001","-0,004","0,965","0,012","0,001","1,056","0,001","0,007","1,017","0,007","0,003","1,025"
89,"0,007","-0,001","1,005","-0,003","-0,006","1,008","0,000","0,002","0,945","-0,002","0,001","0,960","0,012","0,001","1,060","-0,007","-0,006","1,023","0,008","0,004","1,030"
90,"0,003","-0,003","1,002","-0,002","-0,003","1,006","0,002","0,000","0,947","-0,001","0,000","0,961","0,006","-0,001","1,061","-0,004","-0,012","1,024","0,008","0,006","1,031"
91,"0,001","0,006","0,999","-0,004","0,006","1,003","0,002","-0,005","0,946","0,000","-0,001","0,967","0,004","0,005","1,052","0,001","-0,008","1,020","0,004","-0,003","1,027"
92,"0,004","0,007","1,002","-0,006","0,007","1,008","0,004","0,002","0,950","-0,003","-0,003","0,959","0,005","0,001","1,049","0,009","-0,005","1,024","0,003","0,000","1,027"
93,"0,004","0,001","1,003","-0,003","0,003","1,002","0,001","-0,006","0,947","-0,004","0,001","0,960","0,004","0,004","1,056","0,004","0,003","1,019","0,003","-0,002","1,031"
94,"0,003","-0,002","1,006","0,000","0,002","1,003","0,002","0,000","0,948","0,003","-0,005","0,954","0,004","0,007","1,056","0,008","0,006","1,014","0,009","0,006","1,032"
95,"0,008","-0,003","0,999","0,000","0,011","1,008","0,003","-0,004","0,947","-0,002","-0,004","0,960","0,005","-0,006","1,057","0,005","0,004","1,019","0,002","-0,001","1,031"
96,"0,005","-0,002","1,006","-0,001","-0,002","1,003","0,002","0,001","0,945","-0,001","0,003","0,964","0,005","-0,006","1,058","0,003","0,011","1,020","0,002","0,009","1,032"
97,"0,006","-0,001","1,004","0,000","0,003","1,007","0,001","0,001","0,949","-0,004","0,002","0,964","0,007","-0,006","1,052","-0,001","-0,004","1,019","0,008","-0,001","1,031"
98,"0,002","0,002","1,004","-0,005","0,004","1,009","0,004","0,000","0,948","-0,001","-0,002","0,960","0,005","0,002","1,056","-0,002","-0,008","1,019","0,003","-0,005","1,033"
99,"0,002","0,005","1,001","0,003","0,005","1,005","-0,001","-0,004","0,950","-0,003","-0,004","0,957","0,003","0,005","1,056","-0,002","-0,010","1,018","-0,003","-0,006","1,028"
100,"0,002","-0,004","1,002","0,000","0,007","1,009","0,001","0,003","0,947","-0,002","-0,006","0,952","0,000","0,005","1,053","0,007","-0,001","1,016","-0,001","-0,002","1,033"
101,"0,002","-0,002","1,004","0,002","0,008","1,010","-0,001","0,001","0,945","-0,004","0,005","0,963","-0,004","-0,003","1,057","0,003","-0,004","1,019","0,005","0,000","1,031"
102,"0,009","0,002","1,005","0,002","0,005","1,006","-0,003","-0,003","0,946","-0,002","0,000","0,958","0,003","0,000","1,060","0,005","0,012","1,018","0,002","0,001","1,029"
103,"0,004","0,002","0,998","0,004","0,006","1,003","0,005","0,000","0,946","0,001","0,000","0,959","0,008","0,004","1,055","0,002","0,004","1,023","0,004","-0,004","1,032"
104,"0,002","0,002","1,002","0,000","0,009","1,006","0,000","-0,005","0,947","0,002","0,001","0,959","0,008","-0,002","1,055","0,004","0,001","1,021","0,007","-0,001","1,030"
105,"0,006","-0,002","1,003","-0,001","0,004","1,007","-0,003","-0,001","0,951","-0,001","0,002","0,964","0,005","0,001","1,052","0,004","0,006","1,018","0,006","-0,005","1,031"
106,"0,008","0,001","1,003","0,000","0,003","1,004","0,004","0,002","0,942","-0,001","0,001","0,966","0,005","0,007","1,054","0,010","0,002","1,015","0,003","0,001","1,036"
107,"0,004","0,000","1,002","0,000","0,005","1,008","0,001","-0,004","0,948","-0,003","-0,001","0,961","0,004","0,007","1,051","0,011","0,001","1,020","0,001","-0,004","1,030"
108,"0,003","-0,004","1,002","-0,001","0,006","1,009","0,002","0,000","0,943","0,000","0,001","0,959","0,005","-0,003","1,059","0,002","0,001","1,026","0,005","-0,001","1,031"
109,"0,003","-0,008","1,000","-0,001","0,007","1,005","-0,001","0,001","0,948","0,002","0,002","0,962","0,004","0,001","1,062","-0,001","-0,004","1,016","0,005","0,002","1,029"
110,"0,002","0,001","0,999","0,001","0,005","1,006","0,000","0,001","0,946","-0,002","0,001","0,963","0,002","0,000","1,051","0,001","-0,002","1,021","0,008","-0,001","1,027"
111,"0,000","0,003","0,998","0,004","0,003","1,007","0,001","-0,002","0,943","0,003","-0,003","0,960","0,008","0,008","1,051","-0,001","0,003","1,017","0,008","0,002","1,032"
112,"0,003","0,000","1,004","0,001","0,004","1,009","-0,001","0,000","0,941","0,001","0,001","0,960","0,004","0,016","1,051","0,007","0,000","1,019","0,005","-0,005","1,036"
113,"0,004","0,003","1,003","0,002","0,001","1,008","0,005","0,002","0,949","-0,004","0,002","0,961","0,006","0,017","1,049","0,006","-0,004","1,027","0,005","0,001","1,027"
114,"0,006","-0,001","1,007","0,000","0,007","1,011","0,004","-0,005","0,947","0,000","-0,005","0,956","0,013","0,013","1,052","0,007","0,005","1,016","0,000","-0,001","1,028"
115,"0,007","-0,001","1,003","-0,004","0,007","1,011","0,006","-0,001","0,950","-0,002","0,001","0,966","0,015","-0,003","1,064","0,001","0,010","1,018","0,010","0,005","1,027"
116,"0,003","-0,001","1,006","-0,004","0,006","1,002","0,001","-0,001","0,951","0,004","-0,004","0,959","0,012","-0,005","1,059","0,005","0,004","1,015","0,005","0,002","1,027"
117,"0,003","-0,003","1,006","-0,004","0,009","1,005","-0,002","0,001","0,952","0,001","-0,007","0,960","0,002","-0,007","1,058","0,008","0,003","1,020","0,004","0,001","1,030"
118,"0,010","0,000","1,007","0,000","0,007","1,005","0,000","-0,001","0,949","0,000","-0,003","0,959","0,003","0,001","1,048","0,003","0,006","1,023","0,004","0,005","1,030"
119,"0,004","-0,005","1,003","0,000","0,008","1,003","0,001","0,005","0,948","0,000","-0,004","0,958","0,001","0,003","1,054","0,007","0,006","1,015","0,008","-0,001","1,033"
120,"0,005","0,001","0,999","0,003","0,016","1,007","0,003","-0,001","0,945","-0,002","-0,001","0,961","0,004","0,011","1,052","0,000","-0,005","1,017","0,004","-0,009","1,035"
121,"0,006","0,003","1,001","0,002","0,009","1,009","-0,002","-0,004","0,948","-0,003","-0,002","0,959","0,006","0,010","1,047","0,004","-0,015","1,020","0,003","-0,003","1,030"
122,"0,008","0,000","0,999","0,002","0,010","1,013","0,004","0,002","0,948","0,002","-0,002","0,965","0,005","0,005","1,053","0,003","-0,002","1,018","0,005","-0,004","1,033"
123,"0,000","-0,005","1,001","0,002","0,004","1,008","0,001","0,003","0,948","-0,003","0,002","0,959","0,008","0,005","1,052","0,005","-0,001","1,021","0,007","-0,005","1,031"
124,"0,004","-0,001","1,003","0,000","0,010","1,010","0,002","0,001","0,950","0,003","-0,002","0,960","0,013","0,012","1,054","0,004","0,007","1,021","0,007","0,004","1,031"
125,"0,007","0,008","1,003","0,004","0,003","1,006","0,002","0,005","0,950","-0,003","0,001","0,961","0,006","-0,002","1,058","0,004","0,013","1,021","0,007","0,005","1,027"
126,"0,004","0,006","1,002","0,001","0,005","1,006","0,002","0,001","0,948","0,000","0,000","0,958","0,004","0,006","1,058","0,008","0,023","1,016","0,005","0,006","1,025"
127,"0,005","0,005","1,004","0,006","0,004","1,001","-0,001","-0,001","0,945","0,004","-0,002","0,964","0,003","0,010","1,053","0,002","0,003","1,021","0,007","0,003","1,028"
128,"0,009","0,004","1,004","0,001","0,006","1,001","0,002","0,000","0,952","0,002","-0,003","0,959","0,005","0,009","1,057","0,004","-0,005","1,019","0,008","0,000","1,029"
129,"0,004","-0,007","0,998","0,002","0,007","1,003","0,003","0,001","0,949","0,001","0,001","0,961","0,007","0,011","1,053","0,002","-0,003","1,015","0,002","-0,002","1,032"
130,"0,006","-0,001","1,000","0,002","0,007","1,004","0,000","-0,002","0,952","-0,002","0,000","0,961","0,006","0,003","1,051","0,004","0,002","1,017","0,000","-0,001","1,024"
131,"0,006","-0,002","1,003","0,004","0,010","1,004","0,002","0,001","0,949","0,005","-0,001","0,962","0,004","-0,002","1,055","0,004","0,006","1,017","0,003","-0,007","1,029"
132,"0,002","0,000","1,003","-0,001","0,008","1,007","0,004","0,002","0,948","0,002","-0,004","0,954","0,007","0,003","1,052","-0,003","0,001","1,019","0,005","0,002","1,033"
133,"0,008","-0,003","1,001","0,001","0,009","1,011","0,000","0,005","0,950","-0,001","-0,002","0,958","0,000","0,014","1,054","0,001","-0,001","1,019","0,005","-0,002","1,031"
134,"0,008","-0,005","1,005","0,004","0,007","1,010","-0,003","0,002","0,947","-0,004","-0,001","0,957","0,002","0,010","1,055","0,003","0,000","1,017","0,003","0,006","1,029"
135,"0,005","0,007","1,000","0,006","0,013","1,008","-0,001","-0,004","0,949","0,005","-0,003","0,960","0,006","0,014","1,052","0,004","-0,002","1,015","0,004","0,008","1,026"
136,"0,003","-0,001","1,002","0,006","0,003","1,006","0,001","0,002","0,947","-0,002","0,000","0,960","0,009","0,009","1,056","0,007","-0,003","1,017","0,007","0,004","1,033"
137,"0,006","0,000","1,001","0,005","0,008","1,002","0,004","0,002","0,946","0,001","0,002","0,961","0,010","0,000","1,056","0,007","0,001","1,021","0,006","0,007","1,027"
138,"0,007","-0,002","1,001","0,001","0,008","1,005","0,002","0,001","0,951","0,006","0,003","0,961","0,003","-0,004","1,058","0,002","0,004","1,018","0,009","0,007","1,031"
139,"0,006","0,005","1,000","-0,002","0,003","1,004","0,002","0,002","0,945","-0,002","0,002","0,962","0,015","-0,008","1,047","0,004","0,000","1,021","0,010","-0,007","1,026"
140,"0,002","-0,005","1,004","-0,005","0,011","1,004","-0,003","-0,002","0,950","0,001","-0,006","0,959","0,014","-0,005","1,053","0,008","-0,001","1,017","0,004","0,000","1,030"
141,"0,004","0,000","1,005","-0,004","0,010","1,004","0,005","0,003","0,945","0,002","0,003","0,956","0,012","0,003","1,056","0,008","0,004","1,019","0,009","0,000","1,032"
