Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
0,"0,350","-0,307","-0,264","0,084","0,085","-0,211","0,050","-0,038","-0,001","-0,226","-0,123","0,014","1,425","-0,640","-0,699","0,435","-0,370","-0,442","0,425","-0,147","0,250"
1,"0,313","-0,160","0,080","0,028","0,096","-0,147","0,246","-0,154","-0,017","0,190","-0,271","0,061","1,847","-0,448","-0,241","1,199","-0,457","-0,508","0,082","-0,074","-0,073"
2,"0,196","-0,143","0,147","0,102","0,068","0,039","0,030","-0,150","-0,145","-0,225","-0,001","0,075","0,532","-0,066","0,249","0,835","-0,427","-0,248","0,363","-0,011","0,254"
3,"0,123","-0,186","-0,026","0,223","0,127","0,019","0,063","-0,086","0,034","0,016","0,071","-0,011","0,504","0,168","0,388","0,191","0,196","0,038","0,338","-0,006","0,582"
4,"0,244","-0,247","-0,020","0,232","-0,032","0,172","0,075","-0,134","0,070","0,391","-0,171","0,102","0,606","0,040","0,997","0,587","0,365","-0,115","0,283","0,219","0,483"
5,"0,164","-0,260","-0,326","0,354","-0,033","0,163","0,109","-0,155","-0,075","0,211","-0,102","0,089","-0,131","0,132","0,963","0,774","0,290","-0,102","0,213","0,073","0,605"
6,"0,103","-0,259","-0,322","0,289","-0,043","0,108","0,207","-0,048","0,140","0,432","0,045","0,097","-0,573","-0,079","-0,216","-0,204","0,118","-0,148","0,135","0,166","0,825"
7,"0,111","-0,289","-0,189","0,237","-0,021","0,232","0,162","-0,064","-0,075","0,345","-0,076","0,096","-0,101","-0,667","-1,224","0,368","0,052","-0,198","-0,079","-0,056","0,437"
8,"0,074","-0,201","0,169","0,306","0,060","0,336","0,231","-0,266","0,150","0,078","-0,006","0,143","0,314","-0,798","-1,510","0,594","-0,149","-0,032","0,088","-0,233","-0,138"
9,"0,078","-0,305","0,258","0,415","0,086","0,137","0,122","-0,080","0,021","0,067","-0,091","0,129","1,026","-0,793","-1,323","0,634","0,218","0,626","0,110","-0,351","-0,419"
10,"0,037","-0,112","0,528","0,349","0,016","0,092","0,134","-0,128","0,057","-0,102","-0,059","0,068","1,382","-0,707","-0,810","0,676","0,306","1,660","0,010","-0,140","0,082"
11,"-0,073","-0,126","0,727","0,293","-0,092","0,178","-0,056","-0,098","0,060","-0,272","-0,028","0,008","0,750","-0,283","0,496","0,497","-0,143","1,090","-0,021","0,024","0,474"
12,"-0,153","-0,139","0,421","0,345","0,065","0,022","-0,069","-0,172","-0,036","-0,179","0,026","0,142","0,148","0,291","1,126","0,162","-0,480","-0,295","0,014","-0,163","0,026"
13,"-0,295","-0,091","0,104","0,462","0,053","-0,047","-0,194","-0,099","0,002","-0,298","-0,008","-0,093","0,104","0,004","0,207","-0,307","-0,494","-0,750","0,054","-0,375","-0,479"
14,"-0,193","-0,166","-0,199","0,388","0,021","-0,222","0,037","-0,112","-0,097","-0,288","0,076","-0,079","0,087","-0,328","-0,898","0,053","-0,488","-1,319","-0,054","-0,446","-0,657"
15,"-0,307","-0,135","-0,073","0,393","-0,028","-0,151","-0,062","-0,013","0,072","-0,184","0,093","0,009","-0,067","-0,390","-0,665","0,243","-0,410","-1,035","-0,265","-0,170","-0,325"
16,"-0,291","-0,077","0,163","0,588","0,062","0,004","0,009","-0,177","0,034","0,025","0,034","-0,058","0,082","-0,211","-0,024","0,965","-0,173","-0,652","0,121","-0,341","-0,554"
17,"-0,105","-0,006","0,196","0,653","0,192","0,038","-0,135","-0,215","-0,071","-0,082","-0,012","0,035","0,331","-0,058","0,357","1,354","0,051","0,165","-0,066","-0,127","-0,526"
18,"-0,165","-0,183","0,244","0,536","0,144","0,117","0,063","-0,086","0,034","0,155","0,030","0,130","0,302","0,166","0,940","0,724","0,177","0,813","0,044","0,194","0,409"
19,"0,005","-0,170","0,040","0,662","0,034","0,191","0,091","-0,021","-0,098","0,108","0,003","0,062","0,363","-0,010","0,551","0,139","0,021","0,342","-0,095","0,094","0,638"
20,"0,054","-0,274","-0,126","0,484","-0,073","0,285","-0,034","0,052","-0,060","0,119","0,088","0,076","0,557","-0,163","0,096","-0,266","0,125","0,479","0,127","-0,116","0,147"
21,"0,070","-0,097","0,081","0,315","-0,038","0,478","-0,166","-0,034","-0,130","0,119","0,088","0,076","0,008","-0,284","0,083","-0,330","-0,183","-0,074","0,153","-0,064","-0,204"
22,"0,074","-0,082","0,140","0,128","-0,166","0,453","-0,199","-0,013","0,014","0,081","-0,099","-0,099","-0,348","-0,193","-0,033","-0,266","-0,127","-0,093","0,208","-0,290","-0,901"
23,"0,200","-0,129","0,206","-0,063","-0,186","0,346","-0,003","-0,129","-0,001","0,031","-0,033","0,075","-0,004","-0,336","-0,689","0,114","-0,071","0,175","0,159","-0,417","-1,050"
24,"0,029","-0,082","0,395","-0,002","-0,187","0,342","-0,081","-0,002","-0,011","-0,046","-0,070","0,088","-0,136","-0,359","-0,622","0,273","-0,292","0,051","0,258","-0,299","-0,760"
25,"0,204","-0,173","0,280","-0,250","-0,314","0,321","-0,133","0,030","0,049","-0,128","0,083","0,029","-0,187","0,191","0,478","0,165","-0,327","-0,024","0,222","-0,167","-0,288"
26,"0,131","-0,275","0,121","-0,063","-0,366","0,379","-0,141","-0,130","-0,059","-0,083","-0,134","-0,026","0,354","0,013","1,046","0,044","-0,233","0,253","0,252","-0,002","0,109"
27,"0,301","-0,204","-0,097","-0,185","-0,184","0,355","-0,087","-0,039","-0,059","-0,052","-0,003","-0,045","0,866","-0,560","0,181","-0,129","-0,135","0,158","0,268","0,040","0,689"
28,"0,225","-0,379","-0,300","-0,671","-0,238","0,400","-0,046","0,100","-0,095","-0,194","0,131","0,056","0,368","-0,867","-0,581","0,107","-0,088","-0,104","0,086","0,039","0,675"
29,"0,269","-0,379","-0,555","-0,189","-0,075","0,273","-0,461","0,059","-0,006","0,108","-0,119","0,001","-0,314","-0,688","-0,588","0,258","-0,136","-0,544","0,181","-0,204","0,255"
30,"0,054","-0,214","-0,141","-0,137","0,022","0,127","-0,264","0,066","0,039","0,005","-0,013","-0,025","-0,288","-0,191","-0,025","0,047","-0,342","-0,687","0,235","-0,237","-0,456"
31,"0,151","-0,143","0,402","-0,085","0,000","0,003","-0,470","-0,016","0,210","0,034","-0,126","-0,166","0,167","0,058","0,183","0,114","-0,071","0,175","0,249","-0,252","-0,648"
32,"0,248","-0,072","0,944","0,167","0,078","0,094","-0,483","0,032","0,174","-0,047","-0,192","0,027","0,262","-0,215","0,446","0,464","-0,152","0,945","0,259","-0,106","0,021"
33,"0,118","-0,100","0,834","0,306","0,060","0,336","-0,571","-0,161","0,258","-0,004","0,146","0,083","0,173","-0,358","0,669","0,481","0,023","1,134","0,030","0,015","0,615"
34,"-0,044","-0,244","0,251","0,132","0,085","0,469","-0,471","-0,139","0,149","0,099","0,163","0,170","1,083","-0,267","0,321","0,204","0,050","1,273","0,033","-0,064","0,582"
35,"-0,080","-0,256","-0,310","0,128","0,134","0,398","-0,466","-0,224","0,137","0,278","-0,028","0,123","1,646","-0,075","0,218","0,427","-0,125","0,491","-0,116","-0,117","0,129"
36,"-0,133","-0,167","-0,203","0,002","0,184","0,336","-0,334","-0,138","0,207","0,195","0,002","0,002","0,959","-0,136","0,290","0,265","-0,209","0,073","-0,201","-0,249","-0,353"
37,"-0,040","-0,170","0,295","0,124","0,003","0,360","-0,194","-0,099","0,002","-0,015","-0,060","0,008","0,697","-0,537","-0,372","-0,043","-0,391","-0,536","-0,016","-0,328","-0,372"
38,"-0,028","-0,126","0,472","0,484","-0,133","0,296","-0,176","-0,232","0,025","0,145","-0,054","0,116","0,320","-0,475","-0,766","0,080","-0,333","-0,542","-0,118","-0,559","-0,615"
39,"0,013","-0,141","0,159","0,723","-0,147","0,219","0,141","-0,091","0,105","-0,052","-0,125","-0,106","-0,476","-0,342","-0,397","0,662","0,112","0,191","-0,106","-0,493","-0,774"
40,"-0,060","-0,302","0,014","0,489","-0,122","0,356","0,193","-0,245","-0,016","0,145","-0,054","0,116","-0,612","-0,239","0,099","0,241","0,292","0,711","-0,001","-0,342","-0,564"
41,"0,034","-0,406","-0,407","0,432","-0,110","0,420","0,234","-0,106","-0,052","0,071","-0,183","-0,113","0,153","-0,200","0,345","0,044","0,297","0,449","-0,136","-0,273","-0,404"
42,"-0,088","-0,345","-0,414","0,497","-0,040","0,465","0,399","-0,163","-0,186","0,118","-0,034","0,015","0,596","-0,344","0,729","0,677","0,045","0,448","-0,063","-0,206","0,236"
43,"-0,133","-0,226","-0,188","0,423","-0,192","0,311","0,405","-0,125","-0,139","0,031","-0,033","0,075","0,590","-0,447","0,794","0,853","-0,441","-0,021","-0,076","-0,135","0,404"
44,"-0,085","-0,051","0,521","0,297","-0,201","0,260","0,371","-0,227","-0,055","0,011","-0,080","0,108","0,715","-0,195","0,288","0,733","-0,608","-0,955","-0,057","-0,173","0,157"
45,"-0,169","-0,138","0,170","0,045","-0,040","0,125","0,246","-0,154","-0,017","-0,041","0,082","-0,031","0,504","-0,605","-0,726","0,197","-0,480","-0,790","-0,090","-0,258","-0,208"
46,"-0,250","-0,210","-0,121","0,097","0,057","-0,021","0,325","-0,159","0,054","0,052","0,014","0,042","0,218","-0,315","-0,520","0,059","-0,120","-0,167","0,011","-0,277","-0,723"
47,"-0,068","-0,213","-0,133","0,280","-0,005","-0,023","0,109","-0,155","-0,075","0,154","-0,092","0,069","-0,380","-0,054","-0,273","0,058","0,231","0,705","0,183","-0,285","-0,573"
48,"-0,319","-0,238","-0,235","0,002","-0,056","0,380","0,484","-0,130","-0,068","0,144","-0,176","0,055","-0,943","-0,058","-0,216","0,169","0,067","0,179","0,233","-0,294","-0,433"
49,"-0,234","-0,152","0,115","0,306","0,180","0,314","0,234","-0,106","-0,052","0,118","-0,034","0,015","-0,499","0,172","0,075","0,627","-0,050","-0,225","0,080","-0,186","-0,026"
50,"-0,279","-0,211","0,384","0,180","0,111","0,274","0,121","-0,203","-0,039","0,211","-0,102","0,089","-0,336","0,233","0,646","0,987","0,028","0,455","0,181","-0,204","0,255"
51,"-0,121","-0,183","-0,011","0,171","0,149","0,143","0,180","-0,197","-0,052","-0,061","0,035","0,002","-0,053","-0,108","0,472","0,361","-0,234","0,539","0,190","-0,251","0,142"
52,"-0,129","-0,212","-0,129","-0,072","0,212","0,150","0,102","-0,192","-0,122","-0,119","-0,077","-0,079","0,341","-0,633","-0,442","0,417","-0,194","0,242","0,145","-0,210","-0,077"
53,"-0,121","-0,242","0,004","-0,202","0,192","0,039","0,049","-0,160","-0,062","-0,082","-0,012","0,035","0,440","-0,658","-0,702","0,338","-0,525","-0,230","0,177","-0,318","-0,494"
54,"-0,060","-0,302","0,014","-0,081","0,250","0,019","0,002","-0,214","-0,013","-0,051","0,119","0,016","0,648","-0,520","-0,464","0,216","-0,404","-0,901","0,365","-0,284","-0,559"
55,"-0,052","-0,154","0,103","0,041","0,009","0,054","0,109","-0,155","-0,075","0,093","0,108","-0,024","0,017","-0,494","-0,365","-0,077","-0,211","-0,719","0,226","-0,191","-0,344"
56,"-0,097","-0,154","0,358","0,110","-0,090","0,191","0,003","-0,092","0,047","0,211","-0,102","0,089","-0,591","-0,243","-0,479","0,066","-0,014","-0,227","0,165","-0,191","-0,349"
57,"-0,036","-0,096","0,340","0,054","-0,078","0,256","-0,075","-0,087","-0,024","0,016","0,071","-0,011","-0,394","0,461","1,003","-0,292","0,221","0,274","0,216","-0,200","-0,208"
58,"-0,113","-0,094","0,093","-0,007","-0,078","0,260","-0,122","-0,141","0,025","0,042","0,051","0,089","-0,257","0,985","2,078","-0,392","0,103","0,177","0,315","-0,082","0,081"
59,"-0,011","-0,228","-0,196","-0,194","-0,026","0,202","-0,175","-0,109","0,085","0,200","-0,186","0,075","-0,565","0,652","1,291","-0,269","0,161","0,171","0,182","0,044","0,217"
60,"0,001","-0,066","-0,048","-0,146","0,060","-0,004","-0,200","-0,136","-0,046","0,422","0,083","0,144","-0,844","0,095","-0,079","-0,034","-0,222","0,014","0,272","-0,176","-0,148"
61,"-0,109","-0,139","0,166","-0,146","0,000","0,007","-0,140","-0,008","0,001","0,741","-0,149","0,237","-0,391","-0,251","-0,587","0,042","-0,296","-0,357","0,346","-0,054","-0,326"
62,"0,021","-0,052","0,262","-0,085","0,000","0,003","-0,134","-0,093","-0,011","0,648","-0,081","0,163","0,810","-0,314","-0,351","0,147","-0,224","-0,590","0,343","-0,166","-0,279"
63,"-0,052","-0,036","0,074","0,102","-0,052","0,061","-0,266","-0,179","-0,081","0,478","-0,050","0,103","1,096","-0,229","-0,650","0,536","0,090","-0,111","0,178","-0,261","-0,517"
64,"-0,133","-0,108","-0,217","0,176","-0,020","0,236","-0,246","-0,067","0,063","0,355","0,009","0,110","0,918","-0,184","-0,708","0,356","0,433","0,726","0,235","-0,237","-0,456"
65,"-0,056","0,009","0,001","0,232","-0,092","0,183","-0,337","-0,014","-0,044","0,231","-0,055","0,056","0,087","-0,328","-0,898","-0,031","0,271","0,519","0,388","-0,016","-0,073"
66,"-0,003","-0,021","-0,122","0,284","0,006","0,037","-0,240","-0,030","0,110","0,145","-0,054","0,116","-0,229","-0,044","-0,474","0,304","0,096","0,121","0,460","-0,142","-0,213"
67,"-0,056","-0,050","0,015","0,215","-0,075","-0,067","0,016","-0,140","0,082","0,022","0,126","0,183","-0,283","0,642","0,613","0,116","0,171","0,108","0,579","-0,061","-0,172"
68,"0,155","0,167","0,388","-0,168","-0,174","-0,270","0,143","-0,053","-0,158","-0,138","-0,002","0,015","-1,437","0,857","1,309","-0,259","-0,021","-0,152","0,608","0,047","0,249"
69,"0,309","0,003","-0,023","-0,164","-0,103","-0,221","0,156","-0,101","-0,123","-0,045","0,052","0,149","-1,359","0,803","0,772","-0,566","0,049","-0,189","0,538","0,286","0,343"
70,"0,358","-0,101","-0,189","-0,359","-0,134","-0,388","0,091","-0,021","-0,098","-0,169","-0,011","0,095","-1,065","0,083","-0,691","-0,294","0,069","0,003","0,969","0,129","0,310"
71,"0,419","-0,220","-0,164","-0,424","-0,084","-0,454","0,122","-0,080","0,021","-0,297","0,236","0,029","-0,615","0,018","-1,671","0,459","-0,088","-0,312","1,030","0,129","0,314"
72,"0,492","-0,059","-0,020","-0,298","-0,014","-0,414","0,037","-0,112","-0,097","0,045","-0,381","0,040","-0,436","0,005","-0,758","0,354","0,370","0,117","1,211","0,267","0,337"
73,"0,650","-0,149","-0,386","-0,303","0,095","-0,495","0,142","-0,175","-0,219","-0,282","0,010","0,055","-1,220","0,199","-0,061","0,238","0,418","0,064","1,303","0,103","-0,051"
74,"0,525","-0,162","-0,437","-0,446","0,042","-0,786","0,245","-0,276","-0,077","-0,352","-0,430","-0,162","-1,291","0,917","0,272","-0,144","0,210","-0,475","1,533","0,175","0,136"
75,"0,585","-0,163","-0,441","-0,512","0,032","-0,841","0,154","-0,345","-0,243","-0,195","0,009","-0,005","-1,910","1,005","0,700","-0,310","0,325","-0,291","1,385","0,315","0,463"
76,"0,589","-0,148","-0,382","-0,811","0,166","-0,782","0,085","0,064","-0,085","-0,284","-0,234","-0,067","-1,417","0,632","-0,078","0,253","0,441","-0,018","1,493","0,386","0,641"
77,"0,609","-0,016","-0,101","-1,120","0,219","-0,831","0,020","0,143","-0,060","-0,243","-0,262","-0,194","-1,280","-0,201","-1,276","0,218","0,190","-0,096","1,453","0,597","1,146"
78,"0,585","-0,103","-0,456","-1,124","0,209","-0,891","0,061","0,282","-0,096","-0,112","-0,022","0,115","-1,311","-0,239","-1,914","0,356","-0,170","-0,718","1,391","0,540","1,165"
79,"0,687","-0,178","-0,759","-1,068","0,137","-0,944","0,048","0,208","-0,192","-0,217","-0,282","-0,094","-1,392","-0,050","-1,390","0,068","-0,303","-0,490","1,242","0,624","1,515"
80,"0,760","-0,076","-0,600","-0,824","0,134","-0,961","-0,052","0,185","-0,083","-0,148","0,036","0,062","-0,502","0,274","-0,794","0,045","0,198","0,148","1,094","0,435","1,053"
81,"0,882","-0,078","-0,608","-0,703","0,012","-0,948","-0,125","0,105","-0,166","-0,426","-0,101","0,034","0,296","0,549","-0,401","-0,347","0,613","0,466","1,082","0,369","0,417"
82,"0,983","-0,153","-0,911","-0,451","0,031","-0,846","0,032","0,095","-0,025","-0,147","-0,301","-0,302","-1,081","0,733","0,571","-0,887","0,437","0,089","1,068","0,246","-0,196"
83,"0,870","-0,122","-0,785","-0,316","-0,058","-0,653","-0,165","0,088","-0,070","-0,081","0,110","0,096","-2,143","0,964","0,614","-0,624","0,288","-0,268","0,869","0,010","-0,775"
84,"0,829","-0,107","-0,471","-0,199","-0,130","-0,711","-0,020","0,126","0,036","-0,129","-0,161","-0,093","-1,575","0,487","-0,667","-0,314","0,182","0,077","0,595","0,173","-0,401"
85,"1,104","-0,053","0,000","0,045","-0,074","-0,739","0,045","0,047","0,011","0,520","0,166","0,098","-0,440","-0,454","-1,488","-0,366","-0,245","-0,190","0,432","0,327","0,118"
86,"0,986","-0,037","0,067","-0,073","-0,361","-0,616","-0,165","0,088","-0,070","0,802","-0,008","0,137","-0,249","-0,616","-1,499","0,058","-0,372","-0,739","0,100","0,410","0,455"
87,"1,019","0,038","-0,394","-0,186","-0,338","-0,487","-0,081","-0,002","-0,011","0,561","-0,080","0,223","-0,001","-0,285","-0,721","-0,499","0,247","-0,576","0,095","0,377","0,535"
88,"1,060","-0,036","-0,693","0,010","-0,247","-0,332","-0,164","0,211","-0,009","0,714","-0,129","0,136","0,127","0,230","-0,006","-0,749","0,356","-0,909","0,081","0,254","-0,078"
89,"0,858","-0,284","-0,933","-0,103","-0,224","-0,203","-0,053","0,063","-0,143","0,109","0,125","0,123","0,049","0,471","0,485","-1,325","0,369","-0,830","-0,104","0,004","-0,849"
90,"0,817","-0,092","-0,663","-0,238","-0,135","-0,396","-0,060","0,232","0,193","-0,164","0,140","-0,024","-0,037","0,931","0,980","-0,867","0,414","-0,323","0,132","0,109","-0,742"
91,"0,833","-0,092","-0,412","-0,364","-0,084","-0,458","-0,124","0,227","-0,105","-0,030","0,166","-0,017","0,107","0,795","0,433","-0,428","-0,149","0,099","0,229","0,307","-0,419"
92,"0,946","0,155","0,337","-0,303","-0,085","-0,463","0,130","0,079","0,129","-0,277","0,161","-0,065","-0,805","0,255","-0,394","-0,228","-0,002","0,633","0,300","0,317","0,245"
93,"0,893","0,067","0,488","-0,251","0,012","-0,608","0,097","0,016","-0,050","-0,262","0,057","0,022","-1,270","-0,004","-0,962","-0,491","0,398","1,562","0,305","0,294","0,189"
94,"0,918","0,053","-0,076","-0,264","0,039","-0,799","0,110","-0,032","-0,014","-0,545","-0,013","-0,140","-0,301","0,267","-0,903","-0,842","0,668","0,755","0,376","0,303","0,057"
95,"0,544","0,207","-0,215","-0,068","0,070","-0,632","0,116","0,005","0,034","-0,447","0,192","-0,125","0,007","0,202","-1,322","-0,729","0,054","-0,945","0,308","0,406","0,142"
96,"0,548","0,163","-0,141","0,110","-0,004","-0,694","0,158","0,144","-0,002","-0,412","-0,109","-0,194","0,015","-0,017","-1,327","-0,477","0,466","-1,056","0,276","0,377","-0,246"
97,"0,609","0,221","-0,160","0,062","0,150","-0,532","-0,021","0,004","-0,024","-0,278","0,039","-0,126","0,579","-0,158","-0,926","0,206","0,498","-0,420","0,156","0,241","-0,265"
98,"0,488","0,104","-0,123","0,084","0,085","-0,211","0,124","0,164","0,142","-0,194","0,131","0,056","0,889","-0,147","-0,079","0,512","0,339","-0,045","0,011","0,301","0,030"
99,"0,362","0,210","-0,203","0,036","-0,002","-0,006","0,092","0,101","-0,037","-0,098","0,092","-0,051","0,350","0,106","0,620","0,400","0,161","0,248","-0,122","0,427","0,165"
100,"0,390","0,312","0,210","0,045","0,140","0,092","0,098","0,138","0,011","-0,163","0,262","0,037","-0,272","0,694","1,385","-0,103","0,209","0,897","-0,024","0,489","0,479"
101,"0,467","0,310","0,457","0,050","0,091","0,163","0,027","0,180","-0,012","-0,067","0,223","-0,071","-0,366","1,187","1,931","-0,151","0,266","0,495","-0,136","0,497","0,334"
102,"0,524","0,295","0,394","0,171","0,029","0,165","-0,224","0,083","-0,057","0,016","0,193","0,050","-0,230","0,719","1,084","-0,862","0,619","-0,082","-0,115","0,516","0,062"
103,"0,337","0,283","0,347","0,163","0,067","0,035","-0,158","0,126","-0,022","0,047","0,203","-0,030","0,701","-0,111","-0,497","-0,705","0,336","-0,816","-0,278","0,477","-0,199"
104,"0,398","0,282","0,343","0,401","0,053","-0,042","-0,145","0,200","0,074","-0,077","0,139","-0,084","1,415","-0,097","-0,755","0,421","-0,213","-1,037","-0,274","0,261","-0,241"
105,"0,300","0,430","0,691","0,601","-0,025","0,206","-0,270","0,151","0,052","0,062","0,098","0,056","1,019","0,199","-0,205","0,721","-0,137","-0,369","-0,341","0,421","-0,180"
106,"0,426","0,502","0,727","0,719","-0,278","0,181","-0,217","0,120","-0,009","0,350","0,197","0,037","0,800","0,042","-0,360","0,456","-0,141","-0,282","-0,123","0,234","-0,615"
107,"0,563","0,440","0,985","0,619","-0,222","0,489","-0,145","0,200","0,074","0,339","0,113","0,023","0,649","-0,146","-0,557","0,123","0,187","0,386","-0,281","0,365","-0,152"
108,"0,604","0,426","0,671","0,119","-0,308","0,355","-0,167","0,050","0,193","0,412","-0,002","0,130","0,647","-0,165","0,331","-0,203","0,621","0,995","-0,302","0,538","0,105"
109,"0,455","0,385","0,251","-0,311","-0,194","0,303","-0,139","0,115","0,062","0,452","-0,030","0,003","0,252","0,173","1,292","-0,007","0,994","1,182","-0,094","0,342","-0,195"
110,"0,423","0,268","-0,222","-0,207","0,001","0,012","-0,236","0,253","-0,032","-0,004","0,146","0,083","0,963","0,721","2,227","-0,444","0,548","0,339","-0,037","0,422","-0,157"
111,"0,536","0,296","-0,362","-0,290","-0,053","-0,283","-0,264","0,066","0,039","0,118","-0,034","0,015","1,275","1,115","2,538","-0,221","0,032","-0,676","-0,054","0,516","0,067"
112,"0,431","0,179","-0,074","-0,281","0,149","-0,196","-0,382","0,176","0,125","-0,098","0,092","-0,051","1,016","0,732","0,987","0,363","0,377","-0,244","0,004","0,404","0,119"
113,"0,572","0,309","0,199","-0,276","0,280","-0,158","-0,352","-0,005","0,184","-0,144","0,065","-0,119","1,527","0,117","-0,289","0,207","0,471","0,528","0,070","0,437","0,044"
114,"0,555","0,470","0,852","-0,020","0,130","0,037","-0,667","-0,023","0,165","-0,088","0,054","-0,098","1,089","-0,188","-1,042","0,267","0,474","0,540","0,189","0,518","0,086"
115,"0,685","0,379","0,992","0,032","-0,013","-0,065","-0,542","0,026","0,187","-0,164","0,140","-0,024","0,741","0,049","-0,812","-0,225","0,240","0,565","0,008","0,381","0,062"
116,"0,783","0,231","0,644","-0,011","0,092","0,167","-0,661","0,014","0,212","-0,247","0,170","-0,145","0,920","-0,142","-0,296","-0,030","0,523","1,090","0,017","0,334","-0,050"
117,"0,751","0,292","0,128","0,171","-0,031","0,176","-0,549","-0,011","0,139","-0,180","0,244","-0,111","0,230","0,112","0,159","-0,491","0,929","1,758","-0,163","0,253","-0,096"
118,"0,471","0,224","-0,403","0,232","-0,032","0,172","-0,251","0,140","0,135","-0,184","0,093","0,009","0,959","0,197","-0,214","-0,983","0,534","0,873","-0,146","0,295","-0,311"
119,"0,467","0,209","-0,462","0,423","0,048","0,268","-0,127","0,067","0,097","-0,067","0,223","-0,071","1,753","-0,165","-0,948","-1,019","0,210","-0,454","-0,195","0,168","-0,461"
120,"0,500","0,266","0,025","0,437","0,021","0,458","-0,073","0,158","0,097","-0,144","0,187","-0,058","2,146","-0,115","-0,259","0,165","-0,148","-0,702","-0,384","0,134","-0,395"
121,"0,467","0,251","0,472","0,245","0,001","0,351","0,210","0,113","-0,063","0,283","0,123","0,003","2,087","0,103","0,542","0,948","-0,438","-0,503","-0,286","0,196","-0,082"
122,"0,552","0,337","0,822","0,115","-0,139","0,262","0,224","0,187","0,033","0,612","-0,024","0,110","1,943","0,061","0,691","0,799","-0,148","-0,130","-0,300","0,210","0,110"
123,"0,483","0,368","0,694","-0,002","-0,067","0,320","0,322","0,087","-0,136","0,766","0,049","0,084","1,257","0,399","1,970","1,074","0,024","0,333","-0,321","0,384","0,367"
124,"0,337","0,283","0,347","0,237","-0,081","0,243","0,329","0,124","-0,089","0,483","0,101","-0,017","0,609","0,854","2,522","0,658","0,248","0,184","-0,235","0,187","0,058"
125,"0,350","0,048","-0,351","0,406","-0,056","0,039","0,375","0,056","-0,197","0,170","0,266","0,024","0,138","0,647","1,117","0,008","0,576","0,566","-0,167","0,276","-0,040"
126,"0,273","-0,010","-0,584","0,579","-0,020","-0,104","0,262","-0,041","-0,184","0,179","0,107","-0,084","0,777","0,003","-0,193","-0,096","0,684","0,123","-0,223","0,252","-0,101"
127,"0,228","0,109","-0,358","0,753","-0,104","-0,226","0,359","-0,057","-0,030","0,150","0,219","0,057","1,722","-0,171","-0,730","0,255","0,342","-0,319","-0,152","0,262","-0,232"
128,"0,394","0,267","0,284","0,884","0,036","-0,137","0,227","-0,143","-0,100","-0,175","0,056","-0,038","1,769","-0,418","-1,003","0,289","0,162","-0,136","-0,110","0,108","0,035"
129,"0,304","0,327","0,779","0,723","0,213","0,153","0,223","0,065","-0,027","-0,345","-0,035","-0,160","0,835","-0,046","-0,152","0,061","-0,058","0,442","-0,086","0,432","0,497"
130,"0,190","0,358","0,905","0,367","0,180","0,310","0,254","0,006","0,091","-0,319","-0,055","-0,059","0,414","0,534","0,504","0,361","-0,144","0,200","-0,067","0,202","0,264"
131,"0,243","0,268","0,797","0,193","0,264","0,432","0,194","-0,122","0,044","-0,385","-0,007","-0,033","0,709","0,619","1,009","0,729","-0,310","-0,052","0,085","0,039","-0,120"
132,"0,329","0,135","0,258","-0,050","0,387","0,427","0,347","-0,009","-0,065","-0,443","-0,119","-0,114","0,198","0,649","1,126","0,845","0,173","0,197","0,233","0,091","-0,461"
133,"0,099","0,022","-0,454","0,002","0,364","0,303","0,216","0,027","-0,075","-0,412","0,013","-0,133","0,842","0,464","0,546","0,246","0,776","0,576","0,238","0,067","-0,517"
134,"0,147","-0,022","-0,635","0,119","0,292","0,246","0,181","-0,074","0,008","-0,385","0,115","0,028","1,620","-0,198","-0,438","0,337","1,076","0,996","0,393","0,209","-0,167"
135,"0,175","0,139","-0,236","0,119","0,232","0,256","0,240","-0,191","-0,065","-0,200","-0,143","0,114","1,380","-0,351","-0,015","0,341","0,689","0,432","0,286","0,331","0,436"
136,"0,199","0,108","0,148","0,354","0,147","0,130","0,075","-0,134","0,070","-0,206","-0,076","-0,019","0,350","0,106","0,620","0,207","0,309","-0,383","0,485","0,567","1,016"
137,"0,235","0,239","0,679","0,428","0,179","0,306","0,087","-0,182","0,105","-0,179","-0,096","0,081","-0,042","0,463","0,694","0,314","-0,276","-0,164","0,420","0,591","1,067"
138,"0,259","0,149","1,078","0,250","0,132","0,389","0,070","0,073","0,142","0,071","-0,061","-0,052","-0,128","0,558","0,838","0,275","-0,140","0,322","0,264","0,256","0,731"
139,"0,195","0,254","0,993","0,263","0,165","0,569","0,076","-0,012","0,130","0,185","0,040","0,049","0,793","0,514","1,309","0,508","0,017","1,001","0,358","0,205","0,296"
