Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
13,"-0,486","0,046","0,437","-1,865","-0,125","-0,023","-0,675","0,043","0,340","-0,501","0,046","0,243","0,350","1,180","-0,470","1,064","0,996","-1,837","-0,441","-0,397","0,299"
14,"-0,282","0,033","0,538","-1,385","-0,128","-0,235","-0,736","-0,144","0,292","-0,274","0,218","0,266","0,152","0,889","-0,639","1,650","0,445","-1,624","-0,382","-0,448","0,335"
15,"-0,259","0,065","0,314","-1,634","-0,162","-0,341","-0,689","-0,235","0,202","-0,072","0,434","0,218","0,146","1,038","-1,108","1,957","-0,150","-1,231","-0,483","-0,283","0,013"
16,"-0,238","-0,167","-0,198","-2,007","-0,155","-0,519","-1,077","-0,355","-0,083","-0,280","0,345","0,186","0,200","0,869","-1,496","1,927","-0,728","-1,004","-0,342","-0,355","-0,218"
17,"-0,263","-0,124","-0,691","-1,768","-0,137","-0,663","-1,059","-0,303","-0,455","-0,107","0,527","0,181","0,189","0,938","-1,997","1,790","-1,274","-0,645","-0,523","-0,117","-0,305"
18,"-0,442","-0,096","-1,351","-1,159","0,087","-0,762","-0,709","-0,271","-0,554","-0,187","0,395","0,025","0,153","0,875","-2,176","1,571","-1,491","-0,603","-0,523","0,071","-0,347"
19,"-0,298","-0,107","-1,238","-0,852","-0,072","-0,660","-0,596","-0,127","-0,559","-0,257","0,396","-0,107","0,354","0,981","-2,462","1,449","-1,246","-0,421","-0,466","0,291","-0,333"
20,"-0,383","-0,081","-1,028","-1,471","-0,255","-0,831","-0,596","-0,127","-0,559","-0,490","0,350","-0,210","0,151","0,611","-2,665","1,096","-1,261","-0,310","-0,441","0,544","0,088"
21,"-0,326","-0,011","-0,731","-2,578","-0,257","-1,038","-0,471","0,113","-0,490","-0,396","0,121","-0,065","0,296","0,909","-2,842","0,714","-1,173","0,093","-0,439","0,596","0,057"
22,"-0,301","0,267","0,024","-2,395","-0,491","-0,972","-0,128","0,210","-0,371","-0,444","0,283","-0,319","0,126","0,625","-3,144","0,546","-1,148","0,234","-0,414","0,543","-0,267"
23,"-0,075","0,266","0,593","-2,345","-0,624","-1,188","-0,099","0,068","-0,089","-0,494","0,552","-0,402","0,157","0,815","-3,155","0,768","-1,010","0,156","-0,273","0,472","-0,497"
24,"-0,160","0,292","0,803","-2,893","-0,675","-1,147","-0,093","0,116","-0,052","-0,727","0,505","-0,505","-0,178","0,282","-2,836","0,798","-1,258","0,183","-0,314","0,450","-0,773"
25,"0,002","0,443","0,974","-2,215","-0,861","-0,926","-0,216","0,057","-0,056","-0,351","0,333","-0,481","0,146","0,737","-2,854","0,953","-1,327","-0,071","-0,229","0,346","-1,060"
26,"-0,102","0,345","0,767","-1,898","-0,656","-0,685","-0,387","-0,092","-0,035","-0,478","0,268","-0,527","0,179","0,412","-2,641","0,779","-1,000","-0,178","-0,155","0,252","-1,212"
27,"-0,075","0,266","0,593","-3,853","-0,436","-0,797","-0,916","-0,120","-0,113","-0,433","0,309","-0,466","0,305","0,656","-2,462","0,799","-0,868","-0,363","-0,096","0,389","-1,218"
28,"-0,323","0,217","-0,085","-4,830","-0,210","-0,891","-1,392","-0,191","-0,245","-0,397","0,400","-0,371","0,181","0,595","-2,519","0,946","-1,026","-0,318","-0,045","0,401","-1,078"
29,"-0,430","0,212","-0,676","-4,327","-0,163","-0,544","-1,870","-0,148","-0,121","-0,543","0,359","-0,237","0,297","0,681","-2,406","1,066","-1,013","-0,337","0,409","0,577","-0,645"
30,"-0,441","-0,114","-1,684","-3,147","0,221","-0,141","-2,213","-0,044","-0,403","-0,536","0,417","-0,100","0,240","0,586","-2,507","1,318","-0,945","-0,260","-0,009","0,948","-0,048"
31,"-0,750","-0,124","-2,710","-3,870","0,635","-0,049","-2,598","-0,095","-0,878","-0,734","0,277","-0,165","0,106","0,447","-2,264","1,439","-1,256","-0,087","-0,051","0,685","-0,250"
32,"-0,681","-0,046","-2,692","-4,414","0,504","0,144","-2,704","-0,191","-0,836","-0,904","0,755","0,185","0,202","0,707","-2,230","1,373","-1,105","-0,007","0,056","0,730","-0,053"
33,"-0,707","0,335","-2,590","-3,792","0,357","0,484","-2,304","-0,182","-1,216","-1,172","0,509","-0,184","0,211","0,660","-2,007","1,208","-0,835","-0,093","0,078","0,878","0,430"
34,"-0,748","0,462","-2,162","-3,289","0,171","0,906","-2,249","-0,245","-1,042","-1,878","0,142","-0,152","-0,111","0,675","-1,656","0,479","-0,205","-0,387","0,003","0,919","0,614"
35,"-0,457","0,668","-1,291","-3,962","0,161","0,875","-2,142","0,146","-0,763","-1,607","0,925","-0,145","0,002","0,865","-1,455","0,437","0,178","-0,399","-0,151","1,273","0,958"
36,"-0,325","0,970","-0,638","-4,645","0,019","0,629","-2,055","-0,084","-0,981","-1,022","-0,222","-0,048","0,259","0,941","-1,116","0,252","-0,007","-0,109","-0,088","0,697","0,240"
37,"-0,636","0,959","-0,639","-4,343","-0,119","0,596","-1,716","0,146","-0,833","-1,145","-0,211","-0,207","0,396","0,624","-0,489","0,045","-0,035","-0,272","-0,150","0,338","-0,477"
38,"-0,595","0,813","-0,374","-3,056","-0,196","0,757","-1,502","0,230","-0,272","-1,911","0,589","-0,608","0,425","0,196","-0,030","0,103","0,440","-0,791","-0,216","0,180","-0,388"
39,"-0,541","0,599","0,329","-3,114","0,055","0,743","-1,588","0,553","0,428","-1,731","0,074","-0,456","0,372","0,056","0,426","-0,026","1,310","-1,048","-0,276","0,179","-0,392"
40,"-0,567","0,640","0,861","-3,926","-0,141","0,329","-1,722","0,693","0,671","-1,585","-0,055","-0,113","0,443","-0,103","0,573","-0,344","1,393","-1,044","-0,342","0,022","-0,302"
41,"-0,621","0,476","0,948","-3,865","-0,374","0,400","-1,464","0,705","0,915","-1,799","-0,018","-0,224","0,327","-0,108","0,827","-0,580","1,468","-0,916","-0,426","0,126","-0,015"
42,"-0,848","0,137","0,809","-3,858","-0,086","0,500","-1,238","0,792","1,067","-1,660","-0,206","-0,018","-0,100","-0,306","0,921","-0,989","1,726","-0,575","-0,380","0,169","0,177"
43,"-0,954","0,094","0,577","-4,046","-0,121","0,392","-1,135","0,820","1,216","-1,888","0,300","0,053","-0,043","-0,211","1,021","-0,988","1,078","-0,193","-0,399","0,054","0,459"
44,"-0,973","-0,049","0,852","-4,193","-0,304","-0,184","-0,592","0,629","1,275","-1,704","0,045","0,149","-0,123","-0,234","1,087","-0,350","0,122","0,500","-0,546","0,105","0,773"
45,"-0,893","0,016","1,284","-4,200","-0,244","-0,395","-0,589","0,314","1,181","-1,611","-0,075","0,465","-0,134","-0,106","1,231","0,078","-0,606","1,194","-0,688","-0,064","1,077"
46,"-0,936","0,199","1,687","-4,500","-0,203","-0,267","-0,399","0,112","1,112","-1,381","-0,104","0,680","-0,031","-0,075","1,366","0,107","-1,244","1,766","-0,762","-0,159","1,271"
47,"-0,765","0,430","1,887","-4,548","-0,458","0,137","-0,222","-0,187","0,970","-1,498","0,072","0,829","-0,079","-0,422","1,645","0,316","-1,652","1,638","-0,705","-0,262","1,338"
48,"-0,718","0,495","1,437","-4,665","-0,361","0,239","-0,397","-0,498","0,699","-1,634","0,165","0,987","-0,092","-0,478","1,668","0,348","-1,655","1,438","-0,709","-0,419","1,433"
49,"-0,804","0,238","1,027","-4,429","-0,304","0,018","-0,555","-0,664","0,539","-1,772","0,182","1,258","-0,802","-0,061","1,453","0,299","-1,473","1,242","-0,615","-0,469","1,828"
50,"-0,849","0,174","0,451","-3,812","-0,372","0,205","-0,299","-0,927","0,235","-1,701","0,364","1,448","0,132","0,358","1,200","0,112","-1,077","1,504","-0,647","-0,625","2,276"
51,"-0,880","0,043","0,313","-2,784","-0,789","0,101","-0,059","-0,857","0,205","-1,731","0,255","1,604","0,230","0,515","1,145","-0,219","-0,926","1,877","-0,722","-0,584","2,459"
52,"-1,159","0,145","0,117","-3,200","-0,536","0,295","-0,070","-1,155","0,294","-1,658","0,221","1,451","0,044","0,794","0,729","-0,801","-1,102","2,010","-0,832","-0,544","2,283"
53,"-1,172","0,176","0,037","-4,112","-0,389","0,352","0,195","-0,805","-0,005","-1,379","0,371","0,967","-0,311","0,355","0,602","-1,476","-0,811","1,842","-0,776","-0,629","1,554"
54,"-1,218","0,130","-0,206","-3,312","-0,460","0,532","0,590","-0,750","0,060","-1,565","0,150","0,584","-0,867","0,016","0,605","-1,490","-0,710","1,410","-0,685","-0,524","1,141"
55,"-1,187","-0,059","-0,329","-1,961","-0,345","0,692","0,286","-0,579","0,390","-0,829","-0,127","0,415","-1,153","-0,559","0,347","-1,118","-0,418","0,795","-0,724","-0,306","0,792"
56,"-1,151","-0,057","-0,474","-1,230","-0,412","0,682","0,048","-0,761","0,164","-0,461","-0,465","0,131","-1,115","-0,886","0,226","-0,909","-0,324","0,603","-0,623","-0,212","0,243"
57,"-0,970","0,218","0,114","-2,637","-0,141","0,529","0,057","-0,645","0,010","-0,254","-0,668","-0,066","-1,009","-1,040","-0,094","-0,960","-0,063","0,442","-0,594","-0,296","-0,132"
58,"-0,832","0,373","0,150","-3,634","-0,528","0,119","0,119","-0,572","-0,197","-0,040","-0,705","0,045","-0,933","-0,605","-0,139","-1,431","0,155","0,345","-0,584","-0,495","-0,225"
59,"-0,756","0,267","-0,089","-2,908","-0,516","-0,045","0,025","-0,276","0,239","0,118","-0,346","-0,006","-1,044","-0,611","-0,219","-1,912","0,250","0,099","-0,732","-0,801","-0,624"
60,"-0,767","-0,079","-0,405","-2,243","-0,445","-0,224","-0,048","-0,063","0,275","0,116","0,040","-0,141","-1,379","-0,651","0,154","-1,650","0,329","-0,158","-0,845","-0,678","-0,779"
61,"-0,777","-0,142","-0,101","-2,619","-0,631","-0,405","-0,023","-0,072","0,585","0,234","0,155","-0,061","-1,407","-0,945","0,077","-1,338","0,225","-0,218","-0,820","-0,731","-1,103"
62,"-0,695","0,226","0,259","-2,558","-0,864","-0,333","0,233","-0,334","0,281","0,094","0,450","-0,095","-1,076","-0,720","0,159","-1,180","0,256","-0,379","-0,759","-0,730","-1,098"
63,"-0,653","0,383","0,451","-2,251","-0,675","-0,343","0,283","-0,357","0,000","-0,016","0,501","0,133","-0,776","-0,457","-0,182","-1,151","0,655","-0,734","-0,744","-0,467","-0,542"
64,"-0,490","0,515","0,289","-2,797","-0,475","-0,319","-0,046","-0,176","0,020","0,089","0,298","0,131","-0,451","-0,084","-0,567","-1,016","0,957","-0,866","-0,665","-0,098","-0,043"
65,"-0,353","0,388","-0,295","-2,187","-0,541","-0,324","-0,380","-0,452","-0,573","0,240","0,321","0,248","-0,097","0,297","-1,086","-0,733","0,454","-0,572","-0,680","-0,056","0,144"
66,"-0,338","0,322","-0,882","-1,025","-0,344","-0,310","-0,219","-0,512","-0,924","0,169","0,430","0,287","-0,161","0,432","-1,288","-0,348","-0,248","-0,146","-0,625","0,301","0,148"
67,"-0,587","-0,048","-1,822","-1,096","-0,243","-0,595","-0,253","-0,620","-1,080","-0,102","0,787","0,126","-0,263","0,607","-1,581","-0,270","-0,679","0,078","-0,552","0,155","0,028"
68,"-0,537","-0,094","-2,221","-1,766","-0,177","-0,587","-0,018","-0,417","-1,082","0,011","0,812","-0,216","-0,833","0,522","-1,624","-0,367","-0,637","-0,125","-0,604","0,279","-0,123"
69,"-0,647","-0,045","-1,811","-2,134","-0,191","-0,630","0,141","-0,364","-1,177","0,236","0,801","-0,251","-1,851","0,127","-1,862","-0,569","-0,319","-0,422","-0,656","0,404","-0,274"
70,"-0,347","0,241","-0,911","-1,642","-0,276","-0,497","0,156","-0,288","-0,876","0,403","0,247","-0,487","-1,038","-0,260","-1,512","-0,293","0,305","-0,629","-0,496","0,635","-0,829"
71,"-0,160","0,349","-0,248","-1,205","-0,033","-0,337","0,366","-0,164","-0,769","0,513","0,197","-0,716","-0,887","-0,603","-1,274","-0,508","0,580","-1,040","-0,274","0,543","-1,326"
72,"-0,162","0,047","-0,176","-1,329","-0,166","-0,353","0,578","-0,061","-0,435","0,600","0,373","-0,957","-0,896","-0,784","-1,062","-0,705","0,674","-1,054","-0,286","0,384","-1,945"
73,"-0,017","-0,001","0,296","-1,032","-0,284","-0,521","0,556","0,021","-0,035","0,718","0,381","-1,048","-0,878","-0,855","-0,894","-0,795","0,592","-0,881","-0,304","0,205","-2,481"
74,"0,171","0,089","0,626","-0,299","-0,274","-0,492","0,435","0,144","0,026","0,800","0,405","-1,062","-0,894","-0,807","-0,783","-0,708","0,541","-0,345","-0,126","0,051","-2,373"
75,"0,111","0,092","0,637","0,013","-0,048","-0,385","0,314","0,267","0,087","0,643","0,230","-0,953","-0,876","-0,672","-0,773","-0,800","0,538","-0,136","-0,092","0,241","-2,056"
76,"0,243","0,093","0,336","-0,103","-0,068","-0,246","0,141","0,137","-0,118","0,595","0,221","-0,731","-0,958","-0,878","-0,829","-0,476","0,478","-0,084","0,104","0,455","-1,455"
77,"0,271","-0,003","-0,171","0,564","-0,037","-0,349","-0,012","0,133","0,014","0,490","0,145","-0,423","-0,976","-1,012","-0,840","-0,431","0,195","0,021","0,173","0,646","-0,779"
78,"0,143","-0,096","-0,513","0,935","-0,005","-0,247","-0,243","0,179","-0,110","0,552","0,194","-0,257","-1,129","-1,286","-0,607","-0,522","0,370","0,357","0,124","0,804","-0,164"
79,"0,188","-0,334","-0,890","0,998","-0,045","-0,173","-0,275","0,253","-0,202","0,580","0,227","-0,300","-1,350","-1,505","-0,610","-0,776","0,559","0,444","0,227","0,879","0,085"
80,"0,215","-0,412","-1,064","0,892","-0,107","0,235","-0,235","0,409","-0,008","0,408","0,229","-0,237","-1,387","-1,487","-0,421","-0,917","0,738","0,456","0,247","0,670","-0,144"
81,"0,283","-0,637","-0,974","1,082","0,063","0,365","-0,291","0,585","0,073","0,580","0,227","-0,300","-1,148","-1,340","-0,251","-0,616","0,836","0,056","0,311","0,587","-0,160"
82,"0,280","-0,243","-0,404","1,328","0,020","0,432","-0,132","0,437","0,140","0,695","0,159","-0,277","-0,719","-1,164","-0,066","-0,427","1,121","-0,141","0,383","0,442","-0,280"
83,"0,524","-0,082","0,224","1,448","-0,116","0,406","0,231","0,565","0,115","0,766","0,049","-0,317","-0,748","-1,377","0,224","-0,280","1,288","-0,288","0,315","0,556","-0,212"
84,"0,554","0,104","0,337","1,199","-0,034","0,263","0,453","0,490","-0,025","0,906","0,046","-0,053","-0,772","-1,510","0,547","-0,027","0,920","-0,502","0,324","0,305","-0,274"
85,"0,490","-0,140","0,394","0,940","-0,026","-0,113","0,485","0,416","0,066","0,848","-0,097","0,146","-0,721","-1,495","0,615","-0,147","0,908","-0,484","0,309","0,159","-0,044"
86,"0,580","0,006","0,855","1,125","-0,184","-0,006","0,482","0,348","0,256","0,614","-0,036","0,214","-0,839","-1,477","0,590","-0,158","0,719","-0,278","0,309","0,159","-0,044"
87,"0,459","0,030","1,210","1,311","-0,342","0,100","0,372","0,184","0,489","0,428","0,034","0,060","-0,554","-1,394","0,795","0,122","0,294","0,052","0,210","-0,001","-0,313"
88,"0,272","-0,098","1,238","1,130","-0,379","0,184","-0,074","0,152","0,703","0,234","0,155","-0,061","-0,518","-1,330","0,974","0,427","-0,155","0,126","0,334","-0,082","-0,325"
89,"0,316","-0,317","1,195","1,498","-0,423","0,246","-0,357","-0,141","0,730","-0,002","0,032","-0,050","-0,210","-1,320","1,012","0,850","-0,191","0,027","0,017","0,007","-0,192"
90,"0,189","-0,128","1,474","1,069","-0,204","0,131","-0,603","-0,259","0,722","-0,447","0,207","-0,206","0,042","-1,118","1,161","0,955","-0,467","0,122","0,253","0,126","-0,101"
91,"0,179","-0,171","1,086","0,343","-0,274","0,313","-0,597","-0,210","0,759","-0,576","0,066","-0,140","0,306","-0,631","0,851","0,949","-0,813","0,256","0,357","0,254","0,117"
92,"-0,045","-0,583","0,639","0,651","-0,201","0,340","-0,668","-0,312","0,702","-0,614","-0,101","-0,121","0,422","-0,340","0,807","1,145","-1,476","0,688","0,277","0,326","0,352"
93,"-0,135","-0,729","0,178","0,712","-0,028","0,282","-0,706","-0,286","0,574","-0,676","-0,042","-0,116","0,608","0,020","0,475","1,248","-1,998","1,010","0,332","0,307","0,440"
94,"-0,217","-0,739","-0,278","1,085","0,198","0,386","-0,293","-0,382","0,430","-0,584","0,008","-0,277","0,432","0,253","0,282","1,126","-2,256","1,255","0,274","0,410","0,372"
95,"-0,113","-0,642","-0,072","1,265","0,119","0,339","-0,183","-0,218","0,198","-0,575","-0,042","-0,311","0,307","0,501","0,156","0,964","-2,064","1,133","0,182","0,136","0,030"
96,"-0,066","-0,294","0,099","1,514","-0,022","0,501","0,091","-0,336","0,004","-0,433","-0,261","-0,389","0,288","0,366","0,145","0,818","-1,728","1,217","0,296","0,253","0,112"
97,"-0,131","-0,162","0,393","1,336","0,018","0,625","0,324","-0,113","-0,224","-0,190","-0,373","-0,491","0,213","-0,069","0,190","0,502","-1,400","0,994","0,156","0,071","-0,433"
98,"0,055","-0,017","0,698","1,331","-0,078","0,527","0,470","-0,043","-0,138","-0,167","-0,492","-0,307","0,171","-0,337","0,502","0,069","-1,164","0,754","0,349","-0,124","-0,513"
99,"0,095","-0,125","0,604","1,575","-0,197","0,555","0,512","-0,001","-0,200","-0,336","-0,414","-0,357","0,023","-0,818","0,558","-0,367","-0,849","0,549","0,416","-0,103","-0,591"
100,"0,111","-0,266","0,734","1,689","-0,254","0,376","0,591","0,129","0,121","-0,300","-0,323","-0,263","-0,188","-1,164","0,411","-0,634","-0,380","0,332","0,471","-0,311","-0,461"
101,"0,108","-0,155","0,683","1,625","-0,330","0,339","0,695","0,245","-0,148","-0,523","-0,235","-0,341","-0,098","-0,983","0,412","-0,757","0,010","0,195","0,582","-0,298","-0,317"
102,"0,407","-0,170","0,630","1,196","-0,227","0,260","0,566","0,138","-0,188","-0,554","-0,345","-0,185","-0,130","-0,658","0,198","-0,758","0,333","0,004","0,609","-0,181","0,115"
103,"0,397","-0,213","0,242","1,011","-0,127","0,173","0,667","0,185","-0,267","-0,255","-0,560","0,105","0,281","-0,617","0,372","-0,787","0,582","-0,023","0,397","-0,100","0,477"
104,"0,330","-0,308","-0,110","0,823","-0,103","0,045","0,463","0,110","-0,337","-0,180","-0,410","0,010","0,003","-0,643","0,479","-0,776","0,447","-0,038","0,631","-0,033","0,599"
105,"0,361","-0,516","-0,567","1,257","0,063","0,165","0,539","-0,035","-0,563","-0,265","-0,231","-0,168","0,060","-0,835","0,369","-0,474","0,333","0,235","0,673","0,230","0,801"
106,"0,229","-0,480","-0,625","1,273","0,290","0,477","0,580","0,121","-0,370","-0,196","-0,417","-0,094","-0,105","-0,959","0,467","-0,396","0,226","0,268","0,556","0,196","0,740"
107,"0,092","-0,653","-0,996","1,331","0,271","0,416","0,497","0,218","-0,181","-0,078","-0,410","-0,184","-0,131","-1,070","0,512","-0,465","0,276","0,256","0,493","0,331","0,725"
108,"0,177","-0,378","-0,252","1,267","0,253","0,360","0,482","0,053","-0,064","0,281","-0,590","-0,264","0,035","-1,174","0,849","-0,543","0,383","0,223","0,481","0,172","0,105"
109,"0,218","-0,204","0,274","1,382","-0,036","0,256","0,651","0,021","-0,151","0,126","-0,688","-0,268","-0,115","-1,265","1,203","-0,485","0,534","-0,105","0,619","-0,004","-0,062"
110,"0,371","-0,172","0,774","1,019","-0,129","0,365","0,819","0,102","0,018","0,197","-0,798","-0,307","-0,437","-1,537","1,344","-0,450","0,955","-0,403","0,487","0,193","0,022"
111,"0,572","-0,112","1,184","1,077","-0,323","0,360","0,772","0,193","0,109","0,241","-0,649","-0,075","-0,445","-1,513","1,399","-0,530","1,141","-0,400","0,383","-0,123","-0,153"
112,"0,272","-0,418","0,977","1,199","-0,150","0,300","0,752","0,162","0,253","0,183","-0,330","-0,125","-0,309","-1,396","1,434","-0,759","0,981","-0,378","0,450","-0,289","-0,190"
113,"0,306","-0,361","0,807","1,316","-0,072","0,142","0,770","0,508","0,202","0,058","-0,103","0,058","-0,349","-1,046","1,276","-0,773","0,692","-0,265","0,374","-0,248","-0,007"
114,"0,198","-0,348","0,549","1,321","0,255","0,165","0,567","0,231","0,294","0,257","-0,072","-0,048","-0,230","-0,859","1,144","-0,611","0,500","-0,143","0,263","-0,073","-0,194"
115,"0,058","-0,410","0,128","0,958","0,394","0,201","0,571","0,098","0,266","0,215","-0,036","-0,223","-0,401","-0,833","0,773","-0,250","-0,110","0,184","0,151","-0,138","-0,307"
116,"0,116","-0,358","0,092","0,648","0,303","0,115","0,206","-0,212","0,227","0,215","-0,036","-0,223","-0,328","-0,375","0,449","0,189","-0,325","0,481","0,074","0,228","-0,177"
117,"0,149","0,038","0,517","0,770","0,418","0,074","0,115","-0,143","0,152","0,298","-0,120","-0,408","-0,082","-0,024","0,129","0,445","-0,659","0,713","0,016","0,331","-0,245"
118,"0,187","-0,015","0,397","1,003","0,283","-0,150","-0,056","-0,091","0,011","0,195","-0,304","-0,271","0,135","0,321","-0,058","0,262","-0,923","0,967","0,072","0,363","-0,188"
119,"0,117","-0,055","0,020","0,516","0,231","-0,112","0,048","-0,177","-0,096","0,306","-0,062","-0,271","-0,119","0,427","-0,274","0,056","-0,772","0,932","0,017","0,383","-0,276"
120,"0,004","-0,234","-0,216","0,635","0,211","-0,175","-0,056","-0,091","0,011","0,372","0,138","-0,332","-0,313","0,731","-0,636","-0,233","-0,614","0,772","-0,021","0,225","-0,541"
121,"-0,058","-0,496","-0,492","0,826","0,438","-0,063","0,085","0,112","0,125","0,282","0,164","-0,283","-0,282","0,634","-0,857","-0,351","-0,381","0,563","-0,076","0,245","-0,629"
122,"-0,117","-0,511","-0,814","0,638","0,403","-0,172","0,127","0,154","0,063","0,319","0,147","-0,360","-0,440","-0,006","-0,868","-0,267","-0,142","0,461","-0,011","0,402","-0,719"
123,"-0,106","-0,486","-0,760","0,574","0,386","-0,228","0,074","0,197","0,117","0,358","0,207","-0,549","-0,547","-0,631","-0,812","-0,160","-0,174","0,330","-0,167","0,399","-1,087"
124,"0,040","-0,232","-0,361","0,823","0,303","-0,084","0,000","0,027","0,250","0,273","0,385","-0,727","-0,508","-0,465","-0,878","0,024","-0,055","0,395","0,039","0,297","-1,365"
125,"0,042","0,033","-0,074","0,270","0,448","-0,234","0,063","-0,101","0,205","0,408","0,399","-0,714","-0,631","-0,527","-0,936","0,176","-0,369","0,368","0,030","0,548","-1,303"
126,"0,033","-0,047","-0,103","0,019","0,337","-0,380","-0,044","0,005","0,085","0,612","0,121","-0,798","-0,718","-0,319","-0,972","0,310","-0,246","0,108","0,029","0,684","-1,314"
127,"0,071","-0,101","-0,223","0,384","0,216","-0,358","-0,133","0,054","0,237","0,792","0,177","-0,723","-0,702","-0,081","-0,872","0,339","-0,171","-0,056","-0,042","0,694","-1,183"
128,"0,202","-0,081","-0,190","0,755","0,133","-0,219","-0,129","-0,080","0,209","0,924","0,116","-0,597","-0,753","0,191","-0,730","0,006","0,270","-0,320","-0,063","0,715","-0,912"
129,"0,022","-0,073","-0,157","0,514","0,154","-0,151","-0,044","0,300","0,405","1,058","0,238","-0,413","-0,712","0,334","-0,518","-0,249","0,782","-0,424","-0,081","0,653","-0,661"
130,"0,069","-0,045","-0,248","0,201","0,102","-0,313","-0,335","0,455","0,553","0,834","0,433","-0,320","-0,497","0,267","-0,392","-0,572","1,021","-0,349","-0,090","0,527","-0,515"
131,"-0,053","0,016","-0,252","0,511","0,194","-0,228","-0,111","0,266","0,158","1,149","0,504","-0,232","-0,569","0,221","-0,382","-0,376","1,072","-0,654","-0,094","0,559","-0,463"
132,"0,231","0,105","-0,077","0,757","0,267","-0,198","-0,260","0,128","0,262","1,016","0,673","-0,187","-0,600","0,031","-0,370","-0,082","1,081","-0,756","-0,149","0,202","-0,466"
133,"0,227","0,216","-0,128","0,445","0,157","-0,342","-0,681","-0,005","0,304","0,811","0,490","0,145","-0,539","-0,287","-0,290","-0,235","0,893","-0,666","-0,214","0,233","-0,419"
