Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
51,"-0,276","-0,323","0,062","0,375","0,011","-0,112","-0,325","-0,212","-0,042","0,082","0,583","-0,004","0,121","0,050","-0,001","0,423","0,353","-0,019","-0,346","-0,284","0,002"
52,"0,100","-0,520","0,105","0,093","0,213","-0,112","0,065","0,197","-0,084","0,224","-0,093","-0,005","0,121","-0,343","0,000","0,466","0,418","-0,030","-0,009","0,248","0,004"
53,"-0,459","-0,652","0,134","0,417","0,293","-0,108","-0,405","0,194","-0,113","0,081","0,014","-0,009","0,392","-0,762","0,012","0,463","0,387","-0,030","0,072","0,270","0,002"
54,"-0,431","-0,694","0,147","0,065","0,252","-0,102","0,238","-0,075","-0,141","-0,095","-0,003","-0,009","0,369","-0,630","0,021","-0,190","0,508","-0,024","0,345","0,517","0,001"
55,"-0,139","-0,108","0,147","-0,287","0,203","-0,094","0,172","-0,191","-0,157","0,357","0,488","-0,010","-0,315","-0,481","0,023","-0,499","0,121","-0,020","0,172","0,113","0,003"
56,"-0,315","0,320","0,149","-0,484","0,485","-0,083","0,533","-0,232","-0,178","-0,246","0,169","-0,017","-0,824","-0,616","0,023","-1,025","0,290","-0,007","-0,417","0,170","0,015"
57,"0,012","0,074","0,155","-0,585","0,156","-0,075","0,534","-0,406","-0,208","0,393","0,255","-0,027","-0,592","-0,356","0,024","-1,133","0,305","0,000","0,218","0,077","0,036"
58,"0,115","-0,203","0,164","-0,317","-0,058","-0,066","0,608","-0,307","-0,236","-0,124","0,584","-0,032","-0,613","0,045","0,028","-0,522","0,130","0,002","-0,413","-0,146","0,049"
59,"-0,018","-0,381","0,185","-0,280","-0,399","-0,057","0,666","-0,341","-0,273","0,400","0,631","-0,035","-0,823","0,144","0,039","-0,816","-0,310","-0,003","-0,417","-0,151","0,051"
60,"-0,050","-0,024","0,208","0,064","-0,349","-0,046","0,293","-0,141","-0,304","0,443","0,017","-0,030","-0,173","-0,064","0,049","-0,193","-0,471","-0,003","0,064","0,305","0,045"
61,"0,150","0,468","0,224","0,039","-0,689","-0,035","0,527","-0,474","-0,328","0,434","0,028","-0,022","-0,258","0,615","0,066","0,089","-0,973","-0,003","-0,181","0,253","0,033"
62,"-0,373","0,078","0,240","0,005","-0,346","-0,027","-0,123","-0,432","-0,358","0,017","0,205","-0,017","0,017","0,111","0,076","-0,154","-0,361","-0,006","0,018","0,087","0,024"
63,"-0,253","-0,552","0,258","0,341","-0,421","-0,020","-0,139","0,249","-0,382","0,700","0,319","-0,015","0,530","0,480","0,076","0,363","-0,140","-0,004","0,536","-0,250","0,020"
64,"-0,228","-0,142","0,266","0,031","-0,268","-0,017","0,285","-0,257","-0,403","0,078","0,481","-0,010","0,289","-0,009","0,082","-0,215","-0,208","-0,003","0,262","0,125","0,019"
65,"-0,279","0,110","0,269","0,070","0,074","-0,015","0,228","-0,477","-0,419","0,298","0,558","-0,005","0,035","-0,545","0,085","-0,517","0,077","0,010","-0,029","-0,027","0,010"
66,"-0,728","0,139","0,273","-0,278","0,047","-0,015","0,356","-0,781","-0,432","0,576","0,641","0,001","-0,660","-0,555","0,081","-1,107","0,296","0,023","-0,152","0,267","0,004"
67,"-0,310","0,363","0,285","-0,051","-0,208","-0,015","0,779","-1,002","-0,456","0,300","0,031","0,007","-0,224","-0,569","0,084","-0,786","-0,287","0,026","-0,002","0,874","0,003"
68,"-0,340","0,405","0,302","0,258","-0,072","-0,013","0,409","-0,448","-0,490","0,384","0,070","0,008","0,076","-0,355","0,096","-0,243","-0,409","0,034","-0,113","0,196","-0,013"
69,"-0,389","-0,011","0,325","0,302","0,267","-0,009","-0,158","-0,054","-0,523","0,516","0,158","0,012","0,240","-0,366","0,102","0,044","0,171","0,037","0,257","0,103","-0,016"
70,"0,092","0,016","0,352","0,034","0,046","-0,001","0,403","-0,378","-0,553","0,355","-0,051","0,014","-0,135","-0,469","0,101","0,029","0,184","0,029","-0,184","0,337","-0,011"
71,"0,068","0,053","0,372","0,064","0,027","0,005","0,394","-0,399","-0,587","0,374","-0,014","0,009","-0,102","-0,485","0,103","0,067","0,137","0,031","-0,149","0,364","-0,003"
72,"0,085","0,093","0,390","0,088","0,003","0,009","0,414","-0,435","-0,628","0,378","0,015","0,011","-0,107","-0,480","0,108","0,074","0,088","0,039","-0,147","0,375","-0,005"
73,"0,038","0,051","0,415","0,090","-0,029","0,009","0,384","-0,367","-0,668","0,424","0,057","0,015","-0,135","-0,433","0,111","0,051","0,075","0,044","-0,147","0,350","-0,011"
74,"0,032","0,043","0,441","0,072","-0,056","0,005","0,374","-0,345","-0,709","0,422","0,058","0,017","-0,159","-0,373","0,110","-0,002","0,045","0,054","-0,129","0,341","-0,017"
75,"0,059","0,054","0,461","0,060","-0,083","-0,001","0,368","-0,286","-0,753","0,411","0,040","0,015","-0,195","-0,346","0,103","-0,008","-0,015","0,073","-0,132","0,378","-0,014"
76,"0,066","0,087","0,484","0,091","-0,082","-0,008","0,390","-0,322","-0,794","0,404","0,027","-0,003","-0,137","-0,371","0,097","0,000","-0,031","0,088","-0,106","0,449","-0,002"
77,"0,120","0,078","0,511","0,069","-0,046","-0,014","0,369","-0,279","-0,838","0,404","-0,024","-0,032","-0,167","-0,434","0,088","0,015","-0,010","0,101","-0,074","0,514","0,028"
78,"0,101","0,116","0,537","0,036","-0,019","-0,021","0,354","-0,247","-0,883","0,370","-0,045","-0,068","-0,163","-0,446","0,083","0,002","-0,013","0,117","-0,041","0,492","0,059"
79,"0,083","0,137","0,567","0,037","0,017","-0,026","0,333","-0,246","-0,937","0,386","-0,108","-0,115","-0,138","-0,456","0,081","0,018","-0,008","0,132","-0,018","0,506","0,097"
80,"0,082","0,131","0,597","0,069","0,024","-0,026","0,330","-0,178","-0,987","0,356","-0,148","-0,199","-0,078","-0,437","0,084","0,025","-0,012","0,141","0,023","0,540","0,170"
81,"0,037","0,103","0,635","0,089","0,050","-0,024","0,282","-0,119","-1,037","0,361","-0,245","-0,316","-0,017","-0,433","0,096","0,036","0,036","0,138","0,101","0,587","0,269"
82,"0,096","0,126","0,657","0,052","0,054","-0,021","0,284","-0,123","-1,089","0,354","-0,279","-0,445","-0,011","-0,409","0,106","0,027","0,016","0,150","0,169","0,627","0,383"
83,"0,049","0,136","0,665","0,032","0,024","-0,018","0,279","-0,107","-1,129","0,412","-0,238","-0,569","0,022","-0,354","0,118","-0,018","0,007","0,168","0,270","0,604","0,490"
84,"0,055","0,142","0,681","-0,010","0,025","-0,016","0,212","-0,067","-1,169","0,459","-0,218","-0,674","0,031","-0,364","0,132","-0,018","0,003","0,178","0,348","0,616","0,575"
85,"0,095","0,180","0,698","-0,003","-0,004","-0,012","0,184","-0,103","-1,211","0,488","-0,217","-0,761","0,086","-0,337","0,148","0,024","-0,025","0,188","0,460","0,613","0,639"
86,"0,059","0,198","0,718","-0,006","-0,035","-0,011","0,165","-0,040","-1,249","0,476","-0,170","-0,826","0,133","-0,297","0,161","0,015","-0,086","0,194","0,521","0,610","0,689"
87,"0,030","0,215","0,740","-0,018","-0,067","-0,010","0,101","-0,021","-1,290","0,515","-0,190","-0,897","0,185","-0,253","0,173","0,003","-0,148","0,200","0,593","0,633","0,741"
88,"0,039","0,184","0,773","-0,062","-0,080","-0,008","0,059","-0,023","-1,332","0,549","-0,187","-0,975","0,189","-0,208","0,181","-0,001","-0,137","0,194","0,685","0,654","0,805"
89,"0,059","0,197","0,810","-0,110","-0,079","-0,008","-0,003","0,003","-1,370","0,572","-0,187","-1,058","0,194","-0,225","0,187","-0,003","-0,161","0,182","0,804","0,699","0,879"
90,"0,124","0,200","0,833","-0,159","-0,071","-0,005","0,025","0,083","-1,402","0,572","-0,192","-1,136","0,210","-0,237","0,207","-0,007","-0,181","0,177","0,872","0,694","0,932"
91,"0,206","0,211","0,846","-0,204","-0,050","-0,006","0,070","0,127","-1,426","0,595","-0,194","-1,198","0,214","-0,221","0,224","-0,007","-0,167","0,177","0,924","0,663","0,967"
92,"0,209","0,250","0,858","-0,196","-0,024","-0,006","0,060","0,103","-1,447","0,624","-0,146","-1,262","0,244","-0,211","0,237","-0,022","-0,153","0,174","1,019","0,626","1,008"
93,"0,225","0,273","0,880","-0,241","-0,004","-0,006","0,106","0,139","-1,465","0,695","-0,098","-1,317","0,261","-0,209","0,250","-0,085","-0,146","0,160","1,157","0,622","1,045"
94,"0,190","0,253","0,901","-0,292","0,008","-0,006","0,134","0,189","-1,483","0,751","-0,062","-1,376","0,233","-0,185","0,262","-0,166","-0,144","0,147","1,255","0,609","1,084"
95,"0,207","0,197","0,915","-0,346","0,007","-0,008","0,152","0,195","-1,500","0,779","-0,044","-1,439","0,216","-0,210","0,275","-0,224","-0,114","0,140","1,362","0,644","1,127"
96,"0,202","0,180","0,921","-0,399","-0,004","-0,010","0,191","0,265","-1,502","0,840","0,018","-1,492","0,144","-0,202","0,293","-0,307","-0,132","0,130","1,399","0,636","1,158"
97,"0,191","0,219","0,937","-0,450","-0,019","-0,015","0,121","0,269","-1,504","0,922","0,055","-1,533","0,089","-0,212","0,307","-0,334","-0,180","0,110","1,442","0,643","1,179"
98,"0,225","0,284","0,957","-0,504","-0,005","-0,021","0,111","0,211","-1,511","0,970","0,109","-1,557","0,020","-0,226","0,318","-0,352","-0,194","0,093","1,464","0,619","1,185"
99,"0,253","0,328","0,968","-0,551","-0,024","-0,031","0,089","0,224","-1,514","1,034","0,096","-1,567","-0,035","-0,212","0,318","-0,355","-0,223","0,089","1,494","0,603","1,185"
100,"0,247","0,283","0,972","-0,595","-0,042","-0,043","0,039","0,222","-1,513","1,044","0,106","-1,567","-0,090","-0,205","0,306","-0,375","-0,212","0,089","1,521","0,597","1,185"
101,"0,188","0,271","0,977","-0,614","-0,071","-0,056","-0,002","0,208","-1,504","1,107","0,087","-1,561","-0,135","-0,193","0,300","-0,419","-0,242","0,083","1,534","0,598","1,173"
102,"0,202","0,256","0,985","-0,601","-0,096","-0,072","-0,001","0,216","-1,498","1,142","0,066","-1,554","-0,158","-0,176","0,299","-0,426","-0,248","0,076","1,529","0,585","1,154"
103,"0,222","0,253","0,982","-0,573","-0,093","-0,089","0,018","0,227","-1,486","1,170","0,127","-1,545","-0,174","-0,177","0,299","-0,399","-0,214","0,081","1,502","0,552","1,130"
104,"0,248","0,240","0,979","-0,566","-0,063","-0,107","0,034","0,239","-1,473","1,157","0,184","-1,535","-0,211","-0,208","0,293","-0,392","-0,149","0,088","1,457","0,514","1,109"
105,"0,288","0,254","0,981","-0,580","-0,032","-0,126","0,018","0,174","-1,459","1,185","0,201","-1,516","-0,232","-0,275","0,285","-0,368","-0,098","0,089","1,440","0,507","1,083"
106,"0,276","0,220","0,981","-0,609","-0,009","-0,143","0,015","0,186","-1,437","1,139","0,203","-1,484","-0,256","-0,333","0,274","-0,373","-0,049","0,086","1,411","0,499","1,052"
107,"0,255","0,169","0,972","-0,623","0,019","-0,156","0,052","0,208","-1,417","1,071","0,172","-1,448","-0,288","-0,400","0,254","-0,416","-0,005","0,088","1,336","0,529","1,029"
108,"0,264","0,146","0,967","-0,612","0,045","-0,165","0,072","0,176","-1,406","1,008","0,116","-1,430","-0,263","-0,462","0,235","-0,428","0,043","0,089","1,305","0,580","1,023"
109,"0,274","0,149","0,964","-0,599","0,074","-0,168","0,057","0,177","-1,399","0,942","0,090","-1,422","-0,224","-0,495","0,227","-0,407","0,105","0,086","1,299","0,612","1,023"
110,"0,233","0,140","0,959","-0,591","0,105","-0,168","0,025","0,198","-1,388","0,917","0,152","-1,409","-0,219","-0,494","0,229","-0,410","0,164","0,080","1,252","0,548","1,009"
111,"0,273","0,165","0,956","-0,568","0,131","-0,165","0,011","0,134","-1,385","0,908","0,195","-1,397","-0,176","-0,498","0,232","-0,347","0,197","0,075","1,232","0,493","0,997"
112,"0,305","0,183","0,954","-0,563","0,097","-0,158","-0,031","0,093","-1,386","0,860","0,172","-1,380","-0,144","-0,463","0,234","-0,309","0,181","0,073","1,204","0,472","0,986"
113,"0,298","0,186","0,953","-0,540","0,078","-0,148","-0,074","0,109","-1,390","0,783","0,173","-1,359","-0,122","-0,482","0,235","-0,259","0,178","0,071","1,154","0,520","0,979"
114,"0,302","0,175","0,951","-0,519","0,058","-0,136","-0,064","0,143","-1,397","0,822","0,187","-1,342","-0,097","-0,499","0,239","-0,220","0,135","0,072","1,161","0,523","0,972"
115,"0,279","0,113","0,944","-0,496","0,043","-0,125","-0,066","0,149","-1,399","0,846","0,236","-1,326","-0,051","-0,461","0,240","-0,193","0,157","0,072","1,199","0,475","0,969"
116,"0,278","0,141","0,936","-0,525","0,017","-0,115","-0,082","0,169","-1,393","0,867","0,234","-1,303","-0,060","-0,412","0,236","-0,188","0,106","0,068","1,219","0,415","0,963"
117,"0,277","0,145","0,924","-0,524","-0,014","-0,105","-0,104","0,158","-1,394","0,837","0,205","-1,275","-0,084","-0,404","0,225","-0,163","0,047","0,071","1,153","0,427","0,957"
118,"0,240","0,171","0,922","-0,515","0,010","-0,097","-0,145","0,104","-1,404","0,835","0,136","-1,255","-0,066","-0,467","0,211","-0,179","0,079","0,073","1,165","0,495","0,960"
119,"0,212","0,213","0,935","-0,560","-0,011","-0,088","-0,148","0,102","-1,418","0,775","0,146","-1,242","-0,083","-0,450","0,201","-0,253","0,053","0,062","1,157","0,516","0,965"
120,"0,267","0,255","0,948","-0,600","-0,035","-0,078","-0,151","0,081","-1,433","0,716","0,114","-1,237","-0,152","-0,402","0,196","-0,267","0,003","0,051","1,108","0,524","0,975"
121,"0,249","0,214","0,949","-0,610","-0,005","-0,069","-0,144","0,081","-1,447","0,681","0,168","-1,239","-0,169","-0,399","0,192","-0,309","0,042","0,050","1,069","0,475","0,987"
122,"0,207","0,165","0,948","-0,602","0,021","-0,059","-0,167","0,142","-1,450","0,688","0,186","-1,241","-0,133","-0,450","0,196","-0,319","0,091","0,045","1,073","0,474","0,997"
123,"0,217","0,162","0,949","-0,642","0,016","-0,048","-0,100","0,120","-1,453","0,659","0,222","-1,244","-0,180","-0,471","0,206","-0,379","0,099","0,035","1,074","0,469","0,998"
124,"0,253","0,231","0,952","-0,644","0,047","-0,037","-0,119","0,060","-1,462","0,617","0,211","-1,239","-0,183","-0,531","0,213","-0,348","0,096","0,028","1,041","0,480","0,998"
125,"0,329","0,251","0,952","-0,615","0,039","-0,026","-0,050","0,070","-1,470","0,671","0,222","-1,231","-0,127","-0,559","0,208","-0,275","0,070","0,023","1,092","0,530","1,005"
126,"0,277","0,214","0,941","-0,618","0,074","-0,015","-0,071","0,124","-1,473","0,675","0,236","-1,219","-0,147","-0,579","0,202","-0,300","0,123","0,025","1,095","0,532","1,010"
127,"0,268","0,175","0,930","-0,656","0,062","-0,005","-0,082","0,139","-1,470","0,665","0,248","-1,202","-0,189","-0,537","0,190","-0,364","0,117","0,022","1,111","0,505","1,015"
128,"0,292","0,198","0,927","-0,637","0,041","0,005","-0,019","0,136","-1,468","0,718","0,259","-1,181","-0,193","-0,492","0,178","-0,352","0,062","0,012","1,108","0,486","1,016"
129,"0,290","0,191","0,917","-0,664","0,015","0,018","-0,026","0,196","-1,467","0,690","0,207","-1,158","-0,257","-0,462","0,173","-0,392","0,009","0,008","1,032","0,500","1,012"
130,"0,290","0,154","0,914","-0,664","-0,018","0,029","0,023","0,194","-1,473","0,646","0,157","-1,146","-0,265","-0,463","0,170","-0,418","-0,008","0,004","0,990","0,558","1,014"
131,"0,313","0,141","0,924","-0,691","0,011","0,039","0,049","0,217","-1,479","0,582","0,164","-1,140","-0,253","-0,491","0,171","-0,446","0,046","-0,013","0,994","0,580","1,018"
132,"0,282","0,179","0,926","-0,671","0,029","0,050","-0,026","0,213","-1,482","0,556","0,181","-1,138","-0,201","-0,493","0,169","-0,417","0,027","-0,023","0,995","0,587","1,028"
133,"0,221","0,151","0,913","-0,662","0,057","0,061","-0,042","0,206","-1,480","0,538","0,223","-1,137","-0,156","-0,500","0,166","-0,438","0,058","-0,022","0,990","0,554","1,041"
134,"0,221","0,082","0,903","-0,676","0,086","0,071","-0,057","0,207","-1,476","0,560","0,282","-1,130","-0,134","-0,510","0,161","-0,441","0,121","-0,024","1,041","0,511","1,048"
135,"0,224","0,098","0,890","-0,647","0,065","0,080","-0,061","0,206","-1,475","0,568","0,227","-1,117","-0,098","-0,455","0,154","-0,440","0,087","-0,021","1,067","0,498","1,051"
136,"0,201","0,150","0,884","-0,679","0,076","0,089","-0,068","0,206","-1,475","0,534","0,187","-1,103","-0,155","-0,449","0,145","-0,496","0,080","-0,021","1,045","0,511","1,054"
