Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
30,"-0,324","0,010","0,225","-0,597","0,404","0,077","0,031","-0,162","0,050","0,044","0,033","-0,036","-0,669","0,061","0,418","-0,304","-0,015","-0,028","-0,283","0,024","0,143"
31,"-0,195","0,152","0,313","-0,403","0,198","0,292","0,049","-0,014","-0,072","-0,023","-0,040","-0,072","-0,523","-0,057","-0,133","-0,439","-0,342","0,125","-0,272","-0,015","0,027"
32,"-0,333","0,166","0,070","-0,410","-0,005","0,208","0,028","-0,005","-0,156","-0,345","0,166","0,008","-0,448","-0,169","-0,197","-0,336","-0,336","0,277","-0,344","0,023","0,137"
33,"-0,158","0,020","-0,037","-0,532","-0,123","0,239","-0,062","0,011","0,003","-0,077","0,026","0,102","-0,706","-0,334","-0,501","-0,839","0,125","0,723","-0,344","0,023","0,137"
34,"-0,280","-0,038","-0,017","-0,847","-0,335","0,112","-0,017","0,065","-0,047","0,102","-0,045","0,119","-0,626","-0,123","-0,254","-0,839","0,125","0,723","-0,279","-0,053","0,104"
35,"-0,215","0,033","0,026","-0,740","-0,562","-0,099","-0,028","-0,168","0,064","0,023","0,109","0,058","-0,667","0,113","0,387","-1,063","0,024","0,117","-0,156","0,006","0,096"
36,"-0,211","-0,015","0,098","-0,855","-0,478","0,016","-0,062","0,011","0,003","-0,056","-0,049","0,008","-0,612","0,228","0,829","-0,703","-0,111","-0,245","-0,282","0,082","0,123"
37,"-0,292","-0,015","-0,208","-0,855","-0,418","0,005","-0,090","-0,018","-0,128","0,033","0,071","0,011","-0,799","0,305","0,824","-0,653","-0,135","-0,155","-0,144","0,025","-0,039"
38,"-0,426","-0,109","-0,367","-0,794","-0,239","-0,034","-0,049","-0,159","-0,020","-0,112","-0,038","-0,014","-0,871","0,252","0,485","-0,409","-0,075","-0,151","-0,202","-0,110","-0,063"
39,"-0,313","0,045","-0,530","-0,679","-0,144","-0,184","-0,180","-0,002","0,031","-0,023","0,082","-0,010","-0,742","0,196","0,039","-0,680","0,086","0,002","-0,135","-0,071","-0,134"
40,"-0,301","-0,039","-0,327","-0,436","0,093","-0,245","-0,201","0,007","-0,052","-0,123","0,189","-0,039","-0,480","-0,211","-0,392","-0,640","0,036","0,174","-0,294","-0,092","-0,400"
41,"-0,223","0,009","-0,093","-0,443","0,129","-0,377","-0,454","-0,044","0,184","-0,010","-0,022","0,076","-0,207","-0,378","-0,534","-0,724","0,119","0,326","-0,362","-0,131","-0,329"
42,"-0,272","0,165","0,066","-0,440","0,201","-0,328","-0,558","0,019","0,306","-0,009","0,099","0,137","-0,529","-0,191","-0,484","-0,879","0,083","0,113","-0,294","-0,092","-0,400"
43,"-0,390","0,119","0,146","-0,554","0,106","-0,178","-0,572","0,067","0,270","-0,023","0,082","-0,010","-0,688","0,064","-0,304","-0,552","0,251","-0,066","-0,298","-0,266","-0,343"
44,"-0,406","0,071","-0,093","-0,676","-0,073","-0,136","-0,527","-0,003","0,162","0,001","0,062","0,091","-0,745","0,144","0,069","-0,827","0,113","0,175","-0,262","-0,053","-0,088"
45,"-0,297","0,153","-0,304","-0,737","-0,012","-0,144","-0,306","-0,176","-0,047","0,054","-0,004","-0,083","-0,768","0,071","-0,178","-0,681","-0,158","0,062","-0,436","0,042","-0,200"
46,"-0,463","0,083","-0,029","-0,744","0,025","-0,275","-0,094","-0,213","0,031","0,122","0,069","-0,047","-0,736","-0,105","-0,355","-0,519","0,039","0,190","-0,190","-0,091","-0,198"
47,"-0,446","0,131","0,210","-0,637","-0,143","-0,498","0,260","-0,051","0,005","0,012","0,024","0,044","-0,655","-0,112","-0,480","-0,268","-0,020","-0,298","-0,290","-0,169","-0,439"
48,"-0,385","0,190","0,193","-0,451","-0,134","-0,449","0,135","-0,102","-0,014","-0,113","0,151","-0,086","-0,704","-0,092","-0,572","-0,423","-0,056","-0,511","-0,289","-0,112","-0,458"
49,"-0,471","0,119","-0,160","-0,386","-0,003","-0,416","0,194","-0,095","-0,028","0,145","0,049","0,054","-0,564","-0,068","-0,276","-0,354","-0,273","-0,525","-0,300","-0,073","-0,343"
50,"-0,483","0,024","-0,327","-0,382","0,009","-0,357","0,194","-0,095","-0,028","0,089","0,060","0,033","-0,544","0,141","-0,039","-0,295","-0,325","-0,489","-0,316","-0,015","-0,170"
51,"-0,406","0,190","-0,117","-0,368","0,055","-0,118","0,121","-0,055","-0,050","-0,034","-0,002","-0,025","-0,773","0,183","0,256","-0,671","-0,133","-0,020","-0,344","0,023","0,137"
52,"-0,463","0,143","-0,041","-0,490","0,117","-0,122","0,260","-0,051","0,005","0,134","-0,036","0,040","-0,909","0,293","0,311","-0,851","-0,236","0,426","-0,369","0,178","0,406"
53,"-0,398","-0,025","0,051","-0,418","0,031","0,077","0,187","-0,010","-0,017","-0,057","0,140","-0,065","-0,997","0,113","0,117","-0,723","-0,071","0,357","-0,595","0,176","0,192"
54,"-0,312","0,166","0,380","-0,668","0,071","-0,040","0,108","-0,007","-0,086","0,022","-0,013","-0,003","-0,799","0,058","0,039","-0,634","-0,046","0,148","-0,397","0,119","0,036"
55,"-0,312","0,226","0,368","-0,722","0,095","0,083","0,097","-0,117","0,083","0,000","-0,060","0,029","-0,604","0,139","-0,048","-1,192","0,049","0,154","-0,337","0,062","0,060"
56,"-0,146","0,056","0,142","-0,851","0,013","-0,018","0,083","-0,193","-0,012","0,100","0,022","-0,014","-0,432","-0,042","-0,341","-0,892","0,004","0,223","-0,413","0,177","0,208"
57,"-0,219","0,200","-0,069","-0,600","-0,026","0,099","0,135","0,021","0,044","-0,011","-0,144","0,015","-0,561","-0,015","-0,307","-0,532","-0,040","0,300","-0,495","0,254","0,433"
58,"-0,199","0,080","0,265","-0,536","-0,015","0,155","0,101","-0,045","-0,134","0,000","-0,060","0,029","-0,549","0,036","0,023","-0,427","0,020","0,423","-0,419","0,139","0,285"
59,"-0,243","0,129","0,508","-0,468","-0,053","0,283","0,173","-0,086","-0,112","-0,100","0,047","0,001","-0,578","0,076","0,209","-0,602","0,024","0,812","-0,287","0,101","0,181"
60,"-0,231","0,285","0,663","-0,407","-0,113","0,291","0,226","0,006","-0,114","0,090","-0,129","0,105","-0,615","0,146","0,448","-0,735","-0,059","0,906","-0,241","0,217","0,340"
61,"0,061","0,185","0,475","-0,468","-0,053","0,283","0,128","-0,017","-0,003","-0,034","-0,002","-0,025","-1,009","0,092","0,199","-0,828","-0,039","0,673","-0,303","0,159","0,354"
62,"-0,008","0,162","0,360","-0,281","-0,043","0,332","0,135","0,021","0,044","-0,034","-0,002","-0,025","-0,601","0,003","-0,038","-0,875","-0,335","-0,291","-0,241","0,217","0,340"
63,"-0,024","0,054","0,134","-0,525","-0,040","0,346","0,017","0,008","0,072","-0,112","-0,038","-0,014","-0,621","0,012","0,097","-1,271","-0,133","-0,596","-0,366","0,351","0,348"
64,"0,036","0,113","0,118","-0,711","0,010","0,286","-0,055","0,049","0,050","-0,022","-0,107","0,062","-0,494","-0,067","0,093","-1,369","0,061","-0,365","-0,306","0,294","0,373"
65,"0,170","0,207","0,276","-0,718","-0,013","0,166","-0,149","0,222","0,003","-0,023","-0,040","-0,072","-0,268","0,056","0,201","-1,628","-0,134","-0,231","-0,371","0,371","0,406"
66,"0,239","0,051","0,428","-0,661","0,034","0,091","-0,100","0,119","0,158","0,012","0,024","0,044","-0,426","0,093","0,010","-1,223","-0,119","-0,039","-0,327","0,371","0,603"
67,"0,252","0,087","0,607","-0,726","0,083","0,023","-0,246","0,077","0,056","0,033","-0,051","-0,050","-0,363","0,147","-0,012","-1,031","0,003","0,342","-0,341","0,545","0,738"
68,"0,296","0,098","0,352","-0,969","0,026","0,049","-0,312","0,032","0,023","-0,033","0,120","0,036","-0,558","0,067","0,075","-1,214","-0,056","0,346","-0,325","0,487","0,565"
69,"0,336","0,217","0,014","-0,905","-0,023","0,117","-0,253","0,039","0,009","0,156","0,011","0,007","-0,693","0,177","0,130","-1,325","-0,034","0,248","-0,354","0,371","0,214"
70,"0,393","0,204","-0,050","-0,919","-0,070","-0,122","-0,437","0,105","0,062","0,057","0,051","0,112","-0,532","-0,026","-0,081","-1,294","0,043","0,003","-0,266","0,275","-0,069"
71,"0,328","0,133","-0,093","-0,755","-0,250","-0,408","-0,333","0,165","-0,002","0,012","0,024","0,044","-0,593","0,131","-0,543","-0,810","-0,225","-0,340","-0,267","0,217","-0,050"
72,"0,259","0,110","-0,209","-0,572","-0,312","-0,407","-0,312","0,156","0,081","-0,066","-0,011","0,055","-0,561","-0,045","-0,720","-0,705","-0,165","-0,217","-0,200","0,256","-0,121"
73,"0,393","0,264","-0,062","-0,580","-0,275","-0,538","-0,228","0,225","-0,066","-0,100","0,047","0,001","-0,541","-0,054","-0,854","-0,832","-0,086","-0,208","-0,263","0,140","-0,088"
74,"0,345","0,121","0,157","-0,823","-0,273","-0,524","-0,280","0,257","-0,005","0,089","0,060","0,033","-0,633","-0,069","-0,646","-1,202","-0,350","-0,610","-0,200","0,256","-0,121"
75,"0,446","0,060","-0,149","-0,583","-0,167","-0,621","-0,339","0,250","0,009","0,089","0,060","0,033","-0,634","0,120","-0,686","-1,324","-0,255","-1,096","-0,255","0,236","-0,184"
76,"0,364","0,061","-0,455","-0,583","-0,048","-0,645","-0,360","0,136","-0,132","0,191","0,075","0,123","-0,645","0,098","-0,604","-1,127","-0,215","-0,740","-0,211","0,294","-0,006"
77,"0,405","0,000","-0,758","-0,465","-0,061","-0,711","-0,346","0,212","-0,038","0,156","0,011","0,007","-0,507","0,041","-0,690","-1,235","-0,138","-0,866","-0,327","0,274","-0,074"
78,"0,352","0,085","-0,646","-0,473","-0,084","-0,831","-0,128","0,213","0,086","0,110","-0,015","-0,061","-0,527","0,050","-0,555","-0,820","-0,098","-0,756","-0,290","0,236","0,200"
79,"0,299","0,050","-0,511","-0,533","-0,203","-0,804","-0,242","0,272","-0,102","0,045","0,277","0,086","-0,590","-0,005","-0,533","-0,773","0,014","-0,669","-0,348","0,351","0,156"
80,"0,186","-0,104","-0,348","-0,537","-0,155","-0,875","-0,142","0,137","-0,008","0,011","0,213","-0,029","-0,587","0,048","-0,564","-1,328","0,255","-0,253","-0,261","0,255","-0,126"
81,"0,190","0,027","-0,312","-0,734","-0,260","-1,092","-0,038","0,197","-0,072","0,189","0,142","-0,011","-0,585","0,100","-0,595","-0,917","-0,095","-0,494","-0,248","0,024","-0,241"
82,"0,251","0,086","-0,328","-0,609","-0,369","-1,016","-0,069","0,220","0,072","0,156","0,011","0,007","-0,608","0,028","-0,842","-0,515","-0,318","-1,151","-0,289","0,139","-0,477"
83,"0,243","0,122","-0,459","-0,852","-0,366","-1,001","-0,124","0,162","-0,188","0,145","0,049","0,054","-0,573","-0,096","-1,049","-0,497","-0,321","-1,286","-0,218","0,101","-0,587"
84,"0,174","0,099","-0,575","-0,792","-0,247","-1,029","-0,149","0,222","0,003","0,122","0,191","0,014","-0,585","0,071","-1,007","-0,576","-0,038","-0,752","-0,157","0,102","-0,582"
85,"0,129","0,088","-0,320","-0,598","-0,274","-0,848","-0,183","0,279","-0,116","0,178","0,058","-0,025","-0,536","0,051","-0,916","-0,429","0,026","-0,486","-0,180","0,121","-0,332"
86,"0,202","0,123","-0,145","-0,347","-0,194","-0,755","-0,170","0,108","-0,138","0,122","0,069","-0,047","-0,625","0,089","-0,738","-0,543","0,185","-0,587","-0,312","0,158","-0,228"
87,"0,125","0,016","-0,368","-0,165","-0,196","-0,766","-0,222","0,140","-0,077","0,055","0,118","-0,021","-0,510","0,177","-0,699","-0,981","0,230","-0,536","-0,254","0,043","-0,184"
88,"0,125","0,076","-0,380","-0,165","-0,315","-0,742","-0,183","0,279","-0,116","-0,001","0,129","-0,043","-0,539","0,217","-0,513","-0,957","-0,045","-0,665","-0,197","0,121","-0,140"
89,"0,109","0,028","-0,618","0,011","-0,221","-0,896","-0,163","0,146","-0,091","0,033","0,071","0,011","-0,476","0,271","-0,535","-0,780","-0,240","-1,023","-0,204","0,082","-0,063"
90,"0,100","0,064","-0,750","-0,308","-0,384","-1,094","-0,267","0,086","-0,027","0,023","0,109","0,058","-0,613","0,140","-0,408","-1,176","-0,381","-0,798","-0,308","0,081","-0,266"
91,"0,109","0,028","-0,618","-0,548","-0,429","-1,008","-0,187","0,083","0,042","0,157","0,133","0,068","-0,542","0,164","-0,482","-0,916","-0,377","-0,901","-0,180","0,121","-0,332"
92,"0,117","0,052","-0,499","-0,559","-0,405","-1,199","-0,194","0,045","-0,005","-0,011","0,166","0,004","-0,473","0,135","-0,525","-0,783","-0,012","-0,588","-0,119","0,121","-0,327"
93,"0,060","0,184","-0,459","-0,670","-0,488","-0,989","-0,128","-0,033","-0,030","-0,012","0,045","-0,057","-0,513","0,124","-0,669","-0,196","0,252","-0,431","-0,069","0,161","-0,206"
94,"-0,001","0,065","-0,431","-0,487","-0,370","-1,023","-0,097","0,068","-0,116","0,054","-0,004","-0,083","-0,671","-0,027","-0,820","0,201","0,202","-0,625","-0,203","0,140","-0,082"
95,"-0,017","0,017","-0,670","-0,305","-0,133","-1,081","-0,076","-0,065","-0,092","0,066","0,080","-0,068","-0,519","-0,010","-1,020","-0,064","-0,001","-0,904","-0,192","0,102","-0,198"
96,"-0,212","-0,016","-0,837","-0,362","-0,121","-1,017","0,101","0,078","-0,075","0,133","0,153","-0,033","-0,476","0,054","-0,907","-0,161","0,002","-0,642","-0,251","0,159","-0,222"
97,"-0,082","0,006","-0,725","-0,111","-0,100","-0,912","0,062","-0,061","-0,036","0,111","0,107","0,000","-0,443","-0,093","-0,671","-0,024","-0,051","-0,733","-0,255","-0,015","-0,165"
98,"-0,183","0,068","-0,419","0,014","0,150","-0,907","0,042","0,071","-0,061","0,145","0,049","0,054","-0,349","0,192","-0,538","-0,416","0,106","-0,596","-0,256","-0,072","-0,145"
99,"-0,114","0,031","-0,292","0,007","0,006","-1,003","-0,097","-0,056","-0,175","0,001","0,062","0,091","-0,493","0,333","-0,431","-0,458","0,194","-0,300","-0,123","-0,052","-0,269"
100,"-0,183","0,127","-0,431","-0,115","-0,112","-0,972","-0,069","-0,027","-0,044","0,089","0,060","0,033","-0,588","0,236","-0,604","-0,206","0,226","-0,350","-0,057","-0,071","-0,321"
101,"-0,135","0,031","-0,602","-0,054","-0,113","-0,976","-0,031","-0,011","-0,142","0,033","0,071","0,011","-0,565","0,091","-0,729","0,149","-0,018","-0,655","-0,022","-0,071","-0,705"
102,"-0,265","0,008","-0,713","-0,107","-0,088","-0,853","-0,090","-0,018","-0,128","-0,011","0,166","0,004","-0,533","0,133","-0,534","0,096","0,142","-0,748","-0,080","-0,206","-0,730"
103,"-0,265","0,068","-0,725","0,079","-0,139","-0,792","0,056","0,024","-0,025","-0,057","0,140","-0,065","-0,467","0,052","-0,546","0,098","0,196","-0,776","-0,031","-0,225","-0,590"
104,"-0,187","0,115","-0,491","-0,218","-0,052","-0,666","0,121","-0,055","-0,050","0,223","0,084","0,043","-0,461","-0,031","-0,567","0,046","-0,024","-0,806","-0,124","-0,110","-0,250"
105,"-0,179","0,020","-0,347","-0,211","-0,029","-0,547","0,180","-0,048","-0,064","0,089","0,060","0,033","-0,306","0,068","-0,385","-0,003","0,092","-0,458","-0,256","-0,072","-0,145"
106,"-0,292","0,045","-0,220","-0,150","0,031","-0,562","0,087","0,002","-0,170","0,167","0,095","0,022","-0,317","0,046","-0,303","0,211","-0,115","-0,177","-0,141","-0,110","-0,058"
107,"-0,284","0,069","-0,101","0,158","-0,021","-0,508","-0,031","0,112","-0,083","-0,068","0,056","-0,079","-0,300","-0,016","-0,406","0,053","0,077","0,046","-0,189","-0,033","-0,217"
108,"-0,163","0,187","-0,133","0,230","0,013","-0,333","-0,128","-0,033","-0,030","-0,134","0,104","-0,053","-0,409","0,002","-0,507","-0,194","0,153","0,039","-0,172","-0,033","-0,409"
109,"-0,276","0,213","-0,006","-0,017","-0,055","-0,367","-0,156","0,061","-0,102","0,045","0,155","0,025","-0,305","-0,121","-0,345","-0,072","0,119","-0,412","-0,122","0,006","-0,288"
110,"-0,211","0,164","0,062","-0,071","-0,151","-0,220","-0,142","0,014","-0,066","0,044","0,033","-0,036","-0,305","-0,092","0,068","-0,274","0,253","-0,304","-0,144","0,025","-0,039"
111,"-0,260","0,141","0,257","0,055","-0,081","-0,179","-0,069","0,096","0,014","0,089","-0,062","-0,028","-0,167","0,069","0,354","-0,307","0,121","-0,031","-0,226","0,102","0,186"
112,"-0,126","0,235","0,416","-0,178","-0,163","0,038","-0,069","0,096","0,014","-0,079","0,093","-0,032","-0,331","0,219","0,595","0,034","-0,012","-0,258","-0,132","0,199","0,485"
113,"-0,065","0,234","0,412","-0,174","-0,211","0,109","-0,076","0,058","-0,033","0,100","0,022","-0,014","-0,165","0,339","0,695","-0,089","-0,069","-0,246","-0,196","0,276","0,518"
114,"-0,077","0,079","0,257","-0,418","-0,148","0,112","-0,069","0,096","0,014","0,068","0,013","0,065","-0,152","-0,045","0,281","-0,424","0,074","0,394","-0,059","0,219","0,356"
115,"0,032","0,042","0,070","-0,475","-0,136","0,175","-0,291","0,023","0,106","-0,033","0,120","0,036","-0,029","-0,206","-0,105","-0,408","0,109","0,726","-0,090","-0,013","0,044"
116,"-0,041","0,066","-0,117","-0,242","-0,234","-0,007","-0,440","0,032","0,278","0,045","0,155","0,025","0,000","-0,246","-0,291","-0,256","-0,093","0,090","-0,073","-0,013","-0,148"
117,"-0,041","0,006","-0,105","-0,250","-0,137","-0,150","-0,586","-0,009","0,176","0,101","0,144","0,047","0,068","-0,086","-0,375","0,026","0,017","-0,204","-0,061","0,006","-0,283"
118,"0,036","0,113","0,118","0,115","-0,141","-0,171","-0,690","0,054","0,298","-0,012","0,045","-0,057","-0,061","-0,060","-0,340","0,326","-0,029","-0,136","-0,063","-0,109","-0,244"
119,"-0,037","0,018","-0,045","0,055","-0,201","-0,156","-0,527","-0,003","0,162","0,079","0,097","0,079","-0,085","0,085","-0,215","0,185","-0,084","0,011","-0,194","-0,014","-0,159"
120,"-0,016","0,018","0,265","-0,003","-0,009","-0,128","-0,430","0,019","0,051","-0,167","0,095","0,026","0,002","0,024","0,050","-0,143","-0,061","0,160","-0,151","-0,014","0,038"
121,"-0,025","0,114","0,122","0,187","0,072","-0,031","-0,173","0,036","0,078","-0,066","-0,011","0,055","-0,010","0,191","0,092","-0,102","0,042","-0,167","-0,003","-0,109","-0,239"
122,"-0,041","0,066","-0,117","0,241","0,108","-0,165","-0,173","0,036","0,078","-0,010","-0,022","0,076","-0,098","0,011","-0,102","0,341","0,013","-0,713","-0,001","-0,051","-0,258"
123,"-0,232","-0,015","-0,212","-0,067","0,160","-0,219","-0,069","-0,027","-0,044","0,100","0,022","-0,014","-0,259","-0,005","-0,263","0,343","0,067","-0,741","-0,189","-0,033","-0,217"
124,"-0,025","0,114","0,122","-0,014","0,196","-0,354","0,063","0,062","0,022","-0,023","0,082","-0,010","0,148","-0,093","-0,500","0,150","0,074","-0,217","-0,088","0,103","0,005"
125,"0,045","0,137","0,237","0,158","0,039","-0,520","0,187","-0,010","-0,017","0,022","-0,013","-0,003","-0,069","-0,218","-0,248","0,187","-0,030","-0,017","-0,206","-0,033","-0,025"
126,"0,041","0,006","0,201","0,044","0,183","-0,417","0,160","0,084","-0,089","0,044","0,033","-0,036","0,097","-0,097","-0,149","-0,530","0,204","0,240","-0,089","0,045","0,025"
127,"0,028","-0,030","0,022","0,055","0,099","-0,214","0,246","-0,004","-0,031","0,021","0,175","-0,076","0,086","-0,119","-0,066","-0,368","0,120","-0,039","-0,148","0,102","0,000"
128,"-0,049","-0,018","-0,224","-0,117","0,016","-0,001","0,364","0,009","-0,059","0,090","0,182","0,094","0,114","0,059","0,120","-0,615","0,104","-0,485","-0,023","0,026","-0,028"
129,"-0,110","0,043","-0,232","-0,060","0,004","-0,064","0,312","-0,082","-0,056","-0,001","0,007","-0,104","0,045","0,088","0,163","0,047","-0,214","-0,775","-0,189","-0,033","-0,217"
130,"-0,041","0,126","-0,129","-0,049","0,039","0,115","0,350","-0,067","-0,154","-0,134","0,104","-0,053","0,139","0,155","-0,076","0,163","-0,037","-0,295","0,045","0,065","-0,099"
131,"-0,081","0,127","0,185","0,184","0,061","-0,090","0,357","-0,029","-0,106","0,054","-0,004","-0,083","0,258","-0,111","-0,400","0,397","-0,002","-0,209","-0,003","-0,109","-0,239"
