Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
23,"-0,042","-0,191","0,036","0,580","-0,086","0,381","0,399","-0,055","0,047","-0,976","0,062","-0,155","10,333","11,690","-10,793","-0,600","0,250","-0,199","0,309","-0,545","-0,080"
24,"-0,005","-0,035","0,230","0,512","0,075","0,234","0,286","0,000","-0,111","-1,404","0,030","-0,548","8,511","9,402","-9,247","-0,561","0,183","-0,376","0,312","0,122","-0,277"
25,"0,014","0,015","0,339","0,329","0,016","0,254","0,063","-0,106","-0,035","-1,173","-0,215","-1,214","6,827","6,190","-7,240","-0,554","0,466","-0,503","0,150","0,846","-0,737"
26,"0,080","0,149","0,334","-0,053","-0,272","0,015","0,015","-0,196","-0,009","-0,857","-0,536","-1,533","3,042","1,827","-3,110","-0,814","0,364","-0,627","0,131","0,368","-2,096"
27,"0,042","0,048","0,115","-0,127","-0,252","-0,232","-0,247","-0,279","-0,062","-0,446","-0,328","-1,183","0,411","-1,905","-0,325","-0,747","0,581","-0,463","-0,006","0,359","-1,885"
28,"-0,226","-0,073","0,014","-0,378","-0,210","-0,349","-0,405","-0,149","0,097","0,048","-0,017","-0,960","-0,008","-5,368","-0,999","-0,817","0,371","-0,293","-0,108","1,022","-0,579"
29,"-0,113","-0,201","-0,423","-0,503","-0,219","-0,402","-0,550","-0,220","0,011","-0,219","0,944","-0,793","-3,251","-8,479","0,987","-0,452","0,178","-0,118","-0,403","0,818","-0,692"
30,"-0,185","-0,169","-0,493","-0,209","-0,252","-0,599","-0,672","-0,097","0,070","0,246","1,326","-0,354","-5,640","-10,158","2,361","-0,491","-0,198","0,123","-0,329","0,399","-0,786"
31,"-0,346","-0,111","-0,356","-0,327","-0,241","-0,533","-0,741","-0,018","0,077","0,973","0,696","0,314","-6,335","-10,149","2,930","-0,354","-0,215","0,180","-0,553","0,341","-0,193"
32,"-0,299","-0,028","-0,470","-0,517","-0,199","-0,653","-0,576","0,083","0,017","1,283","0,534","0,737","-5,549","-9,259","3,381","-0,203","-0,293","-0,073","-0,470","0,391","0,357"
33,"0,016","0,177","-0,484","-0,638","-0,018","-0,677","-0,396","-0,034","-0,058","0,709","0,930","0,772","-3,986","-7,506","3,750","-0,028","-0,119","-0,375","-0,423","0,060","0,637"
34,"-0,268","0,295","-0,353","-0,814","0,004","-0,546","-0,481","0,082","-0,098","0,699","0,796","0,745","-2,441","-5,138","3,484","0,092","0,153","-0,579","-0,339","-0,182","0,362"
35,"-0,123","0,477","-0,258","-0,679","-0,016","-0,303","-0,104","0,192","-0,306","0,768","0,349","0,867","-1,140","-2,933","2,235","0,036","0,510","-0,665","-0,269","-0,381","0,275"
36,"-0,004","0,527","-0,302","-0,679","-0,076","-0,293","-0,002","0,222","-0,157","0,464","-0,060","0,511","-0,232","-1,454","1,133","-0,154","0,544","-0,656","-0,207","-0,516","0,292"
37,"-0,042","0,469","-0,132","-0,608","0,014","-0,126","0,008","0,336","-0,312","-0,317","-0,304","0,331","0,055","-0,895","0,231","-0,175","0,655","-0,703","-0,216","-0,316","0,383"
38,"-0,038","0,358","-0,082","-0,537","-0,077","0,071","0,179","0,286","-0,171","-0,871","-0,218","-0,049","0,170","-0,484","-0,013","-0,192","0,685","-0,782","0,079","-0,248","0,508"
39,"0,017","0,522","-0,167","-0,344","0,012","0,231","0,137","0,245","-0,108","-1,176","-0,522","-0,232","0,291","-0,300","-0,149","-0,329","0,887","-0,721","0,073","-0,132","0,580"
40,"-0,043","0,525","-0,158","-0,391","0,114","0,464","0,218","0,262","-0,042","-1,228","-0,618","-0,432","-0,100","-0,346","0,152","-0,252","0,937","-0,955","0,089","-0,072","0,328"
41,"-0,006","0,280","-0,255","-0,581","0,095","0,354","0,154","0,208","-0,062","-0,985","-0,909","-0,598","-0,412","-0,386","0,667","-0,154","1,061","-1,023","0,008","-0,258","-0,210"
42,"-0,035","0,247","-0,031","-0,043","0,059","0,144","0,239","0,092","-0,022","-0,490","-0,885","-0,608","-0,395","-0,266","0,953","-0,129","1,056","-0,889","0,172","-0,524","-0,751"
43,"-0,033","0,192","-0,006","0,387","0,005","0,191","0,164","0,123","-0,052","-0,211","-0,537","-0,495","-0,243","-0,335","1,350","-0,161","1,221","-0,959","0,006","-0,655","-0,971"
44,"-0,031","0,136","0,019","-0,154","0,031","0,341","0,153","0,026","-0,124","0,166","-0,341","-0,353","-0,238","-0,562","1,459","-0,340","0,942","-0,744","0,132","-0,872","-0,970"
45,"0,012","0,028","-0,074","-0,516","0,165","0,401","0,153","0,026","-0,124","0,387","-0,218","0,068","-0,182","-0,771","1,635","-0,428","0,948","-0,534","0,159","-0,616","-0,551"
46,"-0,007","-0,022","-0,184","-0,209","0,112","0,454","0,195","0,068","-0,187","0,439","-0,122","0,269","-0,074","-0,949","1,600","-0,631","0,859","-0,334","0,160","-0,271","0,241"
47,"0,130","-0,224","-0,047","0,279","0,107","0,427","0,306","0,030","-0,256","0,544","0,070","0,669","-0,025","-0,811","1,474","-0,695","0,674","-0,108","0,052","-0,160","0,882"
48,"0,085","-0,103","-0,367","0,461","0,106","0,417","0,396","0,162","-0,345","0,325","0,239","1,017","0,044","-0,524","1,076","-0,667","0,330","0,177","0,071","0,161","1,404"
49,"0,085","-0,103","-0,367","0,279","0,107","0,427","0,594","-0,009","-0,147","0,327","0,317","0,905","-0,334","-0,567","0,765","-0,628","-0,070","0,486","0,087","0,514","1,978"
50,"0,034","-0,075","-0,303","0,153","0,219","0,354","0,536","-0,015","-0,131","0,148","0,261","0,830","0,031","-0,444","0,627","-0,899","-0,190","0,641","0,213","0,484","1,935"
51,"0,013","-0,027","-0,049","0,265","0,067","0,187","0,717","0,050","-0,144","0,042","0,174","0,602","-0,025","-0,234","0,451","-1,109","-0,303","0,786","0,182","0,498","1,492"
52,"0,191","0,119","0,260","0,383","0,116","0,110","0,697","0,021","0,001","0,098","-0,045","0,284","-0,035","-0,088","0,312","-1,011","-0,364","0,599","0,269","0,359","1,154"
53,"0,078","0,205","0,309","0,326","0,126","0,174","0,697","0,021","0,001","0,307","-0,165","-0,029","0,190","0,024","0,226","-0,941","-0,412","0,612","0,134","0,245","0,496"
54,"0,165","0,333","0,438","0,512","0,135","0,224","0,681","0,057","-0,045","0,227","-0,295","-0,187","0,228","0,481","0,357","-1,123","-0,352","0,675","0,138","-0,132","-0,349"
55,"0,096","0,310","0,393","0,322","0,236","0,093","0,575","0,144","0,060","0,184","-0,257","-0,361","0,036","0,880","0,069","-0,990","-0,216","0,463","0,122","-0,485","-0,923"
56,"-0,034","0,290","0,357","0,015","0,169","0,060","0,372","0,067","-0,009","0,076","-0,317","-0,304","0,329","0,650","0,020","-0,670","-0,218","0,154","0,084","-0,594","-1,218"
57,"-0,035","0,247","-0,031","0,065","0,078","-0,113","0,094","0,021","-0,108","0,021","-0,385","-0,220","0,230","0,495","0,078","-0,351","-0,036","-0,035","-0,039","-0,648","-1,194"
58,"-0,174","0,202","-0,122","0,055","0,107","-0,303","-0,215","0,030","-0,072","-0,042","-0,144","-0,152","0,198","0,306","0,094","-0,154","0,286","-0,473","-0,052","-0,552","-1,039"
59,"-0,263","0,129","-0,277","-0,182","0,130","-0,170","-0,238","-0,164","-0,217","-0,250","-0,129","-0,012","0,310","0,329","-0,104","0,134","0,375","-0,550","-0,140","-0,465","-0,669"
60,"-0,217","0,267","-0,417","-0,429","0,122","-0,217","-0,488","-0,149","-0,197","-0,304","-0,120","-0,039","0,257","0,297","0,108","0,320","0,421","-0,526","-0,129","-0,268","0,001"
61,"-0,366","0,197","-0,562","-0,489","-0,058","-0,183","-0,434","-0,010","-0,187","-0,377","0,093","0,175","0,642","0,435","0,171","0,541","0,478","-0,647","-0,307","0,042","0,729"
62,"-0,284","0,134","-0,411","-0,672","0,064","-0,193","-0,530","-0,191","-0,134","-0,253","-0,102","0,273","0,865","0,839","0,287","0,558","0,448","-0,569","-0,394","0,181","1,067"
63,"-0,345","0,191","-0,427","-0,615","-0,127","-0,226","-0,491","-0,033","0,057","-0,398","0,037","0,467","0,863","0,960","0,093","0,643","0,523","-0,747","-0,459","0,212","1,115"
64,"-0,272","0,103","-0,331","-0,973","-0,103","-0,086","-0,308","0,214","0,106","-0,353","0,260","0,590","0,843","0,946","-0,108","0,745","0,567","-0,847","-0,404","0,193","1,203"
65,"-0,246","0,234","-0,193","-0,922","-0,254","-0,249","-0,326","0,068","-0,002","-0,237","0,192","0,611","0,925","0,658","-0,095","0,559","0,780","-1,054","-0,403","0,245","1,171"
66,"-0,125","0,230","-0,211","-0,861","-0,075","-0,283","-0,347","0,238","-0,022","-0,225","0,298","0,353","0,479","0,515","0,107","0,524","0,841","-1,211","-0,310","0,126","0,749"
67,"-0,110","0,391","-0,152","-0,736","-0,126","-0,219","-0,241","0,152","-0,128","-0,170","0,184","0,207","0,381","0,547","0,281","0,524","0,841","-1,211","-0,140","-0,120","0,124"
68,"-0,079","0,411","0,037","-0,554","-0,248","-0,209","-0,193","0,242","-0,154","-0,195","0,122","-0,035","0,511","0,705","0,091","0,355","0,692","-0,854","-0,238","-0,178","-0,207"
69,"0,032","0,381","-0,037","-0,368","-0,299","-0,149","-0,177","0,206","-0,108","-0,195","0,122","-0,035","0,654","0,610","-0,046","-0,084","0,496","-0,644","-0,158","-0,201","-0,474"
70,"0,106","0,238","0,085","-0,368","-0,299","-0,149","-0,300","0,146","-0,111","0,030","-0,069","-0,132","0,410","0,363","0,032","0,134","0,375","-0,550","-0,385","-0,332","-0,698"
71,"0,087","0,187","-0,025","-0,618","-0,317","-0,255","-0,161","0,169","-0,062","0,030","-0,069","-0,132","0,203","-0,108","0,086","0,306","0,297","-0,335","0,052","-0,286","-0,835"
72,"0,124","-0,057","-0,123","-0,740","-0,256","-0,259","-0,252","0,237","-0,138","-0,184","-0,032","-0,242","-0,067","-0,464","0,212","0,446","0,200","-0,309","0,051","-0,338","-0,803"
73,"0,316","-0,095","-0,071","-0,787","-0,275","-0,005","-0,236","0,200","-0,091","-0,068","0,083","-0,161","-0,281","-0,401","0,081","0,467","0,275","-0,143","0,131","-0,016","-0,277"
74,"0,229","-0,223","-0,200","-0,726","-0,095","-0,039","-0,230","0,249","-0,055","-0,017","-0,082","0,090","-0,420","-0,719","0,210","0,334","0,212","-0,232","0,283","0,158","0,130"
75,"0,381","-0,306","-0,392","-0,543","-0,157","-0,039","-0,198","-0,006","-0,025","-0,043","-0,039","0,021","-0,464","-0,777","0,366","0,221","0,223","-0,156","0,312","0,279","0,560"
76,"0,332","-0,334","-0,303","-0,290","-0,129","0,128","-0,033","0,095","-0,085","0,162","-0,026","0,165","-0,464","-0,777","0,366","0,151","0,271","-0,169","0,065","0,120","0,639"
77,"0,289","-0,226","-0,210","0,201","-0,183","0,171","-0,081","0,005","-0,058","0,196","-0,197","0,312","-0,723","-0,650","0,198","0,004","0,270","0,052","0,189","0,038","0,628"
78,"0,320","-0,206","-0,020","0,383","-0,185","0,161","-0,023","0,010","-0,075","0,205","-0,064","0,339","-0,610","-0,748","0,194","-0,119","0,151","-0,014","0,374","-0,043","0,621"
79,"0,339","-0,155","0,089","0,329","-0,104","0,274","0,158","0,075","-0,088","0,142","-0,188","0,285","-0,716","-0,998","0,500","-0,189","0,015","-0,145","0,323","-0,056","0,481"
80,"0,337","-0,100","0,064","0,326","0,006","0,194","0,201","0,116","-0,151","0,223","-0,163","0,270","-0,783","-1,270","0,618","0,102","0,209","-0,135","0,287","-0,249","0,166"
81,"0,343","0,036","0,068","0,383","-0,125","0,151","0,163","-0,059","-0,114","0,061","-0,213","0,300","-0,785","-1,285","0,897","0,063","0,350","-0,260","0,298","-0,397","0,043"
82,"0,224","-0,014","0,112","0,874","-0,240","0,205","0,072","0,008","-0,190","0,196","-0,380","0,251","-0,513","-1,049","0,965","-0,130","0,465","-0,220","0,220","-0,270","0,246"
83,"0,305","-0,064","-0,151","0,999","-0,170","0,248","0,120","0,099","-0,217","-0,089","-0,340","0,010","-0,471","-1,006","1,087","-0,119","0,225","-0,316","0,164","-0,303","0,190"
84,"0,166","-0,110","-0,241","1,168","-0,032","-0,033","0,025","0,100","-0,101","-0,232","-0,228","-0,081","-0,443","-1,018","1,234","0,116","0,332","-0,326","0,169","-0,283","0,106"
85,"-0,015","-0,103","-0,213","1,175","0,048","0,077","-0,108","0,126","-0,114","-0,330","-0,259","-0,170","-0,188","-0,731","1,410","0,046","0,196","-0,458","0,131","-0,392","-0,189"
86,"-0,026","-0,073","-0,293","0,813","0,062","0,157","-0,098","0,041","-0,105","-0,446","-0,191","-0,191","-0,061","-0,587","1,499","0,228","0,321","-0,403","0,066","-0,361","-0,142"
87,"-0,041","0,111","-0,036","0,505","0,114","0,104","-0,182","-0,042","0,021","-0,483","-0,176","-0,114","0,154","-0,464","1,746","0,327","0,445","-0,471","0,062","-0,141","-0,134"
88,"0,159","0,155","0,046","0,089","0,089","0,317","-0,241","-0,230","-0,025","-0,394","-0,278","-0,051","0,305","-0,413","1,950","0,464","0,428","-0,413","0,051","-0,181","0,033"
89,"-0,066","-0,075","-0,149","0,140","0,238","0,103","-0,241","-0,230","-0,025","-0,743","-0,074","-0,113","0,160","-0,504","1,971","0,306","0,297","-0,335","0,106","-0,200","0,121"
90,"-0,037","0,000","0,015","0,623","0,223","0,017","-0,208","-0,120","0,130","-0,322","-0,021","0,029","-0,112","-0,432","1,826","0,492","0,343","-0,311","-0,036","-0,042","0,372"
91,"-0,096","-0,053","0,050","0,681","0,213","-0,047","-0,111","-0,139","0,242","-0,458","-0,115","0,128","0,157","-0,263","1,584","0,376","0,434","-0,203","-0,003","0,047","0,750"
92,"-0,145","-0,081","0,139","0,620","0,273","-0,054","-0,127","-0,103","0,195","-0,288","-0,192","0,177","0,194","-0,165","1,202","0,204","0,438","-0,116","0,004","0,119","0,635"
93,"-0,139","0,055","0,143","0,620","0,153","-0,033","-0,059","0,017","0,024","-0,091","-0,052","0,244","0,044","-0,030","1,115","-0,133","0,287","-0,005","0,020","-0,009","0,428"
94,"-0,014","0,242","0,103","0,086","0,139","0,247","0,016","-0,014","0,054","-0,170","0,001","0,146","-0,046","-0,211","1,118","-0,302","0,211","0,050","0,085","-0,040","0,380"
95,"-0,120","0,106","0,253","-0,510","0,125","0,531","0,191","0,002","0,004","0,046","0,042","0,145","-0,281","0,317","1,104","-0,589","0,121","0,126","0,036","-0,001","0,208"
96,"0,072","0,068","0,304","-0,391","0,114","0,464","0,294","0,032","0,153","0,171","-0,076","0,131","0,327","0,193","0,849","-0,428","0,099","0,318","-0,023","-0,086","0,184"
97,"0,063","0,043","0,250","0,079","-0,062","0,158","0,336","0,074","0,090","0,341","-0,153","0,179","0,203","0,251","0,598","-0,344","0,100","0,441","-0,007","-0,078","-0,035"
98,"0,064","-0,012","0,275","0,749","0,052","0,100","0,453","0,084","0,057","0,530","0,037","0,280","0,186","0,438","0,234","-0,137","-0,150","0,393","0,064","-0,225","-0,154"
99,"0,063","0,043","0,250","0,979","0,009","-0,153","0,447","0,036","0,021","0,476","0,046","0,253","0,212","0,802","-0,480","-0,348","-0,264","0,538","0,005","-0,174","-0,190"
100,"-0,093","0,194","0,003","0,921","0,140","-0,110","0,433","-0,045","-0,279","0,263","0,161","0,031","0,417","0,900","-0,766","-0,442","-0,209","0,391","0,053","-0,077","-0,031"
101,"-0,206","0,280","0,051","0,552","0,073","-0,140","0,150","0,043","-0,352","0,228","0,071","-0,065","0,732","1,006","-0,971","-0,407","-0,197","0,246","0,058","0,079","-0,126"
102,"-0,215","0,255","-0,003","0,180","-0,004","-0,230","-0,003","0,039","-0,220","0,102","0,189","-0,052","0,261","0,633","-0,528","-0,123","-0,139","-0,220","-0,191","0,055","-0,060"
103,"-0,042","0,167","-0,061","0,130","-0,033","-0,036","-0,246","-0,096","0,001","-0,060","0,138","-0,022","0,130","0,288","-0,453","0,099","-0,081","-0,341","-0,194","0,139","-0,040"
104,"-0,320","0,020","-0,217","0,187","-0,104","-0,089","-0,654","0,049","0,179","-0,006","0,129","0,005","0,711","0,363","-0,738","0,042","0,017","-0,243","-0,192","0,191","-0,072"
105,"-0,395","-0,139","-0,266","0,113","-0,084","-0,336","-0,846","0,069","0,182","-0,202","0,250","-0,113","0,722","0,710","-0,560","-0,270","0,377","-0,365","-0,351","-0,056","-0,363"
106,"-0,297","-0,041","-0,057","-0,013","-0,153","-0,379","-0,983","0,029","0,360","-0,184","0,334","-0,121","1,133","1,264","-0,622","-0,140","0,594","-0,546","-0,408","-0,089","-0,419"
107,"-0,189","0,083","0,207","-0,256","-0,151","-0,366","-1,170","-0,084","0,337","-0,320","0,240","-0,022","1,289","1,531","-0,860","0,134","0,375","-0,550","-0,361","-0,044","-0,228"
108,"-0,153","0,197","0,013","-0,432","-0,008","-0,256","-1,272","0,068","0,251","-0,294","0,196","0,048","1,383","1,606","-0,949","0,372","0,403","-0,592","-0,360","0,008","-0,260"
109,"-0,060","0,061","-0,145","-0,310","-0,009","-0,263","-0,890","0,044","0,017","0,047","-0,063","-0,028","1,397","1,353","-0,895","0,222","0,370","-0,760","-0,368","-0,116","-0,112"
110,"-0,063","0,172","-0,195","-0,127","0,109","-0,293","-0,812","0,079","-0,144","-0,464","0,091","-0,061","0,490","0,946","-0,777","0,186","0,357","-0,616","-0,309","0,021","-0,120"
111,"-0,073","0,104","-0,638","0,109","0,147","-0,437","-0,706","-0,008","-0,250","-0,385","-0,145","-0,025","0,618","0,475","-0,533","-0,119","0,298","-0,618","-0,147","-0,004","0,196"
112,"0,098","0,072","-0,721","0,356","0,034","-0,370","-0,477","0,147","-0,289","-0,330","-0,076","-0,109","0,303","-0,125","-0,367","-0,252","0,420","-0,588","-0,032","-0,074","0,320"
113,"0,100","0,016","-0,696","0,424","-0,006","-0,243","-0,195","0,060","-0,217","-0,256","-0,107","-0,262","-0,238","-0,530","-0,192","-0,533","0,614","-0,640","-0,017","-0,066","0,101"
114,"0,136","0,172","-0,502","0,373","-0,035","-0,049","0,045","0,130","-0,246","0,004","-0,208","-0,263","-0,377","-0,848","-0,063","-0,582","0,810","-0,789","0,117","0,028","-0,090"
115,"0,159","0,112","-0,342","0,613","0,073","-0,143","0,349","0,254","-0,256","-0,097","-0,395","-0,129","-0,584","-1,133","0,107","-0,754","0,815","-0,702","0,110","-0,044","0,026"
116,"0,308","0,183","-0,197","0,931","0,110","0,080","0,418","0,174","-0,263","0,038","-0,379","-0,116","-0,705","-1,451","0,716","-0,757","0,895","-0,670","0,109","-0,096","0,057"
117,"0,396","0,256","-0,042","1,354","0,217","-0,024","0,466","0,264","-0,289","0,163","-0,314","-0,069","-0,683","-1,371","1,227","-0,368","0,770","-0,663","0,171","-0,231","0,074"
118,"0,396","0,256","-0,042","1,225","0,077","-0,117","0,509","0,107","-0,187","0,261","-0,283","0,021","-0,509","-1,104","1,468","-0,305","0,881","-0,587","0,184","-0,463","-0,069"
119,"0,449","0,173","-0,081","0,982","0,200","-0,124","0,390","0,113","-0,382","0,225","-0,268","0,097","-0,324","-1,156","1,454","-0,386","0,727","-0,440","0,237","-0,210","-0,006"
120,"0,400","0,145","0,008","0,620","0,213","-0,043","0,315","0,144","-0,411","0,099","-0,150","0,111","-0,324","-1,156","1,454","-0,382","0,647","-0,472","0,223","-0,166","0,182"
121,"0,431","0,067","-0,165","0,563","-0,077","0,071","0,215","0,097","-0,332","0,277","-0,172","0,298","-0,821","-1,503","1,472","-0,512","0,688","-0,474","0,270","-0,121","0,373"
122,"0,302","0,047","-0,201","0,498","0,094","-0,016","0,126","0,147","-0,180","0,170","-0,154","0,243","-0,711","-1,308","1,670","-0,617","0,724","-0,342","0,315","0,008","0,584"
123,"0,235","-0,087","-0,196","0,681","0,213","-0,047","0,153","0,026","-0,124","0,062","-0,135","0,188","-0,382","-0,961","1,557","-0,575","0,688","-0,129","0,241","0,103","0,735"
124,"0,175","-0,085","-0,187","0,860","0,141","-0,107","0,275","0,085","-0,121","0,179","-0,203","0,208","-0,323","-0,662","1,493","-0,603","0,774","-0,232","0,311","0,227","0,592"
125,"0,166","-0,110","-0,241","0,799","0,141","-0,103","0,356","0,103","-0,055","0,188","-0,070","0,235","0,018","-0,447","1,240","-0,533","0,725","-0,219","0,259","0,027","0,496"
126,"0,027","0,190","-0,015","0,803","-0,029","-0,013","0,228","0,177","-0,032","0,170","-0,154","0,243","0,274","-0,332","1,021","-0,502","0,559","-0,148","0,088","0,064","0,316"
127,"0,012","0,028","-0,074","0,563","-0,017","0,061","0,206","0,165","-0,114","0,092","-0,023","0,034","0,269","-0,105","0,913","-0,547","0,417","-0,146","0,047","0,039","0,041"
128,"-0,095","0,250","-0,022","0,441","0,045","0,057","0,142","0,111","-0,134","0,037","0,091","0,179","0,427","-0,266","0,946","-0,323","0,395","-0,299","0,116","-0,024","-0,058"
129,"-0,014","0,242","0,103","0,444","0,115","0,107","-0,011","0,107","-0,002","0,029","0,036","0,040","0,431","0,122","0,899","-0,249","0,451","-0,199","0,112","0,008","-0,006"
130,"-0,102","0,212","0,337","0,623","-0,017","0,057","-0,148","0,067","0,176","0,027","-0,042","0,152","0,964","0,552","0,779","-0,400","0,604","-0,248","-0,022","0,102","0,140"
131,"-0,069","0,078","0,188","0,258","-0,194","0,108","-0,287","0,044","0,126","0,027","-0,042","0,152","1,257","1,123","0,691","-0,509","0,535","-0,204","-0,016","-0,014","0,069"
132,"-0,029","0,081","0,044","0,011","-0,082","0,041","-0,201","0,111","0,228","-0,026","-0,033","0,125","1,936","1,660","0,271","-0,372","0,518","-0,146","-0,020","-0,170","0,165"
133,"0,008","0,139","-0,125","0,190","-0,154","-0,019","-0,276","0,142","0,199","-0,061","0,060","0,089","2,539","2,257","-0,054","-0,130","0,465","-0,220","-0,088","-0,055","0,232"
134,"-0,161","0,116","-0,017","0,187","-0,164","-0,079","-0,281","0,093","0,162","-0,116","0,175","0,235","3,093","3,023","-0,330","-0,179","0,144","-0,003","-0,095","-0,127","0,348"
