Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
22,"90,542","15,385","8,324","0,010","-4,948","0,031","70,615","15,191","1,166","85,934","29,462","-11,739","65,632","1,631","-4,517","66,361","-7,655","7,777","100,088","3,933","1,543"
23,"90,167","14,869","8,064","0,308","-5,121","0,032","70,551","15,550","0,698","85,491","29,519","-11,855","65,865","1,531","-4,396","66,553","-7,583","7,629","99,781","4,330","1,810"
24,"90,269","15,416","8,334","-0,001","-5,250","0,032","70,141","15,192","0,994","85,950","29,601","-11,892","65,706","1,704","-4,790","66,399","-7,774","7,995","100,090","3,859","1,489"
25,"90,389","15,197","8,251","0,314","-5,090","0,030","70,675","15,223","1,162","85,333","29,369","-11,592","66,224","1,514","-4,530","66,509","-7,589","7,579","100,095","4,183","1,710"
26,"90,322","15,201","8,251","-0,023","-5,120","0,028","70,503","15,253","1,074","85,902","29,566","-11,790","65,632","1,551","-4,532","66,189","-7,773","7,894","100,129","4,132","1,674"
27,"90,262","15,181","8,243","0,321","-5,068","0,027","70,217","15,193","1,052","85,947","29,406","-11,504","65,738","1,563","-4,621","66,561","-7,589","7,539","99,831","4,303","1,787"
28,"89,991","15,480","8,356","0,648","-4,949","0,024","69,668","15,056","1,027","85,353","29,338","-11,451","65,808","1,487","-4,501","66,910","-7,657","7,745","99,329","4,480","1,902"
29,"90,420","15,465","8,394","0,322","-4,841","0,022","70,069","15,044","1,196","85,505","29,572","-11,766","65,690","1,529","-4,592","66,760","-7,545","7,439","99,797","4,195","1,705"
30,"90,443","15,472","8,402","0,299","-4,807","0,021","70,080","15,045","1,211","85,519","29,583","-11,752","65,650","1,524","-4,590","66,748","-7,528","7,387","99,795","4,153","1,670"
31,"90,438","15,469","8,402","0,306","-4,763","0,018","70,095","15,016","1,254","85,519","29,591","-11,745","65,638","1,495","-4,539","66,715","-7,504","7,326","99,787","4,146","1,656"
32,"90,433","15,475","8,408","0,338","-4,730","0,016","70,115","14,981","1,299","85,534","29,606","-11,748","65,661","1,466","-4,486","66,710","-7,483","7,283","99,786","4,152","1,643"
33,"90,404","15,439","8,392","0,370","-4,736","0,017","70,157","15,002","1,284","85,556","29,637","-11,765","65,686","1,454","-4,465","66,711","-7,481","7,281","99,770","4,161","1,629"
34,"90,408","15,436","8,392","0,404","-4,707","0,020","70,200","15,023","1,270","85,572","29,666","-11,776","65,717","1,428","-4,416","66,736","-7,479","7,281","99,768","4,166","1,614"
35,"90,428","15,436","8,389","0,439","-4,708","0,024","70,247","15,036","1,275","85,562","29,691","-11,765","65,732","1,425","-4,414","66,772","-7,489","7,310","99,744","4,153","1,582"
36,"90,407","15,439","8,377","0,458","-4,665","0,027","70,255","15,047","1,277","85,529","29,713","-11,747","65,767","1,389","-4,359","66,781","-7,484","7,300","99,746","4,158","1,562"
37,"90,406","15,439","8,369","0,481","-4,680","0,031","70,260","15,054","1,281","85,452","29,717","-11,705","65,805","1,373","-4,355","66,803","-7,503","7,347","99,733","4,187","1,565"
38,"90,395","15,442","8,362","0,449","-4,671","0,038","70,290","15,080","1,268","85,449","29,730","-11,676","65,780","1,352","-4,325","66,762","-7,522","7,368","99,770","4,205","1,567"
39,"90,419","15,445","8,360","0,442","-4,693","0,045","70,333","15,096","1,269","85,416","29,766","-11,689","65,798","1,365","-4,369","66,762","-7,551","7,417","99,804","4,170","1,537"
40,"90,457","15,453","8,364","0,457","-4,652","0,054","70,341","15,125","1,242","85,409","29,801","-11,704","65,801","1,350","-4,349","66,782","-7,555","7,406","99,772","4,138","1,515"
41,"0,301","-0,277","0,000","-0,099","-0,329","-0,054","0,378","0,548","-0,002","0,524","-0,212","0,000","0,091","0,413","-0,001","-0,005","-0,388","0,000","0,090","-0,339","0,000"
42,"-0,001","-0,069","0,000","-0,054","-0,331","-0,054","0,378","0,339","-0,001","0,412","-0,733","0,001","0,115","0,415","-0,001","-0,263","-0,390","-0,001","0,340","-0,338","-0,001"
43,"-0,001","-0,069","0,000","0,433","-0,561","-0,051","0,378","0,339","-0,001","-0,257","-0,733","-0,003","0,502","0,644","-0,003","0,224","-0,619","0,000","0,373","-0,338","-0,001"
44,"0,185","-0,123","0,000","-0,014","-0,330","-0,054","0,469","0,174","-0,001","-0,186","-0,762","-0,003","0,055","0,572","-0,001","-0,038","-0,432","0,000","0,240","0,029","0,000"
45,"0,184","-0,067","0,000","0,362","-0,330","-0,052","0,464","0,184","-0,001","-0,210","-0,766","-0,003","0,431","0,572","-0,002","0,338","-0,391","0,001","0,240","0,029","0,000"
46,"0,186","-0,069","0,000","0,153","-0,173","-0,053","0,464","0,077","-0,001","-0,219","-0,871","-0,004","0,322","0,588","-0,001","0,131","-0,231","0,000","0,311","-0,011","-0,001"
47,"0,185","-0,251","-0,001","0,180","-0,173","-0,053","0,378","0,058","0,000","-0,220","-0,873","-0,004","0,349","0,588","-0,001","0,156","0,053","0,000","0,311","-0,011","-0,001"
48,"0,161","-0,250","-0,001","0,153","-0,112","-0,053","0,352","0,058","0,000","0,060","-0,647","0,000","0,341","0,668","-0,001","0,131","0,111","0,000","0,263","-0,151","-0,001"
49,"0,160","-0,044","-0,001","0,153","-0,173","-0,053","0,303","-0,236","0,001","0,060","-0,626","0,000","0,322","0,728","-0,002","0,129","0,163","0,000","0,243","-0,174","-0,001"
50,"0,053","-0,044","0,000","0,151","-0,112","-0,053","0,195","-0,235","0,001","0,143","-0,202","0,001","0,339","0,701","-0,001","0,127","0,224","0,000","0,089","-0,184","0,000"
51,"-0,531","-0,279","-0,002","0,175","-0,441","-0,043","-0,306","0,072","-0,001","-0,370","-0,850","0,068","0,596","0,745","0,012","-0,089","0,120","0,001","0,193","0,429","-0,006"
52,"-0,130","-0,819","-0,013","0,098","-0,091","-0,034","-0,292","0,063","0,002","-1,039","-1,210","0,073","0,209","0,451","0,033","0,086","0,690","0,005","-0,414","0,604","0,008"
53,"0,238","-0,259","-0,026","0,231","0,236","-0,024","0,240","-0,373","0,002","-0,812","-1,730","0,076","0,315","0,451","0,056","0,338","0,681","0,007","-0,125","0,284","0,033"
54,"-0,180","0,055","-0,037","0,030","-0,035","-0,012","-0,416","-0,219","0,005","-1,537","-1,947","0,067","0,467","0,793","0,082","0,062","0,063","0,009","-0,152","0,197","0,055"
55,"0,479","0,159","-0,049","-0,321","-0,032","-0,001","0,192","-0,548","0,011","-0,923","-2,193","0,069","0,478","0,787","0,113","0,053","0,083","0,008","0,505","0,170","0,055"
56,"0,009","0,611","-0,058","-0,547","0,244","0,011","-0,195","-0,579","0,012","-0,808","-2,355","0,087","0,026","0,266","0,151","-0,469","0,185","0,011","0,398","0,109","0,052"
57,"0,388","0,326","-0,065","-0,321","0,000","0,019","0,145","-0,066","0,018","-1,120","-2,408","0,103","0,603","0,477","0,188","0,092","-0,132","0,013","0,636","-0,191","0,042"
58,"0,035","0,063","-0,071","-0,327","0,351","0,030","0,006","-0,054","0,016","-0,805","-2,733","0,083","0,475","0,458","0,229","-0,249","0,127","0,016","0,843","-0,617","0,028"
59,"0,522","0,036","-0,073","-0,228","0,032","0,036","0,513","-0,031","0,011","-0,884","-2,779","0,082","0,681","0,475","0,267","0,098","-0,429","0,023","0,805","-0,639","0,013"
60,"0,356","-0,343","-0,085","-0,068","0,340","0,045","0,504","0,545","0,011","-0,522","-2,217","0,084","0,732","-0,133","0,314","-0,085","-0,054","0,027","0,937","-0,604","-0,005"
61,"-0,172","-0,140","-0,096","-0,400","0,230","0,053","0,285","0,274","0,020","-0,563","-1,885","0,084","0,060","-0,086","0,345","-0,615","-0,442","0,031","0,274","-0,672","-0,020"
62,"0,408","0,087","-0,096","-0,739","0,334","0,061","0,372","-0,291","0,025","-0,675","-1,731","0,087","0,045","-0,078","0,373","-0,612","-0,327","0,032","0,277","-0,677","-0,035"
63,"0,231","-0,019","-0,103","-0,452","0,161","0,065","0,380","0,385","0,027","-0,627","-1,657","0,086","0,210","-0,195","0,396","-0,561","-0,749","0,033","0,496","-0,323","-0,044"
64,"-0,329","0,034","-0,113","-0,541","0,503","0,071","0,434","-0,008","0,027","-0,577","-1,544","0,080","0,118","-0,847","0,414","-0,956","-0,237","0,042","0,177","-0,150","-0,045"
65,"0,043","-0,076","-0,108","-0,278","0,294","0,073","0,415","0,627","0,022","-0,476","-1,487","0,075","0,034","-0,655","0,415","-0,438","-0,669","0,039","-0,305","-0,455","-0,038"
66,"0,004","0,019","-0,107","0,062","0,295","0,077","1,024","0,304","0,012","-0,187","-1,757","0,073","0,514","-0,313","0,411","-0,439","-0,606","0,039","0,172","-0,872","-0,022"
67,"0,080","-0,131","-0,107","-0,279","0,233","0,081","0,424","0,485","0,024","-0,875","-1,709","0,086","-0,171","-0,251","0,397","-0,447","-0,748","0,034","-0,516","-0,933","-0,003"
68,"0,067","-0,132","-0,106","-0,575","0,423","0,086","0,332","0,436","0,029","-0,939","-1,744","0,082","-0,177","-0,235","0,382","-0,866","-0,235","0,033","-0,059","-0,838","0,019"
69,"0,580","0,202","-0,091","-0,288","0,245","0,088","0,996","0,296","0,019","-0,639","-2,294","0,076","-0,166","0,171","0,362","-0,407","-0,715","0,021","-0,072","-0,842","0,042"
70,"0,218","0,009","-0,093","-0,123","0,552","0,091","0,494","-0,133","0,024","-1,096","-2,474","0,071","0,136","0,192","0,345","-0,287","-0,075","0,018","-0,077","-0,857","0,066"
71,"0,225","0,021","-0,085","-0,147","0,531","0,094","0,477","-0,135","0,015","-1,048","-2,458","0,064","0,141","0,216","0,330","-0,299","-0,072","0,014","-0,026","-0,829","0,086"
72,"0,180","0,027","-0,081","-0,161","0,502","0,095","0,451","-0,124","0,012","-1,048","-2,451","0,065","0,109","0,287","0,319","-0,332","-0,081","0,012","-0,072","-0,848","0,099"
73,"0,132","0,025","-0,076","-0,188","0,526","0,095","0,394","-0,116","0,007","-1,046","-2,440","0,059","0,074","0,302","0,310","-0,373","-0,035","0,014","-0,082","-0,846","0,111"
74,"0,114","0,029","-0,072","-0,172","0,497","0,094","0,342","-0,159","0,000","-0,984","-2,428","0,051","0,102","0,300","0,304","-0,355","-0,035","0,016","-0,043","-0,790","0,118"
75,"0,094","0,022","-0,073","-0,181","0,464","0,092","0,320","-0,139","-0,005","-1,014","-2,363","0,045","0,129","0,339","0,300","-0,347","-0,045","0,020","-0,040","-0,807","0,122"
76,"0,051","0,086","-0,080","-0,205","0,487","0,090","0,292","-0,125","-0,002","-1,009","-2,337","0,047","0,137","0,324","0,297","-0,387","-0,062","0,025","-0,008","-0,786","0,119"
77,"0,058","0,150","-0,094","-0,235","0,471","0,087","0,270","-0,116","0,007","-1,031","-2,294","0,052","0,133","0,358","0,294","-0,389","-0,115","0,033","-0,009","-0,796","0,109"
78,"0,060","0,166","-0,111","-0,242","0,436","0,084","0,211","-0,080","0,017","-1,040","-2,254","0,060","0,146","0,417","0,293","-0,360","-0,175","0,042","-0,021","-0,820","0,098"
79,"0,078","0,198","-0,129","-0,273","0,451","0,083","0,214","-0,130","0,028","-1,066","-2,233","0,066","0,124","0,427","0,293","-0,353","-0,165","0,050","-0,031","-0,819","0,087"
80,"0,085","0,250","-0,140","-0,306","0,447","0,083","0,212","-0,125","0,027","-1,074","-2,199","0,068","0,121","0,442","0,295","-0,350","-0,197","0,060","-0,037","-0,833","0,079"
81,"0,091","0,252","-0,148","-0,336","0,433","0,082","0,190","-0,076","0,024","-1,030","-2,220","0,076","0,125","0,430","0,297","-0,342","-0,224","0,068","0,010","-0,782","0,070"
82,"0,143","0,222","-0,154","-0,365","0,416","0,081","0,201","-0,013","0,022","-1,005","-2,266","0,077","0,130","0,443","0,297","-0,336","-0,236","0,076","0,040","-0,751","0,064"
83,"0,143","0,206","-0,163","-0,391","0,431","0,079","0,183","0,026","0,026","-1,018","-2,299","0,075","0,083","0,392","0,298","-0,328","-0,211","0,082","-0,005","-0,705","0,062"
84,"0,138","0,186","-0,169","-0,418","0,413","0,077","0,166","0,055","0,027","-1,014","-2,287","0,071","0,086","0,394","0,298","-0,324","-0,209","0,087","0,035","-0,656","0,061"
85,"0,165","0,196","-0,170","-0,393","0,437","0,075","0,144","-0,012","0,026","-1,027","-2,237","0,059","0,138","0,359","0,298","-0,273","-0,154","0,091","0,033","-0,650","0,065"
86,"0,162","0,129","-0,168","-0,382","0,399","0,074","0,171","0,005","0,020","-1,018","-2,193","0,051","0,175","0,416","0,295","-0,260","-0,152","0,092","0,031","-0,682","0,070"
87,"0,176","0,069","-0,165","-0,407","0,413","0,072","0,192","0,065","0,016","-0,985","-2,120","0,046","0,127","0,437","0,288","-0,289","-0,099","0,094","0,011","-0,756","0,076"
88,"0,171","0,003","-0,163","-0,370","0,397","0,070","0,211","0,126","0,018","-0,966","-2,106","0,044","0,130","0,441","0,281","-0,263","-0,077","0,090","-0,018","-0,782","0,082"
89,"0,142","-0,037","-0,163","-0,350","0,362","0,067","0,177","0,091","0,023","-0,943","-2,119","0,039","0,123","0,460","0,272","-0,238","-0,068","0,085","-0,001","-0,772","0,089"
90,"0,107","-0,026","-0,160","-0,314","0,350","0,064","0,135","0,073","0,030","-0,905","-2,040","0,034","0,144","0,443","0,264","-0,231","-0,053","0,078","-0,003","-0,781","0,094"
91,"0,100","-0,028","-0,155","-0,286","0,321","0,060","0,114","0,015","0,037","-0,832","-1,997","0,033","0,173","0,440","0,254","-0,221","-0,043","0,070","0,042","-0,755","0,095"
92,"0,088","-0,008","-0,148","-0,258","0,293","0,056","0,095","-0,017","0,041","-0,836","-1,916","0,037","0,191","0,432","0,245","-0,223","-0,057","0,061","0,015","-0,754","0,094"
93,"0,113","-0,042","-0,139","-0,226","0,301","0,052","0,145","0,008","0,043","-0,774","-1,903","0,046","0,198","0,393","0,238","-0,198","-0,008","0,052","0,020","-0,715","0,088"
94,"0,052","-0,049","-0,129","-0,203","0,269","0,047","0,115","0,027","0,045","-0,769","-1,905","0,046","0,187","0,410","0,231","-0,202","-0,014","0,044","-0,046","-0,684","0,089"
95,"0,066","-0,065","-0,122","-0,166","0,260","0,045","0,138","-0,017","0,045","-0,734","-1,921","0,043","0,193","0,399","0,228","-0,182","0,010","0,037","-0,040","-0,670","0,091"
96,"0,076","-0,069","-0,113","-0,127","0,256","0,042","0,179","-0,006","0,042","-0,726","-1,913","0,038","0,201","0,378","0,227","-0,156","0,036","0,032","-0,039","-0,660","0,093"
97,"0,108","-0,103","-0,106","-0,133","0,215","0,041","0,223","0,038","0,035","-0,733","-1,833","0,032","0,161","0,393","0,227","-0,158","0,025","0,029","-0,078","-0,667","0,091"
98,"0,065","-0,131","-0,103","-0,144","0,177","0,040","0,169","0,074","0,032","-0,744","-1,811","0,033","0,128","0,391","0,225","-0,175","0,016","0,026","-0,132","-0,608","0,089"
99,"-0,006","-0,096","-0,105","-0,173","0,184","0,040","0,119","0,094","0,036","-0,749","-1,801","0,040","0,104","0,343","0,223","-0,238","0,006","0,023","-0,157","-0,578","0,085"
100,"-0,073","-0,071","-0,110","-0,175","0,211","0,039","0,068","0,054","0,042","-0,814","-1,788","0,042","0,123","0,278","0,218","-0,270","0,018","0,023","-0,170","-0,560","0,086"
101,"-0,069","-0,046","-0,112","-0,176","0,170","0,038","0,038","0,069","0,045","-0,819","-1,783","0,039","0,127","0,276","0,213","-0,234","-0,028","0,021","-0,183","-0,544","0,089"
102,"-0,015","-0,062","-0,115","-0,144","0,145","0,036","0,018","0,087","0,048","-0,858","-1,807","0,033","0,171","0,260","0,206","-0,166","-0,060","0,020","-0,198","-0,496","0,094"
103,"0,010","-0,092","-0,119","-0,120","0,110","0,034","0,064","0,063","0,051","-0,824","-1,730","0,034","0,228","0,288","0,198","-0,149","-0,067","0,020","-0,147","-0,518","0,094"
104,"0,023","-0,084","-0,124","-0,097","0,077","0,032","0,080","0,131","0,057","-0,866","-1,664","0,036","0,282","0,314","0,189","-0,121","-0,138","0,017","-0,144","-0,533","0,097"
105,"0,084","-0,047","-0,130","-0,128","0,054","0,031","0,073","0,108","0,064","-0,847","-1,690","0,046","0,249","0,370","0,176","-0,119","-0,181","0,014","-0,151","-0,540","0,097"
106,"0,041","-0,001","-0,134","-0,161","0,034","0,029","0,023","0,071","0,067","-0,874","-1,683","0,044","0,244","0,391","0,165","-0,180","-0,212","0,013","-0,133","-0,507","0,105"
107,"0,066","0,017","-0,134","-0,192","0,012","0,028","0,016","0,072","0,068","-0,878","-1,675","0,037","0,241","0,427","0,156","-0,180","-0,213","0,010","-0,089","-0,487","0,112"
108,"0,079","0,029","-0,131","-0,221","-0,010","0,024","-0,028","0,053","0,066","-0,931","-1,674","0,033","0,219","0,481","0,144","-0,185","-0,207","0,013","-0,102","-0,488","0,119"
109,"0,058","0,019","-0,127","-0,224","-0,051","0,021","-0,078","0,005","0,063","-0,979","-1,691","0,034","0,202","0,555","0,133","-0,177","-0,213","0,013","-0,130","-0,490","0,121"
110,"0,022","-0,003","-0,123","-0,251","-0,076","0,017","-0,077","0,003","0,057","-1,026","-1,701","0,033","0,142","0,603","0,125","-0,205","-0,203","0,016","-0,181","-0,490","0,120"
111,"0,051","-0,050","-0,118","-0,276","-0,105","0,012","-0,102","0,062","0,054","-1,066","-1,718","0,034","0,127","0,664","0,118","-0,200","-0,214","0,018","-0,177","-0,496","0,117"
112,"0,102","-0,037","-0,116","-0,296","-0,085","0,008","-0,051","0,048","0,054","-1,078","-1,702","0,029","0,067","0,645","0,116","-0,188","-0,177","0,020","-0,232","-0,474","0,120"
113,"0,160","-0,036","-0,119","-0,326","-0,079","0,005","0,001","0,042","0,057","-1,070","-1,702","0,019","0,044","0,676","0,114","-0,187","-0,188","0,021","-0,254","-0,515","0,126"
114,"0,122","0,012","-0,121","-0,326","-0,052","0,000","-0,043","-0,003","0,059","-1,012","-1,665","0,010","0,017","0,630","0,110","-0,214","-0,174","0,023","-0,263","-0,522","0,133"
115,"0,129","0,013","-0,124","-0,340","-0,032","-0,006","-0,045","0,024","0,061","-0,966","-1,617","0,003","-0,033","0,603","0,102","-0,249","-0,173","0,027","-0,283","-0,541","0,141"
116,"0,132","0,005","-0,128","-0,309","-0,062","-0,012","0,027","0,036","0,064","-0,960","-1,561","0,009","0,004","0,617","0,092","-0,252","-0,192","0,032","-0,257","-0,551","0,140"
117,"0,109","-0,057","-0,131","-0,264","-0,066","-0,018","0,052","0,047","0,067","-0,974","-1,620","0,012","0,072","0,656","0,080","-0,231","-0,168","0,037","-0,221","-0,558","0,145"
118,"0,047","-0,067","-0,136","-0,226","-0,056","-0,022","0,013","0,096","0,070","-0,969","-1,687","0,016","0,079","0,680","0,072","-0,226","-0,164","0,040","-0,241","-0,564","0,147"
119,"0,090","-0,066","-0,139","-0,188","-0,052","-0,027","0,069","0,127","0,072","-0,958","-1,687","0,020","0,088","0,708","0,063","-0,166","-0,182","0,044","-0,250","-0,628","0,149"
120,"0,041","-0,055","-0,139","-0,148","-0,063","-0,032","0,001","0,133","0,073","-0,938","-1,688","0,011","0,093","0,708","0,056","-0,144","-0,218","0,046","-0,268","-0,647","0,155"
121,"0,045","-0,069","-0,140","-0,114","-0,051","-0,037","0,051","0,108","0,076","-0,869","-1,677","0,007","0,101","0,667","0,051","-0,138","-0,192","0,049","-0,259","-0,633","0,157"
122,"0,066","-0,127","-0,141","-0,106","-0,025","-0,041","0,093","0,121","0,076","-0,874","-1,650","0,005","0,075","0,622","0,046","-0,124","-0,133","0,051","-0,262","-0,628","0,162"
123,"0,070","-0,186","-0,142","-0,086","-0,001","-0,045","0,077","0,186","0,081","-0,863","-1,664","0,001","0,064","0,611","0,044","-0,106","-0,081","0,051","-0,252","-0,634","0,162"
124,"0,056","-0,118","-0,145","-0,116","-0,001","-0,047","0,084","0,156","0,089","-0,848","-1,716","-0,009","0,033","0,566","0,042","-0,127","-0,121","0,049","-0,233","-0,557","0,166"
125,"0,040","-0,046","-0,149","-0,133","-0,035","-0,050","0,083","0,092","0,095","-0,835","-1,744","-0,016","0,048","0,574","0,041","-0,163","-0,191","0,048","-0,222","-0,505","0,166"
126,"0,002","0,014","-0,151","-0,101","-0,055","-0,052","0,082","0,029","0,096","-0,825","-1,694","-0,014","0,108","0,564","0,040","-0,157","-0,236","0,048","-0,219","-0,500","0,163"
127,"0,016","0,031","-0,153","-0,066","-0,071","-0,055","0,066","0,033","0,097","-0,798","-1,714","-0,016","0,108","0,574","0,038","-0,096","-0,232","0,050","-0,263","-0,460","0,159"
128,"0,022","0,037","-0,153","-0,083","-0,044","-0,058","0,056","-0,033","0,095","-0,819","-1,724","-0,011","0,115","0,570","0,035","-0,098","-0,174","0,053","-0,278","-0,493","0,156"
129,"0,035","0,052","-0,150","-0,102","-0,020","-0,060","0,044","-0,092","0,092","-0,850","-1,750","-0,013","0,108","0,573","0,031","-0,083","-0,131","0,054","-0,262","-0,489","0,155"
130,"0,016","0,017","-0,145","-0,071","-0,031","-0,063","0,030","-0,108","0,086","-0,802","-1,735","-0,018","0,144","0,618","0,026","-0,032","-0,107","0,054","-0,235","-0,552","0,159"
131,"0,005","0,002","-0,144","-0,082","-0,004","-0,066","-0,039","-0,106","0,086","-0,840","-1,742","-0,022","0,140","0,627","0,020","-0,019","-0,049","0,056","-0,236","-0,560","0,161"
132,"0,008","-0,037","-0,142","-0,047","-0,018","-0,070","-0,065","-0,050","0,083","-0,841","-1,736","-0,024","0,154","0,681","0,014","0,051","-0,041","0,058","-0,289","-0,615","0,165"
133,"0,007","-0,056","-0,141","-0,072","-0,001","-0,074","-0,138","-0,043","0,086","-0,867","-1,764","-0,028","0,152","0,691","0,009","0,060","-0,011","0,060","-0,259","-0,611","0,168"
134,"0,046","-0,035","-0,142","-0,081","0,025","-0,077","-0,109","-0,004","0,086","-0,888","-1,813","-0,033","0,167","0,665","0,006","0,056","-0,009","0,063","-0,262","-0,590","0,172"
135,"0,111","-0,029","-0,141","-0,089","-0,015","-0,079","-0,047","0,006","0,087","-0,878","-1,747","-0,042","0,183","0,701","0,006","0,081","-0,051","0,064","-0,227","-0,616","0,180"
136,"0,150","0,015","-0,140","-0,100","-0,054","-0,081","-0,055","-0,012","0,086","-0,882","-1,700","-0,051","0,150","0,774","0,007","0,078","-0,116","0,068","-0,279","-0,671","0,187"
137,"0,153","-0,010","-0,141","-0,116","-0,091","-0,084","-0,046","-0,034","0,084","-0,893","-1,672","-0,054","0,140","0,775","0,011","0,034","-0,133","0,073","-0,310","-0,649","0,188"
138,"0,155","-0,011","-0,143","-0,084","-0,112","-0,087","-0,039","-0,010","0,084","-0,918","-1,686","-0,053","0,160","0,762","0,012","0,092","-0,176","0,078","-0,348","-0,643","0,187"
