Index,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z
32,"0,003","-0,001","0,998","-0,003","0,007","1,003","0,001","0,001","0,941","-0,003","0,001","0,960","0,000","0,002","1,051","0,001","-0,002","1,018","-0,001","-0,005","1,025"
33,"0,004","-0,002","0,997","0,002","-0,002","1,003","0,002","-0,003","0,939","0,000","0,001","0,960","0,000","-0,002","1,050","-0,003","0,009","1,021","-0,007","0,001","1,023"
34,"0,005","0,002","0,997","-0,001","-0,001","1,003","-0,007","0,007","0,949","0,004","0,003","0,960","-0,007","0,003","1,051","-0,004","-0,002","1,025","-0,007","-0,008","1,028"
35,"-0,001","0,005","1,003","0,004","-0,003","0,998","-0,004","0,006","0,949","0,005","-0,002","0,962","0,002","0,001","1,050","-0,002","-0,001","1,024","-0,005","-0,007","1,026"
36,"0,002","0,006","0,997","0,006","0,003","0,997","-0,001","0,005","0,953","0,001","-0,001","0,956","0,003","0,001","1,050","0,008","0,002","1,021","0,001","-0,010","1,030"
37,"0,001","-0,004","1,000","0,008","-0,001","0,994","-0,009","-0,001","0,946","0,003","0,002","0,963","-0,013","-0,009","1,048","0,007","0,009","1,023","0,004","-0,007","1,029"
38,"0,000","-0,004","1,001","0,003","0,005","0,995","-0,001","0,003","0,952","0,001","-0,004","0,964","-0,003","0,001","1,048","-0,005","-0,002","1,020","-0,004","-0,015","1,030"
39,"-0,003","-0,005","1,005","0,003","0,001","1,000","-0,001","-0,001","0,947","0,001","0,000","0,959","0,000","0,001","1,050","0,005","-0,002","1,025","-0,007","-0,010","1,029"
40,"-0,003","-0,001","1,005","0,005","0,008","1,003","-0,007","0,000","0,948","0,001","-0,003","0,957","-0,003","0,000","1,046","-0,001","-0,005","1,022","-0,011","-0,015","1,030"
41,"0,004","0,000","1,000","0,000","-0,002","1,003","-0,002","-0,001","0,948","0,003","-0,001","0,962","-0,002","-0,011","1,052","-0,004","-0,010","1,020","-0,002","-0,006","1,024"
42,"0,004","0,004","1,001","0,004","0,002","1,004","-0,001","0,000","0,946","-0,006","0,003","0,964","-0,006","-0,013","1,048","-0,006","-0,006","1,027","-0,008","-0,001","1,029"
43,"0,000","-0,003","1,001","0,001","-0,004","1,006","-0,007","0,002","0,943","-0,009","0,000","0,962","0,003","-0,001","1,060","-0,001","-0,001","1,022","0,010","-0,002","1,027"
44,"0,001","0,007","1,006","0,004","0,000","1,007","0,001","-0,002","0,949","-0,002","0,000","0,962","-0,001","-0,006","1,049","0,000","-0,003","1,026","0,002","-0,001","1,020"
45,"-0,002","-0,001","1,003","-0,003","0,000","1,001","0,005","0,002","0,952","-0,001","0,006","0,964","-0,006","0,004","1,044","0,008","-0,002","1,021","0,004","0,001","1,026"
46,"-0,002","0,005","1,004","0,001","-0,001","0,999","-0,012","0,001","0,945","-0,008","0,002","0,960","-0,002","-0,001","1,049","0,002","-0,005","1,022","-0,005","0,002","1,027"
47,"-0,002","0,001","1,007","-0,002","-0,002","0,997","-0,005","0,002","0,945","-0,005","0,001","0,957","-0,001","-0,002","1,050","-0,014","-0,009","1,029","-0,006","0,000","1,027"
48,"0,003","0,000","1,000","0,002","-0,002","0,994","0,000","0,000","0,956","-0,006","0,003","0,958","-0,001","0,008","1,044","0,002","-0,009","1,020","-0,001","0,007","1,023"
49,"-0,007","0,002","0,999","0,000","-0,012","0,996","0,011","-0,001","0,947","-0,004","0,008","0,960","-0,001","0,003","1,053","-0,001","-0,009","1,020","-0,003","0,008","1,019"
50,"0,002","-0,003","1,003","0,004","-0,006","0,996","-0,008","0,006","0,948","-0,006","0,007","0,962","0,003","-0,004","1,050","0,003","-0,009","1,024","-0,001","0,010","1,022"
51,"0,002","0,000","1,005","0,005","-0,007","0,993","-0,002","0,001","0,953","-0,003","0,004","0,964","0,001","0,004","1,048","0,003","0,001","1,016","0,000","0,009","1,022"
52,"0,002","-0,004","0,997","0,004","-0,003","0,998","0,005","0,004","0,948","-0,006","0,005","0,962","-0,004","0,000","1,051","0,001","-0,002","1,021","-0,001","0,003","1,019"
53,"0,003","-0,002","1,006","0,004","-0,007","0,997","-0,004","0,002","0,945","-0,008","0,001","0,960","0,000","0,005","1,043","0,010","0,005","1,019","0,001","0,011","1,020"
54,"0,006","-0,001","0,997","0,002","-0,006","0,996","0,001","-0,003","0,946","-0,002","0,005","0,963","0,001","0,006","1,047","0,011","-0,011","1,029","0,001","0,016","1,025"
55,"0,004","0,000","0,999","0,006","0,000","0,997","-0,001","-0,001","0,941","-0,002","0,006","0,961","0,004","0,003","1,047","0,008","-0,007","1,022","0,001","0,007","1,020"
56,"0,002","-0,003","1,006","0,000","-0,010","1,002","-0,002","0,005","0,947","-0,002","0,003","0,961","0,009","0,003","1,047","0,001","-0,005","1,023","0,003","0,003","1,026"
57,"0,001","-0,001","1,001","-0,004","-0,002","1,000","0,002","0,003","0,948","-0,004","0,000","0,961","0,008","-0,007","1,047","0,006","-0,008","1,027","0,001","0,006","1,030"
58,"0,001","-0,002","1,001","-0,003","0,005","1,003","-0,001","-0,003","0,951","-0,003","0,001","0,960","0,002","-0,015","1,052","0,005","-0,010","1,019","-0,004","0,003","1,022"
59,"0,003","-0,010","1,005","-0,001","0,001","1,006","-0,005","0,003","0,948","-0,002","0,006","0,965","0,008","-0,008","1,052","0,004","-0,010","1,017","-0,005","0,004","1,024"
60,"0,006","-0,010","1,006","0,001","0,007","1,000","0,005","0,002","0,944","-0,004","-0,001","0,952","0,005","-0,011","1,042","0,011","-0,010","1,024","-0,001","0,002","1,027"
61,"0,007","-0,005","1,003","0,004","0,005","1,002","0,000","0,000","0,953","-0,004","0,003","0,962","-0,001","-0,005","1,049","0,016","-0,014","1,026","-0,004","0,002","1,023"
62,"0,004","-0,009","1,006","0,006","0,001","1,007","-0,001","0,001","0,944","-0,004","0,004","0,960","-0,007","0,002","1,046","0,003","-0,019","1,026","-0,004","-0,003","1,026"
63,"-0,002","-0,003","1,004","0,001","0,010","1,007","0,007","0,002","0,949","-0,004","0,004","0,958","-0,006","-0,004","1,040","0,000","-0,012","1,022","-0,005","0,001","1,026"
64,"-0,010","-0,014","1,003","0,003","-0,002","1,009","0,012","-0,002","0,956","-0,006","0,003","0,956","0,007","-0,004","1,051","0,004","-0,014","1,021","-0,005","-0,004","1,024"
65,"-0,003","-0,005","1,004","0,000","0,004","1,007","-0,003","0,003","0,945","0,001","0,006","0,967","0,011","-0,005","1,051","0,003","-0,013","1,023","0,002","0,008","1,023"
66,"-0,002","-0,005","1,008","0,000","0,001","1,005","0,015","0,004","0,955","-0,003","0,003","0,962","0,014","-0,007","1,050","0,002","-0,015","1,020","-0,001","0,004","1,027"
67,"0,004","0,001","1,002","0,003","0,000","0,998","0,007","0,001","0,952","-0,002","0,004","0,958","0,005","-0,005","1,050","0,009","-0,003","1,021","-0,005","0,006","1,026"
68,"0,004","0,005","1,002","0,002","-0,001","0,995","-0,001","0,008","0,946","0,003","0,003","0,956","0,003","-0,009","1,053","0,008","-0,008","1,031","-0,004","-0,002","1,024"
69,"0,007","0,010","0,999","-0,004","-0,003","0,994","0,008","0,007","0,945","-0,003","0,007","0,966","0,004","0,003","1,051","0,014","0,004","1,020","0,001","-0,002","1,024"
70,"0,008","0,001","0,996","-0,004","-0,003","0,996","0,002","0,004","0,947","-0,001","0,003","0,959","0,002","0,002","1,053","0,007","0,009","1,022","-0,002","0,006","1,021"
71,"0,004","0,008","0,993","-0,004","-0,006","1,000","0,002","0,001","0,949","-0,001","0,004","0,962","-0,002","-0,013","1,048","-0,003","-0,005","1,024","-0,005","-0,002","1,025"
72,"-0,003","0,004","1,002","0,002","-0,007","1,000","-0,001","0,004","0,948","-0,006","0,001","0,959","-0,008","-0,012","1,048","0,003","-0,002","1,019","-0,004","-0,001","1,023"
73,"-0,001","0,002","0,997","-0,002","-0,012","0,998","0,002","0,002","0,947","-0,006","0,007","0,963","0,001","-0,011","1,053","0,017","-0,011","1,023","-0,006","-0,001","1,023"
74,"0,003","-0,006","1,000","0,002","0,000","1,001","-0,001","0,001","0,944","-0,007","0,005","0,963","0,018","-0,009","1,048","0,012","-0,001","1,028","-0,002","0,003","1,023"
75,"0,008","-0,005","1,003","0,001","-0,002","1,003","0,001","0,007","0,945","-0,007","0,002","0,959","0,004","-0,006","1,048","0,006","-0,017","1,024","0,000","0,003","1,028"
76,"0,011","-0,006","1,003","0,001","-0,002","1,002","0,006","0,000","0,946","-0,005","0,003","0,954","-0,002","-0,003","1,046","-0,001","-0,014","1,024","0,000","0,006","1,023"
77,"0,003","-0,006","0,998","0,002","-0,006","1,001","0,011","-0,001","0,954","-0,003","0,008","0,962","-0,002","0,003","1,046","0,010","-0,012","1,023","-0,002","0,002","1,027"
78,"-0,002","-0,007","1,005","0,006","-0,004","0,999","0,002","0,000","0,947","-0,005","0,007","0,962","0,000","-0,004","1,043","-0,003","-0,016","1,023","-0,005","0,002","1,023"
79,"0,004","-0,004","0,999","0,007","-0,006","0,999","0,002","0,004","0,946","-0,005","0,002","0,959","0,003","-0,011","1,049","-0,003","-0,016","1,021","-0,004","0,004","1,025"
80,"-0,001","-0,003","1,004","0,003","-0,003","1,002","0,007","0,002","0,951","-0,005","0,007","0,963","-0,003","-0,005","1,052","0,006","-0,019","1,032","0,001","0,008","1,022"
81,"0,003","0,000","0,994","0,005","-0,008","1,000","0,008","0,007","0,945","-0,008","0,005","0,954","0,008","-0,009","1,049","0,006","-0,009","1,020","-0,001","-0,001","1,027"
82,"0,004","-0,001","0,998","-0,001","-0,011","1,003","0,012","0,001","0,953","0,000","0,009","0,964","0,011","-0,015","1,048","0,013","-0,004","1,025","-0,003","-0,004","1,025"
83,"0,001","-0,001","1,003","-0,001","-0,002","0,999","0,017","-0,002","0,952","-0,005","0,002","0,960","0,001","-0,007","1,049","0,003","0,002","1,014","-0,003","-0,006","1,026"
84,"0,007","-0,005","1,001","-0,004","0,000","1,005","0,003","0,002","0,945","-0,005","0,004","0,959","-0,003","-0,005","1,047","0,005","-0,005","1,022","-0,003","-0,009","1,025"
85,"0,001","0,007","0,997","-0,005","-0,010","0,996","0,003","0,001","0,949","-0,005","0,006","0,964","0,003","-0,007","1,047","-0,003","-0,006","1,024","-0,002","-0,005","1,029"
86,"0,001","-0,001","1,003","-0,003","-0,005","1,002","0,004","0,005","0,945","-0,006","0,001","0,956","0,002","-0,015","1,050","0,009","-0,017","1,023","-0,003","-0,004","1,029"
87,"0,002","-0,004","0,998","0,002","-0,001","0,998","-0,003","0,002","0,948","-0,005","0,002","0,961","0,007","-0,007","1,049","0,010","-0,011","1,014","-0,002","-0,002","1,024"
88,"0,000","-0,005","1,001","0,000","0,003","0,999","0,010","0,000","0,941","-0,001","0,003","0,963","0,004","-0,005","1,046","0,007","-0,008","1,018","-0,002","0,000","1,027"
89,"0,002","-0,009","1,009","0,005","-0,013","1,000","0,008","-0,002","0,945","-0,005","0,004","0,957","-0,014","-0,002","1,044","0,003","-0,023","1,024","0,002","0,011","1,025"
90,"0,001","0,000","1,006","0,004","-0,003","0,994","0,014","0,010","0,952","-0,007","0,010","0,960","-0,014","-0,003","1,048","0,001","-0,021","1,025","-0,009","0,003","1,025"
91,"0,000","-0,006","1,005","0,001","-0,009","0,997","0,009","0,000","0,950","-0,007","0,006","0,961","0,001","-0,013","1,049","-0,001","-0,016","1,025","-0,009","0,003","1,027"
92,"0,001","-0,002","0,998","0,001","-0,012","1,004","0,005","0,003","0,950","-0,003","0,007","0,961","0,001","-0,004","1,049","-0,003","-0,014","1,025","-0,007","0,002","1,022"
93,"0,004","0,003","1,001","0,003","-0,006","0,996","0,011","0,005","0,949","-0,007","0,006","0,963","0,003","0,008","1,047","-0,005","-0,012","1,029","0,000","-0,005","1,026"
94,"0,004","0,007","1,002","0,001","-0,012","0,997","0,012","0,005","0,950","-0,006","0,002","0,954","-0,004","-0,002","1,050","0,014","-0,015","1,025","0,004","0,000","1,026"
95,"0,000","0,001","0,996","-0,003","-0,009","0,995","0,004","0,000","0,948","-0,013","0,008","0,960","-0,004","-0,006","1,049","0,004","-0,004","1,023","0,000","0,001","1,022"
96,"-0,004","-0,004","1,004","-0,007","-0,008","0,996","0,003","0,003","0,950","-0,001","0,007","0,962","-0,002","-0,008","1,054","-0,008","-0,020","1,030","-0,005","0,004","1,029"
97,"0,002","-0,002","1,002","-0,007","-0,003","0,991","0,010","0,003","0,947","-0,006","0,007","0,954","0,005","-0,020","1,062","-0,007","-0,018","1,019","-0,003","0,001","1,030"
98,"0,006","0,000","1,004","-0,010","-0,008","0,994","0,009","0,003","0,951","-0,008","0,014","0,959","0,009","-0,024","1,061","0,008","-0,009","1,026","-0,008","0,002","1,026"
99,"0,002","-0,008","1,004","-0,008","-0,004","0,995","0,009","-0,001","0,949","-0,005","0,005","0,962","0,012","-0,023","1,056","0,012","-0,016","1,017","-0,004","-0,001","1,030"
100,"-0,001","-0,002","1,003","-0,004","0,002","1,001","0,015","0,002","0,951","-0,007","0,001","0,962","-0,004","-0,026","1,045","0,009","-0,027","1,023","-0,004","-0,011","1,026"
101,"0,005","0,000","0,998","-0,001","-0,004","1,012","0,008","0,000","0,948","-0,011","0,004","0,963","-0,011","-0,022","1,049","0,014","-0,015","1,021","-0,008","-0,002","1,027"
102,"0,005","-0,001","1,000","-0,003","-0,004","1,008","0,008","0,007","0,950","-0,007","0,008","0,961","0,003","-0,022","1,058","0,007","-0,026","1,021","-0,007","-0,017","1,030"
103,"0,009","0,000","1,001","-0,001","-0,010","1,006","0,014","0,004","0,950","-0,010","0,006","0,961","0,002","-0,020","1,043","-0,007","-0,021","1,024","-0,014","-0,009","1,029"
104,"-0,003","-0,002","0,998","-0,004","-0,009","1,006","0,011","0,008","0,951","-0,003","0,005","0,959","-0,003","-0,015","1,042","-0,006","-0,024","1,024","-0,011","-0,007","1,026"
105,"-0,007","-0,003","1,004","0,003","-0,010","1,003","0,000","-0,002","0,941","-0,007","0,007","0,958","-0,007","-0,017","1,049","-0,011","-0,006","1,025","-0,003","-0,001","1,025"
106,"-0,003","-0,010","1,002","0,004","-0,016","1,002","0,009","0,001","0,946","-0,006","0,012","0,965","-0,012","-0,016","1,048","-0,014","-0,021","1,029","-0,003","-0,004","1,030"
107,"0,007","-0,003","1,001","0,002","-0,018","0,999","0,010","0,001","0,950","-0,009","0,010","0,965","-0,007","-0,019","1,050","0,002","-0,019","1,015","0,004","0,002","1,027"
108,"0,002","-0,007","1,001","0,002","-0,015","0,997","0,008","0,002","0,949","-0,008","-0,001","0,958","0,006","-0,018","1,057","0,005","-0,016","1,025","-0,006","-0,003","1,021"
109,"0,004","-0,007","1,006","0,001","-0,021","0,997","0,005","0,005","0,948","-0,004","0,006","0,965","0,007","-0,001","1,053","0,002","-0,020","1,022","-0,003","0,001","1,021"
110,"-0,001","-0,008","1,008","0,003","-0,013","1,000","0,015","0,000","0,951","-0,009","0,009","0,963","0,001","-0,007","1,049","0,007","-0,024","1,027","-0,004","0,000","1,027"
111,"-0,003","-0,006","0,999","0,004","-0,009","0,996","0,002","0,006","0,950","-0,006","0,005","0,958","-0,012","-0,010","1,051","0,009","-0,020","1,020","-0,006","0,002","1,027"
112,"-0,004","-0,005","1,002","-0,002","-0,011","0,996","0,005","0,002","0,949","-0,013","0,006","0,966","-0,010","-0,015","1,048","-0,005","-0,015","1,020","-0,002","-0,003","1,029"
113,"0,004","-0,013","1,003","0,004","-0,014","1,001","0,010","0,001","0,947","-0,006","0,004","0,962","-0,002","-0,025","1,049","-0,003","-0,023","1,034","-0,010","-0,008","1,025"
114,"0,004","-0,007","1,002","0,002","-0,009","1,004","0,007","0,003","0,949","-0,010","0,009","0,962","-0,007","-0,024","1,055","0,003","-0,019","1,016","-0,009","-0,011","1,028"
115,"0,009","-0,007","1,006","0,000","-0,011","0,998","0,016","0,006","0,951","-0,006","0,009","0,963","-0,001","-0,020","1,050","-0,001","-0,024","1,031","-0,004","-0,007","1,029"
116,"0,000","-0,004","1,003","0,002","-0,008","1,007","0,010","0,002","0,949","-0,004","0,006","0,965","-0,001","-0,028","1,053","-0,001","-0,021","1,029","-0,006","-0,008","1,026"
117,"-0,004","-0,009","1,006","0,000","-0,012","1,000","0,011","0,002","0,947","-0,008","0,006","0,960","0,002","-0,016","1,053","0,003","-0,015","1,019","-0,005","-0,003","1,023"
118,"0,000","-0,002","0,999","-0,002","-0,014","1,000","0,012","0,007","0,949","-0,005","0,008","0,962","0,002","-0,018","1,055","-0,004","-0,022","1,025","-0,006","-0,003","1,024"
119,"-0,003","-0,006","1,003","-0,003","-0,015","1,000","0,004","0,001","0,947","-0,009","0,006","0,965","-0,007","-0,024","1,053","-0,004","-0,010","1,021","-0,007","0,005","1,024"
120,"-0,004","-0,010","1,003","-0,001","-0,011","1,001","0,008","0,001","0,948","-0,007","0,004","0,957","-0,010","-0,025","1,051","-0,003","-0,025","1,025","-0,004","-0,003","1,025"
121,"-0,002","0,002","0,995","0,000","-0,014","0,999","0,007","-0,006","0,940","-0,007","0,002","0,957","-0,006","-0,013","1,053","0,002","-0,025","1,026","-0,008","-0,010","1,028"
122,"-0,002","-0,010","1,006","0,000","-0,016","1,002","0,002","0,003","0,952","-0,011","-0,001","0,959","-0,006","-0,014","1,049","-0,006","-0,031","1,021","-0,009","-0,013","1,027"
123,"-0,003","-0,004","1,001","0,002","-0,016","0,999","0,012","0,002","0,948","-0,006","0,006","0,961","-0,002","-0,014","1,050","-0,005","-0,018","1,025","-0,006","-0,002","1,028"
124,"-0,004","-0,006","1,006","0,001","-0,015","1,001","0,007","0,005","0,950","-0,004","0,001","0,954","0,008","-0,017","1,051","-0,006","-0,020","1,030","-0,004","-0,002","1,026"
125,"-0,005","-0,010","1,005","0,001","-0,017","0,997","0,009","0,003","0,945","-0,007","0,007","0,962","-0,009","-0,017","1,053","0,001","-0,030","1,025","-0,003","-0,006","1,025"
126,"0,001","-0,009","1,001","0,001","-0,018","1,001","0,013","0,004","0,950","-0,010","0,011","0,961","-0,015","-0,018","1,052","0,002","-0,027","1,024","-0,005","-0,002","1,023"
127,"-0,001","-0,007","0,996","-0,004","-0,011","1,001","0,006","0,001","0,945","-0,009","0,011","0,967","-0,010","-0,026","1,055","0,007","-0,024","1,026","-0,007","-0,001","1,026"
128,"-0,001","-0,005","1,001","-0,002","-0,004","1,002","0,011","0,004","0,946","-0,005","0,008","0,971","-0,003","-0,012","1,053","-0,001","-0,027","1,027","-0,012","-0,005","1,027"
129,"-0,004","-0,010","1,002","-0,003","-0,013","1,001","0,010","0,003","0,950","-0,006","0,006","0,960","-0,002","-0,016","1,056","0,003","-0,015","1,020","-0,010","-0,004","1,022"
130,"0,001","-0,012","1,003","0,000","-0,014","1,001","0,005","0,005","0,953","-0,008","0,005","0,965","-0,006","-0,013","1,044","-0,006","-0,016","1,029","-0,003","-0,005","1,026"
131,"0,002","-0,007","1,003","-0,002","-0,008","0,996","0,012","0,001","0,947","-0,009","0,002","0,955","0,005","-0,017","1,057","-0,011","-0,019","1,027","-0,003","-0,006","1,029"
132,"-0,002","-0,004","1,000","0,005","-0,012","0,994","0,011","0,005","0,953","-0,005","0,008","0,959","0,004","-0,021","1,053","-0,005","-0,021","1,018","-0,002","-0,004","1,028"
133,"-0,001","-0,004","1,001","0,004","-0,013","1,001","0,008","0,003","0,946","-0,005","0,005","0,955","-0,009","-0,020","1,049","-0,001","-0,026","1,026","-0,005","0,005","1,024"
134,"-0,002","-0,011","1,005","0,002","-0,011","1,001","0,013","0,005","0,951","-0,009","0,008","0,963","0,000","-0,012","1,053","0,001","-0,028","1,027","-0,004","-0,005","1,022"
135,"-0,003","-0,005","1,001","-0,002","-0,014","1,000","0,015","0,002","0,948","-0,009","0,008","0,958","0,004","-0,021","1,052","0,001","-0,026","1,023","-0,007","-0,007","1,029"
136,"-0,001","-0,003","1,003","-0,002","-0,015","1,007","0,004","-0,001","0,949","-0,005","0,005","0,959","-0,007","-0,017","1,051","0,009","-0,021","1,025","-0,007","-0,005","1,025"
137,"0,005","-0,003","0,999","-0,005","-0,013","1,003","0,004","0,002","0,943","-0,010","0,009","0,965","-0,008","-0,008","1,048","-0,003","-0,022","1,025","-0,006","-0,007","1,025"
138,"0,003","-0,005","1,001","-0,004","-0,011","1,000","0,014","0,000","0,943","-0,008","0,010","0,961","-0,007","-0,017","1,050","-0,001","-0,012","1,023","-0,005","0,000","1,027"
139,"0,000","0,003","1,002","0,002","-0,010","1,002","0,005","0,005","0,952","-0,006","0,005","0,963","-0,009","-0,016","1,045","0,003","-0,017","1,023","-0,006","0,000","1,022"
