Index,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z
10,"-15,612","10,735","-0,054","6,313","-4,193","0,258","62,194","12,204","-3,928","69,455","20,328","-7,686","-20,629","11,335","3,445","-19,153","-10,694","-3,156","-10,013","-3,623","0,188"
11,"-16,043","10,705","-0,117","6,601","-4,373","0,287","61,815","12,222","-3,974","68,872","20,164","-7,492","-20,513","11,776","3,659","-19,119","-11,075","-3,349","-10,481","-3,889","0,171"
12,"-16,414","10,587","-0,198","6,258","-4,347","0,295","61,250","12,019","-3,737","68,928","19,813","-6,962","-21,075","11,516","3,575","-19,539","-10,743","-3,228","-10,511","-3,388","0,322"
13,"-16,395","10,327","-0,252","5,927","-4,435","0,314","61,538","11,916","-3,553","69,471","19,740","-6,785","-21,347","11,876","3,796","-20,174","-10,683","-3,256","-10,084","-3,614","0,198"
14,"-16,700","10,599","-0,253","6,252","-4,542","0,337","61,374","12,126","-3,842","69,423","20,104","-7,341","-20,759","11,821","3,731","-19,855","-11,098","-3,437","-9,956","-3,729","0,152"
15,"-16,165","10,993","-0,131","6,344","-4,211","0,311","61,797","11,898","-3,490","69,462","20,112","-7,362","-20,338","11,633","3,611","-19,543","-11,051","-3,388","-9,358","-3,673","0,092"
16,"-16,211","11,007","-0,144","6,559","-3,938","0,290","61,760","12,295","-4,028","70,017","20,267","-7,521","-20,401","11,482","3,545","-19,260","-11,118","-3,400","-9,317","-3,774","0,064"
17,"-16,333","11,044","-0,159","6,576","-4,276","0,338","61,891","12,278","-3,977","69,505","20,056","-7,277","-20,735","11,766","3,720","-19,409","-11,150","-3,437","-9,958","-3,743","0,170"
18,"-15,948","11,115","-0,095","6,306","-4,473","0,367","62,322","12,298","-3,944","69,272","20,251","-7,573","-21,322","12,053","3,919","-19,589","-11,613","-3,692","-10,569","-3,907","0,208"
19,"-16,452","10,994","-0,186","6,574","-4,250","0,348","61,847","12,012","-3,586","69,517","20,222","-7,495","-20,722","11,802","3,736","-19,475","-11,166","-3,473","-10,048","-4,066","0,086"
20,"-17,039","10,851","-0,289","6,725","-4,556","0,387","61,599","12,329","-4,034","69,139","19,958","-7,165","-20,290","12,100","3,862","-19,673","-11,498","-3,657","-9,741","-3,741","0,137"
21,"-16,593","10,570","-0,282","7,028","-4,392","0,368","61,802","12,498","-4,232","68,975","20,106","-7,405","-19,824","12,231","3,902","-19,225","-11,081","-3,416","-9,907","-4,007","0,071"
22,"-16,239","10,530","-0,251","6,750","-4,194","0,342","61,935","12,503","-4,204","69,338","19,935","-7,115","-19,813","11,883","3,737","-19,308","-11,143","-3,455","-9,469","-3,548","0,139"
23,"-16,336","11,154","-0,163","7,093","-4,190","0,337","62,191","12,393","-4,005","69,503","19,921","-7,093","-19,150","11,931","3,703","-19,144","-11,411","-3,579","-8,994","-3,863","-0,016"
24,"-16,947","10,880","-0,289","6,754","-4,197","0,331","62,157","12,448","-4,052","69,414","20,221","-7,558","-19,793","12,060","3,805","-19,759","-11,248","-3,561","-9,271","-4,338","-0,099"
25,"-16,378","11,124","-0,169","6,564","-3,917","0,292","62,110","12,215","-3,708","69,377","20,125","-7,428","-20,209","11,614","3,607","-19,607","-10,999","-3,438","-9,778","-3,917","0,105"
26,"-16,541","11,034","-0,206","6,712","-4,224","0,322","61,934","12,432","-3,998","69,011","19,742","-6,902","-20,403","11,822","3,732","-19,708","-11,500","-3,704","-10,227","-3,548","0,262"
27,"-16,545","11,037","-0,211","7,026","-4,355","0,332","61,662","12,064","-3,496","69,084","19,815","-6,989","-20,090","12,254","3,931","-19,335","-11,326","-3,592","-9,871","-3,961","0,074"
28,"-16,628","10,709","-0,280","6,684","-4,335","0,323","61,633","12,199","-3,655","69,004","19,796","-6,961","-20,756","12,215","3,979","-19,425","-11,114","-3,500","-10,397","-3,710","0,209"
29,"-16,106","10,693","-0,213","7,005","-4,450","0,326","61,617","12,045","-3,429","69,145","19,868","-7,052","-20,353","12,039","3,861","-18,863","-11,046","-3,426","-10,500","-3,675","0,220"
30,"-16,131","10,747","-0,198","6,974","-4,440","0,312","61,643","12,048","-3,421","69,156","19,827","-7,020","-20,360","12,016","3,856","-18,931","-11,053","-3,441","-10,443","-3,652","0,217"
31,"-16,182","10,780","-0,182","6,950","-4,416","0,293","61,633","12,061","-3,439","69,172","19,830","-7,051","-20,355","12,003","3,850","-18,976","-11,054","-3,450","-10,390","-3,681","0,203"
32,"-16,189","10,763","-0,167","6,918","-4,407","0,275","61,684","12,091","-3,476","69,207","19,802","-7,037","-20,412","11,971","3,836","-19,038","-11,056","-3,460","-10,383","-3,670","0,209"
33,"-16,140","10,726","-0,159","6,928","-4,373","0,254","61,682","12,119","-3,500","69,202","19,798","-7,055","-20,431","11,931","3,808","-18,995","-11,021","-3,440","-10,412","-3,688","0,214"
34,"-16,168","10,671","-0,180","6,930","-4,339","0,237","61,708","12,171","-3,540","69,259","19,823","-7,087","-20,424","11,873","3,770","-19,014","-10,975","-3,414","-10,390","-3,677","0,212"
35,"-16,226","10,663","-0,200","6,944","-4,307","0,222","61,698","12,197","-3,536","69,282","19,856","-7,113","-20,443","11,856","3,760","-19,024","-10,935","-3,393","-10,400","-3,705","0,188"
36,"-16,249","10,685","-0,205","6,932","-4,278","0,210","61,695","12,228","-3,543","69,285","19,870","-7,100","-20,468","11,859","3,766","-19,033","-10,940","-3,402","-10,388","-3,735","0,151"
37,"-16,185","10,702","-0,199","6,935","-4,245","0,198","61,736","12,265","-3,562","69,321","19,899","-7,087","-20,484","11,805","3,746","-19,003","-10,931","-3,395","-10,392","-3,701","0,125"
38,"-16,176","10,680","-0,203","6,909","-4,226","0,187","61,797","12,285","-3,557","69,312","19,924","-7,069","-20,516","11,760","3,732","-19,055","-10,889","-3,384","-10,389","-3,682","0,087"
39,"-16,165","10,719","-0,196","6,896","-4,196","0,174","61,813","12,306","-3,555","69,298","19,974","-7,062","-20,534","11,707","3,696","-19,094","-10,884","-3,389","-10,400","-3,673","0,050"
40,"-16,190","10,742","-0,204","6,866","-4,180","0,164","61,824","12,323","-3,541","69,271","20,039","-7,043","-20,582","11,665","3,665","-19,162","-10,860","-3,385","-10,428","-3,664","0,001"
41,"-0,613","-0,440","0,001","0,091","0,016","-0,164","-0,078","0,319","0,000","0,258","0,252","0,000","-0,518","-0,126","-0,001","-0,493","0,252","0,001","-0,295","0,020","0,000"
42,"-0,613","-0,564","0,002","0,091","0,016","-0,164","-0,078","0,319","0,000","0,258","0,111","-0,001","-0,607","-0,367","-0,002","-0,493","0,376","0,002","-0,384","-0,119","-0,002"
43,"-0,395","-0,366","0,001","0,223","0,016","-0,164","0,140","0,461","0,000","0,258","-0,080","-0,001","-0,475","-0,368","-0,002","-0,361","0,376","0,002","-0,384","-0,119","-0,002"
44,"-0,383","-0,297","0,001","0,092","0,056","-0,164","-0,078","0,177","0,000","0,077","-0,271","0,000","-0,519","-0,167","-0,001","-0,262","0,292","0,001","-0,521","0,021","0,000"
45,"-0,299","-0,242","0,000","0,091","0,016","-0,164","0,006","0,121","0,000","0,077","-0,271","0,000","-0,520","-0,322","-0,002","-0,263","0,251","0,001","-0,522","0,217","-0,001"
46,"-0,295","-0,070","0,000","0,073","0,030","-0,164","-0,053","0,122","0,000","0,109","-0,270","0,000","-0,251","-0,141","0,000","-0,195","0,094","0,000","-0,244","0,020","0,000"
47,"-0,383","-0,147","0,001","0,091","0,016","-0,164","-0,054","0,188","0,000","0,109","-0,090","0,000","-0,232","-0,127","0,000","-0,263","0,251","0,001","-0,245","-0,160","0,000"
48,"-0,382","-0,069","0,000","0,092","0,030","-0,164","-0,016","0,121","0,000","0,110","-0,270","0,000","0,003","-0,123","0,000","-0,262","0,094","0,000","-0,061","0,002","0,000"
49,"-0,514","0,025","0,000","0,105","0,016","-0,164","-0,054","0,028","0,000","0,110","-0,203","0,000","0,016","-0,109","0,000","-0,380","0,080","0,000","-0,061","-0,066","0,000"
50,"-0,513","-0,066","0,000","0,106","0,031","-0,164","-0,016","0,121","0,000","0,105","-0,272","0,000","0,020","-0,102","0,000","-0,380","0,091","0,000","-0,110","-0,016","0,000"
51,"-0,070","-0,252","0,010","0,376","0,243","-0,160","0,307","0,719","-0,005","-0,104","-0,007","0,044","0,596","-0,189","0,006","0,208","0,169","-0,011","-0,147","-0,090","-0,039"
52,"0,438","0,071","0,016","0,041","0,167","-0,153","0,501","0,068","-0,004","0,279","-0,342","0,084","0,049","-0,388","0,010","0,215","0,070","-0,020","-0,016","0,178","-0,075"
53,"0,268","0,156","0,007","0,380","0,213","-0,148","0,104","0,616","0,003","-0,356","-0,561","0,117","0,647","-0,212","0,012","0,615","-0,224","-0,019","-0,097","0,012","-0,099"
54,"0,040","-0,108","-0,010","0,233","-0,101","-0,142","0,034","0,648","0,016","-0,490","-0,294","0,138","0,751","0,337","0,005","0,121","-0,601","-0,015","-0,189","-0,218","-0,110"
55,"-0,441","0,163","-0,030","0,073","0,201","-0,137","0,241","0,357","0,031","0,117","-0,136","0,157","0,244","0,005","0,007","-0,382","-0,263","-0,013","-0,195","-0,124","-0,123"
56,"-0,073","0,085","-0,049","0,385","0,054","-0,130","0,678","0,392","0,049","0,108","-0,320","0,170","0,564","0,495","0,011","0,050","-0,091","-0,011","0,140","-0,348","-0,135"
57,"-0,567","0,387","-0,072","0,141","-0,190","-0,122","0,174","0,088","0,076","-0,426","-0,393","0,174","-0,030","0,671","0,016","-0,348","-0,649","-0,018","-0,503","-0,449","-0,130"
58,"-0,334","0,107","-0,093","-0,203","-0,155","-0,115","0,176","0,064","0,111","-0,003","0,147","0,180","-0,693","0,476","0,011","-0,802","-0,286","-0,023","-0,630","-0,576","-0,122"
59,"0,071","0,260","-0,109","0,088","0,025","-0,110","0,721","0,468","0,152","0,020","0,222","0,185","-0,236","0,584","0,004","-0,410","-0,433","-0,038","-0,786","-0,967","-0,111"
60,"-0,062","0,241","-0,129","-0,256","0,044","-0,107","0,689","0,455","0,194","-0,057","-0,078","0,190","-0,813","0,303","-0,003","-0,865","-0,747","-0,054","-0,759","-0,472","-0,110"
61,"-0,658","0,588","-0,163","-0,289","0,386","-0,102","0,138","0,508","0,250","0,444","0,005","0,192","-0,651","-0,317","-0,010","-1,195","-0,592","-0,062","-0,350","-0,465","-0,109"
62,"-0,439","0,417","-0,194","0,040","0,280","-0,095","0,771","0,240","0,299","0,426","-0,022","0,197","-0,069","-0,442","-0,003","-0,941","-0,357","-0,071","0,162","-0,005","-0,109"
63,"-0,569","0,322","-0,225","-0,282","0,169","-0,088","0,415","-0,329","0,349","0,404","-0,076","0,201","-0,615","-0,593","0,005","-1,133","-0,158","-0,081","-0,379","0,138","-0,118"
64,"-0,167","0,301","-0,248","0,070","0,166","-0,080","0,465","-0,901","0,389","0,408","-0,105","0,210","-0,219","-0,248","0,018","-0,598","0,119","-0,094","0,012","-0,185","-0,129"
65,"-0,729","0,444","-0,258","-0,235","0,025","-0,075","0,227","-0,458","0,420","0,292","0,027","0,214","-0,535","0,240","0,031","-1,139","-0,289","-0,117","-0,297","-0,371","-0,139"
66,"-0,333","0,013","-0,257","0,109","-0,054","-0,073","0,645","-0,692","0,438","-0,303","-0,297","0,213","-0,260","0,658","0,034","-0,721","-0,042","-0,129","-0,684","-0,587","-0,132"
67,"-0,400","0,093","-0,250","-0,003","0,270","-0,073","0,220","-0,231","0,446","-0,022","0,227","0,205","-0,287","-0,003","0,021","-0,577","0,063","-0,140","-0,607","-0,589","-0,118"
68,"-0,595","0,303","-0,247","0,096","-0,059","-0,071","0,126","0,106","0,450","0,185","0,454","0,197","-0,515","0,197","0,019","-0,338","-0,572","-0,152","-0,593","-0,372","-0,107"
69,"-0,598","0,258","-0,254","0,281","-0,351","-0,068","-0,069","-0,057","0,455","0,472","-0,176","0,193","0,003","0,510","0,020","0,152","-0,984","-0,147","-0,131","-0,070","-0,100"
70,"0,037","0,045","-0,267","0,013","-0,137","-0,066","0,079","0,318","0,464","-0,169","0,054","0,187","0,063","0,243","0,021","0,188","-0,641","-0,137","-0,119","-0,135","-0,095"
71,"-0,022","0,034","-0,283","0,050","-0,146","-0,066","0,015","0,296","0,485","-0,107","0,062","0,181","0,052","0,248","0,027","0,194","-0,623","-0,136","-0,138","-0,154","-0,095"
72,"-0,052","0,043","-0,287","0,082","-0,127","-0,066","0,024","0,291","0,503","-0,070","0,047","0,175","0,045","0,210","0,035","0,198","-0,579","-0,145","-0,146","-0,156","-0,099"
73,"-0,073","0,097","-0,287","0,122","-0,129","-0,069","-0,001","0,244","0,516","-0,017","0,051","0,173","0,046","0,210","0,041","0,208","-0,600","-0,153","-0,158","-0,183","-0,103"
74,"-0,058","0,139","-0,283","0,117","-0,100","-0,075","0,024","0,252","0,530","-0,025","0,030","0,165","0,027","0,211","0,035","0,181","-0,598","-0,160","-0,199","-0,221","-0,097"
75,"-0,059","0,123","-0,290","0,130","-0,067","-0,084","0,097","0,258","0,550","-0,024","-0,037","0,157","0,002","0,181","0,019","0,154","-0,559","-0,160","-0,244","-0,191","-0,081"
76,"-0,060","0,081","-0,309","0,136","-0,035","-0,093","0,118","0,233","0,583","-0,039","-0,078","0,149","-0,004","0,108","0,005","0,127","-0,505","-0,159","-0,284","-0,142","-0,068"
77,"-0,073","0,093","-0,336","0,174","-0,016","-0,100","0,139","0,174","0,616","0,025","-0,055","0,138","0,048","0,066","0,002","0,118","-0,483","-0,152","-0,243","-0,143","-0,062"
78,"-0,091","0,093","-0,365","0,188","0,015","-0,104","0,137","0,152","0,647","0,062","-0,044","0,132","0,012","0,022","0,006","0,089","-0,427","-0,145","-0,285","-0,164","-0,063"
79,"-0,102","0,090","-0,381","0,208","0,045","-0,107","0,198","0,145","0,674","0,037","-0,048","0,127","-0,013","0,003","0,008","0,070","-0,378","-0,146","-0,346","-0,202","-0,063"
80,"-0,137","0,115","-0,394","0,208","0,077","-0,111","0,202","0,068","0,698","0,048","-0,077","0,123","-0,025","-0,064","0,010","0,026","-0,340","-0,146","-0,379","-0,151","-0,065"
81,"-0,185","0,137","-0,410","0,241","0,098","-0,115","0,223","-0,002","0,724","0,102","-0,122","0,112","-0,014","-0,061","0,014","0,020","-0,311","-0,143","-0,364","-0,162","-0,064"
82,"-0,166","0,196","-0,418","0,278","0,085","-0,121","0,240","-0,075","0,744","0,168","-0,103","0,100","-0,001","-0,026","0,008","0,054","-0,356","-0,142","-0,348","-0,184","-0,053"
83,"-0,140","0,208","-0,424","0,261","0,062","-0,127","0,236","-0,150","0,754","0,178","-0,123","0,085","-0,053","-0,020","-0,002","0,057","-0,354","-0,138","-0,342","-0,166","-0,035"
84,"-0,134","0,153","-0,432","0,243","0,040","-0,133","0,256","-0,101","0,768","0,225","-0,160","0,069","-0,074","-0,033","0,000","0,017","-0,340","-0,134","-0,306","-0,130","-0,029"
85,"-0,181","0,127","-0,439","0,272","0,017","-0,139","0,208","-0,088","0,783","0,299","-0,164","0,058","-0,068","0,027","0,008","0,030","-0,327","-0,134","-0,291","-0,167","-0,031"
86,"-0,219","0,172","-0,439","0,284","-0,017","-0,145","0,242","-0,110","0,800","0,306","-0,172","0,045","-0,103","0,066","0,017","0,000","-0,372","-0,141","-0,299","-0,179","-0,034"
87,"-0,226","0,206","-0,448","0,259","-0,002","-0,150","0,270","-0,104","0,822","0,311","-0,195","0,038","-0,135","0,085","0,019","-0,062","-0,371","-0,141","-0,270","-0,201","-0,034"
88,"-0,250","0,230","-0,463","0,233","-0,004","-0,156","0,281","-0,169","0,847","0,290","-0,157","0,033","-0,146","0,106","0,011","-0,139","-0,375","-0,135","-0,282","-0,223","-0,027"
89,"-0,269","0,221","-0,476","0,272","0,008","-0,163","0,289","-0,204","0,876","0,289","-0,192","0,027","-0,112","0,054","-0,004","-0,152","-0,352","-0,136","-0,313","-0,173","-0,014"
90,"-0,352","0,225","-0,487","0,270","0,036","-0,170","0,285","-0,259","0,907","0,310","-0,170","0,019","-0,119","-0,011","-0,012","-0,208","-0,309","-0,140","-0,331","-0,167","-0,006"
91,"-0,371","0,216","-0,493","0,311","0,038","-0,174","0,292","-0,308","0,936","0,328","-0,161","0,009","-0,118","-0,008","-0,018","-0,212","-0,282","-0,152","-0,382","-0,202","0,004"
92,"-0,417","0,218","-0,501","0,349","0,042","-0,174","0,302","-0,315","0,964","0,338","-0,106","0,005","-0,050","-0,012","-0,028","-0,213","-0,247","-0,165","-0,365","-0,231","0,018"
93,"-0,472","0,167","-0,508","0,356","0,076","-0,174","0,290","-0,335","0,982","0,389","-0,158","0,002","-0,015","-0,043","-0,033","-0,228","-0,175","-0,172","-0,303","-0,214","0,026"
94,"-0,524","0,188","-0,507","0,392","0,077","-0,172","0,274","-0,361","0,994","0,360","-0,193","-0,008","0,037","-0,070","-0,033","-0,214","-0,202","-0,182","-0,283","-0,156","0,037"
95,"-0,521","0,204","-0,506","0,409","0,051","-0,172","0,222","-0,359","1,005","0,366","-0,256","-0,024","0,060","-0,077","-0,034","-0,167","-0,222","-0,188","-0,288","-0,095","0,053"
96,"-0,532","0,206","-0,512","0,411","0,021","-0,173","0,243","-0,362","1,015","0,357","-0,211","-0,041","0,028","-0,064","-0,038","-0,194","-0,222","-0,184","-0,344","-0,092","0,074"
97,"-0,547","0,145","-0,516","0,394","-0,006","-0,178","0,258","-0,374","1,023","0,373","-0,211","-0,064","-0,033","-0,027","-0,054","-0,240","-0,216","-0,179","-0,410","-0,115","0,105"
98,"-0,539","0,140","-0,526","0,395","-0,035","-0,185","0,268","-0,378","1,039","0,405","-0,193","-0,084","-0,078","0,013","-0,072","-0,228","-0,273","-0,173","-0,458","-0,156","0,136"
99,"-0,535","0,159","-0,543","0,381","-0,065","-0,193","0,272","-0,387","1,059","0,409","-0,157","-0,107","-0,138","0,054","-0,089","-0,276","-0,323","-0,165","-0,475","-0,192","0,164"
100,"-0,574","0,197","-0,552","0,346","-0,074","-0,203","0,277","-0,459","1,077","0,416","-0,169","-0,127","-0,222","0,047","-0,095","-0,358","-0,334","-0,163","-0,482","-0,175","0,178"
101,"-0,612","0,201","-0,546","0,312","-0,068","-0,213","0,234","-0,420","1,088","0,415","-0,174","-0,147","-0,294","0,016","-0,090","-0,415","-0,361","-0,170","-0,511","-0,183","0,183"
102,"-0,656","0,169","-0,546","0,294","-0,096","-0,224","0,267","-0,383","1,102","0,492","-0,181","-0,167","-0,364","0,049","-0,092","-0,476","-0,390","-0,172","-0,523","-0,192","0,193"
103,"-0,679","0,113","-0,538","0,335","-0,091","-0,236","0,273","-0,388","1,111","0,518","-0,190","-0,184","-0,373","0,045","-0,101","-0,456","-0,357","-0,177","-0,550","-0,218","0,206"
104,"-0,698","0,130","-0,527","0,371","-0,111","-0,249","0,309","-0,441","1,112","0,534","-0,128","-0,193","-0,382","0,038","-0,107","-0,443","-0,354","-0,176","-0,576","-0,221","0,207"
105,"-0,677","0,133","-0,524","0,400","-0,084","-0,263","0,301","-0,451","1,106","0,548","-0,153","-0,199","-0,386","-0,022","-0,111","-0,403","-0,289","-0,159","-0,631","-0,166","0,201"
106,"-0,664","0,117","-0,524","0,439","-0,068","-0,274","0,301","-0,482","1,100","0,605","-0,174","-0,203","-0,367","-0,075","-0,115","-0,383","-0,233","-0,141","-0,630","-0,101","0,196"
107,"-0,695","0,078","-0,524","0,479","-0,060","-0,284","0,290","-0,487","1,097","0,615","-0,225","-0,213","-0,366","-0,113","-0,115","-0,378","-0,215","-0,128","-0,686","-0,042","0,194"
108,"-0,669","0,110","-0,535","0,517","-0,048","-0,294","0,336","-0,458","1,107","0,589","-0,192","-0,225","-0,345","-0,096","-0,117","-0,354","-0,232","-0,116","-0,694","-0,105","0,199"
109,"-0,674","0,076","-0,555","0,556","-0,044","-0,303","0,389","-0,413","1,122","0,553","-0,167","-0,234","-0,283","-0,087","-0,122","-0,351","-0,215","-0,100","-0,701","-0,108","0,203"
110,"-0,679","0,113","-0,565","0,584","-0,020","-0,312","0,407","-0,475","1,128","0,550","-0,192","-0,243","-0,231","-0,101","-0,121","-0,358","-0,200","-0,088","-0,704","-0,119","0,203"
111,"-0,684","0,175","-0,563","0,579","0,013","-0,318","0,439","-0,480","1,130","0,495","-0,165","-0,255","-0,223","-0,164","-0,115","-0,382","-0,194","-0,085","-0,720","-0,099","0,201"
112,"-0,669","0,183","-0,557","0,587","-0,022","-0,320","0,441","-0,486","1,132","0,520","-0,227","-0,265","-0,219","-0,164","-0,112","-0,366","-0,198","-0,089","-0,693","-0,040","0,206"
113,"-0,659","0,143","-0,552","0,609","0,003","-0,320","0,462","-0,510","1,136","0,518","-0,191","-0,276","-0,234","-0,188","-0,116","-0,369","-0,144","-0,096","-0,703","-0,067","0,218"
114,"-0,680","0,114","-0,558","0,582","0,024","-0,317","0,489","-0,450","1,148","0,578","-0,195","-0,281","-0,299","-0,224","-0,120","-0,434","-0,124","-0,102","-0,707","-0,071","0,228"
115,"-0,710","0,061","-0,568","0,616","0,013","-0,312","0,509","-0,449","1,164","0,643","-0,176","-0,282","-0,293","-0,196","-0,122","-0,435","-0,117","-0,112","-0,698","-0,085","0,234"
116,"-0,761","0,045","-0,588","0,589","0,033","-0,311","0,464","-0,498","1,181","0,670","-0,130","-0,283","-0,355","-0,215","-0,124","-0,482","-0,062","-0,107","-0,697","-0,100","0,236"
117,"-0,708","0,074","-0,605","0,619","0,016","-0,311","0,486","-0,562","1,189","0,615","-0,152","-0,286","-0,325","-0,168","-0,129","-0,419","-0,079","-0,099","-0,729","-0,132","0,245"
118,"-0,757","0,050","-0,607","0,651","0,000","-0,315","0,487","-0,584","1,197","0,614","-0,100","-0,292","-0,307","-0,123","-0,133","-0,403","-0,061","-0,098","-0,766","-0,185","0,249"
119,"-0,720","0,068","-0,607","0,674","-0,023","-0,318","0,485","-0,589","1,199","0,563","-0,121","-0,300","-0,322","-0,123","-0,130","-0,350","-0,068","-0,094","-0,837","-0,169","0,252"
120,"-0,728","0,074","-0,604","0,647","-0,046","-0,321","0,486","-0,595","1,195","0,530","-0,156","-0,313","-0,368","-0,123","-0,123","-0,414","-0,071","-0,088","-0,856","-0,112","0,253"
121,"-0,791","0,089","-0,598","0,678","-0,040","-0,324","0,421","-0,600","1,186","0,529","-0,138","-0,327","-0,297","-0,144","-0,122","-0,414","-0,067","-0,082","-0,784","-0,113","0,261"
122,"-0,786","0,087","-0,592","0,710","-0,040","-0,326","0,455","-0,580","1,176","0,533","-0,139","-0,334","-0,237","-0,169","-0,121","-0,410","-0,051","-0,077","-0,722","-0,101","0,265"
123,"-0,793","0,083","-0,588","0,736","-0,026","-0,326","0,428","-0,645","1,166","0,527","-0,112","-0,339","-0,185","-0,170","-0,117","-0,367","-0,002","-0,072","-0,731","-0,119","0,264"
124,"-0,778","0,082","-0,592","0,760","-0,008","-0,326","0,463","-0,664","1,160","0,477","-0,116","-0,339","-0,170","-0,159","-0,119","-0,339","0,055","-0,060","-0,761","-0,123","0,266"
125,"-0,781","0,102","-0,593","0,787","0,003","-0,324","0,519","-0,702","1,150","0,541","-0,131","-0,341","-0,151","-0,208","-0,119","-0,346","0,066","-0,051","-0,739","-0,067","0,267"
126,"-0,789","0,089","-0,589","0,815","0,005","-0,321","0,554","-0,712","1,141","0,536","-0,148","-0,347","-0,123","-0,246","-0,115","-0,349","0,061","-0,049","-0,776","-0,033","0,271"
127,"-0,797","0,089","-0,582","0,788","-0,021","-0,317","0,537","-0,651","1,135","0,541","-0,135","-0,353","-0,169","-0,240","-0,118","-0,388","0,003","-0,055","-0,821","-0,036","0,283"
128,"-0,863","0,071","-0,574","0,750","-0,029","-0,312","0,523","-0,665","1,129","0,571","-0,070","-0,355","-0,163","-0,225","-0,119","-0,461","-0,001","-0,062","-0,768","-0,077","0,291"
129,"-0,797","0,102","-0,571","0,749","-0,064","-0,307","0,561","-0,713","1,124","0,549","-0,026","-0,357","-0,144","-0,162","-0,117","-0,426","-0,048","-0,065","-0,737","-0,140","0,295"
130,"-0,739","0,059","-0,574","0,772","-0,046","-0,302","0,604","-0,666","1,119","0,534","-0,075","-0,358","-0,089","-0,199","-0,112","-0,376","0,000","-0,062","-0,690","-0,090","0,294"
131,"-0,722","-0,007","-0,574","0,733","-0,057","-0,299","0,581","-0,663","1,114","0,529","-0,110","-0,357","-0,130","-0,156","-0,108","-0,398","0,025","-0,062","-0,668","-0,103","0,292"
132,"-0,757","-0,034","-0,570","0,720","-0,024","-0,297","0,570","-0,692","1,105","0,561","-0,118","-0,357","-0,155","-0,162","-0,109","-0,411","0,095","-0,058","-0,676","-0,098","0,296"
133,"-0,817","-0,042","-0,572","0,711","0,010","-0,294","0,532","-0,652","1,092","0,506","-0,089","-0,358","-0,180","-0,222","-0,102","-0,447","0,132","-0,045","-0,727","-0,072","0,293"
