Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
11,"0,306","0,411","1,021","0,274","0,158","-0,055","-0,148","-0,265","0,211","0,016","0,732","-0,095","1,118","-0,263","-0,592","-1,230","-0,901","-2,109","0,292","-0,112","-1,038"
12,"0,275","0,303","0,673","0,098","0,363","0,040","-0,182","-0,210","0,091","0,206","0,748","-0,067","0,930","-0,737","-1,419","-0,813","-0,583","-1,207","0,086","-0,114","-0,782"
13,"0,192","0,349","0,410","-0,081","0,377","0,110","-0,039","-0,012","-0,013","0,304","0,954","-0,052","0,216","-0,632","-1,141","-0,761","-0,326","-0,320","0,194","-0,166","-0,608"
14,"0,181","0,371","0,276","-0,389","0,309","0,079","-0,105","-0,057","-0,046","0,166","0,654","-0,001","-0,192","-0,034","-0,501","-1,242","0,041","-0,059","0,108","-0,169","-1,026"
15,"0,197","0,483","0,432","-0,582","0,276","-0,090","-0,053","0,035","-0,050","0,088","0,374","-0,111","-0,764","0,278","-0,443","-0,936","0,085","-0,496","-0,271","-0,091","-0,895"
16,"0,232","0,334","0,155","-0,535","0,288","-0,345","-0,119","0,114","-0,026","0,140","0,212","0,028","-0,180","0,158","-0,650","-0,263","-0,061","-0,430","0,005","-0,005","-0,570"
17,"0,167","0,200","0,138","-0,119","0,309","-0,559","-0,039","0,112","0,043","-0,117","0,244","0,028","-0,193","-0,153","-0,954","-0,948","-0,650","-1,104","0,051","0,269","-0,430"
18,"0,190","0,190","-0,310","0,175","0,211","-0,743","-0,025","0,065","0,080","-0,127","0,281","0,075","0,231","-0,391","-1,328","-0,590","-0,368","-1,097","0,333","0,189","-0,843"
19,"0,224","0,099","-0,605","-0,055","0,200","-0,479","-0,001","0,003","-0,111","-0,374","0,276","0,027","0,694","-0,396","-1,097","-0,316","-0,183","-1,339","0,240","0,298","-0,496"
20,"0,179","0,212","-0,444","-0,217","0,212","-0,099","-0,073","0,043","-0,133","-0,457","0,184","-0,154","0,493","0,263","-0,162","-0,832","-0,260","-1,597","0,292","0,408","-0,409"
21,"0,300","0,210","-0,454","-0,264","0,319","0,132","-0,166","0,092","-0,239","-0,323","0,211","-0,147","-0,588","0,188","-0,345","-0,618","-0,194","-1,381","0,372","0,245","-0,594"
22,"0,261","0,225","-0,199","-0,396","0,225","-0,029","-0,289","0,010","0,006","0,377","0,255","0,123","-1,135","-0,131","-0,802","0,211","-0,612","-1,472","0,464","0,136","-0,941"
23,"0,311","0,246","-0,338","-0,589","0,193","-0,198","-0,348","0,003","0,020","0,901","0,276","0,138","-0,698","-0,058","-0,872","-0,854","-0,086","-1,042","0,294","0,133","-1,093"
24,"0,271","0,261","-0,083","-0,785","0,028","-0,404","-0,493","0,084","-0,026","0,576","0,112","0,042","0,037","-0,022","-0,866","0,045","0,049","-0,458","0,211","0,188","-0,854"
25,"0,308","0,445","0,305","-0,674","-0,008","-0,590","-0,330","0,274","-0,047","0,299","-0,025","0,013","0,474","0,052","-0,935","0,553","0,161","-0,152","0,103","0,379","-0,344"
26,"0,374","0,404","0,376","-0,423","0,073","-0,496","-0,268","0,125","0,146","0,135","-0,061","0,086","0,986","0,171","-0,639","-0,150","0,180","0,022","0,257","0,409","-0,002"
27,"0,420","0,290","0,215","-0,474","-0,071","-0,278","-0,184","0,193","-0,002","-0,071","0,027","-0,028","0,936","0,551","0,148","-0,310","0,017","-0,114","0,210","0,462","-0,170"
28,"0,407","0,037","-0,602","-0,471","0,060","-0,242","-0,243","0,187","0,012","-0,081","0,065","0,020","-0,144","0,595","0,417","-0,165","0,435","0,063","0,301","0,628","0,166"
29,"0,274","0,120","-0,744","-0,707","0,086","-0,109","-0,160","0,254","-0,136","-0,138","0,075","-0,001","-0,549","0,050","-0,621","0,160","0,474","-0,064","0,230","0,682","0,269"
30,"0,223","0,215","-0,641","-0,704","0,157","-0,060","-0,219","0,372","-0,065","0,016","0,148","-0,026","-1,028","-0,305","-1,118","0,292","-0,028","-0,438","0,102","0,653","0,340"
31,"0,202","0,143","-0,873","-0,345","0,130","-0,200","-0,200","0,395","-0,246","-0,005","-0,020","-0,055","-0,691","-0,095","-0,919","0,518","0,035","-0,750","0,095","0,626","0,422"
32,"0,142","0,086","-0,850","-0,298","0,083","-0,443","-0,121","0,393","-0,176","-0,282","-0,036","-0,022","0,037","0,230","-0,440","0,495","-0,194","-0,968","0,252","0,436","0,052"
33,"0,319","0,123","-0,941","-0,241","0,011","-0,494","-0,162","0,533","-0,286","-0,246","-0,215","-0,030","0,377","0,488","-0,278","0,281","-0,260","-1,184","0,218","0,353","-0,251"
34,"0,244","-0,105","-1,056","-0,298","-0,216","-0,384","0,018","0,521","-0,064","-0,076","-0,246","0,030","0,213","0,456","-0,433","-0,363","-0,306","-1,410","-0,084","0,404","-0,305"
35,"0,258","0,124","-0,936","-0,177","-0,277","-0,380","-0,048","0,353","-0,154","0,546","-0,020","0,061","0,404","0,410","0,021","-0,725","-0,319","-1,460","-0,018","0,186","-0,326"
36,"0,087","0,105","-0,787","-0,234","-0,265","-0,316","-0,107","0,346","-0,140","0,709","0,016","-0,012","0,141","0,632","0,587","-0,139","-0,427","-1,664","-0,096","0,404","-0,169"
37,"0,091","0,239","-0,765","-0,464","-0,216","-0,064","-0,003","0,282","-0,261","0,572","-0,040","0,161","-0,033","0,336","0,091","-0,036","-0,418","-1,958","0,026","0,405","-0,159"
38,"-0,138","0,022","-1,253","-0,410","0,059","-0,245","0,090","0,233","-0,155","0,653","0,149","0,029","-0,025","-0,206","-0,809","-0,465","-0,013","-1,639","-0,026","0,295","-0,245"
39,"-0,148","-0,072","-1,351","-0,180","0,070","-0,509","-0,080","0,129","-0,123","0,377","0,255","0,123","-0,766","-0,275","-1,258","1,155","-0,421","-1,226","-0,010","0,268","-0,435"
40,"-0,183","0,019","-1,056","-0,014","0,190","-0,853","-0,053","0,035","-0,050","0,196","0,080","-0,013","-0,508","0,093","-0,961","0,870","-0,503","-1,366","0,174","-0,004","-1,103"
41,"-0,065","0,275","-0,441","-0,072","0,142","-0,778","-0,132","-0,087","-0,176","0,067","0,205","-0,139","-0,224","0,382","-0,364","-0,023","-0,119","-0,804","0,228","0,160","-1,044"
42,"0,144","0,361","-0,166","0,053","0,152","-0,725","-0,053","-0,089","-0,107","0,047","0,158","-0,106","-0,211","0,378","0,031","-0,435","-0,121","-0,947","-0,062","0,349","-0,549"
43,"0,174","0,194","-0,502","-0,129","0,154","-0,715","-0,205","-0,047","-0,199","-0,323","0,211","-0,147","0,332","0,530","0,072","-0,991","-0,221","-1,347","0,024","0,351","-0,131"
44,"0,082","0,029","-0,827","-0,319","0,133","-0,824","-0,244","-0,061","-0,102","-0,796","0,368","-0,214","0,092","0,199","-0,875","-0,538","-0,012","-1,120","-0,030","0,377","-0,218"
45,"0,132","0,050","-0,966","-0,562","-0,044","-0,776","-0,334","-0,043","0,056","-0,220","0,349","0,002","-0,809","-0,303","-1,398","-0,423","-0,107","-1,032","-0,237","0,130","0,093"
46,"0,210","-0,072","-0,743","-0,634","-0,018","-0,964","-0,414","-0,166","-0,070","-0,010","0,290","-0,065","-0,763","-0,227","-1,295","-0,284","-0,106","-0,705","-0,222","0,239","-0,098"
47,"-0,019","0,103","-0,584","-0,447","-0,188","-0,879","-0,400","-0,088","0,023","-0,056","0,263","-0,132","-0,702","-0,225","-1,288","-0,341","-0,059","-0,749","-0,182","0,211","-0,559"
48,"0,175","0,077","-0,466","-0,258","-0,167","-0,770","-0,421","-0,080","-0,060","-0,174","0,254","0,008","-0,230","0,286","-0,290","-0,346","0,026","-0,735","-0,040","0,103","-0,766"
49,"0,012","0,269","-0,254","-0,255","-0,215","-0,698","-0,209","0,008","0,075","-0,467","0,222","-0,107","-0,160","0,804","0,486","-1,113","-0,007","-0,534","-0,163","0,047","-0,749"
50,"-0,001","0,374","0,291","-0,430","-0,190","-0,569","-0,282","-0,076","-0,004","-0,050","0,318","0,062","-0,072","0,475","0,366","-0,791","0,184","-0,239","-0,315","0,209","-0,434"
51,"-0,037","0,582","0,550","-0,234","-0,145","-0,340","-0,098","-0,018","0,001","0,097","0,093","-0,281","-0,574","0,113","-0,441","-0,063","0,461","0,213","-0,264","0,265","-0,320"
52,"-0,152","0,544","0,637","-0,241","-0,229","-0,448","-0,198","0,116","-0,095","-0,020","0,206","-0,079","-0,571","0,043","-0,931","0,219","0,292","0,002","-0,284","0,184","-0,076"
53,"-0,266","0,423","0,044","-0,295","-0,145","-0,336","-0,237","0,101","0,002","0,026","0,111","-0,073","-0,878","0,118","-0,958","0,445","0,036","-0,231","-0,389","0,154","-0,276"
54,"-0,181","0,295","-0,373","-0,183","-0,121","-0,534","-0,480","0,037","0,011","-0,221","0,105","-0,121","-1,201","0,086","-0,826","-0,791","0,184","-0,239","-0,152","0,047","-0,885"
55,"-0,221","0,368","-0,136","-0,065","-0,254","-0,577","-0,414","-0,042","-0,013","-0,391","0,015","-0,243","-0,146","0,239","-0,942","-0,796","0,269","-0,226","-0,209","-0,036","-0,917"
56,"-0,199","0,323","0,133","-0,177","-0,158","-0,403","-0,348","0,127","0,076","-0,808","0,040","-0,351","0,521","0,247","-0,379","0,049","0,299","-0,108","-0,332","0,237","-0,244"
57,"-0,056","0,335","0,372","-0,102","-0,172","-0,155","0,040","0,110","0,113","-1,033","0,325","-0,309","0,123","0,540","0,267","-0,347","0,244","0,095","0,109","0,299","0,314"
58,"-0,188","0,301","0,267","-0,558","-0,062","0,409","-0,209","0,008","0,075","-0,050","0,196","0,001","-0,302","0,462","0,731","-0,177","0,237","0,204","-0,281","0,240","0,582"
59,"-0,167","0,373","0,499","-0,788","-0,013","0,662","-0,275","0,087","0,099","0,387","0,339","0,137","-0,541","0,439","1,181","-0,010","0,163","-0,094","-0,330","0,239","0,440"
60,"-0,192","0,167","0,245","-0,852","-0,144","0,629","-0,296","-0,029","-0,041","0,226","-0,032","-0,154","-0,943","0,312","0,985","-0,403","-0,044","-0,313","-0,418","0,182","0,050"
61,"-0,268","0,055","0,094","-0,755","-0,166","0,192","-0,341","0,166","0,123","0,217","0,249","0,015","-1,138","-0,124","0,205","-0,638","0,046","-0,418","-0,475","0,100","0,018"
62,"-0,482","0,009","-0,257","-0,721","-0,320","-0,278","-0,296","0,095","0,016","0,176","0,155","0,081","-0,229","-0,163","-0,172","-0,570","0,231","0,371","-0,300","0,075","0,115"
63,"-0,341","0,195","-0,071","-0,606","-0,225","-0,427","-0,321","0,158","0,206","-0,061","-0,010","-0,075","0,730","0,041","-0,030","-0,101","0,387","0,945","-0,107","0,023","0,022"
64,"-0,375","0,286","0,224","-0,285","-0,050","-0,169","-0,314","0,196","0,253","-0,051","-0,047","-0,122","0,422","0,250","-0,084","0,141","0,597","1,365","-0,311","0,075","0,251"
65,"-0,464","0,222","0,637","0,101","0,075","0,158","0,054","0,064","0,150","-0,298","0,069","-0,108","-0,366","-0,078","-0,572","-0,055","0,526","1,459","-0,191","0,022","0,289"
66,"-0,465","0,280","0,618","0,054","0,302","0,366","-0,286","-0,021","0,270","-0,118","0,000","-0,095","-0,450","-0,402","-0,798","0,046","0,351","1,223","-0,200","-0,059","0,397"
67,"-0,624","0,331","0,169","-0,111","0,422","0,663","-0,155","-0,179","0,222","0,016","0,027","-0,088","-0,662","0,127","-0,231","-0,287","0,146","1,012","-0,316","0,102","0,305"
68,"-0,607","0,268","0,379","0,010","0,540","0,633","-0,103","-0,088","0,218","-0,112","-0,067","0,038","-1,380","0,436","0,510","-0,605","0,726","1,375","-0,522","-0,038","-0,123"
69,"-0,632","0,454","0,772","-0,534","0,438","0,746","0,081","-0,154","0,166","-0,102","-0,104","-0,009","-0,391","0,294","1,005","-0,574","0,719","1,157","0,014","0,024","0,033"
70,"-0,713","0,266","0,581","-0,118","0,399","0,543","0,186","-0,218","0,045","-0,332","-0,093","0,091","0,645","0,410","1,539","0,168","0,338","0,796","-0,721","-0,012","0,051"
71,"-0,546","0,151","0,410","-0,122","0,387","0,484","0,329","-0,020","-0,060","-0,183","-0,171","0,185","0,708","0,461","1,509","0,308","0,321","0,680","-0,851","0,043","0,834"
72,"-0,440","0,095","0,225","-0,193","-0,006","0,377","0,349","-0,029","0,023","-0,189","-0,225","-0,010","0,373","0,180","0,820","-0,195","0,124","0,360","-0,802","0,044","0,975"
73,"-0,643","-0,032","0,027","-0,250","-0,114","0,464","0,461","0,069","0,006","-0,353","-0,261","0,063","0,023","-0,144","-0,227","-0,083","-0,038","0,039","-0,527","0,128","0,615"
74,"-0,477","-0,031","-0,181","-0,193","-0,186","0,412","0,440","0,078","-0,078","-0,266","-0,262","0,003","-1,065","-0,181","-0,363","-0,483","-0,025","-0,189","-0,586","0,182","0,583"
75,"-0,615","0,033","-0,381","-0,433","-0,171","0,486","0,333","0,297","-0,164","-0,236","-0,252","-0,077","-1,075","-0,074","0,175","-0,521","0,018","0,078","-0,370","-0,062","0,246"
76,"-0,660","-0,362","-0,831","-0,237","0,053","0,680","0,261","0,337","-0,186","-0,123","-0,273","-0,037","-0,254","0,153","0,435","0,265","-0,088","0,209","-0,477","-0,284","-0,611"
77,"-0,579","-0,174","-0,640","-0,172","0,004","0,748","0,229","0,238","-0,099","-0,102","-0,226","-0,070","0,001","0,220","0,343","-0,062","0,344","0,678","-0,637","-0,203","-0,187"
78,"-0,619","-0,043","-0,421","-0,118","0,159","0,590","0,090","0,357","-0,098","-0,255","-0,056","0,078","0,244","0,095","0,400","0,300","0,558","1,115","-0,576","-0,064","0,502"
79,"-0,730","-0,005","-0,294","-0,183","0,328","0,499","0,063","0,822","-0,001","0,093","-0,399","0,029","0,309","0,011","0,397","0,637","0,476","0,926","-0,545","0,101","0,833"
80,"-0,647","-0,167","0,005","-0,071","0,172","0,336","-0,069","0,733","-0,066","-0,009","-0,172","0,065","0,241","-0,324","-0,442","0,119","0,233","1,169","-0,530","0,019","0,670"
81,"-0,629","-0,196","-0,501","-0,010","0,052","0,356","0,006","0,413","0,107","-0,009","-0,172","0,065","-0,886","-0,476","-0,729","-0,367","0,166","1,137","-0,375","-0,225","0,328"
82,"-0,491","-0,202","-0,319","-0,132","-0,126","0,397","0,034","0,196","0,123","0,088","-0,088","0,019","-1,124","-0,317","-0,343","-0,230","-0,303","0,284","-0,181","-0,033","0,180"
83,"-0,466","0,005","-0,065","-0,132","0,053","0,362","-0,032","0,027","0,033","0,289","0,012","0,060","-0,553","-0,259","0,477","0,180","-0,503","0,041","0,033","-0,140","-0,157"
84,"-0,317","-0,024","0,251","-0,436","0,176","0,356","-0,039","-0,012","-0,013","0,052","0,091","0,027","-0,148","-0,084","0,636","-0,271","-0,327","0,142","-0,170","-0,033","0,044"
85,"-0,272","-0,137","0,090","-0,622","0,047","0,330","0,113","-0,178","0,022","0,140","0,212","0,028","-0,327","0,210","1,002","-0,671","-0,113","0,301","-0,050","-0,086","0,082"
86,"-0,242","-0,246","-0,263","-0,558","0,058","0,386","-0,019","-0,144","0,013","-0,075","-0,003","0,153","-0,859","0,384","0,785","-0,244","0,136","0,267","-0,127","-0,059","0,267"
87,"-0,369","-0,262","-0,311","-0,369","-0,041","0,519","0,158","-0,125","-0,029","-0,091","0,102","0,067","-1,015","0,062","0,156","-0,706","-0,038","0,088","-0,154","0,023","0,565"
88,"-0,160","-0,292","0,000","-0,365","0,031","0,567","0,015","-0,199","0,133","0,032","-0,078","-0,001","-0,596","-0,343","-0,633","-1,460","-0,057","0,204","-0,146","-0,086","0,484"
89,"-0,216","-0,215","0,045","-0,673","0,022","0,524","0,363","-0,199","0,003","-0,122","-0,030","0,086","0,034","-0,386","-0,738","-0,400","-0,095","0,560","0,899","-0,073","0,438"
90,"-0,029","-0,142","0,069","-0,558","0,058","0,386","-0,193","-0,318","0,262","-0,194","0,085","-0,021","0,078","-0,238","-0,145","-0,436","-0,405","0,019","-0,109","-0,223","0,077"
91,"-0,165","0,082","0,589","-0,508","0,022","0,203","-0,325","-0,284","0,253","0,263","0,154","0,021","-0,246","-0,137","-0,039","-0,738","-0,416","-0,023","-0,257","-0,471","-0,291"
92,"-0,128","0,266","0,977","-0,626","-0,085","0,293","-0,482","-0,435","0,321","0,345","0,002","0,081","-0,331","-0,075","0,133","-0,920","-0,086","0,316","-0,200","-0,389","-0,259"
93,"-0,183","0,227","1,058","-0,755","-0,107","0,180","-0,364","-0,422","0,294","0,135","-0,061","0,086","0,430","0,015","0,412","-0,567","-0,239","0,029","-0,239","-0,115","0,148"
94,"-0,177","0,129","1,152","-0,633","-0,048","0,162","-0,273","-0,440","0,136","-0,019","-0,013","0,173","-0,280","-0,218","0,253","-0,634","-0,542","-0,295","-0,260","-0,251","0,420"
95,"-0,238","0,130","1,157","-0,332","-0,123","0,097","-0,405","-0,406","0,127","0,042","-0,115","-0,049","-1,475","-0,334","0,006","-0,585","-0,553","-0,202","-0,176","-0,060","0,126"
96,"-0,463","0,047","0,691","-0,261","-0,148","0,285","-0,339","-0,485","0,103","-0,019","-0,135","0,112","-1,126","0,069","0,056","-0,727","-0,603","-0,494","-0,085","-0,223","-0,195"
97,"-0,236","0,047","0,478","-0,146","-0,113","0,147","-0,412","-0,568","0,023","-0,419","-0,092","0,151","-0,284","-0,132","0,263","-1,399","-0,273","-0,617","-0,219","-0,034","-0,097"
98,"-0,323","0,016","0,175","-0,092","-0,017","0,001","-0,377","-0,499","0,200","-0,522","0,013","0,125","-0,081","-0,238","0,143","-1,647","0,139","-0,273","-0,415","-0,420","-0,606"
99,"-0,304","-0,187","-0,276","-0,031","-0,138","0,020","-0,450","-0,583","0,121","-0,033","-0,005","0,401","-0,272","-0,507","-0,221","0,140","0,194","0,592","-0,394","-0,200","-0,166"
100,"-0,389","-0,059","0,140","0,088","-0,091","-0,058","-0,314","-0,547","-0,088","0,131","-0,091","0,266","-0,058","-0,287","-0,517","0,148","0,360","0,929","-0,446","-0,310","-0,253"
101,"-0,357","-0,009","0,506","-0,213","-0,136","0,031","-0,175","-0,543","-0,032","-0,060","-0,229","0,178","0,364","-0,138","-0,491","-0,467","0,324","0,930","-0,438","-0,419","-0,334"
102,"-0,286","0,026","0,617","-0,396","-0,194","0,052","-0,241","-0,464","-0,008","0,084","-0,118","0,199","-0,106","-0,230","-0,647","-0,280","0,228","0,498","-0,472","-0,173","0,018"
103,"-0,241","0,029","0,420","-0,643","-0,083","-0,017","-0,262","-0,332","-0,035","-0,039","-0,182","0,145","-0,905","-0,316","-0,623","-0,944","0,003","0,019","-0,512","-0,283","-0,204"
104,"-0,082","0,187","0,100","-0,829","-0,092","-0,067","-0,269","-0,370","-0,082","-0,502","-0,061","0,031","-0,823","-0,173","-0,332","-1,166","-0,027","-0,148","-0,298","-0,391","-0,541"
105,"-0,191","0,050","0,281","-0,711","-0,046","-0,145","-0,262","-0,332","-0,035","-0,652","0,017","-0,063","-0,102","-0,063","-0,231","-0,810","-0,315","-0,413","-0,342","-0,419","-0,736"
106,"-0,220","0,101","0,652","-0,298","-0,097","-0,408","-0,359","-0,353","0,076","-0,764","0,159","-0,042","0,167","-0,386","-0,328","-0,366","-0,254","-0,079","-0,270","-0,418","-0,867"
107,"-0,265","0,156","0,831","-0,119","-0,110","-0,478","-0,432","-0,312","0,054","-0,353","0,323","-0,006","-0,448","-0,417","-0,318","0,453","-0,301","0,243","-0,150","-0,471","-0,829"
108,"-0,117","0,186","1,129","-0,045","-0,064","-0,242","-0,411","-0,444","0,080","-0,368","0,208","0,161","-0,633","-0,338","-0,331","0,046","-0,069","0,007","-0,188","-0,389","-0,395"
109,"0,007","0,043","0,457","-0,220","-0,039","-0,112","-0,332","-0,570","0,093","-0,645","0,071","0,132","-0,549","-0,147","-0,077","-0,895","-0,210","-0,274","-0,259","-0,335","-0,291"
110,"0,124","0,022","0,389","-0,166","-0,063","-0,235","-0,602","-0,665","-0,028","-0,939","0,039","0,017","-0,485","-0,097","-0,107","-1,226","-0,231","-0,543","-0,304","-0,089","0,197"
111,"0,112","0,103","0,237","-0,291","-0,014","-0,300","-0,539","-0,589","-0,260","-0,841","0,123","-0,029","-0,225","-0,249","-0,182","-1,731","-0,294","-0,885","-0,171","-0,087","0,072"
112,"0,226","-0,226","0,201","-0,413","-0,012","-0,293","-0,598","-0,471","-0,189","-0,720","-0,301","-0,220","-0,104","-0,245","-0,167","-2,435","-0,140","-0,733","-0,156","-0,169","-0,091"
113,"0,357","-0,076","0,270","-0,592","0,001","-0,223","-0,559","-0,456","-0,286","-0,841","0,244","0,032","-0,025","-0,150","0,161","-1,085","0,137","-0,330","-0,158","-0,224","-0,064"
114,"0,390","-0,051","-0,061","-0,846","-0,091","-0,377","-0,677","-0,469","-0,258","-0,521","0,257","0,248","-0,474","0,033","0,261","-0,077","-0,140","-0,418","-0,245","-0,142","0,229"
115,"0,457","-0,092","0,010","-0,778","-0,188","-0,238","-0,487","-0,249","-0,150","-0,251","-0,026","-0,102","-0,457","0,006","0,129","-0,163","-0,219","-0,222","-0,100","-0,141","-0,032"
116,"0,691","-0,307","-0,072","-0,589","-0,286","-0,105","-0,487","-0,125","-0,093","-0,241","0,180","-0,027","-0,464","0,043","0,176","-1,110","-0,259","-0,047","-0,085","-0,223","-0,195"
117,"0,710","-0,452","-0,542","-0,579","-0,251","0,074","-0,507","-0,117","-0,176","-0,245","0,150","0,154","-0,449","-0,031","0,081","-1,741","-0,224","0,051","0,024","-0,221","-0,048"
118,"0,995","-0,371","-0,080","-0,575","-0,240","0,134","-0,421","0,044","-0,003","-0,512","-0,024","0,078","-0,116","-0,241","-0,562","-1,863","-0,412","0,092","0,105","-0,330","-0,260"
119,"1,168","-0,134","0,472","-0,586","-0,215","-0,057","-0,414","-0,537","-0,241","-0,327","0,303","0,095","-0,134","-0,585","-1,309","-1,955","-0,809","-0,471","0,264","-0,656","-0,629"
120,"1,234","-0,059","0,507","-0,457","-0,133","0,044","-0,216","-0,527","-0,199","-0,375","0,032","-0,095","-0,251","-0,422","-0,908","-1,589","-0,747","-0,456","0,227","-0,849","-0,878"
121,"1,306","-0,199","0,672","-0,643","-0,083","-0,017","-0,046","-0,546","-0,287","-0,584","0,334","0,094","0,009","-0,070","-0,131","-1,511","-0,430","-0,217","0,318","-0,492","-0,570"
122,"1,185","-0,197","0,682","-0,755","-0,047","0,169","0,092","-0,542","-0,232","-0,296","-0,028","0,206","0,291","-0,081","0,076","-1,510","-0,246","-0,274","0,411","-0,272","-0,261"
123,"1,284","-0,096","0,385","-0,694","-0,107","0,177","0,145","-0,450","-0,236","-0,095","0,072","0,247","-0,427","-0,024","0,391","-1,689","-0,387","-0,278","0,326","-0,272","0,005"
124,"1,127","-0,337","0,026","-0,572","-0,228","0,194","0,204","-0,567","-0,306","-0,080","-0,154","0,272","-0,879","0,110","0,529","-1,608","-0,021","-0,074","0,347","-0,052","0,445"
125,"0,802","-0,345","-0,199","-0,518","-0,252","0,071","0,381","-0,301","-0,234","0,004","-0,063","0,454","-0,247","0,115","0,387","-0,617","0,109","0,301","0,429","-0,107","0,206"
126,"0,714","-0,376","-0,502","-0,579","-0,072","0,039","0,308","-0,384","-0,314","-0,120","-0,126","0,399","0,037","0,034","0,104","-1,090","-0,079","0,206","0,230","0,110","0,352"
127,"0,439","-0,421","-0,847","-0,643","0,097","-0,052","0,360","-0,168","-0,261","-0,131","-0,333","0,324","0,212","0,140","-0,343","-0,895","-0,009","0,112","0,271","0,220","0,574"
128,"0,182","-0,196","-0,317","-0,450","0,189","0,105","0,433","-0,209","-0,238","-0,014","-0,324","0,184","0,076","0,148","0,255","-0,050","0,022","0,230","0,321","-0,054","0,032"
129,"0,108","-0,090","0,233","-0,382","0,272","0,210","0,465","0,015","-0,268","0,177","-0,308","0,211","-0,051","0,047","0,314","0,778","-0,061","0,503","0,520","-0,079","-0,143"
130,"-0,069","-0,010","0,288","-0,010","0,172","0,332","0,170","-0,017","-0,199","0,527","-0,285","0,346","-0,124","-0,266","0,003","1,110","0,144","0,714","0,291","0,110","0,357"
131,"-0,247","0,127","0,326","0,108","0,278","0,243","0,072","0,086","-0,031","0,316","-0,348","0,352","-0,497","0,026","-0,049","1,048","0,276","0,683","0,357","0,084","0,308"
132,"-0,284","0,060","-0,098","0,223","0,433","0,082","-0,007","0,212","-0,044","0,290","-0,328","0,251","-0,621","0,226","0,400","0,933","0,170","0,209","0,441","0,275","0,014"
