Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
484,"0,984","-0,304","-1,103","0,118","-0,368","-1,253","0,587","2,168","-1,514","-1,335","-2,193","2,560","1,557","2,917","1,220","-0,823","3,081","0,702","0,997","1,040","4,828"
485,"0,997","0,118","-0,596","-0,162","-0,315","-0,930","0,268","1,809","-1,270","-0,494","-1,106","3,125","1,582","2,878","1,032","-0,636","2,450","0,777","0,733","0,165","2,918"
486,"0,842","0,101","-1,216","-0,153","-0,236","-0,819","0,092","1,466","-0,983","-0,404","-1,730","2,107","1,647","2,842","0,989","-0,579","1,968","0,589","1,241","-0,691","1,270"
487,"0,612","0,121","-1,513","-0,391","-0,103","-0,760","-0,030","0,971","-0,989","-0,261","-1,304","1,989","1,852","2,612","1,143","-0,531","2,074","0,074","1,428","-0,721","1,233"
488,"0,623","0,275","-1,436","-0,812","-0,088","-0,667","0,272","0,664","-1,002","-0,920","-1,361","1,334","1,994","2,480","0,951","-0,180","2,509","-0,461","0,875","-0,605","1,264"
489,"0,615","0,256","-1,494","-1,009","0,006","-0,853","0,130","0,647","-1,045","-1,259","-1,501","1,551","1,908","2,389","0,641","0,046","2,622","-1,117","0,024","-0,295","1,240"
490,"0,710","0,006","-1,684","-1,322","-0,190","-0,920","0,333","0,398","-0,750","-0,856","-2,017","1,213","1,701","2,112","0,216","-0,079","2,219","-1,269","-0,249","-0,046","1,570"
491,"0,722","-0,299","-2,428","-1,490","-0,279","-0,706","0,537","0,305","-0,957","0,109","-1,452","1,017","1,366","1,989","-0,100","-0,081","1,761","-1,400","0,387","0,139","2,011"
492,"0,570","-0,241","-2,620","-1,658","-0,489","-0,473","0,222","-0,182","-0,760","-0,653","-0,756","0,464","1,389","1,577","-0,070","-0,080","1,272","-1,450","0,701","0,573","2,640"
493,"0,573","-0,299","-2,601","-1,537","-0,611","-0,463","0,499","-0,182","-0,900","-1,771","0,851","-0,825","1,612","1,142","-0,148","-0,144","0,733","-1,610","1,262","0,347","1,843"
494,"0,232","-0,453","-2,823","-1,425","-0,812","-0,563","1,023","-0,199","-0,897","-1,733","2,380","-0,836","1,923","0,569","-0,067","-0,028","0,418","-1,873","1,639","-0,096","1,003"
495,"0,318","-0,588","-2,661","-1,373","-0,892","-0,678","1,061","-0,148","-0,955","-1,604","3,072","-0,957","2,324","0,232","-0,043","-0,146","0,275","-1,740","2,322","-0,625","0,164"
496,"0,300","-0,360","-1,956","-1,130","-1,076","-0,668","0,388","-0,327","-0,908","-2,430","2,334","-0,552","2,380","0,320","-0,372","-0,262","-0,035","-1,533","1,758","-1,304","-1,117"
497,"0,441","-0,246","-1,430","-0,972","-1,127","-0,982","0,610","-0,472","-0,893","-1,862","0,994","-0,293","1,774","0,576","-0,723","-0,135","-0,152","-1,351","0,100","-1,234","-2,391"
498,"0,292","-0,691","-1,195","-1,107","-0,974","-1,182","0,747","-0,190","-0,939","-0,041","0,279","0,055","0,883","0,415","-0,647","-0,070","-0,295","-1,222","-0,097","-1,506","-2,956"
499,"0,298","-0,614","-1,157","-1,159","-0,954","-1,057","0,707","-0,549","-0,835","-0,111","-1,444","0,336","0,574","-0,099","-0,520","-0,066","-0,573","-1,099","-0,214","-1,095","-2,968"
500,"0,321","-0,825","-1,415","-1,023","-0,866","-0,896","0,530","-0,746","-0,867","-0,301","-1,012","-0,231","0,505","-0,146","-0,499","-0,130","-0,623","-1,209","0,662","-1,186","-2,505"
501,"0,282","-1,171","-1,683","-0,938","-0,758","-0,611","0,821","-0,532","-0,874","-0,812","0,220","-0,368","0,625","-0,156","-0,481","-0,308","-0,685","-1,043","0,817","-1,105","-2,190"
502,"0,240","-1,459","-1,970","-0,807","-0,499","-0,539","0,826","-0,362","-0,784","-0,561","0,274","-0,437","1,319","-0,198","-0,600","-0,548","-0,965","-0,914","1,504","-1,084","-1,661"
503,"0,128","-1,766","-2,306","-0,863","-0,549","-0,465","0,815","-0,276","-0,780","-1,038","0,559","-0,329","1,516","0,005","-0,558","-0,539","-1,009","-0,561","1,258","-1,136","-1,656"
504,"0,174","-1,729","-2,000","-0,868","-0,679","-0,505","0,730","-0,285","-0,842","-0,273","1,030","-0,576","1,194","0,328","-0,707","-0,532","-1,021","-0,288","2,024","-1,582","-2,050"
505,"0,432","-1,497","-1,921","-0,873","-0,749","-0,555","0,122","0,022","-0,771","-0,694","1,425","-0,823","1,127","0,167","-0,762","-0,646","-0,954","0,018","2,519","-1,068","-1,377"
506,"0,546","-1,248","-1,567","-0,858","-0,780","-0,366","0,261","0,167","-0,681","-1,618","2,499","-1,881","1,187","-0,324","-0,611","-0,828","-0,794","0,085","3,233","-0,773","-0,437"
507,"0,399","-1,039","-0,901","-0,718","-0,863","-0,115","0,530","0,125","-0,864","-1,671","3,687","-1,844","0,895","-0,733","-0,543","-0,768","-0,546","0,040","3,751","-0,971","-0,772"
508,"0,503","-1,269","-1,034","-0,553","-0,837","0,425","0,387","0,099","-0,724","-1,194","5,975","-2,304","0,825","-1,153","-0,305","-0,825","-0,472","0,209","4,344","-1,252","-1,265"
509,"0,317","-1,347","-1,045","-0,408","-0,730","0,706","0,228","-0,149","-0,534","-1,835","7,217","-2,312","0,785","-1,332","-0,134","-0,938","-0,596","0,534","4,504","-1,337","-1,688"
510,"0,449","-1,519","-1,397","-0,389","-0,691","0,946","0,111","-0,474","-0,450","-1,605","6,208","-2,213","0,611","-1,151","-0,115","-0,873","-0,578","0,724","3,675","-1,739","-2,720"
511,"0,343","-1,290","-0,874","-0,071","-0,726","1,112","-0,175","-0,517","-0,352","-1,069","5,023","-1,679","0,686","-1,310","0,127","-0,688","-0,905","0,731","3,173","-1,706","-2,575"
512,"0,652","-1,137","-0,452","0,168","-0,558","1,004","0,186","-0,371","-0,566","0,418","4,893","-1,391","0,112","-1,453","0,578","-0,259","-0,991","0,825","3,374","-1,461","-2,064"
513,"0,583","-0,830","-0,089","0,345","-0,450","0,911","0,285","0,006","-0,872","-0,315","5,312","-1,837","-0,190","-1,801","0,751","-0,142","-0,873","0,637","3,069","-1,158","-2,039"
514,"0,493","-0,636","-0,270","0,209","-0,357","0,720","0,674","0,151","-1,004","-0,145","6,948","-2,789","-0,105","-1,534","0,746","-0,394","-0,452","0,390","3,372","-0,943","-1,984"
515,"0,344","-0,695","-0,033","0,331","-0,299","0,701","0,706","0,468","-1,151","-0,012","9,415","-3,174","0,315","-1,394","0,493","-0,762","0,067","0,369","4,111","-1,226","-2,737"
516,"0,396","-0,714","-0,099","0,331","-0,238","0,692","0,979","0,587","-1,061","0,405","13,298","-4,698","0,859","-1,180","0,281","-0,820","0,469","0,526","5,730","-1,984","-3,792"
517,"0,307","-0,907","-0,282","0,275","-0,107","0,737","0,935","0,502","-1,229","0,929","19,254","-6,575","1,322","-1,150","0,097","-0,878","0,165","0,595","8,329","-3,026","-4,892"
518,"0,359","-0,985","0,061","0,401","-0,099","0,787","0,904","0,484","-0,945","2,037","27,000","-8,914","1,608","-1,021","-0,092","-0,569","-0,112","0,711","12,699","-3,786","-5,230"
519,"0,376","-0,947","0,176","0,275","-0,168","0,747","0,772","0,373","-0,809","2,602","36,347","-12,025","1,898","-1,120","-0,430","-0,132","-0,130","1,108","17,565","-4,112","-4,237"
520,"0,399","-0,965","-0,081","0,336","-0,229","0,752","0,860","0,253","-0,794","0,713","41,438","-12,687","2,640","-1,303","-0,533","-0,316","-0,292","1,051","19,396","-4,187","-4,179"
521,"0,475","-1,195","-0,406","0,513","-0,180","0,668","1,020","-0,071","-0,850","1,010","41,214","-11,683","3,288","-1,804","-0,601","-0,377","-0,019","1,065","18,421","-4,013","-4,214"
522,"0,664","-0,983","-0,375","0,635","-0,062","0,639","0,769","0,065","-0,763","0,423","35,840","-7,864","3,433","-2,340","-0,629","-0,622","0,172","1,053","16,819","-3,639","-4,060"
523,"0,870","-0,925","-0,230","0,523","-0,161","0,788","1,059","-0,011","-1,090","1,475","28,571","-5,382","3,313","-2,329","-0,647","-0,873","0,264","0,818","15,970","-2,778","-2,033"
524,"0,991","-1,058","-0,658","0,518","-0,050","0,708","1,286","0,450","-0,984","2,036","19,843","-3,347","2,908","-2,076","-0,693","-1,058","0,350","0,718","13,509","-1,051","0,995"
525,"0,974","-1,096","-0,773","0,649","-0,093","0,829","1,253","0,715","-1,154","1,873","13,334","-2,307","1,991","-1,908","-0,670","-0,937","0,054","0,646","9,792","0,579","3,004"
526,"0,600","-0,732","-0,384","0,780","-0,015","0,929","1,521","1,392","-1,790","1,843","9,992","-1,644","1,415","-1,276","-0,600","-0,566","0,017","0,853","8,198","1,554","3,813"
527,"0,562","-0,484","0,189","0,771","-0,154","0,829","1,163","1,554","-1,622","2,200","7,325","-1,360","0,993","-0,331","-0,555","-0,381","-0,149","0,922","5,295","2,105","3,491"
528,"0,481","-0,271","0,065","0,939","-0,306","0,654","0,904","1,937","-1,259","2,740","6,033","-1,593","1,102","0,693","-0,716","-0,563","-0,342","0,945","4,511","2,303","2,707"
529,"0,450","-0,539","-0,555","0,869","-0,204","0,520","0,458","1,347","-1,109","2,941","5,645","-2,027","1,247","1,264","-0,539","-0,635","-0,131","0,520","4,321","2,358","2,115"
530,"0,502","-0,498","-1,031","0,920","-0,164","0,385","0,247","0,971","-1,129","2,703","4,843","-2,440","1,564","1,458","-0,479","-0,770","0,191","0,047","4,719","2,298","1,768"
531,"0,719","-0,227","-1,219","0,929","-0,265","0,525","0,179","0,613","-1,107","2,018","4,755","-2,198","1,719","1,172","-0,438","-0,417","0,595","-0,407","4,722","1,995","1,030"
532,"0,874","-0,284","-1,418","0,813","-0,194","0,584","-0,238","0,467","-1,057","0,606","4,198","-1,788","1,122","0,333","-0,221","-0,243","0,720","-0,734","3,989","0,443","-1,194"
533,"0,900","0,040","-0,426","0,555","-0,280","0,433","-0,450","1,100","-1,210","-0,385","2,549","-0,707","0,682","-0,420","-0,180","-0,120","0,528","-0,719","1,961","-0,983","-2,633"
534,"0,773","0,289","-0,035","0,602","-0,370","0,258","-0,323","1,476","-1,434","-1,132","1,016","-0,370","0,290","-0,517","-0,092","-0,179","0,144","-0,680","1,425","-1,689","-3,556"
535,"0,744","0,097","-0,227","0,470","-0,509","0,167","0,118","1,749","-1,356","-1,414","-0,283","-0,043","0,155","-0,529","-0,027","-0,114","-0,054","-0,527","0,699","-1,624","-2,965"
536,"0,645","-0,190","-0,895","0,536","-0,439","0,212","-0,215","1,603","-1,060","-1,607","-0,663","0,626","0,200","-0,442","0,139","-0,241","-0,017","-0,741","0,517","-1,484","-2,298"
537,"0,650","-0,113","-0,857","0,485","-0,419","0,337","-0,554","0,988","-0,992","-1,792","-0,419","0,683","0,289","-0,579","0,299","-0,058","0,200","-0,708","-0,383","-1,829","-2,543"
538,"0,880","-0,073","-0,969","0,419","-0,549","0,301","-0,354","1,023","-1,152","-1,389","-1,975","1,195","0,151","-0,363","0,513","0,307","0,121","-0,749","-1,324","-2,721","-3,748"
539,"0,725","-0,017","-0,770","0,536","-0,560","0,232","-0,102","1,322","-1,236","-0,102","-3,474","1,465","-0,453","-0,086","0,575","0,739","-0,212","-0,612","-1,249","-2,804","-3,905"
540,"0,840","-0,093","-0,827","0,718","-0,502","0,208","0,022","1,245","-1,097","1,318","-3,901","1,766","-0,015","0,295","0,751","0,924","-0,299","-0,511","-1,412","-1,763","-2,664"
541,"0,820","-0,400","-1,371","0,653","-0,391","0,133","0,154","0,921","-1,234","0,650","-3,306","1,688","0,102","0,201","0,746","0,560","-0,355","-0,477","-2,131","-1,096","-1,418"
542,"0,941","-0,532","-1,799","0,456","-0,538","-0,013","0,068","0,903","-1,114","-0,039","-2,730","1,361","-0,052","-0,112","0,772","0,376","-0,164","-0,491","-1,793","-0,799","-1,060"
543,"0,872","-0,685","-2,257","0,578","-0,660","-0,003","0,069","0,912","-1,296","0,066","-3,350","1,740","-0,211","-0,395","0,850","0,187","0,089","-0,665","-1,962","-0,303","0,182"
544,"0,712","-0,839","-2,507","0,578","-0,599","-0,013","0,288","0,895","-1,234","-0,214","-4,045","2,171","-0,143","-0,720","1,046","0,306","0,313","-0,767","-1,982","-0,686","-0,311"
545,"0,838","-0,761","-2,487","0,442","-0,747","-0,164","0,518","0,792","-1,177","-0,386","-3,849","1,754","-0,011","-0,595","1,057","0,432","0,171","-0,640","-1,274","-0,720","-0,027"
546,"0,503","-0,898","-2,261","0,255","-0,695","-0,220","0,288","0,895","-1,234","-0,672","-4,133","1,516","0,409","-0,454","0,805","0,561","-0,114","-0,384","-1,038","0,043","0,840"
547,"0,548","-0,727","-1,546","0,204","-0,795","-0,076","0,642","1,297","-1,354","-1,510","-3,433","1,549","0,871","-0,310","0,696","0,569","-0,616","-0,162","-1,885","0,107","0,735"
548,"0,829","-0,573","-1,315","0,072","-0,813","-0,186","1,086","1,588","-1,641","-1,831","-2,988","1,543","0,884","0,198","0,471","0,514","-0,709","0,081","-2,025","-0,359","-0,480"
549,"0,751","-0,345","-0,600","0,072","-0,692","-0,206","1,073","1,810","-1,772","-1,557","-4,190","1,757","0,709","0,669","0,250","0,207","-0,462","0,046","-2,337","-0,300","-0,400"
550,"0,868","-0,154","-0,227","0,245","-0,654","-0,350","1,235","1,931","-2,009","-1,348","-4,511","2,046","0,626","0,775","0,038","0,388","-0,295","-0,033","-2,295","0,246","-0,124"
551,"0,886","-0,249","-0,522","0,199","-0,564","-0,175","1,416","2,008","-2,207","-1,002","-5,132","2,494","0,530","0,746","-0,167","0,758","-0,139","0,156","-2,299","-0,165","-0,807"
552,"0,737","-0,308","-0,286","-0,105","-0,560","-0,151","0,649","2,058","-1,763","-0,590","-5,243","2,022","0,489","0,742","-0,310","0,769","-0,511","0,521","-2,292","0,082","-0,178"
553,"0,788","-0,134","-0,351","0,016","-0,562","-0,161","-0,232","1,810","-1,783","-1,398","-5,516","2,585","0,296","0,797","-0,645","1,508","-0,930","0,755","-2,839","-0,050","-0,912"
554,"0,702","-0,325","-0,924","-0,269","-0,639","0,122","-0,204","2,246","-1,700","-1,184","-6,169","2,154","0,264","0,846","-0,818","2,363","-1,175","0,776","-2,506","-0,519","-1,263"
555,"0,665","-0,343","-1,172","-0,086","-0,642","0,108","-0,405","2,211","-1,540","-0,584","-6,827","3,060","1,095","1,323","-0,731","3,154","-1,278","0,669","-2,563","-0,325","-0,612"
556,"0,975","-0,130","-1,159","-0,212","-0,529","0,038","-0,827","1,886","-1,397","-1,394","-7,714","2,656","2,102","2,364","-1,096","3,829","-1,257","0,843","-2,400","0,001","-0,352"
557,"1,267","-0,015","-0,852","-0,395","-0,467","0,043","-1,078","1,742","-1,813","-2,623","-8,631","3,822","2,845","4,013","-1,842","4,013","-0,960","0,907","-3,914","0,349","0,851"
558,"1,376","-0,036","-0,537","-0,638","-0,524","0,071","-1,447","2,425","-1,640","-2,164","-9,726","3,983","3,391","5,395","-2,240","3,894","-1,183","1,009","-2,896","0,063","0,397"
559,"1,290","0,233","-0,289","-0,699","-0,584","0,086","-1,127","2,940","-2,385","-2,095","-11,621","4,473","4,846","6,931","-2,849","3,590","-1,184","1,017","-4,266","-0,223","-0,056"
560,"1,327","0,178","-0,860","-0,638","-0,464","0,061","-0,981","3,709","-2,569","-1,992","-11,455","3,901","5,539","7,975","-3,176","3,836","-0,917","1,159","-2,462","-0,215","0,301"
561,"1,198","0,025","-1,309","-0,460","-0,596","0,007","-1,427","4,136","-2,734","-1,756","-11,130","4,260","6,271","8,650","-3,143","4,381","-0,501","1,028","-2,064","0,083","1,349"
562,"1,271","-0,280","-2,062","-0,339","-0,718","0,017","-1,572","3,958","-3,049","-2,722","-10,777","3,987","6,718","9,259","-3,312","4,806","-0,171","1,005","-2,058","-0,601","0,531"
563,"1,555","-0,184","-1,812","-0,040","-0,671","-0,076","-1,947","3,879","-2,466","-1,982","-9,045","3,888","7,255","9,441","-3,081","5,179","-0,752","1,186","-1,354","-0,390","0,895"
564,"1,944","0,142","-1,265","0,016","-0,742","-0,131","-2,687","4,221","-2,577","-3,309","-10,592","4,424","7,019","9,058","-2,952","5,131","-1,564","1,614","-2,435","-0,240","1,344"
565,"1,958","0,372","-0,759","-0,232","-0,749","-0,173","-2,125","4,557","-3,451","-3,263","-11,013","4,153","5,752","7,560","-2,346","5,199","-1,657","1,854","-2,526","-0,705","0,269"
566,"1,944","0,409","-0,445","-0,307","-0,837","-0,338","-1,635","5,524","-4,070","-2,598","-11,851","4,992","4,943","6,123","-1,872","5,074","-1,218","1,796","-1,842","-1,095","0,114"
567,"1,904","0,389","-0,303","-0,494","-0,845","-0,384","-1,472","6,378","-4,168","-1,401","-12,173","4,515","4,198","4,588","-1,051","4,815","-0,648","1,283","-0,950","-0,857","1,098"
568,"2,122","0,274","-0,492","-0,611","-0,894","-0,305","-1,451","6,344","-4,312","-1,264","-11,204","4,210","3,573","3,219","-0,527","4,738","-0,239","0,703","-0,570","-0,807","0,969"
569,"2,421","0,274","-0,147","-0,606","-0,703","-0,274","-3,453","5,745","-3,768","-1,726","-10,006","4,384","3,339","2,060","-0,016","4,974","0,046","0,437","-1,164","-0,663","1,461"
570,"2,384","0,255","-0,395","-0,788","-0,641","-0,270","-3,399","5,303","-4,380","-1,924","-10,548","4,425","3,479","1,690","0,497","5,637","-0,075","0,141","-1,420","-0,878","1,549"
571,"2,318","-0,088","-1,244","-1,158","-0,466","-0,331","-3,331","5,372","-4,722","-1,378","-11,201","4,873","3,165","1,693","0,535","6,060","-0,501","-0,081","-2,149","-0,650","2,193"
572,"2,137","0,030","-2,036","-1,522","-0,581","-0,283","-4,625","5,592","-6,512","-0,278","-12,366","4,674","2,513","2,112","0,580","6,118","-0,903","-0,238","-2,179","-0,621","2,519"
573,"2,795","-0,192","-3,813","-1,705","-0,760","-0,240","-4,548","3,511","-4,724","0,296","-10,281","4,355","2,130","2,378","0,812","5,321","-1,060","-0,415","-0,575","-0,720","3,049"
574,"3,263","1,286","-1,908","-1,789","-0,988","-0,506","-1,626","2,531","-5,177","-0,829","-7,556","2,836","2,460","2,418","1,105","4,697","-0,194","-0,850","0,633","-0,842","3,214"
575,"2,987","1,328","-2,919","-2,084","-1,266","-0,314","-2,698","0,269","-5,502","-2,390","-6,256","2,334","2,671","1,981","1,522","4,321","0,665","-1,156","1,285","-1,478","2,701"
576,"3,034","0,846","-3,026","-2,865","-1,357","-0,113","-1,361","1,457","-5,636","-2,332","-4,842","2,092","2,775","1,204","2,056","3,941","1,259","-1,610","1,657","-2,249","1,889"
577,"2,700","1,037","-2,780","-3,079","-1,476","0,295","-0,512","2,837","-4,827","-2,844","-5,126","2,751","2,591","0,474","2,464","3,525","1,375","-1,184","0,843","-2,239","2,089"
578,"1,938","0,496","-2,940","-3,228","-1,526","0,749","0,255","2,930","-4,633","-2,111","-6,601","2,753","2,463","0,256","2,791","2,873","1,069","-0,498","0,928","-2,459","1,796"
579,"1,541","0,626","-1,885","-4,111","-1,457","1,179","-1,297","2,935","-3,648","-1,397","-7,261","2,995","2,080","-0,274","2,991","2,336","0,937","-0,026","1,016","-1,829","2,925"
580,"1,444","0,488","-1,306","-5,004","-1,587","1,519","-1,289","3,112","-2,784","-2,120","-7,839","2,398","1,260","-1,164","3,429","2,215","0,881","0,002","1,102","-1,474","3,369"
581,"1,227","0,084","-1,528","-5,668","-1,749","1,660","-0,592","3,419","-2,702","-1,594","-6,637","2,237","0,891","-1,362","3,720","2,093","0,800","-0,026","2,036","-1,265","3,892"
582,"1,224","0,216","-0,727","-6,823","-1,976","1,788","-1,579","3,330","-1,819","-1,233","-6,128","2,274","0,930","-1,244","3,939","2,097","0,521","0,097","2,112","-1,430","3,708"
583,"1,424","0,522","-0,210","-7,385","-2,058","1,660","-1,615","3,142","-1,625","-1,956","-5,872","2,166","1,232","-1,135","4,472","2,340","0,225","0,022","1,827","-1,537","3,463"
584,"1,559","0,619","-0,133","-7,637","-2,195","1,578","-1,429","2,954","-1,735","-1,201","-5,106","2,062","1,278","-1,162","4,563","2,875","0,332","-0,505","1,882","-1,647","3,523"
585,"1,440","1,213","0,726","-9,200","-2,444","1,185","-0,918","3,160","-1,863","-1,398","-5,165","2,589","1,319","-0,920","4,001","3,043","0,631","-1,042","1,865","-1,480","4,397"
586,"1,290","1,480","1,374","-10,491","-2,758","1,152","-0,539","3,400","-2,174","-1,414","-5,159","2,054","1,225","-0,577","3,579","3,099","1,318","-1,148","2,068","-1,318","4,881"
587,"1,686","1,690","1,958","-10,668","-2,686","1,217","0,140","3,905","-2,631","-0,975","-4,268","2,087","1,180","-0,664","3,413","2,658","2,048","-1,594","2,711","-1,462","4,529"
588,"1,786","1,770","1,397","-11,361","-2,786","0,978","0,136","4,179","-2,902","-1,366","-3,926","1,901","0,905","-0,854","3,496","2,364","2,653","-1,121","1,653","-1,726","3,338"
589,"1,583","1,254","0,041","-12,460","-2,361","0,934","0,304","4,044","-3,233","-2,105","-3,658","1,689","0,910","-0,709","3,128","2,255","2,194","-0,648","1,108","-1,722","2,604"
590,"1,058","1,144","-1,401","-13,587","-1,994","0,531","1,242","4,602","-4,053","-2,269","-4,442","2,415","1,101","-0,237","2,518","2,202","1,692","-0,425","0,530","-1,962","2,196"
591,"0,662","0,993","-2,395","-14,598","-2,059","0,126","1,771","5,191","-3,958","-0,887","-6,048","2,730","1,117","0,644","2,077","2,925","1,546","-0,778","0,785","-2,402","2,029"
592,"0,458","1,129","-2,929","-15,636","-1,695","0,087","2,219","5,354","-4,292","-0,072","-7,577","3,682","2,075","1,690","1,207","3,656","1,548","-0,797","0,443","-1,740","3,173"
593,"-0,122","1,169","-3,504","-17,633","-1,470","0,333","2,851","5,175","-4,235","-0,140","-7,438","2,740","3,801","3,622","0,252","4,207","2,225","-0,643","0,519","-1,687","3,016"
594,"-0,448","1,632","-3,610","-18,540","-1,509","0,473","3,410","4,755","-3,926","0,069","-6,232","3,096","6,573","5,254","-0,423","4,021","2,856","-0,718","0,343","-1,932","2,234"
595,"-0,752","1,748","-3,992","-20,101","-1,511","0,845","3,850","3,868","-4,171","-1,152","-5,136","2,805","8,522","6,088","-0,999","2,674","3,459","-0,819","-0,109","-2,420","1,756"
596,"-0,802","1,962","-4,316","-21,658","-1,743","1,316","2,995","3,166","-3,744","-1,798","-4,051","2,600","8,730","6,468","-1,767","1,470","3,374","-0,218","-0,597","-2,330","2,423"
597,"-0,998","2,458","-3,153","-23,258","-1,582","1,169","2,827","2,577","-3,735","0,396","-4,166","3,424","7,570","5,662","-1,908","0,230","2,267","1,237","0,197","-2,803","2,388"
598,"-0,858","2,764","-2,627","-24,147","-1,769","0,774","2,856","2,875","-3,516","-0,492","-4,258","3,087","7,146","4,642","-1,710","1,098","1,891","1,716","0,054","-2,608","3,305"
599,"-0,748","3,531","-1,471","-25,620","-1,720","0,697","3,080","3,899","-3,361","-1,585","-2,953","2,190","8,281","2,684","-0,455","2,969","3,884","1,187","0,347","-2,474","3,468"
600,"-0,829","3,877","-1,184","-27,851","-2,081","0,375","3,185","4,011","-3,578","-2,171","-2,072","2,204","7,615","0,411","1,088","3,314","5,415","0,566","-0,292","-2,714","3,055"
601,"-1,033","4,206","-1,717","-29,553","-2,240","0,536","2,417","4,932","-3,131","-1,929","-2,423","2,269","5,461","-0,193","1,509","1,414","5,782","0,250","-1,111","-2,815","2,625"
602,"-1,401","4,381","-2,110","-30,470","-2,058","0,517","2,322","5,453","-3,371","-0,472","-3,889","3,341","3,937","-0,256","1,323","-0,424","6,229","-0,036","-1,773","-2,698","2,509"
603,"-1,788","5,229","-2,204","-32,327","-2,284","0,267","2,001","6,976","-4,213","0,927","-5,513","3,329","3,330","0,487","0,830","1,622","7,585","-0,955","-1,385","-2,978","1,587"
604,"-1,864","6,156","-2,696","-33,303","-1,733","0,999","3,036","9,488","-4,648","-0,061","-6,218","3,656","2,426","3,034","-0,817","0,869","8,680","-1,621","-1,368","-2,431","2,134"
605,"-2,548","6,027","-4,368","-35,075","-1,242","1,742","5,218","10,604","-6,345","-0,414","-5,536","2,535","0,880","5,318","-2,869","0,107","9,521","-2,709","-0,589","-2,085","2,368"
606,"-2,930","6,224","-5,675","-36,491","-1,016","2,375","4,982","10,393","-7,131","0,426","-4,926","3,045","-0,347","6,047","-4,196","0,683","8,496","-4,137","-0,826","-1,755","2,318"
607,"-3,372","6,229","-6,973","-38,071","-0,876","2,478","3,699","11,215","-5,187","0,034","-5,284","2,851","-0,184","5,854","-4,988","0,766","8,021","-5,664","-0,721","-2,167","1,782"
608,"-3,419","6,517","-6,868","-39,970","-1,062","2,473","3,556","9,313","-5,874","0,318","-4,565","2,135","-0,596","3,138","-4,154","-0,656","7,647","-6,463","-1,166","-2,189","1,960"
609,"-3,283","7,474","-5,129","-41,654","-1,550","2,128","2,970","9,586","-5,946","1,621","-3,274","2,543","-0,965","-0,215","-2,305","-0,258","8,404","-7,476","-1,953","-1,687","2,598"
610,"-2,960","8,050","-4,201","-44,053","-2,421","2,087","4,239","10,704","-5,737","0,884","-2,885","1,951","-3,011","-2,351","-0,555","-1,335","11,028","-8,746","-2,591","-1,351","2,922"
611,"-3,168","8,777","-3,114","-45,152","-2,718","2,160","4,148","10,529","-6,846","1,676","-2,118","1,769","-7,160","-3,525","-0,354","-2,005","15,343","-10,576","-2,873","-0,967","2,703"
612,"-3,780","8,904","-1,442","-46,406","-3,202","1,843","3,372","11,988","-6,759","2,224","-2,293","2,272","-6,346","-1,943","-1,196","-6,492","18,736","-11,503","-3,117","-0,446","2,761"
613,"-4,393","8,363","-1,429","-48,884","-3,563","2,283","4,200","13,415","-6,945","1,130","-2,855","2,166","-6,890","-2,778","-1,330","-7,775","15,994","-9,522","-3,052","-0,038","2,765"
614,"-5,074","7,283","-1,877","-53,602","-3,576","2,970","3,560","13,695","-6,407","1,070","-1,611","1,098","-7,903","-2,402","-2,217","-7,429","15,135","-10,417","-2,864","0,287","2,754"
615,"-4,452","6,404","-3,495","-58,035","-3,932","3,441","2,202","14,426","-5,486","-0,036","-0,943","1,959","-4,476","-4,560","-0,262","-10,695","15,758","-11,614","-3,156","0,947","3,355"
616,"-4,405","5,642","-5,650","-58,798","-5,074","3,252","3,316","13,137","-5,460","0,007","-1,974","1,153","-2,144","-3,474","0,470","-10,530","14,243","-12,481","-3,724","1,663","3,629"
617,"-4,510","5,279","-6,357","-59,066","-5,307","2,196","4,961","13,186","-7,296","2,836","-1,258","1,863","-4,266","-0,796","-0,807","-13,322","14,187","-14,322","-4,066","1,969","4,062"
618,"-4,961","5,338","-6,893","-62,546","-4,878","1,411","5,000","13,100","-7,219","2,271","-2,795","3,391","-8,762","0,440","-2,330","-16,554","11,411","-14,613","-4,768","2,032","4,381"
619,"-5,213","3,877","-8,187","-60,371","-4,928","1,867","2,564","14,873","-6,519","4,827","-1,727","2,105","-12,494","-0,677","-2,404","-15,813","11,233","-14,285","-4,438","2,164","4,136"
620,"-6,350","2,454","-9,620","-64,828","-6,536","2,233","1,732","17,046","-5,134","5,907","-0,401","3,986","-13,314","-1,215","-2,597","-20,100","9,788","-12,739","-5,100","2,717","4,074"
