Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
29,"0,165","0,753","0,810","-0,834","0,173","-0,757","0,372","-1,036","-0,290","-0,156","1,122","-0,026","-1,438","-0,002","-1,511","-2,142","0,067","-1,117","-0,685","0,136","-1,281"
30,"0,172","0,456","0,260","-0,751","0,231","-0,463","0,223","-0,462","-0,101","-0,123","1,375","0,015","-0,999","-0,414","-2,146","-2,346","-0,298","-1,346","-0,566","-0,028","-1,194"
31,"0,241","0,410","-0,309","-0,625","0,181","-0,401","-0,046","-0,467","0,096","-0,362","1,210","-0,139","-1,326","-0,142","-2,004","-2,398","-0,393","-1,814","-0,550","0,000","-1,548"
32,"0,428","0,425","-0,268","-0,746","0,123","-0,380","-0,143","-0,736","0,089","-0,220","1,076","-0,240","-1,677","0,408","-1,690","-2,395","-0,917","-2,573","-0,588","-0,190","-2,069"
33,"0,476","0,762","0,200","-1,068","0,140","-0,609","-0,439","-0,735","-0,108","-0,490","0,780","-0,374","-1,294","0,174","-1,778","-3,027","-0,803","-2,908","-0,359","-0,570","-3,097"
34,"0,585","0,672","0,730","-1,320","-0,179","-0,652","-0,478","-0,786","0,253","-0,746","1,490","-0,205","-1,422","0,024","-1,681","-3,244","-0,972","-3,502","-0,393","-0,733","-3,699"
35,"0,784","0,980","1,513","-1,524","-0,296","-0,926","-0,351","-1,192","-0,225","-0,428","1,258","-0,112","-1,572","0,019","-1,389","-3,385","-0,821","-3,405","-0,436","-0,325","-2,745"
36,"0,938","1,343","2,476","-1,781","-0,328","-1,087","-0,443","-1,177","-0,068","-0,714","1,066","-0,333","-1,338","0,330","-1,364","-2,400","-0,756","-2,987","-0,209","-0,134","-2,353"
37,"1,014","1,256","1,982","-1,833","-0,243","-0,975","-0,251","-1,327","-0,130","-0,769","1,199","-0,292","-1,819","0,415","-1,483","-1,692","-0,803","-2,762","-0,380","0,136","-1,268"
38,"0,844","0,524","0,238","-1,633","-0,139","-0,762","-0,272","-1,072","-0,096","-0,703","1,151","-0,319","-2,192","0,609","-0,831","-2,143","-0,820","-3,051","-0,333","0,354","-0,965"
39,"0,612","0,365","-0,267","-1,298","0,179","-0,413","-0,469","-1,117","0,124","-0,568","0,960","-0,614","-2,249","0,788","-0,283","-1,972","-1,219","-3,719","-0,278","-0,053","-2,192"
40,"1,194","0,805","1,336","-1,042","0,211","-0,251","-0,520","-1,455","0,009","-0,830","1,981","-1,015","-1,618","0,708","-0,457","-1,743","-1,152","-4,029","-0,086","-0,950","-3,713"
41,"1,657","1,497","2,936","-0,976","0,222","-0,196","-0,259","-2,088","0,009","-0,795","3,157","-0,686","-1,553","0,225","-1,006","-1,918","-0,668","-3,345","0,164","-1,819","-5,178"
42,"1,984","1,705","3,801","-0,929","0,126","-0,367","-0,183","-2,744","-0,262","-1,070","2,710","-0,699","-1,827","-0,181","-1,880","-2,759","-0,581","-3,095","0,453","-1,981","-6,175"
43,"2,345","1,765","4,389","-1,176","-0,002","-0,386","-0,164","-2,719","-0,442","-1,441","2,180","-0,665","-2,048","-0,598","-2,664","-2,864","-0,475","-1,984","0,510","-1,274","-4,752"
44,"2,325","1,320","3,567","-1,719","0,077","-0,299","0,020","-2,661","-0,435","-1,865","2,150","-0,410","-1,922","-0,231","-2,159","-2,624","-0,080","-1,169","0,687","-0,675","-3,269"
45,"2,496","0,826","2,165","-2,015","0,164","-0,170","0,102","-2,098","-0,346","-2,131","1,543","-0,531","-2,142","0,283","-1,269","-3,120","0,162","-1,195","0,665","0,167","-1,440"
46,"2,440","0,390","0,960","-2,306","0,144","0,042","-0,064","-1,885","-0,416","-1,613","1,289","-0,458","-2,036","0,526","-0,522","-2,623","-0,410","-1,539","1,005","0,249","-0,852"
47,"2,457","0,187","0,508","-2,405","0,325","0,325","-0,183","-1,652","-0,272","-0,968","1,343","-0,212","-2,041","0,828","0,092","-3,109","-0,472","-1,575","1,215","-0,049","-1,443"
48,"2,825","0,574","1,122","-2,748","0,568","0,614","-0,059","-1,601","-0,252","-1,026","1,231","-0,292","-1,606","0,901","0,011","-3,500","-0,292","-1,465","1,428","-0,184","-2,117"
49,"3,026","0,708","1,959","-3,052","0,512","0,648","-0,314","-1,741","-0,340","-1,076","1,176","-0,178","-1,816","0,412","-0,870","-3,678","-0,053","-1,137","1,495","-0,511","-2,224"
50,"3,365","0,695","2,315","-2,757","0,544","0,495","0,010","-2,048","-0,452","-1,516","0,572","-0,178","-2,098","-0,190","-1,600","-3,323","-0,219","-0,586","1,452","-0,240","-1,270"
51,"3,389","0,195","1,313","-2,401","0,396","0,373","0,153","-1,848","-0,553","-1,749","0,557","0,103","-1,749","-0,105","-2,080","-3,834","-0,194","0,364","1,542","-0,023","-0,556"
52,"3,454","0,072","0,704","-2,140","0,320","0,618","0,165","-1,649","-0,400","-1,714","-0,084","0,230","-1,537","0,168","-1,801","-4,269","0,109","0,756","1,415","0,902","0,887"
53,"3,437","0,018","0,530","-1,775","0,136","0,628","0,092","-1,486","-0,364","-1,635","-0,480","0,169","-2,306","0,383","-0,218","-4,109","0,327","1,306","1,456","1,390","2,691"
54,"3,118","-0,090","0,402","-1,575","0,180","0,854","-0,034","-1,291","-0,267","-1,618","-0,462","0,317","-1,168","1,237","1,109","-3,867","0,064","1,381","1,039","1,824","3,820"
55,"2,859","-0,199","0,269","-1,801","0,410","1,074","-0,101","-1,089","-0,184","-1,010","-0,473","0,449","0,019","1,315","1,491","-3,038","-0,158","0,396","1,128","1,716","3,196"
56,"2,797","-0,140","0,256","-1,966","0,580","1,302","-0,188","-0,878","-0,184","-1,494","-0,398","0,370","-0,068","1,095","1,187","-2,684","-0,174","0,089","1,108","1,335","2,294"
57,"2,449","-0,280","-0,180","-1,887","0,686","1,525","-0,275","-0,667","-0,184","-1,329","-0,702","0,490","-0,248","0,822","1,217","-2,307","0,095","0,414","0,873","1,362","2,065"
58,"2,138","-0,435","-0,871","-1,931","0,674","1,779","-0,370","-0,248","-0,114","-1,024","-1,263","0,449","0,092","0,344","1,001","-1,640","0,028","0,497","0,984","1,553","2,316"
59,"1,899","-0,554","-1,452","-1,861","0,637","1,906","-0,405","0,055","-0,116","-1,209","-1,005","0,362","1,077","0,529","0,899","-0,932","0,056","0,293","0,884","1,851","3,185"
60,"1,619","-0,537","-1,174","-1,752","0,600","1,719","-0,314","0,286","-0,156","-0,892","-1,020","0,201","1,291","1,034","1,083","-0,997","0,140","0,299","0,914","1,987","3,869"
61,"1,429","-0,436","-1,251","-1,444","0,368","1,804","-0,341","0,380","-0,228","-0,242","-0,693","0,388","0,380","0,510","1,140","-1,129","0,121","0,366","1,025","2,041","4,120"
62,"1,103","-0,247","-0,830","-1,561","0,322","1,884","0,058","0,686","0,023","0,004","-0,811","0,374","0,126","0,392","1,274","-0,888","0,127","0,401","1,079","1,580","2,921"
63,"0,827","-0,095","-0,529","-1,327","0,414","1,724","0,057","0,844","-0,181","0,428","-0,442","0,481","0,344","0,812","1,445","-0,595","0,170","0,495","0,842","1,579","2,774"
64,"0,285","-0,269","-1,065","-1,153","0,568","1,556","-0,219","0,801","-0,031","0,844","-0,590","0,527","0,412","1,174","2,556","0,250","-0,003","0,230","0,755","1,796","3,343"
65,"0,040","-0,150","-1,078","-0,732","0,729","1,431","-0,313","1,220","0,039","0,946","-0,696","0,553","0,780","1,364","3,144","0,930","0,004","0,638","0,607","2,013","3,910"
66,"-0,083","-0,032","-1,103","-0,371","0,832","1,322","-0,446","1,377","0,088","0,975","-0,809","0,412","1,493","1,092","2,817","0,699","0,402","1,298","0,465","2,175","4,368"
67,"-0,361","-0,020","-1,464","-0,011","0,815","1,236","-0,519","1,541","0,124","0,790","-1,013","0,459","2,054","0,867","2,134","0,406","0,225","1,224","0,306","2,446","5,181"
68,"-0,595","-0,431","-1,955","0,124","0,610","1,454","-0,670","1,549","0,295","0,300","-1,333","0,380","1,032","0,901","1,915","-0,256","0,013","0,736","-0,008","2,745","5,359"
69,"-0,586","-0,278","-1,875","0,246","0,608","1,445","-0,510","1,174","0,259","0,242","-1,445","0,299","0,702","0,858","1,528","-0,300","-0,058","0,628","-0,138","2,772","5,544"
70,"-0,526","0,234","-0,630","0,085","0,490","1,792","-0,548","1,000","0,560","0,403","-1,316","0,466","1,058","0,855","1,647","-0,026","-0,250","0,057","-0,622","2,798","5,441"
71,"-0,499","0,639","0,268","-0,028","0,455","1,932","-0,427","0,521","0,299","0,803","-1,361","0,426","0,815","0,930","2,250","0,201","0,205","0,527","-0,773","2,444","4,724"
72,"-0,370","0,738","0,994","0,024","0,252","1,843","0,033","0,587","0,420","0,783","-1,408","0,459","0,942","0,897","2,213","0,629","0,705","1,299","-0,997","2,171","4,304"
73,"-0,552","0,541","0,368","0,376","0,211","1,639","0,021","0,512","0,325","0,782","-1,530","0,399","0,795","0,859","1,843","0,509","0,702","1,282","-1,285","1,980","3,909"
74,"-0,963","0,262","-0,724","0,784","0,038","1,393","0,038","0,783","0,262","0,555","-1,488","0,319","1,581","0,830","1,954","-0,034","0,629","0,792","-1,466","2,034","3,874"
75,"-1,026","0,181","-1,398","1,249","-0,087","1,072","0,036","1,064","0,116","0,303","-1,644","0,393","1,872","1,045","2,057","-0,207","0,589","0,716","-1,733","2,223","4,381"
76,"-1,300","0,269","-1,720","1,357","-0,184","0,897","-0,073","1,689","-0,055","0,121","-1,819","0,259","1,487","1,046","2,241","-0,121","0,292","0,187","-1,731","2,333","4,327"
77,"-1,588","0,186","-2,179","1,353","-0,196","0,837","-0,419","2,287","-0,172","0,025","-1,441","0,172","2,170","1,089","2,134","0,001","-0,093","-0,575","-1,821","1,979","3,612"
78,"-1,893","-0,009","-2,795","0,975","-0,226","0,684","-0,388","2,599","0,123","-0,187","-1,164","-0,014","2,536","1,148","2,133","0,805","0,043","-0,612","-1,933","1,543","3,416"
79,"-2,306","0,085","-3,297","0,901","-0,081","0,474","-0,569","2,172","-0,060","-0,135","-0,986","-0,068","2,088","1,416","2,264","1,218","0,283","-0,111","-2,098","1,543","2,999"
80,"-2,468","0,591","-2,476","1,014","-0,286","0,381","-0,673","1,988","-0,056","-0,524","-0,857","-0,014","1,692","1,089","2,003","0,988","0,368","-0,659","-2,364","1,052","2,140"
81,"-2,786","0,879","-1,317","1,253","-0,002","0,245","-0,616","2,241","0,048","-0,632","-0,564","-0,113","2,462","0,904","1,695","0,576","0,836","-0,455","-2,474","0,862","1,889"
82,"-3,006","0,639","-1,670","1,491","0,102","0,145","-0,878","2,186","-0,029","-0,761","-0,439","-0,240","2,881","0,952","1,784","0,847","0,594","-0,992","-2,249","1,325","2,282"
83,"-3,207","0,762","-1,881","2,174","0,368","0,229","-0,850","1,933","0,247","-1,373","-0,240","-0,447","2,295","1,007","2,133","1,682","-0,117","-1,933","-2,471","0,698","1,835"
84,"-3,492","0,814","-2,319","2,739","0,646","0,382","-0,846","1,318","-0,046","-2,012","0,317","-0,392","1,453","1,663","3,075","2,082","-0,526","-2,482","-2,465","0,698","1,699"
85,"-3,738","0,992","-2,350","2,891","0,967","0,743","-0,740","1,097","0,037","-2,042","0,308","-0,311","1,180","2,188","3,874","1,558","-0,289","-2,735","-2,358","0,589","2,031"
86,"-3,895","1,148","-1,422","2,852","1,146","1,022","-0,686","0,820","-0,141","-2,388","0,098","-0,371","1,620","1,908","3,828","2,096","0,847","-1,564","-2,531","0,425","1,832"
87,"-3,961","1,329","-0,830","2,674","1,280","1,071","-0,887","0,490","-0,085","-2,781","0,077","-0,196","1,998","1,894","3,729","1,943","1,810","0,141","-2,574","0,289","1,420"
88,"-4,211","1,431","-0,902","2,730","1,207","1,019","-0,907","0,500","-0,169","-2,755","-0,281","-0,458","3,281","1,724","3,163","2,674","2,107","1,406","-2,748","0,453","1,194"
89,"-4,358","1,226","-1,145","2,839","1,111","0,843","-1,025","0,451","0,122","-2,488","-0,229","-0,445","3,474","1,155","3,226","3,619","2,016","1,701","-2,777","-0,228","0,510"
90,"-4,243","1,463","-0,588","2,596","0,755","0,931","-0,825","0,093","-0,011","-2,584","0,149","-0,531","2,671","1,292","3,261","3,822","1,478","0,835","-2,378","-0,526","-0,210"
91,"-3,972","1,806","0,305","2,187","0,748","1,212","-0,892","0,171","0,014","-2,289","-0,374","-0,526","3,464","1,329","2,638","3,526","1,251","0,795","-2,066","-0,470","-0,360"
92,"-3,627","1,555","0,093","1,762","0,635","1,266","-1,038","0,376","0,027","-2,091","-0,302","-0,305","1,925","0,451","1,665","3,147","1,430","1,659","-1,802","0,102","0,526"
93,"-3,427","1,035","-0,983","1,518","0,698","1,271","-1,137","0,511","-0,068","-2,338","-0,646","-0,158","1,535","0,671","1,838","3,572","1,820","2,057","-1,235","0,239","1,506"
94,"-3,347","0,768","-2,062","1,636","0,864","1,168","-1,230","0,596","-0,437","-1,872","-0,523","0,076","1,032","0,901","1,915","4,471","2,063","2,186","-1,022","0,375","2,198"
95,"-3,342","0,587","-2,647","1,931","0,716","1,050","-1,192","0,735","-0,475","-1,766","-0,939","0,116","0,315","0,892","2,374","3,645","1,642","1,592","-0,737","0,593","2,648"
96,"-3,171","0,549","-2,780","1,553","0,925","0,850","-1,259","0,972","-0,656","-1,483","-0,991","0,215","0,712","1,267","2,598","5,352","1,093","0,982","-0,491","0,703","2,604"
97,"-3,091","-0,027","-3,827","1,123","0,920","0,820","-1,346","1,183","-0,656","-1,410","-1,105","0,322","1,679","1,195","2,762","5,653","0,198","-0,069","-0,457","0,866","3,207"
98,"-3,140","-0,247","-4,331","0,767","0,948","0,966","-1,308","1,410","-0,371","-0,903","-1,105","0,188","1,532","1,022","2,416","4,508","-0,026","-0,627","-0,415","1,001","3,618"
99,"-3,005","-0,131","-3,547","0,532","0,736","1,150","-1,380","1,451","-0,394","-0,697","-1,193","0,301","1,294","0,796","2,404","4,562","0,584","0,156","-0,223","0,975","3,435"
100,"-2,733","0,096","-2,618","0,532","0,616","1,173","-1,296","1,609","-0,218","-0,579","-1,402","0,414","1,599","0,670","2,457","4,198","1,098","0,863","-0,376","0,648","2,773"
101,"-2,486","0,117","-1,943","0,480","0,342","1,356","-1,197","1,509","-0,387","-0,649","-1,505","0,562","2,229","0,141","1,777","3,641","0,555","0,551","-0,599","0,892","3,664"
102,"-2,420","0,134","-1,891","0,619","0,267","1,610","-1,381","1,574","-0,335","-0,251","-2,133","0,594","1,493","-0,474","1,311","3,854","0,615","0,769","-0,751","1,081","4,313"
103,"-2,536","-0,045","-2,465","0,858","0,073","1,568","-1,256","1,502","-0,373","-0,056","-2,306","0,694","2,158","-0,106","1,952","5,429","0,874","1,750","-1,011","0,998","4,684"
104,"-2,717","-0,358","-3,056","1,106","0,141","1,599","-1,310","1,691","-0,518","-0,382","-2,931","0,734","3,325","0,432","3,059","5,762","0,997","2,396","-1,461","1,187","5,183"
105,"-2,933","-0,463","-3,387","1,532","0,135","1,569","-1,489","1,952","-0,624","-0,553","-3,361","0,808","4,599","0,784","3,097","6,443","0,734","2,843","-1,930","1,593","6,118"
106,"-3,278","-0,469","-3,801","1,849","-0,073","1,773","-1,558","2,435","-0,686","-0,259","-3,789","1,054","4,339","0,385","3,363","7,278","1,044","3,816","-2,432","1,618","6,424"
107,"-3,654","-0,699","-4,527","2,171","0,030","1,979","-1,898","3,070","-0,757","-0,465","-4,717","0,967","4,035","0,276","4,020","7,932","0,463","2,829","-2,668","1,209","6,276"
108,"-3,819","-0,900","-4,961","2,423","-0,070","2,104","-2,051","3,483","-0,673","-0,757","-4,966","1,108","6,166","0,928","4,619","7,622","-0,532","0,920","-3,453","1,859","7,416"
109,"-3,818","-0,958","-4,943","2,549","-0,120","2,167","-1,867","3,506","-0,402","-1,062","-5,761","0,813","6,793","0,832","5,143","7,561","-0,204","1,281","-3,698","1,613","7,460"
110,"-3,791","-0,810","-4,671","2,609","-0,180","2,175","-1,962","2,956","-0,264","-1,079","-3,963","0,868","6,164","0,643","5,363","8,186","0,231","1,981","-2,888","1,480","7,086"
111,"-3,790","-0,355","-3,402","2,614","-0,049","2,211","-1,663","2,462","-0,302","-1,203","-2,210","0,462","6,888","0,564","5,505","8,527","0,394","2,148","-2,621","-0,042","3,901"
112,"-3,414","0,220","-0,732","2,549","-0,179","2,179","-1,330","1,877","0,043","-0,924","-1,490","-0,141","5,912","0,657","6,087","6,935","0,458","2,066","-2,409","-1,236","0,551"
113,"-3,175","0,485","1,151","2,344","-0,176","1,882","-1,030","1,137","-0,112","-0,352","-0,644","0,167","3,646","0,209","5,550","6,804","0,110","1,762","-2,194","-1,859","-1,515"
114,"-2,821","0,275","1,694","2,018","-0,231","1,605","-0,947","0,607","-0,013","-0,772","-0,646","0,241","2,941","-0,703","3,553","7,454","0,382","1,904","-1,894","-1,613","-1,419"
115,"-2,531","0,352","1,514","2,231","-0,197","1,146","-0,538","0,370","-0,271","-0,638","-0,620","0,248","3,301","-0,956","2,410","6,636","0,813","3,195","-1,672","-0,770","0,421"
116,"-2,514","-0,107","0,437","2,322","-0,221","0,708","-0,360","0,232","-0,107","-0,300","-0,805","0,307","3,357","-0,817","1,779","6,476","1,465","5,417","-1,496","-0,499","1,930"
117,"-2,387","-0,091","0,484","2,291","-0,184","0,267","-0,162","0,242","-0,063","-0,109","-0,790","0,334","3,058","-1,074","0,487","6,661","1,563","6,656","-1,010","-0,607","2,006"
118,"-1,860","-0,087","0,881","1,956","-0,322","-0,117","-0,037","0,171","-0,101","0,017","-1,159","0,340","2,408","-1,099","-0,408","6,053","1,827","6,972","-0,811","-0,660","1,633"
119,"-1,526","-0,176","1,196","1,648","-0,150","-0,191","0,029","0,092","-0,126","0,443","-1,345","0,339","3,215","-1,322","-0,456","5,985","1,531","6,642","-0,679","-0,768","1,420"
120,"-0,904","-0,322","1,310","0,844","-0,234","-0,302","0,199","0,321","-0,096","0,582","-1,508","0,419","3,959","-1,676","-1,098","4,979","0,971","6,042","-0,488","-0,986","1,264"
121,"-0,693","-0,550","0,976","0,605","-0,279","-0,213","0,422","0,360","0,078","0,468","-2,287","0,706","3,309","-1,220","-0,826","4,287","1,024","5,289","-0,600","-0,688","2,406"
122,"-0,371","-0,616","1,157","0,049","-0,474","-0,258","0,493","0,565","0,218","0,089","-1,980","1,571","2,439","-0,700","0,443","4,616","1,248","5,111","-0,693","-0,471","3,112"
123,"0,086","-0,566","2,124","-0,395","-0,336","-0,502","0,790","0,476","0,093","-0,087","-3,576","1,235","2,446","-0,370","0,275","3,871","0,540","4,432","-0,439","0,753","5,582"
124,"0,578","-0,297","2,762","-0,590","-0,130","-0,716","0,894","0,660","0,089","-0,350","-4,832","0,766","1,944","-0,274","0,375","2,040","-0,121","3,164","-0,523","0,806","6,097"
125,"0,614","-0,708","1,220","-0,291","-0,086","-0,809","1,071","0,715","-0,215","-0,930","-4,502","1,095","1,093","0,002","1,522","2,891","0,271","3,180","-0,275","0,889","5,999"
126,"0,522","-1,445","-0,338","0,309","-0,058","-0,983","1,057","0,762","-0,251","-1,765","-5,249","0,654","2,073","0,755","2,600","2,875","1,109","4,394","-0,190","1,297","6,822"
127,"0,522","-1,702","-0,964","0,539","0,202","-1,238","1,352","0,919","-0,259","-2,506","-5,942","0,347","3,097","1,352","3,265","1,937","0,456","3,344","-0,430","1,785","8,068"
128,"0,703","-1,389","-0,373","0,521","0,394","-1,524","1,044","0,809","-0,287","-3,363","-5,503","0,215","2,836","1,671","3,990","2,294","-0,293","2,726","-0,582","2,057","8,744"
129,"0,479","-1,449","-0,141","0,356","0,863","-1,355","1,148","0,870","-0,350","-3,463","-5,491","-0,053","4,164","1,693","4,202","2,373","-0,041","2,562","-0,498","2,274","9,594"
130,"0,271","-1,344","-0,410","0,426","1,005","-1,264","0,772","1,085","-0,236","-3,521","-4,803","-0,460","3,684","1,644","4,107","2,638","0,266","2,391","-0,901","1,539","7,692"
131,"0,185","-1,550","-0,658","0,239","0,996","-1,311","0,253","1,013","-0,343","-3,815","-4,035","-0,901","2,922","1,259","3,848","2,632","-0,342","0,862","-1,117","0,969","5,716"
132,"-0,215","-1,536","-1,008","0,156","0,878","-1,593","-0,058","1,307","-0,458","-3,808","-3,301","-1,095","2,417","0,457","2,937","3,834","-0,404","-0,173","-1,345","0,453","3,986"
133,"-0,377","-1,602","-1,421","0,139","0,651","-1,796","-0,480","1,469","-0,295","-3,728","-2,559","-1,121","3,181","-0,357","1,570","3,260","0,370","0,241","-1,275","0,019","2,432"
134,"-0,749","-1,698","-2,125","0,313","0,326","-1,869","-0,851","2,003","-0,280","-3,381","-2,104","-1,496","3,729","-0,641","0,394","3,168","0,356","1,288","-1,550","0,019","1,738"
