Index,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z
71,"-0,010","-0,002","1,004","-0,002","-0,023","1,001","0,004","-0,004","0,956","-0,003","-0,005","0,967","0,004","-0,003","0,885","-0,007","-0,009","0,950","0,006","-0,008","1,055"
72,"-0,007","-0,004","1,009","-0,002","-0,026","1,001","0,008","0,000","0,961","0,002","-0,003","0,970","0,005","-0,007","0,891","-0,010","-0,014","0,953","0,008","-0,004","1,053"
73,"-0,006","-0,007","1,014","-0,008","-0,024","0,998","0,003","-0,007","0,962","0,000","-0,003","0,971","0,003","-0,004","0,897","-0,004","-0,012","0,956","0,002","-0,006","1,053"
74,"-0,004","-0,008","1,011","0,001","-0,029","1,004","0,004","-0,004","0,963","0,002","-0,004","0,970","0,005","-0,010","0,891","-0,007","-0,012","0,956","0,007","-0,016","1,056"
75,"0,004","-0,010","1,014","-0,001","-0,023","0,998","0,001","-0,001","0,962","0,000","-0,001","0,968","0,004","-0,006","0,891","-0,011","-0,010","0,958","0,002","-0,016","1,058"
76,"-0,001","-0,007","1,010","0,000","-0,026","1,005","0,000","-0,003","0,961","0,001","-0,009","0,973","-0,001","-0,007","0,892","-0,005","-0,009","0,956","-0,003","-0,013","1,055"
77,"-0,002","-0,006","1,011","0,003","-0,022","1,009","0,000","-0,004","0,959","0,001","-0,003","0,975","0,002","-0,009","0,892","0,002","-0,008","0,956","0,000","-0,009","1,058"
78,"0,000","-0,008","1,008","0,006","-0,025","1,008","0,003","-0,001","0,958","0,003","0,002","0,971","-0,004","-0,013","0,893","0,003","-0,016","0,953","0,002","-0,009","1,056"
79,"-0,006","-0,013","1,010","0,003","-0,020","1,013","0,002","-0,006","0,954","0,004","-0,004","0,968","-0,005","-0,009","0,884","0,001","-0,007","0,957","0,003","-0,008","1,050"
80,"-0,007","-0,006","1,005","-0,004","-0,020","1,010","-0,003","-0,005","0,958","0,000","0,000","0,973","-0,008","-0,006","0,886","-0,004","-0,014","0,951","0,002","-0,010","1,052"
81,"-0,007","-0,005","1,006","0,000","-0,015","1,005","0,005","0,002","0,961","0,005","-0,004","0,968","0,001","-0,005","0,887","-0,003","-0,015","0,953","0,002","-0,008","1,049"
82,"-0,011","-0,008","1,000","-0,001","-0,008","1,011","0,002","-0,009","0,957","0,002","-0,006","0,973","-0,001","-0,008","0,895","-0,006","-0,010","0,952","0,000","-0,013","1,052"
83,"-0,010","0,001","0,999","-0,007","-0,005","1,008","-0,001","-0,008","0,956","0,002","-0,009","0,969","-0,005","-0,008","0,886","-0,006","-0,012","0,950","0,002","-0,006","1,046"
84,"-0,008","0,000","0,999","-0,002","-0,011","1,011","0,000","-0,006","0,956","0,002","-0,002","0,967","-0,006","-0,003","0,892","-0,006","-0,014","0,954","0,001","-0,008","1,052"
85,"-0,014","-0,003","1,009","0,001","-0,006","1,011","-0,001","-0,007","0,960","0,004","0,000","0,971","-0,003","0,001","0,895","-0,004","-0,008","0,960","0,000","-0,001","1,056"
86,"-0,015","0,000","1,009","-0,002","-0,015","1,010","0,003","-0,010","0,960","0,001","0,007","0,974","-0,006","0,003","0,891","-0,012","-0,008","0,955","-0,001","-0,006","1,058"
87,"-0,007","0,004","1,010","-0,003","-0,010","1,009","-0,001","-0,001","0,957","0,003","0,005","0,972","-0,001","-0,001","0,893","-0,014","-0,007","0,955","0,001","0,000","1,052"
88,"-0,008","0,010","1,010","-0,005","-0,004","1,008","-0,001","0,002","0,962","-0,001","-0,003","0,967","-0,004","0,001","0,901","-0,021","-0,001","0,958","0,001","0,000","1,060"
89,"-0,006","0,004","1,008","-0,005","-0,010","1,012","-0,002","-0,002","0,957","0,002","0,002","0,974","-0,004","0,000","0,896","-0,018","-0,002","0,959","0,000","-0,005","1,058"
90,"-0,007","0,005","1,009","-0,006","-0,013","1,005","0,003","-0,003","0,956","0,001","-0,002","0,970","0,003","-0,005","0,895","-0,016","-0,004","0,954","-0,003","0,001","1,055"
91,"-0,004","0,000","1,007","-0,002","-0,009","1,010","-0,001","-0,001","0,960","0,000","0,000","0,973","0,000","-0,008","0,892","-0,010","-0,005","0,954","-0,002","-0,002","1,055"
92,"0,002","-0,001","1,004","-0,006","-0,014","1,003","-0,005","-0,006","0,958","0,002","-0,003","0,967","-0,003","-0,004","0,888","-0,012","-0,006","0,949","-0,001","-0,007","1,055"
93,"-0,004","-0,003","1,005","-0,007","-0,008","1,002","0,002","-0,009","0,956","-0,001","-0,001","0,966","-0,001","-0,004","0,889","-0,010","-0,008","0,955","0,004","-0,006","1,050"
94,"-0,001","-0,009","1,007","-0,005","-0,010","1,006","-0,001","-0,004","0,961","-0,002","-0,003","0,968","0,002","-0,003","0,887","-0,009","-0,009","0,945","0,002","-0,006","1,052"
95,"-0,006","-0,005","1,008","-0,005","-0,014","1,013","-0,003","-0,003","0,959","0,001","-0,008","0,965","0,002","-0,002","0,890","-0,010","0,000","0,953","0,001","-0,002","1,048"
96,"-0,004","-0,007","1,003","-0,004","-0,016","1,009","0,000","-0,004","0,961","-0,002","0,000","0,974","-0,003","0,002","0,888","-0,006","-0,007","0,947","0,002","-0,002","1,052"
97,"-0,006","-0,001","1,005","-0,005","-0,017","1,006","0,000","-0,007","0,956","0,004","-0,004","0,973","0,000","-0,003","0,888","-0,007","-0,004","0,948","-0,001","-0,006","1,051"
98,"-0,005","-0,011","1,008","-0,009","-0,014","1,014","-0,001","-0,004","0,957","0,002","-0,004","0,969","-0,002","-0,001","0,889","-0,001","-0,005","0,950","0,003","-0,006","1,052"
99,"-0,009","-0,002","1,008","-0,003","-0,015","1,014","0,009","-0,006","0,958","0,001","-0,006","0,975","-0,006","-0,001","0,892","0,001","-0,005","0,951","0,001","-0,001","1,051"
100,"-0,001","-0,004","1,013","-0,005","-0,010","1,008","-0,002","-0,006","0,957","-0,001","-0,005","0,967","-0,001","-0,004","0,891","-0,002","-0,009","0,952","0,001","-0,006","1,053"
101,"-0,001","-0,006","1,008","0,000","-0,008","1,014","0,001","-0,006","0,964","0,000","-0,005","0,973","-0,004","-0,004","0,894","-0,004","-0,009","0,958","0,002","-0,006","1,052"
102,"-0,007","-0,003","1,007","0,001","-0,010","1,009","0,001","-0,007","0,961","-0,004","-0,006","0,976","-0,004","-0,002","0,890","-0,005","-0,006","0,955","-0,002","-0,008","1,050"
103,"0,001","-0,005","1,006","-0,001","-0,012","1,005","0,000","-0,005","0,960","0,006","-0,003","0,972","0,000","-0,010","0,889","0,001","-0,014","0,948","0,001","-0,009","1,051"
104,"0,001","-0,005","1,005","-0,004","-0,011","1,009","-0,002","-0,003","0,963","-0,002","0,001","0,971","-0,002","-0,001","0,899","0,005","-0,012","0,951","0,002","-0,009","1,052"
105,"-0,002","-0,007","1,007","0,002","-0,014","1,012","0,001","-0,004","0,958","0,000","0,004","0,969","-0,002","-0,006","0,890","0,000","-0,011","0,949","0,002","-0,012","1,050"
106,"-0,005","0,000","1,003","0,002","-0,004","1,012","0,000","-0,007","0,955","-0,002","-0,006","0,977","0,004","-0,003","0,890","0,002","-0,006","0,950","0,002","-0,011","1,053"
107,"-0,006","-0,001","1,009","-0,001","-0,011","1,015","0,003","-0,007","0,961","-0,002","0,002","0,970","0,004","-0,001","0,890","-0,002","-0,003","0,952","0,006","-0,011","1,049"
108,"-0,005","-0,006","1,005","0,003","-0,005","1,014","0,001","-0,011","0,961","-0,001","-0,004","0,971","0,010","-0,001","0,890","-0,001","-0,006","0,948","0,004","-0,004","1,055"
109,"-0,013","-0,005","1,013","0,002","0,001","1,012","0,004","-0,005","0,959","0,002","-0,003","0,964","0,006","-0,002","0,891","-0,006","-0,005","0,956","0,004","-0,002","1,054"
110,"-0,009","-0,008","1,009","0,004","0,000","1,012","0,001","-0,006","0,958","0,006","-0,006","0,969","0,009","0,003","0,890","-0,006","-0,010","0,957","0,001","0,000","1,053"
111,"-0,004","-0,005","1,008","-0,003","-0,004","1,008","0,004","-0,009","0,960","0,006","-0,001","0,970","0,007","0,004","0,890","-0,007","-0,013","0,953","0,008","-0,002","1,055"
112,"0,000","-0,001","1,004","0,000","-0,002","1,015","0,000","-0,006","0,963","0,010","-0,002","0,974","0,004","0,007","0,894","-0,010","-0,007","0,951","0,005","-0,005","1,048"
113,"0,001","0,000","1,007","-0,004","-0,005","1,015","0,001","-0,002","0,958","0,002","-0,001","0,971","0,008","0,001","0,892","-0,007","-0,009","0,949","0,008","-0,004","1,049"
114,"0,000","0,001","1,005","0,000","-0,002","1,015","-0,004","-0,002","0,955","0,005","-0,008","0,966","0,008","0,004","0,891","-0,005","-0,007","0,951","0,009","-0,005","1,055"
115,"-0,001","0,004","1,008","-0,004","-0,003","1,010","-0,004","0,001","0,965","0,000","-0,005","0,974","0,012","0,001","0,895","-0,003","0,001","0,956","0,000","-0,004","1,055"
116,"0,000","0,006","1,009","-0,006","0,000","1,007","0,000","0,002","0,961","0,001","-0,005","0,969","0,012","0,007","0,900","-0,007","0,001","0,958","0,001","-0,004","1,052"
117,"0,003","-0,003","1,010","-0,004","-0,001","1,014","-0,001","-0,009","0,957","-0,001","0,000","0,974","0,015","0,002","0,889","-0,005","-0,003","0,953","0,002","0,000","1,051"
118,"-0,002","0,000","1,011","-0,002","-0,004","1,005","0,000","-0,004","0,959","0,005","-0,004","0,972","0,012","0,008","0,890","-0,006","-0,004","0,954","0,004","0,000","1,049"
119,"-0,001","-0,005","1,002","-0,008","-0,005","1,009","0,002","0,000","0,958","0,001","-0,006","0,966","0,011","0,009","0,890","-0,004","-0,004","0,954","0,005","-0,002","1,049"
120,"-0,002","-0,002","1,008","-0,006","-0,002","1,008","0,003","-0,006","0,960","0,006","-0,003","0,966","0,008","0,008","0,887","-0,001","-0,010","0,949","0,003","-0,005","1,056"
121,"-0,002","-0,002","1,006","-0,004","-0,004","1,011","0,000","-0,007","0,952","0,001","-0,006","0,966","0,008","0,006","0,892","-0,001","-0,012","0,944","0,005","-0,004","1,057"
122,"-0,002","-0,009","1,011","-0,003","-0,002","1,010","-0,003","-0,003","0,962","0,001","-0,005","0,973","0,009","-0,001","0,889","-0,005","-0,009","0,952","0,009","-0,006","1,058"
123,"-0,003","-0,003","1,003","-0,005","0,001","1,014","-0,007","-0,007","0,954","0,000","-0,008","0,971","0,010","-0,008","0,889","-0,004","-0,008","0,950","0,005","-0,002","1,056"
124,"-0,002","-0,003","1,007","-0,002","0,001","1,009","0,000","-0,003","0,964","0,001","-0,001","0,972","0,007","-0,005","0,892","-0,001","-0,005","0,960","0,001","-0,006","1,052"
125,"0,000","-0,005","1,007","-0,002","-0,005","1,007","0,002","-0,004","0,953","-0,001","-0,004","0,967","0,006","-0,007","0,890","0,000","-0,006","0,953","0,005","-0,004","1,048"
126,"-0,001","-0,008","1,008","-0,004","-0,007","1,012","0,003","-0,004","0,957","0,002","-0,003","0,967","0,008","-0,008","0,888","0,000","-0,008","0,950","-0,006","-0,003","1,049"
127,"-0,003","-0,006","1,003","-0,005","-0,006","1,008","0,003","-0,001","0,964","0,002","-0,004","0,966","0,005","-0,009","0,889","0,001","-0,008","0,953","0,000","-0,004","1,044"
128,"-0,004","0,002","1,004","-0,001","0,002","1,009","0,008","-0,003","0,958","0,002","-0,008","0,967","0,005","-0,008","0,886","-0,001","-0,010","0,954","-0,004","0,000","1,048"
129,"0,000","0,000","1,006","-0,003","0,004","1,008","-0,003","-0,007","0,961","0,004","-0,001","0,972","0,001","-0,002","0,888","0,001","-0,007","0,954","-0,003","-0,008","1,051"
130,"-0,003","-0,002","1,006","0,001","-0,006","1,007","-0,005","0,004","0,969","0,005","0,000","0,972","-0,003","-0,003","0,889","0,004","-0,009","0,951","0,002","-0,007","1,052"
131,"-0,006","0,000","1,006","-0,005","-0,006","1,013","-0,003","-0,001","0,960","0,005","0,000","0,969","-0,003","-0,001","0,893","-0,007","-0,008","0,952","0,001","-0,007","1,056"
132,"-0,006","-0,006","1,010","-0,004","-0,007","1,004","-0,002","0,001","0,953","0,004","-0,002","0,968","-0,008","0,001","0,894","-0,001","-0,003","0,948","-0,001","-0,001","1,059"
133,"-0,005","-0,001","1,010","-0,004","-0,006","1,013","0,002","0,000","0,962","-0,001","0,004","0,973","-0,004","0,001","0,893","-0,001","-0,013","0,952","-0,002","0,001","1,062"
134,"-0,006","0,000","1,007","-0,007","-0,004","1,011","-0,002","-0,009","0,964","0,000","0,002","0,971","-0,002","-0,003","0,892","-0,004","-0,008","0,949","-0,004","-0,004","1,058"
135,"0,000","-0,002","1,007","-0,007","-0,001","1,009","0,001","-0,006","0,960","-0,003","0,000","0,974","-0,001","-0,001","0,893","-0,003","-0,007","0,951","-0,001","-0,010","1,056"
136,"-0,004","-0,009","1,005","-0,005","-0,002","1,009","0,001","-0,004","0,954","-0,005","-0,005","0,970","-0,001","-0,006","0,890","-0,009","-0,009","0,948","-0,005","-0,006","1,053"
137,"-0,005","-0,004","1,001","-0,004","-0,001","1,005","0,003","-0,007","0,958","-0,003","-0,001","0,969","0,002","-0,006","0,890","-0,007","-0,005","0,951","-0,003","-0,007","1,055"
