Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
23,"0,177","0,067","-0,328","-0,722","-0,251","0,451","-0,283","0,343","0,127","-0,233","-0,865","0,328","0,311","-0,226","0,497","0,233","0,480","-0,412","-0,098","-0,130","1,003"
24,"0,163","0,091","-0,071","-0,603","-0,283","0,366","-0,198","0,054","0,050","-0,288","-0,949","0,398","0,159","-0,277","0,635","0,311","0,395","-0,316","0,160","-0,264","0,892"
25,"0,048","-0,021","-0,009","-0,418","-0,416","0,370","-0,233","0,182","0,016","-0,296","-0,715","0,245","0,219","-0,519","0,881","0,352","0,082","-0,122","0,087","-0,478","0,374"
26,"0,029","-0,119","-0,102","-0,049","-0,375","0,432","-0,263","0,002","0,030","-0,440","-0,595","0,169","0,181","-0,742","0,973","0,150","-0,168","0,130","0,074","-0,580","0,569"
27,"-0,188","-0,368","-0,234","0,079","-0,474","0,518","0,183","0,028","-0,006","-0,278","-0,439","0,058","0,301","-0,754","0,992","0,160","-0,384","0,087","0,397","-0,794","0,440"
28,"-0,139","-0,402","0,032","-0,043","-0,476","0,523","0,184","-0,152","0,088","-0,225","-0,450","0,086","0,238","-0,592","0,714","0,041","-0,289","0,188","0,613","-0,858","0,077"
29,"0,066","-0,495","0,485","0,462","-0,317","0,953","0,110","-0,247","0,025","-0,293","-0,523","0,051","0,380","-0,413","0,720","-0,435","-0,276","0,350","0,717","-0,873","0,305"
30,"0,266","-0,401","0,545","0,145","-0,517","0,628","0,379","-0,472","0,107","-0,168","-0,303","0,309","0,163","-0,617","0,783","-0,297","-0,356","0,440","1,015","-0,888","0,413"
31,"0,077","-0,474","0,542","-0,281","-0,355","0,715","0,346","-0,524","0,167","-0,372","-0,522","0,204","0,375","-0,992","0,770","-0,092","-0,671","0,424","0,918","-0,577","0,722"
32,"-0,233","-0,795","0,584","-0,226","-0,366","0,576","0,390","-0,609","0,243","-0,443","-0,722","0,120","0,170","-0,825","0,607","0,045","-0,752","0,514","0,169","-0,429","0,845"
33,"-0,117","-0,446","0,832","-0,040","-0,442","0,602","0,052","-0,487","0,281","-0,218","-0,780","0,335","0,081","-0,566","0,551","0,193","-0,865","0,683","0,124","-0,572","0,710"
34,"-0,405","-0,406","0,610","-0,156","-0,545","0,699","0,523","-0,452","0,144","-0,512","-0,859","0,329","0,283","-0,813","0,682","-0,055","-0,825","0,684","-0,186","-0,606","0,767"
35,"-0,457","-0,564","0,348","-0,278","-0,547","0,704","0,276","-0,449","0,193","-0,415","-0,649","0,232","0,415","-0,690","0,711","-0,330","-0,664","0,505","-0,264","-0,573","0,951"
36,"-0,462","-0,686","-0,002","-0,339","-0,548","0,707","0,119","-0,614","0,395","-0,543","-0,413","0,309","0,541","-0,542","0,795","-0,172","-0,507","0,361","-0,357","-0,617","0,616"
37,"-0,462","-0,686","-0,002","-0,333","-0,593","0,821","0,027","-0,974","0,341","-0,414","-0,617","0,378","0,493","-0,401","0,795","-0,063","-0,569","0,180","-0,413","-0,648","0,558"
38,"-0,287","-0,575","-0,076","-0,333","-0,650","0,798","-0,012","-0,719","0,354","-0,468","-0,637","0,204","0,468","-0,488","0,897","0,062","-0,537","0,224","-0,148","-0,594","1,044"
39,"-0,335","-0,303","-0,032","-0,089","-0,702","0,765","0,086","-0,435","0,221","-0,391","-0,798","0,391","0,408","-0,718","1,123","0,052","-0,504","0,145","0,287","-0,693","1,002"
40,"-0,269","-0,169","-0,026","0,154","-0,641","0,776","0,107","-0,298","0,166","-0,485","-0,817","0,294","0,358","-1,077","1,206","0,050","-0,607","0,056","-0,056","-0,768","0,729"
41,"-0,204","-0,286","0,003","0,218","-0,719","0,808","0,045","-0,300","0,005","-0,588","-0,666","0,288","0,465","-0,988","0,979","-0,007","-0,588","0,118","-0,095","-0,833","0,482"
42,"-0,029","-0,175","-0,071","0,209","-0,709","0,615","-0,084","-0,106","0,100","-0,458","-0,807","0,113","0,534","-0,755","1,087","-0,173","-0,307","-0,120","0,173","-1,079","0,295"
43,"-0,072","-0,018","0,013","0,377","-0,594","0,324","0,088","-0,205","-0,013","-0,495","-0,679","0,239","0,663","-0,711","1,083","-0,065","-0,186","-0,178","0,042","-0,971","0,362"
44,"-0,033","0,177","0,199","0,502","-0,558","0,397","0,037","-0,044","0,098","-0,665","-0,505","0,100","0,594","-0,761","1,096","-0,088","-0,224","-0,426","0,399","-1,091","0,534"
45,"-0,046","0,215","0,123","0,809","-0,631","0,418","0,053","-0,077","-0,046","-0,867","-0,661","0,288","0,553","-0,880","1,277","0,044","-0,248","-0,359","-0,253","-0,632","0,845"
46,"0,311","0,251","0,370","0,633","-0,679","0,539","0,083","0,103","-0,060","-0,529","-1,040","0,419","0,531","-0,834","1,054","0,227","-0,315","-0,411","-0,071","-0,626","0,860"
47,"0,181","0,484","0,312","0,700","-0,609","0,695","0,104","0,240","-0,115","-0,204","-1,407","0,445","0,320","-1,063","1,062","-0,013","-0,229","-0,297","0,322","-0,655","0,565"
48,"0,227","0,282","-0,085","0,346","-0,818","0,893","-0,140","0,294","-0,206","-0,153","-0,866","0,175","0,428","-0,974","0,835","0,215","-0,203","-0,457","0,478","-0,613","0,138"
49,"0,135","0,223","-0,244","0,717","-0,686","1,057","-0,264","0,181","-0,064","-0,528","-0,295","-0,073","0,425","-0,818","0,567","0,065","-0,010","-0,592","0,477","-0,831","-0,511"
50,"0,118","0,305","-0,007","0,897","-0,717","0,970","-0,233","0,182","0,016","-0,248","-0,269","0,073","0,201","-0,342","0,334","-0,011","0,177","-0,599","0,456","-0,714","-0,298"
51,"0,083","0,303","-0,196","0,833","-0,582","0,960","-0,164","0,106","-0,010","-0,005","-0,147","0,198","0,120","-0,291","0,102","0,131","-0,062","-0,576","0,190","-0,307","-0,199"
52,"0,284","0,101","-0,427","0,757","-0,642","0,613","-0,255","0,224","-0,022","0,039","-0,572","-0,068","0,036","-0,319","-0,163","0,069","-0,169","-0,659","0,218","-0,347","-0,523"
53,"0,186","-0,080","-0,935","1,007","-0,569","0,760","-0,224","0,225","0,059","0,097","-0,330","0,058","0,026","-0,375","-0,140","-0,073","-0,416","-0,413","0,333","-0,421","-0,401"
54,"0,146","-0,288","-0,788","0,885","-0,685","0,721","-0,293","0,300","0,085","0,177","-0,331","-0,095","0,184","-0,164","-0,213","-0,006","-0,468","-0,396","0,137","-0,014","0,333"
55,"0,265","0,004","-0,520","1,123","-0,693","0,574","-0,218","0,327","-0,222","-0,044","-0,082","0,031","0,357","-0,158","-0,128","0,054","-0,463","-0,402","0,500","0,404","0,977"
56,"0,229","-0,012","-0,376","1,059","-0,671","0,520","-0,269","0,488","-0,111","-0,218","-0,100","0,087","0,436","-0,237","-0,285","-0,017","-0,252","-0,353","-0,080","0,293","0,632"
57,"0,148","0,186","-0,167","1,056","-0,592","0,486","-0,287","0,403","-0,196","0,102","-0,075","0,156","0,503","-0,267","-0,331","-0,134","-0,420","-0,407","0,064","0,286","0,370"
58,"0,026","0,246","-0,165","0,937","-0,503","0,592","-0,076","0,116","0,049","0,006","-0,221","0,010","0,380","-0,335","-0,383","-0,082","-0,280","-0,403","0,179","0,101","-0,215"
59,"0,050","0,242","-0,366","0,821","-0,493","0,734","-0,388","0,068","0,078","-0,168","0,409","-0,329","0,206","-0,157","-0,347","-0,111","-0,079","-0,551","0,138","-0,125","-0,374"
60,"-0,043","0,170","-0,191","0,691","-0,372","0,591","-0,209","-0,040","0,148","0,083","0,297","-0,052","0,175","-0,167","-0,547","-0,129","0,089","-0,620","-0,110","-0,103","-0,341"
61,"-0,158","0,058","-0,129","0,618","-0,397","0,323","-0,209","-0,040","0,148","-0,026","0,194","-0,156","-0,212","-0,298","-0,536","-0,029","-0,140","-0,399","-0,060","-0,042","-0,230"
62,"-0,020","-0,084","-0,368","0,560","-0,421","0,382","-0,284","-0,135","0,085","-0,203","0,633","-0,301","0,241","-0,434","-0,357","-0,086","-0,121","-0,336","0,149","-0,183","-0,481"
63,"0,064","-0,103","-0,246","0,545","-0,139","0,166","-0,237","-0,169","0,021","-0,422","0,361","-0,266","0,288","-0,392","-0,236","-0,084","-0,200","-0,369","0,033","-0,216","-0,544"
64,"0,062","-0,046","-0,266","0,780","-0,181","-0,060","-0,031","-0,216","-0,152","-0,247","0,411","-0,176","0,216","-0,101","-0,370","0,052","-0,384","-0,369","-0,106","-0,186","-0,365"
65,"0,029","-0,106","-0,435","1,075","-0,109","-0,244","-0,030","-0,395","-0,058","0,015","0,225","-0,087","0,005","-0,330","-0,363","0,012","-0,636","-0,327","-0,055","-0,125","-0,254"
66,"0,063","-0,032","-0,600","0,890","0,194","-0,181","-0,065","-0,268","-0,092","-0,327","-0,235","-0,164","0,155","-0,331","-0,144","0,075","-0,711","-0,366","-0,391","0,041","0,040"
67,"-0,294","-0,082","-0,513","0,530","0,086","-0,073","-0,060","-0,097","-0,003","-0,252","0,188","-0,128","0,136","-0,259","0,023","0,098","-0,674","-0,119","-0,371","-0,183","-0,114"
68,"-0,459","-0,172","-0,383","0,162","0,102","-0,113","-0,037","-0,139","0,035","-0,160","0,111","0,066","0,308","-0,070","0,229","0,031","-0,622","-0,136","-0,071","-0,387","0,029"
69,"-0,354","-0,164","0,185","-0,201","0,186","0,005","-0,075","-0,063","0,142","-0,345","-0,480","0,170","0,472","-0,119","0,336","0,154","-0,328","0,064","-0,572","-0,150","0,827"
70,"-0,245","-0,187","0,107","-0,262","0,015","-0,059","-0,126","-0,380","0,211","-0,180","-0,197","0,107","0,239","-0,355","0,478","-0,080","-0,298","0,201","-0,059","-0,228","0,571"
71,"-0,051","-0,228","0,150","0,475","0,040","0,043","-0,103","-0,601","0,342","-0,002","-0,636","0,252","-0,114","-0,579","0,600","0,093","0,033","0,315","0,119","-0,086","0,581"
72,"0,136","-0,168","0,487","0,737","-0,259","0,305","0,178","-0,732","0,326","0,291","-0,620","-0,033","-0,057","-0,665","0,577","0,012","0,277","0,285","0,272","-0,259","0,272"
73,"0,123","-0,131","0,411","0,682","-0,305","0,421","0,214","-0,860","0,360","-0,021","-0,263","0,044","-0,184","-0,629","0,614","-0,084","0,044","0,389","0,705","-0,682","-0,360"
74,"0,076","-0,167","0,498","0,310","-0,097","0,392","0,178","-0,732","0,326","-0,265","-0,481","0,017","0,111","-0,372","0,871","-0,416","-0,079","0,664","0,705","-0,682","-0,360"
75,"-0,021","-0,111","0,300","-0,067","-0,184","0,115","0,056","-0,615","0,234","-0,258","-0,131","0,017","0,041","-0,001","0,769","-0,235","-0,066","0,645","0,299","-0,405","0,006"
76,"0,039","-0,112","0,289","-0,195","-0,085","0,029","0,166","-0,237","0,003","-0,195","-0,281","0,100","0,044","0,078","0,802","-0,067","-0,045","0,492","0,483","-0,293","-0,038"
77,"-0,051","-0,215","-0,184","-0,131","-0,050","0,105","0,122","-0,153","-0,073","-0,305","-0,481","0,093","-0,133","0,177","0,805","0,045","0,100","0,489","0,455","-0,253","0,287"
78,"-0,135","-0,197","-0,306","0,113","-0,102","0,072","0,100","-0,042","0,259","-0,173","-0,558","0,211","-0,205","0,283","0,550","-0,136","0,087","0,508","0,234","-0,160","0,703"
79,"-0,024","0,031","-0,408","0,049","-0,024","0,040","-0,131","-0,072","0,164","-0,213","-0,557","0,287","-0,287","0,282","0,675","-0,147","0,120","0,429","-0,042","-0,045","1,031"
80,"0,020","0,124","-0,515","-0,140","0,074","-0,042","-0,331","-0,102","0,149","-0,195","-0,281","0,100","-0,013","0,401","0,589","0,054","0,450","0,210","0,206","-0,120","1,028"
81,"0,054","0,435","-0,370","-0,152","-0,007","-0,336","-0,400","-0,027","0,176","-0,289","0,315","-0,002","0,334","0,228","0,637","0,352","0,630","0,245","0,324","0,020","1,032"
82,"0,186","0,689","-0,025","-0,276","0,013","-0,387","-0,634","0,071","0,128","-0,637","0,248","-0,037","0,322","0,093","0,628","0,544","0,730","-0,209","0,230","-0,024","0,697"
83,"0,198","0,947","0,342","-0,149","-0,030","-0,279","-0,535","0,176","0,088","-0,326","-0,204","-0,018","0,334","0,228","0,637","0,331","0,816","-0,427","-0,042","0,305","0,908"
84,"0,131","0,813","0,336","-0,091","0,107","-0,294","-0,660","0,242","0,136","0,047","-0,191","0,079","0,042","0,051","0,412","0,114","1,060","-0,580","-0,300","0,275","0,340"
85,"0,233","0,963","0,197","0,031","0,053","-0,322","-0,492","0,270","0,070","0,060","-0,169","-0,206","-0,166","0,323","0,337","0,112","1,140","-0,547","-0,247","0,035","-0,221"
86,"0,342","0,940","0,119","0,144","0,179","-0,475","-0,669","0,199","0,094","0,142","0,604","-0,169","-0,159","0,535","0,046","-0,009","1,132","-0,534","0,087","0,165","-0,609"
87,"0,258","0,958","-0,003","0,385","0,205","-0,543","-0,681","0,104","0,192","0,240","0,815","-0,266","-0,250","0,530","-0,164","0,210","1,293","-0,684","0,376","0,151","-1,132"
88,"0,408","0,836","-0,186","0,260","0,339","-0,550","-0,504","0,176","0,168","0,166","1,135","-0,258","-0,069","0,565","-0,491","0,334","1,222","-0,730","0,365","0,210","-1,026"
89,"0,328","0,740","-0,268","0,199","0,394","-0,525","-0,602","0,302","-0,026","0,206","1,134","-0,335","0,180","0,832","-0,712","0,229","0,942","-0,738","-0,028","0,588","-0,854"
90,"0,293","0,724","-0,124","0,199","0,281","-0,569","-0,478","0,416","-0,168","0,562","0,936","-0,294","-0,226","1,063","-1,127","0,021","0,748","-0,509","-0,109","0,593","-1,354"
91,"0,249","0,644","-0,350","0,074","0,358","-0,598","-0,296","0,360","-0,238","0,839","0,834","-0,198","-0,456","1,379","-1,425","-0,096","0,580","-0,562","-0,427","0,778","-1,278"
92,"0,295","0,442","-0,748","0,315","0,328","-0,688","-0,131","0,337","-0,163","0,841","0,930","-0,295","-0,667","1,571","-1,532","-0,030","0,711","-0,423","-0,217","0,908","-0,910"
93,"0,316","0,245","-0,945","0,187","0,484","-0,751","-0,340","0,265","-0,220","0,827","1,557","-0,404","-0,415","1,262","-1,369","-0,027","0,632","-0,456","0,006","1,087","-0,706"
94,"0,289","0,307","-0,764","0,056","0,548","-0,916","-0,386","0,298","-0,156","0,469","1,628","-0,494","-0,143","0,881","-1,372","0,221","0,592","-0,458","-0,109","1,271","-0,120"
95,"0,307","0,168","-0,981","-0,193","0,532","-1,040","-0,089","0,133","-0,317","0,642","1,646","-0,550","0,024","1,147","-1,468","0,131","0,486","-0,208","0,391","1,091","-0,181"
96,"0,269","0,209","-0,857","-0,129","0,624","-0,942","-0,234","0,361","-0,077","0,657","1,051","-0,294","-0,188","1,102","-1,340","0,039","0,094","-0,170","0,105","1,265","0,254"
97,"0,282","0,159","-0,447","0,001","0,616","-0,755","-0,284","0,274","-0,242","0,351","1,079","-0,502","-0,248","0,872","-1,113","0,079","0,163","-0,335","-0,142","0,990","0,381"
98,"0,241","0,258","-0,343","0,193","0,439","-0,638","-0,196","0,285","-0,184","0,531","0,702","-0,065","-0,273","0,785","-1,012","0,202","0,275","-0,258","-0,359","0,836","0,095"
99,"0,254","0,221","-0,266","0,260","0,396","-0,527","-0,018","0,177","-0,114","0,483","0,321","-0,136","-0,321","0,690","-0,776","0,058","0,411","-0,371","-0,326","0,714","-0,254"
100,"0,398","0,201","-0,155","0,193","0,382","-0,660","-0,082","-0,054","-0,041","0,405","0,418","-0,080","-0,227","0,354","-0,419","-0,121","0,319","-0,385","-0,353","0,293","-0,514"
101,"0,328","0,182","-0,201","-0,051","0,491","-0,605","-0,259","-0,126","-0,017","0,214","0,189","-0,080","-0,142","0,199","-0,275","0,140","0,167","-0,341","-0,251","0,007","-0,905"
102,"0,200","0,344","0,095","0,010","0,436","-0,630","0,021","-0,078","-0,127","0,054","0,192","-0,309","0,110","0,074","0,010","0,135","0,327","-0,275","-0,428","-0,082","-0,944"
103,"0,207","0,172","0,155","0,144","0,292","-0,431","0,165","-0,058","-0,090","0,149","0,243","-0,066","-0,051","-0,033","0,171","0,039","0,276","-0,048","0,202","-0,423","-1,042"
104,"0,079","0,097","0,141","0,147","0,213","-0,396","-0,013","-0,130","-0,067","0,093","0,128","-0,142","-0,162","0,035","0,128","0,108","0,145","-0,064","0,366","-0,543","-0,750"
105,"0,007","0,065","0,429","0,153","0,168","-0,283","-0,103","-0,191","0,015","-0,097","-0,071","0,003","-0,011","0,033","0,347","0,133","0,103","0,150","0,061","-0,442","-0,067"
106,"0,005","-0,185","0,453","0,153","0,225","-0,261","-0,002","-0,266","0,069","-0,542","-0,348","0,066","0,109","-0,215","0,603","0,093","0,033","0,315","0,171","0,081","0,634"
107,"-0,128","-0,145","0,398","-0,027","0,256","-0,173","0,201","-0,365","0,037","-0,222","-0,323","0,135","0,030","-0,320","0,639","0,008","-0,232","0,498","0,137","-0,014","0,333"
108,"-0,067","-0,454","0,431","-0,082","0,154","-0,080","0,172","-0,724","0,144","0,034","-0,828","0,370","-0,264","-0,130","0,656","0,008","-0,232","0,498","-0,238","-0,020","0,439"
109,"-0,320","-0,411","0,399","-0,204","0,152","-0,074","0,293","-0,662","0,142","0,091","-0,648","0,203","-0,409","0,031","0,502","0,310","-0,029","0,590","-0,143","0,130","0,715"
110,"-0,348","-0,587","0,269","-0,021","0,042","-0,127","0,259","-0,714","0,202","-0,052","0,183","0,025","-0,093","0,032","0,472","0,020","-0,162","0,667","-0,224","-0,215","0,338"
111,"-0,339","-0,509","0,306","0,350","0,004","-0,030","0,247","-0,808","0,300","-0,151","-0,123","0,219","0,040","-0,029","0,380","-0,093","-0,123","0,791","-0,598","-0,061","0,356"
112,"-0,323","-0,591","0,068","0,414","-0,018","0,024","0,284","-0,705","0,100","-0,140","-0,197","0,031","0,169","0,015","0,376","-0,157","-0,334","0,619","-0,560","-0,048","0,632"
113,"-0,374","-0,512","0,116","0,472","0,119","0,009","0,315","-0,704","0,180","-0,207","-0,239","0,142","-0,086","-0,176","0,295","-0,086","-0,545","0,569","-0,327","-0,146","0,080"
114,"-0,233","-0,474","0,207","0,536","0,041","0,040","0,370","-0,515","0,065","0,212","-0,587","0,266","-0,262","-0,261","0,178","-0,032","-0,484","0,540","-0,139","-0,117","0,013"
115,"-0,295","-0,416","0,198","0,235","0,070","0,133","0,392","-0,557","0,103","0,413","-0,527","0,175","-0,583","-0,186","-0,093","0,012","-0,391","0,432","0,065","-0,175","-0,214"
116,"-0,231","-0,224","0,183","0,165","0,250","0,011","0,271","-0,620","0,104","0,263","-0,046","-0,004","-0,400","-0,124","-0,031","-0,130","-0,334","0,286","0,214","-0,264","-0,500"
117,"-0,214","-0,069","0,256","0,162","0,215","-0,068","0,207","-0,373","0,220","-0,065","0,194","-0,080","-0,060","-0,036","-0,163","-0,147","-0,246","0,184","0,135","-0,338","-0,257"
118,"-0,084","-0,289","-0,019","0,281","0,126","-0,175","0,176","-0,374","0,139","-0,043","0,629","-0,072","0,019","0,069","-0,200","-0,032","-0,181","0,149","0,174","-0,273","-0,010"
119,"0,042","-0,156","-0,025","0,336","0,228","-0,269","-0,139","-0,295","0,215","-0,160","0,111","0,066","0,047","0,000","-0,033","0,081","-0,220","0,024","0,247","-0,058","0,508"
120,"0,399","-0,120","0,222","0,275","0,227","-0,266","-0,159","-0,201","0,037","-0,182","-0,324","0,058","-0,070","-0,144","0,217","0,091","-0,252","0,103","-0,084","0,025","0,779"
121,"0,441","0,031","0,095","0,150","0,361","-0,273","0,024","0,042","0,103","0,064","-0,659","0,384","-0,111","-0,263","0,397","-0,107","-0,176","0,020","-0,537","0,105","1,039"
122,"0,191","0,029","-0,251","0,086","0,269","-0,371","-0,207","0,011","0,008","-0,065","-0,421","-0,074","-0,026","-0,418","0,541","-0,132","-0,134","-0,195","-0,247","-0,204","0,610"
123,"0,164","0,104","-0,405","0,022","0,290","-0,425","-0,353","-0,060","0,111","-0,082","0,014","0,010","0,150","-0,333","0,658","0,050","-0,122","-0,214","0,048","-0,544","0,127"
124,"0,168","0,297","-0,408","0,153","0,282","-0,238","-0,229","0,054","-0,030","-0,122","0,015","0,087","0,238","-0,172","0,599","0,156","-0,104","-0,361","0,458","-0,443","0,322"
125,"0,187","0,157","-0,625","0,162","0,102","-0,113","-0,400","-0,027","0,176","-0,234","-0,281","0,177","0,231","-0,148","0,655","0,321","0,180","-0,360","0,257","-0,520","0,554"
126,"0,217","0,275","-0,476","0,095","0,259","-0,179","-0,520","0,142","-0,057","0,056","-0,425","0,232","0,398","-0,118","0,795","0,290","0,461","-0,475","0,378","-0,570","0,594"
127,"0,234","0,431","-0,403","0,104","0,135","-0,031","-0,431","0,383","-0,232","-0,366","-0,883","0,308","0,402","-0,222","0,707","0,231","0,377","-0,501","0,070","-0,443","0,563"
128,"0,294","0,429","-0,414","0,226","0,194","-0,014","-0,231","0,412","-0,217","-0,169","-0,335","0,163","0,188","-0,530","0,681","0,350","0,282","-0,603","0,227","-0,402","0,137"
129,"0,206","0,255","-0,532","0,289","0,116","0,017","-0,321","0,351","-0,136","-0,339","-0,841","0,273","0,005","-0,591","0,620","0,338","0,394","-0,649","-0,540","-0,272","0,478"
130,"-0,031","0,203","-0,468","0,162","0,102","-0,113","-0,791","0,136","0,095","-0,178","-0,101","0,010","-0,025","-0,602","0,420","0,150","0,438","-0,654","-0,236","-0,427","-0,175"
131,"0,031","0,369","0,185","-0,079","0,132","-0,023","-0,534","-0,004","0,182","-0,176","-0,005","-0,087","0,079","-0,409","0,282","0,152","0,541","-0,564","-0,129","-0,393","-0,743"
132,"0,135","0,448","0,400","0,223","0,103","-0,116","-0,359","-0,051","-0,071","-0,241","0,049","-0,073","-0,006","-0,254","0,138","0,300","0,245","-0,518","0,225","-0,270","-0,635"
133,"0,216","0,473","0,836","0,226","0,080","-0,059","-0,138","-0,064","-0,019","0,068","0,213","-0,059","-0,167","0,112","-0,173","-0,209","0,133","-0,168","0,165","-0,271","-0,640"
134,"0,075","0,141","0,455","0,174","-0,101","0,069","-0,172","-0,116","0,041","0,122","0,233","0,115","-0,142","0,199","-0,275","-0,167","-0,180","0,026","0,624","-0,110","-0,334"
