Index,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z
10,"0,003","0,000","1,000","0,003","-0,002","1,003","-0,002","-0,002","0,951","-0,003","0,001","0,960","0,004","0,002","1,056","0,009","0,004","1,025","-0,003","-0,012","1,031"
11,"0,005","-0,002","1,000","0,003","0,003","1,003","0,000","0,002","0,950","0,003","0,002","0,958","0,006","0,003","1,057","0,000","0,004","1,027","0,005","-0,009","1,036"
12,"0,002","0,004","1,001","0,003","0,005","1,001","0,000","-0,002","0,946","0,001","-0,003","0,955","0,004","0,000","1,054","-0,002","0,003","1,025","0,003","0,001","1,033"
13,"0,005","-0,004","0,999","0,001","-0,003","1,003","-0,002","0,001","0,948","-0,001","0,001","0,960","0,006","-0,004","1,056","-0,002","-0,001","1,028","0,002","0,001","1,030"
14,"0,002","0,001","1,005","0,006","0,001","1,007","0,000","-0,001","0,946","0,002","0,001","0,959","0,004","0,002","1,054","0,001","0,005","1,025","0,005","-0,002","1,032"
15,"0,006","-0,004","1,002","0,003","0,004","1,007","0,001","-0,003","0,948","0,005","-0,002","0,956","0,003","-0,004","1,055","-0,001","-0,001","1,025","0,002","0,000","1,034"
16,"0,005","-0,005","0,999","-0,001","0,002","1,009","0,004","-0,002","0,950","-0,002","0,004","0,967","0,001","0,005","1,054","0,007","0,000","1,020","0,004","-0,004","1,032"
17,"0,005","-0,001","1,003","0,003","0,003","1,008","-0,001","-0,002","0,951","0,000","0,001","0,965","0,004","0,002","1,058","0,009","0,006","1,021","0,002","-0,001","1,032"
18,"0,003","-0,001","1,002","0,005","0,004","1,009","0,000","0,000","0,946","-0,004","0,003","0,962","0,005","0,009","1,053","0,006","0,000","1,021","0,005","-0,004","1,036"
19,"0,004","-0,007","1,005","0,001","0,001","1,009","-0,002","0,000","0,951","-0,001","0,000","0,957","-0,003","0,000","1,054","0,006","0,001","1,023","0,005","-0,008","1,032"
20,"0,011","0,003","1,000","0,002","-0,001","1,003","-0,004","-0,003","0,944","-0,002","0,001","0,963","0,001","0,007","1,058","0,003","0,001","1,025","0,002","-0,001","1,029"
21,"0,004","0,001","1,002","0,000","-0,003","1,003","-0,002","0,003","0,949","-0,001","0,000","0,956","0,000","0,004","1,059","0,007","0,001","1,025","0,003","-0,004","1,031"
22,"0,002","0,003","1,006","0,001","0,001","1,003","-0,002","-0,004","0,947","-0,003","0,002","0,956","0,000","-0,004","1,055","0,000","0,001","1,028","0,005","0,001","1,031"
23,"0,001","-0,003","1,007","0,001","-0,003","1,000","0,002","0,001","0,944","-0,001","-0,003","0,958","0,000","0,001","1,060","0,000","-0,001","1,027","-0,001","0,002","1,025"
24,"0,004","0,002","1,002","-0,004","-0,002","1,000","-0,004","-0,002","0,946","0,001","0,008","0,961","0,005","0,006","1,061","0,005","0,008","1,018","0,003","-0,001","1,032"
25,"0,006","0,004","1,002","-0,007","-0,001","1,002","0,003","0,000","0,950","0,002","-0,001","0,960","0,005","0,008","1,054","0,003","0,002","1,029","0,006","0,002","1,032"
26,"0,000","0,004","1,002","-0,002","-0,007","1,004","0,000","0,001","0,946","-0,001","0,001","0,961","0,000","0,009","1,056","0,003","0,004","1,022","0,004","-0,006","1,032"
27,"0,001","0,004","1,004","-0,001","0,000","1,004","0,000","0,000","0,948","0,001","-0,001","0,961","-0,001","-0,001","1,055","0,002","0,004","1,023","0,005","-0,001","1,031"
28,"0,003","0,001","1,007","0,002","0,002","1,004","-0,006","-0,001","0,945","0,003","0,004","0,957","0,000","0,002","1,053","-0,002","0,005","1,021","-0,001","-0,007","1,038"
29,"-0,002","0,001","1,003","0,001","-0,002","1,008","-0,002","0,002","0,951","0,003","0,002","0,960","0,002","-0,001","1,058","0,000","-0,001","1,023","0,005","0,004","1,030"
30,"0,007","-0,001","1,002","0,004","0,001","1,008","-0,002","0,000","0,951","-0,002","0,003","0,962","-0,005","0,001","1,062","0,000","-0,002","1,024","0,000","-0,006","1,031"
31,"0,005","-0,002","0,998","0,001","-0,002","1,006","0,000","-0,001","0,949","0,004","0,001","0,957","-0,003","-0,002","1,056","0,003","-0,004","1,024","0,003","0,000","1,028"
32,"-0,001","0,001","1,005","0,005","-0,003","1,004","0,003","-0,006","0,944","-0,003","0,006","0,968","0,000","0,003","1,052","0,005","0,004","1,023","0,001","-0,009","1,033"
33,"0,001","-0,004","1,001","0,001","0,005","1,012","0,000","0,002","0,951","-0,003","0,002","0,962","0,004","-0,002","1,056","0,011","-0,002","1,023","-0,005","-0,004","1,033"
34,"0,002","0,001","1,003","0,001","0,002","1,005","-0,004","-0,004","0,944","0,001","0,002","0,956","0,003","-0,005","1,059","0,004","-0,003","1,029","-0,002","-0,004","1,035"
35,"0,002","0,002","0,998","-0,001","0,000","1,010","0,004","0,001","0,951","-0,004","0,000","0,957","0,001","0,001","1,057","0,002","0,000","1,020","-0,003","-0,002","1,031"
36,"0,001","0,004","1,001","-0,002","0,007","1,002","-0,002","0,001","0,950","-0,003","0,000","0,960","-0,002","0,002","1,055","0,000","0,001","1,023","0,004","-0,001","1,034"
37,"0,001","-0,004","1,003","-0,002","-0,005","1,002","0,003","-0,002","0,951","-0,002","0,001","0,961","-0,002","-0,002","1,058","-0,003","-0,003","1,027","0,000","0,000","1,033"
38,"0,000","0,001","1,005","-0,004","-0,005","1,000","-0,003","-0,004","0,947","0,001","-0,003","0,959","0,002","0,000","1,060","0,002","0,001","1,027","0,002","0,006","1,027"
39,"-0,001","-0,001","1,004","0,001","0,000","1,003","0,001","0,001","0,949","-0,001","0,000","0,958","0,001","0,005","1,060","-0,001","0,004","1,027","-0,001","0,001","1,028"
40,"0,003","0,000","1,000","-0,001","0,002","0,999","0,000","0,000","0,949","-0,002","0,002","0,960","0,006","0,008","1,053","-0,007","0,003","1,028","-0,001","-0,005","1,034"
41,"0,003","0,003","0,999","0,000","-0,007","1,002","0,002","0,001","0,947","-0,002","0,002","0,963","0,005","0,008","1,055","0,000","0,002","1,027","0,001","-0,005","1,030"
42,"-0,001","0,002","1,001","0,002","0,001","0,999","-0,004","-0,002","0,952","0,002","0,002","0,962","-0,001","-0,001","1,057","-0,001","0,002","1,024","0,004","-0,002","1,029"
43,"0,003","0,000","1,001","0,002","-0,006","1,006","0,000","-0,003","0,947","-0,003","-0,004","0,957","0,000","-0,002","1,057","0,000","-0,002","1,027","0,007","-0,002","1,030"
44,"0,004","0,003","0,999","0,000","0,002","1,006","-0,003","0,002","0,954","-0,003","0,000","0,962","-0,004","0,003","1,053","0,001","0,004","1,027","-0,001","-0,002","1,034"
45,"0,002","-0,003","1,003","-0,002","0,001","1,004","-0,003","0,003","0,954","-0,001","0,005","0,961","-0,002","0,002","1,056","0,005","0,000","1,021","-0,001","-0,003","1,033"
46,"0,003","-0,006","1,006","0,002","0,001","1,006","-0,002","-0,006","0,947","0,000","0,000","0,961","-0,004","0,003","1,055","0,001","-0,002","1,022","-0,001","-0,002","1,034"
47,"0,003","0,000","1,003","0,001","0,005","1,004","-0,004","-0,002","0,948","-0,001","0,004","0,964","-0,001","0,007","1,060","0,001","-0,002","1,021","-0,001","-0,007","1,032"
48,"0,003","-0,002","1,005","0,004","0,001","1,007","-0,002","-0,002","0,948","-0,001","-0,001","0,961","-0,004","0,001","1,055","0,000","-0,002","1,025","0,005","-0,002","1,035"
49,"0,000","0,002","1,001","0,003","0,008","1,008","0,002","-0,001","0,952","0,001","-0,006","0,959","-0,002","-0,001","1,057","0,002","0,005","1,022","0,007","-0,004","1,031"
50,"0,001","0,003","1,003","0,002","-0,001","1,006","-0,002","0,001","0,952","0,002","0,000","0,964","-0,003","0,000","1,055","0,002","0,002","1,026","0,005","-0,003","1,031"
51,"0,001","-0,001","1,005","-0,003","0,000","1,000","-0,003","0,000","0,949","-0,003","0,002","0,956","-0,002","0,003","1,055","-0,003","0,002","1,025","0,002","-0,004","1,033"
52,"0,001","0,007","1,002","0,001","0,000","0,999","-0,002","-0,004","0,949","-0,004","0,005","0,962","0,005","-0,001","1,059","-0,002","0,001","1,021","0,004","-0,004","1,034"
53,"-0,001","-0,003","1,002","-0,006","0,000","1,005","-0,005","-0,003","0,948","0,001","-0,002","0,966","0,000","0,009","1,057","-0,009","-0,002","1,022","0,001","-0,005","1,034"
54,"-0,004","0,001","1,000","0,003","0,002","1,005","-0,001","-0,005","0,945","0,001","0,002","0,961","-0,003","0,005","1,052","0,002","-0,001","1,026","-0,004","-0,003","1,029"
55,"-0,008","0,001","1,005","0,001","0,004","1,002","-0,006","-0,003","0,941","0,002","-0,001","0,958","-0,006","0,008","1,053","-0,005","0,001","1,022","0,002","-0,003","1,027"
56,"-0,004","0,005","1,007","0,004","-0,006","1,004","0,002","-0,006","0,950","0,001","-0,001","0,961","-0,006","0,000","1,054","-0,003","0,001","1,023","0,003","-0,002","1,034"
57,"0,003","0,006","1,000","0,001","-0,001","1,001","-0,006","-0,001","0,943","-0,003","-0,005","0,960","-0,004","-0,001","1,056","0,003","0,003","1,026","0,001","0,003","1,030"
58,"-0,001","0,002","1,002","0,000","-0,002","1,003","-0,004","-0,001","0,948","-0,001","0,002","0,960","-0,003","0,008","1,056","0,001","0,007","1,029","-0,002","0,000","1,031"
59,"0,000","-0,002","1,005","0,000","-0,006","1,007","0,000","0,001","0,954","0,006","0,001","0,956","0,004","0,005","1,058","-0,002","0,005","1,024","0,000","-0,002","1,028"
60,"-0,003","0,007","1,002","-0,001","-0,002","1,005","0,000","-0,004","0,946","0,001","0,001","0,958","0,002","0,001","1,054","-0,001","0,006","1,022","0,002","-0,003","1,029"
61,"0,003","-0,001","1,002","-0,004","0,004","1,004","-0,002","0,000","0,948","-0,004","-0,002","0,963","0,002","0,001","1,057","0,002","-0,002","1,018","0,005","-0,002","1,031"
62,"0,001","-0,004","1,003","0,001","-0,001","1,006","-0,001","0,001","0,948","0,000","0,002","0,961","0,004","0,010","1,058","0,005","-0,003","1,025","0,001","0,001","1,030"
63,"0,001","0,000","1,006","-0,003","-0,002","1,003","-0,001","-0,001","0,945","-0,005","-0,004","0,957","0,007","0,002","1,056","0,006","-0,001","1,026","0,004","0,000","1,029"
64,"0,005","0,000","1,002","-0,001","0,006","1,005","0,002","-0,001","0,947","-0,003","0,005","0,964","0,002","0,007","1,055","0,006","-0,001","1,021","-0,003","0,009","1,026"
65,"0,003","-0,005","1,000","0,000","0,001","1,003","-0,003","0,002","0,949","0,022","-0,007","0,953","0,003","0,013","1,057","0,009","0,001","1,024","-0,002","-0,005","1,030"
66,"0,002","0,003","1,002","-0,002","0,000","1,002","-0,001","-0,006","0,945","-0,006","0,005","0,968","0,001","0,011","1,061","0,003","-0,004","1,022","0,012","0,009","1,034"
67,"-0,001","-0,002","1,007","-0,001","0,004","1,004","0,000","0,001","0,948","-0,009","-0,001","0,959","-0,003","0,019","1,044","0,002","0,005","1,023","-0,003","-0,002","1,031"
68,"0,000","0,005","1,003","-0,001","0,004","1,002","0,001","-0,003","0,949","0,007","0,007","0,963","0,004","0,012","1,053","0,002","0,002","1,024","-0,005","-0,004","1,029"
69,"0,000","-0,001","1,005","-0,003","0,008","1,007","-0,002","0,003","0,946","-0,006","0,000","0,958","0,005","0,009","1,054","-0,001","-0,004","1,026","-0,003","0,003","1,029"
70,"-0,001","0,008","1,003","-0,002","0,007","1,006","-0,004","0,003","0,956","-0,001","0,000","0,960","0,003","0,003","1,050","-0,001","0,003","1,024","0,000","-0,007","1,029"
71,"0,002","-0,003","1,005","-0,006","0,000","1,004","-0,002","-0,003","0,950","0,004","-0,001","0,962","0,003","0,006","1,057","0,005","-0,002","1,025","0,004","-0,003","1,038"
72,"0,001","0,004","1,001","-0,006","0,003","1,004","-0,001","-0,003","0,951","-0,005","0,000","0,959","0,000","0,014","1,054","0,004","0,002","1,019","-0,004","0,002","1,029"
73,"-0,004","-0,002","1,008","-0,003","0,003","1,002","0,002","0,003","0,952","-0,001","-0,001","0,957","0,006","0,010","1,055","0,004","0,002","1,027","0,002","-0,006","1,032"
74,"0,002","0,001","1,005","-0,001","0,008","1,002","0,000","-0,004","0,947","0,000","0,000","0,958","0,004","0,014","1,057","0,002","0,005","1,019","0,001","-0,008","1,034"
75,"0,001","0,001","1,001","-0,001","0,005","1,003","0,001","0,000","0,950","-0,009","-0,002","0,957","0,001","0,014","1,056","0,002","-0,001","1,027","-0,003","-0,003","1,036"
76,"0,000","0,001","1,001","-0,004","0,010","1,001","-0,002","0,002","0,944","0,006","0,001","0,957","0,000","0,010","1,053","0,004","-0,001","1,027","-0,002","-0,013","1,036"
77,"-0,002","0,000","0,999","-0,001","0,008","1,003","-0,005","-0,001","0,949","0,000","0,002","0,955","-0,001","0,008","1,055","0,000","0,002","1,021","-0,003","-0,003","1,032"
78,"0,001","0,002","0,998","-0,003","0,009","1,008","-0,004","0,000","0,942","-0,002","0,003","0,962","0,000","0,002","1,059","-0,001","0,000","1,025","0,001","-0,009","1,036"
79,"-0,001","0,003","1,000","-0,002","0,009","1,009","-0,003","0,002","0,946","-0,003","0,003","0,961","0,006","0,004","1,054","0,002","0,006","1,019","0,001","-0,009","1,038"
80,"-0,003","0,010","1,001","0,000","0,008","1,003","-0,005","-0,002","0,943","-0,001","0,001","0,956","-0,003","-0,002","1,057","0,001","0,006","1,025","-0,004","-0,012","1,036"
81,"0,000","0,001","1,005","-0,004","0,010","1,004","0,002","0,005","0,952","0,000","-0,002","0,961","-0,004","0,001","1,056","-0,001","0,008","1,022","-0,004","-0,012","1,031"
82,"0,003","0,000","1,002","-0,001","0,010","1,004","-0,003","0,002","0,948","-0,004","0,000","0,962","0,000","0,000","1,055","0,001","0,009","1,024","-0,003","-0,017","1,037"
83,"-0,001","0,002","1,000","-0,002","0,007","1,009","0,003","0,000","0,951","-0,003","0,000","0,954","0,002","0,002","1,058","0,000","0,007","1,023","0,001","-0,011","1,034"
84,"0,000","0,000","1,000","-0,004","0,002","1,004","-0,001","-0,001","0,952","-0,003","0,004","0,965","0,004","-0,001","1,055","0,000","0,004","1,027","0,000","-0,011","1,033"
85,"-0,006","0,001","1,004","-0,002","0,007","1,006","-0,001","-0,001","0,946","0,000","-0,003","0,957","0,002","-0,003","1,056","-0,004","0,000","1,020","0,002","-0,007","1,030"
86,"-0,001","0,003","1,000","-0,004","0,003","1,007","-0,002","0,001","0,954","-0,001","0,004","0,960","0,003","0,001","1,056","-0,001","0,004","1,021","-0,003","-0,012","1,032"
87,"-0,003","0,000","1,004","0,005","0,005","1,008","-0,004","-0,001","0,949","-0,005","0,000","0,961","0,003","-0,004","1,056","-0,004","-0,004","1,023","-0,004","-0,018","1,037"
88,"-0,002","0,000","0,999","0,001","0,003","1,006","0,000","-0,004","0,948","-0,004","0,006","0,959","-0,001","0,008","1,055","0,002","0,001","1,025","-0,004","-0,012","1,033"
89,"-0,002","0,001","1,007","0,001","0,004","1,005","-0,002","0,005","0,946","-0,004","0,008","0,966","-0,008","0,012","1,057","0,000","-0,001","1,025","0,002","-0,007","1,033"
90,"-0,004","-0,001","1,004","0,004","0,001","1,011","0,001","-0,003","0,952","-0,004","0,001","0,962","-0,004","0,008","1,054","-0,002","0,001","1,023","-0,003","-0,011","1,031"
91,"-0,003","-0,001","1,001","0,003","0,006","1,004","-0,002","-0,003","0,948","-0,006","0,007","0,962","-0,002","0,005","1,061","0,000","0,001","1,021","-0,003","-0,004","1,031"
92,"-0,004","0,005","1,002","0,001","0,004","1,008","-0,003","-0,009","0,944","-0,003","0,000","0,960","-0,003","0,006","1,064","-0,001","0,003","1,029","0,001","-0,012","1,033"
93,"0,002","0,002","1,002","0,000","-0,001","1,003","-0,003","-0,003","0,950","-0,006","0,000","0,961","-0,001","0,007","1,057","-0,003","0,002","1,021","-0,001","-0,010","1,029"
94,"0,000","0,003","1,000","0,000","0,003","1,003","-0,001","0,004","0,947","0,000","0,000","0,961","-0,002","0,002","1,058","-0,002","0,004","1,024","0,001","-0,013","1,037"
95,"0,002","-0,001","1,001","0,003","-0,001","1,002","-0,006","-0,003","0,951","-0,005","0,004","0,963","0,001","0,003","1,061","-0,002","-0,003","1,028","-0,004","-0,011","1,033"
96,"-0,005","-0,003","1,003","0,001","0,004","1,002","-0,002","-0,002","0,945","0,002","-0,002","0,959","0,000","0,010","1,054","-0,004","0,003","1,022","0,002","-0,014","1,030"
97,"-0,006","-0,002","1,000","0,005","-0,004","1,002","0,001","0,000","0,949","-0,001","-0,002","0,961","0,002","-0,001","1,057","-0,004","-0,001","1,027","-0,004","-0,013","1,034"
98,"-0,002","-0,004","1,002","-0,001","0,002","1,003","-0,001","-0,004","0,949","0,000","0,001","0,959","-0,004","0,001","1,063","-0,001","0,000","1,026","0,004","-0,009","1,034"
99,"0,001","-0,004","1,002","-0,001","0,001","1,004","0,002","-0,002","0,950","-0,002","0,005","0,961","0,000","-0,003","1,065","-0,002","-0,008","1,027","0,000","-0,011","1,036"
100,"-0,001","0,001","1,002","-0,001","0,004","1,007","-0,004","-0,004","0,948","-0,006","0,003","0,962","-0,003","0,005","1,057","0,001","0,000","1,019","0,001","-0,015","1,035"
101,"-0,003","-0,005","1,002","0,000","0,004","1,013","-0,001","-0,002","0,950","-0,004","-0,004","0,956","-0,004","0,005","1,049","0,005","-0,008","1,025","-0,004","-0,012","1,028"
102,"-0,002","0,000","1,002","0,000","-0,001","1,005","-0,004","0,005","0,948","0,003","0,000","0,958","-0,002","-0,004","1,060","0,001","-0,002","1,025","-0,001","-0,013","1,032"
103,"0,002","0,003","0,999","0,001","0,004","1,009","0,001","0,003","0,953","0,000","-0,003","0,958","-0,002","-0,006","1,064","-0,001","-0,008","1,028","0,001","-0,015","1,039"
104,"-0,002","0,001","1,002","0,003","0,001","1,007","0,001","-0,006","0,943","-0,003","0,005","0,958","-0,005","0,004","1,056","0,001","-0,001","1,024","0,001","-0,006","1,036"
105,"0,001","-0,001","1,000","-0,001","0,003","1,010","-0,008","-0,001","0,952","0,000","-0,003","0,957","-0,003","-0,004","1,063","-0,002","-0,003","1,026","-0,001","-0,010","1,032"
106,"-0,003","-0,003","0,998","0,004","0,006","1,004","0,003","-0,003","0,944","-0,003","0,002","0,960","0,005","0,002","1,060","-0,004","-0,002","1,021","0,001","-0,009","1,033"
107,"0,000","-0,007","0,998","0,003","-0,004","1,010","-0,001","0,000","0,947","-0,003","0,000","0,961","0,006","0,010","1,052","-0,005","-0,004","1,022","0,003","-0,014","1,031"
108,"0,002","-0,002","1,004","0,002","0,003","1,006","0,000","0,003","0,950","0,000","0,000","0,957","-0,003","0,004","1,056","0,000","0,003","1,021","-0,001","-0,010","1,034"
109,"0,002","-0,003","1,004","-0,001","0,003","1,004","-0,001","-0,002","0,949","-0,003","0,003","0,957","-0,003","0,005","1,057","0,001","-0,001","1,023","0,001","-0,009","1,030"
110,"0,001","-0,003","1,005","0,002","0,003","1,004","-0,005","-0,001","0,944","-0,004","0,006","0,961","-0,004","0,001","1,049","0,002","-0,002","1,025","-0,005","-0,013","1,032"
111,"0,000","-0,001","0,999","0,001","0,005","1,006","-0,003","0,000","0,946","0,000","-0,003","0,953","0,000","0,008","1,050","0,006","-0,005","1,026","-0,003","-0,012","1,031"
112,"0,003","-0,002","1,002","0,002","0,010","1,006","-0,002","-0,002","0,949","-0,005","0,002","0,961","0,000","0,007","1,053","0,002","-0,002","1,022","-0,001","-0,019","1,034"
113,"0,003","-0,003","0,998","-0,002","0,010","1,004","-0,001","0,005","0,952","-0,007","-0,002","0,960","-0,004","0,006","1,050","0,003","-0,007","1,019","-0,002","-0,013","1,033"
114,"-0,002","0,000","1,002","-0,004","0,005","1,002","-0,003","0,002","0,949","-0,001","0,005","0,960","0,001","0,005","1,053","0,002","-0,009","1,021","0,001","-0,009","1,034"
115,"0,001","0,000","0,999","-0,002","0,001","1,001","-0,004","-0,001","0,951","0,002","-0,006","0,959","0,006","0,005","1,053","0,003","-0,001","1,021","0,002","-0,013","1,029"
116,"0,002","-0,001","1,005","-0,007","0,002","1,004","-0,008","-0,006","0,946","-0,007","-0,002","0,962","0,008","0,006","1,055","0,004","0,007","1,020","-0,002","-0,009","1,029"
117,"-0,002","0,002","1,008","-0,005","0,004","0,998","-0,003","0,002","0,947","-0,001","0,006","0,963","0,009","0,009","1,050","-0,001","-0,003","1,026","0,005","-0,012","1,038"
118,"-0,002","0,003","1,003","-0,002","0,004","0,999","-0,005","-0,007","0,946","-0,001","0,003","0,965","0,004","0,011","1,052","-0,001","0,001","1,029","0,004","-0,012","1,032"
119,"0,006","0,006","1,003","-0,006","-0,002","1,004","0,003","0,000","0,951","-0,001","-0,004","0,958","0,002","0,011","1,055","0,001","0,000","1,027","-0,001","-0,010","1,034"
120,"0,004","0,001","1,004","-0,001","0,003","1,006","0,001","-0,003","0,944","-0,002","0,001","0,962","-0,003","0,013","1,054","0,006","0,001","1,021","0,000","-0,005","1,031"
121,"0,005","-0,005","1,001","-0,003","-0,004","1,004","0,005","0,003","0,945","-0,001","0,005","0,960","0,005","0,010","1,056","0,007","-0,004","1,027","0,003","-0,009","1,033"
122,"0,004","-0,002","1,004","-0,001","-0,003","1,008","-0,004","-0,005","0,951","-0,004","0,000","0,957","0,000","0,015","1,054","0,009","-0,003","1,026","-0,001","-0,006","1,028"
123,"-0,003","0,001","1,002","0,004","-0,002","1,004","-0,001","-0,003","0,947","-0,003","0,001","0,965","0,004","0,009","1,053","0,003","-0,013","1,024","0,006","-0,006","1,029"
124,"-0,002","0,000","1,000","0,003","0,005","1,003","-0,002","-0,006","0,947","-0,002","0,002","0,955","0,009","0,008","1,054","0,002","0,003","1,023","0,004","-0,009","1,029"
125,"0,002","0,002","1,003","0,004","-0,005","1,005","0,003","0,002","0,952","-0,004","0,002","0,962","0,007","0,006","1,059","-0,001","-0,003","1,024","0,010","-0,002","1,036"
126,"0,008","0,000","1,002","0,000","0,002","1,002","-0,001","-0,006","0,942","-0,001","-0,001","0,962","0,012","0,013","1,053","0,001","-0,002","1,029","0,003","-0,004","1,037"
127,"0,008","-0,003","0,999","0,000","0,001","0,997","0,001","0,000","0,945","0,000","0,001","0,958","0,003","0,001","1,057","0,001","-0,001","1,023","0,004","-0,007","1,029"
128,"0,000","0,003","1,001","0,005","0,004","1,003","-0,002","-0,006","0,946","-0,002","-0,002","0,961","-0,002","0,005","1,057","0,002","0,000","1,022","0,001","-0,001","1,031"
129,"0,001","0,004","1,002","0,003","0,002","1,007","-0,003","0,000","0,950","0,000","-0,002","0,961","0,001","0,000","1,059","0,005","0,004","1,023","0,002","-0,006","1,026"
130,"-0,001","-0,003","1,003","0,004","0,001","0,999","-0,004","-0,003","0,952","-0,002","0,000","0,958","0,002","0,003","1,056","0,005","0,006","1,022","0,001","-0,011","1,028"
131,"0,002","0,002","1,006","0,003","0,001","1,003","-0,006","0,000","0,946","0,001","-0,002","0,960","0,000","0,004","1,054","0,008","0,003","1,020","0,004","-0,010","1,032"
132,"0,003","0,004","1,002","0,005","0,003","1,004","0,000","0,000","0,948","-0,005","-0,002","0,954","0,001","0,004","1,051","0,002","0,002","1,023","0,001","-0,007","1,034"
133,"0,005","-0,001","1,001","0,009","-0,005","1,002","-0,003","0,000","0,948","-0,002","0,000","0,958","0,000","0,002","1,058","0,006","0,000","1,019","0,004","-0,010","1,033"
134,"-0,002","0,003","1,000","0,005","0,002","1,003","-0,007","0,001","0,950","0,000","0,001","0,957","-0,006","0,003","1,058","-0,001","-0,001","1,025","0,001","-0,011","1,033"
135,"0,001","-0,002","1,002","0,009","0,000","1,002","-0,003","0,001","0,951","-0,003","-0,001","0,960","0,003","0,003","1,059","-0,003","0,003","1,022","0,002","-0,014","1,031"
136,"-0,002","0,000","1,004","0,012","0,004","1,008","-0,001","-0,005","0,946","0,000","0,001","0,960","0,003","0,004","1,054","0,001","0,004","1,021","0,002","-0,010","1,033"
137,"0,002","0,002","1,003","0,009","0,001","1,002","-0,002","0,000","0,950","-0,001","-0,002","0,958","0,002","-0,002","1,054","-0,005","0,006","1,022","0,005","-0,009","1,029"
138,"-0,001","0,001","1,005","0,012","-0,006","1,004","-0,006","-0,003","0,948","0,000","0,003","0,961","0,003","0,001","1,056","-0,001","0,003","1,024","0,003","-0,011","1,030"
139,"-0,006","-0,001","1,004","0,007","-0,002","1,003","-0,009","-0,004","0,949","-0,006","-0,001","0,961","-0,002","-0,003","1,055","-0,004","-0,003","1,019","0,003","-0,015","1,033"
140,"0,002","0,003","1,000","0,005","-0,003","1,004","0,001","0,002","0,944","0,000","-0,001","0,961","0,003","-0,002","1,059","-0,003","0,000","1,026","-0,001","-0,016","1,038"
