frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence
0,0,0.560283942689042,0.548102617263794,-0.07311680576034899,0.9999959468841552,0.9999986886978148,0.4769468979602581,0.5412030220031738,0.07820308253032365,0.999970316886902,0.9999959468841552,0.556104824494777,0.6462064385414124,-0.08207420618242364,0.9970329999923706,0.9999812841415404,0.47141242093535396,0.620124340057373,0.08669113838462988,0.4909383058547973,0.9999710321426392,0.5218412031874402,0.7030200362205505,-0.08736053250333509,0.9878376722335817,0.9999935626983644,0.48701246102357126,0.6922369003295898,0.013817092193231795,0.3842617571353912,0.999961256980896,0.5194305573801021,0.6896429657936096,0.07552102613858112,0.9999938011169434,0.9999997615814208,0.4691928535395882,0.680524468421936,0.16815065697276288,0.9999920129776,0.9999998807907104,0.4989499190366825,0.7524417638778687,-0.04956208848328976,0.992623209953308,0.99999737739563,0.4397353640922478,0.7252960205078125,0.05411826655655893,0.9373738169670104,0.999996304512024,0.47874957448024225,0.858669102191925,0.07686709418939208,0.9758107662200928,0.9999783039093018,0.43985559219827935,0.8384450674057007,0.15579532162770934,0.8894283771514893,0.9999899864196776
1,0,0.5591434833317144,0.5474391579627991,-0.06856325380569664,0.9999958872795104,0.9999986886978148,0.47541101380013684,0.5411649942398071,0.08430078729280234,0.9999693036079408,0.9999945163726808,0.5560518459085634,0.6452996134757996,-0.0820370944938103,0.997053861618042,0.9999827146530152,0.4687400780995654,0.6201673150062561,0.09741657351788749,0.4852509498596191,0.9999698400497437,0.5227823721425174,0.7013943791389465,-0.09094538409047341,0.9879032969474792,0.9999949932098388,0.4818811090439818,0.6919429302215576,0.034494213313120844,0.3776959478855133,0.999969720840454,0.5185450101465302,0.6879389882087708,0.07524040683450903,0.9999938011169434,0.9999998807907104,0.4673843465993762,0.6789942383766174,0.1677668602096123,0.9999920725822448,0.9999998807907104,0.5016034759315021,0.7524411082267761,-0.06167218428742402,0.992307186126709,0.9999983310699464,0.4453421240346969,0.7259078621864319,0.03136564148364118,0.9393139481544496,0.9999977350234984,0.48117170220452676,0.8582488298416138,0.06529906176577782,0.9750147461891174,0.9999819993972778,0.4453541848451996,0.8391678333282471,0.13489821809497693,0.8915330171585083,0.9999940395355223
2,0,0.5606129552696214,0.5469814538955688,-0.0745468042866333,0.9999958872795104,0.9999988079071044,0.47743738572078903,0.5411229133605957,0.07594485475544277,0.9999687671661376,0.9999958276748656,0.5572991658965659,0.6454053521156311,-0.08718558980579424,0.9970927834510804,0.9999804496765136,0.46889836947610636,0.620155394077301,0.09672865712249464,0.4786559343338012,0.9999709129333496,0.5237855878009855,0.701612114906311,-0.09505307397641738,0.9877222776412964,0.9999921321868896,0.4817602758572305,0.692061722278595,0.0341962933894322,0.3724350035190582,0.999966025352478,0.5185598417056883,0.6871441602706909,0.07525818951005286,0.999993860721588,0.9999998807907104,0.46743067279482664,0.6788472533226013,0.1677635875600491,0.9999922513961792,0.9999998807907104,0.5007276848340817,0.7526806592941284,-0.05945144645211051,0.9921508431434632,0.999997854232788,0.446405899832981,0.7259222269058228,0.02704412949859837,0.942432701587677,0.999997854232788,0.4791579569580578,0.8574636578559875,0.07330476590383136,0.9746088981628418,0.9999823570251464,0.4464161709197904,0.8392099738121033,0.13116254033773528,0.8954154849052429,0.9999955892562866
3,0,0.5629158289950876,0.5468994975090027,-0.0838784733743862,0.9999956488609314,0.9999979734420776,0.47824955823144927,0.5411179661750793,0.0724553477844001,0.9999675154685974,0.999994158744812,0.5605778535326242,0.6456233859062195,-0.1004919825175626,0.9970158338546752,0.9999717473983764,0.47059807543944393,0.6202529072761536,0.0897548468055075,0.466504842042923,0.9999628067016602,0.5276452547204367,0.7016210556030273,-0.11195393660769282,0.9866949915885924,0.9999880790710448,0.4824450943558215,0.6922948360443115,0.031434438202397025,0.3585435152053833,0.9999548196792604,0.5187857923595519,0.6869750618934631,0.07436712514644778,0.9999936819076538,0.9999997615814208,0.4670908515531182,0.6781893968582153,0.16862636281125093,0.9999920725822448,0.9999998807907104,0.5032763862031362,0.7526004910469055,-0.07049404260157346,0.9917537569999696,0.9999977350234984,0.44718834488326736,0.7259207963943481,0.023760286543491285,0.9433030486106871,0.9999974966049194,0.48102133606112407,0.8575674891471863,0.06574038110036398,0.9729525446891784,0.9999722242355348,0.4465702578695845,0.8398663997650146,0.1312495802677061,0.8959624171257019,0.9999921321868896
4,0,0.5624531713491516,0.54667067527771,-0.08196478527654863,0.9999957084655762,0.999998927116394,0.477508883305537,0.5411306023597717,0.07538554069517248,0.9999679923057556,0.9999966621398926,0.5598630408467894,0.6456329822540283,-0.09774728867598177,0.997002899646759,0.9999830722808838,0.4691684914529896,0.6204961538314819,0.09531716653286773,0.4622911214828491,0.9999754428863524,0.5266801549106124,0.7016597986221313,-0.10870411779545999,0.9866875410079956,0.9999946355819702,0.4813631546432125,0.6924698948860168,0.035692908572340074,0.3593485355377197,0.9999816417694092,0.5187205272253649,0.6868645548820496,0.07392233610482812,0.9999938011169434,0.9999998807907104,0.46639211301386574,0.6780632138252258,0.16888208601440177,0.9999922513961792,0.9999998807907104,0.503953475893043,0.7525547742843628,-0.07305331006006223,0.9916884899139404,0.9999988079071044,0.44670873803034994,0.7259417176246643,0.02555058827754167,0.945273756980896,0.9999985694885254,0.4812996037232024,0.8578013181686401,0.0645542448883018,0.9728547930717468,0.9999892711639404,0.44526374476128794,0.8398582339286804,0.13629925695111267,0.8988445401191711,0.9999966621398926
5,0,0.5621612561841829,0.5461758375167847,-0.08081182081687238,0.999995768070221,0.9999990463256836,0.4775201235684485,0.541108250617981,0.07525986344506705,0.9999679923057556,0.9999966621398926,0.559505035118663,0.6457590460777283,-0.09629579859165742,0.9970383048057556,0.9999841451644896,0.46939085679903264,0.6204801201820374,0.09441897986571784,0.4596345424652099,0.9999761581420898,0.5261204980262508,0.7010514140129089,-0.10735279158982396,0.9867034554481506,0.9999948740005492,0.4821529373677935,0.692158579826355,0.032490003945465556,0.3562767505645752,0.9999724626541138,0.5187246964729746,0.6864637732505798,0.073947512426376,0.9999938011169434,0.9999998807907104,0.466453687495381,0.6779540181159973,0.16887323684368144,0.999992311000824,0.9999998807907104,0.5031674398574844,0.7529157400131226,-0.07017481789389574,0.991633117198944,0.9999982118606568,0.445556326778876,0.725941002368927,0.0301852582081001,0.9471315741539,0.9999979734420776,0.4805490025479281,0.8579679727554321,0.06775372347938516,0.9726287126541138,0.999982476234436,0.4452847215314651,0.8399191498756409,0.1367731724475199,0.9012517929077148,0.9999954700469972
6,0,0.5619392408164305,0.5461264848709106,-0.07992252595338808,0.999995768070221,0.9999988079071044,0.4766564545976568,0.5411090850830078,0.07868582499446514,0.999968647956848,0.9999969005584716,0.5592569284378786,0.645791232585907,-0.09543738262241182,0.9970340132713318,0.9999818801879884,0.4684931360394243,0.6205074191093445,0.09795158850080604,0.460528552532196,0.9999790191650392,0.5257893697167083,0.7010763883590698,-0.10658119956381128,0.9867130517959596,0.9999938011169434,0.4811575200698647,0.6922131180763245,0.03651574394042373,0.3636806905269623,0.9999831914901732,0.5188298152269313,0.6864790916442871,0.07357482645529109,0.999993860721588,0.9999998807907104,0.46630073931900023,0.677974283695221,0.16923238051240558,0.9999924302101136,0.9999998807907104,0.5038486278549147,0.7526708245277405,-0.07289641461513736,0.9914212822914124,0.9999982118606568,0.4471534369403129,0.7259401082992554,0.023708142727090153,0.9485732316970824,0.9999982118606568,0.4806522776551072,0.8579716682434082,0.06721940379257728,0.9715226292610168,0.9999839067459106,0.446046589420481,0.8400238156318665,0.13367331118311948,0.902574896812439,0.9999951124191284
7,0,0.5620198550896299,0.5459784865379333,-0.08030313943236195,0.9999958276748656,0.9999990463256836,0.47664807301532797,0.5410887002944946,0.07867450096944575,0.9999694228172302,0.9999970197677612,0.5594496757410209,0.6458219289779663,-0.09622138167459966,0.9970430135726928,0.9999850988388062,0.4686536025482888,0.6205571293830872,0.09722919377166964,0.4627086520195007,0.9999796152114868,0.5263656135171596,0.70108962059021,-0.108906908484511,0.986924409866333,0.9999957084655762,0.48156033083667704,0.6923768520355225,0.03469916240040055,0.3714006543159485,0.9999850988388062,0.5188036334116394,0.6863152384757996,0.07333012068001377,0.9999939799308776,0.9999998807907104,0.4659217776909885,0.6771592497825623,0.16937650608288657,0.999992609024048,0.9999998807907104,0.5028704755049918,0.7526786923408508,-0.0689195509243001,0.9910749197006226,0.9999985694885254,0.44616595520076524,0.7261273264884949,0.027443284174567678,0.9494386911392212,0.9999983310699464,0.4805138870131589,0.8582020401954651,0.06778797498990899,0.9708297848701476,0.9999866485595704,0.44574084680223897,0.8400086164474487,0.13449607932376065,0.9035126566886902,0.9999960660934448
8,0,0.5625865833497352,0.5459342002868652,-0.08260369168294815,0.9999960064888,0.9999994039535522,0.4768842303198471,0.541068971157074,0.07759893998088252,0.999970316886902,0.999997615814209,0.5597881945485996,0.6460042595863342,-0.09750614008620956,0.997141420841217,0.9999899864196776,0.46888093505897505,0.6205558776855469,0.09623924895193757,0.4601722061634063,0.999980330467224,0.5264780560364947,0.701051652431488,-0.10957431102719059,0.9874283075332642,0.9999966621398926,0.4818681964215623,0.6923802495002747,0.03310764118422192,0.3693686723709106,0.999979853630066,0.5188983771967342,0.6857698559761047,0.07314348594772038,0.9999940395355223,0.9999998807907104,0.4659623956727559,0.6770319938659668,0.16959688817222796,0.9999927282333374,0.9999998807907104,0.5022938678770799,0.7527307271957397,-0.06668389650013092,0.9905974268913268,0.9999983310699464,0.44618717668316343,0.7261427640914917,0.027397408888511623,0.9498876929283142,0.9999980926513672,0.47920636358250934,0.8578220009803772,0.07321559407127215,0.9687187671661376,0.9999841451644896,0.4452441609316511,0.8400018811225891,0.13646551007943325,0.9031670093536376,0.999995231628418
9,0,0.5623798541916001,0.5458880662918091,-0.08172461033407477,0.9999960064888,0.999998927116394,0.4771185521660818,0.5410837531089783,0.07637428972921095,0.9999710321426392,0.99999737739563,0.5593718479348495,0.6460345387458801,-0.09603139859892365,0.997111201286316,0.9999830722808838,0.46888526733328784,0.6206639409065247,0.09612279426706077,0.4648656547069549,0.9999802112579346,0.5258965635945699,0.7011963129043579,-0.10720750703325331,0.9873310923576356,0.9999940395355223,0.48210862952477923,0.6927201151847839,0.03219231442052775,0.3758541643619537,0.9999810457229614,0.519227485045673,0.6855390667915344,0.07324085251099774,0.9999940395355223,0.9999998807907104,0.46633044507892263,0.6769731640815735,0.16967050751097165,0.999992847442627,0.9999998807907104,0.5023593785621864,0.752377450466156,-0.06680099326774383,0.9903399348258972,0.9999979734420776,0.4459462184123845,0.7260491251945496,0.028543879644316067,0.950801968574524,0.9999979734420776,0.47950610216751977,0.8577625155448914,0.0720021219879586,0.967564344406128,0.9999802112579346,0.4449410172971662,0.8399970531463623,0.13771720515220476,0.903686821460724,0.9999943971633912
