frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
333,6.66,0.144984945986576,0.03009067233838908,0.79816836,-0.14498494598657677,-0.03009067233838829,0.6658674,-0.18671523510040428,0.36634153430850336,0.7880276,-0.3518513889272183,0.1585668280465012,0.63522506,,,0.36190444,-0.10815874983370483,-0.03952106332249857,0.573756,-0.05150516394588163,1.025266344259077,0.8715188,-0.2858528271223944,0.9460757330736159,0.7152776,-0.5602301267542682,1.451259069386112,0.82331824,-0.7319756011141345,1.384937475789282,0.8750543,-0.44343200994777376,2.431381059494385,0.750562,-0.5985533204261009,2.2961599084709174,0.85135585,False,False,False,False,False,True,False,False,False,False,False,False
334,6.68,0.14388033099776626,0.042371579144970924,0.864692,-0.14388033099776626,-0.04237157914497171,0.8102278,-0.18157298244695616,0.33405593382609716,0.7297303,-0.3456325777581226,0.1443288724869487,0.5488083,,,0.33084172,-0.10179765679522723,-0.05467143864575479,0.5767403,-0.06429664007296883,1.0207039964465803,0.85121524,-0.2933997831446539,0.947049359240386,0.8942741,-0.5654660996227983,1.4142816126739064,0.63866645,-0.7182837385011758,1.3492207724306324,0.7323528,-0.4384241819667025,2.3994610026967886,0.86851674,-0.5882940195018859,2.2553137721496053,0.9360549,False,False,False,True,False,True,False,False,False,False,False,False
335,6.7,0.14208497995886338,0.033652512116728484,0.75298834,-0.14208497995886418,-0.033652512116729275,0.67244893,-0.1832063666640441,0.36599623214057103,0.7531048,-0.3542743424320355,0.1654288560970824,0.63925844,,,0.3791623,-0.10686693643242914,-0.03728084671322818,0.40278304,-0.06041811118451789,1.0240064705156833,0.8251998,-0.29253881910811724,0.9446025321454348,0.830289,-0.564523500570958,1.4514075903069363,0.8380642,-0.7214687725996534,1.364653492656774,0.78155446,-0.4485397129951271,2.433068039488072,0.8942603,-0.6078807397587204,2.2875750180757732,0.89829445,False,False,False,False,False,True,False,False,False,False,False,False
336,6.72,0.1456933963593117,0.04113290951644175,0.8422169,-0.14569339635931092,-0.04113290951644175,0.81721604,-0.18372480459780763,0.3363816962533632,0.69701934,-0.3458133015450104,0.1494870081005029,0.531567,,,0.35361668,-0.09947374825552092,-0.04728715928229977,0.3980469,-0.05831079144661129,1.0185099693130635,0.8617934,-0.2907146079833632,0.9507998769408852,0.82644784,-0.5513730362713329,1.418746253006943,0.75232124,-0.7130360043090063,1.3484243032636571,0.86345565,-0.4327859654628178,2.391248527535151,0.6388277,-0.5837029354972426,2.2500247717307875,0.92625695,False,False,False,True,False,True,False,False,False,False,False,False
337,6.74,0.15315329336587116,0.03975528478760856,0.82470495,-0.15315329336587197,-0.039755284787609355,0.6846318,-0.18011660238916696,0.3634574619163624,0.8005864,-0.3509676928018976,0.1563430126010612,0.6301864,,,0.35922146,-0.09819183340544245,-0.04044022176869876,0.4628497,-0.04985366390023513,1.0230867946998965,0.8085472,-0.28574142420953286,0.948556158990401,0.8301945,-0.5608705740937682,1.4633515157546153,0.83588433,-0.7173277776360938,1.3830375082145845,0.78460866,-0.4476097817253298,2.4558981698683633,0.8816267,-0.600120742052344,2.312155015947069,0.8993617,False,False,False,False,False,True,False,False,False,False,False,False
338,6.76,0.14265717437799363,0.04258869817868151,0.8498855,-0.14265717437799363,-0.04258869817868229,0.7915571,-0.18282074357937905,0.3239348524993368,0.6657282,-0.3431497123735093,0.14203627263672744,0.43317118,,,0.32547715,-0.09463917702570288,-0.05177684692858994,0.510007,-0.06523076948998408,1.0227929268116636,0.8547574,-0.28746078312090745,0.945863637629407,0.8278077,-0.5528086133399864,1.4180585669059185,0.63785523,-0.708547781827624,1.346420180166442,0.78205866,-0.4308214888833255,2.386824909527202,0.88227516,-0.581864744689319,2.2580158929974217,0.9344989,False,False,False,True,False,True,False,False,False,False,False,False
339,6.78,0.1423544216482376,0.03580076056276441,0.7876833,-0.1423544216482376,-0.03580076056276441,0.62201667,-0.1724653105076795,0.35873505044275406,0.76509565,-0.3477844402544421,0.15548144402360412,0.64117527,,,0.3359323,-0.0963094663759808,-0.04099494988673149,0.47473764,-0.045348540253528836,1.024311983734564,0.81117004,-0.27723864145845445,0.9495009532468316,0.8655037,-0.5506505111137251,1.4402618295821663,0.84791565,-0.7074868047040114,1.3420349700280314,0.8737674,-0.4439310622590005,2.420612890094865,0.8635015,-0.5959635178175657,2.2769417412012167,0.8891532,False,False,False,False,False,True,False,False,False,False,False,False
340,6.8,0.14631500405651157,0.03677920720483185,0.8633936,-0.14631500405651157,-0.03677920720483106,0.8707504,-0.1874131816334476,0.3548084299040563,0.81184304,-0.3482350367664947,0.1638263661003559,0.4588165,,,0.3385012,-0.09624432358403463,-0.03624105079569254,0.62636036,-0.0514493438462426,1.0263448896127059,0.86085516,-0.281887069635224,0.9456811841112984,0.7991061,-0.559932190456536,1.442737223445558,0.7826096,-0.7221896715109919,1.3627683125196806,0.8352657,-0.43510918037656693,2.402083690913687,0.8469486,-0.5875634458760668,2.2563382769750997,0.8661672,False,False,False,True,False,False,False,False,False,False,False,False
341,6.82,0.1484434009854376,0.040589255504803155,0.8706934,-0.1484434009854376,-0.040589255504803946,0.87366265,-0.19264630943238312,0.3444930611319624,0.7610783,-0.351872718664156,0.16568169093837096,0.54821146,,,0.28896916,-0.0725348331462855,-0.056034010600060295,0.7001288,-0.05877662503184727,1.0254992318939922,0.8583145,-0.2924328656173949,0.9434222733158785,0.81559277,-0.5658326676771362,1.437309295808454,0.7917723,-0.7201238090173397,1.372093820266427,0.86295277,-0.44008745526693255,2.416759530198531,0.86465883,-0.593456940329649,2.2720446866223964,0.8609094,False,False,False,True,False,False,False,False,False,False,False,False
342,6.84,0.1500720111544837,0.035698278394076625,0.8198907,-0.1500720111544829,-0.035698278394076625,0.6720244,-0.19937400266353214,0.35043712334608546,0.7700959,-0.3552314694331145,0.1738520547857163,0.5455539,,,0.33510405,-0.10671824637975864,-0.04809877655145577,0.6038458,-0.052589340291053215,1.0236845129908962,0.8800329,-0.2878928112727709,0.9471203744767772,0.8697516,-0.5566874656039091,1.455157539471735,0.84046715,-0.7286754325713632,1.3711657156655899,0.9004592,-0.44833155555714194,2.4274339175344823,0.8618418,-0.5997992318529194,2.285825112780948,0.8645829,False,False,False,True,False,False,False,False,False,False,False,False
